suite_name,year,district,stage,question_anchor_guess,category,topic,matched_term,candidate_signal_status,source_status,inventory_source_type,source_priority,file_name,line_no,hit_line,context,original_path,file,promotion_status
2024朝阳期中,2024,朝阳,期中,,reasoning,归纳推理,归纳推理,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,277,属于不完全归纳推理，1分,变通：以上内容写出一个方面，就可以给1分 | 评分细则、答案变通说明 / ①楚王的推理 / 属于不完全归纳推理，1分 / 变通：写不完全归纳和归纳推理都可以给1分 / 这种推理因其前提只涉及部分对象，因而属于或然推理。 1 分,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,reasoning,归纳推理,不完全归纳,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,277,属于不完全归纳推理，1分,变通：以上内容写出一个方面，就可以给1分 | 评分细则、答案变通说明 / ①楚王的推理 / 属于不完全归纳推理，1分 / 变通：写不完全归纳和归纳推理都可以给1分 / 这种推理因其前提只涉及部分对象，因而属于或然推理。 1 分,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,reasoning,归纳推理,完全归纳,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,277,属于不完全归纳推理，1分,变通：以上内容写出一个方面，就可以给1分 | 评分细则、答案变通说明 / ①楚王的推理 / 属于不完全归纳推理，1分 / 变通：写不完全归纳和归纳推理都可以给1分 / 这种推理因其前提只涉及部分对象，因而属于或然推理。 1 分,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,reasoning,归纳推理,归纳推理,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,278,变通：写不完全归纳和归纳推理都可以给1分,①楚王的推理 / 属于不完全归纳推理，1分 / 变通：写不完全归纳和归纳推理都可以给1分 / 这种推理因其前提只涉及部分对象，因而属于或然推理。 1 分 / 变通：与“或然”意思接近，如不保真等，可以给1分,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,reasoning,归纳推理,不完全归纳,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,278,变通：写不完全归纳和归纳推理都可以给1分,①楚王的推理 / 属于不完全归纳推理，1分 / 变通：写不完全归纳和归纳推理都可以给1分 / 这种推理因其前提只涉及部分对象，因而属于或然推理。 1 分 / 变通：与“或然”意思接近，如不保真等，可以给1分,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,reasoning,归纳推理,完全归纳,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,278,变通：写不完全归纳和归纳推理都可以给1分,①楚王的推理 / 属于不完全归纳推理，1分 / 变通：写不完全归纳和归纳推理都可以给1分 / 这种推理因其前提只涉及部分对象，因而属于或然推理。 1 分 / 变通：与“或然”意思接近，如不保真等，可以给1分,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,reasoning,归纳推理,求异法,boundary_or_negative_signal,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,338,晏子使用了类比推理的求异法，晏子使用了矛盾分析法 | 知识混乱，尤其是推理知识混乱，这个题写什么知识的都有,如楚王使用了科学思维，楚王犯了小项扩大错误 / 楚王进行了换位推理，楚王三段论，楚王肯前推肯后 / 晏子使用了类比推理的求异法，晏子使用了矛盾分析法 | 知识混乱，尤其是推理知识混乱，这个题写什么知识的都有 / 如楚王使用了科学思维，楚王犯了小项扩大错误 / 楚王进行了换位推理，楚王三段论，楚王肯前推肯后,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,reasoning,归纳推理,求异法,boundary_or_negative_signal,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,341,晏子使用了类比推理的求异法，晏子使用了矛盾分析法 | 梳理不够,如楚王使用了科学思维，楚王犯了小项扩大错误 / 楚王进行了换位推理，楚王三段论，楚王肯前推肯后 / 晏子使用了类比推理的求异法，晏子使用了矛盾分析法 | 梳理不够 / ③运用知识： / 模板套路运用,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,reasoning,归纳推理,归纳推理,positive_candidate,rubric_like_candidate,rubric,,486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,351,讲清基本概念，如科学归纳推理,加强默写检测， / 提升理论运用的准确程度 | 夯实知识点，以多种形式强化知识点记忆问题 / 讲清基本概念，如科学归纳推理 / 加强知识对比，建立多个维度的知识体系 / 如梳理：判断的类型、推理的类型等,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/补充材料/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/486fe5ba720a2ff7_2024.11期中政治朝阳评标2.txt,candidate_only_needs_original_source_check
2025石景山一模,2025,石景山,一模,,reasoning,归纳推理,归纳推理,boundary_or_negative_signal,rubric_like_candidate,rubric,,700c0fe3ebe1befb_细则.txt,69,对应获奖建议特点，从“科学思维特征、科学运用归纳推理、运用创新思维方法”等角度分析，准确回答其中一点得2分，准确回答三点得5分。,获奖建议在实践中产生又接受了实践检验，有些建议已经转化为惠及民生的具体措施，体现了科学思维追求认识的客观性，其结果具有可检验性。 / 采点赋分为主。 / 对应获奖建议特点，从“科学思维特征、科学运用归纳推理、运用创新思维方法”等角度分析，准确回答其中一点得2分，准确回答三点得5分。 / 从其他角度回答，言之成理最高得3分； / 答非所问、回答错误或没有应答，0分。,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025石景山一模/细则/细则.doc,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/700c0fe3ebe1befb_细则.txt,candidate_only_needs_original_source_check
2025石景山一模,2025,石景山,一模,,reasoning,归纳推理,归纳推理,boundary_or_negative_signal,rubric_like_candidate,rubric,,700c0fe3ebe1befb_细则.txt,73,采取多种方法增强研究的广度和深度，运用定性分析和定量分析寻找因果联系，提高归纳推理的可靠程度。,答非所问、回答错误或没有应答，0分。 / ② / 采取多种方法增强研究的广度和深度，运用定性分析和定量分析寻找因果联系，提高归纳推理的可靠程度。 / ③ / 运用灵感和奇思妙想思考城市发展建设，提出新颖独特的建议，体现了创新思维能力。,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025石景山一模/细则/细则.doc,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/text_cache/700c0fe3ebe1befb_细则.txt,candidate_only_needs_original_source_check
2026,2026,,,,reasoning,归纳推理,归纳推理,positive_candidate,rubric_like_candidate,.txt,unknown,SRC_14176e949dd0_细则_pdf.txt,33,• 提高不完全归纳推理结论的可靠程度，需要在认识对象与有关现象之间寻找因果联系。比如,• …… / 从逻辑思维规则出发 示例： / • 提高不完全归纳推理结论的可靠程度，需要在认识对象与有关现象之间寻找因果联系。比如 / 运用求异法，选择条件相似的两个片区，设置不同的机制，对比两片区的效果。 / [[PAGE 3]],/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_双线总控_2026-05-02/codex_lane/extracted_text/SRC_14176e949dd0_细则.txt,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_14176e949dd0_细则_pdf.txt,candidate_only_needs_original_source_check
2026,2026,,,,reasoning,归纳推理,不完全归纳,positive_candidate,rubric_like_candidate,.txt,unknown,SRC_14176e949dd0_细则_pdf.txt,33,• 提高不完全归纳推理结论的可靠程度，需要在认识对象与有关现象之间寻找因果联系。比如,• …… / 从逻辑思维规则出发 示例： / • 提高不完全归纳推理结论的可靠程度，需要在认识对象与有关现象之间寻找因果联系。比如 / 运用求异法，选择条件相似的两个片区，设置不同的机制，对比两片区的效果。 / [[PAGE 3]],/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_双线总控_2026-05-02/codex_lane/extracted_text/SRC_14176e949dd0_细则.txt,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_14176e949dd0_细则_pdf.txt,candidate_only_needs_original_source_check
2026,2026,,,,reasoning,归纳推理,完全归纳,positive_candidate,rubric_like_candidate,.txt,unknown,SRC_14176e949dd0_细则_pdf.txt,33,• 提高不完全归纳推理结论的可靠程度，需要在认识对象与有关现象之间寻找因果联系。比如,• …… / 从逻辑思维规则出发 示例： / • 提高不完全归纳推理结论的可靠程度，需要在认识对象与有关现象之间寻找因果联系。比如 / 运用求异法，选择条件相似的两个片区，设置不同的机制，对比两片区的效果。 / [[PAGE 3]],/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_双线总控_2026-05-02/codex_lane/extracted_text/SRC_14176e949dd0_细则.txt,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_14176e949dd0_细则_pdf.txt,candidate_only_needs_original_source_check
2026,2026,,,,reasoning,归纳推理,求异法,positive_candidate,rubric_like_candidate,.txt,unknown,SRC_14176e949dd0_细则_pdf.txt,34,运用求异法，选择条件相似的两个片区，设置不同的机制，对比两片区的效果。,从逻辑思维规则出发 示例： / • 提高不完全归纳推理结论的可靠程度，需要在认识对象与有关现象之间寻找因果联系。比如 / 运用求异法，选择条件相似的两个片区，设置不同的机制，对比两片区的效果。 / [[PAGE 3]] / 高三思想政治参考答案 第 3 页,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_双线总控_2026-05-02/codex_lane/extracted_text/SRC_14176e949dd0_细则.txt,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_14176e949dd0_细则_pdf.txt,candidate_only_needs_original_source_check
2024东城一模,2024,东城,一模,,reasoning,归纳推理,归纳推理,positive_candidate,rubric_like_candidate,ppt,P0_candidate_scoring,SRC_1f17f2c91d92_细则_pptx.txt,187,②运用不完全归纳推理的求异法，在其他条件相同的情况下，分别试穿几种衣物得出“北极熊毛衣”会使人体热量流失越少。(2分),[[SLIDE 56]] / (2)①运用类比推理的方法，模仿北极能毛的“核一壳”结构和功能，制作超保暖轻薄的“北极熊毛衣”。(2分) / ②运用不完全归纳推理的求异法，在其他条件相同的情况下，分别试穿几种衣物得出“北极熊毛衣”会使人体热量流失越少。(2分) / ③运用联想思维的迁移方法和超前思维的矛盾分析法，将北极能毛的功能变迁移植到“北极熊毛衣”的创新研制中，并对“北极熊毛衣”的未来发展前景做出判断和预测。(3分) / [[SLIDE 57]],/Users/wanglifei/Desktop/2024模拟题/2024东城一模/细则/细则.pptx,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_1f17f2c91d92_细则_pptx.txt,candidate_only_needs_original_source_check
2024东城一模,2024,东城,一模,,reasoning,归纳推理,不完全归纳,positive_candidate,rubric_like_candidate,ppt,P0_candidate_scoring,SRC_1f17f2c91d92_细则_pptx.txt,187,②运用不完全归纳推理的求异法，在其他条件相同的情况下，分别试穿几种衣物得出“北极熊毛衣”会使人体热量流失越少。(2分),[[SLIDE 56]] / (2)①运用类比推理的方法，模仿北极能毛的“核一壳”结构和功能，制作超保暖轻薄的“北极熊毛衣”。(2分) / ②运用不完全归纳推理的求异法，在其他条件相同的情况下，分别试穿几种衣物得出“北极熊毛衣”会使人体热量流失越少。(2分) / ③运用联想思维的迁移方法和超前思维的矛盾分析法，将北极能毛的功能变迁移植到“北极熊毛衣”的创新研制中，并对“北极熊毛衣”的未来发展前景做出判断和预测。(3分) / [[SLIDE 57]],/Users/wanglifei/Desktop/2024模拟题/2024东城一模/细则/细则.pptx,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_1f17f2c91d92_细则_pptx.txt,candidate_only_needs_original_source_check
2024东城一模,2024,东城,一模,,reasoning,归纳推理,完全归纳,positive_candidate,rubric_like_candidate,ppt,P0_candidate_scoring,SRC_1f17f2c91d92_细则_pptx.txt,187,②运用不完全归纳推理的求异法，在其他条件相同的情况下，分别试穿几种衣物得出“北极熊毛衣”会使人体热量流失越少。(2分),[[SLIDE 56]] / (2)①运用类比推理的方法，模仿北极能毛的“核一壳”结构和功能，制作超保暖轻薄的“北极熊毛衣”。(2分) / ②运用不完全归纳推理的求异法，在其他条件相同的情况下，分别试穿几种衣物得出“北极熊毛衣”会使人体热量流失越少。(2分) / ③运用联想思维的迁移方法和超前思维的矛盾分析法，将北极能毛的功能变迁移植到“北极熊毛衣”的创新研制中，并对“北极熊毛衣”的未来发展前景做出判断和预测。(3分) / [[SLIDE 57]],/Users/wanglifei/Desktop/2024模拟题/2024东城一模/细则/细则.pptx,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_1f17f2c91d92_细则_pptx.txt,candidate_only_needs_original_source_check
2024东城一模,2024,东城,一模,,reasoning,归纳推理,求异法,positive_candidate,rubric_like_candidate,ppt,P0_candidate_scoring,SRC_1f17f2c91d92_细则_pptx.txt,187,②运用不完全归纳推理的求异法，在其他条件相同的情况下，分别试穿几种衣物得出“北极熊毛衣”会使人体热量流失越少。(2分),[[SLIDE 56]] / (2)①运用类比推理的方法，模仿北极能毛的“核一壳”结构和功能，制作超保暖轻薄的“北极熊毛衣”。(2分) / ②运用不完全归纳推理的求异法，在其他条件相同的情况下，分别试穿几种衣物得出“北极熊毛衣”会使人体热量流失越少。(2分) / ③运用联想思维的迁移方法和超前思维的矛盾分析法，将北极能毛的功能变迁移植到“北极熊毛衣”的创新研制中，并对“北极熊毛衣”的未来发展前景做出判断和预测。(3分) / [[SLIDE 57]],/Users/wanglifei/Desktop/2024模拟题/2024东城一模/细则/细则.pptx,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_1f17f2c91d92_细则_pptx.txt,candidate_only_needs_original_source_check
2024海淀一模,2024,海淀,一模,,reasoning,归纳推理,归纳推理,positive_candidate,rubric_like_candidate,word,P0_candidate_scoring,SRC_24a14c0c2355_细则_docx.txt,39,（2）不完全归纳推理。,（1）降低外国朋友来华旅游、拜访、商务等活动的成本，提升往来便利度，促进贸易投资便利化、自由化。吸引全球资源要素，促进商品、服务、技术、资金、劳务等自由流动，充分利用国际国内两种资源、两个市场，推动经济发展。推进高水平对外开放，发展更高水平开放型经济。 / 【细则】 / （2）不完全归纳推理。 / 通过考察更多的认识对象，分析认识对象与有关现象之间的因果关系等方法。 / 【细则】,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_24a14c0c2355_细则_docx.txt,candidate_only_needs_original_source_check
2024海淀一模,2024,海淀,一模,,reasoning,归纳推理,不完全归纳,positive_candidate,rubric_like_candidate,word,P0_candidate_scoring,SRC_24a14c0c2355_细则_docx.txt,39,（2）不完全归纳推理。,（1）降低外国朋友来华旅游、拜访、商务等活动的成本，提升往来便利度，促进贸易投资便利化、自由化。吸引全球资源要素，促进商品、服务、技术、资金、劳务等自由流动，充分利用国际国内两种资源、两个市场，推动经济发展。推进高水平对外开放，发展更高水平开放型经济。 / 【细则】 / （2）不完全归纳推理。 / 通过考察更多的认识对象，分析认识对象与有关现象之间的因果关系等方法。 / 【细则】,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_24a14c0c2355_细则_docx.txt,candidate_only_needs_original_source_check
2024海淀一模,2024,海淀,一模,,reasoning,归纳推理,完全归纳,positive_candidate,rubric_like_candidate,word,P0_candidate_scoring,SRC_24a14c0c2355_细则_docx.txt,39,（2）不完全归纳推理。,（1）降低外国朋友来华旅游、拜访、商务等活动的成本，提升往来便利度，促进贸易投资便利化、自由化。吸引全球资源要素，促进商品、服务、技术、资金、劳务等自由流动，充分利用国际国内两种资源、两个市场，推动经济发展。推进高水平对外开放，发展更高水平开放型经济。 / 【细则】 / （2）不完全归纳推理。 / 通过考察更多的认识对象，分析认识对象与有关现象之间的因果关系等方法。 / 【细则】,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_24a14c0c2355_细则_docx.txt,candidate_only_needs_original_source_check
2024海淀一模,2024,海淀,一模,,reasoning,归纳推理,归纳推理,positive_candidate,rubric_like_candidate,word,P0_candidate_scoring,SRC_24a14c0c2355_细则_docx.txt,42,不完全归纳推理。2分（归纳推理1分，其他0分）,通过考察更多的认识对象，分析认识对象与有关现象之间的因果关系等方法。 / 【细则】 / 不完全归纳推理。2分（归纳推理1分，其他0分） / 通过考察更多的认识对象（1分，可替换：扩大研究的范围、增加归纳的角度、增加样本的数量） / 分析认识对象与有关现象之间的因果关系等方法。（1分，可替换：运用求同法、求异法、共变法等探求因果关系的具体方法）,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_24a14c0c2355_细则_docx.txt,candidate_only_needs_original_source_check
2024海淀一模,2024,海淀,一模,,reasoning,归纳推理,不完全归纳,positive_candidate,rubric_like_candidate,word,P0_candidate_scoring,SRC_24a14c0c2355_细则_docx.txt,42,不完全归纳推理。2分（归纳推理1分，其他0分）,通过考察更多的认识对象，分析认识对象与有关现象之间的因果关系等方法。 / 【细则】 / 不完全归纳推理。2分（归纳推理1分，其他0分） / 通过考察更多的认识对象（1分，可替换：扩大研究的范围、增加归纳的角度、增加样本的数量） / 分析认识对象与有关现象之间的因果关系等方法。（1分，可替换：运用求同法、求异法、共变法等探求因果关系的具体方法）,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_24a14c0c2355_细则_docx.txt,candidate_only_needs_original_source_check
2024海淀一模,2024,海淀,一模,,reasoning,归纳推理,完全归纳,positive_candidate,rubric_like_candidate,word,P0_candidate_scoring,SRC_24a14c0c2355_细则_docx.txt,42,不完全归纳推理。2分（归纳推理1分，其他0分）,通过考察更多的认识对象，分析认识对象与有关现象之间的因果关系等方法。 / 【细则】 / 不完全归纳推理。2分（归纳推理1分，其他0分） / 通过考察更多的认识对象（1分，可替换：扩大研究的范围、增加归纳的角度、增加样本的数量） / 分析认识对象与有关现象之间的因果关系等方法。（1分，可替换：运用求同法、求异法、共变法等探求因果关系的具体方法）,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_24a14c0c2355_细则_docx.txt,candidate_only_needs_original_source_check
2024海淀一模,2024,海淀,一模,,reasoning,归纳推理,求同法,positive_candidate,rubric_like_candidate,word,P0_candidate_scoring,SRC_24a14c0c2355_细则_docx.txt,44,分析认识对象与有关现象之间的因果关系等方法。（1分，可替换：运用求同法、求异法、共变法等探求因果关系的具体方法）,不完全归纳推理。2分（归纳推理1分，其他0分） / 通过考察更多的认识对象（1分，可替换：扩大研究的范围、增加归纳的角度、增加样本的数量） / 分析认识对象与有关现象之间的因果关系等方法。（1分，可替换：运用求同法、求异法、共变法等探求因果关系的具体方法） / 19（8分）民事主体的著作权受法律保护，甲公司创作虚拟数字人Ada，对其享有著作权。乙公司未经许可使用甲公司创作的相关视频，并在展示过程中故意替换有关标识、加注注册商标，构成著作权侵权。乙公司进行虚假和引人误解的商业宣传，属于不正当竞争。法院依法判决乙公司赔偿甲公司损失，有利于激发创新活力，维护市场秩序。 / 【细则】,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_24a14c0c2355_细则_docx.txt,candidate_only_needs_original_source_check
2024海淀一模,2024,海淀,一模,,reasoning,归纳推理,求异法,positive_candidate,rubric_like_candidate,word,P0_candidate_scoring,SRC_24a14c0c2355_细则_docx.txt,44,分析认识对象与有关现象之间的因果关系等方法。（1分，可替换：运用求同法、求异法、共变法等探求因果关系的具体方法）,不完全归纳推理。2分（归纳推理1分，其他0分） / 通过考察更多的认识对象（1分，可替换：扩大研究的范围、增加归纳的角度、增加样本的数量） / 分析认识对象与有关现象之间的因果关系等方法。（1分，可替换：运用求同法、求异法、共变法等探求因果关系的具体方法） / 19（8分）民事主体的著作权受法律保护，甲公司创作虚拟数字人Ada，对其享有著作权。乙公司未经许可使用甲公司创作的相关视频，并在展示过程中故意替换有关标识、加注注册商标，构成著作权侵权。乙公司进行虚假和引人误解的商业宣传，属于不正当竞争。法院依法判决乙公司赔偿甲公司损失，有利于激发创新活力，维护市场秩序。 / 【细则】,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_24a14c0c2355_细则_docx.txt,candidate_only_needs_original_source_check
2024海淀一模,2024,海淀,一模,,reasoning,归纳推理,共变法,positive_candidate,rubric_like_candidate,word,P0_candidate_scoring,SRC_24a14c0c2355_细则_docx.txt,44,分析认识对象与有关现象之间的因果关系等方法。（1分，可替换：运用求同法、求异法、共变法等探求因果关系的具体方法）,不完全归纳推理。2分（归纳推理1分，其他0分） / 通过考察更多的认识对象（1分，可替换：扩大研究的范围、增加归纳的角度、增加样本的数量） / 分析认识对象与有关现象之间的因果关系等方法。（1分，可替换：运用求同法、求异法、共变法等探求因果关系的具体方法） / 19（8分）民事主体的著作权受法律保护，甲公司创作虚拟数字人Ada，对其享有著作权。乙公司未经许可使用甲公司创作的相关视频，并在展示过程中故意替换有关标识、加注注册商标，构成著作权侵权。乙公司进行虚假和引人误解的商业宣传，属于不正当竞争。法院依法判决乙公司赔偿甲公司损失，有利于激发创新活力，维护市场秩序。 / 【细则】,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_24a14c0c2355_细则_docx.txt,candidate_only_needs_original_source_check
2025朝阳一模,2025,朝阳,一模,,reasoning,归纳推理,归纳推理,boundary_or_negative_signal,rubric_like_candidate,word,P0_candidate_scoring,SRC_341c036102eb_20250329高3阅卷总结17_1题_具身智能_任会波组_阐释论证_doc.txt,74,不能准确辨析推理类型，有答成类比推理、归纳推理的。,问题和原因 / 知识混乱，概念不清晰，术语不准确 / 不能准确辨析推理类型，有答成类比推理、归纳推理的。 / 不能准确辨析演绎推理中的分类，有答演绎推理中的三段论，换位推理。 / 术语运用不准，有写充分条件联言判断，还有的答成选言充分条件推理。,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025朝阳一模/细则/补充材料/20250329高3阅卷总结17 1题 具身智能 任会波组 阐释论证.doc,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_341c036102eb_20250329高3阅卷总结17_1题_具身智能_任会波组_阐释论证_doc.txt,candidate_only_needs_original_source_check
2024朝阳期中,2024,朝阳,期中,,reasoning,归纳推理,归纳推理,positive_candidate,rubric_like_candidate,word,P0_candidate_scoring,SRC_3d4cd35f4494_细则_docx.txt,60,属于不完全归纳推理（归纳推理），1分,楚王的推理： / ①楚王的推理 / 属于不完全归纳推理（归纳推理），1分 / 这种推理因其前提只涉及部分对象，因而属于或然推理。 1 分 / ②楚王只根据一个齐国盗贼就得出“ 齐人固善盗” 的结论，,/Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/细则/细则.docx,/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/02_extraction/full_source_text_cache_20260503/SRC_3d4cd35f4494_细则_docx.txt,candidate_only_needs_original_source_check
