question_id,year,district,exam_stage,question_no,evidence_level,primary_batch,primary_node,node_names,promotion_status,effective_ask_text,ask_source,material_signals,rubric_rewards,rubric_atom_ids,first_student_action,full_score_sentence_pattern,common_wrong_path,classification_reason,guard_flags
CC0318_2026_海淀_期末_18_2,2026,海淀,期末,18,formal,BATCH_C_PRIVATE_LIABILITY,N03,N03:私法责任题：切责成链|N07:意义价值题：从本案推出三层价值,core_candidate,18（2）上述规定为住房租赁市场设⽴了清晰、规范的⾏为指引，由相关政府部⻔提供合同 示范⽂本，有利于规范合同内容，防⽌格式条款滥⽤，保护租赁双⽅合法权益，减少合同纠 纷；引导市场主体依法依规从事⺠事活动，弘扬诚信的社会主义价值观，规范住房租赁市场 秩序；明确政府法定职责，推动政府依法履⾏市场监管职能，推进严格执法，推动良法善治。 [page 3] 3,fallback_from_rubric_text,18（2）上述规定为住房租赁市场设⽴了清晰、规范的⾏为指引，由相关政府部⻔提供合同 示范⽂本，有利于规范合同内容，防⽌格式条款滥⽤，保护租赁双⽅合法权益，减少合同纠 纷； / 引导市场主体依法依规从事⺠事活动，弘扬诚信的社会主义价值观，规范住房租赁市场 秩序； / 明确政府法定职责，推动政府依法履⾏市场监管职能，推进严格执法，推动良法善治。,18（2）上述规定为住房租赁市场设⽴了清晰、规范的⾏为指引，由相关政府部⻔提供合同 示范⽂本，有利于规范合同内容，防⽌格式条款滥⽤，保护租赁双⽅合法权益，减少合同纠 纷；引导市场主体依法依规从事⺠事活动，弘扬诚信的社会主义价值观，规范住房租赁市场 秩序；明确政府法定职责，推动政府依法履⾏市场监管职能，推进严格执法，推动良法善治。 [pag...,R_CC0318_2026_海淀_期末_18_2_01,合同、侵权、消费、劳动、相邻都走责任链,【主体A】与【主体B】之间形成【法律关系】。【行为】符合【规则要件】。材料中【事实】说明【要件成立/不成立】，因此【责任、效力或诉求】应当【支持/不支持】。,只背权利名称，不判断法律关系；材料事实贴在后面当故事，没有塞进规则要件。,private-law responsibility chain,fallback_from_rubric_text
CC0319_2026_海淀_期末_19,2026,海淀,期末,19,formal,BATCH_D_IP_COMPETITION,N04,N04:创新竞争题：定行为、护秩序|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N07:意义价值题：从本案推出三层价值,core_candidate,19. 根据反不正当竞争法规定，不正当竞争⾏为是指经营者在⽣产经营活动中，扰乱市场竞 争秩序，损害其他经营者或者消费者的合法权益的⾏为。郑某利⽤技术⼿段，为⽤户提供不 正当抢票优势，破坏平台的购票规则，⼲扰、妨碍平台售票业务的正常开展，损害了甲公司 的信誉以及其他合法权益，构成不正当竞争，应当承担侵权责任。同时郑某的⾏为仅为少数 消费者⽤户提供了便利，损害了,fallback_from_rubric_text,19.(7 分) 根据反不正当竞争法规定，不正当竞争行为是指经营者在生产经营活动中，扰乱市场竞争秩序， 损害其他经营者或者消费者的合法权益的行为。 / 郑某利用技术手段，为用户提供不正当抢票优 势，破坏平台的购票规则，干扰、妨碍平台售票业务的正常开展，损害了甲公司的信誉以及其 他合法权益，构成不正当竞争，应当承担侵权责任。 / 同时郑某的行为仅为少数消费者用户提供 了便利，损害了消费者的合法权益和长远利益，有违经营者公认的商业道德，不符合社会主义 核心价值观，不利于社会整体福祉的增进，扰乱了市场竞争秩序。,19. 根据反不正当竞争法规定，不正当竞争⾏为是指经营者在⽣产经营活动中，扰乱市场竞 争秩序，损害其他经营者或者消费者的合法权益的⾏为。郑某利⽤技术⼿段，为⽤户提供不 正当抢票优势，破坏平台的购票规则，⼲扰、妨碍平台售票业务的正常开展，损害了甲公司 的信誉以及其他合法权益，构成不正当竞争，应当承担侵权责任。同时郑某的⾏为仅为少数 消费者⽤...,R_CC0319_2026_海淀_期末_19_01,知识产权和竞争题先定行为,材料中【行为】属于【侵权/不正当竞争类型】，损害了【权利/竞争秩序】。依法应【停止侵害/赔偿/承担责任】，这有利于保护创新成果、规范市场竞争秩序。,一看到创新就空写新质生产力；著作权、商标、商业秘密混用；漏法院具体责任。,IP/competition/innovation signal,fallback_from_rubric_text
CC0325_2026_石景山_一模_18,2026,石景山,一模,18,formal,BATCH_D_IP_COMPETITION,N04,N04:创新竞争题：定行为、护秩序|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N05:程序救济题：路径、证据、请求|N07:意义价值题：从本案推出三层价值,core_candidate,18．（8分） ①本案属于行政诉讼（1分），行政诉讼的核心问题是行政机关的行政行为是否合法，而行政相对人在举证能力上无法与行政机关抗衡（1分）。 ②本案中，原告张某需要对自己车辆受到损害的事实（1分），以及损害与窗户坠落存在因果关系进行举证（1分）；被告卢某作为建筑物的使用人，需要对事故发生没有过错承担举证责任（1分）。 ③本案属于民事诉讼（1分），实行“谁,fallback_from_rubric_text,18．（8 分） 证据是打官司决胜负的关键砝码。 / 根据我国法律关于举证责任分配的相关规定，在诉讼中，如果负有 举证责任的一方不能提供充分证据，将承担其主张不能成立的法律后果。 / 案件一 被告人朱某、宁某未经著作权人、注册商标权利人同意，生产、销售假冒泡泡玛特公司“温度”系列、 “夜之城”系列玩具产品，经营额达100 余万元。,①本案属于行政诉讼（1分），行政诉讼的核心问题是行政机关的行政行为是否合法，而行政相对人在举证能力上无法与行政机关抗衡（1分）。 / ②本案中，原告张某需要对自己车辆受到损害的事实（1分），以及损害与窗户坠落存在因果关系进行举证（1分）；被告卢某作为建筑物的使用人，需要对事故发生没有过错承担举证责任（1分）。 / ③本案属于民事诉讼（1分），实行“谁主张，谁举证”的原则（1分），但在有些情况下，案件当事人因欠缺专业知识或远离证据难以举证，出于公平合理的考虑，实行举证责任倒置原则。/本案属于建筑物发生坠落造成他人损害，适用过错推定原则，关于过错的举证责任倒置。（1分）,R_CC0325_2026_石景山_一模_18_01|R_CC0325_2026_石景山_一模_18_02|R_CC0325_2026_石景山_一模_18_03,知识产权和竞争题先定行为,材料中【行为】属于【侵权/不正当竞争类型】，损害了【权利/竞争秩序】。依法应【停止侵害/赔偿/承担责任】，这有利于保护创新成果、规范市场竞争秩序。,一看到创新就空写新质生产力；著作权、商标、商业秘密混用；漏法院具体责任。,IP/competition/innovation signal,fallback_from_rubric_text
CC0332_2026_石景山_二模_19,2026,石景山,二模,19,formal,BATCH_L_LOW_FREQUENCY_CONTAINER,N01,N01:格子题：一格一答|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N06:风险合规题：一险一界一措施|N07:意义价值题：从本案推出三层价值,low_frequency_container,结合材料，运用《法律与生活》知识，谈谈对未成年人校园欺凌违法行为“惩”“教”并行的认识。,ask_text,19．（8分） 2026年1月1日，新修订的《中华人民共和国治安管理处罚法》正式施行，首次将校园欺凌纳入治安管理处罚范畴，明确以殴打、侮辱、恐吓等方式实施学生欺凌的，公安机关可直接介入，对违反治安管理的欺凌行为依法处罚，同时采取矫治教育等措施。 / “他还是个孩子”，不再是校园欺凌的挡箭牌。 / 本次修订打破了“未成年人违法不拘留”的惯例，规定已满14周岁不满16周岁的未成年人，一年内两次以上违反治安管理的，依法执行行政拘留；,19．（8分）从“惩”“教”两个维度出发，正确表述1条法律依据+1点实践意义，得4分；2点得8分。 依据民法典，自然人享有生命权、身体权、健康权等人格权以及财产权，本次修订通过明确处罚标准，强化了对未成年人校园欺凌违法行为的惩罚，/为保护学生合法权益提供了更有力的法律支持，/有利于营造尊法学法守法用法的良好氛围、切实维护校园和谐稳定。（4...,R_CC0332_2026_石景山_二模_19_01,有表格先服从格子,这一格要求说明【格子任务】。材料中【事实】对应【法律规则/程序】，因此应写【最短结论】。,跨格写一大段“维护合法权益、促进公平正义”，格子问机制却写意义。,low-frequency formal singleton,low_frequency_container
CC0340_2026_西城_一模_17,2026,西城,一模,17,formal,BATCH_L_LOW_FREQUENCY_CONTAINER,N03,N03:私法责任题：切责成链|N05:程序救济题：路径、证据、请求|N07:意义价值题：从本案推出三层价值,low_frequency_container,结合材料，运用法律相关知识，说明民法典物权编的上述规定如何推动国家绿色发展。,ask_text,17．（8分）良好生态环境是最公平的公共产品，是最普惠的民生福祉。 / 【民法典物权编】 第286条： 业主应当遵守法律、法规以及管理规约，相关行为应当符合节约资源、保护生态环境的要求。 / 对于物业服务企业或者其他管理人执行政府依法实施的应急处置措施和其他管理措施，业主应当依法予以配合。,17.结合材料，运用法律相关知识，说明民法典物权编的上述规定如何推动国家绿色发展。（8分） 【细则】 ●法律依据（2分） 贯彻落实民法绿色原则 1分 为绿色发展提供法律依据/法律保障/使生态环境保护有法可依 1分 ●作用路径（4分） 合理划定权利界限、强化法定义务、明确法律责任与权利救济（变通：禁止违法排污/明确侵权责任减少环境损害/坚持...,R_CC0340_2026_西城_一模_17_01,合同、侵权、消费、劳动、相邻都走责任链,【主体A】与【主体B】之间形成【法律关系】。【行为】符合【规则要件】。材料中【事实】说明【要件成立/不成立】，因此【责任、效力或诉求】应当【支持/不支持】。,只背权利名称，不判断法律关系；材料事实贴在后面当故事，没有塞进规则要件。,low-frequency formal singleton,low_frequency_container
CC0353_2026_西城_期末_17,2026,西城,期末,17,reference_only,BATCH_R_REFERENCE_ONLY,N02,N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N04:创新竞争题：定行为、护秩序|N07:意义价值题：从本案推出三层价值,reference_only,17．法院判决B 公司构成不正当竞争并赔偿损失是正确的，因为B 公司的行为违反了《中华 人民共和国反不正当竞争法》和《中华人民共和国未成年人保护法》的相关规定，损害 了T 公司的合法权益和市场竞争秩序，同时危害了未成年人保护机制，应承担相应侵权 责任。法院判决以事实为依据，以法律为准绳，彰显了司法公正，维护了市场竞争秩序 和未成年人合法权益。,fallback_from_rubric_text,17．法院判决B 公司构成不正当竞争并赔偿损失是正确的，因为B 公司的行为违反了《中华 人民共和国反不正当竞争法》和《中华人民共和国未成年人保护法》的相关规定，损害 了T 公司的合法权益和市场竞争秩序，同时危害了未成年人保护机制，应承担相应侵权 责任。 / 法院判决以事实为依据，以法律为准绳，彰显了司法公正，维护了市场竞争秩序 和未成年人合法权益。,17．法院判决B 公司构成不正当竞争并赔偿损失是正确的，因为B 公司的行为违反了《中华 人民共和国反不正当竞争法》和《中华人民共和国未成年人保护法》的相关规定，损害 了T 公司的合法权益和市场竞争秩序，同时危害了未成年人保护机制，应承担相应侵权 责任。法院判决以事实为依据，以法律为准绳，彰显了司法公正，维护了市场竞争秩序 和未成年人合法权...,R_CC0353_2026_西城_期末_17_01,问是否、判决、认识，先表态,我认为【结论】。人民法院以事实为根据、以法律为准绳。根据【法律规则】，材料中【事实】符合/不符合【要件】，所以【责任/判决/请求】成立。,没有首句表态；只写法条不落到本案；把裁判锚句当成整题答案。,reference-only row locked out of core,fallback_from_rubric_text|reference_only
CC0364_2026_通州_期末_19_1,2026,通州,期末,19,formal,BATCH_C_PRIVATE_LIABILITY,N03,N03:私法责任题：切责成链|N02:评判裁判题：先判后证|N07:意义价值题：从本案推出三层价值,core_candidate,根据材料，判断推理①和②的逻辑正误，并结合《逻辑与思维》知识说明理由。,ask_text,19（1）细则 一、法理依据3分 依据《中华人民共和国民法典》规定（1分，写按照法律不给分），不动产的相邻权利人应当按照有利生产、方便生活、团结互助、公平合理的原则，正确处理相邻关系。 / （2分，写应当为相邻方提供便利或不侵害相邻方合法权益给1分）没写出以上内容，写出法院判决以事实为根据，以法律为准绳，给1分，与前面不重复给。 / 二、事实分析2分 业主角度：2分 范某角度：1分，但不与业主角度重复给分 三、判决意义3分 业主合法权益1分，其他共性意义两点2分（核心观、和谐邻里关系） 四、原卷答案： 法院判决以事实为根据，以法律为准绳。,19（1）细则 一、法理依据3分 依据《中华人民共和国民法典》规定（1分，写按照法律不给分），不动产的相邻权利人应当按照有利生产、方便生活、团结互助、公平合理的原则，正确处理相邻关系。（2分，写应当为相邻方提供便利或不侵害相邻方合法权益给1分）没写出以上内容，写出法院判决以事实为根据，以法律为准绳，给1分，与前面不重复给。 二、事实分析2... / （2）根据材料，判断推理①和②的逻辑正误，并结合《逻辑与思维》知识说明理由。（6分） 推理 | 判断逻辑正误并说明理由 / ①如果阻碍加装电梯，就会侵犯相关业主的合法权益。 范某阻碍加装电梯，所以范某侵犯了相关业主的合法权益。 |,R_CC0364_2026_通州_期末_19_1_01|R_CC0364_2026_通州_期末_19_1_02|R_CC0364_2026_通州_期末_19_1_03|R_CC0364_2026_通州_期末_19_1_04|R_CC0364_2026_通州_期末_19_1_05|R_CC0364_2026_通州_期末_19_1_06|R_CC0364_2026_通州_期末_19_1_07|R_CC0364_2026_通州_期末_19_1_08,合同、侵权、消费、劳动、相邻都走责任链,【主体A】与【主体B】之间形成【法律关系】。【行为】符合【规则要件】。材料中【事实】说明【要件成立/不成立】，因此【责任、效力或诉求】应当【支持/不支持】。,只背权利名称，不判断法律关系；材料事实贴在后面当故事，没有塞进规则要件。,private-law responsibility chain,
CC0305_2026_海淀_一模_18_3,2026,海淀,一模,18,formal,BATCH_E_PROCEDURE_REMEDY,N05,N05:程序救济题：路径、证据、请求|N02:评判裁判题：先判后证|N03:私法责任题：切责成链,core_candidate,1. 支持原告诉讼请求。 2. 任何组织或者个人不得以刺探、侵扰、泄露、公开等方式侵害他人的隐私权；商家公开包厢监控录像和聊天信息，构成对消费者隐私权的侵害，应承担停止侵权、赔礼道歉等侵权责任。 3. 经营者应当保护消费者知情权，提供真实全面信息，不得作虚假或者引人误解的宣传；赵某夸大治疗功效诱导消费，构成欺诈，应退款并承担惩罚性赔偿责任。,fallback_from_rubric_text,消费者在经营者提供的包间内活动具有私密性。 / 商家在社交平台公开包厢内监控录像片段、网络聊天信息等。 / 赵某虚假宣传其有治疗糖尿病并发症等功效，夸大功效，诱导消费。,支持原告诉讼请求。 / 任何组织或者个人不得以刺探、侵扰、泄露、公开等方式侵害他人的隐私权；商家公开包厢监控录像和聊天信息，构成对消费者隐私权的侵害，应承担停止侵权、赔礼道歉等侵权责任。 / 经营者应当保护消费者知情权，提供真实全面信息，不得作虚假或者引人误解的宣传；赵某夸大治疗功效诱导消费，构成欺诈，应退款并承担惩罚性赔偿责任。,R_CC0305_2026_海淀_一模_18_3_P01|R_CC0305_2026_海淀_一模_18_3_P02|R_CC0305_2026_海淀_一模_18_3_P03,问怎么办、如何维权，先走路径,当事人可以通过【路径】解决纠纷，并围绕【争议事实】提交【证据】，提出【请求】。若经法院依法确认，【协议/裁判】具有相应法律效力。,把所有题都写成起诉；调解题写成判决；公益诉讼写成个人维权。,procedure/remedy signal,fallback_from_rubric_text
CC0373_2026_顺义_一模_18,2026,顺义,一模,18,formal,BATCH_C_PRIVATE_LIABILITY,N03,N03:私法责任题：切责成链|N02:评判裁判题：先判后证|N06:风险合规题：一险一界一措施|N07:意义价值题：从本案推出三层价值,core_candidate,结合材料，运用《法律与生活》知识，闫某和张某的诉求能否得到法院的支持，并说明理由。,ask_text,公司以仅招男性为由拒绝闫某面试。 / 张某与 A 公司订立竞业限制协议，离职后其妻成为竞争公司投资人。 / B公司关联公司为张某缴纳社会保险金。,闫某能获得法院支持。 / 劳动者享有平等就业和选择职业的权利，不因民族、种族、性别、宗教信仰等不同而受歧视。 / 公司因性别对求职者差别对待，属于就业歧视，违反公平、平等原则，损害闫某平等获得就业机会的权益。,R_CC0373_2026_顺义_一模_18_P01|R_CC0373_2026_顺义_一模_18_P02|R_CC0373_2026_顺义_一模_18_P03|R_CC0373_2026_顺义_一模_18_P04|R_CC0373_2026_顺义_一模_18_P05|R_CC0373_2026_顺义_一模_18_P06|R_CC0373_2026_顺义_一模_18_P07,合同、侵权、消费、劳动、相邻都走责任链,【主体A】与【主体B】之间形成【法律关系】。【行为】符合【规则要件】。材料中【事实】说明【要件成立/不成立】，因此【责任、效力或诉求】应当【支持/不支持】。,只背权利名称，不判断法律关系；材料事实贴在后面当故事，没有塞进规则要件。,private-law responsibility chain,
CC0380_2026_顺义_二模_18_2,2026,顺义,二模,18,formal,BATCH_F_BOUNDARY_OPEN,N03,N03:私法责任题：切责成链|N05:程序救济题：路径、证据、请求|N06:风险合规题：一险一界一措施|N07:意义价值题：从本案推出三层价值,boundary_open,1. 该开源智能体可能侵犯用户的财产权、隐私权、个人信息利益等。 2. 民法典明确规定保护用户人身权益和财产权益，任何组织或者个人不得侵害他人的财产权、隐私权，处理个人信息应遵循合法、正当、必要原则。 3. 用户权益受到侵害时，可通过协商、调解、仲裁、诉讼等途径维护权益。 4. 权利人可依法请求行为人停止侵害、排除妨碍、消除危险、赔礼道歉；造成损害的，还可请,fallback_from_rubric_text,开源智能体可能侵犯用户的财产权、隐私权、个人信息利益等。 / 权利人可通过协商、调解、仲裁、诉讼等途径维护权益。 / 可依法请求停止侵害、排除妨碍、消除危险、赔礼道歉；造成损害的还可请求损害赔偿。,该开源智能体可能侵犯用户的财产权、隐私权、个人信息利益等。 / 民法典明确规定保护用户人身权益和财产权益，任何组织或者个人不得侵害他人的财产权、隐私权，处理个人信息应遵循合法、正当、必要原则。 / 用户权益受到侵害时，可通过协商、调解、仲裁、诉讼等途径维护权益。,R_CC0380_2026_顺义_二模_18_2_P01|R_CC0380_2026_顺义_二模_18_2_P02|R_CC0380_2026_顺义_二模_18_2_P03|R_CC0380_2026_顺义_二模_18_2_P04,合同、侵权、消费、劳动、相邻都走责任链,【主体A】与【主体B】之间形成【法律关系】。【行为】符合【规则要件】。材料中【事实】说明【要件成立/不成立】，因此【责任、效力或诉求】应当【支持/不支持】。,只背权利名称，不判断法律关系；材料事实贴在后面当故事，没有塞进规则要件。,formal but boundary/mixed/open-governance row,fallback_from_rubric_text|boundary_open
RECOVER_2025_海淀_二模_18,2025,海淀,二模,18,formal,BATCH_A_TABLE_GRID,N01,N01:格子题：一格一答|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N04:创新竞争题：定行为、护秩序|N05:程序救济题：路径、证据、请求|N07:意义价值题：从本案推出三层价值,core_candidate,运用法治知识，将笔记中划线处补充完整。,ask_text,《中华人民共和国商标法》第三十二条：不得损害他人现有在先权利，不得以不正当手段抢先注册他人已使用并有一定影响的商标 / 庭审记录要求确认当事人诉讼权利义务并询问是否提出回避申请 / 原告“吃滴美”享有商标专用权，被告使用相近标识进行焦点生产并在当地有知名度,回避（1分） / 被告……包装（1分） / 未经许可使用商标权/侵犯商标权（要和2对应，1分）,R_RECOVER_2025_海淀_二模_18_01|R_RECOVER_2025_海淀_二模_18_02|R_RECOVER_2025_海淀_二模_18_03|R_RECOVER_2025_海淀_二模_18_04|R_RECOVER_2025_海淀_二模_18_05|R_RECOVER_2025_海淀_二模_18_06|R_RECOVER_2025_海淀_二模_18_07|R_RECOVER_2025_海淀_二模_18_08|R_RECOVER_2025_海淀_二模_18_09,有表格先服从格子,这一格要求说明【格子任务】。材料中【事实】对应【法律规则/程序】，因此应写【最短结论】。,跨格写一大段“维护合法权益、促进公平正义”，格子问机制却写意义。,table/grid task controls answer shape,
RECOVER_2026_通州_一模_20,2026,通州,一模,20,formal,BATCH_A_TABLE_GRID,N01,N01:格子题：一格一答|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N06:风险合规题：一险一界一措施|N07:意义价值题：从本案推出三层价值,core_candidate,阅读材料，完成下表。,ask_text,李某是社区广场舞义务组织者，长期无偿提供音响、安排场地、组织活动并提醒参与者量力而行 / 张某有基础心脏病未告知，自愿参加活动，跳舞时突发倒地并经抢救无效死亡 / 张某家属以李某未尽安全保障义务为由起诉，法院判李某无需承担责任,根据《中华人民共和国民法典》规定，只要参与者不存在故意或重大过失，组织者尽到安全保障义务，则无需承担责任。（2分；只写依据民法典相关规定1分，只写相关法律规定不给分） / 本案中张某自愿参加活动，因自身原因突发意外，并非他人行为造成。（1分） / 李某虽为广场舞义务组织者，但已尽到合理安全保障义务，事前提醒、事后及时救助，且不存在故意或重大过失，与张某死亡不存在因果关系，不承担侵权责任。（2分）,R_RECOVER_2026_通州_一模_20_01|R_RECOVER_2026_通州_一模_20_02|R_RECOVER_2026_通州_一模_20_03|R_RECOVER_2026_通州_一模_20_04|R_RECOVER_2026_通州_一模_20_05|R_RECOVER_2026_通州_一模_20_06,有表格先服从格子,这一格要求说明【格子任务】。材料中【事实】对应【法律规则/程序】，因此应写【最短结论】。,跨格写一大段“维护合法权益、促进公平正义”，格子问机制却写意义。,table/grid task controls answer shape,
RECOVER_2024_东城_一模_19,2024,东城,一模,19,formal,BATCH_L_LOW_FREQUENCY_CONTAINER,N02,N02:评判裁判题：先判后证|N05:程序救济题：路径、证据、请求,low_frequency_container,针对上述案件，运用《法律与生活》知识，谈谈法律规定诉讼时效并对其不适用的情形加以规定的原因。（6分）,ask_text,欠据长期未清偿，起诉因诉讼时效届满败诉 / 赡养费长期未付，法院不支持诉讼时效抗辩,诉讼时效有助于督促当事人积极主张权利，推动纠纷解决，节约司法资源 / 成年子女对父母有赡养义务 / 不适用诉讼时效有利于保护老年人合法权益，彰显公序良俗，构建和谐家庭,RECOVER_2024_东城_一模_19_R01|RECOVER_2024_东城_一模_19_R02|RECOVER_2024_东城_一模_19_R03,问是否、判决、认识，先表态,我认为【结论】。人民法院以事实为根据、以法律为准绳。根据【法律规则】，材料中【事实】符合/不符合【要件】，所以【责任/判决/请求】成立。,没有首句表态；只写法条不落到本案；把裁判锚句当成整题答案。,low-frequency formal singleton,low_frequency_container
RECOVER_2024_东城_二模_19_1,2024,东城,二模,19,formal,BATCH_E_PROCEDURE_REMEDY,N05,N05:程序救济题：路径、证据、请求|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N07:意义价值题：从本案推出三层价值,core_candidate,请你选择其中一方进行代理，并撰写起诉状。（7分）,ask_text,双方约定3月20日前仓储费由乙公司承担 / 3月19日甲公司要求延长仓储，乙公司回复可以但未约定新增费用 / 甲公司垫付仓储费后扣尾款，乙公司拒绝承担新增仓储费,诉讼请求：判令被告承担全部仓储费用/继续履行，或判令被告支付尾款/继续履行，被告承担诉讼费用（2分） / 事实踩意2分：写清买卖、仓储约定、延期协商、垫付/拒付事实 / 理由：全面履行、诚信原则、单方变更、违约责任，或公平原则、合同有效、全面履行、违约责任,RECOVER_2024_东城_二模_19_1_R01|RECOVER_2024_东城_二模_19_1_R02|RECOVER_2024_东城_二模_19_1_R03,问怎么办、如何维权，先走路径,当事人可以通过【路径】解决纠纷，并围绕【争议事实】提交【证据】，提出【请求】。若经法院依法确认，【协议/裁判】具有相应法律效力。,把所有题都写成起诉；调解题写成判决；公益诉讼写成个人维权。,procedure/remedy signal,
RECOVER_2024_东城_二模_19_2,2024,东城,二模,19,formal,BATCH_C_PRIVATE_LIABILITY,N03,N03:私法责任题：切责成链|N05:程序救济题：路径、证据、请求|N07:意义价值题：从本案推出三层价值,core_candidate,为避免类似问题产生，我们应该________。（2分）,ask_text,双方延长仓储但未明确新增仓储费承担,指出“合同内容应清晰明确”即可得2分；替代表达包括明确双方权利义务、合同内容完善细化具体、意思表示明确 / 只提出协商一致得1分；意思表示一致、诚信履行、全面履行不给分,RECOVER_2024_东城_二模_19_2_R01|RECOVER_2024_东城_二模_19_2_R02,合同、侵权、消费、劳动、相邻都走责任链,【主体A】与【主体B】之间形成【法律关系】。【行为】符合【规则要件】。材料中【事实】说明【要件成立/不成立】，因此【责任、效力或诉求】应当【支持/不支持】。,只背权利名称，不判断法律关系；材料事实贴在后面当故事，没有塞进规则要件。,private-law responsibility chain,
RECOVER_2025_丰台_二模_19_2,2025,丰台,二模,19,formal,BATCH_F_RISK_BOUNDARY,N06,N06:风险合规题：一险一界一措施|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N04:创新竞争题：定行为、护秩序|N07:意义价值题：从本案推出三层价值,core_candidate,一纸司法建议，既为当下划定了红线，防止技术滥用，又为未来创新发展预留了空间。运用《法律与生活》知识，谈谈你对这句话的理解。（8分）,ask_text,AI生成链接多数指向盗版资源网站，版权方起诉 / 法院提出版权雷达、数字巡警、安全体检等司法建议,法律在技术创新与社会秩序之间的平衡作用（2分） / 明确AI技术应用的法律边界，规范当前技术行为，防止技术滥用，并为未来创新提供合法空间（2分） / 版权雷达、数字巡警对侵权行为实时监测，保护创作者合法权益，维护社会公共利益（2分）,RECOVER_2025_丰台_二模_19_2_R01|RECOVER_2025_丰台_二模_19_2_R02|RECOVER_2025_丰台_二模_19_2_R03|RECOVER_2025_丰台_二模_19_2_R04,AI、数据、平台、合规题先分风险,材料中的【风险】触及【法律边界/权利义务】。应当通过【制度/合同/告知/授权/审核/责任机制】加以规范，做到【具体效果】。,一看到 AI 就写科技伦理；一看到风险就写诉讼赔偿；不把风险和措施一一对应。,AI/data/digital/compliance boundary signal,
RECOVER_2026_延庆_一模_18_1,2026,延庆,一模,18,formal,BATCH_F_RISK_BOUNDARY,N06,N06:风险合规题：一险一界一措施|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N04:创新竞争题：定行为、护秩序|N05:程序救济题：路径、证据、请求|N07:意义价值题：从本案推出三层价值,core_candidate,结合材料一，运用《法律与生活》知识，分析M公司涉嫌哪些违法行为，若主持人李某诉至法院，可提出哪些诉讼请求并说明理由。（8分）,ask_text,M公司未经授权合成李某形象用于直播营销 / 虚假直播营销借公众人物信任攫取流量,M公司涉嫌侵犯李某的肖像权、名誉权；侵犯消费者知情权；进行虚假和引人误解的商业宣传，构成不正当竞争 / 诉讼请求：停止侵害、赔偿损失、承担诉讼费用、赔礼道歉 / 事实、侵权行为、违背诚信原则、事实与侵权分析恰当,RECOVER_2026_延庆_一模_18_1_R01|RECOVER_2026_延庆_一模_18_1_R02|RECOVER_2026_延庆_一模_18_1_R03,AI、数据、平台、合规题先分风险,材料中的【风险】触及【法律边界/权利义务】。应当通过【制度/合同/告知/授权/审核/责任机制】加以规范，做到【具体效果】。,一看到 AI 就写科技伦理；一看到风险就写诉讼赔偿；不把风险和措施一一对应。,AI/data/digital/compliance boundary signal,
RECOVER_2026_房山_一模_17_1,2026,房山,一模,17,formal,BATCH_F_RISK_BOUNDARY,N06,N06:风险合规题：一险一界一措施|N02:评判裁判题：先判后证|N03:私法责任题：切责成链|N07:意义价值题：从本案推出三层价值,core_candidate,结合材料，运用“民事法律关系”知识，辨析“AI幻觉造成损失谁买单”。（3分）,ask_text,AI生成错误信息并作出10万元赔偿承诺 / A公司已提示AI内容仅供参考，法院认定梁某权益未受实际损害,AI幻觉造成的损失不由A公司买单（1分） / 民事法律关系主体包括自然人、法人和非法人组织，AI不具备民事主体资格，AI赔偿承诺不具法律效力 / A公司已履行提示义务不承担赔偿，或梁某作为民事主体应有注意义务,RECOVER_2026_房山_一模_17_1_R01|RECOVER_2026_房山_一模_17_1_R02|RECOVER_2026_房山_一模_17_1_R03,AI、数据、平台、合规题先分风险,材料中的【风险】触及【法律边界/权利义务】。应当通过【制度/合同/告知/授权/审核/责任机制】加以规范，做到【具体效果】。,一看到 AI 就写科技伦理；一看到风险就写诉讼赔偿；不把风险和措施一一对应。,AI/data/digital/compliance boundary signal,
