suite_id,suite_name,question,question_type,framework_slot,evidence_class,evidence_source,material_excerpt,knowledge_point,trigger_logic,student_answer_landing,choice_answer,wrong_option_pattern,status,blocker,_source_file
S034,2025西城期末,2,choice,6;0,answer_key_and_stem,2025西城期末 bundle lines 240-248; answer key lines 469-472,追随慈悲庵、高君宇、京报馆、李大钊旧居等播火之路,红色历史遗存；伟大建党精神；革命文化育人,正确项 ①④ 对应追寻信仰之路和实践中弘扬建党精神,红色线路材料要写以史育人、革命文化和精神传承,B,把播火之路说成社会主义建设艰辛历程；把新成果错配为马克思主义中国化时代化新成果,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S034,2025西城期末,3,choice,3,answer_key_and_stem,2025西城期末 bundle lines 249-261; answer key lines 469-472,外国游客赴华旅游从想象转向真实体验，打破文化隔膜，民相亲心相通,文化交流传播；民心相通,正确项 ②③ 对应建立多样联系打破文化隔膜、亲历了解真实立体中国,跨文化体验材料写文化交流、民相亲心相通和真实中国形象,C,说想象无法与真正中国一致；说只有亲眼所见才客观可靠,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S034,2025西城期末,16(1),subjective,0;2;4,scoring_reference,"2025西城期末 bundle lines 33-42,469-477",文物建筑活化利用，传承弘扬中华优秀传统文化、增强文化认同，丰富文化消费供给,文物建筑承载历史记忆；传承弘扬；文化认同；双创；文化供给；文化产业,评分参考列明第(1)问5分采分点，含载体、传承认同、双创、供给和产业发展,中轴线文物建筑活化利用，既承载历史记忆，又通过展陈、阅读、体验等新空间推动双创、满足文化消费需求,,只写文物保护不写活化利用后的供给、产业和城市魅力，链条不完整,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S035,2025东城期末,COVERAGE,coverage,0;1;2;4;5,coverage,SUITE_ROSTER.csv; 2025东城期末 bundle,主观第16题有讲评细则；选择第3、4题有题干和答案键,何尊；科学家故事；汉字笔画,有文化主观链且有文化选择题链，覆盖状态 PASS,器以述史、物以载道按载体、特征、共同标识、自信和双创落点,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S035,2025东城期末,3,choice,2,answer_key_and_stem,2025东城期末 bundle lines 396-403; answer explanation lines 668-677,课本中南仁东、邓稼先、屠呦呦故事播撒进孩子心田,文化的功能；优秀文化塑造人生,答案 B，解析明确文化是一种精神力量，可转化为物质力量，对社会发展产生影响,先进人物故事能生发报国斗志、滋养精神世界，并转化为推动社会发展的物质力量,B,兼顾经济效益无材料；文化影响不能决定社会前进方向；相对独立性不对应材料,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S035,2025东城期末,4,choice,1;0,answer_key_and_stem,2025东城期末 bundle lines 404-412; answer explanation lines 680-704,殷墟甲骨文三千多年，汉字结构未变，笔画主次长短布局留白彰显博大精深,中华文化源远流长、博大精深；汉字载体,答案 A，解析明确汉字笔画蕴含精神向往，彰显中华汉字之美,汉字材料要写源远流长、博大精深和人文精神承载,A,把个性寓于共性写反；抓主流主笔不是材料强调点,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S035,2025东城期末,16,subjective,0;1;4;5,lecture_rubric,2025东城期末 bundle lines 29-44,何尊铭文宅兹中国，用于文物展、模型国礼和何以中国对外展示,器物是中华文化载体；源远流长、博大精深；文化认同；文化自信；双创传播,讲评细则三层：载体2分；文化特征2分；共同标识/认同1分、文化自信1分；双创/传播替换1分,何尊不是普通器物，它以铭文和展陈承载中华文明连续性，凝聚共同文化标识，推动中华优秀传统文化传播和双创,,只写文化载体没有分；必须说清器物承载的中华文化内容,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S036,2025朝阳期末,COVERAGE,coverage,3;4;5,coverage,SUITE_ROSTER.csv; 2025朝阳期末 bundle,主观第16题有扫描细则 OCR；选择第4题有题干和答案键,文化同世界对话；乡村特色文旅,有文化主观链且有文化选择题链，覆盖状态 PASS,第16题文化每点2分，最多6分；哲学与文化可组合但不能互冒,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S036,2025朝阳期末,4,choice,2;4,answer_key_and_stem,2025朝阳期末 bundle lines 361-366; answer key lines 690-693,江南水乡、北方村落挖掘文化元素转化为旅游产品，游客感受乡村文化魅力,文化资源转化；文旅融合；文化产品供给,答案 C，对应带动产业就业增收和丰富文旅文化内涵、产品与服务,乡村文旅题写文化元素转化为产品、丰富文化内涵并服务发展,C,激发各国人民对中华文化认同过度外推；政府研制开发文旅产品主体错位,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S036,2025朝阳期末,16,subjective,3;4;5,marking_rubric_rendered,2025朝阳期末 bundle lines 572-582; scoring lines 81-86,论语和习近平谈治国理政海外发行，汉代文物出境展出，春节成为联合国假日和人类非遗,文化自信；尊重文化多样性；弘扬中华优秀传统文化；双创；现代传播；传播力影响力,细则明确文化每点2分，最多6分：自信、弘扬、发展、传播四类角度,用文化同世界对话，要坚定文化自信并尊重差异，弘扬中华优秀传统文化和共同价值，推动双创并用现代传播展示中华文化魅力,,只写哲学联系/发展不能替代文化自信、弘扬、发展、传播四类文化得分点,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S037,2025丰台期末,COVERAGE,coverage,1;5,coverage,SUITE_ROSTER.csv; 2025丰台期末 bundle,主观第16题为哲学给分口径；选择第1题有题干和答案解析,中华文明突出特性；文化自信；精神标识,有文化选择链，覆盖状态 PASS；主观题为 MODULE_BOUNDARY,第1题按中华文明开放包容、共同精神标识和价值观处理,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S037,2025丰台期末,1,choice,1;5,answer_key_and_explanation,"2025丰台期末 bundle lines 291-298,571-579",中华文明不用单一文化代替多元文化，由多元文化汇聚共同文化，中华优秀传统文化塑造文明突出特性,中华文化博大精深；包容性；文化自信；中华民族共同精神标识,答案 B，解析确认①④入选，②③不选,中华文明突出特性材料可写开放包容、共同精神标识、共同价值观和文化自信,B,把兼收并蓄来源写成内心自豪自信；把思想人文道德理念写成实践经验总和,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S037,2025丰台期末,16,subjective,none,module_boundary,2025丰台期末 bundle lines 733-739,第16题答案为实践、一切从实际出发、联系观、发展观、矛盾观等角度,非文化主观题,评分口径未列文化给分术语，不能因材料或设问中有文化字样强行入文化链,不新增文化主观链,,把人民城市或哲学题中的文化字样当文化主观题,MODULE_BOUNDARY,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\feynman_2025_late_culture_entries.csv
S038,2026海淀一模,16,subjective,2,A/B等级细则支持,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026海淀一模.md; C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\prior_必修四文化_细则文化题逐题复核表.md,人文学科价值题；细则列“文化的功能”等角度。,文化的功能,人文学科能帮助人辨析价值冲突、理解情感和历史记忆时，文化功能作为可作答角度进入。,从文化对人和社会的精神作用落脚：人文学科涵养价值判断、历史记忆和公共理性。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S038,2026海淀一模,choice_screen,choice,,文本缓存边界,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026海淀一模.md,当前 bundle 只有答案表和主观题参考，未见可检索的文化选择题题干。,,选择题必须同时有题干和可靠答案键；本套当前缓存不满足文化选择题拆链条件。,不处理选择题,, ,MODULE_BOUNDARY,缺文化选择题题干文本，未强行拆链。,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S039,2026西城一模,16,subjective,2;4;5,正式阅卷细则,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026西城一模.md,全民阅读入法；细则列文化角度：促进人的全面发展、引领风尚、教育人民、服务社会、推动发展、传承民族文化、提高文明程度、助力文化强国。,文化功能；文化传承；文化强国,全民阅读由个人阅读上升为公共利益和国家发展时，触发文化功能、民族文化传承和文化强国建设。,答题落到“阅读不是纯私事；国家通过立法保障阅读权利、优化文化供给，促进人的全面发展和社会文明进步”。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S039,2026西城一模,2,choice,2;4,题干有/答案键缺,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026西城一模.md,画马路线由群众创意转为政府与群众共同规划的安全路线，涉及文化需求与公共利益保护。,文化需求；人民主体；公共文化治理,题干有文化创意需求信号，但本 bundle 未提供可靠选择题答案键，不能确定正确项链。,,,,BLOCKED,缺可靠答案键；不把题面分析冒充正确项链。,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S040,2026东城一模,16,subjective,2;4;5;6,正式细则/分题PPT,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026东城一模.md,优秀文艺与大众情绪、时代情感；分题细则列人民的文艺、社会效益优先、民族精神、核心价值观等。,人民是文化发展的主体；优秀文化作用；社会效益与经济效益统一；民族精神；核心价值观,文艺材料从“满足大众情绪”推进到“时代情感、价值导向、持久传播力”，触发文化功能和文化发展方向。,评析时先承认贴近大众情绪的合理性，再指出优秀文艺还要坚持人民立场、社会效益优先、中华文化立场和价值引领。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S040,2026东城一模,20,subjective,4,正式细则/分题PPT,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026东城一模.md,生态文明建设规律性认识；细则列文化角度：发挥中华优秀传统文化的当代价值/核心思想理念。,中华优秀传统文化当代价值,生态文明材料出现传统生态智慧时，文化角度可作为规律性认识的一点。,说明中华优秀传统文化中的生态智慧为现代生态文明建设提供价值资源和思想滋养。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S040,2026东城一模,2,choice,2;4,试题文本+答案表,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026东城一模.md,隆福寺街区老字号餐饮、文创产品、非遗沉浸体验、潮流市集等激活消费场景。,文化与经济交融；传统文化现代表达,题干把传统商业、文创和非遗体验放在消费新场景中，正确项应落在传统商业与新型消费场景融合、释放消费潜力。,选择题文化链只对应正确项 A：传统商业与新型消费场景深度融合，有效释放消费潜力。,A,②“必要前提”绝对化；③把对立统一泛化为业态升级原因；④把时尚潮流说成科技创新引领项，方向不稳。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S041,2026朝阳一模,16,subjective,1;4;5,正式阅卷细则,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026朝阳一模.md,中国农历以日月运行规律、阴阳合历、二十四节气服务生产生活；细则必答文化角度2分，选答文化创新/功能等2-3分。,中华优秀传统文化特点价值；文化自信；文化创新；文化功能,农历沿用两千多年并仍影响社会生活，触发源远流长、博大精深、文化自信和当代价值。,答题要写农历是中华优秀传统文化重要组成部分，体现中华民族智慧和文化自信，并说明其仍服务生产生活。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S041,2026朝阳一模,3,choice,4;5,试题文本+答案表,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026朝阳一模.md,春节科普活动实现“科普+文化”“科普+非遗”融合，读懂传统文化背后的科学密码。,科技赋能传统文化；文化自信；双创,科普与非遗结合，正确项落在科学精神进入生活、文化自信和传统文化科技赋能下焕新。,正确项链为②④：科普让科学精神融入日常生活并增强文化自信；辩证否定推动传统文化在科技赋能下焕发新光彩。,D,①“主阵地”夸大；③错把民族文化与外来文化交融作为本题核心。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S041,2026朝阳一模,4,choice,3,试题文本+答案表,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026朝阳一模.md,中非人文交流年开展文化丝路交流月、文明对话大会、中国电影节等活动。,文化交流互鉴；文明互鉴；共同叙事,人文交流活动指向文明交流互鉴、民心相通和共同叙事建构。,正确项链为①④：推动中非文明交流互鉴，促进民心相通；助力讲好各自故事、共建共同叙事基础。,B,②应尊重外来文化但不是认同外来民族文化；③把活动目的窄化为展示中国特色社会主义文化成果。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S042,2026丰台一模,16,subjective,2;3;4;5,等级细则支持,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026丰台一模.md,人工智能与人文精神；细则文化角度列以人民为中心、文化多样性、精神文化需求、文化创新与传承、文化自信。,文化功能；文化多样性；文化创新与传承；文化自信,AI 发展被放入人文精神守护语境时，文化链不能只写哲学联系观，应落到文化多样性、精神文化需求和文化传承创新。,答题可写：以人文精神守住技术底线，防止算法窄化文化视野，让科技服务人民精神文化需求，并助力优秀传统文化传承创新。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S042,2026丰台一模,4,choice,1;4,扫描题干阻塞/答案键补源,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026丰台一模.md; C:\bp_sync_visible\reports\overnight_2026-04-25\objective_answer_source_closure.md; C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\franklin_2026_ftfs_objective.md,四曲屋面与最速降线材料在既有补证中可定位；答案键为 A。,传统建筑实践智慧；中华优秀传统文化当代解释,答案键已补源，但本文化线当前 bundle 没有机器可读完整题干，不能按模板生成可靠选择题文化链。,,A,典型错肢可参考：把传统屋面说成全新重构、把最速降线理论倒灌给古人。,BLOCKED,缺当前文化线可检索的完整题干；需读 cached rendered page images 后才能转 PASS。,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S042,2026丰台一模,6,choice,0;4,扫描题干阻塞/答案键补源,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026丰台一模.md; C:\bp_sync_visible\reports\overnight_2026-04-25\objective_answer_source_closure.md; C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\franklin_2026_ftfs_objective.md,苏州园林借景材料在既有补证中可定位；答案键为 D。,园林审美载体；整体意境；优秀传统文化审美,答案键已补源，但本文化线当前 bundle 没有机器可读完整题干，不能按模板生成可靠选择题文化链。,,D,典型错肢可参考：立足局部实现整体最优；把具体借景技法拔高为民族整体风貌。,BLOCKED,缺当前文化线可检索的完整题干；需读 cached rendered page images 后才能转 PASS。,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S043,2026延庆一模,16,subjective,2;4,正式评分细则,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026延庆一模.md,赓续城市文脉，让灵魂与高楼共生长；细则列继承传统、推陈出新/双创、以人民为中心、文化功能。,文化传承与创新；以人民为中心；文化功能,城市更新中保留文脉并升级文化空间，触发传承传统、推陈出新和文化功能。,答题要写保护历史文化载体、创新利用旧空间，满足群众文化需求，让城市文脉在现代生活中延续。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S043,2026延庆一模,4,choice,4,试题文本+答案表,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026延庆一模.md,老墙承载居民集体记忆与社区文化，社区“微改造”保留主体并赋予新功能。,文化载体；创造性转化,本题正确项主要为价值判断和辩证否定；文化相关错肢可沉淀为“创新是文化发展根本动力”错误。,正确答案 A 不作为文化正确项链；只登记文化错肢：社会实践是文化发展的根本动力，不能把“创新”直接写成根本动力。,A,③“微改造推动社区文化创造性转化，表明创新是文化发展的根本动力”错误。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S044,2026房山一模,16（1）,subjective,2,A-跨模块正式细则,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026房山一模.md,经济题消费角度中列“培育文化新业态新模式，以新供给创造新需求，激发消费潜力/推动文化产业供给侧结构性改革”。,文化新业态；文化产业供给；文化消费,文化产业供给侧结构性改革出现在消费角度中，属于跨模块文化产业链，不升格为纯文化主干。,答题落到“培育文化新业态新模式，以新供给创造新需求，激发消费潜力，满足人民美好生活需要”。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S044,2026房山一模,3,choice,5,扫描题干阻塞/答案键补源,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026房山一模.md; C:\bp_sync_visible\reports\overnight_2026-04-25\objective_answer_source_closure.md,既有客观补证显示第3题答案 B，错肢库有国潮消费相关错肢片段。,国潮消费；文化认同,答案键可补源，但当前 bundle 没有机器可读试卷题干，不能按“题干+可靠答案键”要求转 PASS。,,B,既有错肢片段提示：不能从国潮消费直接推出文化交流互鉴源于社会实践，也不能直接推出道德修养增强。,BLOCKED,缺当前文化线可检索的完整题干；需读 cached rendered page images 后才能转 PASS。,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S045,2026石景山一模,17（1）,subjective,1;4;5,评分参考/等级细则支持,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026石景山一模.md,中医药文化是中华优秀传统文化的重要组成部分，体现天人合一、仁心仁术、源远流长博大精深、文化自信。,中华优秀传统文化特点；文化认同；文化自信；文化传承创新,中医药材料出现健康理念、医德伦理和传承传播时，触发中华优秀传统文化特点、当代价值和文化自信。,答题要把中医药文化的哲学智慧与文化价值分开写：既有天人合一等智慧，也彰显源远流长、博大精深并增强文化自信。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S045,2026石景山一模,4,choice,2;4,试题文本+答案表,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026石景山一模.md,西安打造“唐诗之都”文化品牌，终南山下“唐诗之约”等文化体验。,优秀传统文化传承；文化记忆；文旅融合,唐诗文化品牌进入现实体验和城市文旅时，正确项应落在传统文化资源活化、文旅融合和文化记忆建构。,正确答案 C；学生落点写“以当代表达和文旅场景激活唐诗文化资源，推动优秀传统文化传承发展”。,C,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S045,2026石景山一模,5,choice,0,答案键冲突,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026石景山一模.md,非物质文化遗产法定义非遗为传统文化表现形式和实践及相关实物、场所。,文化载体；非物质文化遗产,题干文本完整，但同一 bundle 中选择题答案表出现第5题 D/B 不一致，不能可靠确定正确项。,,D/B冲突,,BLOCKED,同一套 bundle 内答案键冲突；不把不稳定答案键写成文化选择链。,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S045,2026石景山一模,17（2）,subjective,4,模块边界,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026石景山一模.md,设问要求运用创新思维为传承中医药文化提出建议。,文化传播形式创新,本问虽围绕中医药文化，但设问知识限定是创新思维，不是必修四文化给分链。,可作为文化传播素材旁证，不纳入文化主观题 PASS。,,,MODULE_BOUNDARY,知识限定为逻辑与思维，不能把创新思维建议冒充文化细则链。,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S046,2026门头沟一模,16,subjective,1;2;4;5,正式细则,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026门头沟一模.md,永定河古渠不是沉睡的文物，而是奔流不息的活态遗产；细则列文化角度一点1分、最多3分，结合材料1分。,中华优秀传统文化特点；文化功能；当代价值；文化自信；文化强国；双创,活态遗产既保留灌溉防洪功能又拓展生态补水、文旅地标功能，触发传统文化当代价值和双创。,答题要写古渠作为文化载体和活态遗产，服务社会、推动发展，增强文化自信并助力文化强国。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S046,2026门头沟一模,4,choice,2;4,试题文本+答案表,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026门头沟一模.md,两园一河将工业遗存改造为消费地标，水上运动与生态景观串联，国潮时尚街区与工业遗存、高品质餐饮结合。,文化与经济交融；文旅融合,题干直指“以文塑旅、以旅彰文”，正确项应落在文化与经济相互交融、文旅产业提质升级。,正确答案 B；学生落点写“文化资源活化与旅游消费融合，促进文旅产业升级”。,B,③只挖掘经济价值偏窄；②自在事物联系表述不当。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S046,2026门头沟一模,12,choice,2,试题文本+答案表,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026门头沟一模.md,民生政策节选包含建设社区公共文化空间、邻里互助服务等。,公共文化空间；传统美德；公共服务,本题正确项不以文化产业为主，文化相关错肢可用于区分公共文化服务与文化产业。,正确答案 A；文化错肢提示：公共文化空间/邻里互助不能被偷换成“大力发展文化产业”。,A,④“弘扬守望相助的传统美德，大力发展文化产业，提升公共服务均衡性”把公共服务偷换为文化产业。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S047,2026顺义一模,16,subjective,2,B等级细则支持,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026顺义一模.md,“破窗效应”防范题；5-6分层列文化功能、价值观导向作用等可选知识。,文化功能；价值观导向,材料若要求从思想道德素养、软约束防范从众破坏，文化功能可作为可选知识。,答题可写文化以价值引导和精神涵养方式提升自律意识，配合制度治理防止破窗效应扩散。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S047,2026顺义一模,21,subjective,4,正式评标/细则,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026顺义一模.md,中华优秀传统文化蕴含审势、乘势、驭势智慧；文化角度2分列传承发展中华优秀传统文化、推动创造性转化和创新性发展。,传承发展中华优秀传统文化；双创,传统治国理政智慧被用于理解中国式现代化中的识变应变求变，触发中华优秀传统文化创造性转化和创新性发展。,答题落到“汲取传统智慧并结合新时代实践加以转化，用创新思维、底线思维、系统观念服务中国式现代化”。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S047,2026顺义一模,choice_screen,choice,0,题干有/答案键缺,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区一模__2026顺义一模.md,试卷文本中可见话剧《金中都》、优秀传统文化魅力载体等文化选择题信号。,文化载体；文化呈现方式,当前 bundle 未提供可靠选择题答案表，不能按文化选择题正确项链处理。,,, ,BLOCKED,缺可靠答案键；只登记阻塞，不拆选择题文化链。,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\franklin_2026_yimo_culture_entries.csv
S007,2024门头沟一模,5,choice,2;4,objective_answer_supplement,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\linnaeus_2024_other_objective.csv; C:\bp_sync_visible\reports\overnight_2026-04-25\downloaded_evidence\2024_mentougou_yimo_with_answers.pdf,文旅局长出圈、花式为家乡代言，文旅融合把文化元素融入旅游产品和服务，让人在旅行中感受文化之美。,文化功能；文化与美好生活；文旅融合,文化资源进入旅游产品和公共体验，说明文化能够服务生活、推动发展。,正确项①④：文旅融合促进发展，满足人民对文化之美和美好生活的期待。,B,②“实现文化认同”拔高；③“经济发展水平取决于文化资源挖掘利用”表述错误。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\governor_patch_culture_entries.csv
S012,2024丰台二模,11,choice,0;2,objective_answer_supplement,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\linnaeus_2024_other_objective.csv; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\renders\57ddd500c48eeec9\page_003.png,北京推动体育博物馆、声音艺术博物馆、数字藏品博物馆等类博物馆建设，拓展展示、收藏、教育等公共文化空间。,文化载体；展示平台；公共文化服务；文化功能,博物馆/类博物馆是文化载体和展示平台，材料落在公共文化供给和文化功能。,正确项②④：多元展品提供文化生活新选择，并发挥展示教育、服务社会、推动发展的功能。,C,①目的过宽；③“确保”“政治保障”绝对化且不贴题。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\governor_patch_culture_entries.csv
