source_id,year,district_or_exam,paper_type,file_role,path,conversion_status,legal_hit_count,prompt_hit_count,sample
SRC_f5c5ada098_细则,2025,东城,期末,rubric_or_marking,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/细则/细则.pdf,converted,9,1,38:• 三层，每层答案3分，具体结构为法院的做法（知识或材料）+结果，其中做法2分，结 || 41:• 做法：法院行使审判权/公正司法/加大对破坏生态行为的惩处力度 2分 || 45:• 做法：法院创新执行方式/劳务代偿修复生态 2分 || 99:• 涉及民法典对公共区域功能改变的规定； || 102:• 公共区域设置充电柜是否涉及侵权问题；
SRC_7d84ce85cb_东城期末,2025,东城,期末,rubric_or_marking,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/细则/补充材料/东城期末.pptx,converted,15,2,35:做法：法院行使审判权/公正司法/加大对破坏生态行为的惩处力度  2分 || 39:做法：法院创新执行方式/劳务代偿修复生态 2分 || 57:涉及民法典对公共区域功能改变的规定； || 61:公共区域设置充电柜是否涉及侵权问题；  || 89:《法律与生活》相邻关系（2分）
SRC_8ab211d978_试卷,2025,东城,期末,question_paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025东城期末/试卷/试卷.pdf,converted,75,3,88:11．甲公司发现乙公司未经许可获得了其数据集，并向公众传播牟利，遂向法院提起诉讼。法院认为乙公 || 89:司上述行为侵害了甲公司的数据财产权和著作权，构成了不正当竞争。在该案审理中，甲公司提供的知 || 90:识产权局颁发的《数据知识产权登记证书》获得法院认可，本案成为涉数据知识产权登记证效力的“第 || 95:北京市知识产权局等部门于2023年5月颁布了北京市数据知识产权登记管理办法（试行）》。 || 96:①甲公司和乙公司发生民事纠纷，民事行为客体是不正当竞争行为
SRC_86fc00424d_细则,2025,丰台,期末,rubric_or_marking,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025丰台期末/细则/细则.pptx,converted,27,2,139:可从实践与认识的关系、社会历史的主体、正确的价值观、中华优秀传统文化的继承与发展等角度作答。 || 218:专利转化是促进科学技术转变为现实生产力的关键环节。截至2022年底，我国发明专利有效量421.2万件，是世界上首个国内发明专利有效量超过300万件的国家，发明专利有效量跃至全球第一。其中，高价值发明专利拥有量132.4万件，占发明专利有效量 || 219:调研显示，我国专利转化面对的主要困难和障碍有：科研机构有大量“沉睡”专利，很多企业对新技术需求旺盛，但获取渠道有限；市场上技术转让、专利交易、评估等服务机构鱼龙混杂，科研人员缺乏专利意识和市场运营能力；收益分配不明确；约45%的小微企业缺乏 || 220:结合材料，分析我国促进发明专利高效转化的必要性，并提出实现建议。 || 239:根据《中华人民共和国劳动法》和《劳动合同法》规定，劳动者应当完成劳动任务，遵守劳动纪律和职业道德。（1分）
SRC_25f18281e8_试卷,2025,丰台,期末,question_paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025丰台期末/试卷/试卷.pdf,converted,66,11,113:李某不予理会，双方为此发生纠纷，张某向法院提起诉讼。法院认为李某的行为构成侵权，判令其赔礼道 || 114:歉，作出合理赔偿。下列认识正确的是（ ） || 116:②法院基于对未成年人肖像权的特殊保护做出本案判决 || 121:与景区负责公司就赔偿问题发生纠纷。下列说法正确的是（ ） || 122:①王某购买门票到景区内游玩，双方之间的旅游合同即依法成立
SRC_65f9eb7854_朝阳高三期末2025,2025,朝阳,期末,question_paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/其他材料/朝阳高三期末2025.pptx,converted,40,7,22:B.城市空间改造要把传统文化的继承和发展放在首要位置 || 28:①互联网信息服务平台不应利用算法实施垄断和不正当竞争行为 || 96:B.小陆虽对采光享有用益物权，但行使权利时不得违反法律和违背公序良俗 || 97:C.小陆与甲公司发生侵权纠纷，甲公司应对其造成的损害后果承担举证责任 || 98:D.小陆可以向法院提起民事诉讼，请求法院判令甲公司承担责任并排除妨碍
SRC_49b23fecab_细则,2025,朝阳,期末,rubric_or_marking,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/细则/细则.pdf,ocr,9,1,48:要继承/弘扬中华优秀传统文化/汲取文化精华/弘扬文化内核。 || 159:优化消费市场环境，完善消费者权益维护机制，提高消费满意度。 || 176:管，规范市场秩序，优化消费环境/完善消费者权益维护机制，增强居民消费 || 222:能运用侵权责任、过错责任等知识，从法律依据、法律事实、法律责任等层面作答。 || 224:能运用侵权责任、过错责任等知识，从法律依据、法律事实，法律责任
SRC_131c6c890b_试卷,2025,朝阳,期末,question_paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,converted,23,6,22:B.城市空间改造要把传统文化的继承和发展放在首要位置 || 28:①互联网信息服务平台不应利用算法实施垄断和不正当竞争行为 || 104:B.小陆虽对采光享有用益物权，但行使权利时不得违反法律和违背公序良俗 || 105:C.小陆与甲公司发生侵权纠纷，甲公司应对其造成的损害后果承担举证责任 || 106:D.小陆可以向法院提起民事诉讼，请求法院判令甲公司承担责任并排除妨碍
SRC_cda046c2d3_细则,2025,海淀,期中,rubric_or_marking,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,converted,2,0,16:（1）小海的观点片面。新中国成立初期尚未完全建立夫妻共同财产制度，在家庭生活中男方经济地位更强，根据权利与义务相对应原则，由男方清偿具有合理性，有利于保护当事各方的利益。随着时代的发展，夫妻双方的经济状况发生变化，具备了“共同偿还”“协议清
SRC_e3da1b6b45_试卷,2025,海淀,期中,question_paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,converted,22,3,12:在火箭制造与发射、航天运载火箭生产方面，中国航天科技集团等国有企业拥有自主知识产权，创新能力 || 23:①大瓶饮料更实惠，吸引众多追求性价比的消费者 || 45:C. 能为消费者带来更高质量的服务体验，确保公共物品供给 || 103:③用户遭受网络暴力信息侵害时可以向网络信息服务提供者提起诉讼 || 104:④用户人身、财产受到严重损害，网络信息服务提供者应当承担责任
SRC_61b68f1421_细则,2025,海淀,期末,rubric_or_marking,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,converted,128,13,31:/传统文化取其精华，去其糟粕/批判继承，古为今用 || 54:文化 | 中华优秀传统文化的创造性转化和创新性发展/传统文化取其精华，去其糟粕/批判继承，古为今用 || 248:土地所有权、土地使用权和他项权利的确认、确定 || 250:1、权利角度：有利于确定财产归属（保护农民合法权益/保护土地承包经营权/保护农民财产权/保护农民用益物权）2分 || 255:1、权利角度：有利于确定财产归属（保护农民合法权益/保护土地承包经营权/保护农民财产权/保护农民用益物权）2分
SRC_1bd40d8450_试卷,2025,海淀,期末,question_paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,converted,99,6,50:A. “饲养动物致人损害，饲养人应承担侵权责任；小王饲养的狗咬伤了小李；因此，小王应承担侵权责任”是充分条件假言推理，推理结构正确，结论也正确 || 55:A. “越界春笋”应归林地所有权人即村集体所有 || 59:10. 2024年11月11日，幸福石油公司与开心公司签订了汽油买卖合同，部分内容如下。 || 62:B. 甲方可主张不可抗力免责，拒绝赔偿乙方损失 || 63:C. 经乙方同意，甲方可以不按合同约定时间交货
SRC_f548fe6349_细则,2025,西城,期末,rubric_or_marking,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,converted,3,0,99:根据反不正当竞争法，陈某在明知他人已经使用“小爱同学”唤醒词并有一定影响的 || 107:解析：结合材料描述侵权事实；引人误解/混淆/虚假宣传；属于不正当竞争/违反反不正
SRC_3b9cf3beca_试卷,2025,西城,期末,question_paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025西城期末/试卷/试卷.pdf,converted,22,0,87:④保障农户的土地所有权，激发乡村振兴动力活力 || 105:收货后再付款。这种方式提供了更大的支付灵活性和购物便利性，促进了交易便利化。但也有消费者反映， || 108:①消费者确认收货后再付款，“先用后付”本质上是一种合同关系 || 109:②“莫名开通”该支付方式，侵犯了消费者的知情权和隐私权 || 117:13．行为人侵害他人的民事权利，应当依法承担侵权责任。下列情形中分析正确的是
SRC_5d17aa87bc_18_选择7_13,2026,东城,一模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/18+选择7、13.pptx,converted,24,2,10:诉讼调解  → 推动纠纷实质性化解/以和为贵/ 效率或节约司法资源 || 11:严惩（主观恶性和社会危害性大）的知识产权侵权，贯彻了公平原则 加大侵权成本 （1分）→ 警示规范，保护当事人合法权益，有利于维护市场秩序/公平竞争（1分） || 12:驳回并谴责恶意诉讼/法院惩治滥用程序权利的行为（1分）→ 贯彻诚信原则，明确权利行使界限/权利义务统一，维护诉讼/司法秩序，节约司法资源（与案例一不重复给） 1分 || 14:保护知识产权就是保护创新/创新活力（1分） || 18:诉讼调解（1分）替：调解
SRC_1475504e2b_细则,2026,东城,一模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/细则.pdf,ocr,27,2,131:18.（8 分）人民法院以司法之力守护“向新力”。 || 132:案例一 某科技公司三名创始人，因青利权归诉讼调解 一推动纠纷实质 || 139:E明，乙公司侵权行为覆盖 || 140:权侵权，贯彻了公平原则 加大侵权成本（1 || 145:产的机器狗侵犯其专利权为由，向人民法院扩
SRC_db98c4fdd4_26东城一模细则,2026,东城,一模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/补充材料/26东城一模细则.pdf,converted,28,2,103:18. (8分)人民法院以司法之力守护“向新力”。 || 104:案例一 某科技公司三名创始人，因专利权归属纠纷，陷入长期诉讼，公司发 展因此停滞。对此， || 108:换包装后对外销售。经人民法院查明，乙公司受权行为覆盖 范围广。人民法院判令乙公司立即停 || 109:止侵害，并对其适用惩罚性赔偿，赔偿甲公司 经济损失300万元。 || 111:专利权为由，向人民法院提起诉讼，索赔诉求反复变更。人民法 院综合考量丙公司起诉时机、诉
SRC_3177a54aae_2026东城一模_原卷扫描版,2026,东城,一模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/补充材料/2026东城一模 原卷扫描版.pdf,ocr,21,1,160:A. 宅基地由张三申请，故房屋属张三个人财产，需登记以取得所有权 || 167:止使用、删除复刻数据并赔偿损失。 || 172:行标识，持续向消费者提示该人物图像、视频由人工智能等技术生成。 || 175:B. 该企业侵犯林某肖像权和声音权益，应停止侵害，恢复原状 || 176:C. 未标注“AI 生成”字样，虽未侵犯林某著作权，但属违法行为
SRC_0fca4fc462_试卷,2026,东城,一模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/试卷.pdf,converted,31,3,91:A．宅基地由张三申请，故房屋属张三个人财产，需登记以取得所有权 || 97:成”字样。林某发现后，要求该企业立即停止使用、删除复刻数据并赔偿损失。 || 104:标识，持续向消费者提示该人物图像、视频由人工智能等技术生成。 || 107:B．该企业侵犯林某肖像权和声音权益，应停止侵害，恢复原状 || 108:C．未标注“AI生成”字样，虽未侵犯林某著作权，但属违法行为
SRC_44f3b42c2c_细则,2026,丰台,一模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026丰台一模/细则/细则.pptx,converted,36,6,260:知识板块：法律与生活 || 265:    人民法院以事实为根据、以法律为准绳，作出了上述判决。根据民法典规定，宾馆、商场等公共场所经营者、管理者因过错造成他人损害的，应当承担侵权责任。被告对原告的安全保障义务应保持在合理限度内，且相关证据表明事发现场不存在影响原告通行的客观 || 294:张某系某网络店铺的经营者。在一次直播营销中，该店铺的主播人员将大叶紫檀木制作的手串宣称为正宗小叶紫檀材质制作，并承诺“保真”“假一赔十”。侯某观看该直播后购买手串1件，支付价款1千元。侯某收到手串后发现不是小叶紫檀材质，遂诉至法院，请求判令 || 296:审理法院认为，主播人员在直播营销中宣称所售手串系小叶紫檀，并明确承诺“保真”“假一赔十”，上述承诺构成店铺与侯某买卖合同的内容，该合同对张某具有约束力。张某交付给侯某的手串材质并非小叶紫檀，而是属于大叶紫檀，这不符合合同约定，而木质首饰的原 || 297:       （1）结合上述案例，运用《法律与生活》知识，说明法院判决的依据。
SRC_31e84e4e2e_试卷,2026,丰台,一模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026丰台一模/试卷/试卷.pdf,ocr,26,4,138:③双方可向人民调解委员会申请调解，调解协议一经达成即具有强脚执行力 || 139:④王某有权向法院起诉，请求法院判令李某承担排除妨碍、恢复原状的侵权责任 || 149:续。后甲公司告知张某因出现财务问题取消录用。张某遂向法院起诉请求甲公司赔偿 || 150:其相应损失。法院审理后判决支持了张某的诉讼请求。下列说法正确的是 || 152:②张某与甲公司虽未签订书面劳动合同，但双方劳动关系已于邮件回复之后建立
SRC_5bf6b73871_细则,2026,延庆,一模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026延庆一模/细则/细则.docx,converted,14,1,16:M公司涉嫌侵犯李某的肖像权、名誉权；侵犯消费者的知情权；进行虚假和引人误解的商业宣传，构成不正当竞争。 || 17:诉讼请求：停止侵害、赔偿损失、承担诉讼费用、赔礼道歉。 || 18:事实与理由：M公司未经李某允许，利用AI技术合成李某形象用于虚假直播营销活动，不当攫取流量。M公司的行为侵犯了李某的肖像权，虚假宣传也在一定程度上影响了李某的社会评价，侵犯了李某的名誉权。被告的行为，违背了诚实信用原则，损害了原告的合法权益 || 20:①违法行为3分，每个角度1分（人格权角度、消费者权益角度、不正当竞争） || 21:②诉讼请求1分可替代
SRC_944b03f9c3_试卷,2026,延庆,一模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026延庆一模/试卷/试卷.pdf,converted,19,2,78:至人民法院。下列对该案例的法律分析正确的是 || 80:B. 三楼业主的行为侵犯了张女士的财产所有权，应承担赔偿损失责任 || 82:D. 双方纠纷属于相邻权纠纷，应以和为贵，调解方式是最佳解决途径 || 85:小童母亲发现后诉至法院，法院认定案涉买卖合同无效。据此，下列说法正确的是 || 87:B. 小童的监护人对其消费行为不知情，对合同无效造成的损失无需承担责任
SRC_7301f6d3c6_细则,2026,房山,一模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026房山一模/细则/细则.docx,converted,12,1,23:AI幻觉造成的损失不由A公司买单。民事法律关系的主体包括自然人、法人和非法人组织。AI不具备民事主体资格，AI的赔偿承诺不具法律效力，A公司已履行提示义务，主观上不存在过错，因此不需要对梁某进行赔偿。 || 27:♣2分 民事法律关系的主体包括自然人、法人和非法人组织。AI不具备民事主体资格，AI的赔偿承诺不具法律效力。或A公司已履行提示义务，不承担赔偿。 或梁某作为民事主体，应有注意义务。 || 28:♣2分 民事法律关系的内容，就是民事主体享有的权利和 承担的义务。A公司已履行提示义务/没有生成有毒有害信息，主观上不存在过错。同上 || 29:♣2分 民事法律关系的客体是民事权利和义务所指向的对象。梁某的人身权益等并未受到实际损害。 || 31:该案例AI模型生成的内容不是《办法》规定的有毒有害等法律、行政法规禁止的内容，鉴于科技发展现状，第四条（五）提出要提高生成内容的准确性和可靠性，法院认定不构成侵权：有利于平衡技术创新发展与民事权益保护的关系，引导公众理性使用AI，增强全民法
SRC_0e98e571e5_试卷,2026,房山,一模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026房山一模/试卷/试卷.pdf,ocr,15,1,131:②主播对网络传播画面享有著作权，可以公开发表 || 133:④若赵某向法院提起诉讼，博主需对其没有过错承担举证责任 || 144:机。李某按期还清全部债务后，法院依法为其解除失信您波并出具《信用餡集調书》。 || 146:A. 李某被列人失信名单，是采取补救措施的违约责任承担方式 || 147:B. 法院为李某保留的面包车和手机，保护了债务人的用益物权
SRC_ebbe85a1ee_细则,2026,朝阳,一模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026朝阳一模/细则/细则.docx,converted,23,4,54:18.结合材料，运用《法律与生活》知识，谈谈人民法院是如何依法保护知识产权以护航新质生产力发展的。 || 55:措施类：人民法院做了什么+做得怎么样？ || 56:1.通过特邀第三方调解，高效化解知识产权纠纷，既维护当事人合法权益，又能激发创新积极性和创新效率，助力创新驱动经济发展。 || 57:关键词：调解（1分），提高诉讼效率\降低诉讼成本（1分） || 58:2.针对故意侵权的违法行为，适用《民法典》惩罚性赔偿规定，有效遏制侵权人再次侵权，保护创新主体的核心利益，维护良好的创新生态和公平竞争的市场环境。
SRC_fd08ca4014_试卷,2026,朝阳,一模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026朝阳一模/试卷/试卷.pdf,converted,57,1,92:④王某将专利权质押给银行，若到期未还款，银行即可占有和使用该专利 || 94:11. 某市人民法院联合公安、司法等部门和保险协会等社会组织，共同搭建“道交纠纷一体化”线上处理 || 95:平台，实现道路交通事故纠纷的在线咨询、责任认定、申请理赔与纠纷调解，将大量纠纷化解在诉前。关 || 97:A. 人民法院积极履行审判职能，维护了社会的公平正义 || 99:C. 诉讼外调解能使人民群众遇到法律问题时获得有效法律援助
SRC_14176e949d_细则,2026,海淀,一模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026海淀一模/细则/细则.pdf,converted,13,2,61:（3）①支持原告诉讼请求。 (1分） || 62:②根据民法典规定，任何组织或者个人不得以刺探、侵扰、泄露、公开等方式侵害他人的隐私权。 || 63:消费者在经营者提供的包间内的活动具有私密性，商家在社交平台公开张某等人包厢内监控录像片 || 64:段、网络聊天信息等，构成对消费者隐私权的侵害，应当承担停止侵权、赔礼道歉等侵权责任。商 || 65:家的行为侵犯了消费者合法权益。（3分）
SRC_184e191a3d_试卷,2026,海淀,一模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026海淀一模/试卷/试卷.pdf,ocr,21,4,135:合同纠纷、婚姻家庭继承纠纷等问题。该平台的高效运行 || 136:A. 为当事人提供司法救助，依法保障公民充分行使诉讼权利， || 153:赔偿责任 || 157:未采取书面形式会导致合同部分无效 || 161:标，被商标局驳回
SRC_2b459ae738_细则,2026,石景山,一模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc,converted,3,0,41:①本案属于行政诉讼（1分），行政诉讼的核心问题是行政机关的行政行为是否合法，而行政相对人在举证能力上无法与行政机关抗衡（1分）。 || 43:③本案属于民事诉讼（1分），实行“谁主张，谁举证”的原则（1分），但在有些情况下，案件当事人因欠缺专业知识或远离证据难以举证，出于公平合理的考虑，实行举证责任倒置原则。/本案属于建筑物发生坠落造成他人损害，适用过错推定原则，关于过错的举证责
SRC_b46dba82c3_试卷,2026,石景山,一模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/试卷/试卷.pdf,converted,32,1,42:①人人背诗，加深文化记忆，继承发展“在册之诗” || 79:8．新能源汽车日益受到消费者的青睐，随之而来的售后问题也引发了社会关注。为此，全国人大代表曹 || 89:公益诉讼立案，并督促民政局、卫生健康局依法履职，共同推动问题解决。该机制（ ） || 117:不闻不问，高某甲夫妇主要由其弟高某乙照顾，但在高某甲去世后，高小某却以唯一的第一顺位法定继承 || 118:人身份领取了高某甲名下银行存款。近日，法院判决高某甲账户存款应由原告高某乙继承。对此，下列说
SRC_e28c940953_细则,2026,西城,一模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026西城一模/细则/细则.docx,converted,2,1,15:17.结合材料，运用法律相关知识，说明民法典物权编的上述规定如何推动国家绿色发展。（8分） || 21:合理划定权利界限、强化法定义务、明确法律责任与权利救济（变通：禁止违法排污/明确侵权责任减少环境损害/坚持权利与义务统一/强化权利救济/协调各方利益关系）  3分
SRC_4ff3bc2e68_2026北京西城高三一模政治,2026,西城、北京,一模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026西城一模/试卷/补充材料/2026北京西城高三一模政治.pdf,ocr,25,1,145:A. 甲有权以合同目的无法实现为由解除合同 || 146:B. 尽管发生迟延履行，但合同里最主要的义务已完成，甲无权解除合同 || 208:13.国家依法严厉打击“恶意商标注册”“碰瓷式维权”等行为，加强商标管理。 || 209:《中华人民共和国商标法》 || 211:服务需要取得商标专用权的，应当向商标局申请商标注册。不以使用为目的
SRC_5447227f61_试卷,2026,西城,一模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026西城一模/试卷/试卷.docx,converted,23,2,56:A．甲有权以合同目的无法实现为由解除合同 || 57:B．尽管发生迟延履行，但合同里最主要的义务已完成，甲无权解除合同 || 59:D．乙迟延交付的行为侵害了甲对参赛获奖的盼头，乙需承担侵权责任 || 79:13．国家依法严厉打击“恶意商标注册”“碰瓷式维权”等行为，加强商标管理。 || 83:③甲企业就其注册商标享有专用权，其他企业负有不得在相同商品上使用甲企业相同商标的义务。这里“权利义务”关系构成反对称关系
SRC_3d8f4b7bd1_26_通州一模评标,2026,通州,一模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026通州一模/细则/26 通州一模评标.pdf,converted,4,1,204:理由：根据《中华人民共和国民法典》规定，只要参与者不存在故意或重大过失，组 || 206:细则：只写依据《民法典》相关规定（1分）；只写依据相关法律规定不给分 || 210:担侵权责任。（2分） || 212:合理界定了义务组织者的责任范围，体现了公平原则。（可替换：维护民事主体的
SRC_6d42889503_2026北京通州高三一模政治,2026,通州、北京,一模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026通州一模/试卷/2026北京通州高三一模政治.pdf,ocr,17,1,43:④科学立法要坚持辩证否定观，在继承既有法律规范基础上进行创新 || 125:B. 王某未与公司签订书面合同，双方未形成合同关系 || 126:C.活动规则中的最终解释权条款，属于无效格式条款 || 129:应由乡镇政府管”为由不予立案。李某不服，向人民法院提起行政诉讼。法院审理认为，占 || 131:①李某提起行政诉讼，是公民积极参与法治政府建设的生动表现
SRC_f6e59c8eee_细则,2026,门头沟,一模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/细则/细则.docx,converted,37,0,30:（1）（8分）《法律与生活》诉讼主体、纠纷解决方式、法律效力等相关知识 || 34:第一，从提起诉讼的主体看：该公益社会组织自觉承担社会责任，对涉案企业提起环境民事公益诉讼。知识对接：公民、法人或者其他组织认为自己所享有或依法由自己管理、支配的民事权益受到侵害，可以向人民法院提出诉讼请求。 || 35:第二，从纠纷解决方式看：该案是通过和解、司法调解、诉讼的方式予以解决的。知识对接：和解、调解、诉讼各有优势，功能各有侧重，为人们提供了多元的纠纷解决途径。（《法律与生活》第82页） || 36:第三，从法律效力看，法院依法对当事人达成的首份和解协议进行审查，经过调解后还出具民事调解书予以确认，实现从“纸面责任”到“刚性约束”的跃升。知识对接：经人民法院依法确认有效的和解和调解协议，具有强制执行效力。 || 39:运用辩证思维，坚持用联系、发展、全面的观点看问题。法院在处理环境纠纷时，既看到赤泥库带来的环境污染、地质灾害、文物威胁等现实风险，又着眼生态修复、公共安全、产业转型的长远目标；统筹生态效益、经济效益与社会效益，协调企业责任、社会组织监督与行
SRC_e34a259c77_试卷,2026,门头沟,一模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/试卷/试卷.pdf,converted,21,2,128:约两个月后，推出成像效果高度相似的“少女漫画特效”，甲公司因此提起诉讼。法院 || 132:②以促进民事主体诚信、守法地从事经济活动为重要目的 || 134:④以专利权的授予为法律依据，维护市场主体的合法权益 || 161:◇创新产出：通过论文、专利、商标、技 || 169:③创新产出指数变化显示出高价值专利培育及知识产权保护体系日益完善
SRC_8d2be8df9c_细则,2026,顺义,一模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026顺义一模/细则/细则.pptx,converted,9,1,42:①表态：闫某能获得法院支持。（1分） || 47:①表态：张某不能获得法院支持。（1分） || 48:②法律依据：根据竞业限制协议，张某应按照约定履行竞业限制义务。 （1分）（替代：全面、正确履行协议/劳动合同法） || 49:③事实依据：张某之妻作为B公司投资人，其投资行为发生在张某从A公司离职后，而且在经营业务上与A公司存在竞争关系，属于竞业限制单位。（1分）张某与配偶在婚姻关系存续期间的生产、经营所得属于夫妻共同财产，具有利益一致性。 (替代：B公司的关联公 || 52:两个案件共同价值意义：有利于引导劳动者坚持权利义务相统一，在维护自身劳动群益的同时，也要承担相应的义务，有利于平衡劳动者和用人单位利益，构建和谐劳动关系（可加1分，满分不超过8分）
SRC_1da70413b2_试卷,2026,顺义,一模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026顺义一模/试卷/试卷.pdf,converted,38,3,136:第四象限 个人的情感体验 价值判断和价值选择 复杂人际沟通 协商谈判 矛盾调解 || 180:梁某认为 生成错误信息对其构成误导 于是提起诉讼 要求科技公司赔偿 经审理 || 182:法院驳回了原告的诉讼请求 下列说法正确的是 || 184:人工智能不具有民事主体资格 该 承诺 不产生意思表示的法律效力 || 186:本案适用无过错侵权责任 只要生成错误信息 科技公司就应承担赔偿责任
SRC_bf6a0f950d_17题评标,2026,东城,二模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/17题评标.pdf,converted,0,1,
SRC_ae4e372dc1_20题_1_2,2026,东城,二模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/20题（1+2）.pdf,converted,1,0,21:2 分：监管、信用建设、标准完善：规范市场秩序、保障消费者权益、提升服务消费信
SRC_6f71026944_26年东城二模20_3,2026,东城,二模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/26年东城二模20（3）.pdf,converted,2,0,9:由化便利化， / 推动产业结构优化， / 推动“购在中国”提质扩容，让红利惠及全球消费者。 // || 24:• 对“购在中国”的影响（ 1 分）：推动“购在中国”提质扩容 / 红利惠及全球消费者 / 吸引更多入境消费
SRC_d50df4acd2_东城二模_19题阅卷细则,2026,东城,二模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/东城二模 19题阅卷细则.pdf,converted,9,0,9:替：构成不正当竞争 / 违背诚信原则（ 1 || 13:违约行为 / 未全面履行合同（ 1 分） || 14:【应然 必出】应承担赔偿损失等违 || 28:替：不正当竞争 / 违背 || 32:2. 未全面履行合同（ 1
SRC_70c77fb621_2026北京东城高三二模政治_教师版,2026,东城、北京,二模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/试卷/2026北京东城高三二模政治（教师版）.docx,converted,27,3,59:10．张三夫妇共同经营的公司向王五采购原材料，张三误将采购合同签名签在王五寄来的另一批产品的价目表上。其子小张（19岁）核对采购合同后签署了自己的姓名，张三误以为合同已签妥，便寄给王五。王五以签名存在问题为由未按期发货，致使公司无法向第三方 || 60:A．该笔违约金属于张三夫妇的共同债务 || 61:B．小张是完全民事行为能力人，签署的买卖合同有效 || 62:C．张三在产品价目表上的签字构成意思表示，买卖合同成立 || 63:D．王五无须对其未按期发货承担违约责任
