source_id,year,district_or_exam,paper_type,question_no,legal_hit_count,prompt_hit_count,path,text_path,block
SRC_0056d930a7_试卷,2026,朝阳,期末,18,17,8,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期末/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_0056d930a7_试卷.txt,"18.（15分）网络消费为人们日常生活提供较大便利，已成为人们消费的重要方式。
材料一【基本案情】
张某系某网络店铺的经营者。在一次直播营销中，该店铺的主播人员将大叶紫檀木制
作的手串宣称沟正宗小叶紫檀材质制作，并承诺“保真”“假一赔十”。侯某观看该直播后购
买手串1件，支付价款1千元。侯某收到手串后发现不是小叶紫檀材质，遂诉至法院，请求
判令张某赔偿十倍价款1万元。
【裁判结果】
审理法院认为，主播人员在直播营销中宣称所售手串系小叶紫檀，并明确承诺“保真”
“假一赔十”，上述承诺构成店铺与侯某买卖合同的内容，该合同对张某具有约束力。张某交
付给侯某的手串材质并非小叶紫檀，而是属于大叶紫檀，这不符合合同约定，而木质首饰的
原材料对其价值具有重要影响。“假一赔十”的承诺虽高于法定赔偿标准，但张某应当履行。
法院最终判决：张某赔偿侯某1万元。
（1）结合上述案例，运用《法律与生活》知识，说明法院判决的依据。（7分）
===== 试卷.pdf page 6 =====
材料一 方某通过某电商平台购买了A公司的一台笔记本电脑，收到货后，方某认为该
电脑有质量问题，并向某报社投稿反映该问题，报社报道了这起事件。A公司就此诉至法
院，主张某报社和方某的行沟构成共同侵权。
《中华人民共和国民法典》第一千零二十五条 行为人为公共利益实施新闻
报道、奥论监督等行为，影响他人名誉的，不承担民事责任，但是有下列情形之
一的除外：（一）捏造、歪曲事实；（二）对他人提供的严重失实内容未尽到合
理核实义务；（三）使用侮辱性言辞等贬损他人名誉。
在学习讨论上述案例时，甲乙两位同学分别作出以下推理：
甲：当行为人为公共利益实施新闻
报道、舆论监督等行为时，捏造、歪曲事
实是承担侵权责任的必要条件，只要方
某没有捏造、歪曲事实，就不用承担侵权
责任。
乙：当行沟人为公共利益实施新闻
报道、奥论监督等行为时，对他人提供的
严重失实内容未尽到合理核实义务是承
担侵权责任的充分条件，若报社未尽到
合理核实义务，就要承担侵权责任。
（2）结合材料二，运用《逻辑与思维》知识，分析甲乙二人的推理是否正确。（8分）"
SRC_4590a5ea6a_2026北京朝阳高三二模政治_教师版,2026,朝阳、北京,二模,18,1,1,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026朝阳二模/试卷/2026北京朝阳高三二模政治（教师版）.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_4590a5ea6a_2026北京朝阳高三二模政治_教师版.txt,"18．（8分）
有问必答，有惑必解，在法治生活里稳步前行。在某社区开展的专题普法宣传活动互动环节，居民踊跃提问，法官耐心解答并给出专业的法律建议。
问题一：楼上墙砖脱落、花盆坠落，对我产生困扰，怎么办？
问题二：出于安全目的，我能在我家房屋门口装一个摄像头吗？
问题三：邻居的自建房影响我家的通风、采光，还导致我家墙体潮湿，我能起诉拆除吗？
结合材料，运用《法律与生活》知识，将以上回答补充完整。从以上三个问答中任选其一，谈谈如何依法保护问答中所涉及到的权利。"
SRC_4590a5ea6a_2026北京朝阳高三二模政治_教师版,2026,朝阳、北京,二模,19,1,0,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026朝阳二模/试卷/2026北京朝阳高三二模政治（教师版）.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_4590a5ea6a_2026北京朝阳高三二模政治_教师版.txt,"19．（12分）我国服务业规模稳步扩大，质效持续提升，在国家发展大局中的作用日益凸显。
材料一  生产性服务业是促进技术进步、提高生产效率、保障工农业生产活动有序进行的服务行业。它是与制造业直接相关的配套服务业，本身不向消费者提供直接的、独立的服务效用。
（1）运用《逻辑与思维》中“明确概念内涵的方法”知识，分析材料一中是如何界定“生产性服务业”这一概念的。（6分）
材料二  随着经济发展水平提高，服务经济加快发展是国家现代化的一般规律。服务业已成为国民经济的第一大产业。2025年,我国服务业增加值占GDP比重达57.7%，对经济增长贡献率达61.4%，已成为经济增长的“主动力”。
当前，我国服务业发展面临以下挑战:
奋进“十五五”，我们要积极应对上述挑战，采取更加务实有力的举措促进服务业优质高效发展。
(2)结合材料二,运用《经济与社会》知识，对“只要统一服务准入标准，服务业就能实现优质高效发展”这一观点进行评析。(6分)"
SRC_4590a5ea6a_2026北京朝阳高三二模政治_教师版,2026,朝阳、北京,二模,20,0,1,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026朝阳二模/试卷/2026北京朝阳高三二模政治（教师版）.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_4590a5ea6a_2026北京朝阳高三二模政治_教师版.txt,"20．(10分)“天下为公、天下大同”是中华民族关于人类社会发展的整体思考，倡导以世界作为政治主体，追求世界整体利益。
材料一  370多年前，《威斯特伐利亚和约》初步构建了近现代国际关系体系，确立了主权平等原则。但该体系将民族国家视为最高政治单元，将国家实力视为秩序基础，导致一些国家为追求利益最大化不惜损害他国合法权益，全人类整体利益长期缺少有效保障。
材料二  天下为公、天下大同的社会理想作为构建人类命运共同体重大理念的历史文化源流，为人类走出集团对抗、零和博弈提供了可贵思想资源。
习近平总书记提出构建人类命运共同体理念，在民族国家之上强调全人类立场，推动各国在兼顾全人类共同利益的前提下维护自身主权和发展。这一理念承继了“天下为公、天下大同”的社会理想，成为对“世界怎么了、我们怎么办、人类向何处去”时代之问的中国回答。
(1)依据材料,概括《威斯特伐利亚和约》体系与人类命运共同体理念在处理国际关系上的差异。(4分)
(2)结合材料,运用《当代国际政治与经济》知识，分析人类命运共同体理念为什么能维护世界和平与发展。(6分)"
SRC_184e191a3d_试卷,2026,海淀,一模,18,11,9,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026海淀一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_184e191a3d_试卷.txt,"18.（15分）消费是经济增长的持久动力，事关民生福祉。
材料一 随着我国居民生活水平提高，服务消费日益成为经济高质量发展的重要引擎。
2021—2025年全国居民人均服务性消费支出及占比
16000
元19000
12000
出
支 10000
費
8000
人均服务性消
6000
4000
2000
0
•50
• 48
•46
-44
•42
•40
年份
2021
2022
口人均服务性消費支出（元）
2023
2024
2025
-口-占居民人均消费支出比重（%）
注：服务性消费支出，是指住户用于各种生活服务的消費支出，包括餐饮服务、教育文化娱乐
服务、医疗服务、居住服务、家庭服务、交通通信服务和其他服务。
（1） 材料一反映了什么信息？（2分）
（2）服务消费，一头连着经济，一头连着民生。结合材料一，运用《经济与社会》知识，说
明服务消费在推动经济高质量发展方面的作用。（6分）
材料二 聚焦新领域，人民法院以高质量司法维护消费者合法权益，营造放心消费环境。下
列是人民法院受理的两个案件：
【案件1】张某等人因不满商家的“剧本杀”游戏服务，上网发布差评，随后商家在社交平台
发布张某等人的游戏包厢监控视频录像片段、网络聊天信息等。张某等人起诉要求商家停止侵权、
赔礼道歉及赔偿精神损失等。
【案件2】赵某在网络平台宣传某理疗产品具有“治疗糖尿病并发症” 等功效。孙某看到后至
赵某经营的理疗店体验，并购买了10个疗程的理疗项目。4个疗程后并无效果，孙某与赵某协商
退款未果，遂向法院提起诉讼，要求其返还已支付的费用并承担三倍价款的惩罚性赔偿责任。法
院支持了原告诉讼请求。
（3）阅读材料二，运用《法律与生活》知识，完成下表。（7分）
案件
裁判结果
裁判理由
案件1
①
②
案件2
支持原告诉讼请求
③
高三年级（思想政治）第6页（共8页）
===== 试卷.pdf page 7 ====="
SRC_184e191a3d_试卷,2026,海淀,一模,19,0,1,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026海淀一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_184e191a3d_试卷.txt,"19.（8分）
材料一 全国统一大市场建设正纵深推进。国务院发布的《公平竞争审查条例》规定，行政
机关起草涉及经营者经济活动的法律、行政法规、地方性法规、规章、規范性文件以及具体政策措
施应当依照条例规定开展公平竞争审查。该条例规定，起草政策措施，不得含有限制或者变相限制
市场准入和退出、限制商品和要素自由流动、不当影响生产经营成本和影响生严经营行为的内容。
•材料— 为规范网络预约出租汽车经营服务行为，保障运营安全和乘客合法权益，交通运输
部等七部门联合发布《网络预约出租汽车经营服务管理暂行办法》。
《网络预约出租汽车经营服务管理暂行办法》
第十二条 拟从事网约车经营的车辆，应当符合以下条件：
（一）7座及以下乘用车；
（二）安装具有行驶记录功能的车辆卫星定位装置、应急报警装置；
（三）车辆技术性能符合运营安全相关标准要求。
车辆的具体标准和营运要求，由相应的出租汽车行政主管部门，按照高品质服
务、差异化经营的发展原则，结合本地实际情况确定。
某地政府部门依据《网络预约出租汽车经营服务管理暂行办法》制定了相应的《实施细则》。
《实施细则》规定，拟从事网约车经营的车辆，应当符合车辆初次注册登记时的实际购置总价不低
于12万元的条件。有公民对这一规定提出审查建议。全国人大法工委经审查认定《实施细则》的
这一规定属于应予纠正的情形。
结合材料，运用《政治与法治》知识，说明全国人大法工委作出这一审查结论的理由。"
SRC_647418e573_试卷,2026,海淀,期中,20,4,0,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_647418e573_试卷.txt,"20.（7分）
用好红色资源，赓续红色血脉。2025年9月，最高人民检察院发布“铭记抗战历史，传承抗战精神”检察公益诉讼典型案例。以下是其中的一则案例。
【基本案情】
1937年9月，八路军一二○师由陕西东渡黄河进入山西抗日前线，在神池县设立指挥部。新中国成立后，地方政府将指挥部旧址房屋分给村民居住，几经易主存续至今。2015年8月，该旧址被忻州市人民政府公布为第二批市级文物保护单位。因产权归住户所有，为改善生活，住户加建牛棚、更换现代门窗，严重破坏了文物历史风貌，旧址面临损毁风险。
【履职情况】
神池县人民检察院提起行政公益诉讼并向县文旅局、文物所在地镇政府制发行政公益诉讼检察建议，督促相关单位依法履行文物保护职责。人民检察院协调镇政府与住户协商，在妥善保障住户权益的前提下，通过置换补贴方式依法取得房屋所有权。之后，县文旅局依法设立文物保护标识，确定文物保护直接责任人，并申请专项资金进行全面修缮，恢复了旧址的历史风貌。
运用《政治与法治》知识，说明这一案例的入选理由。"
SRC_829ff10080_2026北京海淀高三二模政治_教师版,2026,海淀、北京,二模,18,16,1,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026海淀二模/试卷/2026北京海淀高三二模政治（教师版）.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_829ff10080_2026北京海淀高三二模政治_教师版.txt,"18．（14分）科技兴，产业兴。
材料一 传统月季育种长期依赖进口，花农需支付高昂种苗费和专利费。为打破“卡脖子”困境，云南育种团队多年来深耕自主月季育种，推出1000余个具有自主知识产权的月季新品种。
【市场调研】
团队走访花农、批发商和电商，系统收集市场对月季的需求偏好。调研结果被转化为三条可操作的育种指标：“要好看”，花型、花色、香味要符合消费者审美；“要好种”，发枝能力强，让农户愿意种；“耐储运”，采后瓶插期长，让批发商愿意进货。
【“减配”实验】
针对育种成本较高这一情况，团队提出假设：云南低纬度高海拔，光照强、温度高，温室配置能否因地制宜“减配”？团队在大棚里蹲点一个多月，反复调试，最终将棚顶补光灯的密度减少了三分之一，亮灯时间也大幅压缩，成本压降了三分之一。
【上市前测试】
团队将试验田里种出的每一批花，坚持送到花市参与最真实的分级和拍卖，用市场数据完成对科研成果的最终确认。
（1）结合材料一，运用《逻辑与思维》知识，说明上述做法的合理性。（6分）
材料二 保护知识产权就是保护创新。
·民法典第440条明确将“可以转让的注册商标专用权、专利权、著作权等知识产权中的财产权”列入可质押权利范围。企业可以质押其核心专利向银行申请贷款。
·公司法第48条规定，股东可以用货币出资，也可以用知识产权等可以用货币估价并可以依法转让的非货币财产作价出资。
·专利法第15条规定，被授予专利权的单位应当对职务发明创造的发明人或者设计人给予奖励；发明创造专利实施后，根据其推广应用的范围和取得的经济效益，对发明人或者设计人给予合理的报酬。
（2）结合材料二，运用《法律与生活》知识，分析上述关于知识产权的法律规定是如何助力企业创新与发展的。（8分）"
SRC_b46dba82c3_试卷,2026,石景山,一模,18,10,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_b46dba82c3_试卷.txt,"18．（8分）
证据是打官司决胜负的关键砝码。根据我国法律关于举证责任分配的相关规定，在诉讼中，如果负有
举证责任的一方不能提供充分证据，将承担其主张不能成立的法律后果。
案件一
被告人朱某、宁某未经著作权人、注册商标权利人同意，生产、销售假冒泡泡玛特公司“温度”系列、
“夜之城”系列玩具产品，经营额达 100 余万元。侦查终结后，公安机关将案件移送人民检察院。人民检
察院经审查，以侵犯著作权罪、销售侵权复制品罪提起公诉，要求追究两被告人的刑事责任。
案件二
原告某公司因不服被告某区人社局作出的《认定工伤决定书》以及被告某区政府对区人社局的决定作
出维持决定的《行政复议决定书》，向区法院提起行政诉讼，要求撤销区人社局的认定工伤决定和区政府
的行政复议决定。
案件三
某日，业主卢某在开窗过程中，窗户忽然脱落，其下意识试图抓住脱落的窗户，奈何窗户太重，只能
看着窗户砸向张某的车辆，张某将卢某诉至法院，要求赔偿其维修车辆的费用。
阅读材料，参考示例，分析案件中举证责任的分配方式及理由，完成下表。
案例 举证责任的分配方式 理由
本案属于刑事诉讼中的公诉案件，公诉案件由作为国家机关
本案中，被告人朱某、宁某
的人民检察院承担被告人有罪的举证责任，保障控辩双方公
案例一 有罪的举证责任由人民检察
平对抗；这也是无罪推定原则的必然要求，有利于保障人
院承担。
权。
本案中，作为被告的区人社
案例二 局及区政府应当提供作出该 ①
行政行为的证据和所依据的
案例 举证责任的分配方式 理由
规范性文件。
案例三 ② ③"
SRC_ee19d27f24_2026北京石景山高三二模政治_教师版,2026,石景山、北京,二模,19,1,1,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/试卷/2026北京石景山高三二模政治（教师版）.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_ee19d27f24_2026北京石景山高三二模政治_教师版.txt,"19．（8分）
2026年1月1日，新修订的《中华人民共和国治安管理处罚法》正式施行，首次将校园欺凌纳入治安管理处罚范畴，明确以殴打、侮辱、恐吓等方式实施学生欺凌的，公安机关可直接介入，对违反治安管理的欺凌行为依法处罚，同时采取矫治教育等措施。“他还是个孩子”，不再是校园欺凌的挡箭牌。
本次修订打破了“未成年人违法不拘留”的惯例，规定已满14周岁不满16周岁的未成年人，一年内两次以上违反治安管理的，依法执行行政拘留；已满14周岁不满18周岁，初次违反治安管理但情节严重、影响恶劣的，依法执行行政拘留。实践中，涉事未成年人往往存在“失管失教”或“失学辍学”等问题，处罚同步通知学校和家长，并启动后续帮教，形成“惩教闭环”。本次修订在遵循“教育为主、惩罚为辅”原则的同时，传递出“法不能向不法让步”的鲜明导向，对“教育与惩罚”的关系作出精准再平衡。
结合材料，运用《法律与生活》知识，谈谈对未成年人校园欺凌违法行为“惩”“教”并行的认识。"
SRC_5447227f61_试卷,2026,西城,一模,16,0,1,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026西城一模/试卷/试卷.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_5447227f61_试卷.txt,"16．（7分）
阅读，涵养文明、传承文脉。对于国家发展而言，国民的创新能力和文化素养，是一项为未来“蓄水”的战略投资。
我国首部针对全民阅读的行政法规《全民阅读促进条例》2026年2月1日起施行，政府、社会、家庭需共同承担保障阅读权利的责任。《条例》要求政府科学合理规划全民阅读设施建设，支持和引导出版单位推出更多思想精深、艺术精湛、制作精良的优秀出版物，鼓励实体书店改善阅读条件、开展阅读活动，推动优质数字阅读内容从“有”到“优”、从“泛”到“精”，不仅“易得”，更能带来“悦读”体验。
有人说，阅读是私事，多凭个人兴趣，为什么还需要国家立一部法呢？综合运用所学，谈谈你对这一问题的认识。"
SRC_5447227f61_试卷,2026,西城,一模,17,6,1,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026西城一模/试卷/试卷.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_5447227f61_试卷.txt,"17．（8分）良好生态环境是最公平的公共产品，是最普惠的民生福祉。
【民法典物权编】
第286条：
业主应当遵守法律、法规以及管理规约，相关行为应当符合节约资源、保护生态环境的要求。对于物业服务企业或者其他管理人执行政府依法实施的应急处置措施和其他管理措施，业主应当依法予以配合。
业主大会或者业主委员会，对任意弃置垃圾、排放污染物或者噪声等损害他人合法权益的行为，有权依照法律、法规以及管理规约，请求行为人停止侵害、排除妨碍、消除危险、恢复原状、赔偿损失。
……
第294条：不动产权利人不得违反国家规定弃置固体废物，排放大气污染物、水污染物、土壤污染物、噪声、光辐射、电磁辐射等有害物质。
第326条：用益物权人行使权利，应当遵守法律有关保护和合理开发利用资源、保护生态环境的规定。所有权人不得干涉用益物权人行使权利。
结合材料，运用法律相关知识，说明民法典物权编的上述规定如何推动国家绿色发展。"
SRC_5447227f61_试卷,2026,西城,一模,19,0,4,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026西城一模/试卷/试卷.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_5447227f61_试卷.txt,"19．（12分）推进美丽乡村建设、完善乡村公共服务。
材料一  某村规划建设集休闲健身、生态绿化、文化展示于一体的文化生态公园，却在推进中却遭遇一连串难题：
乡镇政府：必须严守项目预算、建设标准、生态红线
村“两委”、村干部：担心规划与民意脱节、项目推进受阻
邻村及本村土地被占用村民：担心个人利益受损，有一定抵触情绪
外出务工村民：无法回村参与，担心自己的诉求被忽略
材料二  面对多方意见，村党支部创新推行“云端+院落夜话”议事机制（右图）：一方面，线上议事群实时发布议题、收集意见，组织视频连线让外出村民全程参与讨论；另一方面，在院落、广场组织大家面对面商量，直接回应涉地村民的实际诉求。同时，联动政府、村干部与村民代表，在村规划、生态保护和群众利益之间找到平衡点，最终形成方案，推动实施。
（1）遵循民主程序要求，将右图最后一环节补充完整。（1分）
（2）结合材料，运用《政治与法治》知识，谈谈“云端+院落夜话”议事机制是如何破解“一连串难题”的。（7分）
（3）任选两位村民的观点，运用形式逻辑知识，说明其理解是否正确。（4分）
甲：议事协商应维护公共利益，个人补偿诉求不是公共利益，所以个人补偿诉求不应纳入议事协商。
乙：对于村务公开，我既不同意“所有村务必须公开”，也不同意“所有村务都不必公开”。
丙：只要涉及村民切身利益，就应由村民会议讨论决定。村委会没有讨论这件事，说明这件事不涉及村民切身利益。"
SRC_5447227f61_试卷,2026,西城,一模,21,7,0,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026西城一模/试卷/试卷.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_5447227f61_试卷.txt,"21．（10分）推进中国式现代化是一项探索性事业。
中国式现代化是对西方式现代化的超越，是党领导人民长期探索和实践出来的。只有持续探索，才能让中国式现代化道路越走越宽，越走越稳。
“十五五”时期是基本实现社会主义现代化承前启后、全面发力、攻坚突破的关键时期。在“十五五”规划中，聚焦关键领域和重要环节，多次强调“探索”：
结合材料，综合运用所学，分析为什么“中国式现代化处于关键时期，更要坚持探索”。
（考生务必将答案答在答题卡上，在试卷上作答无效）
《中华人民共和国商标法》
第4条  自然人、法人或者其他组织在生产经营活动中，对其商品或者服务需要取得商标专用权的，应当向商标局申请商标注册。不以使用为目的的恶意商标注册申请，应当予以驳回。
第32条 申请商标注册不得损害他人现有的在先权利，也不得以不正当手段抢先注册他人已经使用并有一定影响的商标。"
