suite_id,year,district,stage,source_type,file_path,sha256,cache_hit,extraction_status,char_count,run_text_path,source_text_path,error
2025_海淀_一模,2025,海淀,一模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025海淀一模/试卷/试卷.pdf,7ebce670784d805ee092db689d2bca675ca5ef4f7394a3229530a1423341fbd9,yes,cache-hit,8982,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/7ebce670784d805e.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/7ebce670784d805e_2025北京海淀高三一模政治_教师版.txt,
2025_海淀_一模,2025,海淀,一模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025海淀一模/细则/细则.docx,506347bd4a7061dd62d9c39a7d0a86036d7beb2e3bd6bdabfb69482595771036,yes,cache-hit,1757,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/506347bd4a7061dd.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/506347bd4a7061dd_2025海淀一模细则.txt,
2025_海淀_二模,2025,海淀,二模,marking-report,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/其他材料/2025届二模考试讲评0510.pdf,086cafc0d843cdfd93b0cbd53734ccbf74326a488ee0fb678af270ed4961625e,yes,cache-hit,11693,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/086cafc0d843cdfd.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/086cafc0d843cdfd_2025届二模考试讲评0510.txt,
2025_海淀_二模,2025,海淀,二模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/试卷/试卷.pdf,7ff16fecb25f793fecbf8e37570a1cf8e2b281b61696a6cc3e27a9ee6c03da1c,yes,cache-hit,752,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/7ff16fecb25f793f.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/gpt_sources/7ff16fecb25f793f_2025北京海淀高三二模政治.md,
2025_海淀_二模,2025,海淀,二模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/细则/细则.docx,fc56fdd304fde11818aaa71317163fea8de97571d25365dc322452ca95db0b43,yes,cache-hit,2512,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/fc56fdd304fde118.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/fc56fdd304fde118_2025海淀二模细则.txt,
2025_海淀_二模,2025,海淀,二模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/细则/补充材料/2025年海淀二模评标实录.docx,10b5fafe8824526452c8653a8ed509c30d50060286161282e41753bc05d8728d,yes,cache-hit,2126,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/10b5fafe88245264.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/10b5fafe88245264_2025年海淀二模评标实录.txt,
2025_海淀_期中,2025,海淀,期中,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,b452d8b4e21b94beafb2a30a187501771e1c2df3f00495b7b613f90ecc409012,yes,cache-hit,9510,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b452d8b4e21b94be.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/b452d8b4e21b94be_2024北京海淀高三_上_期中政治_教师版.txt,
2025_海淀_期末,2025,海淀,期末,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,yes,cache-hit,9987,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/b960993a71bd93ca_2025北京海淀高三_上_期末政治_教师版.txt,
2025_海淀_期中,2025,海淀,期中,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,7bbd92bd3b93e5312173bf19e5608398a262811d7ccd866583a72a8ff2c9f999,yes,cache-hit,1459,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/7bbd92bd3b93e531.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/7bbd92bd3b93e531_2025海淀期中细则.txt,
2025_海淀_期末,2025,海淀,期末,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,4b22b6c78aaddb3eee446f8030c05abd52c67ca1ba6172e0075474206444e532,yes,cache-hit,12368,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4b22b6c78aaddb3e.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/4b22b6c78aaddb3e_2025海淀期末细则.txt,
2025_石景山_一模,2025,石景山,一模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025石景山一模/试卷/试卷.pdf,fb8717be46dabe77b9b92db5b9fac854bee5c11c7cac53704bcdd1abca2676f5,yes,cache-hit,9772,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/fb8717be46dabe77.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/fb8717be46dabe77_2025北京石景山高三一模政治_教师版.txt,
2025_石景山_一模,2025,石景山,一模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025石景山一模/细则/细则.doc,0b97375f2f69e53d9d17a16ce32d06d76fc069edba4884aae8d0750ec88e1288,yes,cache-hit,2822,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/0b97375f2f69e53d.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/0b97375f2f69e53d_2025石景山一模细则.txt,
2025_西城_一模,2025,西城,一模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025西城一模/试卷/试卷.pdf,2542f29bb04e2ae014d6d61f553b812926c2a998785ce44cb815ef347d5deca5,yes,cache-hit,9232,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/2542f29bb04e2ae0.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/2542f29bb04e2ae0_2025北京西城高三一模政治_教师版.txt,
2025_西城_一模,2025,西城,一模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025西城一模/细则/细则.docx,af675a5d751f41db34d996ea71aeb9dfcb9ac0e86ef2acf40e2f7fd03ca99939,yes,cache-hit,4087,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/af675a5d751f41db.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/af675a5d751f41db_2025西城一模细则.txt,
2025_西城_二模,2025,西城,二模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/试卷/试卷.pdf,06c08602a2f5c20b87d80e19d16f44954ffac7f4c0442ae03fcb35d5153064f3,yes,cache-hit,8793,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/06c08602a2f5c20b.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/06c08602a2f5c20b_2025北京西城高三二模政治_教师版.txt,
2025_西城_二模,2025,西城,二模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025西城二模/细则/细则.docx,cfb0f19ef38aafd7b6376a003734f11398ff25ed6be60e6a22ffc145d4aad78e,yes,cache-hit,4305,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/cfb0f19ef38aafd7.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/cfb0f19ef38aafd7_2025西城二模细则.txt,
2025_西城_期末,2025,西城,期末,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025西城期末/试卷/试卷.pdf,6662da1c2772cc380bf8a297d9a8a6e179867e78344a4263fc97eb1c3b609f9d,yes,cache-hit,7951,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/6662da1c2772cc38.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/6662da1c2772cc38_2025北京西城高三_上_期末政治_教师版.txt,
2025_西城_期末,2025,西城,期末,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,89d264a31e348be6b411fcef6c8c5dd3979dc666dfc1f2c95c244cebdae6d0cd,yes,cache-hit,3862,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/89d264a31e348be6.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/89d264a31e348be6_2025西城期末细则.txt,
2025_门头沟_一模,2025,门头沟,一模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025门头沟一模/试卷/试卷.pdf,1d8a23fe11f59810bcbe7bb7bfd3ecdd9ff89e3bfd5e422559ca6200e18cc009,yes,cache-hit,9990,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/1d8a23fe11f59810.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/1d8a23fe11f59810_2025北京门头沟高三一模政治_教师版.txt,
2025_门头沟_一模,2025,门头沟,一模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025门头沟一模/细则/细则.doc,26d9b228064053c19109fc9d3462d2e4cc561009b2d2229d4ec60055a2229973,yes,cache-hit,3426,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/26d9b228064053c1.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/26d9b228064053c1_2025门头沟一模细则.txt,
2025_顺义_一模,2025,顺义,一模,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025顺义一模/试卷/试卷.pdf,9dd43cae443f853c0799034210e45b3e1040c48facb2cdf3d42dbba195ee4b16,yes,cache-hit,18478,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/9dd43cae443f853c.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/9dd43cae443f853c_2025北京顺义高三一模政治_教师版.txt,
2025_顺义_一模,2025,顺义,一模,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025顺义一模/细则/细则.docx,bef8332e23ce30ac4e04eef21ff030c777eb4088111eb581c4b5257ae37a8fcc,yes,cache-hit,3812,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/bef8332e23ce30ac.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/bef8332e23ce30ac_2025顺义一模细则.txt,
2026_东城_一模,2026,东城,一模,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/补充材料/2026东城一模 原卷扫描版.pdf,34b21a3a804e567c86b3805158e9209c44bd9b8b4ee891f79145f19e889de472,yes,cache-hit,754,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/34b21a3a804e567c.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/gpt_sources/34b21a3a804e567c_2026东城一模_原卷扫描版.md,
2026_东城_一模,2026,东城,一模,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/试卷.pdf,0dafc181e82eb031dae6bc668d9e0f91cb614dfbc09cb48711d5c97a93b7a195,yes,cache-hit,7940,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/0dafc181e82eb031.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/0dafc181e82eb031_2026北京东城高三一模政治_教师版.txt,
2026_东城_一模,2026,东城,一模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/16.pptx,bbcb45c7197fffbb20ac6b8343a9a44ffd05f04d3b7d37965d11892a35b63ed5,yes,cache-hit,1734,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/bbcb45c7197fffbb.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/bbcb45c7197fffbb_16.txt,
2026_东城_一模,2026,东城,一模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/17.pptx,3566266405cdbdddbf6a4aaf2d96630aaee0eb8884a608e6c49f86a15b66e08d,yes,cache-hit,1081,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/3566266405cdbddd.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/3566266405cdbddd_17.txt,
2026_东城_一模,2026,东城,一模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/18+选择7、13.pptx,5a07157a05d12bcf3b87917c8c398ade6ae7c38718f386de1ec25a6a7ed62b49,yes,cache-hit,1106,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/5a07157a05d12bcf.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/5a07157a05d12bcf_18_选择7_13.txt,
2026_东城_一模,2026,东城,一模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（1）.pptx,88c00449e9f02504757db9cab62d5956f249e4a336475b1efaea5f7860bad042,yes,cache-hit,118,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/88c00449e9f02504.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/88c00449e9f02504_19_1.txt,
2026_东城_一模,2026,东城,一模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（2）.pptx,4e0ae5b46ae638b90102f9875d5b9de13d8495695693bf8e080e4732d8ecb006,yes,cache-hit,1208,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/4e0ae5b46ae638b9.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/4e0ae5b46ae638b9_19_2.txt,
2026_东城_一模,2026,东城,一模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（3）.pptx,aa63045ae37602583ef2bf7afc1560f16cef636850303c9db9d8b92e35a7c4f6,yes,cache-hit,1126,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/aa63045ae3760258.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/aa63045ae3760258_19_3.txt,
2026_东城_一模,2026,东城,一模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/19（4）.pptx,04de6654b5f867015500adb7e573ee9868caf213c7bb6180d5b4c8458271ef3f,yes,cache-hit,1044,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/04de6654b5f86701.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/04de6654b5f86701_19_4.txt,
2026_东城_一模,2026,东城,一模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/20.pptx,16fa597a98fe48b9ede4725233a6971ce13b172dafc4b4997201dd4d1293b299,yes,cache-hit,831,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/16fa597a98fe48b9.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/16fa597a98fe48b9_20.txt,
2026_东城_一模,2026,东城,一模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/细则.pdf,eaae525d6ec9cabbbfc2786669579e5cd251178accc5ed4432223c6196d28929,yes,cache-hit,734,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/eaae525d6ec9cabb.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/gpt_sources/eaae525d6ec9cabb_东城一模细则.md,
2026_东城_一模,2026,东城,一模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/补充材料/26东城一模细则.pdf,99e851c9338f0983927c8f90551e5d7f7a5b6a1806599448ab4e8fd12fe9251f,yes,cache-hit,5281,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/99e851c9338f0983.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/99e851c9338f0983_26东城一模细则.txt,
2026_东城_二模,2026,东城,二模,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/试卷/2026北京东城高三二模政治（教师版）.docx,c751cfa77650b9c3456aa333252513108d352756ad8426974305963145e62647,no,raw-extracted,7303,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/c751cfa77650b9c3.txt,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/试卷/2026北京东城高三二模政治（教师版）.docx,
2026_东城_二模,2026,东城,二模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/16.pdf,c4b3300418aef3c016660d764b9ce2daec79d5626840f534a44adb2433717738,no,raw-extracted,1454,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/c4b3300418aef3c0.txt,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/16.pdf,
2026_东城_二模,2026,东城,二模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/17题评标.pdf,e90ac6d5f3ee246fd74870d44cfe1b2a12cb2fd261a8ab236418cf60fca30a20,no,raw-extracted,1119,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/e90ac6d5f3ee246f.txt,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/17题评标.pdf,
2026_东城_二模,2026,东城,二模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/18题阅卷细则(5.9).pdf,d007267f6e1c8f6225cba4547e5ccbd8108f1f15a0505dd3d8edb304aeb1ceda,no,raw-extracted,990,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/d007267f6e1c8f62.txt,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/18题阅卷细则(5.9).pdf,
2026_东城_二模,2026,东城,二模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/20题（1+2）.pdf,db4b22917a3fd5dfa271e59795a7f3ddefa7870930903cb834163a297f75980e,no,raw-extracted,606,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/db4b22917a3fd5df.txt,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/20题（1+2）.pdf,
2026_东城_二模,2026,东城,二模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/26年东城二模20（3）.pdf,34f69bdaf40f8c5372ccd2cad7a68574f2e3395463492739cf3518a69817d87e,no,raw-extracted,1174,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/34f69bdaf40f8c53.txt,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/26年东城二模20（3）.pdf,
2026_东城_二模,2026,东城,二模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/东城二模 19题阅卷细则.pdf,c6d95d8dc9451bf8eeba2bf4830da0fc364de00b80a36337cc4d34e4ecdb8ed6,no,raw-extracted,537,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/c6d95d8dc9451bf8.txt,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/东城二模 19题阅卷细则.pdf,
2026_东城_二模,2026,东城,二模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/二模21题细则模版.pdf,05524582484d814f84d34e2e0984504bcb436251968af9485901c3d7cc4870bc,no,raw-extracted,1266,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/05524582484d814f.txt,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026东城二模/细则/二模21题细则模版.pdf,
2026_东城_期末,2026,东城,期末,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/试卷/试卷.pdf,15664381470d8300c72773a332ddb60167ba1ee9511ba96df0f5e3f703c1731f,yes,cache-hit,7656,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/15664381470d8300.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/15664381470d8300_2026北京东城高三_上_期末政治_教师版.txt,
2026_东城_期末,2026,东城,期末,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/细则/细则.pptx,e4d67789c91d1b92bfe400927f2ea389a7b4fb3a0ce70f4bc162aac6f7c9e832,yes,cache-hit,17401,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/e4d67789c91d1b92.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/e4d67789c91d1b92_2026东城期末细则.txt,
2026_丰台_一模,2026,丰台,一模,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026丰台一模/试卷/试卷.pdf,6e8f2df5ef86ff9e362187a1d36fce5a516ea1729d49807243da9a9b0fa73847,yes,cache-hit,724,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/6e8f2df5ef86ff9e.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/gpt_sources/6e8f2df5ef86ff9e_丰台一模.md,
2026_丰台_一模,2026,丰台,一模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026丰台一模/细则/细则.pptx,26649804f1de31f52829752b234da32ee8eb8e383501b558ab6c598dd3f9155d,yes,cache-hit,9036,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/26649804f1de31f5.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/26649804f1de31f5_2026丰台一模细则.txt,
2026_丰台_二模,2026,丰台,二模,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026丰台二模/试卷/2026北京丰台高三二模政治（教师版）.pdf,f7b3a73c9296b17889cada79c5a5256bda639d2bec8a2f0091d21a15541253b0,no,raw-extracted,9987,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/f7b3a73c9296b178.txt,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026丰台二模/试卷/2026北京丰台高三二模政治（教师版）.pdf,
2026_丰台_二模,2026,丰台,二模,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026丰台二模/细则/2026丰台区二模主观题阅卷细则(1).pptx,10275a1dafa3a824edbd50b523b8ef31dca9b7d6c2f34964b4740f4f45cbf044,no,raw-extracted,14489,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/10275a1dafa3a824.txt,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026丰台二模/细则/2026丰台区二模主观题阅卷细则(1).pptx,
2026_丰台_期末,2026,丰台,期末,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026丰台期末/试卷/试卷.pdf,6553ff85e09d299a059ed4720fe324d83ec1da37418ea11f7d4a2d8beeec37b0,yes,cache-hit,767,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/6553ff85e09d299a.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/gpt_sources/6553ff85e09d299a_2026北京丰台高三_上_期末政治.md,
2026_丰台_期末,2026,丰台,期末,rubric,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026丰台期末/细则/细则.pdf,dbc93cbfd3a93eff18a74e571039c91200fc062aa0d4465449a94a8a469d09fa,yes,cache-hit,8916,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/dbc93cbfd3a93eff.txt,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/data/preprocessed_corpus/texts/dbc93cbfd3a93eff_2026丰台期末细则.txt,
