suite_id,question,prior_next_action,review_result,new_book_module,rule_id,evidence_text
2026_丰台_期末,19,manual_subquestion_split_needed,kept_blocked,,,"(8分) 我国发展人工智能具有独特有利条件,前景无比广阔. •⋯... 1今 为贯彻落实党中央发展人工智能的战略部著,厨务院印发了《关于深入实 施“人工智能+”行动的意见》,明确实施“人工智能+” 行动的总体要求、 发展目标和重点方向。 2024年,全国数据生产总量这41,06泽字节(2B1、这三脚教過圖量 的26.67%,用于火工智罷开发、训练和推理的数据量网比增长40.950。 今 我国作为全球唯一拥有联合国产业分类中会部工业门类的国家,已形成覆 盖基础底座、模型框架、行业应用的完整人工智能产业体系。 父国調有14妃多人口、约2亿经营主体和超过4仔的电等收入群体,连: 续10余平稳居全球第二大商品消费由场和敢大网络翠售市场。 今我国已建成世界规模最大且有质量的教育体系,以才资源总量、科技人力 资源总量、研发人员总量均居世界第一,软件开发者近千万人,在数学、计 算机、工程等多学科领域汇聚了高水平人才队伍。 结少材料),运用《经济与社会》知识,概桥我闽发暴人工智能的有利条件, 并分析这些有利条件在人工智能赋能经济社高质量发展中是如何发挥作用的。 高三思想政治 第7页(共9斑 ===== 试卷.pdf page 8 ====="
2026_延庆_一模,2,manual_review_needed,kept_blocked,,,"在人工智能广泛应用于生产生活领域的当下,许多传统由人类直接完成的劳动任务,如今部分或全部由 智能机器替代执行。例如,智能工厂里的机械臂精准完成产品组装,智能客服自动处理大量客户咨询 等。这一现象表明 1人工智能的应用使劳动的主体发生变化,劳动的形式和内容有所创新 2人工智能的应用使劳动的社会性消失,很多工作不需要协作完成 3人工智能的应用是意识能动作用的体现,推动劳动向智能化、高效化转型 4人工智能的应用促使劳动的分工更加细化,人类与机器形成新的互补关系 A. 12 B. 13 C. 24 D. 34"
2026_延庆_一模,7,manual_review_needed,resolved_by_strong_source_signal,XB3_EXCLUDED,STRONG_BLOCKER_XB3_AIGC_CONCEPT_RELATION,"人工智能生成内容(AIGC)是指利用人工智能技术自动生成的各类内容,常见形式包括文字、图片、音 频、视频、代码等。AIGC 是当前人工智能领域的热门应用方向,AIGC 的快速发展,催生了大批相关从业 者。下列表述符合逻辑思维规则的是 A. “人工智能”与“人工智能生成内容”是交叉关系 B. “AIGC 生成的视频”与“AIGC 生成的图片”是反对关系 C. 有些 AIGC 工具能生成图文,有些AIGC 工具能生成视频,所以,有些能生成视频的工具能生成图文 D. 所有 AIGC 从业者都需掌握算法基础,小延不是AIGC 从业者,所以,小延不需要掌握算法基础"
2026_房山_一模,18,manual_subquestion_split_needed,kept_blocked,,,"(14分) 人与自然是牛命共同体,要像保护眼睛一样保护自然和生态环境。 材料一 蓝天成为常态是看得见的幸福,成为首都老百姓最有获得感的一件事,2025 年全市空气质量优良天数达348天,优良天数比例近95%,实现了从“雾霾困扰”到“常 态蓝天”的转变。治理路径如下: 系统治理:统筹产业、能源、交通、用地四大结构调整,推进工业减排、机动车清 洁化、扬尘精细化管控、散煤清零,多污染物协同控制 精准施策:聚焦重点区域、重点行业、重点时段,分区分类、一企一策,避免“一乃场” 久久为功:一茬接着一茬干,以日积月累的治理行动,以持续治理推动空气质量稳 步提升 (1)结合材料一,运用辩证思维方法,分析北京是如何通过科学治理实现“常态蓝天” 的。(6分) 材料二 良好的生态环境是最普惠的民生福祉,党的二十届三中全会明确提出“编纂 生态环境法典”。 党中央将 编纂生态 环境法典 列入党中心 央重要工 作议程 全国人大常 成立生态环境法典编 编纂工作专班 经第十四 委会将编纂 纂领导小组,全国人大 赴多地开展调 届全国人 生态环境法 宪法法律委、国家发展 研,通过多种 民代表大 典列入年度仁》改革委、最高人民法 二》方式广泛听取 • 会第四次 立法工作计 院、最高人民检察院等 意见建议,形 会议审议 划 同志参加,统筹协调法 成生态环境法 通过 典编纂中的重要问题 典草案 体例结构上,首先考虑蓝天、碧水、净土三大污染防治攻坚战 增加规定地方各级人民政府应当科学精准加强秸秆、落叶等焚烧的组织、指导和管理, 明确禁止在人口集中地区露天焚烧秸秆、落叶等会产生烟尘污染的物质 • 针对生态环境领域执法司法新情况新问题,构建更加统一完备、严格规范的法律责任 体系 (2)结合材料二,运用《政治与法治》知识,谈谈编纂生态环境法典是如何坚持科学 立法的。(8分) ===== 试卷.pdf page 10 ==="
2026_房山_一模,7,manual_review_needed,resolved_by_strong_source_signal,XB3_EXCLUDED,STRONG_BLOCKER_XB3_CONCEPT_DIVISION_CONTRADICTION_LAW,"2026年央视春晚节目《武BOT》,将中华传统武术与人形机器人表演相结合d机器人 凭借精准算法、稳定控制,完成高难度武术动作;武术少年展现气韵神韵,人机协同 呈现出兼具科技感与文化感的舞台效果。对这一创意节目,下列表述正确的是 1节目创意源于实践,并经过精心构思,体现了思维具有能动性 .2 “表演形式”划分为“传统武术”“机器人表演”“舞台表演” 3 “传统武术表演”与“机器人武术表演”两个概念属于矛盾关系 4节目既保留武术神韵,又实现科技创新,没有违背矛盾律的要求 A. 12 B. 14 2 D. 2 4 ===== 试卷.pdf page 4 ===== “吃水不忘挖井人”的故事,讲述的是毛泽东发现群众饮水困难,带领干部群众挖井 取小,井挖成后,群众再也不用到池塘挑脏水喝了。如今,在瑞金沙洲坝,“吃水不 忘挖井人,时刻想念毛主席”的石碑依然矗立。上述材料最适合论证的观点是 A.党员干部要践行根本宗旨,把为民造福作为最大政绩 B. 党员干部要传承红色文化基因,克己奉公、无私奉献 C.党员干部要坚定马克思主义信仰,服从组织、严守纪律 D. 党员干部要依法执政,完善公共服务,提高人民生活品质"
2026_朝阳_一模,12,manual_review_needed,resolved_by_strong_source_signal,B2_ECONOMICS,STRONG_BLOCKER_B2_INTELLIGENT_ECONOMY_PATH,"智能经济新形态,是以人工智能为核心驱动力、以数据为关键要素、以全域智能化为基本特征的新一 代经济形态,是“人工智能+”从局部赋能向系统性重塑转型的产物。关于打造“智能经济新形态”的实 施路径,下列传导正确的是( ) 1更新基础设施→实现数据广泛汇聚→优化算力结构→输出高效智能服务 2聚焦技术攻关→突破核心算法→嵌入业务场景→赋能传统产业智能化升级 3构建智能产业平台→新业态持续涌现→催生营销模式创新→实现资源要素整合 4重建标准体系→提升数据生成能力→降低协作成本→推动智能经济生态繁荣 A. 12 B. 14 C. 23 D. 34"
2026_朝阳_一模,17,manual_subquestion_split_needed,kept_blocked,,,"博物馆作为城市的文化名片,承载着历史记忆与文明薪火。 《北京博物馆之城建设发展规划(2024-2035) 》提出,支持朝阳区等地建设博物馆之城示范区。某校 同学聚焦“朝阳区全力打造馆城相融的博物馆之城”话题,开展学习实践活动。 【学习理论】 馆城融合发展是指推动博物馆与城市空间、历史文化、公共服务、产业经济深度融合,将博物馆嵌入 社区、公园、交通场站、商圈及历史街区,让博物馆成为城市功能、市民生活与城市风貌的有机组成部 分,实现以文兴城、以城载馆、馆城共生。 【参与实践】 在馆城融合发展政策引领下,中国铁路博物馆开展“快闪博物馆”进校园活动,并向同学们征集博物 馆文创产品设计方案,以增强文创产品的市场竞争力。某小组同学拟借助生成式人工智能大模型为文创设 计提供思路(见下图) 。 AI 任务指令: 请依据爆款文创产品受好评的高频词汇:设计、手工、做工、礼物、材质、包装、博物馆等,概括爆款 博物馆文创产品的三个特点。 AI 结论:"
2026_朝阳_一模,3,manual_subquestion_split_needed,kept_blocked,,,"非遗变脸与机械武术同台演绎,自制旋转木马讲解力学原理,机器人乐队、科普实验轮番亮相⋯⋯某地 以春节科普活动为契机,实现“科普+文化”“科普+非遗”相融合,让观众在感受年味的同时,轻松读懂 传统文化背后的科学密码。这体现出( ) 1春节成为全民科学素养提升的主阵地和文化传播的新平台 2科普让科学精神融入日常生活,让文化自信浸润中华大地 3只有抓住主要矛盾,才能实现民族文化与外来文化的交融 4坚持辩证否定,可以使传统文化在科技赋能下焕发新的光彩 A. 13 B. 14 C. 23 D. 24 第2页/共13页"
2026_朝阳_期末,11,manual_review_needed,resolved_by_strong_source_signal,XB3_EXCLUDED,STRONG_BLOCKER_XB3_SYLLOGISM_PREMISE,"具有耐干旱、耐高温特点的月季花,正在逐渐成为北京城市绿化、彩化景观的主角。如果以“北京街头 大部分的绿化花卉是耐干旱月季花 ”为小前提,以“北京街头大部分的绿化花卉适应北京夏季高温环境 ” 为结论,应该补充的大前提是( ) A. 耐干旱月季花适应北京夏季高温环境 B. 有些耐干旱月季花适应北京夏季高温环境 C. 有些耐干旱月季花不适应北京夏季高温环境 D. 所有适应北京夏季高温环境的花卉都是耐干旱月季花"
2026_海淀_一模,12,manual_review_needed,resolved_by_strong_source_signal,B2_ECONOMICS,STRONG_BLOCKER_B2_AI_PRODUCTIVITY_TOOL,"一位从未写过代码的开发者借助人工智能工具,仅耗时约一小时就完成了一款App 开发;三 位开发者花费一千元,便“手搓”出一款轻量化独居安全 App•利用人工智能等新生产工 具将一个新的创意转化为一个产品,这是“手搓经济”的典型场景。“手搓经济” A 降低市场准人门槛,激发创造性劳动 B. 通过标准化生产摊薄成本,实现规模效应 C. 周期短、省人力,投人产出比高 D. 提高资源配置效率,容易催生行业垄断 能源安全事关经济社会发展全局。回答第13、14题。"
2026_海淀_一模,13,manual_review_needed,resolved_by_strong_source_signal,B2_ECONOMICS,STRONG_BLOCKER_B2_GREEN_ENERGY_STRUCTURE,"“十四五”时期,我国建成全球最大、发展最 水电 607 •火电 快的可再生能源体系。对右图分析正确的是 50- •心-核电 1太阳能发电快速发展,成为我国占比最大 ••风电 40- 0太阳能发电 的能源类型 30- 2风电、核电装机容量不断增加,绿色能源 20- 发展动能强劲 10- 3火电装机容量持续下降,加速推进我国能 0 2021 源转型 2022 2023 2021—2024年我国各能源类型发电装机容量同比增长率 2024年份 4我国能源结构优化升级,绿色低碳发展取得积极成效 A. 13 B. 14 C. 23 D. 24"
2026_海淀_一模,18,manual_subquestion_split_needed,kept_blocked,,,"(15分)消费是经济增长的持久动力,事关民生福祉。 材料一 随着我国居民生活水平提高,服务消费日益成为经济高质量发展的重要引擎。 2021—2025年全国居民人均服务性消费支出及占比 16000 元19000 12000 出 支 10000 費 8000 人均服务性消 6000 4000 2000 0 •50 • 48 •46 -44 •42 •40 年份 2021 2022 口人均服务性消費支出(元) 2023 2024 2025 -口-占居民人均消费支出比重(%) 注:服务性消费支出,是指住户用于各种生活服务的消費支出,包括餐饮服务、教育文化娱乐 服务、医疗服务、居住服务、家庭服务、交通通信服务和其他服务。 (1) 材料一反映了什么信息?(2分) (2)服务消费,一头连着经济,一头连着民生。结合材料一,运用《经济与社会》知识,说 明服务消费在推动经济高质量发展方面的作用。(6分) 材料二 聚焦新领域,人民法院以高质量司法维护消费者合法权益,营造放心消费环境。下 列是人民法院受理的两个案件: 【案件1】张某等人因不满商家的“剧本杀”游戏服务,上网发布差评,随后商家在社交平台 发布张某等人的游戏包厢监控视频录像片段、网络聊天信息等。张某等人起诉要求商家停止侵权、 赔礼道歉及赔偿精神损失等。 【案件2】赵某在网络平台宣传某理疗产品具有“治疗糖尿病并发症” 等功效。孙某看到后至 赵某经营的理疗店体验,并购买了10个疗程的理疗项目。4个疗程后并无效果,孙某与赵某协商 退款未果,遂向法院提起诉讼,要求其返还已支付的费用并承担三倍价款的惩罚性赔偿责任。法 院支持了原告诉讼请求。 (3)阅读材料二,运用《法律与生活》知识,完成下表。(7分) 案件 裁判结果 裁判理由 案件1 1 2 案件2 支持原告诉讼请求 3 高三年级(思想政治)第6页(共8页) ===== 试卷.pdf page "
2026_海淀_一模,7,manual_review_needed,kept_blocked,,,"健康是学生追梦的底气,是人生画卷的底色,没有身心健康作铺垫,再美的蓝图也无从落笔。 如今,越来越多的行动让“健康第一” 教育理念正成为校园里看得见、摸得着的日常。 ◎ 将利用率较低的空间改造成运动项目体验区,设置趣味游戏项目 ◎ 引入机器人陪伴学生交流,辅助教师开展心理疏导 ◎ 推进“互联网+明厨亮灶”,实时公开餐饮服务食品加工全过程 下列分析正确的是 1运动项目体验区的改造是对原有空间功能的彻底否定 2结合现代科技可以助力学校摆脱现实制约,全面守护健康 3只有坚持“健康第一” 的理念,才能引领学生健康成长 4学校应优化健康教育内容和形式,构建全方位育人生态 A. 12 B. 13 C. 24 D. 34"
2026_海淀_二模,14,manual_review_needed,resolved_by_strong_source_signal,XB1_EXCLUDED,STRONG_BLOCKER_XB1_FOREIGN_TRADE_VALUE_CHAIN,"“十五五”首季,中国经济起步有力、开局良好,外贸进出口再创新高。 据此可知 1外贸出口规模与质量提升,有效扩大社会总需求 2跨境资本流动加快,全球要素配置效率显著提升 3制造业实力增强,稳步向全球贸易价值链高端迈进 4外贸市场呈多元化趋势,区域政治经济一体化程度加深 A.12 B.13 C.24 D.34"
2026_海淀_期末,12,manual_review_needed,kept_blocked,,,"中国在加快自身绿色发展、绿色转型的同时,也积极推进“绿色丝绸之路”建设。在埃及,中国节水梯田模式被成功“复制”,助力西奈半岛山区涵养水源、发展农业;在埃塞俄比亚,中国科研人员推广“清灌育草、封育轮牧、牧养结合”的生态修复与发展模式......共建“绿色丝绸之路” 1顺应全球绿色低碳发展潮流,建设清洁美丽世界 2推动全球生态治理合作,革新了国际经济发展秩序 3造福各国人民,为其他国家提供普遍适用的发展模式 4传递了生态文明理念,凝聚绿色发展的国际共识 A.12 B.14 C23 D.34"
2026_海淀_期末,18,manual_subquestion_split_needed,kept_blocked,,,"(8分) 人民城市人民建,人民城市为人民。党的十八大以来,各地把人民城市理念融入城市发展全过程和城市工作各方面、不断提高城市治理现代化水平 上海 重庆 北京 “支部建在街面上”。针对沿街商铺用工灵活、快递小哥高频流动等变化,在社区、楼宇、园区等围墙之外的街区,建立党组织,设街区党支部书记,让每一个人都能就近找到党组织,使党建引领这根红线贯穿基层治理全过程各方面。 民生实事项目人大代表票决制全面铺开以群众按需“点单”、代表票决“选单”。政府依法“领单”、人大跟进“查单”的形式,建立起民生实事项目“群众捉——代表定——政府办——人大评”的工作机制,推进城市治理。 创新探索“接诉即办”12345市民服务热线依民生大数据、人工智能,成为民生大数据平台与城市治理平台政府部门通过大数据与模型算法,筛查突发诉求,并结合来自市民“第一现场”的信息反馈,有效提升城市风险的监测感知与预警能力。 运用《政治与法治》知识,阐释上述城市践行人民城市理念的实践。"
2026_海淀_期末,19,manual_subquestion_split_needed,kept_blocked,,,"(6分) 2025年6月底,两部有关基层群众自治组织制度的基本法律——村民委员会组织法和城市居民委员会组织法(以下简称“两委”相织法)同时迎来修改。某班同学讨论“两委”组织法修改的意义,查阅到以下资料。 资料包 随着乡村振兴战略全面实施,农村面貌正在发生翻天覆地的变化,同时,我国城镇化进程加快,城市规模在不断扩大......基层治理实践积累了一些新的经验做法,也面临一些新情况新问题。 村民委员会组织法修改草案明确村民委员会职责,增加其引导村民践行社会主义核心价值观、铸牢中华民族共同体意识的职责规定。同时,规范了村民会议的召开频次,规定村民会议每年至少召开一次。 城市居民委员会组织法在选举方面作出完善。明确户籍不在本社区但在本社区常住的居民、在本社区工作六个月以上的社区工作者可依法参加选举;明确要完善居民委员会的职责任务,增加了引导居民践行社会主义核心价值观、指导协助设立业主大会等内容。 参考资料包,运用《政治与法治》知识,说明此次“两委”组织法修改的意义。"
2026_海淀_期末,20,manual_subquestion_split_needed,kept_blocked,,,"(7分) 用好红色资源,赓续红色血脉。2025年9月,最高人民检察院发布“铭记抗战历史,传承抗战精神”检察公益诉讼典型案例。以下是其中的一则案例。 【基本案情】 1937年9月,八路军一二○师由陕西东渡黄河进入山西抗日前线,在神池县设立指挥部。新中国成立后,地方政府将指挥部旧址房屋分给村民居住,几经易主存续至今。2015年8月,该旧址被忻州市人民政府公布为第二批市级文物保护单位。因产权归住户所有,为改善生活,住户加建牛棚、更换现代门窗,严重破坏了文物历史风貌,旧址面临损毁风险。 【履职情况】 神池县人民检察院提起行政公益诉讼并向县文旅局、文物所在地镇政府制发行政公益诉讼检察建议,督促相关单位依法履行文物保护职责。人民检察院协调镇政府与住户协商,在妥善保障住户权益的前提下,通过置换补贴方式依法取得房屋所有权。之后,县文旅局依法设立文物保护标识,确定文物保护直接责任人,并申请专项资金进行全面修缮,恢复了旧址的历史风貌。 运用《政治与法治》知识,说明这一案例的入选理由。"
2026_海淀_期末,7,manual_review_needed,resolved_by_strong_source_signal,B3_POLITICS_RULE_OF_LAW,STRONG_BLOCKER_B3_PARTY_STYLE_GOVERNANCE,"延安作风是中国共产党在延安时期形成的独特革命精神风貌。 我们是共产党人......就万万不能沾染官僚习气......我们要养成一种新的风气,延安作风。——毛泽东 我们党之所以能够取得新民主主义革命的胜利,带领人民建立了新中国,原因有很多条,其中重要一条是我们党始终保持同人民群众的血肉联系,最终“用廷安作风打败西安作风”。——习近平 关于延安作风,下列理解正确的是 1延安作风是党的宝贵精神财富,是党认识和解决问题的行动依据 2延安作风集中体现了党的初心使命和性质宗旨,广泛赢得了民心 3延安作风为新时代作风建设提供历史参照,是新时代党员的根本行为规范 4新的历史条件下不断传承弘扬延安作风,要一以贯之推进全面从严治党 A.12 B.13 C.24 D.34"
2026_石景山_一模,3,manual_review_needed,resolved_by_strong_source_signal,B4_PHILOSOPHY_EXCLUDED,STRONG_BLOCKER_B4P_AI_CONSCIOUSNESS,"AI 写作以其强大的数据处理和算法分析能力,为写作带来了革命性的效率提升,也为创作者提供丰富 的素材和思路。通过数据投喂训练,AI能够形成个性化写作风格,或模仿特定创作范式。然而,AI写作也 会出现表述机械、套话堆积、信息来源模糊、缺乏原创性和创造力等问题。这说明( ) 1AI能进行思维模拟,不能替代人的意识和特有感知 2新事物都具有两面性,AI写作的利与弊不可调和 3写作应发挥主观能动性,跳出路径依赖,展现独立思考 4AI写作的高效,展现了其创作具有直接现实性的优势 A.13 B.14 C.23 D.24 第2页/共10页"
2026_石景山_一模,4,manual_review_needed,resolved_by_strong_source_signal,B4_CULTURE,STRONG_BLOCKER_B4C_TANG_POETRY_CITY_CULTURE,"陕西西安着力打造“唐诗之都”的文化品牌。到西安,你可以赴一场终南山下的 “唐诗之约”,去大 唐不夜城“邂逅李白”,到唐城墙遗址公园参加社区诗会。古城建设力求把“在册之诗”,变成“在地之 诗”、化为“在心之诗”。这就需要( ) 1人人背诗,加深文化记忆,继承发展“在册之诗” 2因景成诗,因诗成景,打造独特的“在地之诗” 3涵养城市文明风尚,形成泽润人心的“在心之诗” 4提升城市现代化水平,形成一方水土的“在地之诗” A.12 B.14 C.23 D.34"
2026_石景山_一模,6,manual_review_needed,resolved_by_strong_source_signal,XB3_EXCLUDED,STRONG_BLOCKER_XB3_EMBODIED_INTELLIGENCE_CONDITION,"具身智能是指智能体通过身体与环境的互动产生的智能行为。从字面上理解,具身智能是指具有身体 的人工智能,但并非所有具有身体的人工智能都是具身智能,只有那些能像人一样感知、学习的人工智能, 才能称之为具身智能。如果材料内容为真,下列推断必然正确的是( ) 1具有身体的人工智能不是非具身智能 2有些具有身体的人工智能是能像人一样感知、学习的人工智能 3如果不能称之为具身智能,则是不能像人一样感知、学习的人工智能 4除非是能像人一样感知、学习的人工智能,否则不能称之为具身智能 A.13 B.14 C.23D24"
2026_石景山_二模,3,manual_review_needed,resolved_by_strong_source_signal,B4_PHILOSOPHY_EXCLUDED,STRONG_BLOCKER_B4P_DIALECTICS_BROAD_FINE,"“致广大而尽精微”语出《中庸》,意思是:既要致力于达到广博深厚的境界,又要尽心于精细微妙之处。这句话包含大与小的辩证法,又是为政、修身的方法论。以下做法符合其理念的是 1立足推进中国式现代化的大局谋划地区工作,因地制宜、精准发力 2重视“微”,群众利益无小事,从细节着手,做到“眉毛胡子一把抓” 3注重“精”,以“绣花功夫”把改革发展各项工作做扎实、做到位 4做到“尽”,防止过犹不及,做到得中而处,把握好事物发展的度 A.12 B.13 C.24 D.34"
2026_西城_一模,10,manual_review_needed,resolved_by_strong_source_signal,XB2_EXCLUDED,STRONG_BLOCKER_XB2_ELEVATOR_PROPERTY_RIGHTS,"某住宅楼业主就加装电梯事项依法形成决议,相关建设规划申请获得行政主管部门批准。施工期间,该楼一层业主甲因加装电梯影响房屋采光而坚决反对。对此,下列分析正确的是 1 因未获得全体业主一致同意,且已对甲造成实质影响,该决议无效 2 加装电梯的决议合法有效,甲必须无条件服从 3 加装电梯的决议有效,但应补偿甲的房屋采光受影响的损失 4 加装电梯涉及情理法,应遵循团结互助、公平合理的原则开展协商 A.12 B.13 C.24 D.34"
2026_西城_一模,15,manual_review_needed,resolved_by_strong_source_signal,XB1_EXCLUDED,STRONG_BLOCKER_XB1_WTO_REFORM,"中国向世贸组织提交《关于当前形势下世贸组织改革的立场文件》,这是世贸组织改革进程启动以来,中国向世贸组织提交的首份全面系统阐述改革立场的政策文件。为促进世界经济发展繁荣,世贸组织应 A.坚持和平共处原则,积极主导国际政治经济秩序 B.专业、高效、廉洁,以发展中国家的共同繁荣为宗旨 C.发挥多边金融机构的作用,推动基础设施建设和互联互通 D.以发展为中心,引领世界贸易体系的新秩序,改善全球经济治理格局 第二部分 本部分共6题,共55分。"
2026_西城_一模,6,manual_review_needed,resolved_by_strong_source_signal,B4_PHILOSOPHY_EXCLUDED,STRONG_BLOCKER_B4P_TECH_SCENARIO_DIALECTICS,"场景是新技术、新产品实现创新落地的试验场,是连接技术与产业、打通研发与市场的关键桥梁。从具身智能训练场汇集多品牌人形机器人,在模拟的工业、康养等环境中协同训练,到AI覆盖交通、民生等众多场景,场景应用不仅检验技术“有没有”,更在“好不好用”“能不能推广”上给出回答。创新应用场景 A.应立足龙头企业这一关键部分,更好推动创新应用产业化发展 B.在推动产品不断迭代升级中,实现新事物与旧事物的相互转化 C.要善于把握寓于共性中的个性,推动技术从单一领域向众多行业辐射 D.通过建立多样的联系形式,满足多元需求,促进价值转化"
2026_西城_二模,11,manual_review_needed,resolved_by_strong_source_signal,XB2_EXCLUDED,STRONG_BLOCKER_XB2_MARITAL_PROPERTY_COMPANY,"夫妻钱某和赵某有两套住房,其中一套是钱某婚前购买的。钱某计划自己创业办公司,急需资金,想用家里的房产作抵押。下列分析正确的是 1两套房产都属于夫妻共同财产,钱某抵押房产需要得到赵某的同意 2房产抵押可以解决钱某的融资问题,保证流动性,实现物尽其用 3钱某作为公司股东取得的经营收益如无特别约定,属于夫妻共同财产 4如果钱某创办的公司破产,需要夫妻双方共同承担无限责任 A.12 B.14 C.23 D.34"
2026_西城_二模,15,manual_review_needed,resolved_by_strong_source_signal,XB1_EXCLUDED,STRONG_BLOCKER_XB1_G20_GLOBAL_ECONOMIC_GOVERNANCE,"面对世界经济形势的发展演变,全球经济治理需要与时俱进、因时而变。共同完善全球经济治理,二十国集团应 1加强沟通和协调,照顾彼此利益关切,共商规则共迎挑战 2充分行使主权,共同构建公正高效的全球金融治理格局 3推动各国在国际经济合作中的权利平等、机会平等、规则平等 4构建开放透明的全球贸易和投资治理格局,避免利益的差别和对立 A.12 B.13 C.24 D.34 第二部分 本部分共5题,共55分。"
2026_西城_二模,5,manual_review_needed,resolved_by_strong_source_signal,XB3_EXCLUDED,STRONG_BLOCKER_XB3_CONDITIONAL_PREMISE,"生态环境法典将“绿色低碳发展”单独成编,对噪声、油烟等群众“家门口”的顽疾作出专门规定。某社区落实法典精神,通过大家商量着办,制定了如下规则: 只有解决了餐饮油烟扰民问题,或解决了固定设备噪声扰民问题,该社区才能参与竞选绿色宜居示范小区。 据此,要必然推出“该社区解决了餐饮油烟扰民问题”,需要以下哪项作为前提 A.该社区解决了设备噪声扰民问题,但未入选示范社区 B.该社区未解决设备噪声扰民问题,但入选了示范社区 C.该社区解决了设备噪声扰民问题,且入选了示范社区 D.该社区未解决设备噪声扰民问题,且未入选示范社区"
2026_西城_期末,1,manual_review_needed,resolved_by_strong_source_signal,B4_CULTURE,STRONG_BLOCKER_B4C_NATIONAL_SPIRIT_BELIEF,"“我们要抱定必胜的决心,保卫黄河!保卫华北!保卫全中国!”抗战时期 我国军民抵御侵略的精神旗帜,如今更转化为新时代的坚定信念。昔日的战场上, 盐碱滩涂变沃土、光伏蓝板聚能量、特色产业促振兴•••从站起来、富起来到强 起来,中国人民的必胜信念更加紧定。 必胜信念 1 是时代的产物,时代越发达,信念越坚定 2 始终承载着中国人民对民族复兴伟业的执着追求 3 根植于革命实践,在中国式现代化建设中得到完整诠释 4 跨越时空,历久弥坚,为中国发展提供了强大精神动力 A. 12 B.13 C. 24 D. 34 C 2. B 3. A 4.D 5.C 6.C 7.D 8.B 9.D 10.B"
2026_西城_期末,12,manual_review_needed,resolved_by_strong_source_signal,B2_ECONOMICS,STRONG_BLOCKER_B2_RAILWAY_PRICING_RESOURCE_ALLOCATION,"据报道,铁路部门对130余条线路的1300余趟动车组列车进行票价优惠调整。执行票价以 12306 公布票价为上限,实行不同幅度的折扣:旅时长、客座率偏低的列车打折幅度 较大,旅速快、长期供不应求的列车小幅打折或不打折,学生、儿童、残疾军人、伤 残人民警察、残疾消防救援人员等旅客继续享受“折上折”。下列评论正确的是 A.动车票价完全市场化,有利于铁路运输资源优化配置 B. 铁路企业可以通过差别定价,增加盈利,确保竞争优势 C.旅客的差异化出行偏好,促使铁路部门执行不同折扣的票价 D. 对不同旅客执行不同票价属于价格歧视,不符合公平交易原则 北京市西城区 2025—2026 学年度第一学期期末试卷 高三思想政治 第4页(共9页) ===== 2026北京西城高三上期末政治教师版.pdf page 5 ====="
2026_西城_期末,18,manual_subquestion_split_needed,kept_blocked,,,"(7分)“检察+”公益诉讼在行动。 【志愿者之声】 以前轮椅上公交站台很费劲,现在缓坡坡度合造,盲道连贯,出行方便多了! 【代表之声】 此次环境整改,连同去年我参与的公共场所无障碍卫生间公益诉讼案,,都有效解决了 老年人和残疾人群体出行便利、隐私保护的问题,我对办理结果非常满意! 【检察机关之声】 这主要得益于“检察+”公益诉讼联动协作机制:检察院收集人大代表在调研中发现的 公益损害线索,邀请代表参与案件磋商与听证,充分听取代表们提出的“金点子”,联合 行政部门明确整改清单。对整改不力的单位,我们会邀请人大代表参与“回头看”,提请 人大常委会以专题询问、执法检查等方式跟进督促。此外,还整合了政务服务网等平台信 息,听取政协委员、人民监督员、专家学者等各方意见建议,提高办案质量。 运用《政治与法治》知识,解释“检察+”公益诉讼联动协作机制的治理逻辑。 1邀请人大代表、政协委员、人民监督员、专家学者等多方参与案件磋商、听证及“回 头看”,广泛听取各方意见建议,既保障了人民群众的知情权、参与权和监督权,又 践行了全过程人民民主的理念,让治理过程充分汇聚民意。 2检察机关依法履行法律监督职责,通过公益诉讼推动行政机关依法履职,针对整改不 力单位联动多方跟进督促,以法治思维和法治方式破解公共利益保护难题,彰显了法 治在国家治理中的重要作用。 3检察机关联动人大、行政部门、政协等多方主体协同发力,遵循民主基础上的集中、 集中指导下的民主原则,有效整合治理资源,凝聚治理合力,显著提升了公共事务治 理效能。 4以磋商、听证等协商方式搭建沟通平台,与各方凝聚整改共识、推动问题落地解决, 精准体现了协商民主的治理特色,让公益诉讼治理更具科学性和认可度。"
