file_id,original_file_path,working_file_path,file_name,year,district,exam_stage,file_type,suspected_role,text_layer_status,page_count,hash,processing_method,linked_files,notes
F0199,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/试卷/2026北京石景山高三二模政治（教师版）.docx,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/试卷/2026北京石景山高三二模政治（教师版）.docx,2026北京石景山高三二模政治（教师版）.docx,2026,石景山,二模,docx,paper,text_layer,134,00b61bbb2c75b4bed90f34f4d93bcc91168d2b05a597a20a0fc3964bacbe5c6c,python-docx,F0198,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0199.txt
F0200,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026西城二模/细则/西城二模评标.pdf,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026西城二模/细则/西城二模评标.pdf,西城二模评标.pdf,2026,西城,二模,pdf,evaluation_standard,image_pdf,14,f414cf7940ad820265da0a6b31d1a822b0fbe5f21a89bfea71b42be598f32cdc,pymupdf_text_extract,F0201,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0200.txt
F0201,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026西城二模/试卷/2026北京西城高三二模政治（教师版）.docx,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026西城二模/试卷/2026北京西城高三二模政治（教师版）.docx,2026北京西城高三二模政治（教师版）.docx,2026,西城,二模,docx,paper,text_layer,167,21ae4c2f7aee5465aaab52ff719c252f035ce39bbf34927bcacb1d15e0e695d5,python-docx,F0200,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0201.txt
F0202,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/细则/26顺义二模评标.doc,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/细则/26顺义二模评标.doc,26顺义二模评标.doc,2026,顺义,二模,doc,evaluation_standard,old_word,,643322688930483cce2aebff33fca339c45d22d7a0f6b9f98970c353fe8ee961,textutil,F0203,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0202.txt
F0203,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/试卷/26顺义二模(1).pdf,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/试卷/26顺义二模(1).pdf,26顺义二模(1).pdf,2026,顺义,二模,pdf,paper,image_pdf,12,fb15943f37f694ac19837e8c5e75fb0272b38eae27ec5529bb037fa163c2a403,pymupdf_text_extract,F0202,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0203.txt
F0204,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/.DS_Store,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/.DS_Store,.DS_Store,2026,,期中,unknown,unknown,unknown,,2434f3159a7e5930e2373c8728ae43189654054b2ed1f31685bfb82b8b6d4a22,not_processed,,macOS metadata file skipped
F0205,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/细则/细则.pptx,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/细则/细则.pptx,细则.pptx,2026,东城,期中,pptx,subjective_rubric,ppt,82,e4d67789c91d1b92bfe400927f2ea389a7b4fb3a0ce70f4bc162aac6f7c9e832,python-pptx,F0206|F0385|F0386,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0205.txt
F0206,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/试卷/试卷.pdf,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/试卷/试卷.pdf,试卷.pdf,2026,东城,期中,pdf,paper,text_layer,9,15664381470d8300c72773a332ddb60167ba1ee9511ba96df0f5e3f703c1731f,pymupdf_text_extract,F0205|F0385|F0386,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0206.txt
F0207,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026丰台期末/细则/细则.pdf,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026丰台期末/细则/细则.pdf,细则.pdf,2026,丰台,期中,pdf,subjective_rubric,text_layer,74,dbc93cbfd3a93eff18a74e571039c91200fc062aa0d4465449a94a8a469d09fa,pymupdf_text_extract,F0208|F0387|F0388,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0207.txt
F0208,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026丰台期末/试卷/试卷.pdf,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026丰台期末/试卷/试卷.pdf,试卷.pdf,2026,丰台,期中,pdf,paper,image_pdf,9,6553ff85e09d299a059ed4720fe324d83ec1da37418ea11f7d4a2d8beeec37b0,pymupdf_text_extract,F0207|F0387|F0388,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0208.txt
F0209,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/细则/细则.docx,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/细则/细则.docx,细则.docx,2026,朝阳,期中,docx,subjective_rubric,text_layer,138,885e694cf464c22b3e899be93e422de46ccefd2efe8d66fd03fefc93d186f965,python-docx,F0210|F0211|F0212|F0213|F0389|F0390|F0391|F0392|F0393,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0209.txt
F0210,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/细则/补充材料/细则.docx,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/细则/补充材料/细则.docx,细则.docx,2026,朝阳,期中,docx,subjective_rubric,text_layer,138,885e694cf464c22b3e899be93e422de46ccefd2efe8d66fd03fefc93d186f965,python-docx,F0209|F0211|F0212|F0213|F0389|F0390|F0391|F0392|F0393,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0210.txt
F0211,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/试卷/试卷.pdf,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/试卷/试卷.pdf,试卷.pdf,2026,朝阳,期中,pdf,paper,text_layer,8,5a53b5c6863d7f952d732bef6b21013438957929a6748c575ed46331be9cd5a0,pymupdf_text_extract,F0209|F0210|F0212|F0213|F0389|F0390|F0391|F0392|F0393,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0211.txt
F0212,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期末/细则/细则.pdf,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期末/细则/细则.pdf,细则.pdf,2026,朝阳,期中,pdf,subjective_rubric,image_pdf,4,487b2d15b3a3ac2b14567989edfb4195dd3f776437ec0853a7bd39a5a700859a,pymupdf_text_extract,F0209|F0210|F0211|F0213|F0389|F0390|F0391|F0392|F0393,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0212.txt
F0213,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期末/试卷/试卷.pdf,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期末/试卷/试卷.pdf,试卷.pdf,2026,朝阳,期中,pdf,paper,image_pdf,8,e1a49527cb4c175f3de69c5cb429216b35938f336f1417fd9df9d955c3e98399,pymupdf_text_extract,F0209|F0210|F0211|F0212|F0389|F0390|F0391|F0392|F0393,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0213.txt
F0214,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/其他材料/期中讲评20251106.pdf,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/其他材料/期中讲评20251106.pdf,期中讲评20251106.pdf,2026,海淀,期中,pdf,lecture,image_pdf,107,e65381bd22912637421c0d9922f3617428c82204555954e7b760cea9c7fe6cb9,pymupdf_text_extract,F0215|F0216|F0217|F0394|F0395|F0396|F0397,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0214.txt
F0215,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,试卷.docx,2026,海淀,期中,docx,paper,text_layer,172,11cac42f979196cd879bb2d88efd7984e64cc0c19cdb57cbe1b0a6121ae13e3c,python-docx,F0214|F0216|F0217|F0394|F0395|F0396|F0397,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0215.txt
F0216,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/细则/细则.pdf,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/细则/细则.pdf,细则.pdf,2026,海淀,期中,pdf,subjective_rubric,text_layer,6,7832041a93d37e1f1c235dd25d2204090a8616c93d855e2e3a1b1f266f96d1ca,pymupdf_text_extract,F0214|F0215|F0217|F0394|F0395|F0396|F0397,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0216.txt
F0217,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/试卷/试卷.pdf,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/试卷/试卷.pdf,试卷.pdf,2026,海淀,期中,pdf,paper,text_layer,10,ac3124113aec7062dd70042a1dbd88724d31175c797b380025c53b1fe1ff25e8,pymupdf_text_extract,F0214|F0215|F0216|F0394|F0395|F0396|F0397,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0217.txt
F0218,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026西城期末/.DS_Store,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026西城期末/.DS_Store,.DS_Store,2026,西城,期中,unknown,unknown,unknown,,04f67a45a12bb26d22712e4fe90ae5c42fe135740a4a91d850e7a6880f8e853c,not_processed,F0219|F0220|F0221|F0399|F0400|F0401,macOS metadata file skipped
F0219,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026西城期末/细则/细则.pdf,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026西城期末/细则/细则.pdf,细则.pdf,2026,西城,期中,pdf,subjective_rubric,image_pdf,5,54715a1e650d940e1470d8348f9c4cfaaa4a92cb983965a022b2fae5049ca1a4,pymupdf_text_extract,F0218|F0220|F0221|F0399|F0400|F0401,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0219.txt
F0220,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026西城期末/细则/补充材料/西城高三期末评标.pptx,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026西城期末/细则/补充材料/西城高三期末评标.pptx,西城高三期末评标.pptx,2026,西城,期中,pptx,evaluation_standard,ppt,12,9aecfff2e370dc980e0ceb4805b28f66ebfbbeffa7ccdbd4b909dc96b01a3cbe,python-pptx,F0218|F0219|F0221|F0399|F0400|F0401,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0220.txt
F0221,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026西城期末/细则/补充材料/高三思想政治参考答案.pdf,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026西城期末/细则/补充材料/高三思想政治参考答案.pdf,高三思想政治参考答案.pdf,2026,西城,期中,pdf,subjective_rubric,text_layer,12,efbc5507a38dbd4f41a57acd1dfe4877df191813555b2318d451a1b3a855f230,pymupdf_text_extract,F0218|F0219|F0220|F0399|F0400|F0401,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0221.txt
F0222,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026通州期末/.DS_Store,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026通州期末/.DS_Store,.DS_Store,2026,通州,期中,unknown,unknown,unknown,,a3567066de593a18a63d68b146f7e21ff5ab1e15090ac63d40ce76efa190e6d9,not_processed,F0223|F0224|F0402|F0403,macOS metadata file skipped
F0223,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,细则.pptx,2026,通州,期中,pptx,subjective_rubric,ppt,17,44537714bd68a7c15d4311b1317c0cc0c321158c93eae8092ae7f8db161b5317,python-pptx,F0222|F0224|F0402|F0403,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0223.txt
F0224,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026通州期末/试卷/试卷.pdf,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026通州期末/试卷/试卷.pdf,试卷.pdf,2026,通州,期中,pdf,paper,text_layer,10,7f3083ea306ea1e92b3d368942a6bbd22124af6563a3bca0886f800b2b1af857,pymupdf_text_extract,F0222|F0223|F0402|F0403,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0224.txt
F0225,/Users/wanglifei/Desktop/2026模拟题/已放弃/2026石景山期末/.DS_Store,/Users/wanglifei/Desktop/2026模拟题/已放弃/2026石景山期末/.DS_Store,.DS_Store,2026,石景山,期末,unknown,unknown,unknown,,1ab54455b946e168fcdafe68b33eee7ca2aa15d2cd89d65e10d253d06ead0373,not_processed,F0226,macOS metadata file skipped
F0226,/Users/wanglifei/Desktop/2026模拟题/已放弃/2026石景山期末/其他材料/答案及评分参考.pdf,/Users/wanglifei/Desktop/2026模拟题/已放弃/2026石景山期末/其他材料/答案及评分参考.pdf,答案及评分参考.pdf,2026,石景山,期末,pdf,subjective_rubric,text_layer,10,22c2a9a9dc00eb284d39bc932bcdffe8565f0511c856c6deb1bdf422c77c38a8,pymupdf_text_extract,F0225|F0398,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0226.txt
F0227,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编必修1.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编必修1.docx,2024届各区一模试题分类汇编必修1.docx,2024,,一模,docx,user_framework,text_layer,75,14501f7fbb96e038af1fe21b95440a26ed02eb944856cc9815ca1e5b867d6a90,python-docx,F0002|F0003|F0004|F0005|F0006|F0007|F0008|F0228|F0229|F0230|F0231|F0232|F0233,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0227.txt
F0228,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编必修2 .docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编必修2 .docx,2024届各区一模试题分类汇编必修2 .docx,2024,,一模,docx,user_framework,text_layer,232,3965bc306d35c89f6ed5fb4cecb7b71379c7f669fd63ab423ed0cfe9f9174b3b,python-docx,F0002|F0003|F0004|F0005|F0006|F0007|F0008|F0227|F0229|F0230|F0231|F0232|F0233,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0228.txt
F0229,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编必修3.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编必修3.docx,2024届各区一模试题分类汇编必修3.docx,2024,,一模,docx,user_framework,text_layer,233,b2adb9acbea551522631e403a779ff7ac1afdd1e47127b987f5e13f4a6e2ae9d,python-docx,F0002|F0003|F0004|F0005|F0006|F0007|F0008|F0227|F0228|F0230|F0231|F0232|F0233,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0229.txt
F0230,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编必修4.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编必修4.docx,2024届各区一模试题分类汇编必修4.docx,2024,,一模,docx,user_framework,text_layer,209,3423b62eb032b5df1dd18b865bb05d7b34056cae623407b593e36d437bf4b510,python-docx,F0002|F0003|F0004|F0005|F0006|F0007|F0008|F0227|F0228|F0229|F0231|F0232|F0233,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0230.txt
F0231,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编选必1.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编选必1.docx,2024届各区一模试题分类汇编选必1.docx,2024,,一模,docx,user_framework,text_layer,242,0f4414a153ba94c0b74d4eb708a13665083b340508ddbc103ff4d9f775620f1d,python-docx,F0002|F0003|F0004|F0005|F0006|F0007|F0008|F0227|F0228|F0229|F0230|F0232|F0233,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0231.txt
F0232,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编选必2.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编选必2.docx,2024届各区一模试题分类汇编选必2.docx,2024,,一模,docx,user_framework,text_layer,257,c22ac0d594c5a7bb0cbb23196f15e2e7fbcfdbbf89dcc221ce9cc83c235269e1,python-docx,F0002|F0003|F0004|F0005|F0006|F0007|F0008|F0227|F0228|F0229|F0230|F0231|F0233,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0232.txt
F0233,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编选必3.doc,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编选必3.doc,2024届各区一模试题分类汇编选必3.doc,2024,,一模,doc,user_framework,old_word,,4b25cddd4dc2992de1001f813db329ed483a2c3c3c8d5197bb13f59e61b5218f,textutil,F0002|F0003|F0004|F0005|F0006|F0007|F0008|F0227|F0228|F0229|F0230|F0231|F0232,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0233.txt
F0234,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024东城一模/2024东城一模政治评标1.pptx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024东城一模/2024东城一模政治评标1.pptx,2024东城一模政治评标1.pptx,2024,东城,一模,pptx,evaluation_standard,ppt,74,4b2073bcc9e26f626b49b66dd6e0c64ec93650292d50719806830d7aea9fa3ce,python-pptx,F0009|F0010|F0011|F0235|F0236,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0234.txt
F0235,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024东城一模/北京市东城区2023-2024学年度第二学期高三综合练习（一）思想政治答案(1).pdf,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024东城一模/北京市东城区2023-2024学年度第二学期高三综合练习（一）思想政治答案(1).pdf,北京市东城区2023-2024学年度第二学期高三综合练习（一）思想政治答案(1).pdf,2024,东城,一模,pdf,answer,no_text_layer,1,7b4eece2963205d8ac02ef13063307a3dad70cf6542b6169f3ed34276f16e115,pymupdf_text_extract,F0009|F0010|F0011|F0234|F0236,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0235.txt
F0236,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024东城一模/北京市东城区2023-2024学年度第二学期高三综合练习（一）思想政治试卷(1).pdf,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024东城一模/北京市东城区2023-2024学年度第二学期高三综合练习（一）思想政治试卷(1).pdf,北京市东城区2023-2024学年度第二学期高三综合练习（一）思想政治试卷(1).pdf,2024,东城,一模,pdf,paper,image_pdf,12,74cdfac9253763bf12c9443d036ebbeab12693ba7015a2f335d19ccfcab6d96b,pymupdf_text_extract,F0009|F0010|F0011|F0234|F0235,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0236.txt
F0237,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳一模/202404朝阳高三一模试题.pdf,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳一模/202404朝阳高三一模试题.pdf,202404朝阳高三一模试题.pdf,2024,朝阳,一模,pdf,paper,text_layer,8,25b655e73b7424e7aa7bb467e71553461c8133b8e7e161e6d9de575176b949cc,pymupdf_text_extract,F0012|F0013|F0014|F0015|F0238|F0239|F0240,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0237.txt
F0238,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳一模/202404朝阳高三政治一模试卷讲评.pptx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳一模/202404朝阳高三政治一模试卷讲评.pptx,202404朝阳高三政治一模试卷讲评.pptx,2024,朝阳,一模,pptx,lecture,ppt,50,d64506799887753ee409ebc7e63cf977de6843f62f7ebb327b6cca74477a8272,python-pptx,F0012|F0013|F0014|F0015|F0237|F0239|F0240,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0238.txt
F0239,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳一模/202404朝阳高三政治质量检测一参考答案 上交版.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳一模/202404朝阳高三政治质量检测一参考答案 上交版.docx,202404朝阳高三政治质量检测一参考答案 上交版.docx,2024,朝阳,一模,docx,answer,text_layer,40,f6013d54b52c02dcf40a2ff1f845c124598281324f98545a577914b901e7688c,python-docx,F0012|F0013|F0014|F0015|F0237|F0238|F0240,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0239.txt
F0240,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳一模/2024朝阳一模政治评标.pptx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳一模/2024朝阳一模政治评标.pptx,2024朝阳一模政治评标.pptx,2024,朝阳,一模,pptx,evaluation_standard,ppt,50,d64506799887753ee409ebc7e63cf977de6843f62f7ebb327b6cca74477a8272,python-pptx,F0012|F0013|F0014|F0015|F0237|F0238|F0239,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0240.txt
F0241,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳二模/003202405朝阳高三二模政治试题.pdf,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳二模/003202405朝阳高三二模政治试题.pdf,003202405朝阳高三二模政治试题.pdf,2024,朝阳,二模,pdf,paper,text_layer,8,9223488a4b5e6f80ad8c2b56a1eb09e4c2f5bfed13ce12ac2f0a2cccc7d46dce,pymupdf_text_extract,F0016|F0017|F0018|F0242|F0243,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0241.txt
F0242,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳二模/004202405朝阳高三政治质量检测二参考答案（以PDF为准）.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳二模/004202405朝阳高三政治质量检测二参考答案（以PDF为准）.docx,004202405朝阳高三政治质量检测二参考答案（以PDF为准）.docx,2024,朝阳,二模,docx,answer,text_layer,32,f7c4cc4ac52ecefd124cb890fb4f0e117c7a9312d2f51a97d6e2d102e3ef4cf1,python-docx,F0016|F0017|F0018|F0241|F0243,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0242.txt
F0243,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳二模/2024年朝阳二模主观题阅卷总结.pdf,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳二模/2024年朝阳二模主观题阅卷总结.pdf,2024年朝阳二模主观题阅卷总结.pdf,2024,朝阳,二模,pdf,marking_report,text_layer,5,84218459671af8ac66324584cd608c778703ef44e2eda745694745b53e3de302,pymupdf_text_extract,F0016|F0017|F0018|F0241|F0242,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0243.txt
F0244,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳期中/2024.11期中政治朝阳评标2.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳期中/2024.11期中政治朝阳评标2.docx,2024.11期中政治朝阳评标2.docx,2024,朝阳,期中,docx,evaluation_standard,text_layer,29,92a268ce852f69446644c8427066cccff0fd143bdc9ff70a4d813f1c3b82d261,python-docx,F0019|F0020|F0021|F0022|F0023|F0245|F0246|F0247|F0248,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0244.txt
F0245,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳期中/2024.11期中政治朝阳评标docx.docx,/Users/wanglifei/GaokaoPolitics/2024各区模拟题/2024朝阳期中/2024.11期中政治朝阳评标docx.docx,2024.11期中政治朝阳评标docx.docx,2024,朝阳,期中,docx,evaluation_standard,text_layer,205,0f8ea3bbe2629d2f6b750e3d95a3505f2d664078ff4b03f2ca7845c70fb057d3,python-docx,F0019|F0020|F0021|F0022|F0023|F0244|F0246|F0247|F0248,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0245.txt
