suite_id,year,district,stage,suite_name,question_no,question_type,source_question_file,question_source_role,source_rubric_file,evidence_type,rubric_match_method,answer,answer_source,question_excerpt,rubric_excerpt,notes
2026_石景山_一模_043,2026,石景山,一模,2026石景山一模,12,choice,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,C,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc,12．被告高小某系高某甲独子，20 周岁的高小某在与父母的一次争执之后离家出走，从此 30 年间对父母 不闻不问，高某甲夫妇主要由其弟高某乙照顾，但在高某甲去世后，高小某却以唯一的第一顺位法定继承 人身份领取了高某甲名下银行存款。近日，法院判决高某甲账户存款应由原告高某乙继承。对此，下列说 法正确的是（ ） A．高某乙虽不是法定继承人，但尽了主要抚养义务 B．高小某需要承担高某甲未偿还的债务 C．高小某对父母构成遗弃，丧失继承权 D．高某乙可以在诉讼中申请法律援助,,missing_exact_rubric_block
2026_石景山_一模_043,2026,石景山,一模,2026石景山一模,13,choice,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,C,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc,13．甲将一辆大型客车出售给乙，双方完成了交付，但乙一直将车停于甲的停车场内，且双方未办理过户 登记，后甲将该辆客车抵押给丙，并办理了抵押登记。因此，三人产生纠纷。 《中华人民共和国民法典》 第二百二十五条 船舶、航空器和机动车等的物权的设立、变更、转让和消灭，未经登记，不得对抗善意 第三人。 综合以上信息，对本案例的解读，正确的有（ ） A．甲乙未办理该车的过户登记，该车的所有权依然属于甲 B．甲丙办理了该车的抵押登记，丙对该车有收益和处分权 C．乙虽取得了该车的所有权，但不能对抗善意第三人丙 D．丙基于该辆客车的使用价值而获得了抵押权,,missing_exact_rubric_block
2026_石景山_一模_043,2026,石景山,一模,2026石景山一模,14,choice,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,C,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc,14．成年消费者小李在某款游戏中累计充值 523次，金额达 11万余元，此后以未能解锁广告中所宣传的游 戏场景、内容、玩法为由，认为游戏公司夸大宣传、诱导充值，请求平台退还全部充值款。对此，法院判 决驳回小李的全部诉讼请求。由此，可推断出（ ） ①若广告内容存在非真实游戏场景画面，则应认定该合同不成立 ②小李提供的证据难以证明其因广告陷入错误认识进行游戏充值 ③虚拟游戏充值不适用消费者权益保护法，小李无法主张退款 ④小李作为具有完全民事行为能力的成年人，双方合同合法有效 A．①② B．①③ C．②④ D．③④,,missing_exact_rubric_block
2026_石景山_一模_043,2026,石景山,一模,2026石景山一模,18,subjective,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc,formal_or_scoring_source,exact_qno_block_priority_100,,,18．（8分） 证据是打官司决胜负的关键砝码。根据我国法律关于举证责任分配的相关规定，在诉讼中，如果负有 举证责任的一方不能提供充分证据，将承担其主张不能成立的法律后果。 案件一 被告人朱某、宁某未经著作权人、注册商标权利人同意，生产、销售假冒泡泡玛特公司 “温度”系列、 “夜之城”系列玩具产品，经营额达 100 余万元。侦查终结后，公安机关将案件移送人民检察院。人民检 察院经审查，以侵犯著作权罪、销售侵权复制品罪提起公诉，要求追究两被告人的刑事责任。 案件二 原告某公司因不服被告某区人社局作出的《认定工伤决定书》以及被告某区政府对区人社局的决定作 出维持决定的《行政复议决定书》 ，向区法院提起行政诉讼，要求撤销区人社局的认定工伤决定和区政府 的行政复议决定。 案件三 某日，业主卢某在开窗过程中，窗户忽然脱落，其下意识试图抓住脱落的窗户，奈何窗户太重，只能 看着窗户砸向张某的车辆，张某将卢某诉至法院，要求赔偿其维修车辆的费用。 阅读材料，参考示例，分析案件中举证责任的分配方式及理由，完成下表。 案例 举证责任的分配方式 理由 案例一 本案中，被告人朱某、宁某 有罪的举证责任由人民检察 院承担。 本案属于刑事诉讼中的公诉案件，公诉案件由作为国家机关 的人民检察院承担被告人有罪的举证责任，保障控辩双方公 平对抗；这也是无罪推定原则的必然要求，有利于保障人 权。 案例二 本案中，作为被告的区人社 局及区政府应当提供作出该 行政行为的证据和所依据的 ① 第7页/共10页 案例 举证责任的分配方式 理由 规范性文件。 案例三 ② ③,18．（8分） ①本案属于行政诉讼（1分），行政诉讼的核心问题是行政机关的行政行为是否合法，而行政相对人在举证能力上无法与行政机关抗衡（1分）。 ②本案中，原告张某需要对自己车辆受到损害的事实（1分），以及损害与窗户坠落存在因果关系进行举证（1分）；被告卢某作为建筑物的使用人，需要对事故发生没有过错承担举证责任（1分）。 ③本案属于民事诉讼（1分），实行“谁主张，谁举证”的原则（1分），但在有些情况下，案件当事人因欠缺专业知识或远离证据难以举证，出于公平合理的考虑，实行举证责任倒置原则。/本案属于建筑物发生坠落造成他人损害，适用过错推定原则，关于过错的举证责任倒置。（1分）,
2026_西城_一模_044,2026,西城,一模,2026西城一模,17,subjective,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026西城一模/试卷/试卷.docx,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026西城一模/细则/细则.docx,formal_or_scoring_source,exact_qno_block_priority_130,,,17．（8分）良好生态环境是最公平的公共产品，是最普惠的民生福祉。 【民法典物权编】 第286条： 业主应当遵守法律、法规以及管理规约，相关行为应当符合节约资源、保护生态环境的要求。对于物业服务企业或者其他管理人执行政府依法实施的应急处置措施和其他管理措施，业主应当依法予以配合。 业主大会或者业主委员会，对任意弃置垃圾、排放污染物或者噪声等损害他人合法权益的行为，有权依照法律、法规以及管理规约，请求行为人停止侵害、排除妨碍、消除危险、恢复原状、赔偿损失。 …… 第294条：不动产权利人不得违反国家规定弃置固体废物，排放大气污染物、水污染物、土壤污染物、噪声、光辐射、电磁辐射等有害物质。 第326条：用益物权人行使权利，应当遵守法律有关保护和合理开发利用资源、保护生态环境的规定。所有权人不得干涉用益物权人行使权利。 结合材料，运用法律相关知识，说明民法典物权编的上述规定如何推动国家绿色发展。,17.结合材料，运用法律相关知识，说明民法典物权编的上述规定如何推动国家绿色发展。（8分） 【细则】 ●法律依据（2分） 贯彻落实民法绿色原则 1分 为绿色发展提供法律依据/法律保障/使生态环境保护有法可依 1分 ●作用路径（4分） 合理划定权利界限、强化法定义务、明确法律责任与权利救济（变通：禁止违法排污/明确侵权责任减少环境损害/坚持权利与义务统一/强化权利救济/协调各方利益关系） 3分 结合法条内容，分析合理 1分 ●意义价值（2分） 平衡个人利益和生态公共利益/公共利益/社会利益 1分 促进资源开发利用绿色转型/推动可持续发展/节约资源保护环境 1分,
2026_门头沟_一模_045,2026,门头沟,一模,2026门头沟一模,7,choice,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,7.自北京市启动中学生学农教育实践活动以来， 许多同学走进田间学习整地做畦、 菜苗移 栽， 在操作间尝试炒菜、 制作豆腐， 从背诵“锄禾日当午”到切身感受劳动的艰辛， 既 掌握了生活技能，更懂得了劳动的价值。下列说法正确是 ①走出课堂参与田间生产劳作感悟劳动价值，体现了坚持实践第一观点 ②通过亲身劳作学习农业科学知识，体现了思维具有直接性和概括性 ③从劳动实践中提炼出劳动创造价值，实现思维抽象到思维具体的跃升 ④兼顾农业技能培养与劳动价值观塑造，体现了辩证思维的整体性特征 A. ①② B. ①④ C. ②③ D. ③④ 8.2026 年，中国特色社会主义法律体系迎来三个标志性“新成员”——生态环境法典、 民族团结进步促进法、 国家发展规划法。 某校同学们对此展开了热烈讨论， 以下是部分 同学的发言： 上述同学的发言，正确的有 A. 甲和乙 B. 甲和丙 C. 乙和丁 D. 丙和丁,,missing_exact_rubric_block
2026_门头沟_一模_045,2026,门头沟,一模,2026门头沟一模,11,choice,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,11.甲公司投入大量人力、物力、财力研发“变身漫画特效”模型。乙公司在该特效上线 约两个月后， 推出成像效果高度相似的 “少女漫画特效” ， 甲公司因此提起诉讼。 法院 审理认为：甲公司对该模型享有创新优势和市场利益，乙公司的行为应受反不正当竞 争法规制。这一裁判表明，法律对人工智能模型的保护 ①要求经营者对其研发成果履行保密义务以维持竞争优势 ②以促进民事主体诚信、守法地从事经济活动为重要目的 ③推动人工智能技术健康有序发展，维护良好的市场秩序 ④以专利权的授予为法律依据，维护市场主体的合法权益 A. ①② B. ①④ C. ②③ D. ③④,,missing_exact_rubric_block
2026_门头沟_一模_045,2026,门头沟,一模,2026门头沟一模,18,subjective,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/细则/细则.docx,formal_or_scoring_source,exact_qno_block_priority_110,,,18.（15 分） 防治生态环境污染， 是千秋大计。 某地环境污染民事公益诉讼案， 是一起由社会组织 依法起诉、人民法院主持调解并全程督导履行的环境司法案件。 【风险呈现】涉案赤泥库原本是某市铝土矿排出的废弃物堆积地，占地1840 亩，堆 存强碱性、强腐蚀性工业固废1664.3 万立方米。长期扬尘污染威胁1 公里外的全国重点 文物保护单位； 且未按规定封场， 存在溃坝等地质灾害风险， 严重危及周边生态环境与公 共安全。 【司法推动】2016 年，该市一家以维护生态环境公共利益为宗旨的环境公益社会组 织， 对涉案企业提起环境民事公益诉讼。审理中， 法院对当事人达成的首份和解协议进行 审查， 认定其未约定封场措施， 不足以保护社会公共利益， 不予确认。 经法院组织技术论 证、引导协商，双方于2018 年达成调解协议，主要内容包括企业自筹资金、五年内完成 封场和环境修复、环保组织享有监督权，等等。法院出具民事调解书予以确认。 【治理见效】 结案后， 人民法院主动与行政部门沟通标准， 定期现场回访， 持续跟踪 修复进度。至 2023 年 12 月，封场项目竣工并通过环境保护和安全验收，本案民事调解 书的内容已全部履行完毕， 实现了生态安全、 产业转型与公众获得感的同步提升， 生态效 益、经济效益与社会效益有机统一。 （1）结合材料，运用《法律与生活》的知识，说明本案是如何消除损害风险，维护 生态环境公共利益的。 （8 分） （2）结合材料，运用《逻辑与思维》知识，说明法院在本案解决环境纠纷过程中运 用的科学思维方法。 （7 分）,18．（15分） （1）（8分）《法律与生活》诉讼主体、纠纷解决方式、法律效力等相关知识 示例： 第一，从提起诉讼的主体看：该公益社会组织自觉承担社会责任，对涉案企业提起环境民事公益诉讼。知识对接：公民、法人或者其他组织认为自己所享有或依法由自己管理、支配的民事权益受到侵害，可以向人民法院提出诉讼请求。 第二，从纠纷解决方式看：该案是通过和解、司法调解、诉讼的方式予以解决的。知识对接：和解、调解、诉讼各有优势，功能各有侧重，为人们提供了多元的纠纷解决途径。（《法律与生活》第82页） 第三，从法律效力看，法院依法对当事人达成的首份和解协议进行审查，经过调解后还出具民事调解书予以确认，实现从“纸面责任”到“刚性约束”的跃升。知识对接：经人民法院依法确认有效的和解和调解协议，具有强制执行效力。 细则： （2） （7分） 运用辩证思维，坚持用联系、发展、全面的观点看问题。法院在处理环境纠纷时，既看到赤泥库带来的环境污染、地质灾害、文物威胁等现实风险，又着眼生态修复、公共安全、产业转型的长远目标；统筹生态效益、经济效益与社会效益，协调企业责任、社会组织监督与行政部门监管，坚持矛盾分析法，抓住环境治理与司法保障的关键环节，实现多维度有机统一。 运用创新思维，提升纠纷解决实效。法院突破简单一判了之的传统思路，在审查中发现首份协议不足，通过发散与聚合相结合，组织技术论证、引导多方协商，创新调解内容与履行机制；确立封场治理、资金保障、工程实施、双验收、全程监督等闭环方案，以新思路、新方法推动生态环境修复，实现司法保护效果最大化。 细则： 本题共7分，踩点给分。 要点1：辩证思维（3分）。出现“辩证思维”给1分，再出现“联系发展全面看问题”“矛盾分析法”“整体性动态性实践观”等任一知识给1分，结合材料给1分。 要点2：创新思维（3分）。出现“联想思维”“发散思维”“聚合思维”“超前思维”等任一知识给1分，结合材料给1分。 整体逻辑（1分）：如整体上阐释逻辑严谨、条理清晰、书写工整，再加1分。,
2026_东城_期末_047,2026,东城,期末,2026东城期末,10,choice,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,10. 下列对案例的分析正确的是（ ） 案例 分析 A 李某向张某借款，把其持有的银行承兑汇票原件交付给张 某，设立担保物权，但未办理登记。借款到期，李某无力消 偿债务 遵循民法平等原则，合理分配李某 和张某之间的权利和义务，张某无 优先受偿权 B 甲公司“门禁系统的电路解码装置 ”含有不被公众知晓的技 乙公司侵犯了甲公司的专利权 第4页/共9页 术信息，乙公司未经许可，破译该技术信息，并将搭载该技 术的产品投产销售 C 姜某长期使用某款AI 付费软件，在一次强制升级过程中，界 面提示必须同意安装其捆绑的另一款应用，否则无法完成升 级 软件公司侵犯了消费者知情权，违 背了民法自愿原则 D 书画家王某将一幅画作赠与好友张某。后张某将该作品在其 经营的书画馆公开展览，并擅自汇编出版。王某深感不满， 要求张某返还作品 张某有权拒绝返还作品，但需承担 侵权责任 A. A B. B C. C D. D,,missing_exact_rubric_block
2026_东城_期末_047,2026,东城,期末,2026东城期末,11,choice,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,11. 小王入职时，上司口头承诺“灵活工作制”，但未签劳动合同。后公司推行打卡制度，小王数次忘记打 卡，经提醒仍未补打卡。最终，公司以小王 “多次旷工，严重违反规章制度 ”为由单方将其解雇。对此， 下列说法正确的是（ ） A. 因双方未签订书面劳动合同，劳动关系未成立，公司解雇无须承担责任 B. “灵活工作制”的口头承诺具有法律效力，公司应当给予小王经济补偿 C. 公司侵犯劳动者合法权益，构成违法解除劳动合同 D. 小王可以向劳动保障监察部门投诉，提起行政复议,,missing_exact_rubric_block
2026_东城_期末_047,2026,东城,期末,2026东城期末,18,subjective,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/细则/细则.pptx,formal_or_scoring_source,exact_qno_block_priority_110,,,18. 无人机起飞如何系好“安全带”? 陈某向店主刘某发送邮件：“急需购买 A 型号无人机一台。用于重要商业拍摄。”刘某回复：“全新 原装，15000 元。”陈某立即转账。刘某误将一台内部结构轻微损伤（外观无明显痕迹）的同型号展示机 寄出。 陈某收货后在首次使用中，该无人机因上述损伤失控坠毁，砸伤陈某手臂。陈某花费医疗费 8000 元，并因错过商业拍摄损失收入 5000 元。陈某要求刘某赔偿，双方协商未果。 （1）运用《法律与生活》知识，分析本案涉及的法律责任及法律依据。 （2）维权成功需要做好充分准备和策略选择。你认为陈某需要做好哪些工作?,"18.（11分）无人机起飞如何系好""安全带""? 陈某向店主刘某发送邮件：“急需购买A型号无人机一台，用于重要商业拍摄。”刘某回复：“全新原装，15000元。”陈某立即转账。刘某误将一台内部结构轻微损伤（外观无明显痕迹）的同型号展示机寄出。 陈某收货后在首次使用中，该无人机因上述损伤失控坠毁，砸伤陈某手臂。陈某花费医疗费8000元，并因错过商业拍摄损失收入5000元。 陈某要求刘某赔偿，双方协商未果。 （1）运用《法律与生活》知识，分析本案涉及的法律责任及法律依据。(7分) （2）维权成功需要做好充分准备和策略选择。你认为陈某需要做好哪些工作?（4分） 要约 实质性变更，新要约 承诺 主体适格+意思表示真实+形式内容合法→合同有效 【违约逻辑：合同成立+合同有效+存在违约行为 → 承担违约责任 4分】 【侵权逻辑：权利受保护+侵权要件齐备 → 承担侵权责任 3分】 违反全面履行/诚信履行/民法诚信/公平原则 要件/侵犯XX权利 → 侵权责任 要约+承诺→合同成立 [slide 50] 第一层：违约 【违约角度：合同成立+合同有效+存在违约行为 → 承担违约责任 共4分】 陈某与刘某之间通过要约与承诺达成一致意思表示，合同成立/订立，双方主体适格、意思表示真实，合同形式与内容合法，合同有效（分析清楚2分，只说成立且有效1分）",
2026_东城_期末_047,2026,东城,期末,2026东城期末,19,subjective,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/细则/细则.pptx,formal_or_scoring_source,exact_qno_block_priority_100,,,19. 改革与法治，如同“鸟之两翼、车之两轮”，共同驱动国家治理体系和治理能力现代化。 第7页/共9页 《粮食安全保障法》将政策治理提 升为法治保障， 《民法典》以法典 化方式确认民事法治建设经验， 《乡村振兴促进法》将三农领域改 革经验上升为法律规范，为未来改 革发展提供了稳定的法治预期。 修订《国务院组织法》等法律法 规，推进政府机构改革、“放管 服”改革； 《海南自由贸易港法》让 海南自由贸易港建设有了重要遵 循；全国人大常委会授权上海创设 “浦东新区法规”，深化改革。 完善司法体制机制、综合 执法体制机制等改革，推 进司法领域“当事人一件 事”集成改革；健全覆盖 城乡的公共法律服务体 系，改进法治宣传教育。 结合材料，运用《政治与法治》知识，说明法治中国建设是如何在改革与法治的良性互动中不断推进的。,19.(8分) 1】总说：在法治下推进改革，在改革中完善法治。或者，法治是改革的保障，改革是法治的动力。2分 笼统表达：相统一或推动国家治理现代化或推进法治国家，法治政府，法治社会一体建设。1分 2】法治国家角度：实践中证明行之有效的改革经验及时上升为法律或科学立法1，完善法律体系或固化改革成果或使改革有法可依1。 3】法治政府角度：重大改革于法有据，重视运用法治思维和法治方式或确保改革在法治框架内有序推进1。建设权责法定，职能科学的法治政府或依法行政1。 4】法治社会角度：通过改革完善执法、司法等法治实施体系或公共法律服务体系1，增强全社会法治意识或全民守法或法治社会1。 变通： 从立执司守四环节对应材料，写出法治国家、政府、社会，可得5分； 法治实施体系1分 总说2分 [slide 63] 学生问题：,
2026_丰台_期末_048,2026,丰台,期末,2026丰台期末,11,choice,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026丰台期末/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,11.以案学法，明理笃行。 案例一 蹂踏烈士墓碑底座、在墓碑前不敬摆拍应依法承担刑事和民事责任 案例二 经民主决策以合理方式在老旧小区加装电梯受法律保护 案例三 用人单位发录用通知后无故取消录用导致劳动者从原单位离职后失业 的，应当承担賠偿责任 案例四 低头看手机踩空摔伤的，无过错的公共场所经营者、管理者不担贵 上述案例共同体现了 ［取利与义务相一致．践行遵约守信 ②伙先维护弱势群体，织密法治保护网 ③“正司法的生动实践，促进社会公平正义 ④法治与德治相结合，引领社会文明新风尚 A. ①② B. ①③ C. ②④ D. ③④ 京津冀产业协同正在加快“集链成群”。 “头绘一张图”：京津冀共同制定“六链五群”产业图谱及实施方案，即 有序推进氢能、生物医药和机器人等6条重点产业链图谱、梯次建设集成电路、 网络安全和生物医药等5个产业集群。 “关建一批国”：京津冀沧州生物医药产业园、京津冀信创小镇、“机器人+” 产业园等•批示范因区落地建设。 “共造一辆车”：玻璃升降器、空气滤清器来自北京、车灯、座椅和变速箱来自 天津，當电池、行李架来自河北，数以万计的零部件在汽车产业链上展开“协同之 旅”。 “集链成群” 以产业链供应链为纽带，推动区域产业布局的系统优化 客推动共建园区的同步同质发展，推进区域整体实为持续提升 ③吸引技术、人才等资源聚集，以科技创新推动要素的重构升级 ④推动区域内的物流成本下降，降低中小微企业的经营风险 A. 03 B.①④ C. ②③ 高三思想政治 第4页（共9页） D. ②④ [ocr page 5],,missing_exact_rubric_block
2026_朝阳_期中_049,2026,朝阳,期中,2026朝阳期中,14,choice,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,14. “朝霞不出门，晚霞行千里”“有雨山戴帽，无雨半山腰”“蚂蚁搬家蛇过道，大雨不久要来到”，天 气谚语是劳动人民通过口述和笔记代代相传的经验总结，用来对天气情况进行预测。这些天气谚语（ ） ①在生活实践中产生，又反作用于生活实践 ②运用了求异法，不能保证结论的真实可靠 ③符合思维一致性的要求，正确揭示了事物的本质和规律 ④并没有考察全部认识对象的情况，结论具有或然性 A. ①② B. ①④ C. ②③ D. ③④,,missing_exact_rubric_block
2026_朝阳_期末_050,2026,朝阳,期末,2026朝阳期末,11,choice,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期末/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,11.乙公司制作了虚拟数字人甲，甲因其外观独特、制作精良，在各平台拥有超440万粉丝。 乙公司员工孙某离职后，在丙公司运营的网站上擅自售卖虚拟数字人甲的模型。乙公司 认为孙某的行为侵害了原告权益并诉至法院，法院判决被告孙某赔偿原告经济损失。下 列说法正确的是 A. 虚拟数字人甲作为独创性智力成果构成美术作品，受商标法保护 B. 乙公司对虚拟数字人甲的形象享有复制权和信息网络传播权 C.学校教师在课堂上使用虚拟数字人甲的形象，属于法定许可 D. 被告孙某不服一审判决，应在判决书生效后10日内提起上诉,,missing_exact_rubric_block
2026_朝阳_期末_050,2026,朝阳,期末,2026朝阳期末,18,subjective,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期末/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,18.（15分）网络消费 人们日常生活提供较大便利，已成为人们消费的重要方式。 材料一【基本案情】 张某系某网络店铺的经营者。在一次直播营销中，该店铺的主播人员将大叶紫檀木制 作的手串宣称为正宗小叶紫檀材质制作，并承诺“保真”“假一赔十”。侯某观看该直播后购 买手串1件，支付价款1千元。侯某收到手串后发现，不是小叶紫檀材质，遂诉至法院，请求 判今张某赔偿十倍价款1万元。 【裁判结果】 审理法院认为，主播人员在直播营销中宣称所售手串系小叶紫檀，并明确承诺“保真” “假一赔十”，上述承诺构成店铺与侯某买卖合同的内容，该合同对张某具有约束力。张某交 付给侯某的手串材质并非小叶紫檀，而是属于大叶紫檀，这不符合合同约定，而木质首饰的 原材料对其价值具有重要影响。“假一赔十”的承诺虽高于法定赔偿标准，但张某应当履行。 法院最终判决：张某赔偿侯某1万元。 （1）结合上述案例，运用《法律与生活》知识，说明法院判决的依据。（7分） [ocr page 6] 材料二 方某通过某电商平台购买了A公司的一台笔记本电脑，收到货后，方某认为该 电脑有质量问题，并向某报社授稿反映该问题，报社报道了这起事件。A公司就此诉至法 院，主张某报社和方某的行沟构成共同侵权。 《中华人民共和国民法典》第一千零二十五条 行为人为公共利益实施新闻 报道、奥论监督等行为，影响他人名誉的，不承担民事责任，但是有下列情形之 一的除外：（一）捏造、歪曲事实；（二）对他人提供的严重失实内容未尽到合 理核实义务；（三）使用侮辱性言辞等贬损他人名誉。 在学习讨论上述案例时，甲乙两位同学分别作出以下推理： 甲：当行为人为公共利益实施新闻 报道、舆论监督等行为时，捏造、歪曲事 实是承担侵权责任的必要条件，几要方 某没有捏造、歪曲事实，就不用承担侵权 责任。 乙：当行为人为公共利益实施新闻 报道、奥论监督等行为时，对他人提供的 严重失实内容未尽到合理核实义务是承 担侵权责任的充分条件，若报社未尽到 合理核实义务，就要承担侵权责任。 （2）结合材料二，运用《逻辑与思维》知识，分析甲乙二人的推理是否正确。（8分）,,missing_exact_rubric_block
2026_海淀_期中_051,2026,海淀,期中,2026海淀期中,4,choice,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,paper,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/其他材料/期中讲评20251106.pdf,support_lecture,exact_qno_block_priority_60,,,4.上直播间不仅能“淘”好物，还能“淘”工作|近年来，多地人力资源社会保障部门搭台，用人单位直播招聘。“直播带岗”让求职者在家即可刷到全国各地的岗位，为劳动者就业、企业招聘打开一扇新窗。“直播带岗” ①打破时空限制，拓宽求职渠道，助力高质量充分就业 ②创新公共就业服务形式，扩大就业岗位需求 ③提升人力资源供需对接效率，增强劳动力市场流动性 ④完善社会保障体系，保护劳动者平等就业的权利 A.①② B.①③ C.②④ D.③④,4.知识默写，最多得2分。 人才（2分） 提升人才引进效率 /提升人才利用率/ 吸引国外人才 发挥人才是第一资 源作用/人才强国/ 人才创业创新/增 加人才供给 高质量发展、新发 展格局、激发人才 要素活力不得分 [ocr page 17] 三、试题讲解,
