question_id,file_id,role,file_name,candidate_no,snippet
CC0254_2026_丰台_二模_18,F0187,subjective_rubric,2026丰台区二模主观题阅卷细则(1).pptx,1,未成年人合法权益，推动了法治政府建设，增强了全社会的法治意识。各方形成法治合力，共同推进爱国主义教育。 [slide 28] 一、试题分析 [slide 29] 18.（8分） 该案的成功调解坚持了法治与德治相结合的原则。（1分）该案以法理定分止争，依据《民法典》，确定李某应承担无过错侵权责任，依法维护张某的合法权益。（3分） 同时，引入《生态环境法典》的核心原则和立法理念，将矛盾化解与生态修复同步推进，彰显法律的刚性；充分考虑双方当事人的实际情况，以“分期赔偿+生态修复”的方案促成当事人互谅互让，传递司法的温暖力量，有利于弘扬社会主义核心价值观。（3+1分） 第一层：案件本身（司法机关坚持公正司法or以事实为根据，以法律为准绳 ——依据《民法典》和引入《生态环境法典》） 第二层：保护生态环境（法的规范<刚性>+德的教化<温暖> 指向——法德共同作用、相得益彰<个人利益与生态利益><情理法相统一>） 第三层：促进公平正义，有利于弘扬社会主义核心价值观 二、变通答案 [slide 30] 评分 | 分值 | 评分要点 | 变通 法治与德治相结合 | 1 分 | 明确指出该案体现了 “法治与德治相结合” 的原则（1分 ） | 法律的刚性与道德柔性约束的统一 1分 维度一： 法治（法律刚性） | 4 分 | 依据《民法典》定分止争（1分）： 说明饲养动物侵权适用无过错责任原则（1分） 依法维护张某的合法财产权益。（1分） 结合《生态环境法典》核心原则与立法理念，将矛盾化解与生态修复同步推进，彰显法律的规范与刚性。（1 分） | 若法理依据无其他得分点，只写出李某应承担侵权责任 1分（不叠加） 法律为准绳，事实为依据 1分 维度二： 德治（情理温度） | 3 分 | 结合双方实际情况，提出 “分期赔偿 + 行为约束 + 生态修复” 的柔性调解方案，考虑双方当事人实际（1 分） 促成当事人互谅互让，传递司法的温暖力量。（1 分） 有利于弘扬社会主义核心价值观。（1 分） | 兼顾双方诉求。Or平衡双方利益1分 体现司法的人文关怀 1分 体现友善、和谐的价值导向 1分 第一层：案件本身（司法机关坚持公正司法or以事实为根据，以法律为准绳 ——依据《民法典》和引入《生态环境法典》） 第二层：保护生态环境（法的规范<刚性>+德的教化<温
CC0276_2026_房山_二模_17,F0189,evaluation_standard,26房山评标(2).docx,1,为艺术 能工巧匠们传承工匠精神/中华民族精神，推动中华优秀传统文化创造性转化和创新性发展，创造了 光辉灿烂的工业文明，彰显了中华文明突出的连续性和创新性 17.（8分） 完善涉外法律法规体系，出台外商投资法及其实施条例，平等保护内外资企业合法权益；创新涉外司法实践，公正司法，创造性适用“活扣押”等措施，提升司法公信力；打造“调解、仲裁、诉讼”衔接的一站式线上多元纠纷解决平台，高效率实现公平正义；以和为贵，创新诉讼调解，构建多元主体参与的涉外海事纠纷化解模式。中国以法治方式践行大国责任和担当，推动涉外法治建设。 细则 ♣2分 完善涉外法律法规体系/加强涉外立法——合法权益/为……提供法律依据 ♣2分 创新司法实践/公正司法/完善涉外法治实施体系——平等中外当事人合法权益 （上述2条效果总分不超过2分，平等1分，合法权益/法律依据1分） ♣2分 多元纠纷解决平台/高效率——公平正义 ♣2分 创新诉讼调解/构建多元主体参与的涉外海事纠纷化解模式——以和为贵/弘扬社会主义核心价值观 加1分，总分不超8分 中国以法治方式和法治思维践行大国责任和担当，推动涉外法治建设
CC0276_2026_房山_二模_17,F0190,evaluation_standard,26房山评标.docx,1,为艺术 能工巧匠们传承工匠精神/中华民族精神，推动中华优秀传统文化创造性转化和创新性发展，创造了 光辉灿烂的工业文明，彰显了中华文明突出的连续性和创新性 17.（8分） 完善涉外法律法规体系，出台外商投资法及其实施条例，平等保护内外资企业合法权益；创新涉外司法实践，公正司法，创造性适用“活扣押”等措施，提升司法公信力；打造“调解、仲裁、诉讼”衔接的一站式线上多元纠纷解决平台，高效率实现公平正义；以和为贵，创新诉讼调解，构建多元主体参与的涉外海事纠纷化解模式。中国以法治方式践行大国责任和担当，推动涉外法治建设。 细则 ♣2分 完善涉外法律法规体系/加强涉外立法——合法权益/为……提供法律依据 ♣2分 创新司法实践/公正司法/完善涉外法治实施体系——平等中外当事人合法权益 （上述2条效果总分不超过2分，平等1分，合法权益/法律依据1分） ♣2分 多元纠纷解决平台/高效率——公平正义 ♣2分 创新诉讼调解/构建多元主体参与的涉外海事纠纷化解模式——以和为贵/弘扬社会主义核心价值观 加1分，总分不超8分 中国以法治方式和法治思维践行大国责任和担当，推动涉外法治建设
CC0276_2026_房山_二模_17,F0191,paper,2026北京房山高三二模政治（教师版）.pdf,1,点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论 述缺乏逻辑，条理性差 水平1 应答与试题无关；或重复试题内容；或没有应答 [page 10] 2 17.（8 分） 完善涉外法律法规体系，出台外商投资法及其实施条例，平等保护内外资企业合法权益；创新涉外司 法实践，公正司法，创造性适用“活扣押”等措施，提升司法公信力；打造“调解、仲裁、诉讼”衔 接的一站式线上多元纠纷解决平台，高效率实现公平正义；以和为贵，创新诉讼调解，构建多元主体 参与的涉外海事纠纷化解模式。中国以法治方式践行大国责任和担当，推动涉外法治建设。 细则 ♣2 分 完善涉外法律法规体系/加强涉外立法——合法权益/为……提供法律依据 ♣2 分 创新司法实践/公正司法/完善涉外法治实施体系——平等中外当事人合法权益 （上述2 条效果总分不超过2 分，平等1 分，合法权益/法律依据1 分） ♣2 分 多元纠纷解决平台/高效率——公平正义 ♣2 分 创新诉讼调解/构建多元主体参与的涉外海事纠纷化解模式——以和为贵/弘扬社会主义核心价 值观 加1 分，总分不超8 分 中国以法治方式和法治思维践行大国责任和担当，推动涉外法治建设
CC0277_2026_房山_二模_18,F0189,evaluation_standard,26房山评标(2).docx,1,/构建多元主体参与的涉外海事纠纷化解模式——以和为贵/弘扬社会主义核心价值观 加1分，总分不超8分 中国以法治方式和法治思维践行大国责任和担当，推动涉外法治建设 18.（1）（7分）法律边界及应对措施 风险1：数字员工生成虚假负面数据文章，违反《反不正当竞争法》的商业诋毁规定，同时可能侵犯该公司的名誉权。应履行审核义务，依法经营 风险2：将公司的核心代码等上传公共AI平台，可能造成商业秘密泄露。应完善保密措施，与平台签订保密合同 风险3：数字员工设计的图案直接用作商业用途，可能会侵犯他人的著作权。应履行审核义务 细则：法律边界及应对措施 风险1：数字员工生成虚假负面数据文章，违反《反不正当竞争法》的商业诋毁1分规定，同时可能侵犯该公司的名誉权1分。应履行审核义务，依法经营 风险2：将公司的核心代码等上传公共AI平台，可能造成商业秘密泄露1分。应完善保密措施，与平台签订保密合同/协议 风险3：数字员工设计的图案直接用作商业用途，可能会侵犯他人的著作权/外观设计1分。应履行审核义务 ♣2+1分 风险：不正当竞争/商业诋毁1分，名誉权1分，商业秘密泄露1分，著作权/外观设计1分 ♣2+1分 措施：履行审核义务2分+应完善保密措施……1分 （5分） OPC的出现，是对传统一人公司这一旧矛盾统一体的否定，实现了“单人成军”全新创业范式，是联系的环节，是发展的环节。OPC的发展，创业者要坚持扬弃，肯定与保留数字员工的强大功能，又要针对出现的法律风险对此改造，把它们包含在新事物之中。 细则 OPC的出现，是对传统一人公司这一旧矛盾统一体的否定1分，实现了“单人成军”全新创业范式，是联系的环节1分，是发展的环节1分。OPC的发展，创业者要坚持扬弃1分，肯定与保留数字员工的强大功能，又要针对出现的法律风险对此改造，把它们包含在新事物之中1分。 ♣3分 联系、发展、扬弃 ♣1分 OPC的出现——否定分析 ♣1分 OPC的发展——肯定分析
CC0277_2026_房山_二模_18,F0190,evaluation_standard,26房山评标.docx,1,/构建多元主体参与的涉外海事纠纷化解模式——以和为贵/弘扬社会主义核心价值观 加1分，总分不超8分 中国以法治方式和法治思维践行大国责任和担当，推动涉外法治建设 18.（1）（7分）法律边界及应对措施 风险1：数字员工生成虚假负面数据文章，违反《反不正当竞争法》的商业诋毁规定，同时可能侵犯该公司的名誉权。应履行审核义务，依法经营 风险2：将公司的核心代码等上传公共AI平台，可能造成商业秘密泄露。应完善保密措施，与平台签订保密合同 风险3：数字员工设计的图案直接用作商业用途，可能会侵犯他人的著作权。应履行审核义务 细则：法律边界及应对措施 风险1：数字员工生成虚假负面数据文章，违反《反不正当竞争法》的商业诋毁1分规定，同时可能侵犯该公司的名誉权1分。应履行审核义务，依法经营 风险2：将公司的核心代码等上传公共AI平台，可能造成商业秘密泄露1分。应完善保密措施，与平台签订保密合同/协议 风险3：数字员工设计的图案直接用作商业用途，可能会侵犯他人的著作权/外观设计1分。应履行审核义务 ♣2+1分 风险：不正当竞争/商业诋毁1分，名誉权1分，商业秘密泄露1分，著作权/外观设计1分 ♣2+1分 措施：履行审核义务2分+应完善保密措施……1分 （5分） OPC的出现，是对传统一人公司这一旧矛盾统一体的否定，实现了“单人成军”全新创业范式，是联系的环节，是发展的环节。OPC的发展，创业者要坚持扬弃，肯定与保留数字员工的强大功能，又要针对出现的法律风险对此改造，把它们包含在新事物之中。 细则 OPC的出现，是对传统一人公司这一旧矛盾统一体的否定1分，实现了“单人成军”全新创业范式，是联系的环节1分，是发展的环节1分。OPC的发展，创业者要坚持扬弃1分，肯定与保留数字员工的强大功能，又要针对出现的法律风险对此改造，把它们包含在新事物之中1分。 ♣3分 联系、发展、扬弃 ♣1分 OPC的出现——否定分析 ♣1分 OPC的发展——肯定分析
CC0277_2026_房山_二模_18,F0191,paper,2026北京房山高三二模政治（教师版）.pdf,1,多元主体参与的涉外海事纠纷化解模式——以和为贵/弘扬社会主义核心价 值观 加1 分，总分不超8 分 中国以法治方式和法治思维践行大国责任和担当，推动涉外法治建设 18.（1）（7 分）法律边界及应对措施 风险1：数字员工生成虚假负面数据文章，违反《反不正当竞争法》的商业诋毁规定，同时可能侵犯 该公司的名誉权。应履行审核义务，依法经营 风险2：将公司的核心代码等上传公共AI 平台，可能造成商业秘密泄露。应完善保密措施，与平台签 订保密合同 风险3：数字员工设计的图案直接用作商业用途，可能会侵犯他人的著作权。应履行审核义务 细则：法律边界及应对措施 ♣4 分 风险：不正当竞争/商业诋毁1 分，名誉权1 分，商业秘密泄露1 分，著作权/外观设计1 分 ♣2+1 分 措施：履行审核义务2 分+应完善保密措施……1 分 （2）（5 分） OPC 的出现，是对传统一人公司这一旧矛盾统一体的否定，实现了“单人成军”全新创业范式，是联 系的环节，是发展的环节。OPC 的发展，创业者要坚持扬弃，肯定与保留数字员工的强大功能，又要 针对出现的法律风险对此改造，把它们包含在新事物之中。 细则 ♣3 分 联系、发展、扬弃 ♣1 分 OPC 的出现——否定分析 ♣1 分 OPC 的发展——肯定分析 [page 11] 3
CC0289_2026_朝阳_二模_18,F0193,subjective_rubric,202605朝阳高三政治二模阅卷细则(1).docx,1,17结合材料，运用《政治与法治》知识，说明基层治理法治化是如何助推基层治理现代化的。（8分） 评分标准：按“4个核心维度+采意给分”来阅卷，每个维度满分2分。 18.（8分） 结合材料，运用《法律与生活》知识，将以上回答补充完整。从以上三个问答中任选其一，谈谈如何依法保护问答中所涉及到的权利。 【设问要素】结合材料，《法律与生活》，补充完整。任选其一，谈谈如何，保护权利，8分 【阅卷细则】 第一问：（3分=1+1+1）要求：法律术语准确，变通较少 生命权/身体权/健康权 任选其一——1分 举证责任倒置——1分 相邻的不动产/相邻/相邻关系——1分 第二问：（5分=2+2+1）结构：依据+做法+救济 ●民法典依据——共2分 民法典（1分）明确规定并保护上述人格权益（1分）。 【变通】（采意） 民法典--1分 人格权益/人格权益下位展开--1分 依据平等、公平、守法和公序良俗等民法原则（至少1个原则+民法典）--2分 民事领域/民事关系/民事法律关系+权利与义务相对等／权利行使要有边界--2分 生命权、身体权、健康权是人最基础的权利—1分 隐私是自然人的私人生活安宁和不愿为他人知晓的私密空间、私密活动、私密信息--1分 保护隐私权，是对宪法规定的通信秘密受法律保护、住宅不受侵犯等公民权利的落实--1分 民法典规定了不动产相邻关系的处理规则--2分 民法典规定不动产权利人应当为相邻权利人提供必要的便利，尽量避免对相邻的不动产权利人造成损害--2分 相邻关系是对不动产所有权的限制或延伸—1分 ●民事主体如何做：不得/应当——共2分 任何组织或个人不得侵害他人的生命权、身体权、健康权和隐私权等。 【变通】3选1（生命权、身体权、健康权/隐私权/相邻不动产权利，任选其中一项权利法理阐释--2分） 不得侵害他人的生命权、身体权、健康权/不得刺探、侵扰、泄露、公开他人的隐私—2分 按照有利生产、方便生活、团结互助、公平合理的原则正确处理相邻关系--2分 自己便利行使权利时，应当照顾到相邻方的利益--2分 权利义务相统一—1分（与第一层不重复赋分） 要保护民事权利/合法权利--1分 ●民事权利如何救济——共1分 上述人格权益和权利受到侵害的，权利人可依法请求行为人停止侵害、排除妨碍、消除危险、赔礼道歉等；造成权利人有所损失和损害的，还可依法请求损害赔偿。 【变通】 通过和解/调解/仲
CC0289_2026_朝阳_二模_18,F0194,paper,2026北京朝阳高三二模政治（教师版）.docx,1,法体现。我们必须推动“两法”全面有效实施，以基层治理法治化助推基层治理现代化。 结合材料，运用《政治与法治》知识，说明基层治理法治化是如何助推基层治理现代化的。 18．（8分） 有问必答，有惑必解，在法治生活里稳步前行。在某社区开展的专题普法宣传活动互动环节，居民踊跃提问，法官耐心解答并给出专业的法律建议。 问题一：楼上墙砖脱落、花盆坠落，对我产生困扰，怎么办？ 问题二：出于安全目的，我能在我家房屋门口装一个摄像头吗？ 问题三：邻居的自建房影响我家的通风、采光，还导致我家墙体潮湿，我能起诉拆除吗？ 结合材料，运用《法律与生活》知识，将以上回答补充完整。从以上三个问答中任选其一，谈谈如何依法保护问答中所涉及到的权利。
CC0289_2026_朝阳_二模_18,F0194,paper,2026北京朝阳高三二模政治（教师版）.docx,2,观念解决问题的能力。 坚持人民主体地位，完善基层群众自治机制。引导群众参与基层治理，强化工作保障，推动资源、服务、管理下沉，让“两法”规定提升基层治理实际成效。 18.（8分） ①生命权、身体权和健康权 ②举证责任倒置 ③相邻的不动产 答案示例： 民法典明确规定并保护上述人格权益。任何组织或个人不得侵害他人的生命权、身体权、健康权和隐私权等。上述人格权益和权利受到侵害的，权利人可依法请求行为人停止侵害、排除妨碍、消除危险、赔礼道歉等；造成权利人有所损失和损害的，还可依法请求损害赔偿。 19.（12分） （1）（6分） ①明确概念的内涵需要运用定义的方法，定义的常用方法是“种差加属概念”。材料中将“生产性服务业”的属概念界定为“服务行业”，种差则是“促进技术进步、提高生产效率、保障工农业生产活动有序进行”。 ②材料通过肯定与否定相结合的方式进一步解释内涵，肯定其是与制造业直接相关的配套服务业，同时说明不向消费者提供直接的、独立的服务，这符合下定义时避免否定定义、循环定义等逻辑规则错误，使概念内涵清晰、科学。 （2）（6分） 该观点是片面的。 统一服务准入标准有利于打破地方保护和市场分割，营造公平竞争的市场环境，是促进服务业优质高效发展的必要条件。但仅靠统一标准是不够的，服务业实现优质高效发展还需要：政府深化服务业监管改革，优化发展环境，激发发展活力，处理好“放”与“管”的关系，规范新业态发展；贯彻创新发展理念，强化科技赋能，增强服务业发展动力，推动数智技术广泛应用，促进“服务+制造”深度融合；提升核心技术研发和设计水平，加强品牌培育，打造具有国际影响力的知名品牌。 因此，服务业优质高效发展需要标准、监管、创新、融合、品牌等多方面协同推进，不能只依赖统一准入标准这一项措施 20.（10分） （1）（4分） 立场不同：前者以民族国家为最高政治单元，强调国家本位；后者以全人类为立场，强调共商共建共享。 目标不同：前者以维护国家主权和利益为首要目标，易导致零和博弈；后者追求世界整体利益，倡导合作共赢。 （其他角度，言之有理，可酌情给分） （2）（6分） 超越民族国家本位，维护全人类共同利益。该理念在尊重国家主权的前提下，强调全人类立场，为协调国家利益与全球共同利益提供了价值指引。 摒弃零和博弈，倡导合作共赢。该理念承继“天下为公、天下大同”的社会理想，推动各国
CC0289_2026_朝阳_二模_18,F0194,paper,2026北京朝阳高三二模政治（教师版）.docx,3,17结合材料，运用《政治与法治》知识，说明基层治理法治化是如何助推基层治理现代化的。（8分） 评分标准：按“4个核心维度+采意给分”来阅卷，每个维度满分2分。 18.（8分） 结合材料，运用《法律与生活》知识，将以上回答补充完整。从以上三个问答中任选其一，谈谈如何依法保护问答中所涉及到的权利。 【设问要素】结合材料，《法律与生活》，补充完整。任选其一，谈谈如何，保护权利，8分 【阅卷细则】 第一问：（3分=1+1+1）要求：法律术语准确，变通较少 生命权/身体权/健康权 任选其一——1分 举证责任倒置——1分 相邻的不动产/相邻/相邻关系——1分 第二问：（5分=2+2+1）结构：依据+做法+救济 ●民法典依据——共2分 民法典（1分）明确规定并保护上述人格权益（1分）。 【变通】（采意） 民法典--1分 人格权益/人格权益下位展开--1分 依据平等、公平、守法和公序良俗等民法原则（至少1个原则+民法典）--2分 民事领域/民事关系/民事法律关系+权利与义务相对等／权利行使要有边界--2分 生命权、身体权、健康权是人最基础的权利—1分 隐私是自然人的私人生活安宁和不愿为他人知晓的私密空间、私密活动、私密信息--1分 保护隐私权，是对宪法规定的通信秘密受法律保护、住宅不受侵犯等公民权利的落实--1分 民法典规定了不动产相邻关系的处理规则--2分 民法典规定不动产权利人应当为相邻权利人提供必要的便利，尽量避免对相邻的不动产权利人造成损害--2分 相邻关系是对不动产所有权的限制或延伸—1分 ●民事主体如何做：不得/应当——共2分 任何组织或个人不得侵害他人的生命权、身体权、健康权和隐私权等。 【变通】3选1（生命权、身体权、健康权/隐私权/相邻不动产权利，任选其中一项权利法理阐释--2分） 不得侵害他人的生命权、身体权、健康权/不得刺探、侵扰、泄露、公开他人的隐私—2分 按照有利生产、方便生活、团结互助、公平合理的原则正确处理相邻关系--2分 自己便利行使权利时，应当照顾到相邻方的利益--2分 权利义务相统一—1分（与第一层不重复赋分） 要保护民事权利/合法权利--1分 ●民事权利如何救济——共1分 上述人格权益和权利受到侵害的，权利人可依法请求行为人停止侵害、排除妨碍、消除危险、赔礼道歉等；造成权利人有所损失和损害的，还可依法请求损害赔偿。 【变通】 通过和解/调解/仲
CC0317_2026_海淀_期末_18,F0215,paper,试卷.docx,1,认可范围，将科技、建筑等领域更多境外职业资格纳入认可清单，允许符合条件的境外专业人才依规提供服务。 运用《经济与社会》知识，分析上述改革举措将如何散发要素活力。 18.（8分） 人民城市人民建，人民城市为人民。党的十八大以来，各地把人民城市理念融入城市发展全过程和城市工作各方面、不断提高城市治理现代化水平 运用《政治与法治》知识，阐释上述城市践行人民城市理念的实践。 19.（6分） 2025年6月底，两部有关基层群众自治组织制度的基本法律——村民委员会组织法和城市居民委员会组织法（以下简称“两委”相织法）同时迎来修改。某班同学讨论“两委”组织法修改的意义，查阅到以下资料。 参考资料包，运用《政治与法治》知识，说明此次“两委”组织法修改的意义。 20.（7分） 用好红色资源，赓续红色血脉。2025年9月，最高人民检察院发布“铭记抗战历史，传承抗战精神”检察公益诉讼典型案例。以下是其中的一则案例。 【基本案情】 1937年9月，八路军一二○师由陕西东渡黄河进入山西抗日前线，在神池县设立指挥部。新中国成立后，地方政府将指挥部旧址房屋分给村民居住，几经易主存续至今。2015年8月，该旧址被忻州市人民政府公布为第二批市级文物保护单位。因产权归住户所有，为改善生活，住户加建牛棚、更换现代门窗，严重破坏了文物历史风貌，旧址面临损毁风险。 【履职情况】 神池县人民检察院提起行政公益诉讼并向县文旅局、文物所在地镇政府制发行政公益诉讼检察建议，督促相关单位依法履行文物保护职责。人民检察院协调镇政府与住户协商，在妥善保障住户权益的前提下，通过置换补贴方式依法取得房屋所有权。之后，县文旅局依法设立文物保护标识，确定文物保护直接责任人，并申请专项资金进行全面修缮，恢复了旧址的历史风貌。 运用《政治与法治》知识，说明这一案例的入选理由。 21.（8分） 人形机器人产业已成为全球科技竞争新高地，北京市采取多种举措打造全球机器人应用标杆城市。 结合材料，从经济角度分析北京是如何打造全球机器人应用标杆城市的。 22.(14分)察势者智，驭势者赢。 材料一2025年9月1日，习近平主席在2025年“上海合作组织+”会议上郑重提出全球治理倡议。这是继全球发展倡议、全球安全倡议和全球文明倡议之后，中国提出的又一具有战略高度的重大全球倡议。 在全球治理处于十字路口的关键时刻，全球治理倡议深刻回答了“构建什么
CC0317_2026_海淀_期末_18,F0215,paper,试卷.docx,2,带动农村产业融合发展，推进乡村振兴。拓宽境外职业资格认可范围，为国际 人才引进提供便利，提高人才引进效率，增强我国在全球人才竞争中的吸引力，推动人才强国 建设。 18. （8 分） 全心全意为人民服务是中国共产党的根本宗旨，上海市以党建引领城市治理，充分发挥基层党组织战斗堡垒作用，将党密切联系人民群众的优势转化为治理效能。全过程人民民主是最广泛、 最真实、最管用的民主，重庆市在城市治理中充分发挥人大代表联系人民群众的桥梁纽带作用， 坚持问需于民、问计于民，尊重人民的主体地位，推动形成城市治理的多元共治格局。北京市政府运用互联网、大数据、人工智能等技术手段促进依法行政，优化革新政府治理流程和方式， 提高公共服务和社会治理水平，不断提高政务服务效能。
CC0317_2026_海淀_期末_18,F0216,subjective_rubric,细则.pdf,1,清晰 能看出总-分-分，如果能看出各段之间有衔接最优 17. 可从联系的观点、价值观、弘扬⺠族精神、发展中国特⾊社会主义⽂化等⻆度作答。 [page 2] 2 18.（1）该合同条款⽆效。该合同条款是住房租赁企业为了重复使⽤⽽预先拟定，并在订⽴ 合同时未与对⽅协商的条款，属于格式条款。⺠法典规定采⽤格式条款订⽴合同的，提供格 式条款的⼀⽅应当遵循公平原则确定当事⼈之间的权利和义务。该合同条款约定合同期满后， 承租⽅不得与产权⼈私下建⽴合同关系，限制了承租⽅⾃由订⽴合同的权利，应被认定为⽆ 效。(6 分) 18（2）上述规定为住房租赁市场设⽴了清晰、规范的⾏为指引，由相关政府部⻔提供合同 示范⽂本，有利于规范合同内容，防⽌格式条款滥⽤，保护租赁双⽅合法权益，减少合同纠 纷；引导市场主体依法依规从事⺠事活动，弘扬诚信的社会主义价值观，规范住房租赁市场 秩序；明确政府法定职责，推动政府依法履⾏市场监管职能，推进严格执法，推动良法善治。 [page 3] 3
CC0317_2026_海淀_期末_18,F0217,paper,试卷.pdf,1,识；知识运用不正确；论述 缺乏逻辑，条理性差 水平1 应答与试题无关；或重复试题内容；或没有应答 [page 10] 高三思想政治参考答案第2 页（共2 页） 18.(12 分) (1) 该合同条款无效。该合同条款是住房租赁企业为了重复使用而预先拟定，并在订立合同时 未与对方协商的条款，属于格式条款。民法典规定，采用格式条款订立合同的，提供格式条款 的一方应当遵循公平原则确定当事人之间的权利和义务。该合同条款约定合同期满后，承租方 不得与产权人私下建立合同关系，限制了承租方自由订立合同的权利，应被认定为无效。(6 分) (2)上述规定为住房租赁市场设立了清晰、规范的行为指引，由相关政府部门提供合同示范文本， 有利于规范合同内容，防止格式条款滥用，保护租赁双方合法权益，减少合同纠纷；引导市场 主体依法依规从事民事活动，弘扬诚信的社会主义价值观，规范住房租赁市场秩序；明确政府 法定职责，推动政府依法履行市场监管职能，推进严格执法，推动良法善治。(6 分)
CC0317_2026_海淀_期末_18,F0396,subjective_rubric,2025-2026海淀期末政治评分标准(1).pdf,1,清晰 能看出总-分-分，如果能看出各段之间有衔接最优 17. 可从联系的观点、价值观、弘扬⺠族精神、发展中国特⾊社会主义⽂化等⻆度作答。 [page 2] 2 18.（1）该合同条款⽆效。该合同条款是住房租赁企业为了重复使⽤⽽预先拟定，并在订⽴ 合同时未与对⽅协商的条款，属于格式条款。⺠法典规定采⽤格式条款订⽴合同的，提供格 式条款的⼀⽅应当遵循公平原则确定当事⼈之间的权利和义务。该合同条款约定合同期满后， 承租⽅不得与产权⼈私下建⽴合同关系，限制了承租⽅⾃由订⽴合同的权利，应被认定为⽆ 效。(6 分) 18（2）上述规定为住房租赁市场设⽴了清晰、规范的⾏为指引，由相关政府部⻔提供合同 示范⽂本，有利于规范合同内容，防⽌格式条款滥⽤，保护租赁双⽅合法权益，减少合同纠 纷；引导市场主体依法依规从事⺠事活动，弘扬诚信的社会主义价值观，规范住房租赁市场 秩序；明确政府法定职责，推动政府依法履⾏市场监管职能，推进严格执法，推动良法善治。 [page 3] 3
CC0318_2026_海淀_期末_18_2,F0216,subjective_rubric,细则.pdf,1,公平原则确定当事⼈之间的权利和义务。该合同条款约定合同期满后， 承租⽅不得与产权⼈私下建⽴合同关系，限制了承租⽅⾃由订⽴合同的权利，应被认定为⽆ 效。(6 分) 18（2）上述规定为住房租赁市场设⽴了清晰、规范的⾏为指引，由相关政府部⻔提供合同 示范⽂本，有利于规范合同内容，防⽌格式条款滥⽤，保护租赁双⽅合法权益，减少合同纠 纷；引导市场主体依法依规从事⺠事活动，弘扬诚信的社会主义价值观，规范住房租赁市场 秩序；明确政府法定职责，推动政府依法履⾏市场监管职能，推进严格执法，推动良法善治。 [page 3] 3 19. 根据反不正当竞争法规定，不正当竞争⾏为是指经营者在⽣产经营活动中，扰乱市场竞 争秩序，损害其他经营者或者消费者的合法权益的⾏为。郑某利⽤技术⼿段，为⽤户提供不 正当抢票优势，破坏平台的购票规则，⼲扰、妨碍平台售票业务的正常开展，损害了甲公司 的信誉以及其他合法权益，构成不正当竞争，应当承担侵权责任。同时郑某的⾏为仅为少数 消费者⽤户提供了便利，损害了消费者的合法权益和⻓远利益，有违经营者公认的商业道德， 不符合社会主义核⼼价值观，不利于社会整体福祉的增进，扰乱了市场竞争秩序。 [page 4] 4 评分标准： 20.（1）充分条件假⾔推理，错误，这个充分条件假⾔推理的⼀个前提肯定了假⾔判断的后 件，结论肯定了假⾔判断的前件，这是错误的推理结构。(4 分) 【细则】分三步采分 第⼀步推理类型：充分条件假⾔推理(1 分）演绎推理、三段论、必要.不给；推理类型表达有 瑕疵的不给分，如：充分条件假⾔判断 第⼆步该推理正确与否：错误（1 分） 第三步理由（2 分）写出以下充分条件假⾔推理的有效式或⽆效式均可得分，可能的表达⽅ 式： 有效式：肯定前件式/否定后件式/肯前肯后/否后否前/如果肯定了假⾔判断的前件，结论 就要肯定假⾔判断的后件/如果否定了假⾔判断的后件，就要肯定前件 ⽆效式：肯定后件式/肯定后件不能肯定前件/肯定假⾔判断的后件，⽽在结论中肯定假⾔ 判断的前件（否定前件式不给分，因为与材料犯的逻辑错误⽆关） [page 5] 5 20.（2）符合超前思维的⽅法，能够扣住城市书房建设与运营的问题提出建议，措施具体。 (6 分) 示例：运⽤调查研究的⽅法，对当地居⺠的需求进⾏⼴泛深⼊的调查，了解居⺠在阅读内容 以及服务等⽅⾯的具体需求，优化布局，提⾼吸
