patch_id,target_file,target_id,question_id,patch_type,current_value,suggested_value,reason,evidence_level_impact,source_locator,must_fix_before_reasoner
MP_0122,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0229_2026_东城_一模_18_01,CC0229_2026_东城_一模_18,update,18．（8 分）人民法院以司法之力守护“向新力”。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0153:page 7 | F0155:page 6 | F0155:page 9 | F0356:page 7,no
MP_0123,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0238_2026_东城_二模_19_01,CC0238_2026_东城_二模_19,update,19．（8分）法治是最好的营商环境。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0186:text,no
MP_0124,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0251_2026_丰台_一模_20_01,CC0251_2026_丰台_一模_20,update,20.（8 分） 人民法院以事实为根据、以法律为准绳，作出了上述判决。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0156:slide 51,no
MP_0125,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0251_2026_丰台_一模_20_07,CC0251_2026_丰台_一模_20,update,[slide 52] 三、典型示例 8分 [slide 53] 7.5分 [slide 54] [slide 55] 四、学生问题及建议 学生问题: 1.模块基本运用准确，但法理依据和现实意义揉在一起作答，思路混乱。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0156:slide 51,no
MP_0126,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0251_2026_丰台_一模_20_24,CC0251_2026_丰台_一模_20,update,[slide 57] 参考答案： 1.依法成立的合同具有法律约束力，当事人应当按照约定全面履行合同义务。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0156:slide 51,no
MP_0127,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0254_2026_丰台_二模_18_01,CC0254_2026_丰台_二模_18,update,18.（8分） 该案的成功调解坚持了法治与德治相结合的原则。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0187:slide 29,no
MP_0128,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0254_2026_丰台_二模_18_02,CC0254_2026_丰台_二模_18,update,（1分）该案以法理定分止争，依据《民法典》，确定李某应承担无过错侵权责任，依法维护张某的合法权益。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0187:slide 29,no
MP_0129,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0254_2026_丰台_二模_18_03,CC0254_2026_丰台_二模_18,update,（3分） 同时，引入《生态环境法典》的核心原则和立法理念，将矛盾化解与生态修复同步推进，彰显法律的刚性；,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0187:slide 29,no
MP_0130,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0254_2026_丰台_二模_18_05,CC0254_2026_丰台_二模_18,update,（1分） 结合《生态环境法典》核心原则与立法理念，将矛盾化解与生态修复同步推进，彰显法律的规范与刚性。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0187:slide 29,no
MP_0131,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0254_2026_丰台_二模_18_06,CC0254_2026_丰台_二模_18,update,（1 分） | 若法理依据无其他得分点，只写出李某应承担侵权责任 1分（不叠加） 法律为准绳，事实为依据 1分 维度二： 德治（情理温度） | 3 分 | 结合双方实际情况，提出 “分期赔偿 + 行为约束 + 生态修复” 的柔性调解方案，考,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0187:slide 29,no
MP_0132,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0254_2026_丰台_二模_18_07,CC0254_2026_丰台_二模_18,update,（1 分） 有利于弘扬社会主义核心价值观。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0187:slide 29,no
MP_0133,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0254_2026_丰台_二模_18_08,CC0254_2026_丰台_二模_18,update,（1 分） | 兼顾双方诉求。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0187:slide 29,no
MP_0134,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0254_2026_丰台_二模_18_15,CC0254_2026_丰台_二模_18,update,五、复练试题 [slide 36] 参考答案: 这句话体现了法律在技术创新与社会秩序之间的平衡作用。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0187:slide 29,no
MP_0135,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0276_2026_房山_二模_17_01,CC0276_2026_房山_二模_17,update,17.（8 分） 完善涉外法律法规体系，出台外商投资法及其实施条例，平等保护内外资企业合法权益；,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0189:text | F0190:text | F0191:page 10,no
MP_0136,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0276_2026_房山_二模_17_06,CC0276_2026_房山_二模_17,update,细则 ♣2 分 完善涉外法律法规体系/加强涉外立法——合法权益/为……提供法律依据 ♣2 分 创新司法实践/公正司法/完善涉外法治实施体系——平等中外当事人合法权益 （上述2 条效果总分不超过2 分，平等1 分，合法权益/法律依据1 分） ,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0189:text | F0190:text | F0191:page 10,no
MP_0137,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0277_2026_房山_二模_18_01,CC0277_2026_房山_二模_18,update,18.（1）（7 分）法律边界及应对措施 风险1：数字员工生成虚假负面数据文章，违反《反不正当竞争法》的商业诋毁规定，同时可能侵犯 该公司的名誉权。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0189:text | F0190:text | F0191:page 10,no
MP_0138,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0277_2026_房山_二模_18_04,CC0277_2026_房山_二模_18,update,应履行审核义务 细则：法律边界及应对措施 ♣4 分 风险：不正当竞争/商业诋毁1 分，名誉权1 分，商业秘密泄露1 分，著作权/外观设计1 分 ♣2+1 分 措施：履行审核义务2 分+应完善保密措施……1 分 （2）（5 分） OPC 的出,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0189:text | F0190:text | F0191:page 10,no
MP_0139,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0277_2026_房山_二模_18_06,CC0277_2026_房山_二模_18,update,细则 ♣3 分 联系、发展、扬弃 ♣1 分 OPC 的出现——否定分析 ♣1 分 OPC 的发展——肯定分析 [page 11] 3,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0189:text | F0190:text | F0191:page 10,no
MP_0140,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0283_2026_朝阳_一模_18_01,CC0283_2026_朝阳_一模_18,update,18. 【答案】①坚持调解优先，促进合作共赢。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0162:text | F0163:page 11 | F0163:page 6 | F0373:text,no
MP_0141,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0289_2026_朝阳_二模_18_01,CC0289_2026_朝阳_二模_18,update,18.（8分） 结合材料，运用《法律与生活》知识，将以上回答补充完整。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0193:text | F0194:text,no
MP_0142,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0289_2026_朝阳_二模_18_03,CC0289_2026_朝阳_二模_18,update,【设问要素】 任选其一，谈谈如何，保护权利，8分 【阅卷细则】 第一问：（3分=1+1+1）要求：法律术语准确，变通较少 生命权/身体权/健康权 任选其一——1分 举证责任倒置——1分 相邻的不动产/相邻/相邻关系——1分 第二问：（5分=,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0193:text | F0194:text,no
MP_0143,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0289_2026_朝阳_二模_18_04,CC0289_2026_朝阳_二模_18,update,【变通】3选1（生命权、身体权、健康权/隐私权/相邻不动产权利，任选其中一项权利法理阐释--2分） 不得侵害他人的生命权、身体权、健康权/不得刺探、侵扰、泄露、公开他人的隐私—2分 按照有利生产、方便生活、团结互助、公平合理的原则正确处理相,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0193:text | F0194:text,no
MP_0144,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0289_2026_朝阳_二模_18_06,CC0289_2026_朝阳_二模_18,update,【变通】 通过和解/调解/仲裁/诉讼等途径维权--1分 承担停止侵害/排除妨碍/赔礼道歉/赔偿损失/损害赔偿等侵权责任--1分 （在前两层没赋满分时，该层答出两点可赋2分） 【注意】选择问题一/二/三--不赋分 个人信息--不赋分 错别字-,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0193:text | F0194:text,no
MP_0145,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0325_2026_石景山_一模_18_01,CC0325_2026_石景山_一模_18,update,18．（8 分） 证据是打官司决胜负的关键砝码。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0167:text | F0168:page 6 | F0168:page 9 | F0377:text,no
MP_0146,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0332_2026_石景山_二模_19_01,CC0332_2026_石景山_二模_19,update,19．（8分） 2026年1月1日，新修订的《中华人民共和国治安管理处罚法》正式施行，首次将校园欺凌纳入治安管理处罚范畴，明确以殴打、侮辱、恐吓等方式实施学生欺凌的，公安机关可直接介入，对违反治安管理的欺凌行为依法处罚，同时采取矫治教育等措,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0198:text | F0199:text,no
MP_0147,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0340_2026_西城_一模_17_01,CC0340_2026_西城_一模_17,update,17．（8分）良好生态环境是最公平的公共产品，是最普惠的民生福祉。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0169:text | F0171:text | F0379:text | F0380:text,no
MP_0148,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0364_2026_通州_期末_19_1_01,CC0364_2026_通州_期末_19_1,update,19（1）细则 一、法理依据3分 依据《中华人民共和国民法典》规定（1分，写按照法律不给分），不动产的相邻权利人应当按照有利生产、方便生活、团结互助、公平合理的原则，正确处理相邻关系。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0223:slide 11 | F0403:slide 11,no
MP_0149,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0364_2026_通州_期末_19_1_02,CC0364_2026_通州_期末_19_1,update,（2分，写应当为相邻方提供便利或不侵害相邻方合法权益给1分）没写出以上内容，写出法院判决以事实为根据，以法律为准绳，给1分，与前面不重复给。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0223:slide 11 | F0403:slide 11,no
MP_0150,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0364_2026_通州_期末_19_1_03,CC0364_2026_通州_期末_19_1,update,二、事实分析2分 业主角度：2分 范某角度：1分，但不与业主角度重复给分 三、判决意义3分 业主合法权益1分，其他共性意义两点2分（核心观、和谐邻里关系） 四、原卷答案： 法院判决以事实为根据，以法律为准绳。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0223:slide 11 | F0403:slide 11,no
MP_0151,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0364_2026_通州_期末_19_1_08,CC0364_2026_通州_期末_19_1,update,[slide 12] （2） （6分） 推理 | 判断逻辑正误并说明理由 ①如果阻碍加装电梯，就会侵犯相关业主的合法权益。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0223:slide 11 | F0403:slide 11,no
MP_0152,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0364_2026_通州_期末_19_1_13,CC0364_2026_通州_期末_19_1,update,（1分）该推理为充分条件假言推理，遵循“肯定前件，就能肯定后件”的规则。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0223:slide 11 | F0403:slide 11,no
MP_0153,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0364_2026_通州_期末_19_1_14,CC0364_2026_通州_期末_19_1,update,（1分）大前提“如果阻碍加装电梯，就会侵犯相关业主的合法权益”，小前提肯定前件“范某阻碍加装电梯”，结论肯定后件“范某侵犯了相关业主的合法权益”，（1分）推理结构有效。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0223:slide 11 | F0403:slide 11,no
MP_0154,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0364_2026_通州_期末_19_1_15,CC0364_2026_通州_期末_19_1,update,（1分）该推理属于必要条件假言推理，遵循“否定前件必否定后件”“肯定后件必肯定前件”的规则。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0223:slide 11 | F0403:slide 11,no
MP_0155,merged_material_atoms_subjective_for_reasoners_claudecode_corrected.csv,M_CC0364_2026_通州_期末_19_1_16,CC0364_2026_通州_期末_19_1,update,（1分）材料中仅肯定前件“公示期内未收到异议”，就得出肯定后件“加装电梯符合要求”的结论，（1分）是错误的推理结构。,"清洗 material_phrase 中的""X分/评分/答案""残留字符；如属于材料原文叙述则保留并加 uncertainty",材料原子含细则/评分关键词,no_level_change,F0223:slide 11 | F0403:slide 11,no
