source_key,year,district,stage,source,entry_count,bundle_path,bundle_state,max_risk_grade,review_statuses
2026-延庆-一模-2026北京延庆高三一模 第16题,2026,延庆,一模,2026北京延庆高三一模 第16题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026延庆一模.md,found,E,needs-source-proof
2026-延庆-一模-2026北京延庆高三一模 第2题,2026,延庆,一模,2026北京延庆高三一模 第2题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026延庆一模.md,found,C,choice-answer-review
2026-延庆-一模-2026北京延庆高三一模 第3题,2026,延庆,一模,2026北京延庆高三一模 第3题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026延庆一模.md,found,C,choice-answer-review
2026-延庆-一模-2026北京延庆高三一模 第4题,2026,延庆,一模,2026北京延庆高三一模 第4题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026延庆一模.md,found,C,choice-answer-review
2026-房山-一模-2026北京房山高三一模 第16（2）题,2026,房山,一模,2026北京房山高三一模 第16（2）题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,E,needs-source-proof
2026-房山-一模-2026北京房山高三一模 第18（1）题,2026,房山,一模,2026北京房山高三一模 第18（1）题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,E,needs-source-proof
2026-房山-一模-2026北京房山高三一模 第2题,2026,房山,一模,2026北京房山高三一模 第2题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,C,choice-answer-review
2026-房山-一模-2026北京房山高三一模 第4题,2026,房山,一模,2026北京房山高三一模 第4题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,C,choice-answer-review
2026-房山-一模-2026北京房山高三一模 第6题,2026,房山,一模,2026北京房山高三一模 第6题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,C,choice-answer-review
2026-朝阳-一模-2026北京朝阳高三一模 第16题,2026,朝阳,一模,2026北京朝阳高三一模 第16题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026朝阳一模.md,found,E,needs-source-proof
2026-朝阳-一模-2026北京朝阳高三一模 第1题,2026,朝阳,一模,2026北京朝阳高三一模 第1题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026朝阳一模.md,found,C,choice-answer-review
2026-朝阳-一模-2026北京朝阳高三一模 第2题,2026,朝阳,一模,2026北京朝阳高三一模 第2题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026朝阳一模.md,found,C,choice-answer-review
2026-朝阳-一模-2026北京朝阳高三一模 第3题,2026,朝阳,一模,2026北京朝阳高三一模 第3题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026朝阳一模.md,found,C,choice-answer-review
2026-朝阳-一模-2026北京朝阳高三一模 第4题,2026,朝阳,一模,2026北京朝阳高三一模 第4题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026朝阳一模.md,found,C,choice-answer-review
2026-朝阳-期中-2026北京朝阳高三（上）期中 第18题,2026,朝阳,期中,2026北京朝阳高三（上）期中 第18题,4,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026朝阳期中.md,found,E,needs-source-proof
2026-朝阳-期中-2026北京朝阳高三（上）期中 第18题（正式阅卷细则）,2026,朝阳,期中,2026北京朝阳高三（上）期中 第18题（正式阅卷细则）,3,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026朝阳期中.md,found,A,rubric-source-review
2026-朝阳-期中-2026北京朝阳高三（上）期中 第18题（用户提供正式阅卷细则）,2026,朝阳,期中,2026北京朝阳高三（上）期中 第18题（用户提供正式阅卷细则）,4,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026朝阳期中.md,found,A,rubric-source-review
2026-朝阳-期中-2026北京朝阳高三（上）期中 第20题,2026,朝阳,期中,2026北京朝阳高三（上）期中 第20题,3,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026朝阳期中.md,found,E,needs-source-proof
2026-朝阳-期中-2026北京朝阳高三（上）期中 第4题,2026,朝阳,期中,2026北京朝阳高三（上）期中 第4题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026朝阳期中.md,found,C,choice-answer-review
2026-朝阳-期中-2026北京朝阳高三（上）期中 第7题,2026,朝阳,期中,2026北京朝阳高三（上）期中 第7题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026朝阳期中.md,found,C,choice-answer-review
2026-朝阳-期中-2026北京朝阳高三（上）期中 第8题,2026,朝阳,期中,2026北京朝阳高三（上）期中 第8题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026朝阳期中.md,found,C,choice-answer-review
2026-朝阳-期末-2026北京朝阳高三（上）期末 第16题（2026朝阳期末细则.pdf扫描页读图核定）,2026,朝阳,期末,2026北京朝阳高三（上）期末 第16题（2026朝阳期末细则.pdf扫描页读图核定）,5,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026朝阳期末.md,found,E,angle-list-review;needs-source-proof
2026-朝阳-期末-2026北京朝阳高三（上）期末 第16题（正式细则PDF页图人工核定）,2026,朝阳,期末,2026北京朝阳高三（上）期末 第16题（正式细则PDF页图人工核定）,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026朝阳期末.md,found,E,needs-source-proof
2026-朝阳-期末-2026北京朝阳高三（上）期末 第2题,2026,朝阳,期末,2026北京朝阳高三（上）期末 第2题,2,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026朝阳期末.md,found,C,choice-answer-review
2026-朝阳-期末-2026北京朝阳高三（上）期末 第3题,2026,朝阳,期末,2026北京朝阳高三（上）期末 第3题,2,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026朝阳期末.md,found,C,choice-answer-review
2026-朝阳-期末-2026北京朝阳高三（上）期末 第4题,2026,朝阳,期末,2026北京朝阳高三（上）期末 第4题,2,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026朝阳期末.md,found,C,choice-answer-review
2026-海淀-一模-2026北京海淀高三一模 第16题,2026,海淀,一模,2026北京海淀高三一模 第16题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026海淀一模.md,found,E,needs-source-proof
2026-海淀-一模-2026北京海淀高三一模 第1题,2026,海淀,一模,2026北京海淀高三一模 第1题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026海淀一模.md,found,C,choice-answer-review
2026-海淀-一模-2026北京海淀高三一模 第2题,2026,海淀,一模,2026北京海淀高三一模 第2题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026海淀一模.md,found,C,choice-answer-review
2026-海淀-一模-2026北京海淀高三一模 第4题,2026,海淀,一模,2026北京海淀高三一模 第4题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026海淀一模.md,found,C,choice-answer-review
2026-海淀-一模-2026北京海淀高三一模 第5题,2026,海淀,一模,2026北京海淀高三一模 第5题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026海淀一模.md,found,C,choice-answer-review
2026-海淀-一模-2026北京海淀高三一模 第7题,2026,海淀,一模,2026北京海淀高三一模 第7题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026海淀一模.md,found,C,choice-answer-review
2026-海淀-一模-2026北京海淀高三一模 第8题,2026,海淀,一模,2026北京海淀高三一模 第8题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026海淀一模.md,found,C,choice-answer-review
2026-海淀-期中-2026北京海淀高三（上）期中 第22题（2）,2026,海淀,期中,2026北京海淀高三（上）期中 第22题（2）,4,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026海淀期中.md,found,A,rubric-source-review
2026-海淀-期末-2026北京海淀高三（上）期末 第14题,2026,海淀,期末,2026北京海淀高三（上）期末 第14题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026海淀期末.md,found,C,choice-answer-review
2026-海淀-期末-2026北京海淀高三（上）期末 第15题,2026,海淀,期末,2026北京海淀高三（上）期末 第15题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026海淀期末.md,found,C,choice-answer-review
2026-海淀-期末-2026北京海淀高三（上）期末 第16题,2026,海淀,期末,2026北京海淀高三（上）期末 第16题,4,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026海淀期末.md,found,E,needs-source-proof
2026-海淀-期末-2026北京海淀高三（上）期末 第16题（2025-2026海淀期末政治评分标准(1).pdf）,2026,海淀,期末,2026北京海淀高三（上）期末 第16题（2025-2026海淀期末政治评分标准(1).pdf）,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026海淀期末.md,found,A,rubric-source-review
2026-海淀-期末-2026北京海淀高三（上）期末 第16题（评分标准）,2026,海淀,期末,2026北京海淀高三（上）期末 第16题（评分标准）,5,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026海淀期末.md,found,A,rubric-source-review
2026-海淀-期末-2026北京海淀高三（上）期末 第1题,2026,海淀,期末,2026北京海淀高三（上）期末 第1题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026海淀期末.md,found,C,choice-answer-review
2026-海淀-期末-2026北京海淀高三（上）期末 第2题,2026,海淀,期末,2026北京海淀高三（上）期末 第2题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026海淀期末.md,found,C,choice-answer-review
2026-海淀-期末-2026北京海淀高三（上）期末 第3题,2026,海淀,期末,2026北京海淀高三（上）期末 第3题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026海淀期末.md,found,C,choice-answer-review
2026-石景山-一模-2026北京石景山高三一模 第17（1）题,2026,石景山,一模,2026北京石景山高三一模 第17（1）题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026石景山一模.md,found,E,needs-source-proof
2026-石景山-一模-2026北京石景山高三一模 第2题,2026,石景山,一模,2026北京石景山高三一模 第2题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026石景山一模.md,found,C,choice-answer-review
2026-石景山-一模-2026北京石景山高三一模 第3题,2026,石景山,一模,2026北京石景山高三一模 第3题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026石景山一模.md,found,C,choice-answer-review
2026-石景山-一模-2026北京石景山高三一模 第4题,2026,石景山,一模,2026北京石景山高三一模 第4题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026石景山一模.md,found,C,choice-answer-review
2026-石景山-期末-2026北京石景山高三（上）期末 第18题（1）,2026,石景山,期末,2026北京石景山高三（上）期末 第18题（1）,4,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026石景山期末.md,found,B,angle-list-review
2026-石景山-期末-2026北京石景山高三（上）期末 第1题,2026,石景山,期末,2026北京石景山高三（上）期末 第1题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026石景山期末.md,found,C,choice-answer-review
2026-石景山-期末-2026北京石景山高三（上）期末 第20题,2026,石景山,期末,2026北京石景山高三（上）期末 第20题,4,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026石景山期末.md,found,E,angle-list-review;needs-source-proof
2026-石景山-期末-2026北京石景山高三（上）期末 第2题,2026,石景山,期末,2026北京石景山高三（上）期末 第2题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026石景山期末.md,found,C,choice-answer-review
2026-石景山-期末-2026北京石景山高三（上）期末 第6题,2026,石景山,期末,2026北京石景山高三（上）期末 第6题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026石景山期末.md,found,C,choice-answer-review
2026-石景山-期末-2026北京石景山高三（上）期末 第8题,2026,石景山,期末,2026北京石景山高三（上）期末 第8题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026石景山期末.md,found,C,choice-answer-review
2026-石景山-期末-2026北京石景山高三（上）期末 第9题,2026,石景山,期末,2026北京石景山高三（上）期末 第9题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026石景山期末.md,found,C,choice-answer-review
2026-西城-一模-2026北京西城高三一模 第16题,2026,西城,一模,2026北京西城高三一模 第16题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026西城一模.md,found,E,needs-source-proof
2026-西城-一模-2026北京西城高三一模 第1题,2026,西城,一模,2026北京西城高三一模 第1题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026西城一模.md,found,C,choice-answer-review
2026-西城-一模-2026北京西城高三一模 第21题,2026,西城,一模,2026北京西城高三一模 第21题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026西城一模.md,found,E,needs-source-proof
2026-西城-一模-2026北京西城高三一模 第5题,2026,西城,一模,2026北京西城高三一模 第5题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026西城一模.md,found,C,choice-answer-review
2026-西城-一模-2026北京西城高三一模 第6题,2026,西城,一模,2026北京西城高三一模 第6题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026西城一模.md,found,C,choice-answer-review
2026-西城-一模-2026北京西城高三一模 第7题,2026,西城,一模,2026北京西城高三一模 第7题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026西城一模.md,found,C,choice-answer-review
2026-西城-期末-2026北京西城高三（上）期末 第16题第（2）问（用户补充评分页截图）,2026,西城,期末,2026北京西城高三（上）期末 第16题第（2）问（用户补充评分页截图）,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026西城期末.md,found,E,needs-source-proof
2026-西城-期末-2026北京西城高三（上）期末 第16题第（2）问（西城高三期末评标.pptx）,2026,西城,期末,2026北京西城高三（上）期末 第16题第（2）问（西城高三期末评标.pptx）,4,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026西城期末.md,found,B,angle-list-review
2026-西城-期末-2026北京西城高三（上）期末 第21题（西城高三期末评标.pptx）,2026,西城,期末,2026北京西城高三（上）期末 第21题（西城高三期末评标.pptx）,2,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026西城期末.md,found,B,angle-list-review
2026-西城-期末-2026北京西城高三（上）期末 第3题,2026,西城,期末,2026北京西城高三（上）期末 第3题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026西城期末.md,found,C,choice-answer-review
2026-西城-期末-2026北京西城高三（上）期末 第4题,2026,西城,期末,2026北京西城高三（上）期末 第4题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026西城期末.md,found,C,choice-answer-review
2026-西城-期末-2026北京西城高三（上）期末 第5题,2026,西城,期末,2026北京西城高三（上）期末 第5题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026西城期末.md,found,C,choice-answer-review
2026-通州-期末-2026北京通州高三（上）期末 第16题,2026,通州,期末,2026北京通州高三（上）期末 第16题,4,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026通州期末.md,found,B,angle-list-review
2026-通州-期末-2026北京通州高三（上）期末 第21题,2026,通州,期末,2026北京通州高三（上）期末 第21题,3,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026通州期末.md,found,E,angle-list-review;needs-source-proof
2026-通州-期末-2026北京通州高三（上）期末 第5题,2026,通州,期末,2026北京通州高三（上）期末 第5题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026通州期末.md,found,C,choice-answer-review
2026-通州-期末-2026北京通州高三（上）期末 第7题,2026,通州,期末,2026北京通州高三（上）期末 第7题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026通州期末.md,found,C,choice-answer-review
2026-通州-期末-2026北京通州高三（上）期末 第8题,2026,通州,期末,2026北京通州高三（上）期末 第8题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026通州期末.md,found,C,choice-answer-review
2026-通州-期末-2026北京通州高三（上）期末 第9题,2026,通州,期末,2026北京通州高三（上）期末 第9题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026通州期末.md,found,C,choice-answer-review
2026-门头沟-一模-2026北京门头沟高三一模 第16题,2026,门头沟,一模,2026北京门头沟高三一模 第16题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026门头沟一模.md,found,E,needs-source-proof
2026-门头沟-一模-2026北京门头沟高三一模 第18（2）题,2026,门头沟,一模,2026北京门头沟高三一模 第18（2）题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026门头沟一模.md,found,E,needs-source-proof
2026-门头沟-一模-2026北京门头沟高三一模 第21题,2026,门头沟,一模,2026北京门头沟高三一模 第21题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026门头沟一模.md,found,E,needs-source-proof
2026-门头沟-一模-2026北京门头沟高三一模 第4题,2026,门头沟,一模,2026北京门头沟高三一模 第4题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026门头沟一模.md,found,C,choice-answer-review
2026-门头沟-一模-2026北京门头沟高三一模 第5题,2026,门头沟,一模,2026北京门头沟高三一模 第5题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026门头沟一模.md,found,C,choice-answer-review
2026-门头沟-一模-2026北京门头沟高三一模 第7题,2026,门头沟,一模,2026北京门头沟高三一模 第7题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026门头沟一模.md,found,C,choice-answer-review
2026-顺义-一模-2026北京顺义高三一模 第16题,2026,顺义,一模,2026北京顺义高三一模 第16题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026顺义一模.md,found,E,needs-source-proof
2026-顺义-一模-2026北京顺义高三一模 第21题,2026,顺义,一模,2026北京顺义高三一模 第21题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026顺义一模.md,found,E,needs-source-proof
2026-顺义-一模-2026北京顺义高三一模 第21题（2026年顺义一模 细则.pptx）,2026,顺义,一模,2026北京顺义高三一模 第21题（2026年顺义一模 细则.pptx）,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026顺义一模.md,found,B,angle-list-review
2026-顺义-一模-2026北京顺义高三一模 第2题,2026,顺义,一模,2026北京顺义高三一模 第2题,1,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026顺义一模.md,found,C,choice-answer-review
