matrix_row_id,row_source,题源,年份,阶段,题号,题型或模块判断,是否进宝典,宝典节点,细则支持原理,证据等级,是否误放,是否需补厚,当前处理,备注,source_artifact
M0565,codex_a_coverage_matrix,2026延庆一模,2026,一模,Qunknown,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,部分,rubric_term_hit,待核,是：需逐题回源/融合裁决,possible_omission_needs_source_review,path: C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026延庆一模\2026北京延庆高三一模政治（教师版）.pdf status: pdf-text chars: 9860 ```text [page 1] 第1页/共9页 2026 北京延庆高三一模 政 治 2026.03 本试卷共8 页，100 分。考试时长90 分钟。考生务必将答案答在答题卡上，在试卷上作答无效。考试 结束后，将本试卷和答题卡一并交回。 第一部分 本部分共15 题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要求的一项。 1.2025 年7 月，《为了民族解放与世界和平纪念中国人民抗日战争——暨世界反法西斯战争胜利80 周年》 主题展览面向公众展出。展览全景式展现了中国人民14 年艰苦抗战的光辉历程。展览全面展示了中华儿 女在中国共产党倡导的抗日民族统一战线旗帜下，为国家生存而战、为民族复兴而战、为人类正义而战 的雄壮史诗。下列表述正确的是 ①抗日战争取得伟大胜利，开辟了中华民族伟大复兴的光明前景 ②抗日战争取得伟大胜利，为中华民族伟大复兴奠定了制度基础 ③中国共,02_codex_lane\codex_a_coverage_matrix.csv:320
M0566,codex_a_coverage_matrix,2026房山一模,2026,一模,Q17,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,价值观 | 发展,rubric_term_hit,待核,是：需逐题回源/融合裁决,possible_omission_needs_source_review,内容。从任一维度解释清楚即可得2分（1+1） ♣2分 民事法律关系的主体包括自然人、法人和非法人组织。AI不具备民事主体资格，AI的赔偿承诺不具法律效力。或A公司已履行提示义务，不承担赔偿。 或梁某作为民事主体，应有注意义务。 ♣2分 民事法律关系的内容，就是民事主体享有的权利和 承担的义务。A公司已履行提示义务/没有生成有毒有害信息，主观上不存在过错。同上 ♣2分 民事法律关系的客体是民事权利和义务所指向的对象。梁某的人身权益等并未受到实际损害。 17（1）答案示例 该案例AI模型生成的内容不是《办法》规定的有毒有害等法律、行政法规禁止的内容，鉴于科技发展现状，第四条（五）提出要提高生成内容的准确性和可靠性，法院认定不构成侵权：有利于平衡技术创新发展与民事权益保护的关系，引导公众理性使用AI，增强全民法治观念；规范AI行业发展，促进技术创新；彰显公平，促进公正司法。 17.2 细则变通： ♣2分 平衡民事主体合法权益的保护与社会公共利益/平衡技术创新发展与民事权益保护的关系/公平，展开 ♣1分 公民：引导公众理性使用AI，增强全民法治观念/普法宣传/全民守法 ♣1分 AI行业：规范AI行业发展/促进技术创新/积极承担社会责任/经济效益与社会效益统一/为AI行业发展营造良好的法治环境 ♣1分 公正司法,02_codex_lane\codex_a_coverage_matrix.csv:321
M0567,codex_a_coverage_matrix,2026房山一模,2026,一模,Q18,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,两点论 | 发展 | 实践 | 整体 | 矛盾 | 系统 | 联系 | 规律 | 质变 | 重点论 | 量变,rubric_term_hit,待核,是：需逐题回源/融合裁决,base_has_local_match_verify_quality,"业发展营造良好的法治环境 ♣1分 公正司法/为同类案件的审理提供了司法借鉴、依据 ♣1分 法治社会/法治中国/国家治理体系和治理能力的现代化 ♣1分弘扬践行社会主义价值观/中华优秀传统美德/依法治国和以德治国相结合 18.（1）答案示例（6分） 北京立足实践,坚持系统治理，统筹四大结构调整，实现整体推进；坚持久久为功，以日积月累推动空气质量稳步提升，实现从量变到质变；坚持精准施策，聚焦重点领域，分区分类、“一企一策”，做到具体问题具体分析。 18（1）细则 （1+1）*3=6分 ♣2分 治理路径一：整体性/分析与综合/联系/系统优化 ♣2分 治理路径二：矛盾分析法/具体问题具体分析/两点论与重点论统一/分析与综合 ♣2分 治理路径三：动态性/质量互变/发展 ♣1分 立足实践/注重实践 总分值不超过6分 18（2）答案示例（8分） 坚持党的领导，编纂生态环境法典提供根本政治保证；立足建设美丽中国的国情实际，聚焦生态环境治理重点，立良善之法，立管用之法；遵循法律体系的内在逻辑和立法工作规律，遵循立法程序，使党关于编纂生态环境法典的主张通过法定程序上升为国家意志；坚持民主立法，开展立法协商，广泛凝聚社会共识；合理设定地方政府、司法机关等国家机关权力与责任，更好保障人民权利。 18（2）细则 实际阅卷细则：",02_codex_lane\codex_a_coverage_matrix.csv:322
M0568,codex_a_coverage_matrix,2026房山一模,2026,一模,Q19,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,实践,rubric_term_hit,待核,是：需逐题回源/融合裁决,possible_omission_needs_source_review,、司法机关等国家机关权力与责任/替换：国家机关协调高效运转 注意：完全照抄材料1分；只有“民主立法、依法立法”未展开分析3分 19.答案示例（8分） 海南自贸港通过制度型开放发挥我国超大规模市场优势，以国内大循环吸引全球资源要素，增强国内国际两个市场两种资源联动效应，助力国际循环。降低跨境贸易成本，促进商品、服务与生产要素跨境流动，推动货物贸易优化升级；依托监管模式创新，企业节约关税投入核心技术攻坚，形成产业升级良性循环，深度融入全球产业分工和合作，使中国市场成为全球产业链供应链的稳定器；持续优化营商环境，坚持高水平引进来，吸引外商投资；我国以自贸港开放实践助力普惠包容的经济全球化，为畅通国际循环贡献中国方案。 19 细则调整 ♣2分 消费：发挥超大规模市场优势1——降低成本提高效率，货物、服务贸易升级/要素自由流动/优化资源配置/贸易投资自由化便利化2 ♣2分 生产：技术研发——提升企业竞争力——产业升级/优化产业结构——融入全球产业分工和合作3 ♣2分 投资：优化营商环境4——吸引外商投资/引进来5 ♣2分 中国方案：制度型开放（1分）——提供助力国际循环中国方案/以国内大循环吸引全球资源要素/增强国内国际两个市场两种资源联动效应（1分） 说明：表示1-5，每个2分，总分不超过6分。 20.细则,02_codex_lane\codex_a_coverage_matrix.csv:323
M0569,codex_a_coverage_matrix,2026房山一模,2026,一模,Q20,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,发展 | 实践 | 矛盾 | 系统 | 联系 | 认识 | 部分,rubric_term_hit,待核,是：需逐题回源/融合裁决,base_has_local_match_verify_quality,大规模市场优势1——降低成本提高效率，货物、服务贸易升级/要素自由流动/优化资源配置/贸易投资自由化便利化2 ♣2分 生产：技术研发——提升企业竞争力——产业升级/优化产业结构——融入全球产业分工和合作3 ♣2分 投资：优化营商环境4——吸引外商投资/引进来5 ♣2分 中国方案：制度型开放（1分）——提供助力国际循环中国方案/以国内大循环吸引全球资源要素/增强国内国际两个市场两种资源联动效应（1分） 说明：表示1-5，每个2分，总分不超过6分。 20.细则 等级赋分 新时代坚持和发展中国特色社会主义的基本方略、中国特色社会主义法治体系、中国共产党的地位、矛盾等 ♣1-3分 阐述一个方面，有知识，无论述 ♣4-5分 阐述二者关系，有深入论述 （联系/对立统一于中国式现代化建设进程中） ♣6-8分 从原因层面（必修三：党的地位、法的重要性、党与法的关系/必修四：认识与实践、系统优化等） 从意义层面 理论意义：对科学社会主义的丰富和发展等; 实践意义：对党的先进性、对中特制度优势/治理能力治理 体系现代化、对国家的长治久安等 世界意义：对世界其他政党/对其他国家提供了中国智慧、中国,02_codex_lane\codex_a_coverage_matrix.csv:324
M0570,codex_a_coverage_matrix,2026房山一模,2026,一模,Qunknown,philosophy_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,主观能动性 | 发展 | 改革 | 整体 | 物质 | 矛盾 | 系统 | 联系 | 规律 | 辩证法,rubric_explicit,待核,是：需逐题回源/融合裁决,possible_omission_needs_source_review,中高端供给粮食安全→维护国家粮食安全提供有力支撑 ♣2分 【消费】培育文化新业态新模式，以新供给创造新需求，激发消费潜力/推动文化产业供给侧结构性改革→满足人民美好生活需要/实现共享发展 16（2） 评分细则 可从矛盾普遍性和特殊性的统一、一切从实际出发、联系的观点等角度作答。 细则 等级赋分 矛盾普遍性和特殊性的统一、一切从实际出发、尊重客观规律、发挥主观能动性、联系等 ♣1-2分 单纯知识，无论述 ♣3-4分 一点深入论述，或2点论述一般 ♣5-6分 矛盾普遍性和特殊性的统一、一切从实际出发/开展调查研究的关系/尊重规律/主观能动性深入论述（唯物论与辩证法的有机统一论述深入） ♣7分 融入大局中找定位/系统/整体，逻辑清晰、知识运用准确 联系观（在大局中找准定位）——调查研究/一切从实际出发/尊重物质运动的客观规律，从客观存在的事物出发，经过调查研究，找出事物本身的规律性——矛盾普遍性与特殊性具体的历史统一（比如产业发展-清洁能源产业）/在普遍性的指导下具体问题具体分析（发挥主观能动性） 17.（1）（3分）答案示例 AI幻觉造成的损失不由A公司买单。民事法律关系的主体包括自然人、法人和非法人组织。AI不具备民事主体资格，AI的赔偿承诺不具法律效力，A公司已履行提示义务，主观上不存在过错，因,02_codex_lane\codex_a_coverage_matrix.csv:325
M0571,codex_a_coverage_matrix,2026朝阳一模,2026,一模,Q1,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,主观能动性 | 发展 | 哲学 | 实践 | 改革 | 整体 | 系统 | 联系 | 规律 | 认识 | 部分,rubric_term_hit,待核,是：需逐题回源/融合裁决,base_has_local_match_verify_quality,题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要求的一 项。2026 北京朝阳高三一模政治 1. 实干，是中国共产党人的鲜明特质，是成就事业的必由之路，是破解难题的根本途径。从延安时期“自 己动手、丰衣足食”到新中国成立后“自力更生、艰苦奋斗”，从改革开放“大胆地试、勇敢地改”到新 时代脱贫攻坚战“不获全胜、决不收兵”，一切伟大的成就都是党和人民一道拼出来、干出来的。下列说 法正确的是（ ） ①“自己动手、丰衣足食”坚持了从边区的实际出发，有利于抗日战争取得胜利 ②“自力更生、艰苦奋斗”反映了对外贸易环境条件的变化，构建了新发展格局 ③“大胆地试、勇敢地改”印证了决心和勇气是想问题、作决策、办事情的出发点 ④“不获全胜、决不收兵”要求“务实”的作为，脚踏实地、埋头苦干、久久为功 A. ①③ B. ①④ C. ②③ D. ②④ 2. 中国艺术以“古意”为崇高审美理想。在一定程度上，古意就是本初、朴素之意。传统艺术中与“古” 相关的很多概念，与这种古意有关。如古澹，强调以淡然本真之怀面世，克制人追求主观目的的冲动；古 朴，形容一种朴实自然的格调；浑古，强调超越知识分别的无时间境界；高古，一种与永恒同在的非时空 境界，等等。对此，下列说法正确的是（ ） A.,02_codex_lane\codex_a_coverage_matrix.csv:326
M0572,codex_a_coverage_matrix,2026朝阳一模,2026,一模,Q2,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,价值观 | 意识,term_hit_needs_review,待核,是：需逐题回源/融合裁决,base_has_local_match_verify_quality,”印证了决心和勇气是想问题、作决策、办事情的出发点 ④“不获全胜、决不收兵”要求“务实”的作为，脚踏实地、埋头苦干、久久为功 A. ①③ B. ①④ C. ②③ D. ②④ 2. 中国艺术以“古意”为崇高审美理想。在一定程度上，古意就是本初、朴素之意。传统艺术中与“古” 相关的很多概念，与这种古意有关。如古澹，强调以淡然本真之怀面世，克制人追求主观目的的冲动；古 朴，形容一种朴实自然的格调；浑古，强调超越知识分别的无时间境界；高古，一种与永恒同在的非时空 境界，等等。对此，下列说法正确的是（ ） A. 古澹强调看淡功利克制冲动，体现了价值观的导向作用 B. 古朴呈现出自然的格调，表明意识可以指导人们改造世界 C. 深厚古朴的书法风格的形成需要超时空把握感性而非理性 D. 高古表现为形式简淡、时间悠远、精神孤高，这不可能成为现实 3. 非遗变脸与机械武术同台演绎，自制旋转木马讲解力学原理，机器人乐队、科普实验轮番亮相⋯⋯某地 以春节科普活动为契机，实现“科普+文化”“科普+非遗”相融合，让观众在感受年味的同时，轻松读懂 传统文化背后的科学密码。这体现出（ ） ①春节成为全民科学素养提升的主阵地和文化传播的新平台 ②科普让科学精神融入日常生活，让文化自信浸润中华大地,02_codex_lane\codex_a_coverage_matrix.csv:327
M0573,codex_a_coverage_matrix,2026朝阳一模,2026,一模,Q3,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,主要矛盾 | 价值观 | 发展 | 哲学 | 矛盾 | 联系 | 辩证否定,rubric_term_hit,待核,是：需逐题回源/融合裁决,possible_omission_needs_source_review,用 B. 古朴呈现出自然的格调，表明意识可以指导人们改造世界 C. 深厚古朴的书法风格的形成需要超时空把握感性而非理性 D. 高古表现为形式简淡、时间悠远、精神孤高，这不可能成为现实 3. 非遗变脸与机械武术同台演绎，自制旋转木马讲解力学原理，机器人乐队、科普实验轮番亮相⋯⋯某地 以春节科普活动为契机，实现“科普+文化”“科普+非遗”相融合，让观众在感受年味的同时，轻松读懂 传统文化背后的科学密码。这体现出（ ） ①春节成为全民科学素养提升的主阵地和文化传播的新平台 ②科普让科学精神融入日常生活，让文化自信浸润中华大地 ③只有抓住主要矛盾，才能实现民族文化与外来文化的交融 ④坚持辩证否定，可以使传统文化在科技赋能下焕发新的光彩 A. ①③ B. ①④ C. ②③ D. ②④ [page 2] 第2页/共13页 4. 2026 年是中非开启外交关系70 周年，也是“中非人文交流年”。中非双方以人文交流年为契机，开展 文化丝路交流月、文明对话大会、“中国电影节”等活动，推动中非青年、媒体、旅游等多领域交流。 “中非人文交流年”系列活动的开展（ ） ①将会推动中非文明交流互鉴，促进中非人民心相通、力相聚 ②需要各国青年既要尊重本民族文化，又要认同外来民族文化,02_codex_lane\codex_a_coverage_matrix.csv:328
M0574,codex_a_coverage_matrix,2026朝阳一模,2026,一模,Q4,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,发展 | 实践,rubric_term_hit,待核,是：需逐题回源/融合裁决,base_has_local_match_verify_quality,的创新生态。 关键词：驳回谴责\有效遏制不诚信诉讼行为（1分），诚信\公平原则\社会主义核心价值观（1分） 4.通过整合调解、惩罚、规制等司法手段，既保护知识产权人的合法权益，又兼顾社会公共利益，用司法实践厚植创新沃土，为新质生产力发展提供稳定、可预期的法治环境。 关键词：保护知识产权人的合法权益（1分） 只要有就1分 兼顾社会公共利益\法治环境\法治社会（3选1，1分）只要有就1分 19.结合材料，运用《经济与社会》知识，说明京津冀应如何深化以构建智能网联新能源汽车产业发展新高地。 细则总体说明： 1.本题为应如何类试题，要聚焦设问要求，指向协同这一关键题眼。 2.要按照措施+意义的角度进行，蓝色字体标注为学理性支撑；红色字体标注为意义类。 对于意义类的表述，要求符合具体协同举施产生的影响，不能答非所问。 3.以上几个角度，答出任意三点即可 ，每个要点2,02_codex_lane\codex_a_coverage_matrix.csv:329
M0575,codex_a_coverage_matrix,2026朝阳一模,2026,一模,Q5,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,发展,term_hit_needs_review,待核,是：需逐题回源/融合裁决,weak_hit_review_or_exclude,行业营业收入与营业利润情况 [page 4] 第4页/共13页 行业类别 营业收入（亿 元） 增速 （%） 营业利润（亿 元） 增速 （%） 食品制造业 21916 -0.2 1687 -4.6 家具制造业 6125 -10.7 328 -12.1 计算机、通信和其他电子设备制造 业 174052 7.4 7509 19.5 仪器仪表制造业 11329 4.2 1160 3.1 废弃资源综合利用业 13085 5.7 293 25.1 下列说法正确的是（ ） ①电子设备制造业快速发展有利于工业数智化转型 ②传统产业规模大幅下降促进消费结构不断优化升级 ③仪器仪表制造业规模化发展将助力质量监测和智能制造 ④废弃资源综合利用业利润率处于以上行业最高水平 A. ①② B. ①③ C. ②④ D. ③④ 14. 传统意义上的开放主要指商品、服务和资本、技术、人员等生产要素在国家间的自由流动，即商品和 要素流动型开放。与之相比，制度型开放更加全面、系统、稳定。我国稳步扩大制度型开放（ ） 制度型开放 以规则、规制、管理、标准等制度层面的开放和与国际接轨为主的开放，是更深层次、更高水平、更大 难度的开放，涵盖国际规,02_codex_lane\codex_a_coverage_matrix.csv:330
M0576,codex_a_coverage_matrix,2026朝阳一模,2026,一模,Q6,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,联系,term_hit_needs_review,待核,是：需逐题回源/融合裁决,base_has_local_match_verify_quality,班赢了2 班，2 班赢了3 班——1 班与3 班的胜负关系属于非传递关系 6. 坝河的治理遵循“总体规划、分区实施”原则。这条河从功能单一的排洪河道，变成集防洪、生态、休 闲、文化、经济于一体的复合空间，从“水是水，岸是岸”变成水城共融的“生命之河”，但不变的是对 人的尊重和对自然的敬畏。下列说法正确的是（ ） A. 坝河治理中通过运用分析方法实现了河流多项功能的综合化 B. 坝河治理中的“变”与“不变”体现了辩证思维的折中主义 C. “生命之河”这一类比深刻揭示了坝河对北京的重要价值 D. 坝河治理运用发散和聚合思维，在水与城之间建立起联系 7. 中国科学家首次基于嫦娥六号月球背面样品（月壤）研究发现，月球背面月幔相比月球正面月幔更 “冷”。通过重建原始岩浆的化学组成，并由此计算出月球背面月幔潜能温度大约是1400℃，月球正面月 幔温度高达1500℃。卫星遥感数据也表明，月球背面月幔潜能温度比正面月幔低了大约70℃，与样品分 析一致。下列说法正确的是（ ） A. 科学家的研究以严谨的判断、推理、论证揭示了月球的形象化特征 B. 通过对月球岩石的分析和计算未必能得出关于月球温度的结论 C. 卫星遥感数据的运用增强了月球岩石样品研究结果的可信程度 D. 月球岩石样品研究建立,02_codex_lane\codex_a_coverage_matrix.csv:331
M0577,codex_a_coverage_matrix,2026朝阳一模,2026,一模,Q8,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,人民群众 | 发展,term_hit_needs_review,待核,是：需逐题回源/融合裁决,base_has_local_match_verify_quality,关于月球温度的结论 C. 卫星遥感数据的运用增强了月球岩石样品研究结果的可信程度 D. 月球岩石样品研究建立在对岩石成分的把握之上，体现了超前思维 8. 2026 年全国两会期间，“人工智能+养老”成为热门话题。针对当前人工智能应用到养老服务领域中存 在的设备成本较高、数据标准不统一、老年群体面临数字鸿沟等问题，人大代表建议打破智能设备与服务 平台的数据壁垒，提升服务能力；政协委员提出推动人工智能与养老服务、政务服务深度融合，让技术发 展成果更多更公平惠及全体人民。上述材料表明（ ） ①人大代表与政协委员依法履职尽责，共同推进养老服务高质量发展 ②我国实行全过程人民民主，代表委员积极建言献策，反映人民群众诉求 [page 3] 第3页/共13页 ③民主党派作为参政党，通过参政议政、政治协商为科学决策提供重要参考 ④全国人大作为最高国家权力机关，通过行使立法权完善人工智能养老法治保障 A. ①② B. ①④ C. ②③ D. ③④ 9. “十五五”规划纲要的编制与出台，是我国社会主义民主法治建设的生动实践，党的中央全会提出规划 建议，国务院编制规划纲要草案，全国人大审查批准后公布实施。从“十五五”规划建议到“十五五”规 划纲要，党的主张通过法定程序成为国家意志和人民共同,02_codex_lane\codex_a_coverage_matrix.csv:332
M0578,codex_a_coverage_matrix,2026朝阳一模,2026,一模,Q9,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,实践,term_hit_needs_review,待核,是：需逐题回源/融合裁决,weak_hit_review_or_exclude,员提出推动人工智能与养老服务、政务服务深度融合，让技术发 展成果更多更公平惠及全体人民。上述材料表明（ ） ①人大代表与政协委员依法履职尽责，共同推进养老服务高质量发展 ②我国实行全过程人民民主，代表委员积极建言献策，反映人民群众诉求 [page 3] 第3页/共13页 ③民主党派作为参政党，通过参政议政、政治协商为科学决策提供重要参考 ④全国人大作为最高国家权力机关，通过行使立法权完善人工智能养老法治保障 A. ①② B. ①④ C. ②③ D. ③④ 9. “十五五”规划纲要的编制与出台，是我国社会主义民主法治建设的生动实践，党的中央全会提出规划 建议，国务院编制规划纲要草案，全国人大审查批准后公布实施。从“十五五”规划建议到“十五五”规 划纲要，党的主张通过法定程序成为国家意志和人民共同行动。这一过程集中体现了（ ） ①法治政府在构筑法治国家中的基础性作用 ②依法治国、依法执政、依法行政共同推进 ③党的领导、人民当家作主、依法治国的有机统一 ④科学立法、严格执法、公正司法、全民守法的一体建设 A. ①② B. ①④ C. ②③ D. ③④ 10. 依法有效保护财产权是维护社会稳定、促进经济发展的重要基石。某同学在学完“依法有效保护财产 权”内容,02_codex_lane\codex_a_coverage_matrix.csv:333
M0579,codex_a_coverage_matrix,2026朝阳一模,2026,一模,Q10,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,发展,term_hit_needs_review,待核,是：需逐题回源/融合裁决,base_has_local_match_verify_quality,”规划纲要的编制与出台，是我国社会主义民主法治建设的生动实践，党的中央全会提出规划 建议，国务院编制规划纲要草案，全国人大审查批准后公布实施。从“十五五”规划建议到“十五五”规 划纲要，党的主张通过法定程序成为国家意志和人民共同行动。这一过程集中体现了（ ） ①法治政府在构筑法治国家中的基础性作用 ②依法治国、依法执政、依法行政共同推进 ③党的领导、人民当家作主、依法治国的有机统一 ④科学立法、严格执法、公正司法、全民守法的一体建设 A. ①② B. ①④ C. ②③ D. ③④ 10. 依法有效保护财产权是维护社会稳定、促进经济发展的重要基石。某同学在学完“依法有效保护财产 权”内容后，产生了一些疑问，与同学展开讨论。下列观点正确的是（ ） ①房屋、汽车、电脑、股票、债权、股权等均可进行抵押和质押担保 ②未经甲的同意，乙将甲的小说拍成科幻电影，侵犯了甲的改编权 ③丙画廊未经画家丁的许可，将丁的画作印在宣传页上，侵犯了丁的复制权 ④王某将专利权质押给银行，若到期未还款，银行即可占有和使用该专利 A. ①② B. ①④ C. ②③ D. ③④ 11. 某市人民法院联合公安、司法等部门和保险协会等社会组织，共同搭建“道交纠纷一体化”线上处理 平台，实现道路交通,02_codex_lane\codex_a_coverage_matrix.csv:334
M0580,codex_a_coverage_matrix,2026朝阳一模,2026,一模,Q11,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,人民群众 | 实践 | 矛盾,term_hit_needs_review,待核,是：需逐题回源/融合裁决,weak_hit_review_or_exclude,甲的小说拍成科幻电影，侵犯了甲的改编权 ③丙画廊未经画家丁的许可，将丁的画作印在宣传页上，侵犯了丁的复制权 ④王某将专利权质押给银行，若到期未还款，银行即可占有和使用该专利 A. ①② B. ①④ C. ②③ D. ③④ 11. 某市人民法院联合公安、司法等部门和保险协会等社会组织，共同搭建“道交纠纷一体化”线上处理 平台，实现道路交通事故纠纷的在线咨询、责任认定、申请理赔与纠纷调解，将大量纠纷化解在诉前。关 于这一治理实践，下列说法正确的是（ ） A. 人民法院积极履行审判职能，维护了社会的公平正义 B. 多元力量深度融合，创新矛盾化解渠道，提升纠纷解决效率 C. 诉讼外调解能使人民群众遇到法律问题时获得有效法律援助 D. 线上平台办理属于行政裁决，由行政机关直接作出赔偿决定 12. 智能经济新形态，是以人工智能为核心驱动力、以数据为关键要素、以全域智能化为基本特征的新一 代经济形态，是“人工智能+”从局部赋能向系统性重塑转型的产物。关于打造“智能经济新形态”的实 施路径，下列传导正确的是（ ） ①更新基础设施→实现数据广泛汇聚→优化算力结构→输出高效智能服务 ②聚焦技术攻关→突破核心算法→嵌入业务场景→赋能传统产业智能化升级 ③构建智能产业平台→新业态持续涌,02_codex_lane\codex_a_coverage_matrix.csv:335
M0581,codex_a_coverage_matrix,2026朝阳一模,2026,一模,Q12,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,系统,term_hit_needs_review,待核,是：需逐题回源/融合裁决,base_has_local_match_verify_quality,，共同搭建“道交纠纷一体化”线上处理 平台，实现道路交通事故纠纷的在线咨询、责任认定、申请理赔与纠纷调解，将大量纠纷化解在诉前。关 于这一治理实践，下列说法正确的是（ ） A. 人民法院积极履行审判职能，维护了社会的公平正义 B. 多元力量深度融合，创新矛盾化解渠道，提升纠纷解决效率 C. 诉讼外调解能使人民群众遇到法律问题时获得有效法律援助 D. 线上平台办理属于行政裁决，由行政机关直接作出赔偿决定 12. 智能经济新形态，是以人工智能为核心驱动力、以数据为关键要素、以全域智能化为基本特征的新一 代经济形态，是“人工智能+”从局部赋能向系统性重塑转型的产物。关于打造“智能经济新形态”的实 施路径，下列传导正确的是（ ） ①更新基础设施→实现数据广泛汇聚→优化算力结构→输出高效智能服务 ②聚焦技术攻关→突破核心算法→嵌入业务场景→赋能传统产业智能化升级 ③构建智能产业平台→新业态持续涌现→催生营销模式创新→实现资源要素整合 ④重建标准体系→提升数据生成能力→降低协作成本→推动智能经济生态繁荣 A. ①② B. ①④ C. ②③ D. ③④ 13. 2025 年国内制造业依然处于结构性调整之中。 2025 年中国制造业部分行业营业收入与营业利润情况 [page,02_codex_lane\codex_a_coverage_matrix.csv:336
M0582,codex_a_coverage_matrix,2026朝阳一模,2026,一模,Q13,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,部分,term_hit_needs_review,待核,是：需逐题回源/融合裁决,weak_hit_review_or_exclude,新一 代经济形态，是“人工智能+”从局部赋能向系统性重塑转型的产物。关于打造“智能经济新形态”的实 施路径，下列传导正确的是（ ） ①更新基础设施→实现数据广泛汇聚→优化算力结构→输出高效智能服务 ②聚焦技术攻关→突破核心算法→嵌入业务场景→赋能传统产业智能化升级 ③构建智能产业平台→新业态持续涌现→催生营销模式创新→实现资源要素整合 ④重建标准体系→提升数据生成能力→降低协作成本→推动智能经济生态繁荣 A. ①② B. ①④ C. ②③ D. ③④ 13. 2025 年国内制造业依然处于结构性调整之中。 2025 年中国制造业部分行业营业收入与营业利润情况 [page 4] 第4页/共13页 行业类别 营业收入（亿 元） 增速 （%） 营业利润（亿 元） 增速 （%） 食品制造业 21916 -0.2 1687 -4.6 家具制造业 6125 -10.7 328 -12.1 计算机、通信和其他电子设备制造 业 174052 7.4 7509 19.5 仪器仪表制造业 11329 4.2 1160 3.1 废弃资源综合利用业 13085 5.7 293 25.1 下列说法正确的是（ ） ①电子设备制造业,02_codex_lane\codex_a_coverage_matrix.csv:337
M0583,codex_a_coverage_matrix,2026朝阳一模,2026,一模,Q14,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,发展 | 改革 | 系统,term_hit_needs_review,待核,是：需逐题回源/融合裁决,weak_hit_review_or_exclude,表制造业 11329 4.2 1160 3.1 废弃资源综合利用业 13085 5.7 293 25.1 下列说法正确的是（ ） ①电子设备制造业快速发展有利于工业数智化转型 ②传统产业规模大幅下降促进消费结构不断优化升级 ③仪器仪表制造业规模化发展将助力质量监测和智能制造 ④废弃资源综合利用业利润率处于以上行业最高水平 A. ①② B. ①③ C. ②④ D. ③④ 14. 传统意义上的开放主要指商品、服务和资本、技术、人员等生产要素在国家间的自由流动，即商品和 要素流动型开放。与之相比，制度型开放更加全面、系统、稳定。我国稳步扩大制度型开放（ ） 制度型开放 以规则、规制、管理、标准等制度层面的开放和与国际接轨为主的开放，是更深层次、更高水平、更大 难度的开放，涵盖国际规则对接、国家治理能力提升、产业标准制定等方面。 ①旨在通过降低关税或者非关税壁垒，促进商品和资本的跨境流动 ②有利于对接国际高标准经贸规则，推进高水平开放和深层次改革高效联动 ③有助于提升贸易投资合作质量和水平，拓展中国式现代化发展空间 ④有助于通过差别化、渐进式、深层次开放，参与和推动全球生态治理体系改革 A. ①② B. ①④ C. ②③ D. ③④ 15.,02_codex_lane\codex_a_coverage_matrix.csv:338
