matrix_row_id,row_source,题源,年份,阶段,题号,题型或模块判断,是否进宝典,宝典节点,细则支持原理,证据等级,是否误放,是否需补厚,当前处理,备注,source_artifact
M0970,codex_batch21_2025_dongcheng_final,2025东城期末,2025,期末,Q21,综合主观题：本批新增正文,是：已进入当前DOCX/PDF正文,人民群众,评分细则价值取向层列出人民性/群众观，材料链条为人民立场、发展为民生、治理重民生。,正式讲评/评分细则+题面材料+当前DOCX正文,否,否,INSERTED_DOCX_BATCH21_DONGCHENG_Q21_PEOPLE,Q21是综合题；本批只登记价值判断与价值选择、人民群众两个有细则支撑的哲学角度，不把综合题全答案压成单一哲学节点。,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025东城期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\5b78436dd863858b_2025_1东城讲评_修改.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26b1173765262a2f_2025东城期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\8eda36bd87dba194_2025北京东城高三_上_期末政治_教师版.md; current DOCX text verified after Batch21 insertion
M0971,codex_batch21_2025_dongcheng_final,2025东城期末,2025,期末,Q21,综合主观题：既有正文补厚,是：已进入当前DOCX/PDF正文,价值判断与价值选择,评分细则价值取向层：人民性、群众观、价值观、价值判断标准、党的宗旨、初心等；题面给出“民生为大是价值取向”。,正式讲评/评分细则+题面材料+当前DOCX正文,否,否,REFRESHED_EXISTING_DOCX_BATCH21_DONGCHENG_Q21_VALUE,Q21是综合题；本批只登记价值判断与价值选择、人民群众两个有细则支撑的哲学角度，不把综合题全答案压成单一哲学节点。 Batch21 refreshed the thin answer landing with a concrete people-interest evaluation chain.,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025东城期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\5b78436dd863858b_2025_1东城讲评_修改.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\26b1173765262a2f_2025东城期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\8eda36bd87dba194_2025北京东城高三_上_期末政治_教师版.md; current DOCX text verified after Batch21 insertion
M1009,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q1,文化选择题,否：哲学正文边界排除,中华文化/中华文明突出特性,教师版答案B；题干落在中华文明多元一体、开放包容等文化知识，不作为哲学正文新增。,教师版客观答案/解析+模块边界,否,否,MODULE_BOUNDARY_EXCLUDED_BATCH22_FENGTAI_FINAL,文化线不进入当前哲学宝典正文。,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1010,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q2,政治与法治选择题,否：模块边界排除,人大代表履职/全过程人民民主,教师版答案D；题干围绕人大代表家站点和代表履职。,教师版客观答案/解析+模块边界,否,否,MODULE_BOUNDARY_EXCLUDED_BATCH22_FENGTAI_FINAL,政治与法治边界。,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1011,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q3,经济与社会/民生服务选择题,否：模块边界排除,养老服务体系/社会保障与公共服务,教师版答案B；题干聚焦养老服务供给体系，不形成必修四哲学正文落点。,教师版客观答案/解析+模块边界,否,否,MODULE_BOUNDARY_EXCLUDED_BATCH22_FENGTAI_FINAL,经济与社会/民生服务边界。,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M0993,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q4,哲学正文条目,是：已进入当前DOCX/PDF正文,实现人生价值,教师版答案A，正确项①③明确为“在为国尽责、为民服务的实践中实现个人价值、展现人生风采”和修身立德、服务他人社会。,教师版客观答案/解析+题面正确项；非主观评分细则,否,否,INSERTED_DOCX_BATCH22_FENGTAI_FINAL,Q4 is objective-choice evidence only; do not upgrade to subjective rubric.,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1012,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q5,经济与社会/数字发展选择题,否：模块边界排除,互联网赋能发展,教师版答案A；题干围绕网络直播、远程教育和数字资源整合，主线为数字发展与共同富裕，不进入哲学正文。,教师版客观答案/解析+模块边界,否,否,MODULE_BOUNDARY_EXCLUDED_BATCH22_FENGTAI_FINAL,经济与社会边界。,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1013,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q6,文化选择题,否：哲学正文边界排除,中华优秀传统文化/文化自信,教师版答案A；题干为非遗彩灯与北京文化融合，属于文化线。,教师版客观答案/解析+模块边界,否,否,MODULE_BOUNDARY_EXCLUDED_BATCH22_FENGTAI_FINAL,文化线不进入当前哲学宝典正文。,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M0994,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q7,哲学正文条目,是：已进入当前DOCX/PDF正文,一切从实际出发 / 实事求是 / 主观与客观具体的历史的统一,教师版答案C，正确项为“从实际出发，从当下做起，生活才能少些迷茫”；漫画解析围绕把握当下现实处境。,教师版客观答案/解析+题面正确项；非主观评分细则,否,否,REGISTERED_EXISTING_DOCX_BATCH22_FENGTAI_FINAL,Q7 is objective-choice evidence only; current DOCX placement is retained and registered.,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1014,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q8,逻辑与思维选择题,否：模块边界排除,形象思维/发散思维,教师版答案D；题干明确考查形象思维和发散思维。,教师版客观答案/解析+模块边界,否,否,MODULE_BOUNDARY_EXCLUDED_BATCH22_FENGTAI_FINAL,选必三边界。,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1015,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q9,逻辑与思维选择题,否：模块边界排除,充分条件假言推理,教师版答案D；题干考查假言推理。,教师版客观答案/解析+模块边界,否,否,MODULE_BOUNDARY_EXCLUDED_BATCH22_FENGTAI_FINAL,选必三边界。,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1016,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q10,逻辑与思维选择题,否：模块边界排除,归纳推理/类比推理,教师版答案B；题干考查归纳推理与类比推理。,教师版客观答案/解析+模块边界,否,否,MODULE_BOUNDARY_EXCLUDED_BATCH22_FENGTAI_FINAL,选必三边界。,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1017,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q11,法律与生活选择题,否：模块边界排除,肖像权/人格权保护,教师版答案D；题干为民事人格权与网络法治。,教师版客观答案/解析+模块边界,否,否,MODULE_BOUNDARY_EXCLUDED_BATCH22_FENGTAI_FINAL,选必二边界。,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1018,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q12,法律与生活选择题,否：模块边界排除,旅游合同/安全保障义务,教师版答案B；题干为合同与侵权责任。,教师版客观答案/解析+模块边界,否,否,MODULE_BOUNDARY_EXCLUDED_BATCH22_FENGTAI_FINAL,选必二边界。,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1019,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q13,经济与社会选择题,否：模块边界排除,财政政策/货币政策传导,教师版答案C；题干为宏观经济政策传导。,教师版客观答案/解析+模块边界,否,否,MODULE_BOUNDARY_EXCLUDED_BATCH22_FENGTAI_FINAL,经济与社会边界。,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1020,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q14,经济与社会选择题,否：模块边界排除,首发经济/产业消费,教师版答案C；题干为首发经济影响。,教师版客观答案/解析+模块边界,否,否,MODULE_BOUNDARY_EXCLUDED_BATCH22_FENGTAI_FINAL,经济与社会边界。,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1021,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q15,经济与社会/开放经济选择题,否：模块边界排除,外贸高质量发展/新发展理念,教师版答案A；题干为外贸结构和绿色发展，不进入哲学正文。,教师版客观答案/解析+模块边界,否,否,MODULE_BOUNDARY_EXCLUDED_BATCH22_FENGTAI_FINAL,经济与社会边界。,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M0995,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q16,哲学正文条目,是：已进入当前DOCX/PDF正文,一切从实际出发 / 实事求是 / 主观与客观具体的历史的统一,正式PPT细则第205-263行支持实践、实际出发、联系观、量变质变、矛盾观等，当前DOCX已有正文条目。,正式PPT评分细则+教师版题面/解析+当前DOCX正文,否,否,REGISTERED_EXISTING_DOCX_BATCH22_FENGTAI_FINAL,Q16 formal rubric supports multiple philosophy nodes; each entry remains tied to rubric-listed principles.,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M0996,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q16,哲学正文条目,是：已进入当前DOCX/PDF正文,主观能动性 / 意识的能动作用,正式PPT细则第205-263行支持实践、实际出发、联系观、量变质变、矛盾观等，当前DOCX已有正文条目。,正式PPT评分细则+教师版题面/解析+当前DOCX正文,否,否,REGISTERED_EXISTING_DOCX_BATCH22_FENGTAI_FINAL,Q16 formal rubric supports multiple philosophy nodes; each entry remains tied to rubric-listed principles.,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M0997,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q16,哲学正文条目,是：已进入当前DOCX/PDF正文,价值观的导向作用,正式PPT细则第257行明列正确的价值观；数据使用方向由正确价值观导向。,正式PPT评分细则+教师版题面/解析+当前DOCX正文,否,否,INSERTED_DOCX_BATCH22_FENGTAI_FINAL,Q16 formal rubric supports multiple philosophy nodes; each entry remains tied to rubric-listed principles.,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M0998,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q16,哲学正文条目,是：已进入当前DOCX/PDF正文,发展的观点 / 发展的普遍性,正式PPT细则第208、257、260行明列发展/发展观；题干“看长远”支持发展过程视角。,正式PPT评分细则+教师版题面/解析+当前DOCX正文,否,否,INSERTED_DOCX_BATCH22_FENGTAI_FINAL,Q16 formal rubric supports multiple philosophy nodes; each entry remains tied to rubric-listed principles.,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M0999,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q16,哲学正文条目,是：已进入当前DOCX/PDF正文,实践与认识（总）,正式PPT细则第205-263行支持实践、实际出发、联系观、量变质变、矛盾观等，当前DOCX已有正文条目。,正式PPT评分细则+教师版题面/解析+当前DOCX正文,否,否,REGISTERED_EXISTING_DOCX_BATCH22_FENGTAI_FINAL,Q16 formal rubric supports multiple philosophy nodes; each entry remains tied to rubric-listed principles.,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1000,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q16,哲学正文条目,是：已进入当前DOCX/PDF正文,实践是认识的基础,正式PPT细则第205-263行支持实践、实际出发、联系观、量变质变、矛盾观等，当前DOCX已有正文条目。,正式PPT评分细则+教师版题面/解析+当前DOCX正文,否,否,REGISTERED_EXISTING_DOCX_BATCH22_FENGTAI_FINAL,Q16 formal rubric supports multiple philosophy nodes; each entry remains tied to rubric-listed principles.,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1001,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q16,哲学正文条目,是：已进入当前DOCX/PDF正文,整体与部分,正式PPT细则第205-263行支持实践、实际出发、联系观、量变质变、矛盾观等，当前DOCX已有正文条目。,正式PPT评分细则+教师版题面/解析+当前DOCX正文,否,否,REGISTERED_EXISTING_DOCX_BATCH22_FENGTAI_FINAL,Q16 formal rubric supports multiple philosophy nodes; each entry remains tied to rubric-listed principles.,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1002,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q16,哲学正文条目,是：已进入当前DOCX/PDF正文,矛盾的特殊性 / 具体问题具体分析,正式PPT细则第205-263行支持实践、实际出发、联系观、量变质变、矛盾观等，当前DOCX已有正文条目。,正式PPT评分细则+教师版题面/解析+当前DOCX正文,否,否,REGISTERED_EXISTING_DOCX_BATCH22_FENGTAI_FINAL,Q16 formal rubric supports multiple philosophy nodes; each entry remains tied to rubric-listed principles.,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1003,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q16,哲学正文条目,是：已进入当前DOCX/PDF正文,系统观念 / 系统优化,正式PPT细则第256-257行明列系统优化、整体部分；示例答案要求坚持系统观念。,正式PPT评分细则+教师版题面/解析+当前DOCX正文,否,否,INSERTED_DOCX_BATCH22_FENGTAI_FINAL,Q16 formal rubric supports multiple philosophy nodes; each entry remains tied to rubric-listed principles.,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1004,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q16,哲学正文条目,是：已进入当前DOCX/PDF正文,联系的普遍性 / 联系的观点（总）,正式PPT细则第205-263行支持实践、实际出发、联系观、量变质变、矛盾观等，当前DOCX已有正文条目。,正式PPT评分细则+教师版题面/解析+当前DOCX正文,否,否,REGISTERED_EXISTING_DOCX_BATCH22_FENGTAI_FINAL,Q16 formal rubric supports multiple philosophy nodes; each entry remains tied to rubric-listed principles.,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1005,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q16,哲学正文条目,是：已进入当前DOCX/PDF正文,规律的客观性,正式PPT细则第255行列“规律”，材料强调数量界限和不按规律会犯错。,正式PPT评分细则+教师版题面/解析+当前DOCX正文,否,否,INSERTED_DOCX_BATCH22_FENGTAI_FINAL,Q16 formal rubric supports multiple philosophy nodes; each entry remains tied to rubric-listed principles.,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1006,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q16,哲学正文条目,是：已进入当前DOCX/PDF正文,认识对实践的反作用,正式PPT细则第209、257行明列认识对实践的反作用；题干写做计划、定方案和国家治理。,正式PPT评分细则+教师版题面/解析+当前DOCX正文,否,否,INSERTED_DOCX_BATCH22_FENGTAI_FINAL,Q16 formal rubric supports multiple philosophy nodes; each entry remains tied to rubric-listed principles.,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1007,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q16,哲学正文条目,是：已进入当前DOCX/PDF正文,量变与质变 / 适度原则,正式PPT细则第205-263行支持实践、实际出发、联系观、量变质变、矛盾观等，当前DOCX已有正文条目。,正式PPT评分细则+教师版题面/解析+当前DOCX正文,否,否,REGISTERED_EXISTING_DOCX_BATCH22_FENGTAI_FINAL,Q16 formal rubric supports multiple philosophy nodes; each entry remains tied to rubric-listed principles.,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
M1008,codex_batch22_2025_fengtai_final,2025丰台期末,2025,期末,Q17,哲学正文条目,是：已进入当前DOCX/PDF正文,人民群众,正式PPT评分细则第55、71行：人民性是马克思主义的本质属性/人民群众是历史的创造者；可替换群众观点。,正式PPT评分细则+教师版题面/解析+当前DOCX正文,否,否,REGISTERED_EXISTING_DOCX_BATCH22_FENGTAI_FINAL,Q17 only registers the people/history philosophy point;全过程人民民主等政治点 are not imported into philosophy nodes.,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025丰台期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\360d57a4b250de81_2025丰台期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\89765092a6f26242_2025北京丰台高三_上_期末政治_教师版.md; current DOCX text verified before Batch22 insertion
