material_atom_id,question_id,material_phrase,plain_description,subject_or_actor,action_or_event,affected_party,conflict_or_problem,legal_signal_if_any,possible_relevance_to_answer,source_locator,uncertainty
M_CC0189_2025_石景山_一模_20_06,CC0189_2025_石景山_一模_20,研发过程中，原告支付了两期研发费共9.6 万元，经检验，阶段性产品未达合同要求且研 发进度超期。,研发过程中，原告支付了两期研发费共9.6 万元，经检验，阶段性产品未达合同要求且研 发进度超期。,,,,,原告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_07,CC0189_2025_石景山_一模_20,被告延期交付最终成果后，原告主张被告未能依约提交达标成果，错过上市时机，致原告经 济损失严重，故要求被告返还研发费用并支付违约金。,被告延期交付最终成果后，原告主张被告未能依约提交达标成果，错过上市时机，致原告经 济损失严重，故要求被告返还研发费用并支付违约金。,,,,yes,违约金；原告；被告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_08,CC0189_2025_石景山_一模_20,法院经审理，判令被告返还原告服务费、违约金共 计11 万余元。,法院经审理，判令被告返还原告服务费、违约金共 计11 万余元。,,,,yes,违约金；原告；被告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_09,CC0189_2025_石景山_一模_20,案例二 软件是信息技术关键载体，是新质生产力的代表和数字经济发展的基础。,案例二 软件是信息技术关键载体，是新质生产力的代表和数字经济发展的基础。,,,,,,背景或价值铺垫,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_10,CC0189_2025_石景山_一模_20,“好省”APP是原告某网络科技公 司旗下的一款电商导购应用，用户可在其中领取主流商城的商品优惠券，故该软件上线后下载量巨大。,“好省”APP是原告某网络科技公 司旗下的一款电商导购应用，用户可在其中领取主流商城的商品优惠券，故该软件上线后下载量巨大。,,,,,原告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_11,CC0189_2025_石景山_一模_20,被 告周某是被诉软件“超好省-省钱助手”APP 的开发运营者，该软件晚于原告软件三年上线。,被 告周某是被诉软件“超好省-省钱助手”APP 的开发运营者，该软件晚于原告软件三年上线。,,,,yes,原告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_12,CC0189_2025_石景山_一模_20,原告主张“好 省”软件经其长期宣传已具有影响力，被告软件与原告软件名称和图标相近、内容业务相同，已造成公众 混淆，请求法院判令被告停止不当行为并赔偿损失。,原告主张“好 省”软件经其长期宣传已具有影响力，被告软件与原告软件名称和图标相近、内容业务相同，已造成公众 混淆，请求法院判令被告停止不当行为并赔偿损失。,,,,yes,赔偿损失；原告；被告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_13,CC0189_2025_石景山_一模_20,法院经审理，判令被告停止侵权并赔偿原告损失共计 3.6 万元。,法院经审理，判令被告停止侵权并赔偿原告损失共计 3.6 万元。,,,,yes,原告；被告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_14,CC0189_2025_石景山_一模_20,阅读材料，参考示例，完成下表。,阅读材料，参考示例，完成下表。,,,,,,背景或价值铺垫,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_15,CC0189_2025_石景山_一模_20,案例 裁判理由 对发展新质生产力的保障作用 案例一 ① 维护守约方合法权益，激励从业者秉持契 约精神和敬业态度，着力提升创新研发能 力，促进集成电路产业扩容提质，为新质 生产力发展提供重要支撑。,案例 裁判理由 对发展新质生产力的保障作用 案例一 ① 维护守约方合法权益，激励从业者秉持契 约精神和敬业态度，着力提升创新研发能 力，促进集成电路产业扩容提质，为新质 生产力发展提供重要支撑。,,,,,,背景或价值铺垫,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_16,CC0189_2025_石景山_一模_20,案例二 根据反不正当竞争法规定，禁止经营者实施不 正当竞争行为。,案例二 根据反不正当竞争法规定，禁止经营者实施不 正当竞争行为。,,,,,反不正当竞争法；经营者,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_17,CC0189_2025_石景山_一模_20,原被告两款软件功能相似，存 在竞争关系。,原被告两款软件功能相似，存 在竞争关系。,,,,,被告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_18,CC0189_2025_石景山_一模_20,被告擅自使用与原告名称、图标 相似的软件，容易使消费者发生混淆误认，构 成不正当竞争，应当承担停止侵害、赔偿损失 的侵权责任。,被告擅自使用与原告名称、图标 相似的软件，容易使消费者发生混淆误认，构 成不正当竞争，应当承担停止侵害、赔偿损失 的侵权责任。,,,,yes,侵权责任；停止侵害；赔偿损失；原告；被告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0195_2025_西城_一模_20_01,CC0195_2025_西城_一模_20,20．（8分）劳动法的首要原则是保护劳动者权益，工会搭建协商平台，劳动者以集体力量与用人单位签订 集体合同，可以确保双方协商一致，更加公平、平等自愿。,20．（8分）劳动法的首要原则是保护劳动者权益，工会搭建协商平台，劳动者以集体力量与用人单位签订 集体合同，可以确保双方协商一致，更加公平、平等自愿。,,,,,劳动法；劳动者；用人单位,carries 法律事实/规则信号,F0093:text | F0094:page 10 | F0094:page 7 | F0311:text,heuristic_sentence_split_from_text_layer
M_CC0195_2025_西城_一模_20_02,CC0195_2025_西城_一模_20,更好地保护劳动者合法权益，促进广大劳 动者特别是低薪劳动者群体实现体面劳动，实现社会公平。,更好地保护劳动者合法权益，促进广大劳 动者特别是低薪劳动者群体实现体面劳动，实现社会公平。,,,,,劳动者,carries 法律事实/规则信号,F0093:text | F0094:page 10 | F0094:page 7 | F0311:text,heuristic_sentence_split_from_text_layer
M_CC0195_2025_西城_一模_20_03,CC0195_2025_西城_一模_20,促进企业依法规范用工，构建和谐劳动关 系，激发劳动者积极性，推动生产效率的提高，培育良好商誉，实现社会公平与经济效率的平衡。,促进企业依法规范用工，构建和谐劳动关 系，激发劳动者积极性，推动生产效率的提高，培育良好商誉，实现社会公平与经济效率的平衡。,,,,,劳动者,carries 法律事实/规则信号,F0093:text | F0094:page 10 | F0094:page 7 | F0311:text,heuristic_sentence_split_from_text_layer
M_CC0200_2025_西城_二模_18_01,CC0200_2025_西城_二模_18,18.（8 分） 17 岁的小刘背着家长、绕过平台监管打赏多名网络主播，金额高达45 万余元。,18.（8 分） 17 岁的小刘背着家长、绕过平台监管打赏多名网络主播，金额高达45 万余元。,,,,,,背景或价值铺垫,F0124:text | F0125:page 6 | F0125:page 9 | F0337:text,heuristic_sentence_split_from_text_layer
M_CC0200_2025_西城_二模_18_02,CC0200_2025_西城_二模_18,家长：我们发现之后，先跟主播沟通，有几位主播退了一部分钱，总计5 万余元。,家长：我们发现之后，先跟主播沟通，有几位主播退了一部分钱，总计5 万余元。,,,,,,背景或价值铺垫,F0124:text | F0125:page 6 | F0125:page 9 | F0337:text,heuristic_sentence_split_from_text_layer
M_CC0200_2025_西城_二模_18_03,CC0200_2025_西城_二模_18,后与平台客服沟通， 想要回其余40 万余元的打赏款，遭到拒绝。,后与平台客服沟通， 想要回其余40 万余元的打赏款，遭到拒绝。,,,,,,背景或价值铺垫,F0124:text | F0125:page 6 | F0125:page 9 | F0337:text,heuristic_sentence_split_from_text_layer
M_CC0200_2025_西城_二模_18_04,CC0200_2025_西城_二模_18,所以，我们现在将平台告上人民法院，要求返还充值款项。,所以，我们现在将平台告上人民法院，要求返还充值款项。,,,,,,背景或价值铺垫,F0124:text | F0125:page 6 | F0125:page 9 | F0337:text,heuristic_sentence_split_from_text_layer
M_CC0200_2025_西城_二模_18_05,CC0200_2025_西城_二模_18,平台：注意到小刘账号的异常消费后，采取了消费限制措施，停止了该账户的充值和打赏权限。,平台：注意到小刘账号的异常消费后，采取了消费限制措施，停止了该账户的充值和打赏权限。,,,,,,背景或价值铺垫,F0124:text | F0125:page 6 | F0125:page 9 | F0337:text,heuristic_sentence_split_from_text_layer
M_CC0200_2025_西城_二模_18_06,CC0200_2025_西城_二模_18,但随后， 小刘冒充监护人的身份与平台客服电话沟通，平台才 解除了涉案账号的全部限制措施，平台不应承担责 任。,但随后， 小刘冒充监护人的身份与平台客服电话沟通，平台才 解除了涉案账号的全部限制措施，平台不应承担责 任。,,,,,监护；监护人,carries 法律事实/规则信号,F0124:text | F0125:page 6 | F0125:page 9 | F0337:text,heuristic_sentence_split_from_text_layer
M_CC0200_2025_西城_二模_18_07,CC0200_2025_西城_二模_18,人民法院一审判定，判定由被告平台退还未成 年人充值款24 万元，平台不服提出上诉，二审法院 维持了一审判决。,人民法院一审判定，判定由被告平台退还未成 年人充值款24 万元，平台不服提出上诉，二审法院 维持了一审判决。,,,,yes,被告；上诉,carries 法律事实/规则信号,F0124:text | F0125:page 6 | F0125:page 9 | F0337:text,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_01,CC0206_2025_西城_期末_19,19．（8 分） 【案情回放】 “小爱同学，今天天气怎么样？,19．（8 分） 【案情回放】 “小爱同学，今天天气怎么样？,,,,,,背景或价值铺垫,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_02,CC0206_2025_西城_期末_19,”“小爱同学，讲个故事”……随着M 公司2017 年7 月推出的“小爱 同学”智能语音设备后，“小爱同学”越来越多的参与到我们的生活中。,”“小爱同学，讲个故事”……随着M 公司2017 年7 月推出的“小爱 同学”智能语音设备后，“小爱同学”越来越多的参与到我们的生活中。,,,,,,背景或价值铺垫,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_03,CC0206_2025_西城_期末_19,截至2020 年12 月，其月活跃用 户数达到8670 万人，累计唤醒约495 亿次。,截至2020 年12 月，其月活跃用 户数达到8670 万人，累计唤醒约495 亿次。,,,,,,背景或价值铺垫,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_04,CC0206_2025_西城_期末_19,陈某于2017 年8 月至2020 年6 月间，在不同商品类别上抢先大量申请注册相关商标，并向M 科技关 联企业发函，要求停止使用“小爱同学”商标。,陈某于2017 年8 月至2020 年6 月间，在不同商品类别上抢先大量申请注册相关商标，并向M 科技关 联企业发函，要求停止使用“小爱同学”商标。,,,,,,背景或价值铺垫,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_05,CC0206_2025_西城_期末_19,同时与深圳市Y 公司合作，在运动手表、闹钟等商品上使 用“小爱同学”商标，并发布相关宣传文章。,同时与深圳市Y 公司合作，在运动手表、闹钟等商品上使 用“小爱同学”商标，并发布相关宣传文章。,,,,,,背景或价值铺垫,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_06,CC0206_2025_西城_期末_19,M 公司因此提起诉讼，指控陈某及深圳市Y 公司构成不正当 竞争。,M 公司因此提起诉讼，指控陈某及深圳市Y 公司构成不正当 竞争。,,,,yes,起诉,carries 法律事实/规则信号,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_07,CC0206_2025_西城_期末_19,【判决结果】 经人民法院审理，“小爱同学”作为有一定影响力的唤醒词、人工智能引擎的名称以及 搭载人工智能引擎的智能音箱等商品的名称，受到反不正当竞争法的保护。,【判决结果】 经人民法院审理，“小爱同学”作为有一定影响力的唤醒词、人工智能引擎的名称以及 搭载人工智能引擎的智能音箱等商品的名称，受到反不正当竞争法的保护。,,,,,反不正当竞争法,carries 法律事实/规则信号,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_08,CC0206_2025_西城_期末_19,判决陈某、深圳市Y 智能 科技有限公司立即停止侵权，陈某赔偿M 科技经济损失及合理支出120 万元，深圳市Y 公司对其中25 万元 承担连带责任。,判决陈某、深圳市Y 智能 科技有限公司立即停止侵权，陈某赔偿M 科技经济损失及合理支出120 万元，深圳市Y 公司对其中25 万元 承担连带责任。,,,,yes,,背景或价值铺垫,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_09,CC0206_2025_西城_期末_19,一审判决后，当事人均未上诉。,一审判决后，当事人均未上诉。,,,,yes,上诉,carries 法律事实/规则信号,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_10,CC0206_2025_西城_期末_19,“唤醒词”亦受法律保护，请 [page 7] 第7页/共10页,“唤醒词”亦受法律保护，请 [page 7] 第7页/共10页,,,,,,背景或价值铺垫,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0213_2025_门头沟_一模_20_01,CC0213_2025_门头沟_一模_20,20. “以事实为根据，以法律为准绳”是我国司法活动的基本原则，核心是通过客观事实认真严格依 照法律规定作出裁判，确保司法公正性与权威性。,20. “以事实为根据，以法律为准绳”是我国司法活动的基本原则，核心是通过客观事实认真严格依 照法律规定作出裁判，确保司法公正性与权威性。,,,,,,背景或价值铺垫,F0096:page 10 | F0096:page 7,heuristic_sentence_split_from_text_layer
M_CC0213_2025_门头沟_一模_20_02,CC0213_2025_门头沟_一模_20,请结合以下案例，参照所给出完成下表。,请结合以下案例，参照所给出完成下表。,,,,,,背景或价值铺垫,F0096:page 10 | F0096:page 7,heuristic_sentence_split_from_text_layer
M_CC0213_2025_门头沟_一模_20_03,CC0213_2025_门头沟_一模_20,案件事实 裁判要点 案例一 A 享有“我不是胖虎”系列美 术作品的复制权、改编权、信息网络传播权 等著作财产性权利。,案件事实 裁判要点 案例一 A 享有“我不是胖虎”系列美 术作品的复制权、改编权、信息网络传播权 等著作财产性权利。,,,,,,背景或价值铺垫,F0096:page 10 | F0096:page 7,heuristic_sentence_split_from_text_layer
M_CC0213_2025_门头沟_一模_20_04,CC0213_2025_门头沟_一模_20,B 公司、C 公司未经许 可，在其经营的微博账号中发布了与A 公司 “我不是胖虎”类似电脑壁纸“橘猫”。,B 公司、C 公司未经许 可，在其经营的微博账号中发布了与A 公司 “我不是胖虎”类似电脑壁纸“橘猫”。,,,,,,背景或价值铺垫,F0096:page 10 | F0096:page 7,heuristic_sentence_split_from_text_layer
M_CC0213_2025_门头沟_一模_20_05,CC0213_2025_门头沟_一模_20,A 公司向法院起诉B 公司、C 公司，要求其承 担侵权责任。,A 公司向法院起诉B 公司、C 公司，要求其承 担侵权责任。,,,,yes,侵权责任；起诉,carries 法律事实/规则信号,F0096:page 10 | F0096:page 7,heuristic_sentence_split_from_text_layer
M_CC0213_2025_门头沟_一模_20_06,CC0213_2025_门头沟_一模_20,裁判结果：支持A 公司的诉讼请求，B 公司、C 公 司应停止侵害，删除相关内容并赔偿A 公司经济损失。,裁判结果：支持A 公司的诉讼请求，B 公司、C 公 司应停止侵害，删除相关内容并赔偿A 公司经济损失。,,,,yes,停止侵害；诉讼请求,carries 法律事实/规则信号,F0096:page 10 | F0096:page 7,heuristic_sentence_split_from_text_layer
M_CC0213_2025_门头沟_一模_20_07,CC0213_2025_门头沟_一模_20,裁判理由：根据《中华人民共和国著作权法》的规 定，著作权人对其作品享有广泛的权利。,裁判理由：根据《中华人民共和国著作权法》的规 定，著作权人对其作品享有广泛的权利。,,,,,著作权,carries 法律事实/规则信号,F0096:page 10 | F0096:page 7,heuristic_sentence_split_from_text_layer
M_CC0213_2025_门头沟_一模_20_08,CC0213_2025_门头沟_一模_20,他人未经著作 权人许可使用著作权人的作品，就可能构成侵权。,他人未经著作 权人许可使用著作权人的作品，就可能构成侵权。,,,,yes,著作权,carries 法律事实/规则信号,F0096:page 10 | F0096:page 7,heuristic_sentence_split_from_text_layer
M_CC0213_2025_门头沟_一模_20_09,CC0213_2025_门头沟_一模_20,B 公 司、C 公司未经许可，擅自将被诉侵权图片作为微博图 片发布，使公众可以在其个人选定的时间和地点获得作 品，均侵害了A 公司的著作权。,B 公 司、C 公司未经许可，擅自将被诉侵权图片作为微博图 片发布，使公众可以在其个人选定的时间和地点获得作 品，均侵害了A 公司的著作权。,,,,yes,著作权,carries 法律事实/规则信号,F0096:page 10 | F0096:page 7,heuristic_sentence_split_from_text_layer
M_CC0213_2025_门头沟_一模_20_10,CC0213_2025_门头沟_一模_20,现实意义：该判决充分保障了著作权人的合法权 益，规范了企业行为。,现实意义：该判决充分保障了著作权人的合法权 益，规范了企业行为。,,,,,著作权,carries 法律事实/规则信号,F0096:page 10 | F0096:page 7,heuristic_sentence_split_from_text_layer
M_CC0213_2025_门头沟_一模_20_11,CC0213_2025_门头沟_一模_20,案例二 孙某在2022 年4 月应聘甲公 司，所投简历写明：2015 年7 月至2022 年3 月期间有4 段工作经历。,案例二 孙某在2022 年4 月应聘甲公 司，所投简历写明：2015 年7 月至2022 年3 月期间有4 段工作经历。,,,,,,背景或价值铺垫,F0096:page 10 | F0096:page 7,heuristic_sentence_split_from_text_layer
M_CC0213_2025_门头沟_一模_20_12,CC0213_2025_门头沟_一模_20,后孙某入职甲公 司，同日双方签订了劳动合同，并约定了试 用期。,后孙某入职甲公 司，同日双方签订了劳动合同，并约定了试 用期。,,,,,劳动合同,carries 法律事实/规则信号,F0096:page 10 | F0096:page 7,heuristic_sentence_split_from_text_layer
M_CC0213_2025_门头沟_一模_20_13,CC0213_2025_门头沟_一模_20,入职后经甲公司查证，孙某在2015 年 毕业后的7 年时间，曾在17 家公司任职，甲 公司以孙某未如实提供工作经历为由，在试 裁判结果① 裁判理由② 现实意义③ [page 8] 第8页/共10页 用期将其辞退。,入职后经甲公司查证，孙某在2015 年 毕业后的7 年时间，曾在17 家公司任职，甲 公司以孙某未如实提供工作经历为由，在试 裁判结果① 裁判理由② 现实意义③ [page 8] 第8页/共10页 用期将其辞退。,,,,,,背景或价值铺垫,F0096:page 10 | F0096:page 7,heuristic_sentence_split_from_text_layer
M_CC0213_2025_门头沟_一模_20_14,CC0213_2025_门头沟_一模_20,孙某向法院起诉，请求法院 判决甲公司支付违法解除劳动关系赔偿金。,孙某向法院起诉，请求法院 判决甲公司支付违法解除劳动关系赔偿金。,,,,yes,起诉,carries 法律事实/规则信号,F0096:page 10 | F0096:page 7,heuristic_sentence_split_from_text_layer
M_CC0214_2025_门头沟_一模_20_2_01,CC0214_2025_门头沟_一模_20_2,20（2）裁判理由共4分。,20（2）裁判理由共4分。,,,,,,背景或价值铺垫,F0095:text | F0313:text,heuristic_sentence_split_from_text_layer
M_CC0214_2025_门头沟_一模_20_2_02,CC0214_2025_门头沟_一模_20_2,①法律规定1分，写出签订劳动合同用遵循的原则，写出诚实信用原则即可得1分；,①法律规定1分，写出签订劳动合同用遵循的原则，写出诚实信用原则即可得1分；,,,,,劳动合同,carries 法律事实/规则信号,F0095:text | F0313:text,heuristic_sentence_split_from_text_layer
M_CC0214_2025_门头沟_一模_20_2_03,CC0214_2025_门头沟_一模_20_2,/根据《劳动合同法》以欺诈手段订立的劳动合同无效或者部分无效。,/根据《劳动合同法》以欺诈手段订立的劳动合同无效或者部分无效。,,,,yes,欺诈；劳动合同法；劳动合同,carries 法律事实/规则信号,F0095:text | F0313:text,heuristic_sentence_split_from_text_layer
M_CC0214_2025_门头沟_一模_20_2_04,CC0214_2025_门头沟_一模_20_2,②违反诚实信用原则/违反劳动者基本的职业道德/侵犯了甲公司知情权（1分） ③甲公司在违背真实的意思的情况与其签订合同/写出不是甲公司真实的意愿/劳动合同无效即可得（1分） ④甲公司提出解除劳动关系符合法律规定/解除劳动关系并无不妥/解除劳动关系的行为无过错（1分）,②违反诚实信用原则/违反劳动者基本的职业道德/侵犯了甲公司知情权（1分） ③甲公司在违背真实的意思的情况与其签订合同/写出不是甲公司真实的意愿/劳动合同无效即可得（1分） ④甲公司提出解除劳动关系符合法律规定/解除劳动关系并无不妥/解除劳动关系的行为无过错（1分）,,,,,劳动合同；劳动者；知情权,carries 法律事实/规则信号,F0095:text | F0313:text,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_01,CC0223_2025_顺义_一模_19,19．(1)案例1 通过法院调解解决纠纷。,19．(1)案例1 通过法院调解解决纠纷。,,,,yes,,背景或价值铺垫,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_02,CC0223_2025_顺义_一模_19,案例2 通过行政裁决和行政诉讼解决纠纷。,案例2 通过行政裁决和行政诉讼解决纠纷。,,,,yes,,背景或价值铺垫,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_03,CC0223_2025_顺义_一模_19,(2)①有利于明确权利边界。,(2)①有利于明确权利边界。,,,,,,背景或价值铺垫,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_04,CC0223_2025_顺义_一模_19,案例2 市监局纠正侵权名称，保障市场主体和公民的合法权益。,案例2 市监局纠正侵权名称，保障市场主体和公民的合法权益。,,,,yes,,背景或价值铺垫,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_05,CC0223_2025_顺义_一模_19,②有利于化解社会矛盾。,②有利于化解社会矛盾。,,,,,,背景或价值铺垫,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_06,CC0223_2025_顺义_一模_19,案例1 的调解修复人际关系，体现 “和合”理念，促进社会和谐。,案例1 的调解修复人际关系，体现 “和合”理念，促进社会和谐。,,,,,,背景或价值铺垫,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_07,CC0223_2025_顺义_一模_19,③有利于维护公平正义。,③有利于维护公平正义。,,,,,,背景或价值铺垫,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_08,CC0223_2025_顺义_一模_19,让公平正义在人与人相互理解的土壤中生根发芽。,让公平正义在人与人相互理解的土壤中生根发芽。,,,,,,背景或价值铺垫,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_09,CC0223_2025_顺义_一模_19,（原卷无答案，此答案仅供参考） 【分析】背景素材：高某与刘某的邻里纠纷、甲公司与乙公司的名称权纠纷 考点考查：权利行使注意界限、积极维护人身权利、自主创业与诚信经营、纠纷的多元解决方式 能力考查：描述和阐释事物、论证和探究问题 核心素养：政治认同、科学精神、法治意识 【详解】（1）第一步：审设问。,（原卷无答案，此答案仅供参考） 【分析】背景素材：高某与刘某的邻里纠纷、甲公司与乙公司的名称权纠纷 考点考查：权利行使注意界限、积极维护人身权利、自主创业与诚信经营、纠纷的多元解决方式 能力考查：描述和阐释事物、论证和探究问题 核心素养：政治认同、科学精神、法治意识 【详解】（1）第一步：审设问。,,,,yes,,背景或价值铺垫,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_10,CC0223_2025_顺义_一模_19,明确主体、做答范围、问题限定和作答角度。,明确主体、做答范围、问题限定和作答角度。,,,,,,背景或价值铺垫,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_11,CC0223_2025_顺义_一模_19,本题是分析说明类主观题，明确本题考查的范围是《法律与生活》，设问指向是分析上述案例是如何解决 纠纷的，运用纠纷的多元解决方式的知识进行说明。,本题是分析说明类主观题，明确本题考查的范围是《法律与生活》，设问指向是分析上述案例是如何解决 纠纷的，运用纠纷的多元解决方式的知识进行说明。,,,,yes,法律与生活,carries 法律事实/规则信号,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_12,CC0223_2025_顺义_一模_19,提取关键词，链接教材知识。,提取关键词，链接教材知识。,,,,,,背景或价值铺垫,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_13,CC0223_2025_顺义_一模_19,关键词①：刘某一家经常在门口堆放杂物及生活垃圾。,关键词①：刘某一家经常在门口堆放杂物及生活垃圾。,,,,,,背景或价值铺垫,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_14,CC0223_2025_顺义_一模_19,高某跟刘某沟通过多次，要求其清除杂物及垃圾， 对方均不予理会，还在微信群内辱骂高某。,高某跟刘某沟通过多次，要求其清除杂物及垃圾， 对方均不予理会，还在微信群内辱骂高某。,,,,,,背景或价值铺垫,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_15,CC0223_2025_顺义_一模_19,高某将刘某诉至法院，经法院调解→可调用的法理依据是《民 法典》第228 条：相邻关系应遵循有利生产、方便生活的原则。,高某将刘某诉至法院，经法院调解→可调用的法理依据是《民 法典》第228 条：相邻关系应遵循有利生产、方便生活的原则。,,,,yes,相邻关系,carries 法律事实/规则信号,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_16,CC0223_2025_顺义_一模_19,《民法典》第1024 条关于名誉权的规定。,《民法典》第1024 条关于名誉权的规定。,,,,,民法典；名誉权,carries 法律事实/规则信号,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_17,CC0223_2025_顺义_一模_19,关键词②：乙公司将企业名称变更登记为与甲公司相似的名称→可调用的法理依据是《反不正当竞争法》 第六条规定：禁止擅自使用他人有一定影响的企业名称。,关键词②：乙公司将企业名称变更登记为与甲公司相似的名称→可调用的法理依据是《反不正当竞争法》 第六条规定：禁止擅自使用他人有一定影响的企业名称。,,,,,反不正当竞争法,carries 法律事实/规则信号,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_18,CC0223_2025_顺义_一模_19,《企业名称登记管理规定》第23 条的有关规定以 及《行政诉讼法》规定对行政裁决不服可提起行政诉讼。,《企业名称登记管理规定》第23 条的有关规定以 及《行政诉讼法》规定对行政裁决不服可提起行政诉讼。,,,,yes,,背景或价值铺垫,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
M_CC0223_2025_顺义_一模_19_19,CC0223_2025_顺义_一模_19,第三步：整合信息，组织答案。,第三步：整合信息，组织答案。,,,,,,背景或价值铺垫,F0098:page 16 | F0098:page 6,heuristic_sentence_split_from_text_layer
