question,point_no,basis,bucket,framework_core,scoring_position,red_scoring_terms,answer_sentence,evidence_level,promotion_status,source_boundary,source_refs,student_summary_status
2025朝阳二模 Q21,1,atom_expression_variant_from_source_ledger,中国,推动构建人类命运共同体,中国发展需要3分,实现发展繁荣的重要基础；维护国家安全的重点；运筹外交全局的首要；推动构建人类命运共同体的关键,我国周边国家众多，开创周边工作新局面是实现发展繁荣的重要基础，是维护国家安全的重点，是运筹外交全局的首要，也是推动构建人类命运共同体的关键。,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2025朝阳二模_Q21_SRC_436f84dc1edf;2025朝阳二模_Q21_SRC_d411e2158d47,included_main
2025朝阳二模 Q21,2,atom_expression_variant_from_source_ledger,理论,国家间共同利益是国家合作的基础,区域发展需要第1点1分,共同利益；广泛共同利益；维护世界和平促进共同发展,共同利益是国际合作的基础，中国与周边国家有着广泛共同利益，为开创周边工作新局面和促进区域共同发展提供重要前提。,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2025朝阳二模_Q21_SRC_436f84dc1edf;2025朝阳二模_Q21_SRC_d411e2158d47,included_main
2025朝阳二模 Q21,3,atom_expression_variant_from_source_ledger,经济全球化,推动贸易和投资自由化便利化,区域发展需要经济角度1分,经济融合；共同发展；区域经济一体化；区域贸易和投资自由化便利化,中国与周边国家开展贸易，能推动区域经济一体化，促进区域贸易和投资自由化便利化，实现共同发展。,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2025朝阳二模_Q21_SRC_436f84dc1edf;2025朝阳二模_Q21_SRC_d411e2158d47,included_main
2025朝阳二模 Q21,4,atom_expression_variant_from_source_ledger,中国,推动构建人类命运共同体,区域发展需要安全政治角度1分,创新区域合作机制；搭建合作平台；维护地区和平稳定；维护区域安全；周边国家命运共同体,中国同周边国家创新区域合作机制并搭建合作平台，有利于维护地区和平稳定，推动构建周边国家命运共同体。,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2025朝阳二模_Q21_SRC_436f84dc1edf;2025朝阳二模_Q21_SRC_d411e2158d47,included_main
2025朝阳二模 Q21,5,atom_expression_variant_from_source_ledger,政治多极化,推动建设相互尊重、公平正义、合作共赢的新型国际关系,世界发展需要第1点1分,合作共赢新型国际关系；国际关系民主化；真正的多边主义；全球治理变革,中国携手周边国家推动建设以合作共赢为核心的新型国际关系，推动国际关系民主化，实现真正的多边主义并推动全球治理变革。,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2025朝阳二模_Q21_SRC_436f84dc1edf;2025朝阳二模_Q21_SRC_d411e2158d47,included_main
2025朝阳二模 Q21,6,atom_expression_variant_from_source_ledger,经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,世界发展需要第2点1分,维护全球自由贸易；多边贸易；开放、包容、普惠、平衡、共赢,中国通过区域经济合作维护全球自由贸易和多边贸易，推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展。,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2025朝阳二模_Q21_SRC_436f84dc1edf;2025朝阳二模_Q21_SRC_d411e2158d47,included_main
2024朝阳期中 Q20(3),1,atom_expression_variant_from_source_ledger,经济全球化,推动贸易和投资自由化便利化,短评三段点评6分中的打造新平台点评,数字贸易；交流合作平台；投资贸易自由化便利化；资源优化配置；两个市场两种资源,数字贸易博览会为全球数字贸易搭建交流合作平台，促进投资和贸易自由化便利化，实现资源优化配置，使各国更好利用两个市场两种资源。,P0_formal_scoring_rule_text,candidate_with_boundary_guard,formal_scoring_docx_rtf_with_paper_text_support,2024朝阳期中_Q20_3_SRC_3d4cd35f4494;2024朝阳期中_Q20_3_SRC_b706c444e16d;2024朝阳期中_Q20_3_SRC_34231242a333,included_main
2024朝阳期中 Q20(3),2,atom_expression_variant_from_source_ledger,经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,短评总评2分中的做法或总评价,开放、包容、普惠、平衡、共赢,中国坚持办好数字贸易博览会，推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展。,P0_formal_scoring_rule_text,candidate_with_boundary_guard,formal_scoring_docx_rtf_with_paper_text_support,2024朝阳期中_Q20_3_SRC_3d4cd35f4494;2024朝阳期中_Q20_3_SRC_b706c444e16d;2024朝阳期中_Q20_3_SRC_34231242a333,included_main
2024朝阳期中 Q20(3),3,atom_expression_variant_from_source_ledger,中国,中国平等开放、合作共享的全球治理理念,短评总评2分中的总评价,平等开放；合作共享；全球治理理念；中国发展新机遇,数字贸易博览会生动展现中国平等开放、合作共享的全球治理理念，让世界共享中国发展新机遇。,P0_formal_scoring_rule_text,candidate_with_boundary_guard,formal_scoring_docx_rtf_with_paper_text_support,2024朝阳期中_Q20_3_SRC_3d4cd35f4494;2024朝阳期中_Q20_3_SRC_b706c444e16d;2024朝阳期中_Q20_3_SRC_34231242a333,included_main
2024朝阳一模 Q21,1,atom_expression_variant_from_source_ledger,政治多极化,推动建设相互尊重、公平正义、合作共赢的新型国际关系,政治多极化维度5分中的可用要点,和平共处五项原则；主权安全发展利益；合作共赢；新型国际关系；人类命运共同体,中国坚持和平共处五项原则，维护主权安全和发展利益，在谋求本国发展中促进各国共同发展，推动建设新型国际关系和人类命运共同体。,P0_formal_scoring_rule_pptx,candidate_with_fixes_boundary_guard,formal_scoring_pptx_docx_with_paper_text_support,2024朝阳一模_Q21_SRC_4fc81e818683;2024朝阳一模_Q21_SRC_8a924a245316;2024朝阳一模_Q21_SRC_d3b447f0ea3a,included_main
2024朝阳一模 Q21,2,atom_expression_variant_from_source_ledger,经济全球化,充分利用国内国际两个市场、两种资源，增强国内国际循环联动,经济全球化维度5分中的可用要点,超大规模市场优势；国内国际两个市场两种资源；全球资源要素；全球产业分工和合作,中国依托超大规模市场优势，以国内大循环吸引全球资源要素，增强国内国际两个市场两种资源联动效应，深度参与全球产业分工和合作。,P0_formal_scoring_rule_pptx,candidate_with_fixes_boundary_guard,formal_scoring_pptx_docx_with_paper_text_support,2024朝阳一模_Q21_SRC_4fc81e818683;2024朝阳一模_Q21_SRC_8a924a245316;2024朝阳一模_Q21_SRC_d3b447f0ea3a,included_main
2024朝阳一模 Q21,3,atom_expression_variant_from_source_ledger,中国,中国特色大国外交、独立自主和平外交政策与周边命运共同体,经济全球化维度参考示例末句,独立自主；发展主动权；自主创新能力和关键核心技术自主可控为混模块边界支撑,中国坚持独立自主，把发展主动权牢牢掌握在自己手中，在外部风险挑战增多的背景下增强经济发展的自主性和主动性。,P0_formal_scoring_rule_pptx,candidate_with_fixes_boundary_guard,formal_scoring_pptx_docx_with_paper_text_support,2024朝阳一模_Q21_SRC_4fc81e818683;2024朝阳一模_Q21_SRC_8a924a245316;2024朝阳一模_Q21_SRC_d3b447f0ea3a,included_main
2024朝阳二模 Q20,1,atom_expression_variant_from_source_ledger,政治多极化,推动国际关系民主化，坚持真正的多边主义，推动国际秩序朝公正合理方向发展,基本原则第1空1分,平等；公平；公正；多边主义；协商一致,完善全球气候治理应坚持平等、公平公正和多边主义，通过协商一致推动各方共同应对气候变化。,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_pdf_docx_with_paper_text_support,2024朝阳二模_Q20_SRC_df323259ba77;2024朝阳二模_Q20_SRC_8802a640c1e2;2024朝阳二模_Q20_SRC_4de874d0f669,included_main
2024朝阳二模 Q20,2,atom_expression_variant_from_source_ledger,政治多极化,全球治理应坚持开放、合作、共享、共赢、包容和共商共建,基本原则第2空1分,开放；合作；共享；共赢；包容；求同存异；共商共建,完善全球气候治理应坚持开放合作共享共赢和包容精神，在共商共建中求同存异。,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_pdf_docx_with_paper_text_support,2024朝阳二模_Q20_SRC_df323259ba77;2024朝阳二模_Q20_SRC_8802a640c1e2;2024朝阳二模_Q20_SRC_4de874d0f669,included_main
2024朝阳二模 Q20,3,atom_expression_variant_from_source_ledger,时代背景,全球性挑战、逆全球化、保护主义和治理赤字凸显,各方共识背景1分,巨大风险和挑战；全球性挑战；人类共同责任；全球治理重要议题,气候变化给全人类带来巨大风险和挑战，气候治理已成为全球治理的重要议题之一，应对气候变化是人类共同责任。,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_pdf_docx_with_paper_text_support,2024朝阳二模_Q20_SRC_df323259ba77;2024朝阳二模_Q20_SRC_8802a640c1e2;2024朝阳二模_Q20_SRC_4de874d0f669,included_main
2024朝阳二模 Q20,4,atom_expression_variant_from_source_ledger,政治多极化,共商共建共享的全球治理观,如何完善全球气候治理角度1,全球气候治理体系；共商共建共享的全球治理观；公平正义合作共赢的新型国际关系；共同利益是国家合作的基础；人类命运共同体,各主权国家和国际组织应携手建立公平合理、合作共赢的全球气候治理体系，践行共商共建共享的全球治理观，推动构建人类命运共同体。,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_pdf_docx_with_paper_text_support,2024朝阳二模_Q20_SRC_df323259ba77;2024朝阳二模_Q20_SRC_8802a640c1e2;2024朝阳二模_Q20_SRC_4de874d0f669,included_main
2024朝阳二模 Q20,5,atom_expression_variant_from_source_ledger,政治多极化,坚持共同但有区别的责任，发达国家应承担更多责任,如何完善全球气候治理角度2,不同国家发展阶段和具体情况不同；从各自实际出发；共同但有区别的责任；发达国家兑现承诺,不同国家发展阶段和具体情况不同，应从各自实际出发落实责任，发达国家应兑现承诺并为完善全球气候治理承担更多责任。,P0_formal_scoring_rule_text,candidate_with_fixes,formal_scoring_pdf_docx_with_paper_text_support,2024朝阳二模_Q20_SRC_df323259ba77;2024朝阳二模_Q20_SRC_8802a640c1e2;2024朝阳二模_Q20_SRC_4de874d0f669,included_main
2026丰台一模 Q19,1,atom_expression_variant_from_source_ledger,中国,中国特色大国外交、独立自主和平外交政策与周边命运共同体,PPTX slide42 paragraph1 guarded,人类命运共同体；胸怀天下；联合国2030年可持续发展议程；全球发展的贡献者；全球可持续发展,中国秉持人类命运共同体理念，坚持胸怀天下，携手各国落实联合国2030年可持续发展议程，做全球发展的贡献者。,P0_scoring_pptx_reference_answer_guarded,candidate_with_guard,scoring_pptx_reference_answer_without_point_slots,2026丰台一模_Q19_SRC_44f3b42c2caf;2026丰台一模_Q19_SRC_31e84e4e2ec2,included_main
2026丰台一模 Q19,2,atom_expression_variant_from_source_ledger,联合国,《联合国宪章》宗旨和原则,PPTX slide42 paragraph1-2 guarded,联合国宪章的宗旨和原则；联合国2030年可持续发展议程；联合国发展峰会,中国坚定维护联合国宪章的宗旨和原则，携手各国落实联合国2030年可持续发展议程。,P0_scoring_pptx_reference_answer_guarded,candidate_with_guard,scoring_pptx_reference_answer_without_point_slots,2026丰台一模_Q19_SRC_44f3b42c2caf;2026丰台一模_Q19_SRC_31e84e4e2ec2,included_main
2026丰台一模 Q19,3,atom_expression_variant_from_source_ledger,政治多极化,推动国际关系民主化，坚持真正的多边主义，推动国际秩序朝公正合理方向发展,PPTX slide42 paragraph2 guarded,正确义利观；真正的多边主义；合作共赢；扩大同各国利益的汇合点；共同利益,中国坚持正确义利观，积极践行真正的多边主义，坚持合作共赢，致力于扩大同各国利益的汇合点。,P0_scoring_pptx_reference_answer_guarded,candidate_with_guard,scoring_pptx_reference_answer_without_point_slots,2026丰台一模_Q19_SRC_44f3b42c2caf;2026丰台一模_Q19_SRC_31e84e4e2ec2,included_main
2026丰台一模 Q19,4,atom_expression_variant_from_source_ledger,政治多极化,共商共建共享的全球治理观,PPTX slide42 paragraph3 guarded,共商共建共享的全球治理观；全球治理；全球可持续发展；负责任大国；大国情怀与担当,中国坚持共商共建共享的全球治理观，以减贫、教育普及、卫生健康等领域成就和国际合作，展现对全球可持续发展的积极贡献和负责任大国担当。,P0_scoring_pptx_reference_answer_guarded,candidate_with_guard,scoring_pptx_reference_answer_without_point_slots,2026丰台一模_Q19_SRC_44f3b42c2caf;2026丰台一模_Q19_SRC_31e84e4e2ec2,included_main
2025丰台期末 Q20,1,atom_expression_variant_from_source_ledger,时代背景,和平与发展仍是时代主题,符合和平与发展(1分)的时代主题,中非战略性共识符合和平与发展时代主题,中非达成一系列战略性共识符合和平与发展仍是时代主题。,P0_formal_scoring_pptx,candidate_with_fixes,formal_point_rubric,2025丰台期末_Q20_SRC_SRC_86fc00424d39;2025丰台期末_Q20_SRC_SRC_25f18281e8a8,included_main
2025丰台期末 Q20,2,atom_expression_variant_from_source_ledger,中国,推动构建人类命运共同体,基于国家间共同利益(1分)构建中非命运共同体,共同利益；中非命运共同体,中非基于国家间共同利益构建中非命运共同体。,P0_formal_scoring_pptx,candidate_with_fixes,formal_point_rubric,2025丰台期末_Q20_SRC_SRC_86fc00424d39;2025丰台期末_Q20_SRC_SRC_25f18281e8a8,included_main
2025丰台期末 Q20,3,atom_expression_variant_from_source_ledger,理论,在平等互利基础上开展合作,在平等互利(1分)基础上开展合作,平等互利；战略性共识,中非在平等互利基础上开展合作，推动双方共同发展。,P0_formal_scoring_pptx,candidate_with_fixes,formal_point_rubric,2025丰台期末_Q20_SRC_SRC_86fc00424d39;2025丰台期末_Q20_SRC_SRC_25f18281e8a8,included_main
2025丰台期末 Q20,4,atom_expression_variant_from_source_ledger,政治多极化,共商共建共享的全球治理观,落实共商共建共享的全球治理观(1分),全球治理战略对表；共商共建共享,中非落实共商共建共享的全球治理观，推动全球治理朝更加公正合理方向发展。,P0_formal_scoring_pptx,candidate_with_fixes,formal_point_rubric,2025丰台期末_Q20_SRC_SRC_86fc00424d39;2025丰台期末_Q20_SRC_SRC_25f18281e8a8,included_main
2025丰台期末 Q20,5,atom_expression_variant_from_source_ledger,政治多极化,推动建设相互尊重、公平正义、合作共赢的新型国际关系,新型国际关系完整表述2分；只写新型国际关系1分；国际关系民主化可替代1分,完整新型国际关系；国际关系民主化可替代1分,中非战略性共识有利于推动建设相互尊重、公平正义、合作共赢的新型国际关系。,P0_formal_scoring_pptx,candidate_with_fixes,formal_point_rubric,2025丰台期末_Q20_SRC_SRC_86fc00424d39;2025丰台期末_Q20_SRC_SRC_25f18281e8a8,included_main
2025丰台期末 Q20,6,atom_expression_variant_from_source_ledger,中国,中非携手推进现代化,有利于中非携手推进现代化(材料1分),中非现代化,中非战略性共识有利于中非携手推进现代化。,P0_formal_scoring_pptx,candidate_with_fixes,formal_point_rubric,2025丰台期末_Q20_SRC_SRC_86fc00424d39;2025丰台期末_Q20_SRC_SRC_25f18281e8a8,included_main
2025丰台期末 Q20,7,atom_expression_variant_from_source_ledger,中国,推动构建人类命运共同体,构建人类命运共同体(1分),中非命运共同体；人类命运共同体,中非战略性共识有利于构建人类命运共同体。,P0_formal_scoring_pptx,candidate_with_fixes,formal_point_rubric,2025丰台期末_Q20_SRC_SRC_86fc00424d39;2025丰台期末_Q20_SRC_SRC_25f18281e8a8,included_main
2025丰台二模 Q20,1,atom_expression_variant_from_source_ledger,中国,中国作为负责任大国积极参与全球治理并推动全球南方现代化,评分标准说明角度一2分,国际政治经济格局中的重要力量；全球南方现代化；中国参与全球治理,中国作为世界上最大的发展中国家，是国际政治经济格局中的重要力量，积极参与全球治理，为推动全球南方实现现代化发挥作用。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_marking_docx_with_paper_text_support,2025丰台二模_Q20_SRC_1543d8baa151;2025丰台二模_Q20_SRC_770de383c911,included_main
2025丰台二模 Q20,2,atom_expression_variant_from_source_ledger,政治多极化,推动国际关系民主化，坚持真正的多边主义，推动国际秩序朝公正合理方向发展,评分标准说明角度二2分,联合国；金砖国家；二十国集团；博鳌亚洲论坛；国际组织作用；全球治理体系变革,中国积极参与国际组织，在联合国、金砖国家、二十国集团、博鳌亚洲论坛等国际组织中的作用日益显著，成为全球治理体系的重要参与者、贡献者和改革者。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_marking_docx_with_paper_text_support,2025丰台二模_Q20_SRC_1543d8baa151;2025丰台二模_Q20_SRC_770de383c911,included_main
2025丰台二模 Q20,3,atom_expression_variant_from_source_ledger,联合国,《联合国宪章》宗旨和原则,评分标准说明角度三2分,联合国常任理事国；联合国宪章宗旨原则；践行多边主义；维护多边体制权威性和有效性,中国作为联合国常任理事国，遵守《联合国宪章》宗旨原则，践行多边主义，维护多边体制的权威性和有效性。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_marking_docx_with_paper_text_support,2025丰台二模_Q20_SRC_1543d8baa151;2025丰台二模_Q20_SRC_770de383c911,included_main
2025丰台二模 Q20,4,atom_expression_variant_from_source_ledger,政治多极化,共商共建共享的全球治理观,评分标准说明角度四2分,平等、开放、合作、共享；共商共建共享的全球治理观；全球治理体制更加公正合理；完善全球治理原则和目标,中国推动构建人类命运共同体，遵循平等、开放、合作、共享等原则，同世界各国一起推动全球治理体制向着更加公正合理的方向发展。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_marking_docx_with_paper_text_support,2025丰台二模_Q20_SRC_1543d8baa151;2025丰台二模_Q20_SRC_770de383c911,included_main
2024丰台一模 Q20,1,atom_expression_variant_from_source_ledger,经济全球化,促进生产要素全球流动、资源优化配置、优势互补和国际分工合作,评分标准说明：答案提示四方面，任选三方面6-7分；本点来自参考答案第一链,基础设施互联互通；全球流动；资源配置效率,我国完善基础设施，推动产品、服务和生产要素在全球范围流动，提高资源配置效率，为供应链成为国际合作共赢链提供联通基础。,P0_scoring_docx_level_aspects_guarded,candidate_with_guard,level_aspects_not_fixed_point_rubric,2024丰台一模_Q20_SRC_SRC_04f136a5f8d1;2024丰台一模_Q20_SRC_SRC_60a70dc180c6;2024丰台一模_Q20_SRC_SRC_a2905154bbd4,included_main
2024丰台一模 Q20,2,atom_expression_variant_from_source_ledger,经济全球化,维护产业链供应链安全稳定，形成多元稳定的国际经济格局和经贸关系,参考答案第二链；四方面等级说明内,供应链金融；资金短缺；链条稳定,我国加快供应链金融创新，缓解供应链发展中的资金短缺问题，增强供应链运行韧性。,P0_scoring_docx_level_aspects_guarded,candidate_with_guard,level_aspects_not_fixed_point_rubric,2024丰台一模_Q20_SRC_SRC_04f136a5f8d1;2024丰台一模_Q20_SRC_SRC_60a70dc180c6;2024丰台一模_Q20_SRC_SRC_a2905154bbd4,included_main
2024丰台一模 Q20,3,atom_expression_variant_from_source_ledger,经济全球化,推动贸易和投资自由化便利化,参考答案第三链；四方面等级说明内,国际经济合作交流平台；贸易投资自由化便利化,我国打造国际经济合作交流平台，推进贸易投资自由化便利化，拓展供应链国际合作空间。,P0_scoring_docx_level_aspects_guarded,candidate_with_guard,level_aspects_not_fixed_point_rubric,2024丰台一模_Q20_SRC_SRC_04f136a5f8d1;2024丰台一模_Q20_SRC_SRC_60a70dc180c6;2024丰台一模_Q20_SRC_SRC_a2905154bbd4,included_main
2024丰台一模 Q20,4,atom_expression_variant_from_source_ledger,经济全球化,维护产业链供应链安全稳定，形成多元稳定的国际经济格局和经贸关系,参考答案第四链；四方面等级说明内,先进技术降低成本提高效率；畅通全球产业链供应链；合作共赢,我国运用先进技术降低成本、提高效率，推动全球供应链高质量发展，畅通全球产业链供应链，增强经济全球化活力，推动各国合作共赢。,P0_scoring_docx_level_aspects_guarded,candidate_with_guard,level_aspects_not_fixed_point_rubric,2024丰台一模_Q20_SRC_SRC_04f136a5f8d1;2024丰台一模_Q20_SRC_SRC_60a70dc180c6;2024丰台一模_Q20_SRC_SRC_a2905154bbd4,included_main
2024丰台二模 Q19,1,atom_expression_variant_from_source_ledger,中国,中国作为负责任大国积极参与全球治理并推动全球南方现代化,三角度每个2分：做法+效果/意义；角度一,气候变化挑战；负责任大国；建设性作用,中国作为负责任大国，在应对气候变化挑战中积极承担责任，发挥建设性作用，彰显大国担当。,P0_formal_scoring_docx,candidate_with_fixes,formal_three_angles_each_2,2024丰台二模_Q19_SRC_SRC_8cabfb2a5c95;2024丰台二模_Q19_SRC_SRC_610be819f51b,included_main
2024丰台二模 Q19,2,atom_expression_variant_from_source_ledger,中国,贡献中国智慧、中国方案、中国力量与全球倡议体系,三角度每个2分：角度二,南南合作；发展中国家；中国智慧中国方案,中国通过南南合作帮助发展中国家提升应对气候变化能力，贡献中国智慧、中国方案。,P0_formal_scoring_docx,candidate_with_fixes,formal_three_angles_each_2,2024丰台二模_Q19_SRC_SRC_8cabfb2a5c95;2024丰台二模_Q19_SRC_SRC_610be819f51b,included_main
2024丰台二模 Q19,3,atom_expression_variant_from_source_ledger,中国,推动构建人类命运共同体,三角度每个2分：角度三,区域合作；改善区域环境；人类命运共同体,中国通过区域合作促进区域环境改善，推动构建人类命运共同体。,P0_formal_scoring_docx,candidate_with_fixes,formal_three_angles_each_2,2024丰台二模_Q19_SRC_SRC_8cabfb2a5c95;2024丰台二模_Q19_SRC_SRC_610be819f51b,included_main
2026石景山一模 Q20,1,atom_expression_variant_from_source_ledger,理论,国家间共同利益是国家合作的基础,评分参考20：任选关键词 每个关键词使用1个学科用语+合理分析得4分；可从维护共同利益角度回答,立足亚太各国共同利益；维护共同利益；寻找更多利益契合点,中国倡议立足亚太各国共同利益，倡导各方维护多边贸易体制和产业链供应链稳定，形成区域发展合力，从而助推亚太合作。,P0_scoring_reference_level_guarded,candidate_with_guard,official_answer_scoring_reference_level_not_point_rubric,2026石景山一模_Q20_SRC_2b459ae738e8;2026石景山一模_Q20_SRC_b46dba82c3ff,included_main
2026石景山一模 Q20,2,atom_expression_variant_from_source_ledger,政治多极化,共商共建共享的全球治理观,评分参考20：可从共商共建共享角度回答；示例共同+包容第①点,共商共建共享的全球治理观；互利共赢；以集体行动维护亚太地区经济发展秩序,中国倡议坚持共商共建共享的全球治理观，推动亚太各国在多边贸易、产业链供应链和数字绿色贸易等领域协商合作，以集体行动维护亚太地区经济发展秩序。,P0_scoring_reference_level_guarded,candidate_with_guard,official_answer_scoring_reference_level_not_point_rubric,2026石景山一模_Q20_SRC_2b459ae738e8;2026石景山一模_Q20_SRC_b46dba82c3ff,included_main
2026石景山一模 Q20,3,atom_expression_variant_from_source_ledger,经济全球化,推动贸易和投资自由化便利化,评分参考20：开放关键词示例；每点4分,开放型区域经济环境；世贸组织基本原则；破除贸易壁垒；贸易和投资自由化便利化；区域经济一体化；贸易数字化绿色化,中国倡议坚持贸易和投资自由化便利化，推进区域经济一体化，破除贸易壁垒，并以数字技术和绿色产业合作拓展开放空间，助推亚太形成开放型经济格局。,P0_scoring_reference_level_guarded,candidate_with_guard,official_answer_scoring_reference_level_not_point_rubric,2026石景山一模_Q20_SRC_2b459ae738e8;2026石景山一模_Q20_SRC_b46dba82c3ff,included_main
2026石景山一模 Q20,4,atom_expression_variant_from_source_ledger,经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,评分参考20：包容关键词示例；每点4分,普惠包容发展；维护发展中国家正当权益；解决发展不平衡；成果更多更公平惠及全体人民,中国倡议维护发展中国家正当权益，着力解决发展不平衡问题，推动经济全球化更加包容、更可持续，让亚太合作成果更多更公平惠及地区全体人民。,P0_scoring_reference_level_guarded,candidate_with_guard,official_answer_scoring_reference_level_not_point_rubric,2026石景山一模_Q20_SRC_2b459ae738e8;2026石景山一模_Q20_SRC_b46dba82c3ff,included_main
2026石景山一模 Q20,5,atom_expression_variant_from_source_ledger,中国,推动构建人类命运共同体,评分参考20：可从人类命运共同体、和平发展合作共赢等角度回答,人类命运共同体；和平发展合作共赢；合作共赢；互利共赢,中国倡议坚持和平发展合作共赢，引导亚太各方在开放合作和普惠包容中凝聚共同发展方向，为构建人类命运共同体积累区域合作力量。,P0_scoring_reference_level_guarded,candidate_with_guard,official_answer_scoring_reference_level_not_point_rubric,2026石景山一模_Q20_SRC_2b459ae738e8;2026石景山一模_Q20_SRC_b46dba82c3ff,included_main
2025石景山一模 Q17(2),1,atom_expression_variant_from_source_ledger,政治多极化,共商共建共享的全球治理观,四点各2分：全球治理观,各国事务由本国政府和人民决定；国际事务平等互利共同商量,中国主张坚持共商共建共享的全球治理观，国际上的事由各国政府和人民平等互利共同商量着办。,P0_formal_scoring_doc,candidate_with_fixes,formal_point_rubric,2025石景山一模_Q17(2)_SRC_SRC_700c0fe3ebe1;2025石景山一模_Q17(2)_SRC_SRC_949be36f2037,included_main
2025石景山一模 Q17(2),2,atom_expression_variant_from_source_ledger,政治多极化,推动国际关系民主化，坚持真正的多边主义，推动国际秩序朝公正合理方向发展,四点各2分：国际关系民主化,平等参与决策；享受权利；履行义务,中国主张坚持国家不分大小、强弱、贫富一律平等，平等参与决策、享受权利、履行义务，共同推动国际关系民主化。,P0_formal_scoring_doc,candidate_with_fixes,formal_point_rubric,2025石景山一模_Q17(2)_SRC_SRC_700c0fe3ebe1;2025石景山一模_Q17(2)_SRC_SRC_949be36f2037,included_main
2025石景山一模 Q17(2),3,atom_expression_variant_from_source_ledger,经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,四点各2分：普惠包容经济全球化,不同国家参与并享有发展成果；普惠包容,中国主张推进普惠包容的经济全球化，让不同国家都能参与并享有经济社会发展成果，实现共同发展繁荣。,P0_formal_scoring_doc,candidate_with_fixes,formal_point_rubric,2025石景山一模_Q17(2)_SRC_SRC_700c0fe3ebe1;2025石景山一模_Q17(2)_SRC_SRC_949be36f2037,included_main
2025石景山一模 Q17(2),4,atom_expression_variant_from_source_ledger,联合国,以联合国为核心的国际体系、联合国作用与中国的联合国身份,四点各2分：多边主义/UN/国际法,真正多边主义；联合国核心；国际法秩序,中国主张践行真正的多边主义，坚定维护以联合国为核心的国际体系、以国际法为基础的国际秩序。,P0_formal_scoring_doc,candidate_with_fixes,formal_point_rubric,2025石景山一模_Q17(2)_SRC_SRC_700c0fe3ebe1;2025石景山一模_Q17(2)_SRC_SRC_949be36f2037,included_main
2026通州期末 Q20,1,atom_expression_variant_from_source_ledger,政治多极化,共商共建共享的全球治理观,评分细则第1点1分,共商共建共享的全球治理观,全球治理倡议秉持共商共建共享的全球治理观，推动各国平等参与全球治理体系改革和建设，为完善全球治理提供中国方向。,P0_formal_scoring_rule,candidate_with_fixes,formal_scoring_ppt,2026通州期末_Q20_SRC_35ef9424281a,included_main
2026通州期末 Q20,2,atom_expression_variant_from_source_ledger,时代背景,和平与发展仍是时代主题,通州评分细则第2点2分,时代主题；和平与发展成为时代主题；顺应各国人民愿望；经济全球化深入发展,和平与发展成为时代主题，经济全球化深入发展，但各国仍面对治理赤字和共同挑战；全球治理倡议强调主权平等、国际法治、多边主义和以人为本，顺应各国人民愿望，因而正逢其时。,P0_formal_scoring_rule,candidate_with_fixes,formal_scoring_pptx_user_notebook_six_point_verified,2026通州期末_Q20_SRC_35ef9424281a,included_main
2026通州期末 Q20,3,atom_expression_variant_from_source_ledger,联合国,《联合国宪章》宗旨和原则,评分细则第3点1分,符合《联合国宪章》,全球治理倡议符合《联合国宪章》宗旨和原则，在维护国际和平与安全、促进国际合作上具有正当性基础。,P0_formal_scoring_rule,candidate_with_fixes,formal_scoring_ppt,2026通州期末_Q20_SRC_35ef9424281a,included_main
2026通州期末 Q20,4,atom_expression_variant_from_source_ledger,政治多极化,推动国际关系民主化，坚持真正的多边主义，推动国际秩序朝公正合理方向发展,评分细则第4点任一点1分共2分,推动构建更加公正合理的国际新秩序；国际关系民主化；多边主义,全球治理倡议倡导国际关系民主化、践行多边主义，推动构建更加公正合理的国际新秩序，使全球治理体系朝公平合理方向发展。,P0_formal_scoring_rule,candidate_with_fixes,formal_scoring_ppt,2026通州期末_Q20_SRC_35ef9424281a,included_main
