suite,question,normalized_key,likely_xuanbiyi,matched_terms,evidence_status,current_status,reason,next_action,scoring_evidence,paper_evidence
2025海淀期末,Q16,2025海淀期末Q16,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,TBL] 客观题题号 | 1、3、4、6、 7 | 9-15 | 2、5、8 | 1-15 [TBL] 主观题题号 | 16、17（2） | 19、20、21 | 17（1）、18 | 22 | 16-22 [TBL] 必修4 | 选择性必修2 | 选择性必修3 | 综合 | 合计 [TBL] 客观题分值 | 15 | 21 | 9 | 45 [TBL] 主观题分值 | 16 | 20 | 10 | 9 | 55 [TBL] 合计 | 31 | 41 | 19 | 9 | 100 --- slide 4 --- --- slide 5 --- --- slide 6 --- --- slide 7 --- --- slide 8 ---,视频乱象，法院可主动启动诉讼程序进行整治 D. 短视频平台可推动制定行业内容管理公约，提高社会治理法治化水平 第二部分 16. 阅读材料，完成问题。 守正不守旧，尊古不复古。 作为中华文明的重要组成部分，中医药是我们观察中华文明的一个生动视角。 “药食同源”是中医药文化的重要理念。它主张食物与药物之间并无绝对界限，很多食材既可以入药也可以作为日常饮食的一部分。近年来，结合中药元素的烘焙产品悄然兴起，成为中医药新时尚。 北京某老字号品牌针对经常熬夜的人群，推出石斛曲奇、彩椒恰巴塔等招牌食品；天津某医院的烘焙店提供荷叶消暑包、当归罗汉果吐司等多款养生系列面包：河南郑州某药房旗下的烘焙馆以青稞零蔗糖面包、黑枸杞板栗面包等产品吸引大批顾客。此外，
2025海淀期末,Q17,2025海淀期末Q17,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,] 客观题题号 | 1、3、4、6、 7 | 9-15 | 2、5、8 | 1-15 [TBL] 主观题题号 | 16、17（2） | 19、20、21 | 17（1）、18 | 22 | 16-22 [TBL] 必修4 | 选择性必修2 | 选择性必修3 | 综合 | 合计 [TBL] 客观题分值 | 15 | 21 | 9 | 45 [TBL] 主观题分值 | 16 | 20 | 10 | 9 | 55 [TBL] 合计 | 31 | 41 | 19 | 9 | 100 --- slide 4 --- --- slide 5 --- --- slide 6 --- --- slide 7 --- --- slide 8 --- --- s,深圳、山东济南、福建漳州等地也开设了中药面包店。 结合材料，运用《哲学与文化》知识，谈谈我们是如何打造中医药新时尚的。 17. 阅读材料，完成问题。 在人们的想象中，永动机是可以不停地自动运动的机械装置。 下图是刊登在某杂志上的“永动机”设计图。一盆水，上面漂浮着一个架子。架子下方是一个叶轮。一条毛巾搭在架子上，一端浸入水中，另一端悬挂在叶轮上方。浸入水中的一端吸水，而悬着的另一端必然会滴水。水滴打在叶轮上，叶轮便会运转起来。这样，不需要任何外在能量便能自动运转的“永动机”就制造出来了。 （1）运用科学思维知识，分析这个“永动机”设计图的问题所在。 在历史上，永动机一直被人们讨论和研究，但制造永动机的尝试无一例外都以失败告终。1775年法
2025海淀期末,Q18,2025海淀期末Q18,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,分，不超过3分； 答题写出技术恐惧，情境给1分 如果没有恰当的原理，只写出意识、社会意识的，总分不给0分，给1分原理分 18．（7分） 技术恐惧，指的是人们对新技术的不信任、焦虑、担忧甚至恐慌，从而产生排斥、拒 绝和抵制新技术的心理和行为。技术恐惧在人类历史上一直存在，并随着科技进步的加速而变得愈发普遍和强烈。从历史上看，任何重大技术的快速发展都伴随着社会动荡和对快速变化的焦虑——印刷机、机器生产、火车、汽车、飞机、广播和电视、核技术、计算机等都曾遭受不少人的抵制。每一次技术的重大革新和急剧迭代，都会有人发出“狼来了”的呼救。 面对人工智能的迅猛发展和智能时代的到来，尤其是生成式人工智能的迅速迭代，人们再一次感觉到“狼来了”，担心失去工作,最合适的铭文将是“纪念为实现永动机奋斗而失败的人们”。 （2）从哲学角度，谈谈为何要纪念为实现永动机奋斗而失败的人们。 18. 阅读材料，完成问题。 “一个充满活力和吸引力的图书天堂”——北京城市图书馆从多个国家的图书馆中脱颖而出，获得“2024年度公共图书馆奖”，这是中国首次荣获此项世界公共图书馆界最高荣誉。 硬科技：数字文化服务新阵地 依靠“硬核科技”，北京城市图书馆实现从“人找书”转向“书找人”，以数字技术为依托，通过构建更加立体的用户画像，为读者推荐合适的图书与活动，为读者提供座席、文献、设备、活动等全要素预约入口，方便读者规划行程，实城市图书馆现“一览资源，一键预约”。 新顶流：半月迎来18万读者 作为城市副中心“一带、一轴、两
2025海淀期末,Q19,2025海淀期末Q19,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,| 1、3、4、6、 7 | 9-15 | 2、5、8 | 1-15 [TBL] 主观题题号 | 16、17（2） | 19、20、21 | 17（1）、18 | 22 | 16-22 [TBL] 必修4 | 选择性必修2 | 选择性必修3 | 综合 | 合计 [TBL] 客观题分值 | 15 | 21 | 9 | 45 [TBL] 主观题分值 | 16 | 20 | 10 | 9 | 55 [TBL] 合计 | 31 | 41 | 19 | 9 | 100 --- slide 4 --- --- slide 5 --- --- slide 6 --- --- slide 7 --- --- slide 8 --- --- slide 9,，构建多层级、多门类的公共文化数字服务网络群。 结合材料，分析北京城市图书馆是如何运用创新思维建设新型公共文化空间的。 19. 阅读材料，完成问题。 我国农村大多数土地承包工作在改革开放初期便已完成。当时没有明确的法律依据和完善的登记制度，造成农村土地纠纷多、利用效率低，阻碍了农村经济发展。 针对这一状况，我国部署了农村土地确权登记工作：一是对承包经营权进行确权登记；二是对宅基地使用权进行地籍调查和摸底排查；三是对林权进行确权颁证；四是对集体建设用地进行登记造册。 2024年8月起，农村启动新一轮确权登记。在承包地方面，主要是做好“王地承包到期后再延长三十年”政策的衔接，在延顺承包期的同时做好不动产登记工作。特别是对变更土地经营权或转让经
2025海淀期末,Q20,2025海淀期末Q20,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,、3、4、6、 7 | 9-15 | 2、5、8 | 1-15 [TBL] 主观题题号 | 16、17（2） | 19、20、21 | 17（1）、18 | 22 | 16-22 [TBL] 必修4 | 选择性必修2 | 选择性必修3 | 综合 | 合计 [TBL] 客观题分值 | 15 | 21 | 9 | 45 [TBL] 主观题分值 | 16 | 20 | 10 | 9 | 55 [TBL] 合计 | 31 | 41 | 19 | 9 | 100 --- slide 4 --- --- slide 5 --- --- slide 6 --- --- slide 7 --- --- slide 8 --- --- slide 9 --,或转让经营权的农户进行重新确权登记，颁发不动产权新证书。 结合材料，运用法治知识，阐释实施农村土地确权登记的现实意义。 20. 阅读材料，完成问题。 最高人民法院围绕民法典实施过程中社会广泛关注、审判实践中亟需解决的重大争议问题，制定了《最高人民法院关于适用<中华人民共和国民法典>侵权责任编的解释（一）》（以下简称《解释》）。 下表列出了《解释》部分条款。参考示例，完成下表。 21. 阅读材料，完成问题。 “竞业限制”是指用人单位与劳动者之间约定，劳动者在离职后不得到生产同类产品或经营同类产业且有竞争关系的其他用人单位任职，也不得自己生产与原单位有竞争关系的同类产品或经营同类业务。 案例一：李某是A公司自主培养的高级管理人员。在职期间，李
2025海淀期末,Q21,2025海淀期末Q21,evidence_or_module_review,,scoring_not_located,evidence_not_located,当前自动抽取未定位细则,回源OCR/渲染页继续找细则,,中华人民共和国民法典>侵权责任编的解释（一）》（以下简称《解释》）。 下表列出了《解释》部分条款。参考示例，完成下表。 21. 阅读材料，完成问题。 “竞业限制”是指用人单位与劳动者之间约定，劳动者在离职后不得到生产同类产品或经营同类产业且有竞争关系的其他用人单位任职，也不得自己生产与原单位有竞争关系的同类产品或经营同类业务。 案例一：李某是A公司自主培养的高级管理人员。在职期间，李某与该公司签订了保密协议和竞业限制协议。两年后，李某离职，次日即入职相同经营范围和业务的B公司，任职相同岗位，负责相同产品生产。该产品生产技术属A公司“不为公众所知悉的技术信息”，A公司将李某诉至法院。法院经审理认为，李某违反了竞业限制义务，判决其向A公司支付
2025海淀期末,Q22,2025海淀期末Q22,candidate_xuanbiyi_review,人类命运共同体,scoring_located,already_in_main,当前学生主表已有该题源,保持，后续只做证据抽检,“小艾”已经具有较高的市场影响力，建议企业尽早进行商标注册，以获得更全面的法律保护。 --- slide 60 --- 22．（9分） 可从中国共产党的领导、中国式现代化、中国梦、中华优秀传统文化、中华民族精神、质量互变规律、人类命运共同体等角度作答。 --- slide 61 --- 22.细则 一、短文形式部分（共3分）： ·标题：1分 ·分段：1分。注：画圈不给分，分的不清楚不给分。 ·层次：1分。注：愚公精神的内涵、愚公精神的形成、愚公精神的力量/作用、如何坚持/弘扬愚公精神等层次中，至少要写出两个。 二、知识部分（共4分）： ·知识1分+材料1分 ·知识1分+材料1分三、其他（共2分） ·综合运用，即至少使用两个模块知识+1分,，协议无效。法律规定“竞业限制”并对其加以限制，有利于依法平衡劳动者合法权益与企业商业秘密保护，营造公平公正市场环境。 22．（9分） 可从中国共产党的领导、中国式现代化、中国梦、中华优秀传统文化、中华民族精神、质量互变规律、人类命运共同体等角度作答。 [TBL] 中华人民共和国民法典 第三百二十一条 天然孳息，由所有权人取得；既有所有权人又有用益物权人的，由用益物权人取得。当事人另有约定的，按照其约定。 [TBL] 汽油买卖合同书 甲方：幸福石油公司乙方：开心公司 根据《中华人民共和国民法典》及相关法律规定，甲乙双方协商一致达成如下协议：…… 三、甲方义务 合同签订后的3日内，甲方将货物送达乙方指定地点，在交付时应配合乙方的指挥。 四
2025石景山一模,Q16,2025石景山一模Q16,evidence_or_module_review,,scoring_not_located,evidence_not_located,当前自动抽取未定位细则,回源OCR/渲染页继续找细则,,B. ①④ C. ②③ D. ③④ 第二部分 本部分共6 题，共55 分。 16. (8 分) 中华版本包括古今中外载有中华文明印记的各类版本资源，是中华民族文脉赓续、文化传承的重要载体。 在中国国家版本馆中央总馆的基本陈列“斯文在兹——中华古代文明版本展”中，保藏着以下珍品。 贾湖刻符——河南舞阳县贾湖遗址出土(距今7762±128 年)，是中国现存最早的契刻符 号，在书写工具和造字原理上与后世商代殷墟甲骨文有惊人相似。 《梦溪笔谈》——沈括(宋)撰写，详细记载了中国古代特别是北宋时期天文、历法、地 理、物理等自然科学的辉煌成就，被誉为“中国科学史上的里程碑”。 《使琉球录
2025石景山一模,Q17,2025石景山一模Q17,evidence_or_module_review,全球治理,scoring_not_located,already_in_main,当前学生主表已有该题源,保持，后续只做证据抽检,,运用不正确；论述 缺乏逻辑，条理性差 1~3 分 水平1 应答与试题无关；或重复试题内容；或没有应答 0 分 17. (16 分) (1)北京坚持党建引领，发挥党组织在基层治理中的领导核心作用，为街乡镇赋权明责，有效凝聚治理合力。 坚持依法治理，将接诉即办改革纳入法治化轨道，为推进首都治理体系和治理能力现代化提供法治保障。 坚持人民至上，践行全过程人民民主，实现城市发展为了人民、依靠人民、发展成果由人民共享。(8 分) (2)中国主张坚持共商共建共享的全球治理观，各国的事应由本国政府和人民决定，国际上的事应由各国政 府和人民平等互利共同商量着办。坚持国家不分大小、强弱、贫富一律平等，平等参与决策、享受权利、 履行义务，共同推
2025石景山一模,Q18,2025石景山一模Q18,evidence_or_module_review,联合国；国际秩序；产业链,scoring_not_located,evidence_not_located,当前自动抽取未定位细则,回源OCR/渲染页继续找细则,,维护以联合国为核心的国际体系、以国际法为 基础的国际秩序。 (8 分，若考生从其他角度回答，言之成理可酌情给分。) 18. (9 分) 生产生活需求不断增长，使低空经济拥有超大规模市场优势，应以需求为牵引，创新开拓更丰富的应用场 景，培育新产业新模式，不断壮大低空经济规模。相关产业规模大技术优，使低空经济具有产业基础优势， 应增强核心技术研发能力，推进产业融合发展，不断完善低空经济产业链。中央和地方密集出台相关政策 和法规，为发展低空经济创造了良好的政策和法治环境，应坚持有为政府与有效市场相结合，统筹产业发 展与安全，推动低空经济有序健康发展。 19. (5 分) --- page 11 --- 第11页/共11页
2025石景山一模,Q19,2025石景山一模Q19,evidence_or_module_review,,scoring_not_located,evidence_not_located,当前自动抽取未定位细则,回源OCR/渲染页继续找细则,,出 台相关政策法规。 结合以上材料，运用《经济与社会》知识，分析我国应如何立足当前优势推动低空经济高质量发展。 19. (5 分) 自2009 年开始，北京市教委在本市中小学生中设立“科学建议奖”，鼓励中小学生为首都经济社会发展献 计献策。迄今为止，共有6 万多名中小学生参与活动，318 项获得科学建议奖和科学建议提名奖。获奖建 议具有以下特点。 ●关注社会发展和人民生活改善，具有强烈的问题意识和一定的操作性，有些建议已经转化为惠及民生的 具体措施。 ●采用了文献查阅法、问卷调研法、访谈法等多元化方法，增强研究的覆盖面和深度，通过实验获取大量 数据，进而发现问题及其成因。 ●从亲身经历中捕捉灵感和创意，将生活中的奇思妙想
2025石景山一模,Q20,2025石景山一模Q20,evidence_or_module_review,,scoring_not_located,evidence_not_located,当前自动抽取未定位细则,回源OCR/渲染页继续找细则,,维》所 学，简析获奖同学的建议是如何体现科学思维的。 --- page 8 --- 第8页/共11页 20. (8 分) 新质生产力鼓励新业态拓展创新。人民法院能动履职、保护创新，为发展新质生产力提供重要保障。下列 是石景山法院以司法护航新质生产力发展的两个案例。 案例一 集成电路产业是信息产业的核心，为新质生产力发展提供重要支撑。原告科技公司与被告电路公司就某集 成电路技术研发项目签订委托合同，约定由被告按相关技术标准在规定时间内完成产品研发交付，原告分 期付酬 16 万元。研发过程中，原告支付了两期研发费共9.6 万元，经检验，阶段性产品未达合同要求且研 发进度超期。被告延期交付最终成果后，原告主张被告未能依约
2025石景山一模,Q21,2025石景山一模Q21,evidence_or_module_review,,scoring_not_located,evidence_not_located,当前自动抽取未定位细则,回源OCR/渲染页继续找细则,,称、图标 相似的软件，容易使消费者发生混淆误认，构 成不正当竞争，应当承担停止侵害、赔偿损失 的侵权责任。 ② 21. (9 分) 破与立，是中华优秀传统文化中关于事物变革创新的一对关系，蕴含着破立并举、革故鼎新的先贤智 慧。 --- page 9 --- 第9页/共11页 新中国成立后，党带领人民破立结合、循序渐进，建立起社会主义制度；改革开放之初，党带领人民 边破边立、先行先试，改革从农村到城市、从沿海到内地渐次铺开；党的十八大以来，党带领人民破立并 举、先立后破，开创了改革开放全新局面。 当前，进一步全面深化改革已经进入攻坚期和深水区，党带领人民坚守志不改、道不变的信念，锚定 进一步全面深化改革总目标， 坚
2025西城一模,Q16,2025西城一模Q16,candidate_xuanbiyi_review,产业链,scoring_located,candidate_review,有细则且命中选必一相关词，但当前主表未见该题源,人工+模型判断是否补录,C 10．D 11．B 12．B 13．D 14．B 15．C 第二部分共 7 题，共 55 分。 16．（7分） 可从知行关系、继承弘扬中华优秀传统文化等角度作答。 答案示例： 《诗经》作为优秀古典诗词的代表作，承载着丰富的文化内涵，在行前准备环节，诵读《诗经》、观看纪录片，学习了解优秀古典诗词文化，增进对中华优秀传统文化的认识。正确的认识对实践有促进作用，学习了解《诗经》，可以使实践更具目的性，避免盲目。 实践是认识的基础（来源、动力、标准、目的），通过实地研学、亲身实践，溯源自然密码、触摸文化记忆、激活现代表达，在实践中体验、感受和深化对中华优秀传统文化的认识，增进文化认同、增强文化自信。 认识具有前进性、上升性,12．B 13．D 14．B 15．C 第二部分共 7 题，共 55 分。 16．（7分） 可从知行关系、继承弘扬中华优秀传统文化等角度作答。 17．（7分）可从追求认识的客观性、运用辩证思维方法、具有创新意识等角度作答。 18．（7分）环境保护给产业发展带来新机遇，推动生态价值实现，促进生态优势转换为发展优势。地区利 用资源优势，注重技术和品质，探索打造特色产业链，不断提高竞争力，成功开拓海外市场。便捷的 交通基础设施、高水平的物流体系，内外联通，畅通了国际国内双循环，产品等得以高效率地流通， 与其他国家合作共赢。我国经济发展的内生动力和可靠性不断增强，国际循环质量和水平不断提升。
2025西城一模,Q17,2025西城一模Q17,candidate_xuanbiyi_review,产业链,scoring_located,candidate_review,有细则且命中选必一相关词，但当前主表未见该题源,人工+模型判断是否补录,转化创新性发展 （行） 哲学观点和分析具有内在一致性，逻辑顺畅 1分 哲学原理不恰当，文化分析得当，给相应的分析分 17．（7分）可从追求认识的客观性、运用辩证思维方法、具有创新意识等角度作答。 如：角度1：追求认识的客观性 科学思维追求认识的客观性，要从实际出发、努力把握和遵循客观规律。“生态心”的建设从当地客观自然条件出发，遵循自然规律，实现人与自然的和谐统一 角度2：辩证思维 科学思维要运用辩证思维方法，用联系的、变化发展的、全面的观点思考问题，分析生态心建设的各个要素，整体规划，营造良好生态环境，促进生态建设。 角度3：创新思维 科学思维要能创新性解决问题，创新思维的“新”意味着思路新、方法新、结果新（或逆向,．C 第二部分共 7 题，共 55 分。 16．（7分） 可从知行关系、继承弘扬中华优秀传统文化等角度作答。 17．（7分）可从追求认识的客观性、运用辩证思维方法、具有创新意识等角度作答。 18．（7分）环境保护给产业发展带来新机遇，推动生态价值实现，促进生态优势转换为发展优势。地区利 用资源优势，注重技术和品质，探索打造特色产业链，不断提高竞争力，成功开拓海外市场。便捷的 交通基础设施、高水平的物流体系，内外联通，畅通了国际国内双循环，产品等得以高效率地流通， 与其他国家合作共赢。我国经济发展的内生动力和可靠性不断增强，国际循环质量和水平不断提升。 19．（8分）人大代表依法履职，关注国家创新发展，调研自动驾驶发展中的问题
2025西城一模,Q18,2025西城一模Q18,candidate_xuanbiyi_review,产业链,scoring_located,candidate_review,有细则且命中选必一相关词，但当前主表未见该题源,人工+模型判断是否补录,少一点深入，有逻辑 说明：一点未深入分析得2分；两点均未深入分析得4分； 三点均未深入分析得5分； 其他情况0~2分。 18．（7分）环境保护给产业发展带来新机遇，推动生态价值实现，促进生态优势转换为发展优势。地区利用资源优势，注重技术和品质，探索打造特色产业链，不断提高竞争力，成功开拓海外市场。便捷的交通基础设施、高水平的物流体系，内外联通，畅通了国际国内双循环，产品等得以高效率地流通，与其他国家合作共赢。我国经济发展的内生动力和可靠性不断增强，国际循环质量和水平不断提升。 【细则】 产业优势（内生动力）-3分 生态优势转换为发展优势/生态效益与经济效益相统一 / 绿色环保/实现生态价值 1分 特色资源禀赋（本地资源优势）/比较优,扬中华优秀传统文化等角度作答。 17．（7分）可从追求认识的客观性、运用辩证思维方法、具有创新意识等角度作答。 18．（7分）环境保护给产业发展带来新机遇，推动生态价值实现，促进生态优势转换为发展优势。地区利 用资源优势，注重技术和品质，探索打造特色产业链，不断提高竞争力，成功开拓海外市场。便捷的 交通基础设施、高水平的物流体系，内外联通，畅通了国际国内双循环，产品等得以高效率地流通， 与其他国家合作共赢。我国经济发展的内生动力和可靠性不断增强，国际循环质量和水平不断提升。 19．（8分）人大代表依法履职，关注国家创新发展，调研自动驾驶发展中的问题，积极推动自动驾驶领域 法律法规的完善。国家机关认真听取人大代表意见和建议，自觉接
2025西城一模,Q19,2025西城一模Q19,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,分析）/“引进来”和“走出去”相结合/引进外资 供给侧结构性改革/产业结构优化升级/消费结构优化升级/增收入/促就业/ 19．（8分）人大代表依法履职，关注国家创新发展，调研自动驾驶发展中的问题，积极推动自动驾驶领域法律法规的完善。国家机关认真听取人大代表意见和建议，自觉接受人民监督，改进政策措施，把代表建议转化为行业发展的动能，协同推进自动驾驶产业的高质量发展。国家机关高质量办理代表建议，尊重人民主体地位，解决人民所需要解决的问题，践行了全过程人民民主。 【细则】 人大代表角度：3分 依法履职/依法提出建议/调研提出建议/听取和反映人民群众意见、建议 1分 推动自动驾驶领域法律法规的完善/促进社会生活法治化/完善法律体系/推进依法治国,威三文鱼“飞”来中国，增长新空间在不断拓展。结合材料，运用 《经济与社会》所学，谈谈中国经济增长新空间是如何拓展的。 19．（8 分）高质量办理人大代表建议。 【提出】 十四届全国人大二次会议期间，有人大代表提出了《关于促进和规范自动驾驶的建议》。该代表说， “近两年，我国深圳、上海、无锡、苏州等地相继出台了自动驾驶的相关立法，通过地方立法先行先试， 积累自动驾驶立法经验”。然而，地方人大常委会在自动驾驶立法过程中反映，受上位法的限制，许多内 容如自动驾驶车辆标准、保险、事故责任认定等无法在地方立法中规定。该代表建议，推动修改《中华人 民共和国道路交通安全法》等上位法，增设“自动驾驶”章节条文，推进高级别自动驾驶商业化落地。
2025西城一模,Q20,2025西城一模Q20,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,做主，以人民为中心，1分 解决人民所需要解决的问题，替代：最广泛、最真实、最管用的民主，1分 践行全过程人民民主，1分 20．（8分）劳动法的首要原则是保护劳动者权益，工会搭建协商平台，劳动者以集体力量与用人单位签订集体合同，可以确保双方协商一致，更加公平、平等自愿。更好地保护劳动者合法权益，促进广大劳动者特别是低薪劳动者群体实现体面劳动，实现社会公平。促进企业依法规范用工，构建和谐劳动关系，激发劳动者积极性，推动生产效率的提高，培育良好商誉，实现社会公平与经济效率的平衡。 【细则】 公平角度：4分 发挥工会的作用/集体的力量 1分 可以确保双方协商一致、平等自愿，公平签订劳动合同（或结合订立劳动合同基本原则说明） 1分 ——更好地,选了2025 年全国人大发布的高质量办理代表建议典型案例。假如你是全国人大的新闻发言人， 请你说明该案例的入选理由。 20．（8 分） 全国总工会、人力资源社会保障部、中国企业联合 会、全国工商联联合启动 2025 年度集体协商“集中要约 行动”，指导工会与企业开展集体协商、签订集体合 同。按照行动部署，各级工会把工资调整幅度、加班工 资基数、劳动定额标准、工资支付办法等作为协商的核 心议题。 结合材料，综合运用经济和法律的知识，说明上述做法能促进社会公平与经济效率的平衡。 21．（8 分） 看到有外国人士说，许多全球南方国家代表团到中国城市乡村参观，想要借鉴中国发展经 验，中国新发展理念正成为广受欢迎的国际公共产品。一国的
2025西城一模,Q21,2025西城一模Q21,candidate_xuanbiyi_review,中国智慧；中国方案,scoring_located,already_in_main,当前学生主表已有该题源,保持，后续只做证据抽检,发劳动者积极性/保障收入 1分 ；建立和谐劳动关系 1分 推动生产效率的提高/培育良好商誉/企业信誉形象 1分 21．（8分） （1）具有普遍价值的理念能够促进国际社会在共同关心的问题上达成共识，推动全球合作和发展。以人民为中心，创新、协调、绿色、开放、共享的新发展理念，指导着我国的发展实践，广泛应用到我国经济社会发展各个方面，引领现代化建设取得了一系列重大成就。中国大力发展科技推动创新发展、发展绿色产业应对气候变化、消除贫困推动共享发展等经验，在国际社会被广泛传播和共享，拓展了发展中国家走向现代化的途经，为应对诸多全球性问题贡献了中国智慧和中国方案。（6分） 【细则】 总体解释（2分）： 理念蕴含普遍价值1分（替代：全人类共同价,依法规范用工，构建和谐劳动关 系，激发劳动者积极性，推动生产效率的提高，培育良好商誉，实现社会公平与经济效率的平衡。 21．（8分） （1）具有普遍价值的理念能够促进国际社会在共同关心的问题上达成共识，推动全球合作和发展。以人 民为中心，创新、协调、绿色、开放、共享的新发展理念，指导着我国的发展实践，广泛应用到我国 经济社会发展各个方面，引领现代化建设取得了一系列重大成就。中国大力发展科技推动创新发展、 发展绿色产业应对气候变化、消除贫困推动共享发展等经验，在国际社会被广泛传播和共享，拓展了 发展中国家走向现代化的途径，为应对诸多全球性问题贡献了中国智慧和中国方案。（6分） （2）举例恰当，并能简要说明。（2分）如：共建“一带一路”
2025西城一模,Q22,2025西城一模Q22,candidate_xuanbiyi_review,经济全球化；人类命运共同体,scoring_located,candidate_review,有细则且命中选必一相关词，但当前主表未见该题源,人工+模型判断是否补录,全球化向更加开放、包容、普惠、平衡、共赢的方向发展。 举例1分 说明1分 如三大倡议、人类命运共同体理念、进博会等 22.（10分） 可从党的领导、民族精神、理想信念、把握发展趋势等角度作答。 【细则】 长期主义能够科学把握事物发展趋势，坚持真理尊重规律，把眼前利益和长远利益相结合，在量的积累中实现质变。（4分：两个层面。①一个是“长期”：发展的观点、量变质变、前进性曲折性、超前思维、战略思维。②一个是“正确：科学、坚持真理、尊重规律、正确价值观） 长期主义植根于中国优秀传统文化，蕴含着自强不息的伟大民族精神。（2分。优秀传统文化、民族精神、自强不息，任意两个2分） 党总揽全局协调各方，团结带领人民，坚定理想信念、集中力量办大事，为贯,共建“一带一路”为共建国家参与国际经 济合作提供了机遇，推动经济全球化向更加开放、包容、普惠、平衡、共赢的方向发展。 22.（10分） 可从党的领导、民族精神、理想信念、把握发展趋势等角度作答。 等级水平 等 级 描 述 水平4 （8~10 分） 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学展开论述，逻辑 严密，条理清晰 水平3 （5~7 分） 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比较准 确，逻辑性较强，有条理 水平2 （2~4 分） 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论述缺乏 逻辑，条理性差 水平1 （0~1 分） 应答与试题无关；或重
2025西城二模,Q16,2025西城二模Q16,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,D 10．C 11．A 12．B 13．A 14．D 15．B 第二部分共 5 题，共 55 分。 16．（14分） （1）（6分）可从尊重规律、正确发挥主观能动性、具体问题具体分析、树立正确的生态价值观等角度作答。 如：角度1：把发挥主观能动性与尊重客观规律相结合。规律是客观的，人们正确发挥意识的能动作用，认识和把握自然规律，有效地指导生态保护的实践，把废弃水井变成了动物乐园。 角度2：具体问题具体分析。在矛盾普遍性原理的指导下，分析矛盾的特殊性，找到解决问题的办法。管理处工作人员充分利用村落遗址的条件，具体分析不同体型动物的需求特点，营造攀爬台阶和蓄水池，化不利为有利，实现了生态保护的目的。 角度3：发挥价值观的导,A．①② B．①④ C．②③ D．③④ 第二部分 16.（14 分） 京郊的鹿叫村遗址，生物资源丰富，是各种野生动植物的栖息地。 上世纪80年代，因为取水问题鹿叫村整体搬迁，村落遗址内保留着较 多废弃水井和地窖，时常有动物掉入，对区域野生动物造成极大威胁。 2024 年，延庆区自然保护地管理处在水井内建造了攀爬台阶，并营造了5 处雨水收集池，便于不同体型的动物们自由取水。 近日，工作人员在饮水 设施周边发现了多种野生动物活动痕迹，经分析采集到的影像资料，确认 有勺鸡、貉、雕鸮、狍子、野猪、岩松鼠、红嘴蓝鹊等十余种野生动物在 此饮水觅食，这里已经成为多个物种的栖息地。
2025西城二模,Q17,2025西城二模Q17,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,沟通、协商、协调等（1分） 解决办法2 分；（要求：合理合法，正确运用学科知识） 展现良好的人文关怀与生态意识 1分 17．（13分） （1）（6分）价格信号是引导资源配置的重要方式，农产品、能源、公用事业、公共服务、公共数据等重要产品的价格，关系国计民生。在这些重点领域创新价格引导机制，综合施策，将有效市场与有为政府更好结合，处理好发展与安全的关系，有利于促进重点产品的安全稳定供给，服务国家重大战略，保障群众基本生产生活，提高资源配置效率和公平性，推动构建高水平社会主义市场经济体制。 【细则】 ①分析这些领域的重要性 2分 农产品、能源、公用事业、公共服务、公共数据等重要产品的价格，关系国计民生/重大战略/国家安全（发展与安全） （任,活动增加，导致周边的农田和果园被啃食，村民 要求拆除水源池。请运用所学，针对村民诉求提出解决办法。（4 分） 17.（13 分） 价格治理是宏观经济治理的重要内容。为进一步深化价格改革，完善价格治理机制，中共中央办公厅、 国务院办公厅发布《关于完善价格治理机制的意见》。 当前，我国全社会97.5%的商品和服务价格由市场形成，极大优化了资源配置，有效激发了市场活力。 《意见》提出，能由市场形成价格的都交给市场。同时，要创新服务重点领域发展和安全的价格引导机制， 聚焦农业、能源、公用事业、公共服务、公共数据五个重点领域，发挥价格引导作用。 （1）结合材料，运用《经济与社会》知识，阐述国家聚焦这些重点领域进行价格治理的意义。
