question_id,suite_id,source_id,stable_locator,original_qno,question_type,phase03_section_scope,phase03_knowledge_node,phase03_reasoning_node,phase03_blocked_status,phase03_final_classification,phase12_category,phase12_action,phase12_blocker_reason,body77_status,body77_decision,phase05_status,current_exhaustive_conclusion,evidence_level,decision_basis,decision_reason,duplicate_or_reference,excerpt
Q-2025顺义一模-8,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q8,8,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-8; canonical_conclusion=blocked,yes,"8.C 【详解】1:人大代表的职权是由宪法和法律规定的,此次修法完善了联系制度机制,并没有赋予人大代 表更多职权,1错误。 2:完善拓展和深化相关联系制度机制,能够推动健全代表联络机制,让人大代表更好联系群众、了解民 情民意,进而提升代表履职效能,2正确。 3:在我国,其他国家机关由权力机关产生,对其负责,受其监督,不是相互监督关系,3错误。 4:密切国家机关同人大代表联系、人大代表同人民群众联系,体现了民主集中制原则,人大代表反映群 众意见,有助于其他国家机关改进工作、推进工作,4正确。 故本题选C。"
Q-2025顺义一模-9,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q9,9,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-9; canonical_conclusion=blocked,yes,"9.B 【详解】14:国家卫健委设置了全国统一的心理援助热线电话号码“12356”,便于从国家层面与其他紧 急服务热线建立联动机制,通过整合政务服务资源,提高政府服务实效,有利于为公众提供更加优质便捷 的心理健康公益服务,14入选。 23:根据材料信息,主要强调为群众提供心理健康公益服务,不涉及使全社会更好地形成尊法守法用法 的氛围,也不涉及通过执法和司法保障公民的权利和尊严,23不选。 故本题选B。"
Q-2025顺义一模-10,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q10,10,选择题,推理,前提,其他复合推理,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out_other_book,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-10; canonical_conclusion=excluded,yes,"10.A 【详解】A :根据《劳动法》,女职工孕期受特殊保护,公司不得因怀孕降低待遇或解除合同。本案中,公 司仅以主观认为工作日志作假就调岗且要求其去外省,调岗理由缺乏充分事实依据。邓某有权依据特殊劳 动保护原则和不合理调岗情况,要求公司履行原劳动合同 ,A 正确。 B :题干未提及邓某未完整履行义务相关内容,且公司以不合理理由单方解除合同,并非违背协商一致原 则这么简单,主要是违法解除,B 错误。 C :劳动争议申请仲裁,不需要以双方有自愿订立的有效仲裁协议为前提,C 错误。 D :公司仅因两天工作日志内容一致就主观认定作假并解除合同,证据不充分,且在邓某孕期解除合同违 反女职工特殊劳动保护规定,解约不合法,D 错误。 ===== PAGE 12 ===== 第12页/共18页 故本题选A。"
Q-2025顺义一模-11,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q11,11,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-11; canonical_conclusion=blocked,yes,"11.D 【详解】1:古阿姨并非侵权人,她没有实施侵权行为,卫先生是因帮助她站立不稳而自己摔倒受伤,1 错误。 2:法院判决古阿姨补偿卫先生是基于公平原则的“补偿责任”,而非侵权行为的“赔偿责任”,二者法律性 质不同,2错误。 3:根据民法典第183 条,因保护他人民事权益受损且无侵权人的,受益人应当给予适当补偿。本案中古 阿姨作为受益人,法院判决其补偿符合法律规定,3正确。 4:法院依法判决古阿姨补偿卫先生,体现了通过法治手段保障见义勇为者权益,弘扬了见义勇为、知恩 图报的传统美德 ,4正确。 故本题选D。"
Q-2025顺义一模-12,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q12,12,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-12; canonical_conclusion=blocked,yes,"12.C 【详解】1:题干主要强调传感器实时监测土壤数据为农业种植提供精确指导,未提及农村特色支柱产业 相关内容,1与题干无关。 2:传感器实时监测土壤得出数据,给农业种植提供精确指导,体现了数据要素与农业融合,能优化资源 配置,助力乡村全面振兴 ,2正确。 3:利用传感器等技术实时监测土壤,因地制宜地根据数据指导农业种植,推动技术等要素向农业集聚, 发展农业新质生产力 ,3正确。 4:题干中没有体现贯彻协调发展理念(协调发展注重解决发展不平衡问题 ),科技应用更侧重“创新”而 非“协调”,4与题干不符。 故本题选C。"
Q-2025顺义一模-13,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q13,13,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-13; canonical_conclusion=blocked,yes,"13.B 【详解】1:矿业权从申请审批制到竞争性出让,引入竞争机制,是建设竞争有序市场体系的内在要求, 有利于激发市场活力,1正确。 2:实行竞争性出让并不意味着要将设置“准入门槛”作为手段,关键在于完善市场规则与监管,防止低价 恶性竞争,2不符合题意。 3:并非所有矿产资源均属于战略资源。重要矿产资源行业,国有经济必须占支配地位,3排除。 4:通过招标、拍卖、挂牌等竞争性方式出让矿业权,能发挥市场在资源配置中的决定性作用,提高资源 配置效率和公平性,4正确。 故本题选B。"
Q-2025顺义一模-14,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q14,14,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-14; canonical_conclusion=blocked,yes,"14.D 【详解】1:维护国家安全必须把政治安全放在首位,而非经济安全,1排除。 2:深入开展国家安全宣传教育、增强全民国家安全意识,直接呼应主题,体现公民参与国家安全的责 任,2正确。 3:以政治安全为根本,以促进国际安全为依托,3排除。 ===== PAGE 13 ===== 第13页/共18页 4:建设更高水平平安中国,以新安全格局保障新发展格局紧扣题干中“建设平安中国”的核心目标,4正 确。 故本题选D。"
Q-2025顺义一模-15,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q15,15,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-15; canonical_conclusion=blocked,yes,"15.A 【详解】1:近七成国外受访民众期待中国未来更多参与国际事务或发挥更大作用 ,近九成支持中国在 有关国际机构等主动发挥更大作用,表明中国日益走近世界舞台中央,不断为世界和平与发展作出更大贡 献,1正确。 2:中国在国际事务中发挥负责任大国作用,但 “主导世界发展方向” 说法错误,中国坚持平等互利,尊 重各国主权,2错误。 3:本国的国家利益是一个国家对外活动发出发点,中国在外交活动中坚定维护本国国家利益,同时兼顾 他国合理关切,并非坚定地维护各国的国家利益 ,3错误。 4:超八成国外受访民众认为本国与中国关系友好、正常、战略合作,说明中国坚持和平发展道路,推动 建设相互尊重、合作共赢的国际关系,4正确。 故本题选A。"
Q-2025顺义一模-16,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q16,16,主观题,思维,辩证否定,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=哲学与文化(非选必三逻辑与思维),,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-16; canonical_conclusion=excluded,yes,"16.1要推动中华优秀传统文化创造性转化与创新性发展。3D 建模、动态水墨、粒子特效等技术手段, 让传统文化以符合当代审美的方式“活起来”。 2要坚持辩证否定观,既要克服旧事物中消极、过时的内容,又要保留其中积极合理的因素,自己否定自 己,自己发展自己。《哪吒之魔童闹海》既保留了反抗命运的精神内核,又赋予其“自我认知”的当代价值 观。 3联系是普遍的,要求我们用联系的观点看问题。我国诸多行业都找到了与中国优秀传统文化的紧密联 系。 4要树立正确的价值观,发挥价值观的导向作用。从“剔骨还父”的悲情英雄蜕变为“我命由我不由天”的叛 逆少年,将传统的忠孝价值观转化为自我实现的现代价值观符合当代青年的心理需求。 (无原始答案,此答案仅供参考) 【分析】背景素材:《哪吒之魔童闹海》 考点考查:继承发展中华优秀传统文化、把握世界的规律、实现人生的价值等知识 能力"
Q-2025顺义一模-17-1,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q17(1),17(1),主观题,推理,假言;充分条件;判断;必要条件;推理;演绎推理;选言,假言推理;假言推理;选言推理;其他复合推理;选言推理,pending_pairing,pending,already_in_74,covered_by_74_review_body,Batch03 Lane B confirmed for evidence fusion only; no student draft,not_represented,body_after_repair,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-17-1; canonical_conclusion=入正文,yes,"17.(1)上述同学判断同时为真的条件是:杭州有科创基金支持且成为了科创人才高地。 理由:甲的话 “杭州如果有科创基金支持,那么就会成为科创人才高地”,这是一个充分条件假言判断。肯 前必肯后 ,当 “有科创基金支持” 为真且 “成为科创人才高地” 为真时,该判断为真; 乙的话 “杭州除非获 得科创基金支持,否则不能成为科创人才高地”,可转化为 “只有获得科创基金支持,杭州才能成为科创人 才高地”,这是必要条件假言判断。肯后必肯前,当 “成为科创人才高地” 为真且 “有科创基金支持” 为真 时,该判断为真;丙的话 “杭州推进创新活力之城建设,或者需要科创基金支持,或者需要成为科创人才 高地”,这是相容选言判断。其逻辑特点是只要 “科创基金支持” 和 “成为科创人才高地” 其中至少一个为 真,判断就为真。当二者都为真时,该判断必然为真。因此,只有当 “杭"
Q-2025顺义一模-17-2,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q17(2),17(2),主观题,推理,假言;充分条件;判断;必要条件;推理;演绎推理;选言,假言推理;假言推理;选言推理;其他复合推理;选言推理,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=经济与社会(政府主体)(非选必三逻辑与思维),,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-17-2; canonical_conclusion=excluded,yes,"17.(1)上述同学判断同时为真的条件是:杭州有科创基金支持且成为了科创人才高地。 理由:甲的话 “杭州如果有科创基金支持,那么就会成为科创人才高地”,这是一个充分条件假言判断。肯 前必肯后 ,当 “有科创基金支持” 为真且 “成为科创人才高地” 为真时,该判断为真; 乙的话 “杭州除非获 得科创基金支持,否则不能成为科创人才高地”,可转化为 “只有获得科创基金支持,杭州才能成为科创人 才高地”,这是必要条件假言判断。肯后必肯前,当 “成为科创人才高地” 为真且 “有科创基金支持” 为真 时,该判断为真;丙的话 “杭州推进创新活力之城建设,或者需要科创基金支持,或者需要成为科创人才 高地”,这是相容选言判断。其逻辑特点是只要 “科创基金支持” 和 “成为科创人才高地” 其中至少一个为 真,判断就为真。当二者都为真时,该判断必然为真。因此,只有当 “杭"
Q-2025顺义一模-18,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q18,18,主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-18; canonical_conclusion=excluded,yes,"18.1坚持创新发展理念,不断推动科技创新,转变经济发展动能,促进新质生产力的发展。 2构建创新引领,协调发展的产业体系,推动实体经济发展,转变经济发展方式,推动供给侧结构改革, 布局未来产业和新兴产业,促进传统产业优化升级。 3坚持创新发展,不断提高我国自主创新能力,掌握核心技术,打造核心竞争力,促进经济社会高质量发 展。 (原卷无答案,此答案仅供参考) 【分析】背景素材:发展新质生产力 考点考查:新发展格局、新发展理念等知识 能力考查:描述和阐释事物、论证和探究问题 核心素养:政治认同、科学精神 【详解】第一步:审设问。明确主体、知识范围、问题限定和作答角度。 本题需要调用经济与社会的有关知识,分析我国如何以科技创新引领新质生产力发展,建设现代化产业体 系。 第二步:审材料。提取关键词,链接教材知识。 关键词1:近年来,我国一系列科技成果不断涌现"
Q-2025顺义一模-19-1,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q19(1),19(1),主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-19-1; canonical_conclusion=excluded,yes,"19.(1)案例1 通过法院调解解决纠纷。 案例2 通过行政裁决和行政诉讼解决纠纷。 (2)1有利于明确权利边界。案例2 市监局纠正侵权名称,保障市场主体和公民的合法权益。 2有利于化解社会矛盾。案例1 的调解修复人际关系,体现 “和合”理念,促进社会和谐。 3有利于维护公平正义。让公平正义在人与人相互理解的土壤中生根发芽。 (原卷无答案,此答案仅供参考) 【分析】背景素材:高某与刘某的邻里纠纷、甲公司与乙公司的名称权纠纷 考点考查:权利行使注意界限、积极维护人身权利、自主创业与诚信经营、纠纷的多元解决方式 能力考查:描述和阐释事物、论证和探究问题 核心素养:政治认同、科学精神、法治意识 【详解】(1)第一步:审设问。明确主体、做答范围、问题限定和作答角度。 本题是分析说明类主观题,明确本题考查的范围是《法律与生活》,设问指向是分析上述案例是如何解决"
Q-2025顺义一模-19-2,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q19(2),19(2),主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-19-2; canonical_conclusion=excluded,yes,"19.(1)案例1 通过法院调解解决纠纷。 案例2 通过行政裁决和行政诉讼解决纠纷。 (2)1有利于明确权利边界。案例2 市监局纠正侵权名称,保障市场主体和公民的合法权益。 2有利于化解社会矛盾。案例1 的调解修复人际关系,体现 “和合”理念,促进社会和谐。 3有利于维护公平正义。让公平正义在人与人相互理解的土壤中生根发芽。 (原卷无答案,此答案仅供参考) 【分析】背景素材:高某与刘某的邻里纠纷、甲公司与乙公司的名称权纠纷 考点考查:权利行使注意界限、积极维护人身权利、自主创业与诚信经营、纠纷的多元解决方式 能力考查:描述和阐释事物、论证和探究问题 核心素养:政治认同、科学精神、法治意识 【详解】(1)第一步:审设问。明确主体、做答范围、问题限定和作答角度。 本题是分析说明类主观题,明确本题考查的范围是《法律与生活》,设问指向是分析上述案例是如何解决"
Q-2025顺义一模-20,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q20,20,主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-20; canonical_conclusion=excluded,yes,"20.1中国通过“小而美”项目提供公共产品与服务,帮助其他国家减贫和改善民生,践行了构建人类命运 共同体的倡议,彰显了负责任大国形象。 2项目规模小、投入可控,能直接惠及当地民众,推动经济社会发展,推动构建了以合作共赢为核心的新 型国际关系。 3中国是经济全球化的贡献者,“小而美”项目为促进当地经济社会发展、中外民心相通发挥了重要作用, 让更多国家搭上我国发展快车,同沿线各国共同分享中国的发展机遇,帮助其实现发展目标。 (原卷无答案,此答案仅供参考) 【分析】背景素材:“一带一路”合作 考点考查:世界多极化、经济全球化 能力考查:描述和阐释事物、论证和探究问题 核心素养:政治认同、科学精神 【详解】第一步:审设问。明确主体、作答范围、问题限定和作答角度。 本题为原因类主观题,要求运用《当代国际政治与经济》的知识,从世界多极化、经济全球化的角度来分 析"
Q-2025顺义一模-21,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q21,21,主观题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-21; canonical_conclusion=blocked,yes,"21.文化角度:1传统美德传承:中华民族自古以来重视家庭,众多家教故事和家训经典代代相传,尊老 爱幼等传统家庭美德成为支撑民族生生不息的精神力量 。家庭文化是民族文化的微观体现,众多家庭文化 汇聚,彰显民族文化底蕴和精神内涵,体现民族与国家的精神刻度。 2文化对人的影响:家庭作为文化 传承的重要场所,良好家风在潜移默化中塑造家庭成员的价值观、人生观和世界观。这种积极影响从家庭 辐射到社会,促进社会文明风尚形成,反映民族与国家的精神风貌。 政治角度:1党的引领作用:中国共产党人将党的性质、宗旨融入家庭生活,把个人、家庭与民族、国家 紧密相连。党员干部带头践行良好家风,发挥先锋模范作用,引领社会风尚,体现党对家庭建设的重视以 及在凝聚民族精神、推动国家发展中的核心作用 。 2法治保障:国家通过《民法典》《家庭教育促进法》等法律规范家风、家庭美德建设,将家"
Q-2025顺义一模-1,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q1,1,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-1; canonical_conclusion=blocked,yes,"1.推进强国建设,必须坚持中国共产党领导和党中央集中统一领导,切实加强党的建设。保持以党的自 我革命引领社会革命的高度自觉,坚持用改革精神和严的标准管党治党,完善党的自我革命制度规范体 系,确保党始终成为中国特色社会主义事业的坚强领导核心。把百年大党治理好、建设强( ) 1要提高长期执政能力,健全全面从严治党体系 2必须时刻保持解决大党独有难题的清醒和坚定 3必须加强对社会事务的具体管理,发挥总揽全局、协调各方的作用 4要强化思想建设的统领作用,健全固本培元、凝心铸魂的教育体系 A.12 B.14 C.23 D.34"
Q-2025顺义一模-2,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q2,2,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-2; canonical_conclusion=blocked,yes,"2.2025 年北京市政府提出,共建社区微花园(楼边院角的迷你小花园)50 个。自去年北京启动微花园建 设以来,广大居民积极献言建策,共同参与社区小微空间的改造和利用,不仅扮靓社区环境,也为居民生 活增添了许多乐趣与温馨,微花园成为深受市民喜爱的楼下“绿色会客厅”。共建社区微花园( ) 1解决了社区发展动力问题,促进了人与自然和谐共生 2需集思广益、因地制宜,既贴近社区实际,又契合居民期待 3蕴含着民生“大情怀”,彰显实干奋进、善作善成的治理理念 4提升了社区凝聚力和居民归属感,建立了完善的居民参与机制 A.13 B.14 C.23 D.24"
Q-2025顺义一模-3,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q3,3,选择题,思维,想象;逆向思维,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out_other_book,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-3; canonical_conclusion=excluded,yes,"3.“冰雪同梦、亚洲同心”,亚冬会以冰雪运动促进亚洲各国和地区合作、以冰雪经济助推共同发展。冰雪 运动作为兼具竞技性、观赏性和人文性的体育活动,不仅通过赛事竞技和文化活动搭建跨文化交流的桥 梁,而且通过冰雪文化的传播与共享深化不同国家和地区间的理解与合作。对此,下列认识正确的是 ( ) A.参赛各国独具个性的文化寓于冰雪运动的共性文化之中 B.多元冰雪文化在交流与交融中赋能不同国家和地区发展 C.承认矛盾普遍性是促进各国文化交流与经济合作的关键 D.运用逆向思维,有意想象文化交流和经济发展间的关联"
Q-2025顺义一模-4,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q4,4,选择题,推理,判断;结论,其他复合推理;联言推理,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out_other_book,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-4; canonical_conclusion=excluded,yes,"4.你的时间都去哪儿了?2024 年10 月31 日,国家统计局发布第三次全国时间利用调查公报。 全国居民主要活动大类时间利用情况(按一周7 天计算的每日活动) 主要活动大类 2018 年居民每日平均时间 2024 年居民每日平均时间 家务劳动时间 1 小时26 分钟 1 小时17 分钟 ===== PAGE 2 ===== 第2页/共18页 健身活动参与时间 0 小时31 分钟 0 小时35 分钟 学习培训时间 0 小时27 分钟 1 小时47 分钟 互联网使用时间 2 小时42 分钟 5 小时37 分钟 ...... ...... ...... 数据来源:国家统计局发布第二次、第三次全国时间利用调查公报 对比两次调查公报的部分内容,下列说法正确的是( ) 1调查结果具有直接现实性,能客观反映居民生活模式和生活质量状况 2居民互联网使用时间的大幅增"
Q-2025顺义一模-5,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q5,5,选择题,待判,必要条件;联言,假言推理;周延判断;联言推理,pending_pairing,pending,already_in_74,covered_by_74_review_body,Batch03 Lane B confirmed for evidence fusion only; no student draft,not_represented,body_after_repair,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-5; canonical_conclusion=入正文,yes,"5.下列命题中,与“这篇散文不但文笔生动,而且富有哲理。”相矛盾的是( ) A.这篇散文不但文笔不生动,而且不富有哲理。 B.这篇散文或者文笔不生动,或者不富有哲理。 C.这篇散文如果文笔不生动,那么就是富有哲理的。 D.这篇散文只有富有哲理、才文笔生动。"
Q-2025顺义一模-6,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q6,6,选择题,推理,判断;联言,三段论;联言推理;周延判断;逻辑三律与概念规则;假言推理;联言推理;周延判断;逻辑三律与概念规则;联言推理;周延判断;逻辑三律与概念规则,pending_pairing,pending,already_in_74,covered_by_74_review_body,Batch03 Lane B confirmed for evidence fusion only; no student draft,not_represented,body_after_repair,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-6; canonical_conclusion=入正文,yes,"6.2024 年9 月,中国人民银行在会同金融监管部门推出的一揽子增量支持政策中,首次创设了支持资本 市场的货币政策工具--证券、基金、保险公司互换便利(SFISF)。 中国人民银行创设证券、基金、保险公司互换便利,支持符合条件的证券、基 金、保险公司以债券、股票ETF、沪深300 成份股等资产为抵押,从中国人民银行换 入国债、央行票据等高等级流动性资产。 关于该政策工具,下列说法正确的是( ) 1“这个政策工具能够改善非银机构总体的流动性环境。”该判断的主项是“政策工具” 2“互换便利不是央行直接向市场给钱,而是通过新工具盘活资产,统筹安排股市、债市等不同市场间的 流动性。”这是联言判断,有利于人们多方面分析和把握互换便利的特点 3“政府宏观调控最常用的政策工具有财政政策、公开市场业务、存款准备金、中央银行贷款等。”该划分 没有使用同一个划分标准,"
