source_id,year,district,stage,suite_name,file_role,file_path,file_type,cache_path,status,notes,run_use_policy,current_run_policy
SRC0217,2026,丰台,期中,2026各区期末和期中,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\丰台高三期末主观题评标.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0218,2026,丰台,期中,2026各区期末和期中,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\细则\2026丰台期末细则.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0219,2026,丰台,期中,2026各区期末和期中,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\试卷\2026北京丰台高三（上）期末政治.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0220,2025,朝阳,期中,2026各区期末和期中,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\2025.11朝阳期中政治评标.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0221,2025,朝阳,期中,2026各区期末和期中,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\2025.11朝阳高三政治期中阅卷细则.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0222,2025,朝阳,期中,2026各区期末和期中,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\2025北京朝阳高三（上）期中政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0223,2025,朝阳,期中,2026各区期末和期中,support,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\其他材料\2025.11朝阳期中政治评标.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0224,2026,朝阳,期中,2026各区期末和期中,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\细则\2026朝阳期中细则.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0225,2025,朝阳,期中,2026各区期末和期中,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\试卷\2025北京朝阳高三（上）期中政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0226,2026,朝阳,期中,2026各区期末和期中,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\2026北京朝阳高三（上）期末政治.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0227,2026,朝阳,期中,2026各区期末和期中,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\2026朝阳期末细则.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0228,2026,朝阳,期中,2026各区期末和期中,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\细则\2026朝阳期末细则.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0229,2026,朝阳,期中,2026各区期末和期中,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期末\试卷\2026北京朝阳高三（上）期末政治.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0230,2025,海淀,期中,2026各区期末和期中,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\2025北京海淀高三（上）期中政治（教师版）.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0231,2025,海淀,期中,2026各区期末和期中,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\期中讲评20251106.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0232,2026,海淀,期中,2026各区期末和期中,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\细则\2026海淀期中细则.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0233,2025,海淀,期中,2026各区期末和期中,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\试卷\2025北京海淀高三（上）期中政治（教师版）.docx,docx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0234,2025,海淀,期中,2026各区期末和期中,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\2025-2026海淀期末政治评分标准(1).pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0235,2026,海淀,期中,2026各区期末和期中,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\2026北京海淀高三（上）期末政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0236,2026,海淀,期中,2026各区期末和期中,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\细则\2026海淀期末细则.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0237,2026,海淀,期中,2026各区期末和期中,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\试卷\2026北京海淀高三（上）期末政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0238,2026,石景山,期中,2026各区期末和期中,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026石景山期末\2026北京石景山高三（上）期末政治.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0239,2026,石景山,期中,2026各区期末和期中,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026石景山期末\试卷\2026北京石景山高三（上）期末政治.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0240,2026,西城,期中,2026各区期末和期中,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\2026北京西城高三（上）期末政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0241,2026,西城,期中,2026各区期末和期中,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\2026西城期末细则.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0242,2026,西城,期中,2026各区期末和期中,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\西城高三期末评标.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0243,2026,西城,期中,2026各区期末和期中,support,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\其他材料\西城高三期末评标.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0244,2026,西城,期中,2026各区期末和期中,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\细则\2026西城期末细则.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0245,2026,西城,期中,2026各区期末和期中,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\试卷\2026北京西城高三（上）期末政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0246,2026,通州,期中,2026各区期末和期中,unknown,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\2026北京通州高三（上）期末政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0247,2026,通州,期中,2026各区期末和期中,lecture_or_marking,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\2026通州期末试卷讲评.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0248,2026,通州,期中,2026各区期末和期中,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\细则\2026通州期末细则.pptx,pptx,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
SRC0249,2026,通州,期中,2026各区期末和期中,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\试卷\2026北京通州高三（上）期末政治（教师版）.pdf,pdf,,raw_indexed,,source_inventory_index_only,reference_index_only_until_row_reopened
