question_id,node_names,sentence_id,sentence,source_rubric_atom_ids,use_condition
RECOVER_2025_海淀_二模_18,分关系·定责任 + 一格一答 + 认产权·抓侵权 + 排维权步骤,RECOVER_2025_海淀_二模_18_CLEAN_S04,被告可围绕在先权利、老字号知名度或不构成侵权进行抗辩。,R_RECOVER_2025_海淀_二模_18_01|R_RECOVER_2025_海淀_二模_18_02|R_RECOVER_2025_海淀_二模_18_03|R_RECOVER_2025_海淀_二模_18_04|R_RECOVER_2025_海淀_二模_18_05|R_RECOVER_2025_海淀_二模_18_06|R_RECOVER_2025_海淀_二模_18_07|R_RECOVER_2025_海淀_二模_18_08|R_RECOVER_2025_海淀_二模_18_09,运用法治知识，将笔记中划线处补充完整。
RECOVER_2025_海淀_二模_18,分关系·定责任 + 一格一答 + 认产权·抓侵权 + 排维权步骤,RECOVER_2025_海淀_二模_18_CLEAN_S05,抢先注册、恶意注册并损害他人在先权利，违反商标法相关要求。,R_RECOVER_2025_海淀_二模_18_01|R_RECOVER_2025_海淀_二模_18_02|R_RECOVER_2025_海淀_二模_18_03|R_RECOVER_2025_海淀_二模_18_04|R_RECOVER_2025_海淀_二模_18_05|R_RECOVER_2025_海淀_二模_18_06|R_RECOVER_2025_海淀_二模_18_07|R_RECOVER_2025_海淀_二模_18_08|R_RECOVER_2025_海淀_二模_18_09,运用法治知识，将笔记中划线处补充完整。
RECOVER_2025_海淀_二模_18,分关系·定责任 + 一格一答 + 认产权·抓侵权 + 排维权步骤,RECOVER_2025_海淀_二模_18_CLEAN_S06,商标权纠纷处理应坚持诚实信用原则。,R_RECOVER_2025_海淀_二模_18_01|R_RECOVER_2025_海淀_二模_18_02|R_RECOVER_2025_海淀_二模_18_03|R_RECOVER_2025_海淀_二模_18_04|R_RECOVER_2025_海淀_二模_18_05|R_RECOVER_2025_海淀_二模_18_06|R_RECOVER_2025_海淀_二模_18_07|R_RECOVER_2025_海淀_二模_18_08|R_RECOVER_2025_海淀_二模_18_09,运用法治知识，将笔记中划线处补充完整。
RECOVER_2025_海淀_二模_18,分关系·定责任 + 一格一答 + 认产权·抓侵权 + 排维权步骤,RECOVER_2025_海淀_二模_18_CLEAN_S07,依法保护商标权益有利于维护市场秩序、公平竞争和营商环境。,R_RECOVER_2025_海淀_二模_18_01|R_RECOVER_2025_海淀_二模_18_02|R_RECOVER_2025_海淀_二模_18_03|R_RECOVER_2025_海淀_二模_18_04|R_RECOVER_2025_海淀_二模_18_05|R_RECOVER_2025_海淀_二模_18_06|R_RECOVER_2025_海淀_二模_18_07|R_RECOVER_2025_海淀_二模_18_08|R_RECOVER_2025_海淀_二模_18_09,运用法治知识，将笔记中划线处补充完整。
RECOVER_2025_海淀_二模_18,分关系·定责任 + 一格一答 + 认产权·抓侵权 + 排维权步骤,RECOVER_2025_海淀_二模_18_CLEAN_S08,旁听庭审能帮助学生获得法律知识、感受司法公正、体会法治价值。,R_RECOVER_2025_海淀_二模_18_01|R_RECOVER_2025_海淀_二模_18_02|R_RECOVER_2025_海淀_二模_18_03|R_RECOVER_2025_海淀_二模_18_04|R_RECOVER_2025_海淀_二模_18_05|R_RECOVER_2025_海淀_二模_18_06|R_RECOVER_2025_海淀_二模_18_07|R_RECOVER_2025_海淀_二模_18_08|R_RECOVER_2025_海淀_二模_18_09,运用法治知识，将笔记中划线处补充完整。
RECOVER_2026_通州_一模_20,分关系·定责任 + 一格一答 + 划风险边界 + 推价值,RECOVER_2026_通州_一模_20_CLEAN_S01,参与者自愿参加具有一定风险的文体活动，组织者尽到安全保障义务且无故意或重大过失的，组织者无需承担责任。,R_RECOVER_2026_通州_一模_20_01|R_RECOVER_2026_通州_一模_20_02|R_RECOVER_2026_通州_一模_20_03|R_RECOVER_2026_通州_一模_20_04|R_RECOVER_2026_通州_一模_20_05|R_RECOVER_2026_通州_一模_20_06,阅读材料，完成下表。
RECOVER_2026_通州_一模_20,分关系·定责任 + 一格一答 + 划风险边界 + 推价值,RECOVER_2026_通州_一模_20_CLEAN_S02,张某是自愿参加活动，死亡系自身原因突发意外，并非他人行为造成。,R_RECOVER_2026_通州_一模_20_01|R_RECOVER_2026_通州_一模_20_02|R_RECOVER_2026_通州_一模_20_03|R_RECOVER_2026_通州_一模_20_04|R_RECOVER_2026_通州_一模_20_05|R_RECOVER_2026_通州_一模_20_06,阅读材料，完成下表。
RECOVER_2026_通州_一模_20,分关系·定责任 + 一格一答 + 划风险边界 + 推价值,RECOVER_2026_通州_一模_20_CLEAN_S03,李某事前提醒、事后及时救助，已尽到合理安全保障义务。,R_RECOVER_2026_通州_一模_20_01|R_RECOVER_2026_通州_一模_20_02|R_RECOVER_2026_通州_一模_20_03|R_RECOVER_2026_通州_一模_20_04|R_RECOVER_2026_通州_一模_20_05|R_RECOVER_2026_通州_一模_20_06,阅读材料，完成下表。
RECOVER_2026_通州_一模_20,分关系·定责任 + 一格一答 + 划风险边界 + 推价值,RECOVER_2026_通州_一模_20_CLEAN_S04,李某不存在故意或重大过失，其组织行为与张某死亡没有因果关系，不承担侵权责任。,R_RECOVER_2026_通州_一模_20_01|R_RECOVER_2026_通州_一模_20_02|R_RECOVER_2026_通州_一模_20_03|R_RECOVER_2026_通州_一模_20_04|R_RECOVER_2026_通州_一模_20_05|R_RECOVER_2026_通州_一模_20_06,阅读材料，完成下表。
RECOVER_2026_通州_一模_20,分关系·定责任 + 一格一答 + 划风险边界 + 推价值,RECOVER_2026_通州_一模_20_CLEAN_S05,判决引导参与者增强风险意识，对自己的行为负责。,R_RECOVER_2026_通州_一模_20_01|R_RECOVER_2026_通州_一模_20_02|R_RECOVER_2026_通州_一模_20_03|R_RECOVER_2026_通州_一模_20_04|R_RECOVER_2026_通州_一模_20_05|R_RECOVER_2026_通州_一模_20_06,阅读材料，完成下表。
RECOVER_2026_通州_一模_20,分关系·定责任 + 一格一答 + 划风险边界 + 推价值,RECOVER_2026_通州_一模_20_CLEAN_S06,判决合理界定义务组织者责任范围，体现公平原则。,R_RECOVER_2026_通州_一模_20_01|R_RECOVER_2026_通州_一模_20_02|R_RECOVER_2026_通州_一模_20_03|R_RECOVER_2026_通州_一模_20_04|R_RECOVER_2026_通州_一模_20_05|R_RECOVER_2026_通州_一模_20_06,阅读材料，完成下表。
RECOVER_2026_通州_一模_20,分关系·定责任 + 一格一答 + 划风险边界 + 推价值,RECOVER_2026_通州_一模_20_CLEAN_S07,判决鼓励互帮互助，维护和谐有序的社区生活秩序。,R_RECOVER_2026_通州_一模_20_01|R_RECOVER_2026_通州_一模_20_02|R_RECOVER_2026_通州_一模_20_03|R_RECOVER_2026_通州_一模_20_04|R_RECOVER_2026_通州_一模_20_05|R_RECOVER_2026_通州_一模_20_06,阅读材料，完成下表。
RECOVER_2024_东城_二模_19_1,排维权步骤,RECOVER_2024_东城_二模_19_1_CLEAN_S01,诉讼请求应写明要求对方支付尾款、继续履行合同并承担诉讼费用。,RECOVER_2024_东城_二模_19_1_R01|RECOVER_2024_东城_二模_19_1_R02|RECOVER_2024_东城_二模_19_1_R03,请你选择其中一方进行代理，并撰写起诉状。（7分）
RECOVER_2024_东城_二模_19_1,排维权步骤,RECOVER_2024_东城_二模_19_1_CLEAN_S02,双方存在电视买卖合同，并约定3月20日及以前仓储费由乙公司负担。,RECOVER_2024_东城_二模_19_1_R01|RECOVER_2024_东城_二模_19_1_R02|RECOVER_2024_东城_二模_19_1_R03,请你选择其中一方进行代理，并撰写起诉状。（7分）
RECOVER_2024_东城_二模_19_1,排维权步骤,RECOVER_2024_东城_二模_19_1_CLEAN_S03,延期至3月30日是甲公司提出，乙公司只回复同意延期，双方没有约定新增仓储费由乙公司承担。,RECOVER_2024_东城_二模_19_1_R01|RECOVER_2024_东城_二模_19_1_R02|RECOVER_2024_东城_二模_19_1_R03,请你选择其中一方进行代理，并撰写起诉状。（7分）
RECOVER_2024_东城_二模_19_1,排维权步骤,RECOVER_2024_东城_二模_19_1_CLEAN_S04,甲公司以仓储费为由拒付尾款，属于单方改变合同履行内容。,RECOVER_2024_东城_二模_19_1_R01|RECOVER_2024_东城_二模_19_1_R02|RECOVER_2024_东城_二模_19_1_R03,请你选择其中一方进行代理，并撰写起诉状。（7分）
RECOVER_2024_东城_二模_19_1,排维权步骤,RECOVER_2024_东城_二模_19_1_CLEAN_S05,合同依法成立并有效，双方应依约全面履行。,RECOVER_2024_东城_二模_19_1_R01|RECOVER_2024_东城_二模_19_1_R02|RECOVER_2024_东城_二模_19_1_R03,请你选择其中一方进行代理，并撰写起诉状。（7分）
RECOVER_2024_东城_二模_19_1,排维权步骤,RECOVER_2024_东城_二模_19_1_CLEAN_S06,甲公司拒付尾款违背诚信原则，应承担违约责任。,RECOVER_2024_东城_二模_19_1_R01|RECOVER_2024_东城_二模_19_1_R02|RECOVER_2024_东城_二模_19_1_R03,请你选择其中一方进行代理，并撰写起诉状。（7分）
RECOVER_2024_东城_二模_19_2,排维权步骤,RECOVER_2024_东城_二模_19_2_CLEAN_S01,合同内容应清晰明确。,RECOVER_2024_东城_二模_19_2_R01|RECOVER_2024_东城_二模_19_2_R02,为避免类似问题产生，我们应该________。（2分）
RECOVER_2024_东城_二模_19_2,排维权步骤,RECOVER_2024_东城_二模_19_2_CLEAN_S02,双方权利义务应具体、细化。,RECOVER_2024_东城_二模_19_2_R01|RECOVER_2024_东城_二模_19_2_R02,为避免类似问题产生，我们应该________。（2分）
RECOVER_2024_东城_二模_19_2,排维权步骤,RECOVER_2024_东城_二模_19_2_CLEAN_S03,费用承担和履行期限等关键事项要明确写入合同。,RECOVER_2024_东城_二模_19_2_R01|RECOVER_2024_东城_二模_19_2_R02,为避免类似问题产生，我们应该________。（2分）
RECOVER_2024_东城_二模_19_2,排维权步骤,RECOVER_2024_东城_二模_19_2_CLEAN_S04,合同变更时也要明确变更后的内容。,RECOVER_2024_东城_二模_19_2_R01|RECOVER_2024_东城_二模_19_2_R02,为避免类似问题产生，我们应该________。（2分）
RECOVER_2024_东城_二模_19_2,排维权步骤,RECOVER_2024_东城_二模_19_2_CLEAN_S05,意思表示应清楚，避免事后对合同义务产生争议。,RECOVER_2024_东城_二模_19_2_R01|RECOVER_2024_东城_二模_19_2_R02,为避免类似问题产生，我们应该________。（2分）
RECOVER_2025_丰台_二模_19_2,认产权·抓侵权 + 划风险边界,RECOVER_2025_丰台_二模_19_2_CLEAN_S01,法律在技术创新和社会秩序之间发挥平衡作用。,RECOVER_2025_丰台_二模_19_2_R01|RECOVER_2025_丰台_二模_19_2_R02|RECOVER_2025_丰台_二模_19_2_R03|RECOVER_2025_丰台_二模_19_2_R04,一纸司法建议，既为当下划定了红线，防止技术滥用，又为未来创新发展预留了空间。运用《法律与生活》知识，谈谈你对这句话的理解。（8分）
RECOVER_2025_丰台_二模_19_2,认产权·抓侵权 + 划风险边界,RECOVER_2025_丰台_二模_19_2_CLEAN_S02,司法建议明确AI技术应用的法律边界，规范当前技术行为。,RECOVER_2025_丰台_二模_19_2_R01|RECOVER_2025_丰台_二模_19_2_R02|RECOVER_2025_丰台_二模_19_2_R03|RECOVER_2025_丰台_二模_19_2_R04,一纸司法建议，既为当下划定了红线，防止技术滥用，又为未来创新发展预留了空间。运用《法律与生活》知识，谈谈你对这句话的理解。（8分）
RECOVER_2025_丰台_二模_19_2,认产权·抓侵权 + 划风险边界,RECOVER_2025_丰台_二模_19_2_CLEAN_S03,企业不能放任AI产品指向盗版资源，否则会损害版权方合法权益。,RECOVER_2025_丰台_二模_19_2_R01|RECOVER_2025_丰台_二模_19_2_R02|RECOVER_2025_丰台_二模_19_2_R03|RECOVER_2025_丰台_二模_19_2_R04,一纸司法建议，既为当下划定了红线，防止技术滥用，又为未来创新发展预留了空间。运用《法律与生活》知识，谈谈你对这句话的理解。（8分）
RECOVER_2025_丰台_二模_19_2,认产权·抓侵权 + 划风险边界,RECOVER_2025_丰台_二模_19_2_CLEAN_S04,“版权雷达”“数字巡警”可以实时监测侵权行为，保护创作者合法权益。,RECOVER_2025_丰台_二模_19_2_R01|RECOVER_2025_丰台_二模_19_2_R02|RECOVER_2025_丰台_二模_19_2_R03|RECOVER_2025_丰台_二模_19_2_R04,一纸司法建议，既为当下划定了红线，防止技术滥用，又为未来创新发展预留了空间。运用《法律与生活》知识，谈谈你对这句话的理解。（8分）
RECOVER_2025_丰台_二模_19_2,认产权·抓侵权 + 划风险边界,RECOVER_2025_丰台_二模_19_2_CLEAN_S05,司法建议维护社会公共利益，防止技术滥用。,RECOVER_2025_丰台_二模_19_2_R01|RECOVER_2025_丰台_二模_19_2_R02|RECOVER_2025_丰台_二模_19_2_R03|RECOVER_2025_丰台_二模_19_2_R04,一纸司法建议，既为当下划定了红线，防止技术滥用，又为未来创新发展预留了空间。运用《法律与生活》知识，谈谈你对这句话的理解。（8分）
RECOVER_2025_丰台_二模_19_2,认产权·抓侵权 + 划风险边界,RECOVER_2025_丰台_二模_19_2_CLEAN_S06,“安全体检”引导企业在守法、诚信、公平和公序良俗原则下合规创新。,RECOVER_2025_丰台_二模_19_2_R01|RECOVER_2025_丰台_二模_19_2_R02|RECOVER_2025_丰台_二模_19_2_R03|RECOVER_2025_丰台_二模_19_2_R04,一纸司法建议，既为当下划定了红线，防止技术滥用，又为未来创新发展预留了空间。运用《法律与生活》知识，谈谈你对这句话的理解。（8分）
RECOVER_2025_丰台_二模_19_2,认产权·抓侵权 + 划风险边界,RECOVER_2025_丰台_二模_19_2_CLEAN_S07,法律划定红线的同时，也为未来创新提供合法空间。,RECOVER_2025_丰台_二模_19_2_R01|RECOVER_2025_丰台_二模_19_2_R02|RECOVER_2025_丰台_二模_19_2_R03|RECOVER_2025_丰台_二模_19_2_R04,一纸司法建议，既为当下划定了红线，防止技术滥用，又为未来创新发展预留了空间。运用《法律与生活》知识，谈谈你对这句话的理解。（8分）
RECOVER_2026_延庆_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_延庆_一模_18_1_CLEAN_S01,未经授权用AI合成李某形象进行商业直播，涉嫌侵犯肖像权。,RECOVER_2026_延庆_一模_18_1_R01|RECOVER_2026_延庆_一模_18_1_R02|RECOVER_2026_延庆_一模_18_1_R03,结合材料一，运用《法律与生活》知识，分析M公司涉嫌哪些违法行为，若主持人李某诉至法院，可提出哪些诉讼请求并说明理由。（8分）
RECOVER_2026_延庆_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_延庆_一模_18_1_CLEAN_S02,借公众人物社会声誉和粉丝信任虚假营销，涉嫌侵犯名誉权。,RECOVER_2026_延庆_一模_18_1_R01|RECOVER_2026_延庆_一模_18_1_R02|RECOVER_2026_延庆_一模_18_1_R03,结合材料一，运用《法律与生活》知识，分析M公司涉嫌哪些违法行为，若主持人李某诉至法院，可提出哪些诉讼请求并说明理由。（8分）
RECOVER_2026_延庆_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_延庆_一模_18_1_CLEAN_S03,用虚假数字人进行营销，侵犯消费者知情权。,RECOVER_2026_延庆_一模_18_1_R01|RECOVER_2026_延庆_一模_18_1_R02|RECOVER_2026_延庆_一模_18_1_R03,结合材料一，运用《法律与生活》知识，分析M公司涉嫌哪些违法行为，若主持人李某诉至法院，可提出哪些诉讼请求并说明理由。（8分）
RECOVER_2026_延庆_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_延庆_一模_18_1_CLEAN_S04,虚假、引人误解的商业宣传构成不正当竞争。,RECOVER_2026_延庆_一模_18_1_R01|RECOVER_2026_延庆_一模_18_1_R02|RECOVER_2026_延庆_一模_18_1_R03,结合材料一，运用《法律与生活》知识，分析M公司涉嫌哪些违法行为，若主持人李某诉至法院，可提出哪些诉讼请求并说明理由。（8分）
RECOVER_2026_延庆_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_延庆_一模_18_1_CLEAN_S05,李某可以请求停止侵害、赔偿损失、承担诉讼费用。,RECOVER_2026_延庆_一模_18_1_R01|RECOVER_2026_延庆_一模_18_1_R02|RECOVER_2026_延庆_一模_18_1_R03,结合材料一，运用《法律与生活》知识，分析M公司涉嫌哪些违法行为，若主持人李某诉至法院，可提出哪些诉讼请求并说明理由。（8分）
RECOVER_2026_延庆_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_延庆_一模_18_1_CLEAN_S06,李某还可以请求赔礼道歉、消除影响。,RECOVER_2026_延庆_一模_18_1_R01|RECOVER_2026_延庆_一模_18_1_R02|RECOVER_2026_延庆_一模_18_1_R03,结合材料一，运用《法律与生活》知识，分析M公司涉嫌哪些违法行为，若主持人李某诉至法院，可提出哪些诉讼请求并说明理由。（8分）
RECOVER_2026_延庆_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_延庆_一模_18_1_CLEAN_S07,M公司违背诚信原则，应承担相应民事责任。,RECOVER_2026_延庆_一模_18_1_R01|RECOVER_2026_延庆_一模_18_1_R02|RECOVER_2026_延庆_一模_18_1_R03,结合材料一，运用《法律与生活》知识，分析M公司涉嫌哪些违法行为，若主持人李某诉至法院，可提出哪些诉讼请求并说明理由。（8分）
RECOVER_2026_房山_一模_17_1,分关系·定责任 + 划风险边界,RECOVER_2026_房山_一模_17_1_CLEAN_S01,AI幻觉造成的所谓损失不由A公司当然买单。,RECOVER_2026_房山_一模_17_1_R01|RECOVER_2026_房山_一模_17_1_R02|RECOVER_2026_房山_一模_17_1_R03,结合材料，运用“民事法律关系”知识，辨析“AI幻觉造成损失谁买单”。（3分）
RECOVER_2026_房山_一模_17_1,分关系·定责任 + 划风险边界,RECOVER_2026_房山_一模_17_1_CLEAN_S02,民事法律关系主体包括自然人、法人和非法人组织。,RECOVER_2026_房山_一模_17_1_R01|RECOVER_2026_房山_一模_17_1_R02|RECOVER_2026_房山_一模_17_1_R03,结合材料，运用“民事法律关系”知识，辨析“AI幻觉造成损失谁买单”。（3分）
RECOVER_2026_房山_一模_17_1,分关系·定责任 + 划风险边界,RECOVER_2026_房山_一模_17_1_CLEAN_S03,AI不具备民事主体资格，不能独立作出有效意思表示。,RECOVER_2026_房山_一模_17_1_R01|RECOVER_2026_房山_一模_17_1_R02|RECOVER_2026_房山_一模_17_1_R03,结合材料，运用“民事法律关系”知识，辨析“AI幻觉造成损失谁买单”。（3分）
RECOVER_2026_房山_一模_17_1,分关系·定责任 + 划风险边界,RECOVER_2026_房山_一模_17_1_CLEAN_S04,AI生成的赔偿承诺不具有法律效力。,RECOVER_2026_房山_一模_17_1_R01|RECOVER_2026_房山_一模_17_1_R02|RECOVER_2026_房山_一模_17_1_R03,结合材料，运用“民事法律关系”知识，辨析“AI幻觉造成损失谁买单”。（3分）
RECOVER_2026_房山_一模_17_1,分关系·定责任 + 划风险边界,RECOVER_2026_房山_一模_17_1_CLEAN_S05,A公司已提示AI内容仅供参考，履行了提示义务。,RECOVER_2026_房山_一模_17_1_R01|RECOVER_2026_房山_一模_17_1_R02|RECOVER_2026_房山_一模_17_1_R03,结合材料，运用“民事法律关系”知识，辨析“AI幻觉造成损失谁买单”。（3分）
RECOVER_2026_房山_一模_17_1,分关系·定责任 + 划风险边界,RECOVER_2026_房山_一模_17_1_CLEAN_S06,梁某作为民事主体，对AI信息应负有必要注意义务。,RECOVER_2026_房山_一模_17_1_R01|RECOVER_2026_房山_一模_17_1_R02|RECOVER_2026_房山_一模_17_1_R03,结合材料，运用“民事法律关系”知识，辨析“AI幻觉造成损失谁买单”。（3分）
RECOVER_2026_房山_一模_17_1,分关系·定责任 + 划风险边界,RECOVER_2026_房山_一模_17_1_CLEAN_S07,梁某权益未受实际损害，A公司不承担赔偿责任。,RECOVER_2026_房山_一模_17_1_R01|RECOVER_2026_房山_一模_17_1_R02|RECOVER_2026_房山_一模_17_1_R03,结合材料，运用“民事法律关系”知识，辨析“AI幻觉造成损失谁买单”。（3分）
RECOVER_2026_西城_二模_18_1,分关系·定责任 + 排维权步骤 + 划风险边界 + 推价值,RECOVER_2026_西城_二模_18_1_CLEAN_S01,AI不具有民事主体资格。,RECOVER_2026_西城_二模_18_1_R01|RECOVER_2026_西城_二模_18_1_R02|RECOVER_2026_西城_二模_18_1_R03,结合材料，阐明本案判决的法律依据。（4分）
RECOVER_2026_西城_二模_18_1,分关系·定责任 + 排维权步骤 + 划风险边界 + 推价值,RECOVER_2026_西城_二模_18_1_CLEAN_S02,AI不能独立作出意思表示，其赔偿承诺不产生法律效力。,RECOVER_2026_西城_二模_18_1_R01|RECOVER_2026_西城_二模_18_1_R02|RECOVER_2026_西城_二模_18_1_R03,结合材料，阐明本案判决的法律依据。（4分）
RECOVER_2026_西城_二模_18_1,分关系·定责任 + 排维权步骤 + 划风险边界 + 推价值,RECOVER_2026_西城_二模_18_1_CLEAN_S03,被告公司已显著提示AI内容局限性，尽到合理注意义务。,RECOVER_2026_西城_二模_18_1_R01|RECOVER_2026_西城_二模_18_1_R02|RECOVER_2026_西城_二模_18_1_R03,结合材料，阐明本案判决的法律依据。（4分）
RECOVER_2026_西城_二模_18_1,分关系·定责任 + 排维权步骤 + 划风险边界 + 推价值,RECOVER_2026_西城_二模_18_1_CLEAN_S04,被告公司不存在应承担侵权责任的过错。,RECOVER_2026_西城_二模_18_1_R01|RECOVER_2026_西城_二模_18_1_R02|RECOVER_2026_西城_二模_18_1_R03,结合材料，阐明本案判决的法律依据。（4分）
RECOVER_2026_西城_二模_18_1,分关系·定责任 + 排维权步骤 + 划风险边界 + 推价值,RECOVER_2026_西城_二模_18_1_CLEAN_S05,梁某应举证证明实际损害。,RECOVER_2026_西城_二模_18_1_R01|RECOVER_2026_西城_二模_18_1_R02|RECOVER_2026_西城_二模_18_1_R03,结合材料，阐明本案判决的法律依据。（4分）
RECOVER_2026_西城_二模_18_1,分关系·定责任 + 排维权步骤 + 划风险边界 + 推价值,RECOVER_2026_西城_二模_18_1_CLEAN_S06,梁某还应证明损害与AI内容之间存在因果关系。,RECOVER_2026_西城_二模_18_1_R01|RECOVER_2026_西城_二模_18_1_R02|RECOVER_2026_西城_二模_18_1_R03,结合材料，阐明本案判决的法律依据。（4分）
RECOVER_2026_西城_二模_18_1,分关系·定责任 + 排维权步骤 + 划风险边界 + 推价值,RECOVER_2026_西城_二模_18_1_CLEAN_S07,实际损害和因果关系不能成立，侵权责任不成立。,RECOVER_2026_西城_二模_18_1_R01|RECOVER_2026_西城_二模_18_1_R02|RECOVER_2026_西城_二模_18_1_R03,结合材料，阐明本案判决的法律依据。（4分）
RECOVER_2026_门头沟_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_门头沟_一模_18_1_CLEAN_S01,环境公益社会组织可以依法提起环境民事公益诉讼。,RECOVER_2026_门头沟_一模_18_1_R01|RECOVER_2026_门头沟_一模_18_1_R02|RECOVER_2026_门头沟_一模_18_1_R03,结合材料，运用《法律与生活》的知识，说明本案是如何消除损害风险，维护生态环境公共利益的。（8分）
RECOVER_2026_门头沟_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_门头沟_一模_18_1_CLEAN_S02,公益社会组织提起诉讼，是承担社会责任、维护公共利益。,RECOVER_2026_门头沟_一模_18_1_R01|RECOVER_2026_门头沟_一模_18_1_R02|RECOVER_2026_门头沟_一模_18_1_R03,结合材料，运用《法律与生活》的知识，说明本案是如何消除损害风险，维护生态环境公共利益的。（8分）
RECOVER_2026_门头沟_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_门头沟_一模_18_1_CLEAN_S03,本案通过诉讼、和解、司法调解等多元纠纷解决方式处理争议。,RECOVER_2026_门头沟_一模_18_1_R01|RECOVER_2026_门头沟_一模_18_1_R02|RECOVER_2026_门头沟_一模_18_1_R03,结合材料，运用《法律与生活》的知识，说明本案是如何消除损害风险，维护生态环境公共利益的。（8分）
RECOVER_2026_门头沟_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_门头沟_一模_18_1_CLEAN_S04,法院审查和解协议是否足以保护公共利益，对缺少封场措施的协议不予确认。,RECOVER_2026_门头沟_一模_18_1_R01|RECOVER_2026_门头沟_一模_18_1_R02|RECOVER_2026_门头沟_一模_18_1_R03,结合材料，运用《法律与生活》的知识，说明本案是如何消除损害风险，维护生态环境公共利益的。（8分）
RECOVER_2026_门头沟_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_门头沟_一模_18_1_CLEAN_S05,经技术论证和协商形成的调解协议，更能消除污染和地质灾害风险。,RECOVER_2026_门头沟_一模_18_1_R01|RECOVER_2026_门头沟_一模_18_1_R02|RECOVER_2026_门头沟_一模_18_1_R03,结合材料，运用《法律与生活》的知识，说明本案是如何消除损害风险，维护生态环境公共利益的。（8分）
RECOVER_2026_门头沟_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_门头沟_一模_18_1_CLEAN_S06,经人民法院依法确认的调解协议具有法律效力。,RECOVER_2026_门头沟_一模_18_1_R01|RECOVER_2026_门头沟_一模_18_1_R02|RECOVER_2026_门头沟_一模_18_1_R03,结合材料，运用《法律与生活》的知识，说明本案是如何消除损害风险，维护生态环境公共利益的。（8分）
RECOVER_2026_门头沟_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_门头沟_一模_18_1_CLEAN_S07,民事调解书具有强制执行力，法院持续跟踪履行，保障生态修复落地。,RECOVER_2026_门头沟_一模_18_1_R01|RECOVER_2026_门头沟_一模_18_1_R02|RECOVER_2026_门头沟_一模_18_1_R03,结合材料，运用《法律与生活》的知识，说明本案是如何消除损害风险，维护生态环境公共利益的。（8分）
RECOVER_2026_朝阳_期末_18_1,分关系·定责任,RECOVER_2026_朝阳_期末_18_1_CLEAN_S01,主播宣称正宗小叶紫檀并承诺“保真”“假一赔十”，属于要约。,R_RECOVER_2026_朝阳_期末_18_1_01|R_RECOVER_2026_朝阳_期末_18_1_02|R_RECOVER_2026_朝阳_期末_18_1_03|R_RECOVER_2026_朝阳_期末_18_1_04|R_RECOVER_2026_朝阳_期末_18_1_05,结合上述案例，运用《法律与生活》知识，说明法院判决的依据。（7分）
RECOVER_2026_朝阳_期末_18_1,分关系·定责任,RECOVER_2026_朝阳_期末_18_1_CLEAN_S02,侯某观看直播后购买并支付价款，属于承诺。,R_RECOVER_2026_朝阳_期末_18_1_01|R_RECOVER_2026_朝阳_期末_18_1_02|R_RECOVER_2026_朝阳_期末_18_1_03|R_RECOVER_2026_朝阳_期末_18_1_04|R_RECOVER_2026_朝阳_期末_18_1_05,结合上述案例，运用《法律与生活》知识，说明法院判决的依据。（7分）
RECOVER_2026_朝阳_期末_18_1,分关系·定责任,RECOVER_2026_朝阳_期末_18_1_CLEAN_S03,承诺生效后，双方买卖合同成立。,R_RECOVER_2026_朝阳_期末_18_1_01|R_RECOVER_2026_朝阳_期末_18_1_02|R_RECOVER_2026_朝阳_期末_18_1_03|R_RECOVER_2026_朝阳_期末_18_1_04|R_RECOVER_2026_朝阳_期末_18_1_05,结合上述案例，运用《法律与生活》知识，说明法院判决的依据。（7分）
RECOVER_2026_朝阳_期末_18_1,分关系·定责任,RECOVER_2026_朝阳_期末_18_1_CLEAN_S04,双方具有相应民事行为能力，意思表示真实，合同内容不违法、不违背公序良俗，合同合法有效。,R_RECOVER_2026_朝阳_期末_18_1_01|R_RECOVER_2026_朝阳_期末_18_1_02|R_RECOVER_2026_朝阳_期末_18_1_03|R_RECOVER_2026_朝阳_期末_18_1_04|R_RECOVER_2026_朝阳_期末_18_1_05,结合上述案例，运用《法律与生活》知识，说明法院判决的依据。（7分）
