suite_id,suite_name,question_no,question_type,module,entry_kind,evidence_level,source_path,evidence_excerpt,material_trigger,knowledge_point,answer_landing,status,risk_note,_source_file
S026,2025海淀二模,,,,,讲评PDF+细则docx,,讲评列认识是主体对客体的能动反映、意识能动作用、人的主观能动性,,认识能动反映与主观能动性,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S027,2025西城二模,,,,,答案及评分细则docx,,细则明示可从尊重规律、正确发挥主观能动性角度作答，并给出废弃水井变动物乐园例证,,尊重规律与正确发挥主观能动性,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S027,2025西城二模,,,,,答案及评分细则docx,,细则明示具体问题具体分析，材料为不同体型动物需求和村落遗址条件,,具体问题具体分析,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S027,2025西城二模,,,,,答案及评分细则docx,,细则明示发挥价值观导向作用、树立生态价值观,,价值观的导向作用,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S028,2025东城二模,,,,,阅卷报告PDF,,本题标准和变通列物质决定意识、一切从实际出发；材料为AI技术现状、应用场景和风险,,一切从实际出发,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S028,2025东城二模,,,,,阅卷报告PDF,,阅卷报告列矛盾是对立统一、全面看问题；人工智能机遇和风险并存,,对立统一与全面看问题,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S028,2025东城二模,,,,,阅卷报告PDF,,阅卷报告列实践是认识的基础、认识反复性无限性上升性,,实践是认识的基础,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S028,2025东城二模,,,,,阅卷报告PDF,,阅卷报告列人民群众是历史的创造者，要求坚持群众观点群众路线,,人民群众观点,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S029,2025朝阳二模,,,,,细则docx,,评分细则列从游提供知识传承与引导、文化功能,,文化传承与文化功能,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S029,2025朝阳二模,,,,,细则docx,,细则列二者相辅相成、共同促进人才成长,,从游与自学的对立统一,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S029,2025朝阳二模,,,,,细则docx,,细则列自学是在实践中不断深化认识、从游是获取间接经验途径,,实践与认识相互促进,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S030,2025丰台二模,,,,,评标细则doc,,评标要求至少一个哲学原理加文化分析，关键词含文化传承、文化创新、文化交流与交融、实践观点,,实践育人与文化传承创新,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S030,2025丰台二模,,,,,评标细则doc,,评标解析列实践决定认识、认识指导实践、以知导行、亲身实践检验深化知,,知行合一与实践是认识的基础,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S030,2025丰台二模,,,,,21题评标细则docx,,评标示例写把握规律、主动实践；9分标准必采客观规律主观能动性辩证关系,,尊重客观规律与发挥主观能动性,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S031,2025昌平二模,,,,,评标PPT,,评标列正确价值观、实现人生价值；材料为书法、人品、家国气节,,正确价值观与人生价值,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S031,2025昌平二模,,,,,评标PPT,,评标列文化载体、文化作用、优秀传统文化传承、民族精神、文化自信,,文化载体与优秀传统文化,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S031,2025昌平二模,,,,,评标PPT,,评标列事物是普遍联系的，用联系观点看问题，从书法中汲取信仰与力量,,联系观点看文化现象,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S026,2025海淀二模,,,,,扫描试卷+公开答案图,,答案核为9A；题面为工业旅游资源与多场景结合,,根据固有联系建立新的具体联系,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S026,2025海淀二模,,,,,扫描试卷+公开答案图,,答案核为10D；题干引用马克思实践检验真理,,实践是检验认识真理性的唯一标准,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S026,2025海淀二模,,,,,扫描试卷+公开答案图,,答案核为12D；题干围绕耐心资本处理短期长期和风险收益,,一分为二看问题,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S027,2025西城二模,,,,,教师版PDF答案表+题面,,答案为2D；题干批评机械做事、事务主义和一孔之见,,认识发展原理,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S027,2025西城二模,,,,,教师版PDF答案表+题面,,答案为4C；完整基因组图谱为育种奠定基础,,认识对实践的反作用,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S027,2025西城二模,,,,,教师版PDF答案表+题面,,答案为5B；新农人扎根乡村、展现责任担当,,人生价值,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S028,2025东城二模,,,,,教师版PDF答案表+题面,,答案为2D；黄旭华科技报国，强国志强国技强国功统一,,实现人生价值,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S028,2025东城二模,,,,,教师版PDF答案表+题面,,答案为3C；油画场景源于创作者亲身经历,,实践是认识的来源,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S028,2025东城二模,,,,,教师版PDF答案表+题面,,答案为4C；国宝回归多条件联动,,联系观点,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S029,2025朝阳二模,,,,,教师版PDF答案表+题面,,答案为2D；蔷薇科花朵共性和不同花卉个性并存,,矛盾普遍性与特殊性,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S029,2025朝阳二模,,,,,教师版PDF答案表+题面,,答案为3C；香山大思政课多形式一体化,,联系的多样性,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S031,2025昌平二模,,,,,教师版PDF答案表+题面,,答案为2D；科学家精神在长期科研实践中形成,,实践与认识、科学精神,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S031,2025昌平二模,,,,,教师版PDF答案表+题面,,答案为3A；机器人秧歌体现传统艺术科技化呈现,,主观能动性与文化创新,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S031,2025昌平二模,,,,,教师版PDF答案表+题面,,答案为4C；餐盒回收再利用形成生态经济效益,,合规律性与合目的性,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S027,2025西城二模,,,,,教师版PDF题面+答案表,,错项④把烈士家书说成巨大物质力量,,文化精神力量与物质力量区分,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S027,2025西城二模,,,,,教师版PDF题面+答案表,,错项②说超越社会客观条件实现价值,,超越客观条件实现价值,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S028,2025东城二模,,,,,教师版PDF题面+答案表,,错项①绝对化艺术创作来源,,只有亲身经历才能创作,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S028,2025东城二模,,,,,教师版PDF题面+答案表,,错项B把曲折道路写成主动追求目标,,主动追求曲折道路,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S029,2025朝阳二模,,,,,教师版PDF题面+答案表,,错项①说矛盾普遍性包含特殊性,,普遍性特殊性关系倒置,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S029,2025朝阳二模,,,,,教师版PDF题面+答案表,,错项①说课外实践比书本知识更重要,,实践和书本知识简单排序,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S031,2025昌平二模,,,,,教师版PDF题面+答案表,,错项③说意识具有直接现实性,,意识直接现实性错用,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S031,2025昌平二模,,,,,教师版PDF题面+答案表,,错项③说人机共舞体现矛盾双方相互转化,,人机共舞硬套矛盾双方转化,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2025B_v6_audit_entries.csv
S038,2026海淀一模,,,,,formal_answer_key_and_rubric_only,,16题细则写明可从发展的观点、社会存在与社会意识、价值观、文化的功能等角度作答。,,,,NEED_EVIDENCE,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S038,2026海淀一模,,,,,answer_key_only,,答案键为1C 2B 3A 4B 5D 6B 7D 8A 9B 10D 11C 12C 13D 14A 15C；试卷扫描版无可靠文本层。,,,,BLOCKED_QUESTION_TEXT_MISSING,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S039,2026西城一模,,,,,formal_rubric_plus_paper_text,,全民阅读入法：细则要求回应阅读不只是个人私事，文化角度可写促进人的全面发展、传承民族文化、提高文明程度，哲学可写正确意识、联系、发展、价值观。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S039,2026西城一模,,,,,formal_rubric_plus_paper_text,,设问为中国式现代化关键时期更要坚持探索；细则明确可用实践观、矛盾观、发展观、规律与主观能动性关系、辩证思维、创新思维。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S039,2026西城一模,,,,,paper_text_only,,试卷docx有1-15题题干和选项，但bundle与缓存未发现2026西城一模可靠客观题答案键。,,,,BLOCKED_ANSWER_KEY_MISSING,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S041,2026朝阳一模,,,,,formal_rubric_plus_teacher_answer,,中国农历以日月运行客观规律为基础，通过十九年七闰、二十四节气协调差异；细则列尊重客观规律与发挥主观能动性、中华优秀传统文化、实践与认识、联系系统优化等。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S041,2026朝阳一模,,,,,teacher_version_answer_key_and_paper,,第4题答案B；材料为两园一河以文塑旅、以旅彰文，正确项指向文化与经济相互交融，错项含自在联系、两点论重点论误套。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S041,2026朝阳一模,,,,,teacher_version_answer_key_and_paper,,第5题答案D；公交专线创新题中正确项为对传统公交模式扬弃、更好满足乘客需求，错误项包括系统优化旨在经济效益等不合题意。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S041,2026朝阳一模,,,,,teacher_version_answer_key_and_paper,,第7题答案C；学农实践题正确项含实践第一观点与辩证思维整体性，错项包括抽象到具体误判。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S041,2026朝阳一模,,,,,teacher_version_answer_key,,答案键：1B 2A 3D 4B 5D 6D 7C 8A 9C 10C 11B 12A 13B 14C 15C。,,,,PASS_FULL_OBJECTIVE,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S042,2026丰台一模,,,,,marking_ppt_only,,阅卷PPT有人工智能相关哲学和文化评分方向：矛盾观点、联系观点、正确价值观、辩证否定观；文化方向含以人民为中心、科学精神与人文精神、文化创新与传承。,,,,NEED_EVIDENCE,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S042,2026丰台一模,,,,,scan_only_plus_marking_ppt,,来源为主观题阅卷说明PPT；试卷丰台一模.pdf status rendered-ocr-needed，chars 0。,,,,BLOCKED_SCAN_AND_KEY_MISSING,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S043,2026延庆一模,,,,,formal_rubric_plus_teacher_paper,,城市文脉题：细则列矛盾观、群众观点、矛盾特殊性、辩证否定观、文化传承创新等；题干材料给微更新、避免千城一面、公众获得感、城市凝聚力。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S043,2026延庆一模,,,,,formal_rubric_plus_teacher_paper,,虚拟数字人直播治理题：细则要求辩证思维、适度原则、创新思维、辩证否定任选三，材料呈现全面禁止与放任自由发展两种极端。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S043,2026延庆一模,,,,,formal_answer_key_and_paper,,第5题答案C；QT12基因研究以试验数据为依据，体现科学思维追求认识客观性。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S043,2026延庆一模,,,,,formal_answer_key,,答案键：1B 2D 3A 4A 5C 6D 7B 8C 9D 10A 11B 12D 13B 14C 15C。,,,,PASS_FULL_OBJECTIVE,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S044,2026房山一模,,,,,formal_rubric_but_question_text_missing,,16(2)细则可从矛盾普遍性和特殊性统一、一切从实际出发、尊重客观规律、发挥主观能动性、联系观点作答；试卷PDF为rendered-ocr-needed。,,,,NEED_EVIDENCE,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S044,2026房山一模,,,,,formal_rubric_but_question_text_missing,,18(1)空气治理题细则含系统治理、具体问题具体分析、量变质变、立足实践；但试卷PDF无可靠文本层。,,,,NEED_EVIDENCE,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S044,2026房山一模,,,,,scan_only_plus_rubric_docx,,细则docx text-extracted；试卷PDF rendered-ocr-needed chars 0；bundle中未见客观题答案键。,,,,BLOCKED_SCAN_AND_KEY_MISSING,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S045,2026石景山一模,,,,,formal_rubric_plus_teacher_paper,,中医药文化题：细则列规律、联系、发展、矛盾、文化传承与创新；示例写阴阳平衡、四诊合参、系统优化、文化自信。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S045,2026石景山一模,,,,,formal_rubric_plus_teacher_paper,,传承中医药文化建议题：细则可从发散与聚合思维、超前思维作答；教师答案给联想、发散、超前思维示例。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S045,2026石景山一模,,,,,teacher_answer_key_preferred,,第2题教师版答案B；材料为工业遗址开发文旅空间，正确项应为辩证思维与发展观点。,,,,PASS_WITH_KEY_CONFLICT_NOTE,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S045,2026石景山一模,,,,,teacher_answer_key_preferred,,第4题教师版答案C；唐诗之都文化品牌题，正确项指向文化记忆、文化传承与城市文化体验。,,,,PASS_WITH_KEY_CONFLICT_NOTE,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S045,2026石景山一模,,,,,teacher_answer_key_and_conflict,,细则答案第5题为D；教师版题后答案第5题为B。其余答案一致，教师版题后答案为1B 2D 3A 4C 5B 6D 7C 8D 9A 10D 11B 12C 13C 14C 15B。,,,,PASS_FULL_OBJECTIVE_WITH_CONFLICT,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S046,2026门头沟一模,,,,,formal_answer_key_rubric_plus_paper,,永定河古渠题：细则列发展、矛盾对立统一、辩证否定、联系、中华优秀传统文化特点、文化功能、双创、文化自信；题干要求谈古渠不是沉睡文物而是奔流不息活态遗产。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S046,2026门头沟一模,,,,,formal_answer_key_rubric_plus_paper,,赤泥库生态公益调解题：细则要求辩证思维、联系发展全面看问题、矛盾分析法、整体性动态性实践观，另有创新思维。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S046,2026门头沟一模,,,,,formal_answer_key_and_paper,,第4题答案B；两园一河题正确项为文化与经济相互交融、坚持从实际出发，错项包括改变自在事物联系、两点论重点论误套。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S046,2026门头沟一模,,,,,formal_answer_key_and_paper,,第5题答案C；公交专线题正确项含扬弃与更好满足需求，错项包括把联想说成矛盾对立性转化为同一性。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S046,2026门头沟一模,,,,,formal_answer_key_and_paper,,第7题答案B；学农实践题正确项为实践第一观点与辩证思维整体性。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S046,2026门头沟一模,,,,,formal_answer_key,,答案键：1B 2D 3D 4B 5C 6A 7B 8C 9D 10C 11C 12A 13B 14A 15D。,,,,PASS_FULL_OBJECTIVE,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S047,2026顺义一模,,,,,formal_rubric_plus_paper,,破窗效应题：细则关键词包括及时发现、客观事实层面、源头防范、量质变、适度原则、矛盾转化、联系观、系统优化、文化功能、价值观导向。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S047,2026顺义一模,,,,,formal_rubric_plus_paper,,审势乘势驭势题：细则列客观性、辩证性、价值性、传统文化创造性转化与创新性发展；材料含中华优秀传统文化治理智慧和中国共产党把握历史大势。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S047,2026顺义一模,,,,,formal_answer_key_and_paper,,第3题答案C；科技攻关题正确项涉及矛盾分析、质量互变等，错项风险在把主次矛盾/主次方面硬套。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S047,2026顺义一模,,,,,formal_answer_key_and_paper,,第5题答案D；校园博物馆题正确项指向中华优秀传统文化浸润式体验和文化载体。,,,,PASS,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S047,2026顺义一模,,,,,formal_answer_key,,答案键：1B 2C 3C 4A 5D 6A 7D 8A 9B 10B 11D 12B 13C 14D 15C。,,,,PASS_FULL_OBJECTIVE,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026A_v6_audit_entries.csv
S049,2026海淀期末,,,,,formal scoring standard,,16题评分标准列出：可从矛盾的观点、意识的能动作用、实践的观点等角度作答；细则要求矛盾观、知、行分别给分。,,矛盾观点与意识能动作用,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026B_v6_audit_entries.csv
S049,2026海淀期末,,,,,teacher answer with level rubric,,17题参考答案列出：可从联系的观点、价值观、弘扬民族精神、发展中国特色社会主义文化等角度作答。,,联系观点与民族精神/文化发展,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026B_v6_audit_entries.csv
S050,2026西城期末,,,,,teacher answer,,答案写明立足社会实践、坚持以人民为中心、讲好中国故事、创新表达形式来增强文化自信。,,文化自信的实践根基与人民立场,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026B_v6_audit_entries.csv
S050,2026西城期末,,,,,teacher answer,,答案写明真实内容经过实践检验，人民群众创造精神财富，真实信息引导正确价值观。,,实践检验真实与正确价值观,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026B_v6_audit_entries.csv
S050,2026西城期末,,,,,marking PPT + teacher answer,,评标PPT列出21题可从党的领导、全过程人民民主、实事求是、发展的观点等角度作答。,,实事求是/发展观点与综合理解,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026B_v6_audit_entries.csv
S051,2026东城期末,,,,,formal marking notes,,主观题细则列出哲学：矛盾对立统一、价值观、意识能动作用、整体部分；文化：中华优秀传统文化、民族精神、文化作用。示例以留白、清白、文化功能展开。,,对立统一/中华优秀传统文化/价值观,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026B_v6_audit_entries.csv
S051,2026东城期末,,,,,marking notes,,参考示例要求从整体统筹全局，以优势地区带动其他地区发展，统筹东中西部、南北方协调发展。,,系统观念与区域协调,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026B_v6_audit_entries.csv
S052,2026朝阳期中,,,,,formal marking rules,,细则要求总说矛盾普遍性/对立统一/一分为二，分别分析AI提供情绪价值的长处与缺陷，并提出规范使用。,,一分为二看AI情绪价值,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026B_v6_audit_entries.csv
S052,2026朝阳期中,,,,,formal marking rules,,细则要求写抗战精神是什么、为什么弘扬、如何弘扬；文化角度含民族精神作用、优秀文化对人/民族/社会、文化功能、优秀传统文化当代价值。,,抗战精神与文化功能,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026B_v6_audit_entries.csv
S052,2026朝阳期中,,,,,formal marking rules,,细则要求矛盾分析法、分析与综合、质量互变、动态性思维，每个角度都要知识加材料。,,辩证思维看机遇与挑战,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026B_v6_audit_entries.csv
S052,2026朝阳期中,,,,,formal marking rules,,细则列出文化传承与创新角度：传承与发展、文化对人、文化自信；经济与文化良性互动。,,文化传承创新与人文经济,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026B_v6_audit_entries.csv
S053,2026朝阳期末,,,,,rendered rule page,,可读页图显示：传统戏曲焕发新的生命力是中华优秀传统文化的传承与创新统一；要遵循辩证否定观，剔除与当代社会脱节部分，保留艺术精髓，赋予时代内涵。,,传统文化创造性转化与辩证否定观,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026B_v6_audit_entries.csv
S054,2026丰台期末,,,,,formal scoring analysis,,评分分析要求3个角度且哲学与文化兼顾；哲学角度含对立统一、适度原则、整体部分、主观能动性；文化角度为中华优秀传统文化美学智慧。,,留白中的对立统一/适度/整体与部分/传统文化,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026B_v6_audit_entries.csv
S055,2026石景山期末,,,,,answer and scoring reference only,,答案及评分参考写明18(1)可从联系、发展、矛盾、中华优秀传统文化传承等角度回答，并给等级水平。,,联系/发展/矛盾/传统文化传承,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026B_v6_audit_entries.csv
S056,2026通州期末,,,,,scoring PPT + teacher answer,,细则写明都江堰题可从一切从实际出发、尊重规律和发挥主观能动性、发展观、中华民族精神、中华优秀传统文化创造性转化和创新性发展等角度作答。,,一切从实际出发/发展观/辩证否定/文化双创,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026B_v6_audit_entries.csv
S056,2026通州期末,,,,,scoring PPT,,细则要求综合运用所学阐释中国式现代化，哲学可写整体与部分的辩证统一、系统优化联系、联系观点看问题。,,整体与部分/系统优化联系,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026B_v6_audit_entries.csv
S048,2026海淀期中,,,,,teacher answer key,,题干为中国文化产品逐浪出海；答案键第5题为C。,,文化产品出海与内容创新,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\worker_outputs\2026B_v6_audit_entries.csv
S038,2026海淀一模,,,choice_chain,,,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S038,2026海淀一模,,,choice_chain,,,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S038,2026海淀一模,,,choice_chain,,,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S038,2026海淀一模,,,choice_chain,,,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S038,2026海淀一模,,,choice_chain,,,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S038,2026海淀一模,,,choice_chain,,,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
