material_atom_id,question_id,material_phrase,plain_description,subject_or_actor,action_or_event,affected_party,conflict_or_problem,legal_signal_if_any,possible_relevance_to_answer,source_locator,uncertainty
M_CC0150_2025_朝阳_二模_20_04,CC0150_2025_朝阳_二模_20,"孙女士认为该摄像头可能拍摄到自己及家人的日常出行规律及其他动态信息,要求刘先生 拆除该摄像头,双方由此产生纠纷。","孙女士认为该摄像头可能拍摄到自己及家人的日常出行规律及其他动态信息,要求刘先生 拆除该摄像头,双方由此产生纠纷。",,,,yes,,背景或价值铺垫,F0117:text | F0119:page 6 | F0119:page 9,heuristic_sentence_split_from_text_layer
M_CC0150_2025_朝阳_二模_20_05,CC0150_2025_朝阳_二模_20,"材料二 《中华人民共和国民法典》(节选) 第二百七十一条 业主对建筑物内的住宅、经营性用房等专有部分享有所有权,对专有部分以外的共 有部分享有共有和共同管理的权利。","材料二 《中华人民共和国民法典》(节选) 第二百七十一条 业主对建筑物内的住宅、经营性用房等专有部分享有所有权,对专有部分以外的共 有部分享有共有和共同管理的权利。",,,,,民法典；所有权,carries 法律事实/规则信号,F0117:text | F0119:page 6 | F0119:page 9,heuristic_sentence_split_from_text_layer
M_CC0150_2025_朝阳_二模_20_06,CC0150_2025_朝阳_二模_20,"(1) (8 分) (2)假如你是人民调解员,提出解决上述纠纷的建议。","(1) (8 分) (2)假如你是人民调解员,提出解决上述纠纷的建议。",,,,yes,,背景或价值铺垫,F0117:text | F0119:page 6 | F0119:page 9,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_01,CC0182_2025_海淀_期末_22,22．（9分） 可从中国共产党的领导、中国式现代化、中国梦、中华优秀传统文化、中华民族精神、质量互变规律、人类命运共同体等角度作答。,22．（9分） 可从中国共产党的领导、中国式现代化、中国梦、中华优秀传统文化、中华民族精神、质量互变规律、人类命运共同体等角度作答。,,,,,,背景或价值铺垫,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_02,CC0182_2025_海淀_期末_22,中华人民共和国民法典 第三百二十一条 天然孳息，由所有权人取得；,中华人民共和国民法典 第三百二十一条 天然孳息，由所有权人取得；,,,,,民法典；所有权,carries 法律事实/规则信号,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_03,CC0182_2025_海淀_期末_22,既有所有权人又有用益物权人的，由用益物权人取得。,既有所有权人又有用益物权人的，由用益物权人取得。,,,,,物权；所有权；用益物权,carries 法律事实/规则信号,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_04,CC0182_2025_海淀_期末_22,当事人另有约定的，按照其约定。,当事人另有约定的，按照其约定。,,,,,,背景或价值铺垫,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_05,CC0182_2025_海淀_期末_22,汽油买卖合同书 甲方：幸福石油公司乙方：开心公司 根据《中华人民共和国民法典》及相关法律规定，甲乙双方协商一致达成如下协议：…… 三、甲方义务 合同签订后的3日内，甲方将货物送达乙方指定地点，在交付时应配合乙方的指挥。,汽油买卖合同书 甲方：幸福石油公司乙方：开心公司 根据《中华人民共和国民法典》及相关法律规定，甲乙双方协商一致达成如下协议：…… 三、甲方义务 合同签订后的3日内，甲方将货物送达乙方指定地点，在交付时应配合乙方的指挥。,,,,,民法典,carries 法律事实/规则信号,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_06,CC0182_2025_海淀_期末_22,四、乙方义务 乙方需在合同签订后1日内支付10万元保金。,四、乙方义务 乙方需在合同签订后1日内支付10万元保金。,,,,,,背景或价值铺垫,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_07,CC0182_2025_海淀_期末_22,货物验收合格后3日内支付剩余货款。,货物验收合格后3日内支付剩余货款。,,,,,,背景或价值铺垫,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_08,CC0182_2025_海淀_期末_22,…… 甲方：（盖章）乙方：（盖章） 日期：2024年11月11日日期：2024年11月11日 张大叔和王阿姨是一对再婚夫妻，婚后未生育子女，家中唯一的孩子是王阿姨和前夫生育的儿子小马（已成年，但多年未归家，也未尽赡养义务）。,…… 甲方：（盖章）乙方：（盖章） 日期：2024年11月11日日期：2024年11月11日 张大叔和王阿姨是一对再婚夫妻，婚后未生育子女，家中唯一的孩子是王阿姨和前夫生育的儿子小马（已成年，但多年未归家，也未尽赡养义务）。,,,,,赡养,carries 法律事实/规则信号,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_09,CC0182_2025_海淀_期末_22,2024年1月，王阿姨因病去世，对王阿姨与张大叔婚后购买的价值200万元的房产、单位给付的8万元抚恤金如何分配，张大叔和小马未达成一致意见。,2024年1月，王阿姨因病去世，对王阿姨与张大叔婚后购买的价值200万元的房产、单位给付的8万元抚恤金如何分配，张大叔和小马未达成一致意见。,,,,,,背景或价值铺垫,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_10,CC0182_2025_海淀_期末_22,注：抚恤金是国家或有关单位依法对死者家属或伤残职工提供的一种慰问和生活补贴。,注：抚恤金是国家或有关单位依法对死者家属或伤残职工提供的一种慰问和生活补贴。,,,,,,背景或价值铺垫,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_11,CC0182_2025_海淀_期末_22,《解释》条款 | 分析 第七条未成年子女造成他人损害，被侵权人请求父母共同承担侵权责任的，人民法院依照民法典第二十七条第一款、第一千零六十八条以及第一千一百八十八条的规定予以支持。,《解释》条款 | 分析 第七条未成年子女造成他人损害，被侵权人请求父母共同承担侵权责任的，人民法院依照民法典第二十七条第一款、第一千零六十八条以及第一千一百八十八条的规定予以支持。,,,,yes,民法典；侵权责任,carries 法律事实/规则信号,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_12,CC0182_2025_海淀_期末_22,| 示例：父母必须履行对未成年子女的监护职责。,| 示例：父母必须履行对未成年子女的监护职责。,,,,,监护,carries 法律事实/规则信号,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_13,CC0182_2025_海淀_期末_22,未成年子女造成他人损害的，父母应当依法承担民事责任。,未成年子女造成他人损害的，父母应当依法承担民事责任。,,,,,民事责任,carries 法律事实/规则信号,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_14,CC0182_2025_海淀_期末_22,《解释》明确了监护人职责，支持被侵权人合理诉求。,《解释》明确了监护人职责，支持被侵权人合理诉求。,,,,yes,监护；监护人,carries 法律事实/规则信号,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_15,CC0182_2025_海淀_期末_22,第十九条因产品存在缺陷造成买受人财产损害，买受人请求产品的生产者或者销售者赔偿缺陷产品本身损害以及其他财产损害的，人民法院依照民法典第一千二百零二条、第一千二百零三条的规定予以支持。,第十九条因产品存在缺陷造成买受人财产损害，买受人请求产品的生产者或者销售者赔偿缺陷产品本身损害以及其他财产损害的，人民法院依照民法典第一千二百零二条、第一千二百零三条的规定予以支持。,,,,yes,民法典,carries 法律事实/规则信号,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_16,CC0182_2025_海淀_期末_22,| ① 第二十三条禁止饲养的烈性犬等危险动物造成他人损害，动物饲养人或者管理人主张不承担责任或者减轻责任的，人民法院不予支持。,| ① 第二十三条禁止饲养的烈性犬等危险动物造成他人损害，动物饲养人或者管理人主张不承担责任或者减轻责任的，人民法院不予支持。,,,,,,背景或价值铺垫,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_17,CC0182_2025_海淀_期末_22,| ② 中华人民共和国劳动合同法 第二十三条……对负有保密义务的劳动者，用人单位可以在劳动合同或者保密协议中与劳动者约定竞业限制条款，并约定在解除或者终止劳动合同后，在竞业限制期限内按月给予劳动者经济补偿。,| ② 中华人民共和国劳动合同法 第二十三条……对负有保密义务的劳动者，用人单位可以在劳动合同或者保密协议中与劳动者约定竞业限制条款，并约定在解除或者终止劳动合同后，在竞业限制期限内按月给予劳动者经济补偿。,,,,,劳动合同法；劳动合同；劳动者；用人单位；经济补偿,carries 法律事实/规则信号,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_18,CC0182_2025_海淀_期末_22,劳动者违反竞业限制约定的，应当按照约定向用人单位支付违约金。,劳动者违反竞业限制约定的，应当按照约定向用人单位支付违约金。,,,,yes,违约金；劳动者；用人单位,carries 法律事实/规则信号,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_19,CC0182_2025_海淀_期末_22,第二十四条竞业限制的人员限于用人单位的高级管理人员、高级技术人员和其他负有保密义务的人员。,第二十四条竞业限制的人员限于用人单位的高级管理人员、高级技术人员和其他负有保密义务的人员。,,,,,用人单位,carries 法律事实/规则信号,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_20,CC0182_2025_海淀_期末_22,竞业限制的范围、地域、期限由用人单位与劳动者约定，竞业限制的约定不得违反法律、法规的规定。,竞业限制的范围、地域、期限由用人单位与劳动者约定，竞业限制的约定不得违反法律、法规的规定。,,,,,劳动者；用人单位,carries 法律事实/规则信号,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_21,CC0182_2025_海淀_期末_22,现在也有两座压在中国人民头上的大山，一座叫做帝国主义，一座叫做封建主义。,现在也有两座压在中国人民头上的大山，一座叫做帝国主义，一座叫做封建主义。,,,,,,背景或价值铺垫,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_22,CC0182_2025_海淀_期末_22,中国共产党早就下了决心，要挖掉这两座山。,中国共产党早就下了决心，要挖掉这两座山。,,,,,,背景或价值铺垫,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_23,CC0182_2025_海淀_期末_22,我们一定要坚持下去，一定要不断地工作，我们也会感动上帝的。,我们一定要坚持下去，一定要不断地工作，我们也会感动上帝的。,,,,,,背景或价值铺垫,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0182_2025_海淀_期末_22_24,CC0182_2025_海淀_期末_22,这个上帝不是别人，就是全中国的人民大众。,这个上帝不是别人，就是全中国的人民大众。,,,,,,背景或价值铺垫,F0138:slide 60 | F0138:slide 61 | F0139:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_01,CC0189_2025_石景山_一模_20,20. (8 分) 新质生产力鼓励新业态拓展创新。,20. (8 分) 新质生产力鼓励新业态拓展创新。,,,,,,背景或价值铺垫,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_02,CC0189_2025_石景山_一模_20,人民法院能动履职、保护创新，为发展新质生产力提供重要保障。,人民法院能动履职、保护创新，为发展新质生产力提供重要保障。,,,,,,背景或价值铺垫,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_03,CC0189_2025_石景山_一模_20,下列 是石景山法院以司法护航新质生产力发展的两个案例。,下列 是石景山法院以司法护航新质生产力发展的两个案例。,,,,,,背景或价值铺垫,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_04,CC0189_2025_石景山_一模_20,案例一 集成电路产业是信息产业的核心，为新质生产力发展提供重要支撑。,案例一 集成电路产业是信息产业的核心，为新质生产力发展提供重要支撑。,,,,,,背景或价值铺垫,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_05,CC0189_2025_石景山_一模_20,原告科技公司与被告电路公司就某集 成电路技术研发项目签订委托合同，约定由被告按相关技术标准在规定时间内完成产品研发交付，原告分 期付酬 16 万元。,原告科技公司与被告电路公司就某集 成电路技术研发项目签订委托合同，约定由被告按相关技术标准在规定时间内完成产品研发交付，原告分 期付酬 16 万元。,,,,,原告；被告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_06,CC0189_2025_石景山_一模_20,研发过程中，原告支付了两期研发费共9.6 万元，经检验，阶段性产品未达合同要求且研 发进度超期。,研发过程中，原告支付了两期研发费共9.6 万元，经检验，阶段性产品未达合同要求且研 发进度超期。,,,,,原告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_07,CC0189_2025_石景山_一模_20,被告延期交付最终成果后，原告主张被告未能依约提交达标成果，错过上市时机，致原告经 济损失严重，故要求被告返还研发费用并支付违约金。,被告延期交付最终成果后，原告主张被告未能依约提交达标成果，错过上市时机，致原告经 济损失严重，故要求被告返还研发费用并支付违约金。,,,,yes,违约金；原告；被告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_08,CC0189_2025_石景山_一模_20,法院经审理，判令被告返还原告服务费、违约金共 计11 万余元。,法院经审理，判令被告返还原告服务费、违约金共 计11 万余元。,,,,yes,违约金；原告；被告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_09,CC0189_2025_石景山_一模_20,案例二 软件是信息技术关键载体，是新质生产力的代表和数字经济发展的基础。,案例二 软件是信息技术关键载体，是新质生产力的代表和数字经济发展的基础。,,,,,,背景或价值铺垫,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_10,CC0189_2025_石景山_一模_20,“好省”APP是原告某网络科技公 司旗下的一款电商导购应用，用户可在其中领取主流商城的商品优惠券，故该软件上线后下载量巨大。,“好省”APP是原告某网络科技公 司旗下的一款电商导购应用，用户可在其中领取主流商城的商品优惠券，故该软件上线后下载量巨大。,,,,,原告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_11,CC0189_2025_石景山_一模_20,被 告周某是被诉软件“超好省-省钱助手”APP 的开发运营者，该软件晚于原告软件三年上线。,被 告周某是被诉软件“超好省-省钱助手”APP 的开发运营者，该软件晚于原告软件三年上线。,,,,yes,原告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_12,CC0189_2025_石景山_一模_20,原告主张“好 省”软件经其长期宣传已具有影响力，被告软件与原告软件名称和图标相近、内容业务相同，已造成公众 混淆，请求法院判令被告停止不当行为并赔偿损失。,原告主张“好 省”软件经其长期宣传已具有影响力，被告软件与原告软件名称和图标相近、内容业务相同，已造成公众 混淆，请求法院判令被告停止不当行为并赔偿损失。,,,,yes,赔偿损失；原告；被告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_13,CC0189_2025_石景山_一模_20,法院经审理，判令被告停止侵权并赔偿原告损失共计 3.6 万元。,法院经审理，判令被告停止侵权并赔偿原告损失共计 3.6 万元。,,,,yes,原告；被告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_14,CC0189_2025_石景山_一模_20,阅读材料，参考示例，完成下表。,阅读材料，参考示例，完成下表。,,,,,,背景或价值铺垫,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_15,CC0189_2025_石景山_一模_20,案例 裁判理由 对发展新质生产力的保障作用 案例一 ① 维护守约方合法权益，激励从业者秉持契 约精神和敬业态度，着力提升创新研发能 力，促进集成电路产业扩容提质，为新质 生产力发展提供重要支撑。,案例 裁判理由 对发展新质生产力的保障作用 案例一 ① 维护守约方合法权益，激励从业者秉持契 约精神和敬业态度，着力提升创新研发能 力，促进集成电路产业扩容提质，为新质 生产力发展提供重要支撑。,,,,,,背景或价值铺垫,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_16,CC0189_2025_石景山_一模_20,案例二 根据反不正当竞争法规定，禁止经营者实施不 正当竞争行为。,案例二 根据反不正当竞争法规定，禁止经营者实施不 正当竞争行为。,,,,,反不正当竞争法；经营者,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_17,CC0189_2025_石景山_一模_20,原被告两款软件功能相似，存 在竞争关系。,原被告两款软件功能相似，存 在竞争关系。,,,,,被告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0189_2025_石景山_一模_20_18,CC0189_2025_石景山_一模_20,被告擅自使用与原告名称、图标 相似的软件，容易使消费者发生混淆误认，构 成不正当竞争，应当承担停止侵害、赔偿损失 的侵权责任。,被告擅自使用与原告名称、图标 相似的软件，容易使消费者发生混淆误认，构 成不正当竞争，应当承担停止侵害、赔偿损失 的侵权责任。,,,,yes,侵权责任；停止侵害；赔偿损失；原告；被告,carries 法律事实/规则信号,F0091:text | F0092:page 11 | F0092:page 8 | F0309:text,heuristic_sentence_split_from_text_layer
M_CC0195_2025_西城_一模_20_01,CC0195_2025_西城_一模_20,20．（8分）劳动法的首要原则是保护劳动者权益，工会搭建协商平台，劳动者以集体力量与用人单位签订 集体合同，可以确保双方协商一致，更加公平、平等自愿。,20．（8分）劳动法的首要原则是保护劳动者权益，工会搭建协商平台，劳动者以集体力量与用人单位签订 集体合同，可以确保双方协商一致，更加公平、平等自愿。,,,,,劳动法；劳动者；用人单位,carries 法律事实/规则信号,F0093:text | F0094:page 10 | F0094:page 7 | F0311:text,heuristic_sentence_split_from_text_layer
M_CC0195_2025_西城_一模_20_02,CC0195_2025_西城_一模_20,更好地保护劳动者合法权益，促进广大劳 动者特别是低薪劳动者群体实现体面劳动，实现社会公平。,更好地保护劳动者合法权益，促进广大劳 动者特别是低薪劳动者群体实现体面劳动，实现社会公平。,,,,,劳动者,carries 法律事实/规则信号,F0093:text | F0094:page 10 | F0094:page 7 | F0311:text,heuristic_sentence_split_from_text_layer
M_CC0195_2025_西城_一模_20_03,CC0195_2025_西城_一模_20,促进企业依法规范用工，构建和谐劳动关 系，激发劳动者积极性，推动生产效率的提高，培育良好商誉，实现社会公平与经济效率的平衡。,促进企业依法规范用工，构建和谐劳动关 系，激发劳动者积极性，推动生产效率的提高，培育良好商誉，实现社会公平与经济效率的平衡。,,,,,劳动者,carries 法律事实/规则信号,F0093:text | F0094:page 10 | F0094:page 7 | F0311:text,heuristic_sentence_split_from_text_layer
M_CC0200_2025_西城_二模_18_01,CC0200_2025_西城_二模_18,18.（8 分） 17 岁的小刘背着家长、绕过平台监管打赏多名网络主播，金额高达45 万余元。,18.（8 分） 17 岁的小刘背着家长、绕过平台监管打赏多名网络主播，金额高达45 万余元。,,,,,,背景或价值铺垫,F0124:text | F0125:page 6 | F0125:page 9 | F0337:text,heuristic_sentence_split_from_text_layer
M_CC0200_2025_西城_二模_18_02,CC0200_2025_西城_二模_18,家长：我们发现之后，先跟主播沟通，有几位主播退了一部分钱，总计5 万余元。,家长：我们发现之后，先跟主播沟通，有几位主播退了一部分钱，总计5 万余元。,,,,,,背景或价值铺垫,F0124:text | F0125:page 6 | F0125:page 9 | F0337:text,heuristic_sentence_split_from_text_layer
M_CC0200_2025_西城_二模_18_03,CC0200_2025_西城_二模_18,后与平台客服沟通， 想要回其余40 万余元的打赏款，遭到拒绝。,后与平台客服沟通， 想要回其余40 万余元的打赏款，遭到拒绝。,,,,,,背景或价值铺垫,F0124:text | F0125:page 6 | F0125:page 9 | F0337:text,heuristic_sentence_split_from_text_layer
M_CC0200_2025_西城_二模_18_04,CC0200_2025_西城_二模_18,所以，我们现在将平台告上人民法院，要求返还充值款项。,所以，我们现在将平台告上人民法院，要求返还充值款项。,,,,,,背景或价值铺垫,F0124:text | F0125:page 6 | F0125:page 9 | F0337:text,heuristic_sentence_split_from_text_layer
M_CC0200_2025_西城_二模_18_05,CC0200_2025_西城_二模_18,平台：注意到小刘账号的异常消费后，采取了消费限制措施，停止了该账户的充值和打赏权限。,平台：注意到小刘账号的异常消费后，采取了消费限制措施，停止了该账户的充值和打赏权限。,,,,,,背景或价值铺垫,F0124:text | F0125:page 6 | F0125:page 9 | F0337:text,heuristic_sentence_split_from_text_layer
M_CC0200_2025_西城_二模_18_06,CC0200_2025_西城_二模_18,但随后， 小刘冒充监护人的身份与平台客服电话沟通，平台才 解除了涉案账号的全部限制措施，平台不应承担责 任。,但随后， 小刘冒充监护人的身份与平台客服电话沟通，平台才 解除了涉案账号的全部限制措施，平台不应承担责 任。,,,,,监护；监护人,carries 法律事实/规则信号,F0124:text | F0125:page 6 | F0125:page 9 | F0337:text,heuristic_sentence_split_from_text_layer
M_CC0200_2025_西城_二模_18_07,CC0200_2025_西城_二模_18,人民法院一审判定，判定由被告平台退还未成 年人充值款24 万元，平台不服提出上诉，二审法院 维持了一审判决。,人民法院一审判定，判定由被告平台退还未成 年人充值款24 万元，平台不服提出上诉，二审法院 维持了一审判决。,,,,yes,被告；上诉,carries 法律事实/规则信号,F0124:text | F0125:page 6 | F0125:page 9 | F0337:text,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_01,CC0206_2025_西城_期末_19,19．（8 分） 【案情回放】 “小爱同学，今天天气怎么样？,19．（8 分） 【案情回放】 “小爱同学，今天天气怎么样？,,,,,,背景或价值铺垫,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_02,CC0206_2025_西城_期末_19,”“小爱同学，讲个故事”……随着M 公司2017 年7 月推出的“小爱 同学”智能语音设备后，“小爱同学”越来越多的参与到我们的生活中。,”“小爱同学，讲个故事”……随着M 公司2017 年7 月推出的“小爱 同学”智能语音设备后，“小爱同学”越来越多的参与到我们的生活中。,,,,,,背景或价值铺垫,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_03,CC0206_2025_西城_期末_19,截至2020 年12 月，其月活跃用 户数达到8670 万人，累计唤醒约495 亿次。,截至2020 年12 月，其月活跃用 户数达到8670 万人，累计唤醒约495 亿次。,,,,,,背景或价值铺垫,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_04,CC0206_2025_西城_期末_19,陈某于2017 年8 月至2020 年6 月间，在不同商品类别上抢先大量申请注册相关商标，并向M 科技关 联企业发函，要求停止使用“小爱同学”商标。,陈某于2017 年8 月至2020 年6 月间，在不同商品类别上抢先大量申请注册相关商标，并向M 科技关 联企业发函，要求停止使用“小爱同学”商标。,,,,,,背景或价值铺垫,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_05,CC0206_2025_西城_期末_19,同时与深圳市Y 公司合作，在运动手表、闹钟等商品上使 用“小爱同学”商标，并发布相关宣传文章。,同时与深圳市Y 公司合作，在运动手表、闹钟等商品上使 用“小爱同学”商标，并发布相关宣传文章。,,,,,,背景或价值铺垫,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_06,CC0206_2025_西城_期末_19,M 公司因此提起诉讼，指控陈某及深圳市Y 公司构成不正当 竞争。,M 公司因此提起诉讼，指控陈某及深圳市Y 公司构成不正当 竞争。,,,,yes,起诉,carries 法律事实/规则信号,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_07,CC0206_2025_西城_期末_19,【判决结果】 经人民法院审理，“小爱同学”作为有一定影响力的唤醒词、人工智能引擎的名称以及 搭载人工智能引擎的智能音箱等商品的名称，受到反不正当竞争法的保护。,【判决结果】 经人民法院审理，“小爱同学”作为有一定影响力的唤醒词、人工智能引擎的名称以及 搭载人工智能引擎的智能音箱等商品的名称，受到反不正当竞争法的保护。,,,,,反不正当竞争法,carries 法律事实/规则信号,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_08,CC0206_2025_西城_期末_19,判决陈某、深圳市Y 智能 科技有限公司立即停止侵权，陈某赔偿M 科技经济损失及合理支出120 万元，深圳市Y 公司对其中25 万元 承担连带责任。,判决陈某、深圳市Y 智能 科技有限公司立即停止侵权，陈某赔偿M 科技经济损失及合理支出120 万元，深圳市Y 公司对其中25 万元 承担连带责任。,,,,yes,,背景或价值铺垫,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_09,CC0206_2025_西城_期末_19,一审判决后，当事人均未上诉。,一审判决后，当事人均未上诉。,,,,yes,上诉,carries 法律事实/规则信号,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0206_2025_西城_期末_19_10,CC0206_2025_西城_期末_19,“唤醒词”亦受法律保护，请 [page 7] 第7页/共10页,“唤醒词”亦受法律保护，请 [page 7] 第7页/共10页,,,,,,背景或价值铺垫,F0140:page 3 | F0141:page 6 | F0141:page 9 | F0351:page 3,heuristic_sentence_split_from_text_layer
M_CC0218_2025_顺义_一模_16_01,CC0218_2025_顺义_一模_16,16．①要推动中华优秀传统文化创造性转化与创新性发展。,16．①要推动中华优秀传统文化创造性转化与创新性发展。,,,,,,背景或价值铺垫,F0097:text | F0098:page 13 | F0098:page 5 | F0315:text,heuristic_sentence_split_from_text_layer
M_CC0218_2025_顺义_一模_16_02,CC0218_2025_顺义_一模_16,3D 建模、动态水墨、粒子特效等技术手段， 让传统文化以符合当代审美的方式“活起来”。,3D 建模、动态水墨、粒子特效等技术手段， 让传统文化以符合当代审美的方式“活起来”。,,,,,,背景或价值铺垫,F0097:text | F0098:page 13 | F0098:page 5 | F0315:text,heuristic_sentence_split_from_text_layer
