module,subsection,core_point,ordinal,source_label,title_tail,card_id,evidence_status,paper_found,rubric_found,card_path,什么时候写,设问,得分层次,卷面句,同题组,prompt_check,score_check,surface_check,qa_flags
政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,1,2024西城二模Q19,,2024_西城_二模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_西城_二模_Q19.md,新兴市场国家和发展中国家崛起、现行国际秩序不适应时代发展，说明新思路不仅要反对旧霸权逻辑，还要推动更多国家平等参与全球治理。,结合材料，阐述中国答案所体现的处理国际关系的新思路。,,中国答案顺应时代潮流，倡导全球协作，支持赋予发展中国家更多发言权，坚持真正的多边主义，推动国际秩序朝着更加公正合理的方向发展。,,EXACT,EMPTY,PARTIAL,
政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,2,2025顺义一模Q20,,2025_顺义_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_顺义_一模_Q20.md,顺义一模用“小而美”项目说明中国通过民生项目和发展合作提供可共享、可感知的中国方案，而不是把项目实例本身写成术语。,结合材料，运用《当代国际政治与经济》知识，说明“小而美”项目为何成为中国开展国际发展合作的亮点和名片。,,“小而美”项目以具体民生合作提供中国方案，为重构公正合理的国际政治经济秩序贡献可复制的国际发展合作经验。,,EXACT,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,3,2026海淀一模Q20,中国标准走出国门推动治理体制公正合理,2026_海淀_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_海淀_一模_Q20.md,题面把中国标准放在国际标准与全球治理体制中话语权分布变化的语境中考查：长期以来发达国家在国际标准与治理体制中拥有优势话语，中国通过贡献提案、牵头制定改变这一不均衡格局；设问问意义，必须从治理体制公正合理化角度回答。,结合材料，运用《当代国际政治与经济》知识，谈谈中国标准走出国门的意义。,8分；角度1对我国3分，角度2对世界经济3分，角度3对全球治理2分。,中国标准走出国门，有利于推动全球治理体制向着更加公正合理方向发展，使发展中国家在标准与规则中的代表性和发言权得到提升。,（本题8分）,EXACT,NO_MATCH,PARTIAL,SCORE_TEXT_NOT_IN_CARD
政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,4,2026顺义二模Q20,,2026_顺义_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_顺义_二模_Q20.md,顺义Q20的答案把中国式现代化新的发展蓝图与“推动全球经济治理体系朝着更加公正合理的方向发展”相连，不能只归入经济项目或中国贡献。,结合材料，运用《当代国际政治与经济》知识，谈谈对“今天的中国，明天的世界”的理解。,8分；可从共商共建共享、新型国际关系、独立自主的外交政策、世界经济发展的重要推动者、中国智慧的生动实践、让经济全球化更有活力等角度作答，按等级描述给分。,中国以开放合作和义利兼顾的实践推动全球治理体系朝着更加公正合理方向发展，促进世界共同发展、持续发展。,（本题8分）,EXACT,PARTIAL,NO_MATCH,
政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,5,2026西城二模Q19(2),,2026_西城_二模_Q19_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_西城_二模_Q19_2.md,数据跨境流动、规则协调和安全治理需要多国共同参与。,结合材料，运用《当代国际政治与经济》知识，为释放数据价值、繁荣数字经济提2条建议，并说明理由。,,各国应通过多边主义完善全球数据治理，在共同规则下协调数据流动、数据安全和数字经济发展。,（本题4分）,EXACT,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,6,2026西城二模Q19(1),,2026_西城_二模_Q19_1,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_西城_二模_Q19_1.md,全球数字治理规则重塑，需要推动治理体系更加公正合理。,结合材料，运用当代国际政治知识，阐释中国参与全球数据治理的逻辑。,,中国积极参与全球数据治理，有利于构建公正合理的全球数据治理新秩序，推动全球数字治理更加公平有效。,（本题6分）,EXACT,EMPTY,PARTIAL,
政治多极化,新国关：新型国际关系,坚持开放合作、共享共赢、包容互鉴、共商共建,1,2024朝阳二模Q20,,2024_朝阳_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_二模_Q20.md,气候治理需要中国政府代表、全球商界领袖、国际组织和中外学者共同研讨，说明治理过程应开放包容、合作共赢。,结合研讨背景，运用《当代国际政治与经济》知识，完成下表：完善全球气候治理应遵循的基本原则；本次研讨各方达成的共识。,,完善全球气候治理应坚持开放、合作、共享、共赢和包容原则，通过共商共建凝聚各方行动。,,PARTIAL,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,以主权平等、国际法治等原则推动全球治理体系变革完善,1,2026通州期末Q20,,2026_通州_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_通州_期末_Q20.md,材料强调全球治理倡议的主权平等、国际法治、多边主义、以人为本、行动导向等原则，设问指向“指引方向”。,结合材料，运用《当代国际政治与经济》知识，谈谈你对“全球治理倡议正逢其时、指引方向彰显担当”的理解。,六层：1.共商共建共享全球治理观；2.时代主题、经济全球化、顺应各国人民愿望等；3.符合《联合国宪章》；4.推动构建国际新秩序、倡导国际关系民主化、践行多边主义、坚持正确义利观、兼顾利益等任意一点给1分、共2分；5.人类命运共同体；6.贡献中国智慧、中国方案、勇于大国担当。,全球治理倡议以主权平等、国际法治等原则为支撑，有利于反对霸权主义和强权政治，推动建设更加公正合理的全球治理体系。,（本题8分）,EXACT,PARTIAL,NO_MATCH,
政治多极化,新国关：新型国际关系,推动全球治理体系变革完善，建立更加公正合理的国际政治经济新秩序,1,2025朝阳期末Q21,（国际秩序公正合理）,2025_朝阳_期末_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_朝阳_期末_Q21.md,"设问问中国如何""营造""良好外部政治环境。要回答中国对国际秩序方向的主张，必须用题目给出的""国际关系民主化／维护联合国为核心国际体系／全球治理体系变革完善／公正合理新秩序""四点同段串，把秩序方向的中国立场落实。",结合材料，运用《当代国际政治与经济》知识，说明如何通过开展中国特色大国外交为推进中国式现代化营造良好外部环境。,,中国推动全球治理体系变革完善，推动建立更加公正合理的国际政治经济新秩序，为中国式现代化营造稳定的国际秩序环境。,,EXACT,EMPTY,PARTIAL,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,1,2026通州期末Q20,,2026_通州_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_通州_期末_Q20.md,通州Q20把全球治理倡议放在动荡世界和治理赤字中，触发共同体方向。,结合材料，运用《当代国际政治与经济》知识，谈谈你对“全球治理倡议正逢其时、指引方向彰显担当”的理解。,六层：1.共商共建共享全球治理观；2.时代主题、经济全球化、顺应各国人民愿望等；3.符合《联合国宪章》；4.推动构建国际新秩序、倡导国际关系民主化、践行多边主义、坚持正确义利观、兼顾利益等任意一点给1分、共2分；5.人类命运共同体；6.贡献中国智慧、中国方案、勇于大国担当。,全球治理倡议坚持推动构建人类命运共同体，为变乱交织的世界提供合作方向。,（本题8分）,EXACT,PARTIAL,NO_MATCH,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2,2024海淀二模Q18(1),多极化世界中的民主与全球治理,2024_海淀_二模_Q18_1,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_海淀_二模_Q18_1.md,"资料包列出人工智能、大数据带来的两极分化、全球性问题增多和全球治理代表性不足；这些都是各国共同面对的挑战，单靠某一国无法解决，要从""共同命运""角度提出推动构建人类命运共同体。",任选一个议题，参考资料包中的内容，运用《当代国际政治与经济》知识，围绕所选议题写一篇时政述评。,,人工智能、大数据带来的全球治理挑战和代表性不足，说明各国需要以人类命运共同体理念共同应对全球性治理问题，推动全球治理体系更加有效、民主。,（本题8分）,EXACT,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,3,2025延庆一模Q20(2),"外交部发言人回应""脱钩断链""",2025_延庆_一模_Q20_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_延庆_一模_Q20_2.md,"产供链涉及各国发展利益相互交织，""世界共赢链""是把供应链塑造为相互成就的合作链；这一价值取向必须落在共筑人类命运共同体上，才能与""脱钩断链""形成方向上的对抗。",假如你是外交部发言人，请结合材料二，运用《当代国际政治与经济》知识，对上述提问做出回应。,,"中国愿携手各国深化产供链合作，将全球供应链真正打造为""世界共赢链""，共筑人类命运共同体。",,EXACT,EMPTY,PARTIAL,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,4,2025房山一模Q18(2),中国开源战略,2025_房山_一模_Q18_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_房山_一模_Q18_2.md,"中国在巴黎AI行动峰会上推动联合国大会通过人工智能能力建设国际合作决议；这把开源战略与全球AI治理串联，需要用""构建人类命运共同体""承担全球合作新模式的价值高点。","""中国的开源战略不仅是技术上的革新，更是对全球合作新模式的一次积极探索和实践。""结合材料，运用《当代国际政治与经济》知识，谈谈你对这句话的理解。",,中国推动人工智能能力建设国际合作，构建人类命运共同体，让开源战略成为各国共享AI红利的全球合作新模式。,,EXACT,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,5,2024丰台二模Q19,"中国""答卷""如何彰显大国担当",2024_丰台_二模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_丰台_二模_Q19.md,材料里中国与周边国家、亚太地区在气候和环境议题上的合作不只服务双边利益，还指向地区生态共同体和全球气候治理；区域合作的意义落到人类命运共同体。,"结合材料，运用《当代国际政治与经济》知识，说明中国""答卷""如何彰显大国担当。",,中国通过区域气候和环境合作改善区域生态环境，推动构建人类命运共同体，彰显维护全球可持续发展的大国担当。,（本题6分）,EXACT,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,6,2024西城二模Q19,中国答案的国际关系新思路,2024_西城_二模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_西城_二模_Q19.md,"题面把""集团政治""""实力至上""""少数西方国家定义的普世价值""作为旧国际关系问题，需要先以人类命运共同体作为总纲，给出一个超越旧逻辑的处理国际关系的总思路。",结合材料，阐述中国答案所体现的处理国际关系的新思路。,,中国答案以人类命运共同体理念为总纲，主张各国相互依存、休戚与共，从根本上回应实力至上和结盟对抗的旧国际关系逻辑。,,EXACT,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,7,2026门头沟一模Q21,,2026_门头沟_一模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_门头沟_一模_Q21.md,题目把中国的发展稳定性与世界共享机遇联系起来，说明中国提供确定性不是单纯依靠国内增长，而是通过开放合作把自身发展同世界发展结合起来。,结合材料，综合运用所学，谈谈中国为何能为世界提供宝贵的确定性。,,中国推动构建人类命运共同体，把自身发展同世界发展结合起来，与全球各方共享市场和发展机遇，使中国长期稳定发展转化为世界发展的稳定性和确定性。,（本题10分）,EXACT,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,促进共同发展、维护持久和平，共同推进现代化,1,2025西城二模Q19(2),,2025_西城_二模_Q19_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_二模_Q19_2.md,题目把零关税放在发展问题背景下，发展是解决和平问题的重要条件，因此市场开放的意义应归结为共同发展、现代化和持久和平。,结合材料，运用《当代国际政治与经济》知识，说明这一做法中的中国担当。,,中国向最不发达国家开放市场，有利于促进各国共同发展、共同推进现代化，并为维护持久和平夯实发展基础。,,EXACT,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,践行真正的多边主义,1,2024朝阳二模Q20,,2024_朝阳_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_二模_Q20.md,发达国家与发展中国家围绕历史责任、资金技术支持和减排义务存在分歧，完善气候治理首先要确立平等协商的基本原则。,结合研讨背景，运用《当代国际政治与经济》知识，完成下表：完善全球气候治理应遵循的基本原则；本次研讨各方达成的共识。,,完善全球气候治理应坚持平等、公平、公正和多边主义原则，在协商一致基础上处理各方责任与利益。,,PARTIAL,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,践行真正的多边主义,2,2026丰台一模Q19,（真正的多边主义）,2026_丰台_一模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_丰台_一模_Q19.md,"设问问中国""大国情怀与担当""。要回答中国怎样处理与国际体系的关系——必须用""践行真正的多边主义""和""维护联合国宪章宗旨和原则""作为多边路线的承担，与正确义利观并列保留完整表达。",结合材料，运用《当代国际政治与经济》知识，说明中国在全球可持续发展中彰显了怎样的大国情怀与担当。,,中国坚定维护联合国宪章的宗旨和原则，积极践行真正的多边主义，坚持合作共赢，致力于扩大同各国利益的汇合点，展现负责任大国的担当。,,EXACT,EMPTY,PARTIAL,
政治多极化,新国关：新型国际关系,推动国际关系民主化,1,2026通州期末Q20,,2026_通州_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_通州_期末_Q20.md,题面五大原则指向主权平等、国际法治、多边主义、以人为本和行动导向，作答要说明倡议怎样指引国际秩序和国际关系方向。,结合材料，运用《当代国际政治与经济》知识，谈谈你对“全球治理倡议正逢其时、指引方向彰显担当”的理解。,六层：1.共商共建共享全球治理观；2.时代主题、经济全球化、顺应各国人民愿望等；3.符合《联合国宪章》；4.推动构建国际新秩序、倡导国际关系民主化、践行多边主义、坚持正确义利观、兼顾利益等任意一点给1分、共2分；5.人类命运共同体；6.贡献中国智慧、中国方案、勇于大国担当。,全球治理倡议推动构建国际新秩序，倡导国际关系民主化，践行多边主义，坚持正确义利观并兼顾各方合理利益。,（本题8分）,EXACT,PARTIAL,PARTIAL,
政治多极化,新国关：新型国际关系,推动国际关系民主化,2,2025东城一模Q20,,2025_东城_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_一模_Q20.md,二十国集团峰会回应全球南方求平等、促变革的愿望，并为全球治理朝更加公正合理方向注入力量，答题重点在发展中国家利益和国际秩序变革。,结合材料，运用《当代国际政治与经济》知识，谈谈此次元首外交的“精彩”之处。,,中国在二十国集团峰会上回应全球南方求平等、促变革的愿望，维护发展中国家的利益，为全球治理朝着更加公正合理方向发展注入力量。,,EXACT,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,推动国际关系民主化,3,2025顺义一模Q20,,2025_顺义_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_顺义_一模_Q20.md,顺义一模的“小而美”项目尊重共建国家民生需求，帮助当地改善民生、促进经济社会发展和民心相通，说明国际合作应在平等、共同发展的关系中展开。,结合材料，运用《当代国际政治与经济》知识，说明“小而美”项目为何成为中国开展国际发展合作的亮点和名片。,,“小而美”项目尊重共建国家民生需求，通过平等合作改善民生、促进当地经济社会发展和民心相通，推动国际关系民主化。,,EXACT,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,推动国际关系民主化、和平解决国际争端,1,2025东城二模Q20,（国际关系民主化）,2025_东城_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_二模_Q20.md,"设问要""具体方案／行动""层落地。要回答中国为破解国际局势变乱交织提供的政治层面方案，必须用""推动国际关系民主化、和平解决国际争端""作为可替代""贡献中国智慧和中国方案""的具体行动术语。",结合材料，运用《当代国际政治与经济》知识，写一篇小论文。,,中国推动国际关系民主化、和平解决国际争端，为破解当前国际局势变乱交织提供具体可行的政治方案。,,EXACT,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,世界多极化与全球南方联合自强,1,2024顺义思政二模Q19(2),,2024_顺义_二模_Q19_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_顺义_二模_Q19_2.md,题目把中国发展新质生产力置于世界新一轮科技革命和产业变革中考查，要求说明我国发展新质生产力对增强实力、提升核心竞争力和参与国际竞争的意义。,结合材料，综合运用《政治与法治》和《当代国际政治与经济》知识，说明我国积极推动新质生产力发展的原因。（8分）,,中国发展新质生产力、增强综合国力和核心竞争力，有利于世界多极化深入发展。,（本题8分）,EXACT,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,世界多极化与全球南方联合自强,2,2026朝阳期末Q20,,2026_朝阳_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期末_Q20.md,题目追问中国外交在国际政治层面更有作为的原因，材料把“支持金砖机制做大做强”“推动金砖国家在多极化进程中提升代表性和话语权”“全球南方联合自强”连成一条政治格局关系链，触发多极化背景与发展中国家话语权目标。,结合材料，运用《当代国际政治与经济》知识，分析中国特色大国外交为什么要更有作为。,8分；和平发展、政治、经济、我国国家利益四个角度各2分，每个角度按背景1分+目标1分处理。,世界多极化深入发展，单边主义、霸权强权仍然存在。中国维护发展中国家整体利益，支持金砖机制做大做强，推动发展中国家提升代表性和话语权，促进全球南方联合自强。,（本题8分）,EXACT,NO_MATCH,NO_MATCH,SCORE_TEXT_NOT_IN_CARD
政治多极化,新国关：新型国际关系,世界多极化与全球南方联合自强,3,2025朝阳期末Q21,,2025_朝阳_期末_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_朝阳_期末_Q21.md,题面写国际力量对比深刻调整、“全球南方”声势壮大，同时强权霸凌和围堵打压新兴力量上升，说明中国特色大国外交要通过平等有序的多极化和全球南方合作改善外部政治环境。,结合材料，运用《当代国际政治与经济》知识，说明如何通过开展中国特色大国外交为推进中国式现代化营造良好外部环境。,,中国倡导平等有序的世界多极化，加强全球南方团结与合作，反对少数国家围堵打压新兴力量，为中国式现代化营造更加公正稳定的外部政治环境。,,EXACT,EMPTY,PARTIAL,
政治多极化,新国关：新型国际关系,国际组织,1,2024海淀二模Q18(1),,2024_海淀_二模_Q18_1,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_海淀_二模_Q18_1.md,时政述评可以选择“多极化世界中的民主与全球治理”，资料包列举金砖国家、二十国集团、上海合作组织等机制作用增强，说明国际组织和合作机制是全球治理民主化的重要平台。,任选一个议题，参考资料包中的内容，运用《当代国际政治与经济》知识，围绕所选议题写一篇时政述评。（8分）要求：观点明确；知识运用准确；论述合乎逻辑，条理清晰。,,金砖国家、二十国集团、上海合作组织等国际组织和合作机制作用增强，为全球南方国家在国际舞台发挥更大作用、发出全球治理声音提供重要平台。,（本题8分）,PARTIAL,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,世界多极化是当今国际形势的突出特点,1,2025延庆一模Q20(2),（世界多极化）,2025_延庆_一模_Q20_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_延庆_一模_Q20_2.md,"设问问中国维护全球产供链韧性为何成立。要回答国际格局层面的中国立场，必须用""世界多极化是当今国际形势突出特点""作为格局判断——以此说明""脱钩断链""逆潮流，中国愿与各国合作。",假如你是外交部发言人，请结合材料二，运用《当代国际政治与经济》知识，对上述提问做出回应。,,"世界多极化是当今国际形势的突出特点，""脱钩断链""逆潮流而动，中国愿与各国深化产供链合作，把全球供应链打造为多极化时代的""世界共赢链""。",,EXACT,EMPTY,PARTIAL,
政治多极化,新国关：新型国际关系,坚持主权平等与安全保障,1,2026西城二模Q19(2),,2026_西城_二模_Q19_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_西城_二模_Q19_2.md,数据价值释放需要规则协调，也需要尊重各国数据治理权利并防范数据安全风险。,结合材料，运用《当代国际政治与经济》知识，为释放数据价值、繁荣数字经济提2条建议，并说明理由。,,各国应坚持主权平等，尊重各国数据治理权利，在保障数据安全的前提下促进数据合理流动。,（本题4分）,EXACT,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,坚持共同但有区别的责任，要求发达国家为完善全球气候治理承担更多责任,1,2024朝阳二模Q20,,2024_朝阳_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_二模_Q20.md,题面强调全球过量碳排放主要来自发达国家，且《联合国气候变化框架公约》和《巴黎协定》要求发达国家率先减排并支持发展中国家，触发共同但有区别的责任。,结合研讨背景，运用《当代国际政治与经济》知识，完成下表：完善全球气候治理应遵循的基本原则；本次研讨各方达成的共识。,,完善全球气候治理应坚持共同但有区别的责任，发达国家应认真兑现资金、技术和减排承诺，为完善全球气候治理承担更多责任。,,PARTIAL,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,跨国公司等全球企业，尤其是工业领域企业，应致力于技术创新，加快绿色低碳转型，努力降低碳排放,1,2024朝阳二模Q20,,2024_朝阳_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_二模_Q20.md,研讨背景指出能源转型和技术创新成为迫切要求，气候治理不能只靠政府承诺，还需要跨国公司和工业企业用技术创新降低排放。,结合研讨背景，运用《当代国际政治与经济》知识，完成下表：完善全球气候治理应遵循的基本原则；本次研讨各方达成的共识。,,跨国公司等全球企业，尤其是工业领域企业，应致力于技术创新，加快绿色低碳转型，努力降低碳排放，为完善全球气候治理提供企业行动支撑。,,PARTIAL,EMPTY,NO_MATCH,
政治多极化,新国关：新型国际关系,超越集团政治、实力至上和少数国家垄断价值定义的治理逻辑,1,2024西城二模Q19,,2024_西城_二模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_西城_二模_Q19.md,题面集中列出恃强凌弱、巧取豪夺、零和博弈、结盟对抗和封闭排他，这些都是旧国际关系逻辑，中国答案需要先批判集团政治、实力至上和少数国家垄断价值定义。,结合材料，阐述中国答案所体现的处理国际关系的新思路。,,中国答案超越集团政治的“小圈子”规则、实力至上的逻辑和少数西方国家定义的“普世价值”，反对霸权主义和强权政治，为处理国际关系提供更公平的新思路。,,EXACT,EMPTY,NO_MATCH,
中国,政策,坚持总体国家安全观，统筹发展与安全，以新安全格局保障新发展格局,1,2026朝阳期中Q17,,2026_朝阳_期中_Q17,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期中_Q17.md,题目让学生说明推进“人工智能+”过程中要处理好哪些重要关系，题面同时呈现人工智能作为经济增长引擎和数据泄露、模型缺陷、伦理失控等风险，因此要用发展和安全的关系统摄产业推进、风险防控与高质量发展三侧。,结合材料，运用《当代国际政治与经济》知识阐述我国应如何处理好推进“人工智能+”发展过程中的重要关系。,总分结构：一层3分，两层6分，三层8分；每一层采用“总—分”结构（处理什么关系—如何处理关系），不能只罗列材料或空写教材词。,推进“人工智能+”要统筹发展和安全，坚持总体国家安全观和底线思维，在维护国家经济安全、科技安全、防范数据、模型和伦理风险的同时，推动经济平稳可持续发展和高质量发展，为经济增长注入新动能。,（本题8分）,EXACT,PARTIAL,NO_MATCH,
