module,subsection,core_point,ordinal,source_label,title_tail,card_id,evidence_status,paper_found,rubric_found,card_path,什么时候写,设问,得分层次,卷面句,同题组,prompt_check,score_check,surface_check,qa_flags
政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,11,2026东城期末Q20,,2026_东城_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_期末_Q20.md,,结合材料，运用《当代国际政治与经济》知识，分析四大全球倡议如何系统推动构建人类命运共同体。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,12,2025丰台二模Q20,,2025_丰台_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_二模_Q20.md,,当今世界，全球治理体系与国际秩序变革加速推进。我们愿同各方一道，一以贯之以实际行动为完善全球治理注入中国力量。结合材料，运用《当代国际政治与经济》知识，谈谈你对“为完善全球治理注入中国力量”的理解。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,13,2026通州期末Q20,,2026_通州_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_通州_期末_Q20.md,,结合材料，运用《当代国际政治与经济》知识，谈谈你对“全球治理倡议正逢其时、指引方向彰显担当”的理解。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,坚持开放合作、共享共赢、包容互鉴、共商共建,1,2024朝阳二模Q20,,2024_朝阳_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_二模_Q20.md,,结合研讨背景，运用《当代国际政治与经济》知识，完成下表。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,坚持开放合作、共享共赢、包容互鉴、共商共建,2,2025丰台二模Q20,,2025_丰台_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_二模_Q20.md,,当今世界，全球治理体系与国际秩序变革加速推进。我们愿同各方一道，一以贯之以实际行动为完善全球治理注入中国力量。结合材料，运用《当代国际政治与经济》知识，谈谈你对“为完善全球治理注入中国力量”的理解。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,以主权平等、国际法治等原则推动全球治理体系变革完善,1,2026通州期末Q20,,2026_通州_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_通州_期末_Q20.md,,结合材料，运用《当代国际政治与经济》知识，谈谈你对“全球治理倡议正逢其时、指引方向彰显担当”的理解。,,,（本题8分）,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动全球治理体系变革完善，建立更加公正合理的国际政治经济新秩序,1,2025朝阳期末Q21,（国际秩序公正合理）,2025_朝阳_期末_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_朝阳_期末_Q21.md,,结合材料，运用《当代国际政治与经济》知识，说明如何通过开展中国特色大国外交为推进中国式现代化营造良好外部环境。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动全球治理体系变革完善，建立更加公正合理的国际政治经济新秩序,2,2025东城一模Q20,,2025_东城_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，谈谈此次元首外交的“精彩”之处。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动全球治理体系变革完善，建立更加公正合理的国际政治经济新秩序,3,2025海淀二模Q21,,2025_海淀_二模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_海淀_二模_Q21.md,,结合材料，运用《当代国际政治与经济》知识，阐释“中国需要联合国，联合国也需要中国”。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动全球治理体系变革完善，建立更加公正合理的国际政治经济新秩序,5,2024丰台二模Q19,,2024_丰台_二模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_丰台_二模_Q19.md,,结合材料，运用《当代国际政治与经济》知识，说明中国“答卷”如何彰显大国担当。（6分）,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动全球治理体系变革完善，建立更加公正合理的国际政治经济新秩序,6,2025丰台二模Q20,,2025_丰台_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_二模_Q20.md,,当今世界，全球治理体系与国际秩序变革加速推进。我们愿同各方一道，一以贯之以实际行动为完善全球治理注入中国力量。结合材料，运用《当代国际政治与经济》知识，谈谈你对“为完善全球治理注入中国力量”的理解。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,1,2026通州期末Q20,,2026_通州_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_通州_期末_Q20.md,,结合材料，运用《当代国际政治与经济》知识，谈谈你对“全球治理倡议正逢其时、指引方向彰显担当”的理解。,,,（本题8分）,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2,2024海淀二模Q18(1),多极化世界中的民主与全球治理,2024_海淀_二模_Q18_1,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_海淀_二模_Q18_1.md,,任选一个议题，参考资料包中的内容，运用《当代国际政治与经济》知识，围绕所选的议题写一篇时政述评。（8分）要求：观点明确；知识运用准确；论述合乎逻辑，条理清晰。,,,（本题8分）,PARTIAL,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,3,2025延庆一模Q20(2),"外交部发言人回应""脱钩断链""",2025_延庆_一模_Q20_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_延庆_一模_Q20_2.md,,假如你是外交部发言人，请结合材料二，运用《当代国际政治与经济》知识，对上述提问做出回应。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,4,2025房山一模Q18(2),中国开源战略,2025_房山_一模_Q18_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_房山_一模_Q18_2.md,,"""中国的开源战略不仅是技术上的革新，更是对全球合作新模式的一次积极探索和实践。""结合材料，运用《当代国际政治与经济》知识，谈谈你对这句话的理解。",,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,5,2024丰台二模Q19,"中国""答卷""如何彰显大国担当",2024_丰台_二模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_丰台_二模_Q19.md,,"结合材料，运用《当代国际政治与经济》知识，说明中国""答卷""如何彰显大国担当。",,,（本题6分）,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,6,2024西城二模Q19,中国答案的国际关系新思路,2024_西城_二模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_西城_二模_Q19.md,,结合材料，阐述中国答案所体现的处理国际关系的新思路。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,7,2026门头沟一模Q21,,2026_门头沟_一模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_门头沟_一模_Q21.md,,结合材料，综合运用所学，谈谈中国为何能为世界提供宝贵的确定性。,,,（本题10分）,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,8,2026丰台期末Q20,,2026_丰台_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_丰台_期末_Q20.md,,结合材料，运用《当代国际政治与经济》知识，阐释“五大工程”如何扩大中拉利益汇合点。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,9,2026朝阳期中Q17,,2026_朝阳_期中_Q17,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期中_Q17.md,,结合材料，运用《当代国际政治与经济》知识阐述我国应如何处理好推进“人工智能+”发展过程中的重要关系。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,10,2026西城二模Q19(1),,2026_西城_二模_Q19_1,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_西城_二模_Q19_1.md,,结合材料，运用当代国际政治知识，阐释中国参与全球数据治理的逻辑。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,11,2024朝阳二模Q20,,2024_朝阳_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_二模_Q20.md,,结合研讨背景，运用《当代国际政治与经济》知识，完成下表。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,12,2026石景山二模Q18,,2026_石景山_二模_Q18,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_石景山_二模_Q18.md,,结合材料，运用《当代国际政治与经济》知识，分析中国与东盟经贸合作能够提质升级的原因。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,13,2026延庆一模Q19(2),"——中国""推动重塑全球能源治理格局""的理论逻辑和价值意蕴",2026_延庆_一模_Q19_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_延庆_一模_Q19_2.md,,结合材料二，运用《当代国际政治与经济》知识，说明中国“推动重塑全球能源治理格局”的理论逻辑和价值意蕴。,,,,PARTIAL,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,14,2024朝阳一模Q21,,2024_朝阳_一模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_一模_Q21.md,,结合上述资料，在分析我国当前经济形势的基础上，运用《当代国际政治与经济》知识，谈谈如何推动中国经济在变局中开新局。,,,,PARTIAL,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,15,2025东城二模Q20,,2025_东城_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_二模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，写一篇小论文。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,17,2026朝阳期末Q20,,2026_朝阳_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期末_Q20.md,,结合材料，运用《当代国际政治与经济》知识，分析中国特色大国外交为什么要更有作为。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,18,2025西城一模Q21,,2025_西城_一模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_一模_Q21.md,,（1）运用所学，解释“我国的发展理念成为国际公共产品”这一现象。（6分）（2）我国还提供了哪些国际公共产品？试举一例简要说明。（2分）,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,19,2026东城期末Q20,,2026_东城_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_期末_Q20.md,,结合材料，运用《当代国际政治与经济》知识，分析四大全球倡议如何系统推动构建人类命运共同体。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,20,2026顺义一模Q21,,2026_顺义_一模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_顺义_一模_Q21.md,,结合材料，综合运用所学，谈谈以中国式现代化全面推进中华民族伟大复兴，应如何运用“审势、乘势、驭势”的智慧。,,,,PARTIAL,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动构建人类命运共同体,21,2025丰台二模Q20,,2025_丰台_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_二模_Q20.md,,当今世界，全球治理体系与国际秩序变革加速推进。我们愿同各方一道，一以贯之以实际行动为完善全球治理注入中国力量。结合材料，运用《当代国际政治与经济》知识，谈谈你对“为完善全球治理注入中国力量”的理解。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,促进共同发展、维护持久和平，共同推进现代化,1,2025西城二模Q19(2),,2025_西城_二模_Q19_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_二模_Q19_2.md,,结合材料，运用《当代国际政治与经济》知识，说明这一做法中的中国担当。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,促进共同发展、维护持久和平，共同推进现代化,2,2025丰台期末Q20,——中非达成战略性共识的理论逻辑和价值意蕴,2025_丰台_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_期末_Q20.md,,阅读材料，运用《当代国际政治与经济》知识，阐明中非达成一系列战略性共识的理论逻辑和价值意蕴。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,促进共同发展、维护持久和平，共同推进现代化,3,2024朝阳一模Q21,,2024_朝阳_一模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_一模_Q21.md,,结合上述资料，在分析我国当前经济形势的基础上，运用《当代国际政治与经济》知识，谈谈如何推动中国经济在变局中开新局。,,,,PARTIAL,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,促进共同发展、维护持久和平，共同推进现代化,4,2026顺义一模Q21,,2026_顺义_一模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_顺义_一模_Q21.md,,结合材料，综合运用所学，谈谈以中国式现代化全面推进中华民族伟大复兴，应如何运用“审势、乘势、驭势”的智慧。,,,,PARTIAL,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,践行真正的多边主义,1,2024朝阳二模Q20,,2024_朝阳_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_二模_Q20.md,,结合研讨背景，运用《当代国际政治与经济》知识，完成下表。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,践行真正的多边主义,2,2026丰台一模Q19,（真正的多边主义）,2026_丰台_一模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_丰台_一模_Q19.md,,结合材料，运用《当代国际政治与经济》知识，说明中国在全球可持续发展中彰显了怎样的大国情怀与担当。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,践行真正的多边主义,3,2025朝阳期末Q21,,2025_朝阳_期末_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_朝阳_期末_Q21.md,,结合材料，运用《当代国际政治与经济》知识，说明如何通过开展中国特色大国外交为推进中国式现代化营造良好外部环境。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,践行真正的多边主义,4,2025海淀二模Q21,,2025_海淀_二模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_海淀_二模_Q21.md,,结合材料，运用《当代国际政治与经济》知识，阐释“中国需要联合国，联合国也需要中国”。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,践行真正的多边主义,5,2026海淀二模Q20(2),,2026_海淀_二模_Q20_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_海淀_二模_Q20_2.md,,结合材料，运用《当代国际政治与经济》知识，围绕全球发展倡议从合作理念到丰富实践这一主题，撰写一篇短评。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,践行真正的多边主义,6,2024西城二模Q19,中国答案的国际关系新思路,2024_西城_二模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_西城_二模_Q19.md,,结合材料，阐述中国答案所体现的处理国际关系的新思路。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,践行真正的多边主义,7,2025延庆一模Q20(2),"外交部发言人回应""脱钩断链""",2025_延庆_一模_Q20_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_延庆_一模_Q20_2.md,,假如你是外交部发言人，请结合材料二，运用《当代国际政治与经济》知识，对上述提问做出回应。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,践行真正的多边主义,8,2026顺义一模Q21,,2026_顺义_一模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_顺义_一模_Q21.md,,结合材料，综合运用所学，谈谈以中国式现代化全面推进中华民族伟大复兴，应如何运用“审势、乘势、驭势”的智慧。,,,,PARTIAL,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,践行真正的多边主义,9,2025丰台二模Q20,,2025_丰台_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_二模_Q20.md,,当今世界，全球治理体系与国际秩序变革加速推进。我们愿同各方一道，一以贯之以实际行动为完善全球治理注入中国力量。结合材料，运用《当代国际政治与经济》知识，谈谈你对“为完善全球治理注入中国力量”的理解。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,践行真正的多边主义,10,2026通州期末Q20,,2026_通州_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_通州_期末_Q20.md,,结合材料，运用《当代国际政治与经济》知识，谈谈你对“全球治理倡议正逢其时、指引方向彰显担当”的理解。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动国际关系民主化,1,2026通州期末Q20,,2026_通州_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_通州_期末_Q20.md,,结合材料，运用《当代国际政治与经济》知识，谈谈你对“全球治理倡议正逢其时、指引方向彰显担当”的理解。,,,（本题8分）,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动国际关系民主化,2,2025东城一模Q20,,2025_东城_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，谈谈此次元首外交的“精彩”之处。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动国际关系民主化,3,2025顺义一模Q20,,2025_顺义_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_顺义_一模_Q20.md,,结合材料，运用《当代国际政治与经济》知识，说明“小而美”项目为何成为中国开展国际发展合作的亮点和名片。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动国际关系民主化,4,2025朝阳期末Q21,,2025_朝阳_期末_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_朝阳_期末_Q21.md,,结合材料，运用《当代国际政治与经济》知识，说明如何通过开展中国特色大国外交为推进中国式现代化营造良好外部环境。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动国际关系民主化,5,2026西城二模Q19(1),,2026_西城_二模_Q19_1,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_西城_二模_Q19_1.md,,结合材料，运用当代国际政治知识，阐释中国参与全球数据治理的逻辑。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动国际关系民主化,6,2025丰台期末Q20,——中非达成战略性共识的理论逻辑和价值意蕴,2025_丰台_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_期末_Q20.md,,阅读材料，运用《当代国际政治与经济》知识，阐明中非达成一系列战略性共识的理论逻辑和价值意蕴。,,,,EXACT,EMPTY,EMPTY,
政治多极化,新国关：新型国际关系,推动国际关系民主化,8,2024西城二模Q19,中国答案的国际关系新思路,2024_西城_二模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_西城_二模_Q19.md,,结合材料，阐述中国答案所体现的处理国际关系的新思路。,,,,EXACT,EMPTY,EMPTY,
