final_status,module,subsection,core_point,source_label,card_id,evidence_status,paper_found,rubric_found,prompt_check,answer_check,core_heading_note,qa_flags,card_path
PASS,政治多极化,新国关：新型国际关系,共商共建共享的全球治理观,2025顺义一模Q20,2025_顺义_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_顺义_一模_Q20.md
PASS,政治多极化,新国关：新型国际关系,共商共建共享的全球治理观,2026顺义二模Q20,2026_顺义_二模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_顺义_二模_Q20.md
PASS,政治多极化,新国关：新型国际关系,共商共建共享的全球治理观,2026丰台一模Q19,2026_丰台_一模_Q19,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_丰台_一模_Q19.md
PASS,政治多极化,新国关：新型国际关系,共商共建共享的全球治理观,2026西城二模Q19(1),2026_西城_二模_Q19_1,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_西城_二模_Q19_1.md
PASS,政治多极化,新国关：新型国际关系,共商共建共享的全球治理观,2026西城期末Q20,2026_西城_期末_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_西城_期末_Q20.md
PASS,政治多极化,新国关：新型国际关系,共商共建共享的全球治理观,2024朝阳期中Q20(3),2024_朝阳_期中_Q20_3,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_期中_Q20_3.md
PASS,政治多极化,新国关：新型国际关系,共商共建共享的全球治理观,2025朝阳期末Q21,2025_朝阳_期末_Q21,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_朝阳_期末_Q21.md
PASS,政治多极化,新国关：新型国际关系,共商共建共享的全球治理观,2026朝阳期中Q17,2026_朝阳_期中_Q17,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期中_Q17.md
PASS,政治多极化,新国关：新型国际关系,共商共建共享的全球治理观,2026石景山一模Q20,2026_石景山_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_石景山_一模_Q20.md
PASS,政治多极化,新国关：新型国际关系,共商共建共享的全球治理观,2026海淀二模Q20(2),2026_海淀_二模_Q20_2,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_海淀_二模_Q20_2.md
PASS,政治多极化,新国关：新型国际关系,共商共建共享的全球治理观,2026东城期末Q20,2026_东城_期末_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_期末_Q20.md
PASS,政治多极化,新国关：新型国际关系,共商共建共享的全球治理观,2025丰台二模Q20,2025_丰台_二模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_二模_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,2024西城二模Q19,2024_西城_二模_Q19,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_西城_二模_Q19.md
PASS,政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,2025顺义一模Q20,2025_顺义_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_顺义_一模_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,2026海淀一模Q20,2026_海淀_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_海淀_一模_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,2026顺义二模Q20,2026_顺义_二模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_顺义_二模_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,2026西城二模Q19(2),2026_西城_二模_Q19_2,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_西城_二模_Q19_2.md
PASS,政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,2026西城二模Q19(1),2026_西城_二模_Q19_1,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_西城_二模_Q19_1.md
PASS,政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,2025朝阳期末Q21,2025_朝阳_期末_Q21,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_朝阳_期末_Q21.md
PASS,政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,2026西城期末Q20,2026_西城_期末_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_西城_期末_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,2026朝阳期末Q20,2026_朝阳_期末_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期末_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,2026东城期末Q20,2026_东城_期末_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_期末_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,2025丰台二模Q20,2025_丰台_二模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_二模_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动国际秩序和全球治理体系更加公正合理,2026通州期末Q20,2026_通州_期末_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_通州_期末_Q20.md
PASS,政治多极化,新国关：新型国际关系,坚持开放合作、共享共赢、包容互鉴、共商共建,2024朝阳二模Q20,2024_朝阳_二模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_二模_Q20.md
PASS,政治多极化,新国关：新型国际关系,坚持开放合作、共享共赢、包容互鉴、共商共建,2025丰台二模Q20,2025_丰台_二模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_二模_Q20.md
PASS,政治多极化,新国关：新型国际关系,以主权平等、国际法治等原则推动全球治理体系变革完善,2026通州期末Q20,2026_通州_期末_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_通州_期末_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动全球治理体系变革完善，建立更加公正合理的国际政治经济新秩序,2025朝阳期末Q21,2025_朝阳_期末_Q21,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_朝阳_期末_Q21.md
PASS,政治多极化,新国关：新型国际关系,推动全球治理体系变革完善，建立更加公正合理的国际政治经济新秩序,2025东城一模Q20,2025_东城_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_一模_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动全球治理体系变革完善，建立更加公正合理的国际政治经济新秩序,2025海淀二模Q21,2025_海淀_二模_Q21,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_海淀_二模_Q21.md
PASS,政治多极化,新国关：新型国际关系,推动全球治理体系变革完善，建立更加公正合理的国际政治经济新秩序,2024丰台二模Q19,2024_丰台_二模_Q19,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_丰台_二模_Q19.md
PASS,政治多极化,新国关：新型国际关系,推动全球治理体系变革完善，建立更加公正合理的国际政治经济新秩序,2025丰台二模Q20,2025_丰台_二模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_二模_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2026通州期末Q20,2026_通州_期末_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_通州_期末_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2024海淀二模Q18(1),2024_海淀_二模_Q18_1,RAW_CARD_READY,YES,YES,PARTIAL,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_海淀_二模_Q18_1.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2025延庆一模Q20(2),2025_延庆_一模_Q20_2,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_延庆_一模_Q20_2.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2025房山一模Q18(2),2025_房山_一模_Q18_2,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_房山_一模_Q18_2.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2024丰台二模Q19,2024_丰台_二模_Q19,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_丰台_二模_Q19.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2024西城二模Q19,2024_西城_二模_Q19,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_西城_二模_Q19.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2026门头沟一模Q21,2026_门头沟_一模_Q21,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_门头沟_一模_Q21.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2026丰台期末Q20,2026_丰台_期末_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_丰台_期末_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2026朝阳期中Q17,2026_朝阳_期中_Q17,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期中_Q17.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2026西城二模Q19(1),2026_西城_二模_Q19_1,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_西城_二模_Q19_1.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2024朝阳二模Q20,2024_朝阳_二模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_二模_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2026石景山二模Q18,2026_石景山_二模_Q18,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_石景山_二模_Q18.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2026延庆一模Q19(2),2026_延庆_一模_Q19_2,RAW_CARD_READY,YES,YES,PARTIAL,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_延庆_一模_Q19_2.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2024朝阳一模Q21,2024_朝阳_一模_Q21,RAW_CARD_READY,YES,YES,PARTIAL,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_一模_Q21.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2025东城二模Q20,2025_东城_二模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_二模_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2026朝阳期末Q20,2026_朝阳_期末_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期末_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2025西城一模Q21,2025_西城_一模_Q21,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_一模_Q21.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2026东城期末Q20,2026_东城_期末_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_期末_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2026顺义一模Q21,2026_顺义_一模_Q21,RAW_CARD_READY,YES,YES,PARTIAL,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_顺义_一模_Q21.md
PASS,政治多极化,新国关：新型国际关系,推动构建人类命运共同体,2025丰台二模Q20,2025_丰台_二模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_二模_Q20.md
PASS,政治多极化,新国关：新型国际关系,促进共同发展、维护持久和平，共同推进现代化,2025西城二模Q19(2),2025_西城_二模_Q19_2,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_二模_Q19_2.md
PASS,政治多极化,新国关：新型国际关系,促进共同发展、维护持久和平，共同推进现代化,2025丰台期末Q20,2025_丰台_期末_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_期末_Q20.md
PASS,政治多极化,新国关：新型国际关系,促进共同发展、维护持久和平，共同推进现代化,2024朝阳一模Q21,2024_朝阳_一模_Q21,RAW_CARD_READY,YES,YES,PARTIAL,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_一模_Q21.md
PASS,政治多极化,新国关：新型国际关系,促进共同发展、维护持久和平，共同推进现代化,2026顺义一模Q21,2026_顺义_一模_Q21,RAW_CARD_READY,YES,YES,PARTIAL,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_顺义_一模_Q21.md
PASS,政治多极化,新国关：新型国际关系,践行真正的多边主义,2024朝阳二模Q20,2024_朝阳_二模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_二模_Q20.md
PASS,政治多极化,新国关：新型国际关系,践行真正的多边主义,2026丰台一模Q19,2026_丰台_一模_Q19,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_丰台_一模_Q19.md
PASS,政治多极化,新国关：新型国际关系,践行真正的多边主义,2025朝阳期末Q21,2025_朝阳_期末_Q21,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_朝阳_期末_Q21.md
PASS,政治多极化,新国关：新型国际关系,践行真正的多边主义,2025海淀二模Q21,2025_海淀_二模_Q21,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_海淀_二模_Q21.md
PASS,政治多极化,新国关：新型国际关系,践行真正的多边主义,2026海淀二模Q20(2),2026_海淀_二模_Q20_2,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_海淀_二模_Q20_2.md
PASS,政治多极化,新国关：新型国际关系,践行真正的多边主义,2024西城二模Q19,2024_西城_二模_Q19,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_西城_二模_Q19.md
PASS,政治多极化,新国关：新型国际关系,践行真正的多边主义,2025延庆一模Q20(2),2025_延庆_一模_Q20_2,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_延庆_一模_Q20_2.md
PASS,政治多极化,新国关：新型国际关系,践行真正的多边主义,2026顺义一模Q21,2026_顺义_一模_Q21,RAW_CARD_READY,YES,YES,PARTIAL,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_顺义_一模_Q21.md
PASS,政治多极化,新国关：新型国际关系,践行真正的多边主义,2025丰台二模Q20,2025_丰台_二模_Q20,RAW_CARD_READY,YES,YES,EXACT,EXACT,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_二模_Q20.md
PASS,政治多极化,新国关：新型国际关系,践行真正的多边主义,2026通州期末Q20,2026_通州_期末_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,CONTAINER_HEADING_NOT_LITERAL,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_通州_期末_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动国际关系民主化,2026通州期末Q20,2026_通州_期末_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_通州_期末_Q20.md
PASS,政治多极化,新国关：新型国际关系,推动国际关系民主化,2025东城一模Q20,2025_东城_一模_Q20,RAW_CARD_READY,YES,YES,EXACT,PARTIAL,,,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_一模_Q20.md
