question,bucket,core,atom_id,scoring_position,evidence_level,status,source_boundary,source_refs
2025延庆一模 Q20(2),经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,M-YQ25YM-02,经济全球化方向2分,P0_formal_scoring_docx,candidate_with_fixes,formal_point_rubric,2025延庆一模_Q20(2)_SRC_SRC_4572acf26cdb;2025延庆一模_Q20(2)_SRC_SRC_438d82cfc42b
2025延庆一模 Q20(2),政治多极化,世界多极化深入发展与平等有序的世界多极化,M-YQ25YM-03,多极化2分；国家利益/国际关系/多边主义可替代不重复,P0_formal_scoring_docx,candidate_with_fixes,formal_point_rubric,2025延庆一模_Q20(2)_SRC_SRC_4572acf26cdb;2025延庆一模_Q20(2)_SRC_SRC_438d82cfc42b
2025延庆一模 Q20(2),中国,推动构建人类命运共同体,M-YQ25YM-04,人类命运共同体2分,P0_formal_scoring_docx,candidate_with_fixes,formal_point_rubric,2025延庆一模_Q20(2)_SRC_SRC_4572acf26cdb;2025延庆一模_Q20(2)_SRC_SRC_438d82cfc42b
2025房山一模 Q18(2),理论,维护国家利益并兼顾他国合理关切，坚持正确义利观,M-FS25YM-02,细则2：3分；联合国宗旨和原则不可替代；正确义利观可替代合作,P0_formal_scoring_pdf,candidate_with_fixes,formal_point_rubric,2025房山一模_Q18(2)_SRC_SRC_8ee813c0b52e;2025房山一模_Q18(2)_SRC_SRC_dc005114eca8
2025房山一模 Q18(2),经济全球化,建设开放型世界经济，参与全球经济治理和规则制定,M-FS25YM-01,细则1：4分；建设创新型、开放型世界经济不可替代,P0_formal_scoring_pdf,candidate_with_fixes,formal_point_rubric,2025房山一模_Q18(2)_SRC_SRC_8ee813c0b52e;2025房山一模_Q18(2)_SRC_SRC_dc005114eca8
2025昌平二模 Q21,经济全球化,充分利用国内国际两个市场、两种资源，增强国内国际循环联动,M-CP25EM-01,意义项：任选2个给2分；评分细则见点给分,P0_formal_scoring_pptx_no_explicit_book_guard,candidate_with_guard,no_explicit_book_but_xuanbiyi_scoring_terms,2025昌平二模_Q21_SRC_SRC_2df7863ec9eb;2025昌平二模_Q21_SRC_SRC_f67354a12eea
2025昌平二模 Q21,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定,M-CP25EM-02,意义项：任选1个给1分,P0_formal_scoring_pptx_no_explicit_book_guard,candidate_with_guard,no_explicit_book_but_xuanbiyi_scoring_terms,2025昌平二模_Q21_SRC_SRC_2df7863ec9eb;2025昌平二模_Q21_SRC_SRC_f67354a12eea
2025昌平二模 Q21,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定,M-CP25EM-03,意义项：任选2个给2分,P0_formal_scoring_pptx_no_explicit_book_guard,candidate_with_guard,no_explicit_book_but_xuanbiyi_scoring_terms,2025昌平二模_Q21_SRC_SRC_2df7863ec9eb;2025昌平二模_Q21_SRC_SRC_f67354a12eea
2025昌平二模 Q21,经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,M-CP25EM-04,意义项：任选2个给2分；细则补充推动经济全球化发展可给分,P0_formal_scoring_pptx_no_explicit_book_guard,candidate_with_guard,no_explicit_book_but_xuanbiyi_scoring_terms,2025昌平二模_Q21_SRC_SRC_2df7863ec9eb;2025昌平二模_Q21_SRC_SRC_f67354a12eea
2025石景山一模 Q17(2),经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,M-SJS25YM-03,四点各2分：普惠包容经济全球化,P0_formal_scoring_doc,candidate_with_fixes,formal_point_rubric,2025石景山一模_Q17(2)_SRC_SRC_700c0fe3ebe1;2025石景山一模_Q17(2)_SRC_SRC_949be36f2037
2025石景山一模 Q17(2),政治多极化,共商共建共享的全球治理观,M-SJS25YM-01,四点各2分：全球治理观,P0_formal_scoring_doc,candidate_with_fixes,formal_point_rubric,2025石景山一模_Q17(2)_SRC_SRC_700c0fe3ebe1;2025石景山一模_Q17(2)_SRC_SRC_949be36f2037
2025石景山一模 Q17(2),政治多极化,推动国际关系民主化，坚持真正的多边主义，推动国际秩序朝公正合理方向发展,M-SJS25YM-02,四点各2分：国际关系民主化,P0_formal_scoring_doc,candidate_with_fixes,formal_point_rubric,2025石景山一模_Q17(2)_SRC_SRC_700c0fe3ebe1;2025石景山一模_Q17(2)_SRC_SRC_949be36f2037
2025石景山一模 Q17(2),联合国,以联合国为核心的国际体系、联合国作用与中国的联合国身份,M-SJS25YM-04,四点各2分：多边主义/UN/国际法,P0_formal_scoring_doc,candidate_with_fixes,formal_point_rubric,2025石景山一模_Q17(2)_SRC_SRC_700c0fe3ebe1;2025石景山一模_Q17(2)_SRC_SRC_949be36f2037
2025顺义一模 Q20,政治多极化,共商共建共享的全球治理观,M-SY25YM-03,项目对我国意义或理念2分；任意一点1分，不超过2分,P0_formal_scoring_docx,candidate_with_fixes,formal_choice_points_capped_2,2025顺义一模_Q20_SRC_SRC_6087ed54082b;2025顺义一模_Q20_SRC_SRC_54c5e688c015
2025顺义一模 Q20,政治多极化,推动国际关系民主化，坚持真正的多边主义，推动国际秩序朝公正合理方向发展,M-SY25YM-04,项目对世界意义和贡献2分；任意一点1分，不超过2分,P0_formal_scoring_docx,candidate_with_fixes,formal_choice_points_capped_2,2025顺义一模_Q20_SRC_SRC_6087ed54082b;2025顺义一模_Q20_SRC_SRC_54c5e688c015
2025顺义一模 Q20,中国,国际发展合作、南南合作与“小而美”项目,M-SY25YM-01,项目本身创新和实践优势2分,P0_formal_scoring_docx,candidate_with_fixes,formal_point_rubric,2025顺义一模_Q20_SRC_SRC_6087ed54082b;2025顺义一模_Q20_SRC_SRC_54c5e688c015
2025顺义一模 Q20,中国,改善民生、促进就业和经济社会发展，提升当地民众获得感,M-SY25YM-02,项目对当地价值2分,P0_formal_scoring_docx,candidate_with_fixes,formal_point_rubric,2025顺义一模_Q20_SRC_SRC_6087ed54082b;2025顺义一模_Q20_SRC_SRC_54c5e688c015
