suite_id,source_type,file_path,chars,snippet
2025各区二模,reference-answer,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025东城二模\试卷\2025北京东城高三二模政治（教师版）.pdf,8173, [PAGE 1] 第1页/共8页    2025 北京东城高三二模  政    治  2025.5  本试卷共8 页，共100 分。考试时长90 分钟。考生务必将答案答在答题卡上，在试卷上作答无效。考试结 束后，将本试卷和答题卡一并交回。  第一部分 选择题  本部分共15 题，每题3 分，共45 分，在每题列出的四个选项中，选出最符合题目要求的一项。  1.1918 年，孙中山先生在《建国方略》中描绘了中国现代化的第一份蓝图：修建三峡大坝，建160 万公里 公路、16 万公里铁路、3个世界级大海港……100多年后的今天，公路纵横、高铁飞驰，铁路营业里程突破 16 万公里，世界前十大港占据7
2025各区二模,reference-answer,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\试卷\2025北京丰台高三二模政治（教师版）.pdf,9558, [PAGE 1] 第1页/共10页    2025 北京丰台高三二模  政    治  2025.05  本试卷共10 页，100 分。考试时长90 分钟。考生务必将答案答在答题卡上，在试卷 上作答无 效。考试结束后，将本试卷和答题卡一并交回。  第一部分  本部分共15 题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要 求的一项。  1. 新时代以来，神州大地激荡奋斗伟力，书写壮丽答卷。区域性整体贫困问题历史性解决， 千年小康梦想照进 现实；载人航天逐梦苍穹，“嫦娥”奔月、“天问”探火续写千年浪漫； 美丽中国建设持续推进，人与自然和谐共 生……这一桩桩、一件件彪炳史册的
2025各区二模,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\16.(2).docx,855,丰台二模16.2阅卷评标2025年 一、阅卷评标 1. 作答应当标明“大前提：”“小前提：”“结论：”。没有标明的，根据基本定义做判断。存在歧义的，默认第一句是大前提。 2.重点考察是否符合三段论推理结构，若符合，则4分 3.若推理结构正确，但没有写出结论那句话，扣1分 4.若推理结构基本正确，但存在语意瑕疵，酌情扣1-2分 5.推理结构错误，0分 正确的逻辑结构： 大前提：所有M都是P（有利于培养时代新人）。 小前提：S（大思政课）是M 结论：因此，S（大思政课）是P（有利于培养时代新人）。 或者 小前提：S（大思政课）是M 大前提：所有M都是P（有利于培养时代新人）。 结论：因此，S（大思
2025各区二模,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\17题.docx,7254,2025年3月高三二模阅卷评标 || 2025年3月高三二模阅卷评标 || 2025年3月高三二模阅卷评标 || 2025年3月高三二模阅卷评标 || 2025年3月高三二模阅卷评标  ||  ||  || 最高分：9 || 均分：4 题号+设问 || 17．（9 分）建设法治政府，打造北京样本。  | 北京市推动法治政府建设持续走在全国前列。“十五五”时期，北京市将努力实现 “法治政府建设要继续走在全国前列”和“率先全域建成全国法治政府示范区”。  | 以下是北京市 2024 年法治政府建设年度情况报告节选。阅读资料，完成表格。 || 17．（9 分）建设法治政府，打造北京样本。  | 北京
2025各区二模,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\18题 .docx,30606,2025年5月高三二模    18题阅卷评标 || 2025年5月高三二模    18题阅卷评标 || 2025年5月高三二模    18题阅卷评标 || 2025年5月高三二模    18题阅卷评标  ||  || 最高分：6 || 均分：3.18 题号+设问 || （6分）运用《经济与社会》知识，完成以下示意图。 || （6分）运用《经济与社会》知识，完成以下示意图。 || （6分）运用《经济与社会》知识，完成以下示意图。 试题立意与考查方向解读 || 本题围绕“实现提振消费的经济目标”展开，强调消费作为拉动经济增长主引擎的重要性，旨在引导学生运用《经济与社会》的知识，理解并分析从不同方面
2025各区二模,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\19.(1).docx,7180,2025年5月高三二模    19（1）题阅卷评标 || 2025年5月高三二模    19（1）题阅卷评标 || 2025年5月高三二模    19（1）题阅卷评标 || 2025年5月高三二模    19（1）题阅卷评标 || 2025年5月高三二模    19（1）题阅卷评标 || 2025年5月高三二模    19（1）题阅卷评标  ||  ||  || 最高分：5 || 均分：1.79 || 均分：1.79 题号+设问 || 19（1）.有人认为：只要给AI装上“版权雷达”，提前扫描问题指令，就能防止点击盗版资源网站。判断该观点是否正确，并运用《逻辑与思维》知识说明理由。（5分） |
2025各区二模,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\19.(2).docx,12013,2025年5月高三二模    19（2）阅卷评标 || 2025年5月高三二模    19（2）阅卷评标 || 2025年5月高三二模    19（2）阅卷评标 || 2025年5月高三二模    19（2）阅卷评标 || 2025年5月高三二模    19（2）阅卷评标 || 2025年5月高三二模    19（2）阅卷评标  ||  ||  || 最高分：8 || 均分：3.1 || 均分：3.1 题号+设问 || 19.（2） 一纸司法建议，既为当下划定了红线，防止技术滥用，又为未来创新发展预留了空间。运用《法律与生活》知识，谈谈你对这句话的理解。(8分) || 19.（2） 一纸司法建
2025各区二模,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\20题.docx,11019,2025年5月高三二模    20题阅卷评标 || 2025年5月高三二模    20题阅卷评标 || 2025年5月高三二模    20题阅卷评标 || 2025年5月高三二模    20题阅卷评标 || 2025年5月高三二模    20题阅卷评标 || 2025年5月高三二模    20题阅卷评标  ||  ||  || 最高分：8 || 均分： || 均分： 题号+设问 || 20题. |  当今世界，全球治理体系与国际秩序变革加速推进。我们愿与各方一道，一以贯之以实际行动为完善全球治理注入中国力量。结合材料，运用《当代国际政治与经济》知识，谈谈你对“为完善全球治理注入中国力量”的理解
2025各区二模,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025丰台二模\细则\2025丰台二模细则\2025丰台二模评标细则\21题.docx,1148,9分。总-分-总结构层次清晰，论证充分，知识运用准确。均与势之智慧有效关联呼应主题。 9分。总-分结构层次清晰，论证充分，知识运用准确。均与势之智慧有效关联呼应主题。 21题 水平赋分 | 21.（9分） 答案示例： | “势”的智慧，本质在于把握规律、主动实践与科学思维的有机统一。顺应自然之势要求尊重客观规律，如都江堰分水、哈尼梯田引流，皆因循水势规律而成就人与自然共生的典范；建构人为之势则体现实践的主动性，中国共产党以全面从严治党塑造政治势能，社区以创新治理模式提升服务效能，“一带一路”倡议通过文明对话构建全球治理新势，皆为通过制度建构将潜在力量转化为现实动能；激活思维之势重在思想引领，马
2025各区二模,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025昌平二模\细则\2025昌平二模细则.pptx,8937, [ppt/slides/slide1.xml] 昌   平   二   模    2025.5  [ppt/slides/slide11.xml] 19.  沉浸式演艺、沉浸式展出 …… 近年来，沉浸式行业发展如火如荼，成为当前消费的新场景。 结合材料，分析沉浸式演艺是如何体现创新思维的 （ 8 分） “ 沉浸式 ” 演艺根据当前新的消费需求，运用 逆向思维 创新观演模式， 使观众由被动变主动，给予消费者新的观演体 验。 （ 3 分，知识点 2 分 + 结合材料 1 分） “ 沉浸式 ” 演艺运用 发散与聚合思维 ，从 多角度 对传统经典进行开发，通过 迁移和想象 / 替换：联想思维 ，（ 
2025各区二模,reference-answer,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025昌平二模\试卷\2025北京昌平高三二模政治（教师版）.pdf,9781, [PAGE 1] 第1页/共11页    2025 北京昌平高三二模  政    治  2025.5  本试卷共8 页，100 分。考试时长 90 分钟。考生务必将答案答在答题卡上，在试卷上作答无效。  第一部分  本部分共 15 题，每题 3 分，共 45 分。在每题列出的四个选项中，选出最符合题目要求的一项。  1.一路风雨一路歌，“人民”二字始终镌刻在中国共产党的旗帜上。习近平总书记更是将民本智慧融入治 国理政中，赋予其鲜活的当代价值意义。下列与人民相关的古语以及对古语当代价值意义的阐释，对应 恰当的是  序号  古语  阐释  A  政之所兴在顺民心，政之所废在 逆民心  一个政党，
2025各区二模,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025朝阳二模\细则\2025朝阳二模细则.docx,7632,16.（7分）结合材料，运用《哲学与文化》知识，阐明从游与自学在人才成长中的作用。 | 阅卷前制定的参考答案：能运用文化传承与创新、联系、发展、实践和认识等知识作答。 | ①从游的作用。（2分） | 从游提供知识传承与引导，营造学习氛围与文化濡染。老师系统传授知识，帮助学子搭建起知识体系，打通古今中外知识、理论、体系的纵向代际传承和横向借鉴。学子置身于特定的学习环境和文化氛围中，借鉴群体的实践和认识，获得宝贵经验，受到潜移默化的影响。 |  | ②自学的作用。（2分） | 自学培养自主探索精神和独立思考能力，促进发现问题、思考问题、解决问题，促进个人兴趣发展和专业深化，深化认识与实践。 |  
2025各区二模,reference-answer,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025朝阳二模\试卷\2025北京朝阳高三二模政治（教师版）.pdf,9782," [PAGE 1] 第1页/共10页    2025 北京朝阳高三二模  政    治  2025.5  (考试时间90 分钟 满分100 分)  第一部分  本部分共15 题,每题3 分,共45 分。在每题列出的四个选项中,选出最符合题目要求的一项。  1.为了实现中华民族伟大复兴,中国人民和无数仁人志士进行了一场场气壮山河的斗争,谱写了一曲曲可歌可 泣的史诗。中国共产党领导人民浴血奋战、百折不挠,创造了新民主主义革命的伟大成就;自力更生、发愤 图强,创造了社会主义革命和建设的伟大成就;解放思想、锐意进取,创造了改革开放和社会主义现代化建设 的伟大成就;自信自强、守正创新,创造了新时代中国特"
2025各区二模,lecture-scoring,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025海淀二模\其他材料\2025届二模考试讲评0510.pdf,12231, [PAGE 1] 海淀区小学教师在线研修课程 2025-05-10  [PAGE 2] ➢指导思想：     以习近平新时代中国特色社会主义思想为指导，贯彻党的二十大及历次全会精神和 新时代学校思政课建设推进会精神，全面贯彻党的教育方针，落实立德树人根本任务， 体现新时代教育评价改革要求，紧扣重大主题，坚持素养评价、精神塑造、价值引领相 统一。 ➢命题意图：     检测与评价、激励与发展。对高三学生的学习现状进行定量分析，为改进学科教学、 复习备考提供参考。 ➢命题依据：课程标准，部编教材，相关文件要求。  [PAGE 3] 必修1 必修2 必修3 必修4 选必1 选必2 选必3 合计 客
2025各区二模,marking-report,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025海淀二模\其他材料\2025年海淀二模评标实录.docx,2082,16题 1、在信息时代应该学习哪些东西？应该如何学习？是否还需要大量的记忆呢？这个题目难度较大，学生们驾驭起来难度大，考虑到高考的惯性还是放在了这里，22题形成了呼应，16题反思如何学，22题思考在国内国际形势变化的背景下我作为青年人我应该过什么样的生活，应该从大背景下去定位。前面主要是从国家党角度，这套卷子重点是关注个人，关注育人的角度。把前面学习思考的东西与个人生活结合到一起，命制试卷的初心和使命。 第一个网友：记忆-对于人而言独有记忆，唐宋八大家要与当时的时代结合到一起，这是人的世界，不是信息技术的世界，从马克思主义哲学角度来讲，信息世界不会有价值，因为价值是对人的社会来敞开的。 第二个
2025各区二模,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025海淀二模\细则\2025海淀二模细则.docx,2769,16题 17题 18题 1.回避 1分 2.被告...包装 1分 3.未经许可使用商标权/侵犯商标权((要和2对应)1分 4.……的材料/或书证、物证、证词类的例子 1分(要合理) 5.老字号 /知名度/无侵权(没有损害原告权益)/被告拥有的在先权利(要和4对应)1分 6.抢注/抢先注册/恶意注册/损害在先权利/用法条32条 1分 7.诚信/公平/守法和公序良俗/公序良俗 1分 8.市场秩序/营商环境/社会主义核心价值观/中华传统美德/公平竞争1分 9. 第一层 获得新知:学习了...法律知识/了解“行使权利有边界” 证据对诉讼得价值/了解法庭审理得内容和流程 第二层 感受公正:程序公正/结果
2025各区二模,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025西城二模\细则\2025西城二模细则.docx,4260,西 城 区 高 三 模 拟 测 试 试 卷 思想政治答案及评分参考    2025.5 第一部分共 15 题，每题 3 分，共 45 分。 1．A			  2．D			  3．A			  4．C			  5．B 6．C			  7．C			  8．D			  9．D			10．C 11．A			12．B			13．A			14．D			15．B 第二部分共 5 题，共 55 分。 16．（14分） （1）（6分）可从尊重规律、正确发挥主观能动性、具体问题具体分析、树立正确的生态价值观等角度作答。 如：角度1：把发挥主观能动性与尊重客观规律相结合。规律是客观的，人们正确发挥意识的能动作用，认识和
2025各区二模,reference-answer,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区二模\2025西城二模\试卷\2025北京西城高三二模政治（教师版）.pdf,9749, [PAGE 1] 第1页/共10页    2025 北京西城高三二模  政    治    2025.5  本试卷共9页，100分。考试时长90分钟。考生务必将答案答在答题卡上，在试卷上作答无效。考试结 束后，将本试卷和答题卡一并交回。  第一部分  本部分共15题，每题3分，共45分。在每题列出的四个选项中，选出最符合题目要求的一项。  1．这封特别的家书，插画很像今天大家常用的聊天表情 包。家书作者是23 岁的志愿军战士李征明，收信人是 家中幺妹。怕妹妹识字不多，他穿插了许多手绘小画， “我在上甘岭，一切都好，不要挂念”，然而，烈士给 妹妹的承诺最终没有实现。烈士家书  ①承载着深厚的家
2025各区期末,lecture-scoring,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025东城期末\其他材料\2025。1东城讲评 修改.pdf,3328, [PAGE 1] 2025.1东城期末讲评  [PAGE 3] 哲学题，要先好好审一下设问！ 是什么意思？ 为什么这么说（传统文化的影响）？ 我们该怎么做？（启示）  [PAGE 4] • 16. 结合材料，运用《哲学与文化》知识，谈谈你对“器以述史、物以载道”的理解 • 答案细则：是什么？为什么？怎么做？三层 • 第一层：器物是中华文化的载体（器物是中华文化的体现/器物是中华传统工艺等）。2分 （只写文化载体没有分） • 第二层： • （事物是普遍联系的，）何尊展现了中华文化源远流长、博大精深/具有强大的凝聚力和连 续性是中华民族共同文化特质的体现/是中华文明具有统一性和连续性的重要见证。
2025各区期末,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025东城期末\细则\2025东城期末细则.pptx,4643, [ppt/slides/slide11.xml] 19 （ 1 ）评分细则（两种思路都可以得分，如果在同样的思路中，要求涉及具体问题不同， 1 个问题 1 分 ） 思路 1 . 充电桩方案的具体内容是否 符合 / 违反规定（依法依规） 如： 设置充电 柜 是否违反消防 规定； 改变公有部分用途的 法律程序 问题 ； 涉及民法典对公共区域功能改变的 规定 ； 思路 2 . 充电桩方案的具体内容涉及哪些 权利 ？ 如： 公共区域设置充电 柜 是否涉及 侵权 问题；  可能侵害部分业主对公共部分的合法 权利 充电 柜 建设是否损害 相邻权 的问题 充电柜 安全问题可能侵犯居民的 人身安全和财产权 
2025各区期末,reference-answer,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025东城期末\试卷\2025北京东城高三（上）期末政治（教师版）.pdf,21791, [PAGE 1] 第1页/共20页    2025 北京东城高三（上）期末  政    治  一、本部分共15 题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要求的一项。  1．十一届三中全会，把党和国家的工作重点转移到现代化建设上来；十四届三中全会，决定建立社会主 义市场经济体制；二十届三中全会，决定进一步全面深化改革、推进中国式现代化……1978年以来的历 届三中全会都与“改革开放”紧密相连，由此可见，改革开放是（  ）  A．中华民族有史以来最为广泛而深刻的社会变革   B．中国特色社会主义全部理论和实践的主题   C．生产关系适应生产力、经济基础适应上层建筑的要求
2025各区期末,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025丰台期末\细则\2025丰台期末细则.pptx,11164," [ppt/slides/slide10.xml] 评分标准说明： 分档赋分 水平 4 （ 7-8 分）：  从至少 2 个维度，运用至少 3 个知识点进行分析和论证。论证逻辑严密，条理清晰，结合材料回应问题。 可以选择的维度有：“数”从哪里来，“数”当如何定，“数”为何所用；也可以从为什么要胸中有数、如何做到胸中有数等维度去进行论述。满分卷要求更高，要求覆盖到 3 个维度、 3 个知识点且语言表达准确无误。 水平 3 （ 4-6 分） :  从至少 2 个维度，运用至少 2 个知识点进行分析和论证 ,  观点比较明确，能表达自己的见解；能扣住观点展开论述，知识运用比较准确；逻辑性较强，有条理"
2025各区期末,reference-answer,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025丰台期末\试卷\2025北京丰台高三（上）期末政治（教师版）.pdf,17765, [PAGE 1] 第1页/共18页    2025 北京丰台高三（上）期末  政    治  2025.01  本试卷共8 页，100 分。考试时长90 分钟。考生务必将答案答在答题卡上，在试卷上作答无 效。考试结束后，将本试卷和答题卡一并交回。  第一部分  一.本部分共15 题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要求 的一项。  1. 中华文明从来不用单一文化代替多元文化，而是由多元文化汇聚成共同文化，化解冲突，凝聚共识。中 华优秀传统文化有很多重要元素，共同塑造出中华文明的突出特性——突出的连续性、突出的创新性、突 出的统一性、突出的包容性、突出的和平性。以
2025各区期末,unknown,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025朝阳期末\其他材料\朝阳高三期末2025.pptx,14967, [ppt/slides/slide1.xml] 朝阳高三期末 2025.1  [ppt/slides/slide10.xml] 8. 人民代表大会制度是中国共产党领导中国人民艰辛探索长期奋斗的成果，是从中国土壤中生长起来的全新政治制度，是人类政治制度史上的伟大创造。在新时代新征程坚持好、完善好、运行好 人民代表大会制度，要着力于 ① 充分发挥人大保证全面有效实施宪法法律的重要作用  ② 健全政党协商、人大协商、政府协商、政协协商、人民团体协商 ③ 健全人大对行政机关、监察机关、审判机关、检察机关监督制度 ④ 制定民族团结进步促进法，拓宽基层群众有序参与基层治理渠道 A.①②  　　　　 B.
2025各区期末,reference-answer,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025朝阳期末\试卷\2025北京朝阳高三（上）期末政治（教师版）.pdf,9884, [PAGE 1] 第1页/共9页    2025 北京朝阳高三（上）期末  政    治     2025.1  （考试时间90 分钟    满分100 分）  第一部分  本部分共15 题，每题3分，共45 分。在每题列出的四个选项中，选出最符合题目要求的一项。  1.中华人民共和国成立75 年来，中国共产党团结带领人民在各个领域取得了巨大成就，其中的根本成就是 开创、坚持、捍卫、发展了中国特色社会主义，推动中国特色社会主义进入了新时代。在75 年的光辉历程 中，中国共产党人团结带领全党全国各族人民  ①通过社会主义改造，为开创中国特色社会主义提供了完善的市场运行机制  ②解放思想、锐意进
2025各区期末,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025海淀期中\细则\2025海淀期中细则.docx,1446,海淀区2024-2025学年高三年级第一学期期中练习 本部分共15题，每题3分，共45分。 本部分共6题，共55分。 16．（11分） （1）可从生产技术、产品质量、消费方式、市场需求等角度回答。 （2）咖啡企业应客观看待“出海”的机遇与挑战，制定正确的经营战略，重视对海外市场的考察研究，在充分了解市场信息的基础上，通过提高自主创新能力形成自己的竞争优势。政府可以通过税收优惠等政策鼓励、支持企业积极参与经济全球化，充分利用国际国内两种资源、两个市场，打造稳定供应链，降低生产成本。面对国际贸易中出现的贸易摩擦，我国政府和企业要共同携手，充分利用国际组织赋予的权利，积极参与全球经济治理和规则制定，
2025各区期末,reference-answer,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025海淀期中\试卷\2024北京海淀高三（上）期中政治（教师版）.pdf,9796, [PAGE 1] 第1页/共10页    2024 北京海淀高三（上）期中  政    治  2024.11  本试卷共8 页，100 分。考试时长90 分钟。考生务必将答案答在答题纸上，在试卷上作 答无效。考试结束后，将本试卷和答题纸一并交回。  第一部分  本部分共15 题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要求的一 项。  1. 商业航天是指以市场为主导、具有商业盈利模式的航天活动，其产业链如下图所示。    在火箭制造与发射、航天运载火箭生产方面，中国航天科技集团等国有企业拥有自主知识产权，创新能力 突出，核心竞争力强，引领支撑商业航天发展；在运载火箭设计
2025各区期末,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025海淀期末\细则\2025海淀期末细则.pptx,14952, [ppt/slides/slide1.xml] 海淀区小学教师在线研修课程 2025-01- 18  [ppt/slides/slide10.xml] 等级水平 等级描述 水平 4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展开 论述；逻辑严密，条理清晰。 水平 3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比 较准确；逻辑性较强，有条理。 水平 2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论 述缺乏逻辑，条理性差。 水平 1 应答与试题无关；或重复试题内容；或没有应答。 可从联系的观点、发展的观点、实现中华优秀传统文化创造性转化与创新性
2025各区期末,reference-answer,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025海淀期末\试卷\2025北京海淀高三（上）期末政治（教师版）.docx,10087,2025北京海淀高三（上）期末 政    治 2025.01 本试卷共8页，100分。考试时长90分钟。考生务必将答案答在答题纸上，在试卷上作答无效。考试结束后，将本试卷和答题纸一并交回。 第一部分 本部分共15题，每题3分，共45分。在每题列出的四个选项中，选出最符合题目要求的一项。 “北京中轴线”，申遗成功！联合国教科文组织第46届世界遗产大会通过决议，将“北京中轴线——中国理想都城秩序的杰作”列入《世界遗产名录》。完成下面小题。 1. 一线中轴，承古通今。从钟鼓楼里的晨钟暮鼓，到古树名木间的鸟叫虫鸣，从古都会馆中的悠悠京韵，再到市井胡同里的吆喝叫卖，中轴线上的声音串联起穿透七百多年的自然
2025各区期末,rubric,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025西城期末\细则\2025西城期末细则.pdf,4165, [PAGE 1] 北京市西城区2024—2025 学年度第一学期期末试卷  高三思想政治答案及评分参考 第1页（共5页）        北京市西城区2024—2025 学年度第一学期期末试卷  高三思想政治答案及评分参考  2025.1  一、选择题（共45 分）  题号  1  2  3  4  5  6  7  8  9  10  答案  D  B  C  D  C  A  B  C  B  A  题号  11  12  13  14  15    答案  D  B  A  B  B  二、非选择题（共55 分）  16.（11分）  （1）文物建筑承载着特定的历史记忆。通过活化利用，可
2025各区期末,reference-answer,C:\Users\Administrator\Desktop\2025各区模拟题\2025各区期末\2025西城期末\试卷\2025北京西城高三（上）期末政治（教师版）.pdf,8259, [PAGE 1] 第1页/共10页    2025 北京西城高三（上）期末  政    治  2025.1  本试卷共10 页，100 分。考试时长90 分钟。考生务必将答案答在答题卡上，在试卷上作答无效。考试 结束后，将本试卷和答题卡一并交回。  第一部分  本部分共15 题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要求的一项。  1．  分析卫星拍摄的夜间灯光数据，会发现在许多城市中心的繁华地段，都有一个灯光明亮的地方，它们 拥有共同的名字——人民广场。据统计，约有100 座人民广场是在上世纪90 年代建成；2013 年左右，人 民广场建设热潮又在刚刚摆脱贫困的地区
2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\其他材料\26东城一模细则.pdf,5661, [PAGE 1] 文化：人民是文化发展的主体、优秀文化的作用、社会效益与经济效益的统一、中 华民族精神、社会主义核心价值观等 哲学：人民群众是社会历史的主体、矛盾的主次方面(情绪需求是次要方面，思想 性、艺术性是主要方面)、价选与价判、社会意识的反作用、系统观点看问题等 一 、核心考点  [PAGE 2] 二、示 例 答 案 ( 水 平 4 ) 优秀文艺作品必须坚持以人民为中心的创作导向，贴近大众情绪、回  应人民关切，更要立足时代、弘扬和践行民族精神和核心价值观等时代情  感，创作无愧于时代和人民的精品力作。 社会主义文艺本质上是人民的文艺，能够反映大众心声、引发情感共  鸣的文艺作品，更
2026各区一模,reference-answer,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\试卷\2026北京东城高三一模政治（教师版）.pdf,8252, [PAGE 1] 第1页/共10页    2026 北京东城高三一模  政    治  2026.4  本试卷共10 页，共100 分。考试时长90 分钟。考生务必将答案答在答题卡上，在试卷上作 答无效。考试结束后，将本试卷和答题卡一并交回。  第一部分选择题  本部分共15 题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要求的一 项。  1．2025 年，面对复杂严峻的国内外环境，我国经济交出“六字”亮眼成绩单，展现强劲韧性与活力。    对这份成绩单的看法正确的有  ①在党的全面领导下，制度优势转化为经济治理效能  ②以生产关系的根本改变夯实粮食安全和产业优化的基础 
2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\16.pptx,2077, [ppt/slides/slide1.xml] 2025-2026B 东城高三政治综合练习（一） 主观题细则 2026.4  [ppt/slides/slide10.xml] 优秀试卷画像 1.  任务理解好：作答中有问题意识，始终围绕 “ 优秀文艺 ” 核心话题展开 2.  学科语言积累和转化都很顺利，能把满足大众情绪转化贴近人民文化 需求等相关，把时代情感转化为核心价值观、民族精神 等 3.  逻辑建构清晰，清楚分析观点合理与不合理之处，重心能倾向 后者  [ppt/slides/slide11.xml] 教学建议： 1.  知识上 加强观点理解，避免机械记忆 2.  作答过程中回扣问题
2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\17.pptx,1493, [ppt/slides/slide1.xml] 2025-2026B 东城高三政治综合练习（一） 主观题细则 2026.4  [ppt/slides/slide2.xml] 17. 结合材料，运用《政治与法治》知识，说明青年友好城市建设是如何将 “ 青年心事 ” 转化为城市治理 “ 实事 ” 的。 材料分析 1*3 “ 心事 ” 被听见 调研、梳理、征集模拟提案、人大代表联络站， 汇集民意与诉 求，心事被听见 。 期待有回应 完整的制度程序、参与实践；构建多样、畅通、有序的民主渠道， 转化议题为提案、议案、期待有回应。 实惠落实处 青年的心事通过政策落地，提升城市建设治理效能， 实惠落实处。
2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\18+选择7、13.pptx,1733, [ppt/slides/slide1.xml] 2025-2026B 东城高三政治综合练习（一） 主观题细则 2026.4  [ppt/slides/slide10.xml] 6 分卷  [ppt/slides/slide11.xml] 3 分卷   案例分析不准确  [ppt/slides/slide12.xml] 2 分卷 只有总结，没有案例分析  [ppt/slides/slide13.xml] A  ←  -B -B  ∪  -C -C  →  -B 假： -A   -B 假： B    C 假： -C  B       -B    C/-C  √ C -C B A A 太阳风带电粒
2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\19（1）.pptx,170, [ppt/slides/slide1.xml] 19(1)3 分 方法： 调查研究法。 （替代： 问卷 / 访谈 / 实地调研 ） 1 分 理由 : 获取一手资料。（ 替代 知识：实践是认识的基础 / 获取感性材料 等） 1分       弥补文献研究局限，增强研究针对性。 （替代知识：多种研究方法综合运用 / 分析与综合 统一） 1分
2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\19（2）.pptx,1613, [ppt/slides/slide1.xml] 2025-2026A 东城高三政治期末 主观题细则 2026.1  [ppt/slides/slide10.xml] 审题 不清 材料一、材料二都结合 了，还有无关知识 堆砌  [ppt/slides/slide11.xml] 备考 改进建议： 1. 重点训练审题。 结合哪一则材料？运用什么知识？ 一个设问几个学科任务？如何从结构上区分不同学科任务 2. 经济模块， 建构知识图谱， 给学生 积累一些常用的学科知识 ，并 强化应用训练 。 3. 尖子生要 紧扣 问题，训练 精准 分析材料，从 微观到宏观全链条分析 一个点或一个角度的 能力。  [
