question_id,node_names,sentence_id,sentence,source_rubric_atom_ids,use_condition
CC0244_2026_东城_期末_18,分关系·定责任 + 排维权步骤,CC0244_2026_东城_期末_18_S05,向刘某主张一般过错侵权时，应围绕销售有损伤无人机的行为、损害后果、因果关系和过错展开。,R_CC0244_2026_东城_期末_18_03|R_CC0244_2026_东城_期末_18_05|R_CC0244_2026_东城_期末_18_07|R_CC0244_2026_东城_期末_18_08,运用《法律与生活》知识，分析本案涉及的法律责任及法律依据。
CC0244_2026_东城_期末_18,分关系·定责任 + 排维权步骤,CC0244_2026_东城_期末_18_S06,向生产者主张产品责任时，应围绕产品缺陷、损害后果和因果关系展开，不能误写成过错推定或举证责任倒置。,R_CC0244_2026_东城_期末_18_03|R_CC0244_2026_东城_期末_18_05|R_CC0244_2026_东城_期末_18_07|R_CC0244_2026_东城_期末_18_08,运用《法律与生活》知识，分析本案涉及的法律责任及法律依据。
CC0244_2026_东城_期末_18,分关系·定责任 + 排维权步骤,CC0244_2026_东城_期末_18_S07,陈某应保存邮件、转账、收货、质量鉴定、医疗费、经营损失和协商记录等证据。,R_CC0244_2026_东城_期末_18_03|R_CC0244_2026_东城_期末_18_05|R_CC0244_2026_东城_期末_18_07|R_CC0244_2026_东城_期末_18_08,运用《法律与生活》知识，分析本案涉及的法律责任及法律依据。
CC0244_2026_东城_期末_18,分关系·定责任 + 排维权步骤,CC0244_2026_东城_期末_18_S08,陈某应区分违约责任、侵权责任和产品责任，提出赔偿损失等合理诉求，选择与事实和证据相匹配的诉讼策略。,R_CC0244_2026_东城_期末_18_03|R_CC0244_2026_东城_期末_18_05|R_CC0244_2026_东城_期末_18_07|R_CC0244_2026_东城_期末_18_08,运用《法律与生活》知识，分析本案涉及的法律责任及法律依据。
CC0373_2026_顺义_一模_18,分关系·定责任 + 推价值,CC0373_2026_顺义_一模_18_S01,闫某能获得法院支持,R_CC0373_2026_顺义_一模_18_P01|R_CC0373_2026_顺义_一模_18_P02|R_CC0373_2026_顺义_一模_18_P03|R_CC0373_2026_顺义_一模_18_P04|R_CC0373_2026_顺义_一模_18_P05|R_CC0373_2026_顺义_一模_18_P06|R_CC0373_2026_顺义_一模_18_P07,结合材料，运用《法律与生活》知识，闫某和张某的诉求能否得到法院的支持，并说明理由。
CC0373_2026_顺义_一模_18,分关系·定责任 + 推价值,CC0373_2026_顺义_一模_18_S02,劳动者享有平等就业和选择职业的权利，不因民族、种族、性别、宗教信仰等不同而受歧视,R_CC0373_2026_顺义_一模_18_P01|R_CC0373_2026_顺义_一模_18_P02|R_CC0373_2026_顺义_一模_18_P03|R_CC0373_2026_顺义_一模_18_P04|R_CC0373_2026_顺义_一模_18_P05|R_CC0373_2026_顺义_一模_18_P06|R_CC0373_2026_顺义_一模_18_P07,结合材料，运用《法律与生活》知识，闫某和张某的诉求能否得到法院的支持，并说明理由。
CC0373_2026_顺义_一模_18,分关系·定责任 + 推价值,CC0373_2026_顺义_一模_18_S03,公司因性别对求职者差别对待，属于就业歧视，违反公平、平等原则，损害闫某平等获得就业机会的权益,R_CC0373_2026_顺义_一模_18_P01|R_CC0373_2026_顺义_一模_18_P02|R_CC0373_2026_顺义_一模_18_P03|R_CC0373_2026_顺义_一模_18_P04|R_CC0373_2026_顺义_一模_18_P05|R_CC0373_2026_顺义_一模_18_P06|R_CC0373_2026_顺义_一模_18_P07,结合材料，运用《法律与生活》知识，闫某和张某的诉求能否得到法院的支持，并说明理由。
CC0373_2026_顺义_一模_18,分关系·定责任 + 推价值,CC0373_2026_顺义_一模_18_S04,张某不能获得法院支持,R_CC0373_2026_顺义_一模_18_P01|R_CC0373_2026_顺义_一模_18_P02|R_CC0373_2026_顺义_一模_18_P03|R_CC0373_2026_顺义_一模_18_P04|R_CC0373_2026_顺义_一模_18_P05|R_CC0373_2026_顺义_一模_18_P06|R_CC0373_2026_顺义_一模_18_P07,结合材料，运用《法律与生活》知识，闫某和张某的诉求能否得到法院的支持，并说明理由。
CC0373_2026_顺义_一模_18,分关系·定责任 + 推价值,CC0373_2026_顺义_一模_18_S05,根据竞业限制协议，张某应按照约定履行竞业限制义务,R_CC0373_2026_顺义_一模_18_P01|R_CC0373_2026_顺义_一模_18_P02|R_CC0373_2026_顺义_一模_18_P03|R_CC0373_2026_顺义_一模_18_P04|R_CC0373_2026_顺义_一模_18_P05|R_CC0373_2026_顺义_一模_18_P06|R_CC0373_2026_顺义_一模_18_P07,结合材料，运用《法律与生活》知识，闫某和张某的诉求能否得到法院的支持，并说明理由。
CC0373_2026_顺义_一模_18,分关系·定责任 + 推价值,CC0373_2026_顺义_一模_18_S06,张某之妻离职后投资与,R_CC0373_2026_顺义_一模_18_P01|R_CC0373_2026_顺义_一模_18_P02|R_CC0373_2026_顺义_一模_18_P03|R_CC0373_2026_顺义_一模_18_P04|R_CC0373_2026_顺义_一模_18_P05|R_CC0373_2026_顺义_一模_18_P06|R_CC0373_2026_顺义_一模_18_P07,结合材料，运用《法律与生活》知识，闫某和张某的诉求能否得到法院的支持，并说明理由。
CC0373_2026_顺义_一模_18,分关系·定责任 + 推价值,CC0373_2026_顺义_一模_18_S07,公司存在竞争关系的,R_CC0373_2026_顺义_一模_18_P01|R_CC0373_2026_顺义_一模_18_P02|R_CC0373_2026_顺义_一模_18_P03|R_CC0373_2026_顺义_一模_18_P04|R_CC0373_2026_顺义_一模_18_P05|R_CC0373_2026_顺义_一模_18_P06|R_CC0373_2026_顺义_一模_18_P07,结合材料，运用《法律与生活》知识，闫某和张某的诉求能否得到法院的支持，并说明理由。
CC0373_2026_顺义_一模_18,分关系·定责任 + 推价值,CC0373_2026_顺义_一模_18_S08,公司，且夫妻生产经营所得属于夫妻共同财产，具有利益一致性，构成竞业限制风险,R_CC0373_2026_顺义_一模_18_P01|R_CC0373_2026_顺义_一模_18_P02|R_CC0373_2026_顺义_一模_18_P03|R_CC0373_2026_顺义_一模_18_P04|R_CC0373_2026_顺义_一模_18_P05|R_CC0373_2026_顺义_一模_18_P06|R_CC0373_2026_顺义_一模_18_P07,结合材料，运用《法律与生活》知识，闫某和张某的诉求能否得到法院的支持，并说明理由。
RECOVER_2025_海淀_二模_18,分关系·定责任 + 一格一答 + 认产权·抓侵权 + 排维权步骤,RECOVER_2025_海淀_二模_18_S01,被告……包装（）,R_RECOVER_2025_海淀_二模_18_01|R_RECOVER_2025_海淀_二模_18_02|R_RECOVER_2025_海淀_二模_18_03|R_RECOVER_2025_海淀_二模_18_04|R_RECOVER_2025_海淀_二模_18_05|R_RECOVER_2025_海淀_二模_18_06|R_RECOVER_2025_海淀_二模_18_07|R_RECOVER_2025_海淀_二模_18_08|R_RECOVER_2025_海淀_二模_18_09,运用法治知识，将笔记中划线处补充完整。
RECOVER_2025_海淀_二模_18,分关系·定责任 + 一格一答 + 认产权·抓侵权 + 排维权步骤,RECOVER_2025_海淀_二模_18_S02,未经许可使用商标权/侵犯商标权（要和2对应，）,R_RECOVER_2025_海淀_二模_18_01|R_RECOVER_2025_海淀_二模_18_02|R_RECOVER_2025_海淀_二模_18_03|R_RECOVER_2025_海淀_二模_18_04|R_RECOVER_2025_海淀_二模_18_05|R_RECOVER_2025_海淀_二模_18_06|R_RECOVER_2025_海淀_二模_18_07|R_RECOVER_2025_海淀_二模_18_08|R_RECOVER_2025_海淀_二模_18_09,运用法治知识，将笔记中划线处补充完整。
RECOVER_2025_海淀_二模_18,分关系·定责任 + 一格一答 + 认产权·抓侵权 + 排维权步骤,RECOVER_2025_海淀_二模_18_S03,……的材料/或书证、物证、证词类的例子（，要合理）,R_RECOVER_2025_海淀_二模_18_01|R_RECOVER_2025_海淀_二模_18_02|R_RECOVER_2025_海淀_二模_18_03|R_RECOVER_2025_海淀_二模_18_04|R_RECOVER_2025_海淀_二模_18_05|R_RECOVER_2025_海淀_二模_18_06|R_RECOVER_2025_海淀_二模_18_07|R_RECOVER_2025_海淀_二模_18_08|R_RECOVER_2025_海淀_二模_18_09,运用法治知识，将笔记中划线处补充完整。
RECOVER_2025_海淀_二模_18,分关系·定责任 + 一格一答 + 认产权·抓侵权 + 排维权步骤,RECOVER_2025_海淀_二模_18_S04,老字号/知名度/无侵权/被告拥有的在先权利（要和4对应，）,R_RECOVER_2025_海淀_二模_18_01|R_RECOVER_2025_海淀_二模_18_02|R_RECOVER_2025_海淀_二模_18_03|R_RECOVER_2025_海淀_二模_18_04|R_RECOVER_2025_海淀_二模_18_05|R_RECOVER_2025_海淀_二模_18_06|R_RECOVER_2025_海淀_二模_18_07|R_RECOVER_2025_海淀_二模_18_08|R_RECOVER_2025_海淀_二模_18_09,运用法治知识，将笔记中划线处补充完整。
RECOVER_2025_海淀_二模_18,分关系·定责任 + 一格一答 + 认产权·抓侵权 + 排维权步骤,RECOVER_2025_海淀_二模_18_S05,抢注/抢先注册/恶意注册/损害在先权利/用法条32条（）,R_RECOVER_2025_海淀_二模_18_01|R_RECOVER_2025_海淀_二模_18_02|R_RECOVER_2025_海淀_二模_18_03|R_RECOVER_2025_海淀_二模_18_04|R_RECOVER_2025_海淀_二模_18_05|R_RECOVER_2025_海淀_二模_18_06|R_RECOVER_2025_海淀_二模_18_07|R_RECOVER_2025_海淀_二模_18_08|R_RECOVER_2025_海淀_二模_18_09,运用法治知识，将笔记中划线处补充完整。
RECOVER_2025_海淀_二模_18,分关系·定责任 + 一格一答 + 认产权·抓侵权 + 排维权步骤,RECOVER_2025_海淀_二模_18_S06,诚信/公平/守法和公序良俗/公序良俗（，只能写一个，且必须是民法原则）,R_RECOVER_2025_海淀_二模_18_01|R_RECOVER_2025_海淀_二模_18_02|R_RECOVER_2025_海淀_二模_18_03|R_RECOVER_2025_海淀_二模_18_04|R_RECOVER_2025_海淀_二模_18_05|R_RECOVER_2025_海淀_二模_18_06|R_RECOVER_2025_海淀_二模_18_07|R_RECOVER_2025_海淀_二模_18_08|R_RECOVER_2025_海淀_二模_18_09,运用法治知识，将笔记中划线处补充完整。
RECOVER_2025_海淀_二模_18,分关系·定责任 + 一格一答 + 认产权·抓侵权 + 排维权步骤,RECOVER_2025_海淀_二模_18_S07,市场秩序/营商环境/社会主义核心价值观/中华传统美德/公平竞争（）,R_RECOVER_2025_海淀_二模_18_01|R_RECOVER_2025_海淀_二模_18_02|R_RECOVER_2025_海淀_二模_18_03|R_RECOVER_2025_海淀_二模_18_04|R_RECOVER_2025_海淀_二模_18_05|R_RECOVER_2025_海淀_二模_18_06|R_RECOVER_2025_海淀_二模_18_07|R_RECOVER_2025_海淀_二模_18_08|R_RECOVER_2025_海淀_二模_18_09,运用法治知识，将笔记中划线处补充完整。
RECOVER_2025_海淀_二模_18,分关系·定责任 + 一格一答 + 认产权·抓侵权 + 排维权步骤,RECOVER_2025_海淀_二模_18_S08,旁听收获三层：获得新知,R_RECOVER_2025_海淀_二模_18_01|R_RECOVER_2025_海淀_二模_18_02|R_RECOVER_2025_海淀_二模_18_03|R_RECOVER_2025_海淀_二模_18_04|R_RECOVER_2025_海淀_二模_18_05|R_RECOVER_2025_海淀_二模_18_06|R_RECOVER_2025_海淀_二模_18_07|R_RECOVER_2025_海淀_二模_18_08|R_RECOVER_2025_海淀_二模_18_09,运用法治知识，将笔记中划线处补充完整。
RECOVER_2026_通州_一模_20,分关系·定责任 + 一格一答 + 划风险边界 + 推价值,RECOVER_2026_通州_一模_20_S01,本案中张某自愿参加活动，因自身原因突发意外，并非他人行为造成,R_RECOVER_2026_通州_一模_20_02|R_RECOVER_2026_通州_一模_20_03|R_RECOVER_2026_通州_一模_20_04|R_RECOVER_2026_通州_一模_20_05|R_RECOVER_2026_通州_一模_20_06,阅读材料，完成下表。
RECOVER_2026_通州_一模_20,分关系·定责任 + 一格一答 + 划风险边界 + 推价值,RECOVER_2026_通州_一模_20_S02,李某虽为广场舞义务组织者，但已尽到合理安全保障义务，事前提醒、事后及时救助，且不存在故意或重大过失，与张某死亡不存在因果关系，不承担侵权责任,R_RECOVER_2026_通州_一模_20_02|R_RECOVER_2026_通州_一模_20_03|R_RECOVER_2026_通州_一模_20_04|R_RECOVER_2026_通州_一模_20_05|R_RECOVER_2026_通州_一模_20_06,阅读材料，完成下表。
RECOVER_2026_通州_一模_20,分关系·定责任 + 一格一答 + 划风险边界 + 推价值,RECOVER_2026_通州_一模_20_S03,意义：引导参与者增强风险意识，对自己的行为负责,R_RECOVER_2026_通州_一模_20_02|R_RECOVER_2026_通州_一模_20_03|R_RECOVER_2026_通州_一模_20_04|R_RECOVER_2026_通州_一模_20_05|R_RECOVER_2026_通州_一模_20_06,阅读材料，完成下表。
RECOVER_2026_通州_一模_20,分关系·定责任 + 一格一答 + 划风险边界 + 推价值,RECOVER_2026_通州_一模_20_S04,合理界定了义务组织者的责任范围，体现了公平原则,R_RECOVER_2026_通州_一模_20_02|R_RECOVER_2026_通州_一模_20_03|R_RECOVER_2026_通州_一模_20_04|R_RECOVER_2026_通州_一模_20_05|R_RECOVER_2026_通州_一模_20_06,阅读材料，完成下表。
RECOVER_2026_通州_一模_20,分关系·定责任 + 一格一答 + 划风险边界 + 推价值,RECOVER_2026_通州_一模_20_S05,（可替换维护民事主体合法权益/促进社会公平正义）（）,R_RECOVER_2026_通州_一模_20_02|R_RECOVER_2026_通州_一模_20_03|R_RECOVER_2026_通州_一模_20_04|R_RECOVER_2026_通州_一模_20_05|R_RECOVER_2026_通州_一模_20_06,阅读材料，完成下表。
RECOVER_2026_通州_一模_20,分关系·定责任 + 一格一答 + 划风险边界 + 推价值,RECOVER_2026_通州_一模_20_S06,鼓励社会成员在互帮互助中传递社会主义核心价值观，维护和谐有序的社区生活秩序,R_RECOVER_2026_通州_一模_20_02|R_RECOVER_2026_通州_一模_20_03|R_RECOVER_2026_通州_一模_20_04|R_RECOVER_2026_通州_一模_20_05|R_RECOVER_2026_通州_一模_20_06,阅读材料，完成下表。
RECOVER_2026_通州_一模_20,分关系·定责任 + 一格一答 + 划风险边界 + 推价值,RECOVER_2026_通州_一模_20_S07,（可替换弘扬中华传统美德）（）,R_RECOVER_2026_通州_一模_20_02|R_RECOVER_2026_通州_一模_20_03|R_RECOVER_2026_通州_一模_20_04|R_RECOVER_2026_通州_一模_20_05|R_RECOVER_2026_通州_一模_20_06,阅读材料，完成下表。
RECOVER_2024_东城_二模_19_1,排维权步骤,RECOVER_2024_东城_二模_19_1_S01,诉讼请求：判令被告承担全部仓储费用/继续履行，或判令被告支付尾款/继续履行，被告承担诉讼费用（）,RECOVER_2024_东城_二模_19_1_R01|RECOVER_2024_东城_二模_19_1_R02|RECOVER_2024_东城_二模_19_1_R03,请你选择其中一方进行代理，并撰写起诉状。（）
RECOVER_2024_东城_二模_19_1,排维权步骤,RECOVER_2024_东城_二模_19_1_S02,事实踩意：写清买卖、仓储约定、延期协商、垫付/拒付事实,RECOVER_2024_东城_二模_19_1_R01|RECOVER_2024_东城_二模_19_1_R02|RECOVER_2024_东城_二模_19_1_R03,请你选择其中一方进行代理，并撰写起诉状。（）
RECOVER_2024_东城_二模_19_1,排维权步骤,RECOVER_2024_东城_二模_19_1_S03,理由：全面履行、诚信原则、单方变更、违约责任，或公平原则、合同有效、全面履行、违约责任,RECOVER_2024_东城_二模_19_1_R01|RECOVER_2024_东城_二模_19_1_R02|RECOVER_2024_东城_二模_19_1_R03,请你选择其中一方进行代理，并撰写起诉状。（）
RECOVER_2024_东城_二模_19_2,排维权步骤,RECOVER_2024_东城_二模_19_2_S01,指出“合同内容应清晰明确”即可得,RECOVER_2024_东城_二模_19_2_R01,为避免类似问题产生，我们应该________。（）
RECOVER_2024_东城_二模_19_2,排维权步骤,RECOVER_2024_东城_二模_19_2_S02,替代表达包括明确双方权利义务、合同内容完善细化具体、意思表示明确,RECOVER_2024_东城_二模_19_2_R01,为避免类似问题产生，我们应该________。（）
RECOVER_2025_丰台_二模_19_2,认产权·抓侵权 + 划风险边界,RECOVER_2025_丰台_二模_19_2_S01,法律在技术创新与社会秩序之间的平衡作用（）,RECOVER_2025_丰台_二模_19_2_R01|RECOVER_2025_丰台_二模_19_2_R02|RECOVER_2025_丰台_二模_19_2_R03|RECOVER_2025_丰台_二模_19_2_R04,一纸司法建议，既为当下划定了红线，防止技术滥用，又为未来创新发展预留了空间。运用《法律与生活》知识，谈谈你对这句话的理解。（）
RECOVER_2025_丰台_二模_19_2,认产权·抓侵权 + 划风险边界,RECOVER_2025_丰台_二模_19_2_S02,明确AI技术应用的法律边界，规范当前技术行为，防止技术滥用，并为未来创新提供合法空间（）,RECOVER_2025_丰台_二模_19_2_R01|RECOVER_2025_丰台_二模_19_2_R02|RECOVER_2025_丰台_二模_19_2_R03|RECOVER_2025_丰台_二模_19_2_R04,一纸司法建议，既为当下划定了红线，防止技术滥用，又为未来创新发展预留了空间。运用《法律与生活》知识，谈谈你对这句话的理解。（）
RECOVER_2025_丰台_二模_19_2,认产权·抓侵权 + 划风险边界,RECOVER_2025_丰台_二模_19_2_S03,版权雷达、数字巡警对侵权行为实时监测，保护创作者合法权益，维护社会公共利益（）,RECOVER_2025_丰台_二模_19_2_R01|RECOVER_2025_丰台_二模_19_2_R02|RECOVER_2025_丰台_二模_19_2_R03|RECOVER_2025_丰台_二模_19_2_R04,一纸司法建议，既为当下划定了红线，防止技术滥用，又为未来创新发展预留了空间。运用《法律与生活》知识，谈谈你对这句话的理解。（）
RECOVER_2025_丰台_二模_19_2,认产权·抓侵权 + 划风险边界,RECOVER_2025_丰台_二模_19_2_S04,安全体检为技术创新提供合法路径，体现公平原则、诚信原则、守法和公序良俗原则（）,RECOVER_2025_丰台_二模_19_2_R01|RECOVER_2025_丰台_二模_19_2_R02|RECOVER_2025_丰台_二模_19_2_R03|RECOVER_2025_丰台_二模_19_2_R04,一纸司法建议，既为当下划定了红线，防止技术滥用，又为未来创新发展预留了空间。运用《法律与生活》知识，谈谈你对这句话的理解。（）
RECOVER_2026_延庆_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_延庆_一模_18_1_S01,M公司涉嫌侵犯李某的肖像权、名誉权,RECOVER_2026_延庆_一模_18_1_R01|RECOVER_2026_延庆_一模_18_1_R02|RECOVER_2026_延庆_一模_18_1_R03,结合材料一，运用《法律与生活》知识，分析M公司涉嫌哪些违法行为，若主持人李某诉至法院，可提出哪些诉讼请求并说明理由。（）
RECOVER_2026_延庆_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_延庆_一模_18_1_S02,侵犯消费者知情权,RECOVER_2026_延庆_一模_18_1_R01|RECOVER_2026_延庆_一模_18_1_R02|RECOVER_2026_延庆_一模_18_1_R03,结合材料一，运用《法律与生活》知识，分析M公司涉嫌哪些违法行为，若主持人李某诉至法院，可提出哪些诉讼请求并说明理由。（）
RECOVER_2026_延庆_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_延庆_一模_18_1_S03,进行虚假和引人误解的商业宣传，构成不正当竞争,RECOVER_2026_延庆_一模_18_1_R01|RECOVER_2026_延庆_一模_18_1_R02|RECOVER_2026_延庆_一模_18_1_R03,结合材料一，运用《法律与生活》知识，分析M公司涉嫌哪些违法行为，若主持人李某诉至法院，可提出哪些诉讼请求并说明理由。（）
RECOVER_2026_延庆_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_延庆_一模_18_1_S04,诉讼请求：停止侵害、赔偿损失、承担诉讼费用、赔礼道歉,RECOVER_2026_延庆_一模_18_1_R01|RECOVER_2026_延庆_一模_18_1_R02|RECOVER_2026_延庆_一模_18_1_R03,结合材料一，运用《法律与生活》知识，分析M公司涉嫌哪些违法行为，若主持人李某诉至法院，可提出哪些诉讼请求并说明理由。（）
RECOVER_2026_延庆_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_延庆_一模_18_1_S05,事实、侵权行为、违背诚信原则、事实与侵权分析恰当,RECOVER_2026_延庆_一模_18_1_R01|RECOVER_2026_延庆_一模_18_1_R02|RECOVER_2026_延庆_一模_18_1_R03,结合材料一，运用《法律与生活》知识，分析M公司涉嫌哪些违法行为，若主持人李某诉至法院，可提出哪些诉讼请求并说明理由。（）
RECOVER_2026_房山_一模_17_1,分关系·定责任 + 划风险边界,RECOVER_2026_房山_一模_17_1_S01,AI幻觉造成的损失不由A公司买单（）,RECOVER_2026_房山_一模_17_1_R01|RECOVER_2026_房山_一模_17_1_R02|RECOVER_2026_房山_一模_17_1_R03,结合材料，运用“民事法律关系”知识，辨析“AI幻觉造成损失谁买单”。（）
RECOVER_2026_房山_一模_17_1,分关系·定责任 + 划风险边界,RECOVER_2026_房山_一模_17_1_S02,民事法律关系主体包括自然人、法人和非法人组织，AI不具备民事主体资格，AI赔偿承诺不具法律效力,RECOVER_2026_房山_一模_17_1_R01|RECOVER_2026_房山_一模_17_1_R02|RECOVER_2026_房山_一模_17_1_R03,结合材料，运用“民事法律关系”知识，辨析“AI幻觉造成损失谁买单”。（）
RECOVER_2026_房山_一模_17_1,分关系·定责任 + 划风险边界,RECOVER_2026_房山_一模_17_1_S03,A公司已履行提示义务不承担赔偿，或梁某作为民事主体应有注意义务,RECOVER_2026_房山_一模_17_1_R01|RECOVER_2026_房山_一模_17_1_R02|RECOVER_2026_房山_一模_17_1_R03,结合材料，运用“民事法律关系”知识，辨析“AI幻觉造成损失谁买单”。（）
RECOVER_2026_西城_二模_18_1,分关系·定责任 + 排维权步骤 + 划风险边界 + 推价值,RECOVER_2026_西城_二模_18_1_S01,AI不具有民事主体资格，不能独立作出意思表示，不产生法律效力,RECOVER_2026_西城_二模_18_1_R01|RECOVER_2026_西城_二模_18_1_R02|RECOVER_2026_西城_二模_18_1_R03,结合材料，阐明本案判决的法律依据。（）
RECOVER_2026_西城_二模_18_1,分关系·定责任 + 排维权步骤 + 划风险边界 + 推价值,RECOVER_2026_西城_二模_18_1_S02,被告已显著提示AI内容局限性，尽到合理注意义务，不存在过错,RECOVER_2026_西城_二模_18_1_R01|RECOVER_2026_西城_二模_18_1_R02|RECOVER_2026_西城_二模_18_1_R03,结合材料，阐明本案判决的法律依据。（）
RECOVER_2026_西城_二模_18_1,分关系·定责任 + 排维权步骤 + 划风险边界 + 推价值,RECOVER_2026_西城_二模_18_1_S03,梁某未能举证实际损害及损害与AI内容的因果关系，不满足侵权构成要件，侵权不成立,RECOVER_2026_西城_二模_18_1_R01|RECOVER_2026_西城_二模_18_1_R02|RECOVER_2026_西城_二模_18_1_R03,结合材料，阐明本案判决的法律依据。（）
RECOVER_2026_门头沟_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_门头沟_一模_18_1_S01,从提起诉讼的主体看：公民、法人或者其他组织可以向人民法院提出诉讼请求,RECOVER_2026_门头沟_一模_18_1_R01|RECOVER_2026_门头沟_一模_18_1_R02|RECOVER_2026_门头沟_一模_18_1_R03,结合材料，运用《法律与生活》的知识，说明本案是如何消除损害风险，维护生态环境公共利益的。（）
RECOVER_2026_门头沟_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_门头沟_一模_18_1_S02,公益社会组织承担社会责任提起环境民事公益诉讼,RECOVER_2026_门头沟_一模_18_1_R01|RECOVER_2026_门头沟_一模_18_1_R02|RECOVER_2026_门头沟_一模_18_1_R03,结合材料，运用《法律与生活》的知识，说明本案是如何消除损害风险，维护生态环境公共利益的。（）
RECOVER_2026_门头沟_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_门头沟_一模_18_1_S03,从纠纷解决方式看：本案通过和解、司法调解、诉讼方式解决,RECOVER_2026_门头沟_一模_18_1_R01|RECOVER_2026_门头沟_一模_18_1_R02|RECOVER_2026_门头沟_一模_18_1_R03,结合材料，运用《法律与生活》的知识，说明本案是如何消除损害风险，维护生态环境公共利益的。（）
RECOVER_2026_门头沟_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_门头沟_一模_18_1_S04,和解、调解、诉讼提供多元纠纷解决途径,RECOVER_2026_门头沟_一模_18_1_R01|RECOVER_2026_门头沟_一模_18_1_R02|RECOVER_2026_门头沟_一模_18_1_R03,结合材料，运用《法律与生活》的知识，说明本案是如何消除损害风险，维护生态环境公共利益的。（）
RECOVER_2026_门头沟_一模_18_1,排维权步骤 + 划风险边界,RECOVER_2026_门头沟_一模_18_1_S05,从法律效力看：经人民法院依法确认有效的和解和调解协议具有强制执行效力,RECOVER_2026_门头沟_一模_18_1_R01|RECOVER_2026_门头沟_一模_18_1_R02|RECOVER_2026_门头沟_一模_18_1_R03,结合材料，运用《法律与生活》的知识，说明本案是如何消除损害风险，维护生态环境公共利益的。（）
RECOVER_2026_朝阳_期末_18_1,分关系·定责任,RECOVER_2026_朝阳_期末_18_1_S01,合同依法成立：主播宣称手串为小叶紫檀并作出“假一赔十”的承诺，属于要约,R_RECOVER_2026_朝阳_期末_18_1_01|R_RECOVER_2026_朝阳_期末_18_1_02|R_RECOVER_2026_朝阳_期末_18_1_03|R_RECOVER_2026_朝阳_期末_18_1_04|R_RECOVER_2026_朝阳_期末_18_1_05,结合上述案例，运用《法律与生活》知识，说明法院判决的依据。（）
RECOVER_2026_朝阳_期末_18_1,分关系·定责任,RECOVER_2026_朝阳_期末_18_1_S02,侯某观看直播后购买并支付价款，属于承诺，承诺生效后买卖合同成立,R_RECOVER_2026_朝阳_期末_18_1_01|R_RECOVER_2026_朝阳_期末_18_1_02|R_RECOVER_2026_朝阳_期末_18_1_03|R_RECOVER_2026_朝阳_期末_18_1_04|R_RECOVER_2026_朝阳_期末_18_1_05,结合上述案例，运用《法律与生活》知识，说明法院判决的依据。（）
RECOVER_2026_朝阳_期末_18_1,分关系·定责任,RECOVER_2026_朝阳_期末_18_1_S03,合同合法有效：双方具有相应民事行为能力，意思表示真实，内容不违反法律法规强制性规定、不违背公序良俗,R_RECOVER_2026_朝阳_期末_18_1_01|R_RECOVER_2026_朝阳_期末_18_1_02|R_RECOVER_2026_朝阳_期末_18_1_03|R_RECOVER_2026_朝阳_期末_18_1_04|R_RECOVER_2026_朝阳_期末_18_1_05,结合上述案例，运用《法律与生活》知识，说明法院判决的依据。（）
RECOVER_2026_朝阳_期末_18_1,分关系·定责任,RECOVER_2026_朝阳_期末_18_1_S04,“假一赔十”的承诺成为合同内容，对张某具有法律约束力,R_RECOVER_2026_朝阳_期末_18_1_01|R_RECOVER_2026_朝阳_期末_18_1_02|R_RECOVER_2026_朝阳_期末_18_1_03|R_RECOVER_2026_朝阳_期末_18_1_04|R_RECOVER_2026_朝阳_期末_18_1_05,结合上述案例，运用《法律与生活》知识，说明法院判决的依据。（）
RECOVER_2026_朝阳_期末_18_1,分关系·定责任,RECOVER_2026_朝阳_期末_18_1_S05,张某未按照全面、诚信原则履行合同义务,R_RECOVER_2026_朝阳_期末_18_1_01|R_RECOVER_2026_朝阳_期末_18_1_02|R_RECOVER_2026_朝阳_期末_18_1_03|R_RECOVER_2026_朝阳_期末_18_1_04|R_RECOVER_2026_朝阳_期末_18_1_05,结合上述案例，运用《法律与生活》知识，说明法院判决的依据。（）
RECOVER_2026_朝阳_期末_18_1,分关系·定责任,RECOVER_2026_朝阳_期末_18_1_S06,张某构成违约且需承担违约责任：交付的大叶紫檀与合同约定的小叶紫檀不符,R_RECOVER_2026_朝阳_期末_18_1_01|R_RECOVER_2026_朝阳_期末_18_1_02|R_RECOVER_2026_朝阳_期末_18_1_03|R_RECOVER_2026_朝阳_期末_18_1_04|R_RECOVER_2026_朝阳_期末_18_1_05,结合上述案例，运用《法律与生活》知识，说明法院判决的依据。（）
