path,root,year,district,exam_type,role,suffix,size
/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/09_delivery/选必一_当代国际政治与经济_完整学生讲义_20260504.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,96175
/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/09_delivery/选必一_当代国际政治与经济_完整学生讲义_最终闭环版_20260504.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,159141
/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/09_delivery/选必一_当代国际政治与经济_完整学生讲义_20260504.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,238338
/Users/wanglifei/Desktop/北京高考政治/选必一_当代国际政治与经济_四线终极全书_2026-05-03/09_delivery/选必一_当代国际政治与经济_完整学生讲义_最终闭环版_20260504.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,426133
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_完全模仿哲学宝典返工_2026-05-04/04_delivery/选必三逻辑与思维_完全模仿哲学宝典_学生版_2026-05-04.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,83043
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_完全模仿哲学宝典返工_2026-05-04/04_delivery/word_validation/选必三逻辑与思维_完全模仿哲学宝典_学生版_2026-05-04_word_export.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,915289
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_完全模仿哲学宝典返工_2026-05-04/00_reference/哲学宝典模板.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,387193
/Users/wanglifei/Desktop/北京高考政治/选必三思维宝典_ClaudeCode重跑_2026-05-08/04_final/2026北京高考政治选必三逻辑与思维思维部分宝典-三年模拟全触发全链条.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,107172
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/backup_before_choice_options_20260502_150541.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,380775
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/format_fix_20260502/after_format_fix.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,2423432
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/format_fix_20260502/before_format_fix_20260502_153528.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,383125
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/watermark_deepen2_20260502/哲学宝典最终版_再次加深水印验收.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,3917925
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/watermark_deepen2_20260502/before_deepen2.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,387182
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/choice_options_validation/choice_options_validation.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,2422450
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/watermark_20260502/哲学宝典最终版_水印验收.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,3937010
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/watermark_20260502/before_watermark_apply.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,383909
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/watermark_20260502/哲学宝典最终版_正文水印验收.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,3917546
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/watermark_20260502/before_watermark.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,383909
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/watermark_20260502/before_body_only_section_adjust.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,385212
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/watermark_deepen_20260502/before_deepen.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,387167
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/watermark_deepen_20260502/哲学宝典最终版_加深水印验收.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,3917759
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/format_review_20260502/review_copy.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,383125
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/format_review_20260502/review_copy.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,2422450
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/word_validation/current_toc_check_after_fix.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,2359220
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/word_validation/current_toc_check.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,2359566
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/word_validation/before_reinsert_manga_images.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,330002
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/word_validation/哲学宝典最终版 5.2双终极融合版.WordSaved.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,281032
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/word_validation/哲学宝典最终版 5.2双终极融合版_目录页码美化版.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,2352751
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/audit/word_validation/manga_reinsert_validation.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,2404095
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/outputs/哲学宝典最终版 5.2双终极融合版_目录页码美化版.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,387193
/Users/wanglifei/Desktop/北京高考政治/必修四终极融合版_2026-05-02/outputs/2026北京高考政治哲学宝典---三年模拟全触发全链条_终极融合版.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,281032
/Users/wanglifei/Desktop/北京高考政治/选必三思维宝典_V4终审_2026-05-08/05_final/2026北京高考政治选必三逻辑与思维思维部分宝典-三年模拟全触发全链条_V4.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,907701
/Users/wanglifei/Desktop/北京高考政治/选必三思维宝典_V4终审_2026-05-08/05_final/2026北京高考政治选必三逻辑与思维思维部分宝典-三年模拟全触发全链条_V4.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,130724
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/08_review/render_phase11E_candidate/word_export_candidate.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1245221
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/08_review/word_validation/phase12_word_prep_word_export.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1923525
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/08_review/word_validation/rendered_pages/page_025.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,300085
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/08_review/word_validation/rendered_pages/page_035.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,351990
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/08_review/word_validation/rendered_pages/page_008.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,258255
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/08_review/word_validation/rendered_pages/page_045.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,440593
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/08_review/word_validation/rendered_pages/page_053.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,355965
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/08_review/word_validation/rendered_pages/page_012.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,198509
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/08_review/word_validation/rendered_pages/page_013.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,764041
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/08_review/word_validation/rendered_pages/page_011.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,390469
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/08_review/word_validation/rendered_pages/page_014.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,248801
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/08_review/word_validation/rendered_pages/page_001.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,361933
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/08_review/word_validation/rendered_pages/page_015.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,249091
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/08_review/word_validation/rendered_pages/page_003.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,617652
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/08_review/word_validation/rendered_pages/page_002.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1255143
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/00_source_pdfs/逻辑与思维_思维部分_原文件.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,13725904
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/00_source_pdfs/逻辑与思维_推理部分_原文件.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,12734246
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/02_extraction/supplemental_answer_sources/2025北京海淀高三二模政治试题及答案.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,海淀,二模,answer,.pdf,9187059
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/02_extraction/supplemental_answer_sources/2026北京丰台高三一模政治试题有答案_北京高考在线.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,丰台,一模,answer,.pdf,1919129
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/outputs/2026北京高考政治选必三逻辑与思维宝典---思维与推理全触发全链条_学生版.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1923525
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/outputs/2026北京高考政治选必三逻辑与思维宝典---思维与推理全触发全链条_学生版_WORD_PREP.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,781441
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/outputs/2026北京高考政治选必三逻辑与思维宝典---思维与推理全触发全链条_学生版.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,781441
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维_四线从0重跑_2026-05-04/outputs/2026北京高考政治选必三逻辑与思维宝典---思维与推理全触发全链条_学生版_CANDIDATE_PENDING_GPT.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,729394
/Users/wanglifei/Desktop/北京高考政治/选必三思维宝典_最终定稿抛光_2026-05-08/05_final_polish/2026北京高考政治选必三逻辑与思维思维部分宝典-三年模拟全触发全链条_最终定稿.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,105698
/Users/wanglifei/Desktop/北京高考政治/选必三思维宝典_最终定稿抛光_2026-05-08/05_final_polish/rendered/2026北京高考政治选必三逻辑与思维思维部分宝典-三年模拟全触发全链条_最终定稿.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,797697
/Users/wanglifei/Desktop/北京高考政治/选必三思维宝典_终封纯度修订_2026-05-08/05_final/2026北京高考政治选必三逻辑与思维思维部分宝典-三年模拟全触发全链条_终封修正版.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,120835
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/strict_four_lane_closure_2026-05-04/delivery/选必二考过情境细则汇总_零基础强补版_2026-05-04.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,rubric,.docx,79481
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/strict_four_lane_closure_2026-05-04/delivery/选必二考过情境细则汇总_零基础强补版_2026-05-04.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,rubric,.pdf,123767
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/strict_four_lane_closure_2026-05-04/delivery/选必二法律框架踩分逻辑_零基础强补版_2026-05-04.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,85936
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/strict_four_lane_closure_2026-05-04/delivery/选必二法律框架踩分逻辑_零基础强补版_2026-05-04.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,133579
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/render_check/story_dispute_framework_word_export.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,664251
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/render_check/story_dispute_situation_word_export.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,727059
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/supplemental_answer_sources/2026北京丰台高三一模政治试题_有答案.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,丰台,一模,answer,.pdf,1919129
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/supplemental_answer_sources/2026北京门头沟高三一模政治_有答案.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,门头沟,一模,answer,.pdf,2631317
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/supplemental_answer_sources/2024北京朝阳高三二模政治试题及答案.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,朝阳,二模,answer,.pdf,9052671
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/supplemental_answer_sources/2025北京海淀高三二模政治试题及答案.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,海淀,二模,answer,.pdf,9187059
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/supplemental_answer_sources/2026北京丰台高三（上）期末政治_有答案.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,丰台,期末,answer,.pdf,9309346
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/supplemental_answer_sources/2025北京丰台高三（上）期末政治_有答案.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,丰台,期末,answer,.pdf,9994548
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/supplemental_answer_sources/2026北京丰台高三一模政治试题有答案_北京高考在线.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,丰台,一模,answer,.pdf,1919129
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/supplemental_answer_sources/2024北京丰台高三二模政治试题+答案.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,丰台,二模,answer,.pdf,2126192
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/supplemental_answer_sources/2026北京朝阳高二（上）期末政治_有答案.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,朝阳,期末,answer,.pdf,7230933
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/preprocess_v2_2026-05-03/supplemental_answer_sources/2026北京房山高三一模政治_有答案.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,房山,一模,answer,.pdf,5977757
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/claudecode_lane_B_full_rerun_2026-05-04/delivery/选必二《法律与生活》情境版_2026-05-04.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,915115
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/claudecode_lane_B_full_rerun_2026-05-04/delivery/选必二《法律与生活》情境版_2026-05-04.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,100351
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/claudecode_lane_B_full_rerun_2026-05-04/delivery/选必二《法律与生活》框架版_2026-05-04.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,132878
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/opus48_dynamic_workflow_subjective_compilation_2026-05-29/09_final_delivery/选必二法律主观题_习题与细则汇编_最终版_20260529.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,rubric,.docx,192180
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/claudecode_full_rerun_2026-05-05/delivery/选必二法律与生活_框架版_学生用_2026-05-05.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,13544
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/final_legal_outputs/选必二法律与生活最终进化框架_2026-05-03.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,113996
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/final_legal_outputs/选必二法律题全量处理合集_2026-05-03.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,278522
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/final_legal_outputs/word_pdf_export_20260504/选必二法律与生活最终进化框架_2026-05-03.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1193082
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/delivery/选必二考过情境细则汇总_主观选择分列版_2026-05-04.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,rubric,.docx,78536
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/delivery/选必二法律框架踩分逻辑_主观选择分列版_2026-05-04.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,10649748
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/delivery/选必二法律题处理合集_最终交付版_2026-05-04.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,11045596
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/delivery/选必二法律题处理合集_最终交付版_2026-05-04.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,117069
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/delivery/选必二法律与生活最终进化框架_最终交付版_2026-05-04.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,10846918
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/delivery/选必二考过情境细则汇总_主观选择分列版_2026-05-04.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,rubric,.pdf,10632032
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/delivery/选必二考过情境穷尽与细则踩分表_教师备课版_2026-05-04.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,rubric,.pdf,10834574
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/delivery/选必二法律与生活零基础上手框架_学生可用版_2026-05-04.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,10253835
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/delivery/选必二考过情境穷尽与细则踩分表_教师备课版_2026-05-04.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,rubric,.docx,102751
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/delivery/选必二法律框架踩分逻辑_主观选择分列版_2026-05-04.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,81858
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/delivery/codex选必二框架成果.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,109213
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/delivery/选必二法律与生活零基础上手框架_学生可用版_2026-05-04.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,46190
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/claudecode_lane_C_full_rerun_2026-05-05/delivery/选必二《法律与生活》框架版_2026-05-05.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,10419896
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/claudecode_lane_C_full_rerun_2026-05-05/delivery/选必二《法律与生活》情境版_2026-05-05.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,10339191
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/claudecode_lane_C_full_rerun_2026-05-05/delivery/选必二《法律与生活》情境版_2026-05-05.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,54944
/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/claudecode_lane_C_full_rerun_2026-05-05/delivery/选必二《法律与生活》框架版_2026-05-05.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,70817
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/v8_1_student_delivery_fix/07_选必二法律主观题满分宝典_v8_1.docx,/Users/wanglifei/Desktop/北京高考政治,,,,other,.docx,87934
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/v8_student_usable_rebuild/07_选必二法律主观题满分宝典_v8.docx,/Users/wanglifei/Desktop/北京高考政治,,,,other,.docx,118027
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/v8_student_usable_rebuild/00_model_packet/files/v71_current_baodian_core.docx,/Users/wanglifei/Desktop/北京高考政治,,,,other,.docx,89326
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/v8_student_usable_rebuild/09_packet_for_user_gpt_review_20260521/02_full_baodian_v8.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,118027
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/05_reasoner_packets/v6_9_final_student_usability_review_20260521/选必二法律主观题满分训练宝典_v6_9_恢复27核心完整学生使用版_20260521.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,98858
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/05_reasoner_packets/v6_7_final_student_usability_review_20260521/选必二法律主观题满分训练宝典_v6_7_学生使用版_20260521.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,95987
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/05_reasoner_packets/v6_8_final_student_usability_review_20260521/选必二法律主观题满分训练宝典_v6_8_表格题头部修复学生使用版_20260521.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,96838
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分宝典.docx,/Users/wanglifei/Desktop/北京高考政治,,,,other,.docx,89326
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分宝典_BOUNDARY_PATCHED.docx,/Users/wanglifei/Desktop/北京高考政治,,,,other,.docx,118555
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分宝典.pre_guarded_v2_20260519_231216.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,89309
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分宝典.pre_boundary_patch_20260519.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,129812
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分宝典.pre_guarded_v2_20260520_005220.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,88533
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分宝典.pre_guarded_v2_20260519_203048.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,118555
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分宝典.pre_guarded_v2_20260519_233555.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,88533
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分训练宝典_v6_9_恢复27核心完整学生使用版_20260521.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,98858
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分宝典_GUARDED_V2_ZERO_BASELINE_PATCH_WORD_EXPORT.pdf,/Users/wanglifei/Desktop/北京高考政治,,,,other,.pdf,1202248
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分宝典_学生纯净版_20260520.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,70811
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分宝典_学生满分训练版_20260520.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,79547
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分宝典_学生战斗版.docx,/Users/wanglifei/Desktop/北京高考政治,,,,other,.docx,53922
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分宝典.pre_guarded_v2_20260519_233458.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,89603
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分宝典_BOUNDARY_PATCHED_WORDSAVED.pdf,/Users/wanglifei/Desktop/北京高考政治,,,,other,.pdf,1771842
