question_id,suite_id,source_id,stable_locator,original_qno,question_type,phase03_section_scope,phase03_knowledge_node,phase03_reasoning_node,phase03_blocked_status,phase03_final_classification,phase12_category,phase12_action,phase12_blocker_reason,body77_status,body77_decision,phase05_status,current_exhaustive_conclusion,evidence_level,decision_basis,decision_reason,duplicate_or_reference,excerpt
Q-2025东城期末-17,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q17,17,主观题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025东城期末-17; canonical_conclusion=blocked,yes,"17.【分析】本题属于措施类主观试题,要求结合材料,运用法治知识,说明北京法院是如何提升“生态 颜值”的。材料“不久前,全某兄弟二人非法揽收并邮寄野生动物制品40 起共56 件,被北京市门头沟 区人民法院判处有期徒刑并处罚金”,说明北京法院行使审判权,扩大对破坏生态行为的惩处力度,为 生态环境治理提供法治保障。材料“这100 棵云杉和侧柏是去年种下的,弥补了违法犯罪行为对生态环 境造成的损害”,说明通过创新司法执行方式以劳务代偿修复生态,保障绿色发展。材料“同时要求他 们在全国公开发行的媒体上向社会公众赔礼道歉”,说明通过普法宣传教育、要求违法犯罪者公开道歉, 发挥例的警示作用,增强全民法治观念,实现法律效果、生态效果、社会效果的统一。 【解答】1北京法院行使审判权,扩大对破坏生态行为的惩处力度,为生态环境治理提供法治保障。 2“这100 棵云杉和侧"
Q-2025东城期末-18-1,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q18(1),18(1),主观题,交叉,创新思维;发散思维;大项;联想思维;聚合思维;超前思维;迁移,三段论,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=经济与社会(非选必三逻辑与思维),,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025东城期末-18-1; canonical_conclusion=excluded,yes,"18.【分析】(1)本题要求结合材料,运用《经济与社会》知识,阐述我国是如何实现“嫦娥揽月回”的, 属于措施类试题。材料中,关键词:自2004 年以来,在国家资金和政策的支持下,遥感通信等核心技 术取得重大突破,中国探月工程步步衔接、接续跨越、连战连捷。2024 年6 月25 日,嫦娥六号带回人 类首份1935.3 克珍贵月球背面月壤,这是我国建设航天强国、科技强国取得的又一标志性成果,可联系 政府履行经济职能,发挥国家财政的作用;关键词“总设计师胡浩感慨:“没有集中力量办大事的优势, 没有新型举国体制支撑,历时17 年的‘绕、落、回’规划就不可能完成”,可联系社会主义市场经济体 制能够发挥新型举国体制,集中力量办大事;关键词:河北某民营企业承接了探月工程测控系统中的射 电望远镜天线工程,浙江某民营企业承建了探月工程地面应用系统的网络工程建设...."
Q-2025东城期末-18-2,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q18(2),18(2),主观题,交叉,创新思维;发散思维;大项;联想思维;聚合思维;超前思维;迁移,三段论,pending_pairing,pending,already_in_74,covered_by_74_review_body,Batch03 Lane B confirmed for evidence fusion only; no student draft,index_only,body_after_repair,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025东城期末-18-2; canonical_conclusion=入正文,yes,"18.【分析】(1)本题要求结合材料,运用《经济与社会》知识,阐述我国是如何实现“嫦娥揽月回”的, 属于措施类试题。材料中,关键词:自2004 年以来,在国家资金和政策的支持下,遥感通信等核心技 术取得重大突破,中国探月工程步步衔接、接续跨越、连战连捷。2024 年6 月25 日,嫦娥六号带回人 类首份1935.3 克珍贵月球背面月壤,这是我国建设航天强国、科技强国取得的又一标志性成果,可联系 政府履行经济职能,发挥国家财政的作用;关键词“总设计师胡浩感慨:“没有集中力量办大事的优势, 没有新型举国体制支撑,历时17 年的‘绕、落、回’规划就不可能完成”,可联系社会主义市场经济体 制能够发挥新型举国体制,集中力量办大事;关键词:河北某民营企业承接了探月工程测控系统中的射 电望远镜天线工程,浙江某民营企业承建了探月工程地面应用系统的网络工程建设...."
Q-2025东城期末-19-1,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q19(1),19(1),主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025东城期末-19-1; canonical_conclusion=excluded,yes,"19.【分析】(1)本题要求回答材料中面临的法律问题。“电动自行车存放、充电场所应当配备必要的消防 器材,充电设施应当具备充满自动断电功能。”可知面临充电柜是否符合安全标准的问题。“改变共有部 分的用途或者利用共有部分从事经营活动。”可知面临公共区域的所有权问题。 (2)本题要求回答解决电动自行车“安家难”涉及的利益相关方。甲和乙的观点说明社区电动自行车 的充电问题涉及居民;丙的观点说明涉及物业、街道办事处和消防部门等利益相关方。 ===== PAGE 19 ===== 第19页/共20页 (3)本题要求回答如何更好地解决居民分歧,达成共识。从《政治与法治》的角度看,解决社区居民 的问题,最好发挥基层群众自治的作用,通过召开居民会议,居委会介绍方案并进行民主协商、民主决 策,就充电柜设置问题达成共识。从《法律与生活》的角度看,解决邻里之间的问题,应该"
Q-2025东城期末-19-2,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q19(2),19(2),主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025东城期末-19-2; canonical_conclusion=excluded,yes,"19.【分析】(1)本题要求回答材料中面临的法律问题。“电动自行车存放、充电场所应当配备必要的消防 器材,充电设施应当具备充满自动断电功能。”可知面临充电柜是否符合安全标准的问题。“改变共有部 分的用途或者利用共有部分从事经营活动。”可知面临公共区域的所有权问题。 (2)本题要求回答解决电动自行车“安家难”涉及的利益相关方。甲和乙的观点说明社区电动自行车 的充电问题涉及居民;丙的观点说明涉及物业、街道办事处和消防部门等利益相关方。 ===== PAGE 19 ===== 第19页/共20页 (3)本题要求回答如何更好地解决居民分歧,达成共识。从《政治与法治》的角度看,解决社区居民 的问题,最好发挥基层群众自治的作用,通过召开居民会议,居委会介绍方案并进行民主协商、民主决 策,就充电柜设置问题达成共识。从《法律与生活》的角度看,解决邻里之间的问题,应该"
Q-2025东城期末-19-3,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q19(3),19(3),主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025东城期末-19-3; canonical_conclusion=excluded,yes,"19.【分析】(1)本题要求回答材料中面临的法律问题。“电动自行车存放、充电场所应当配备必要的消防 器材,充电设施应当具备充满自动断电功能。”可知面临充电柜是否符合安全标准的问题。“改变共有部 分的用途或者利用共有部分从事经营活动。”可知面临公共区域的所有权问题。 (2)本题要求回答解决电动自行车“安家难”涉及的利益相关方。甲和乙的观点说明社区电动自行车 的充电问题涉及居民;丙的观点说明涉及物业、街道办事处和消防部门等利益相关方。 ===== PAGE 19 ===== 第19页/共20页 (3)本题要求回答如何更好地解决居民分歧,达成共识。从《政治与法治》的角度看,解决社区居民 的问题,最好发挥基层群众自治的作用,通过召开居民会议,居委会介绍方案并进行民主协商、民主决 策,就充电柜设置问题达成共识。从《法律与生活》的角度看,解决邻里之间的问题,应该"
Q-2025东城期末-20,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q20,20,主观题,思维,发散思维,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=当代国际政治与经济(非选必三逻辑与思维),,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025东城期末-20; canonical_conclusion=excluded,yes,"20.【分析】本题要求运用《当代国际政治与经济》知识,写一篇短文,谈谈你对上述材料的认识。属于 认识类试题,知识范围是《当代国际政治与经济》知识,可以结合材料信息,从经济全球化、世界市场、 建设清洁美丽世界、贸易保护主义、国家利益、解决国际争端的方式、互利共赢等角度作答。 【解答】1经济全球化是当代世界经济的重要特征之一,也是世界经济发展的不可逆转的大势,符合各 方利益。欧盟认为“中国生产过剩扰乱了全球市场秩序”,并据此对中国的新能源汽车征收临时反补贴 税,这是逆经济全球化的行为,是贸易保护主义的行为。 2国家利益是国家生存和发展的权益,维护国家利益是主权国家对外活动的动因和归宿。中方“坚决反 对欧方做法,必将采取一切措施坚定维护中国企业的利益”,这是维护自己的国家利益的行为,是正义 的、正当的。 3国家间的共同利益是国家合作的基础,而利益的对立是引"
Q-2025东城期末-21,S-2025东城期末,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf,012_Desktop_2025模拟题_2025各区期末_2025东城期末_试卷_试卷.pdf::Q21,21,主观题,推理,判断,其他复合推理,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=综合所学非选必三task(党+人民+法治为主),,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out=综合所学非选必三task(党+人民+法治为主)；note=scope_out=综合所学非选必三task(党+人民+法治为主),no,"21.【分析】本题要求结合材料,综合运用所学,谈谈你对“中国式现代化,民生为大是价值取向,更是 实践要求”这句话的理解,属于分析说明类试题,具有开放性,紧扣设问话题,可从党的领导、以人民 ===== PAGE 20 ===== 第20页/共20页 为中心、法治、公共服务、实践、发展、价值观、中华优秀传统文化等角度作答。 【解答】1坚持以人民为中心的发展思想,中国共产党坚持人民的主体地位,坚持立党为公、执政为民, 践行全心全意为人民服务的根本宗旨,把党的群众路线贯彻到治国理政全部活动之中,把人民对美好生 活的向往作为奋斗目标,依靠人民创造历史伟业,民生无小事枝叶总关情,中国式现代化,民生为大。 2人民群众是历史的创造者,坚持群众观点,群众路线。江山就是人民,人民就是江山。坚持正确的价 值判断和价值选择,维护好、发展好人民群众的根本利益。 3我国是人民民"
Q-2026东城一模-1,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q1,1,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"1.2025 年,面对复杂严峻的国内外环境,我国经济交出“六字”亮眼成绩单,展现强劲韧性与活力。 对这份成绩单的看法正确的有 1在党的全面领导下,制度优势转化为经济治理效能 2以生产关系的根本改变夯实粮食安全和产业优化的基础 3只有一切从实际出发,实事求是,才能持续向新向优 4破解发展中的难题与挑战始终是我们的奋斗目标 A.12 B.13 C.24 D.34"
Q-2026东城一模-2,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q2,2,选择题,推理,前提,其他复合推理,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out_other_book,,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book,no,"2.北京隆福寺街区老字号餐饮、文创产品、新式饮品深受年轻群体青睐。潮流市集,非遗沉浸体验,机 器人注入科技活力,老街区成为兼具烟火气与时尚感的城市地标。这表明 1传统商业与新型消费场景深度融合,有效释放消费潜力 2挖掘传统文化的经济价值,是实现文化传承的必要前提 3文化与经济的对立统一推动街区业态迭代与功能升级 4时尚潮流引领科技创新,文化繁荣激活城市内生动力 A.13 B.14 C.23 D.24"
Q-2026东城一模-3,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q3,3,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"3.北京市某中学生团队自主研发的“脑电智慧轮椅”,历时四年攻关,为渐冻症患者及残障人士带来了自 主出行的新可能。该团队学生代表在国际舞台上与各国青年进行了成果交流。从课堂到国际舞台,北京青 年 1以科技创新积极推动教育对外开放,主动讲好中国故事 2在国际对话交流中拓宽全球视野,展现青春风采与自信 3展现了首都教育在科学素养、国际交往方面的育人成效 ===== PAGE 2 ===== 第2页/共10页 4勇于突破条件限制,在解决实际问题中提升综合能力 A.12 B.14 C.23 D.34"
Q-2026东城一模-4,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q4,4,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"4.歌咏创意秀节目《贺花神》从故宫博物院院藏文物“白玉月令组佩”(下图)中汲取灵感,以“一月一 人一景,一花一态一观”的巧妙构思,通过AI 生成影像与实景舞台扩展技术,呈现四季更迭的自然意趣, 诠释生生不息的美学意蕴,震撼了亿万观众。该创意 A.唤醒了观众内心对中式美学与文化根脉的共鸣 B.反映传统文化与现代表达之间的斗争性包含着同一性 C.蕴含的文物美学价值集中体现中华民族共同的精神标识 D.在构思中实现了科技与美学的融合,增强节目吸引力"
Q-2026东城一模-5,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q5,5,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"5.国内专家团队基于中国人群脑结构与西方人群的差异,通过收集、分析海量影像数据,把握中国人群 脑结构的动态变化,区分不同疾病对应的脑结构指标偏离特征,成功构建了首个中国人群全生命周期的脑 结构正常参考值——脑图表,并应用于临床诊断,显著提升了诊疗精准度。这一研究 A.在中西方人群脑结构对比中建立了脑疾病临床诊断的通用标准 B.通过分析综合海量数据获得中国人群脑结构的规律性认识 C.构建的脑图表是基于中西方人群的不同信息进行交合得到的 D.通过科学实验修正了真理中的谬误,提升了诊疗的精准度"
Q-2026东城一模-6,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q6,6,选择题,交叉,换质;辩证否定,换质换位,pending_pairing,pending,already_in_74,covered_by_74_review_body,Batch03 Lane B confirmed for evidence fusion only; no student draft,not_represented,body_after_repair,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,入正文,B-choice-signal,phase12_362_rescan,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。,no,"6.人们以脚步为笔、运动App 的地图为纸,“画”出骏马图案,寓意马到成功。“画马”是将运动、创意 与社交相融合的活动。在奥森公园的“画马”活动中,有些途经银杏林的“画马”路线,也经过雨燕塔。 对此,下列认识正确的是 A.将马的形象与运动路线相联结,是对传统马形象的辩证否定 B.用科技手段和抽象思维表达运动创意与美好情感 C.“有些途经银杏林的‘画马’路线不经过雨燕塔”必然为真 D.可通过换质位得到“未将运动、创意与社交相融合的活动不是‘画马’”"
Q-2026东城一模-7,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q7,7,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"7.中国科学院大学星际航行学院聚焦星际推进、空间科学等前沿领域,围绕逃逸粒子类型开展研究,通 过实验得到如下信息: ⇨实验一:逃逸粒子除非是太阳风带电粒子,否则就是星际中性粒子。 ===== PAGE 3 ===== 第3页/共10页 ⇨实验二:逃逸粒子或者不是星际中性粒子,或者不是外日球层衍生粒子。 ⇨实验三:逃逸粒子如果不是外日球层衍生粒子,就不是星际中性粒子。 根据上述三项实验,以下说法一定为真的是 A.逃逸粒子是外日球层衍生粒子 B.逃逸粒子不是外日球层衍生粒子 C.逃逸粒子是星际中性粒子 D.逃逸粒子是太阳风带电粒子"
Q-2026东城一模-8,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q8,8,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"8.《北京市养老服务条例》将于2026 年7 月1 日施行。 第一条 为了积极应对人口老龄化,健全养老服务体系,满足养老服务需求,增进老年人福祉,推动养老 服务高质量发展,根据《中华人民共和国老年人权益保障法》等有关法律、行政法规,结合本市实际,制 定本条例。 第六条 本市养老服务包括基本养老服务、市场化养老服务和社会互助共济养老服务。 对此,下列理解正确的是 1推进各类养老资源统筹,系统性提升养老服务供给水平 2地方政府完善养老服务立法,推动依法履行养老服务职责 3坚持国家法制统一,推进首都养老服务法治化、规范化 4坚持有为政府、有效市场相结合,实现了养老服务均衡普惠 A.13 B.14 C.23 D.24"
Q-2026东城一模-9,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q9,9,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"9.近日,教育部印发《关于全面推进健康学校建设的指导意见》,落实“健康第一”教育理念。北京市以 “身心健康二十条”“体育八条”为抓手,打出身心健康组合拳,出台系列制度文件,将课间活动、校园 餐等重点改革措施纳入制度框架,构建全方位“大健康”育人格局。对此,下列理解正确的是 1育人制度创新是推动教育领域社会变革的根本动力 2改革举措上升为法律制度,为民生提供坚实的法治保障 3学校依法履行管理职责,促进学生身心健康和全面发展 4推进健康学校建设,为全面建设现代化国家筑牢健康基石 A.12 B.13 C.24 D.34"
Q-2026东城一模-10,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q10,10,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"10.张三与李四系夫妻,张三婚前向村集体申请了一处宅基地。婚后,夫妻二人在宅基地上建造房屋,张 三私下向王五借款用于房屋装修。夫妻二人商议进城务工,将房屋出租。下列说法正确的是 A.宅基地由张三申请,故房屋属张三个人财产,需登记以取得所有权 B.李四对于借款行为并不知情,故借款属于张三个人债务,李四无需偿还 C.宅基地的权益对应物的使用价值,张三与李四无权处分该地块 D.若张三、李四将房屋出租,所获取的财产性收益属于再分配"
Q-2026东城一模-11,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q11,11,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"11.某个人独资企业未经博主林某同意,利用AIGC(生成式人工智能)技术采集其公开短视频中的人脸 数据与声音,生成了与短视频内容无关、与林某形象高度相似的数字人,用于商业直播,但未标注“AI 生 成”字样。林某发现后,要求该企业立即停止使用、删除复刻数据并赔偿损失。 ===== PAGE 4 ===== 第4页/共10页 《直播电商监督管理办法》 第三十七条 直播间运营者使用人工智能等技术生成的人物图像、视频从事直播电商活 动的,应当符合有关法律、法规、规章和强制性国家标准的要求,并依照国家有关规定进行 标识,持续向消费者提示该人物图像、视频由人工智能等技术生成。 下列说法正确的是 A.该企业作为营利法人,其收入应缴纳企业所得税 B.该企业侵犯林某肖像权和声音权益,应停止侵害,恢复原状 C.未标注“AI 生成”字样,虽未侵犯林某著作权,但属违法行为 "
Q-2026东城一模-12,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q12,12,选择题,推理,结论,其他复合推理,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out_other_book,,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book,no,"12.对下图的分析,以下结论合理的是 脑机接口产业链构成 A.产业链结构不合理,应通过政策支持实现各环节企业数量均衡 B.上游核心器件技术壁垒较高,企业应加强核心技术攻关 C.中游企业处于价值链中低端,应加速转型升级 D.下游企业占比高,表明脑机接口技术已实现商业规模化落地"
Q-2026东城一模-13,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q13,13,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"13.2026 年,我国继续实施适度宽松的货币政策。中国人民银行灵活运用降低存款准备金率、政策利率等 工具,服务经济高质量发展。若不考虑其他因素,上述政策工具发挥作用的路径正确的是 1企业融资成本下降 2消费提质扩容 3商业银行可贷资金增加 4流动性合理充裕 5企业投资扩大 6社会总需求回升 A.1→4→5→6 B.1→5→2→6 C.3→1→5→6 D.4→1→5→2"
Q-2026东城一模-14,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q14,14,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"14.2026 年是中非开启外交关系70 周年。中国外长延续每年首访非洲的传统,在非盟总部出席“中非人 文交流年”。中非商签共同发展经济伙伴关系协定,中国对53 个非洲建交国全面实施零关税,中非携手共 逐发展振兴梦。下列认识正确的是 1中国赓续中非传统友谊,为不确定的世界注入确定性 2深化文化交流、增进政治互信,是中非经贸合作的基础 3贸易和投资自由化便利化,有利于非洲国家深度参与国际分工 4中国秉持亲诚惠容对非政策理念,推动中非关系迈上新台阶 ===== PAGE 5 ===== 第5页/共10页 A.12 B.13 C.24 D.34"
Q-2026东城一模-15,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q15,15,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"15.某班学生开展“2025 中国外交·微评”活动。下列微评与新闻概览对应正确的是 序号 新闻概览 微评 1 进博会、广交会、服贸会持续举办;高质量 共建“一带一路”,带动超4000 万人脱贫 共商共建共享,以自身新发展为世界提供新机遇 2 就国际热点问题提出中国主张、提供紧急 人道主义援助 以维护和平、促进发展为基本立场,推动平等有 序的世界多极化 3 “四大全球倡议”落地生根,搭建合作平 台,众多项目纳入全球发 展项目库 推动全球治理体系变革,构建人类命运共同体 4 举办第四届文明交流互鉴对话会,推动不同 文明相知相融 以文明互鉴超越文明冲突,推动建立国际政治经 济新秩序 A.13 B.14 C.23 D.24 第二部分非选择题 本部分共5 题,共55 分。"
Q-2026东城一模-16,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q16,16,主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row,no,"16.(7 分)文艺是时代前进的号角。 当今时代,大众情绪多样复杂、变化迅速,时代情感则恢弘深沉、浸润人心。 文艺晚会 电视剧台词 诗集 一场饱含深沉家国之情的文艺晚会,一部彰显“若一去不回,便一去不回”烈士豪情的电视剧,一本 洋溢着“劳动者之歌”情怀的诗集......这些文艺作品,因贴近大众情绪、触动大众内心情感而广受喜爱。 同时,部分文艺作品主打“情绪释放”,仅凭瞬时的情绪满足博取关注,难以传递深刻内涵,也无法形成 持久的传播力。 古人云“一切景语皆情语”。唯有以情铸魂,方能涵养根脉。 有人认为:能够满足大众情绪需求的文艺,就是优秀文艺。结合材料,运用《哲学与文化》知识,评析这 一观点。"
