question_id,year,district,exam_stage,question_no,运行分组,证据等级,设问入口,命中框架,材料触发行,答案骨架,反向筛查,飞哥想说
CC0092_2025_东城_期末_19_1,2025,东城,期末,19,PASS_RECOVERED,边界恢复题,问如何保护权利/承担责任,问如何保护权利/承担责任；合同成立/要约承诺/履约违约；相邻关系/物权边界/绿色原则/生态保护；一事实一法律词；合同先判成立/有效/履行,- 居民小区充电桩方案涉及公共部分设置、安全风险和相邻权边界 → 判断方案是否依法依规、是否妨害相邻权利 → 权利边界、依法依规、合理预防损害 / - • 可能侵害部分业主对公共部分的合法权利 • 充电柜建设是否损害相邻权的问题 • 充电柜安全问题可能侵犯居民的人身安全和财产权 • xx问题侵犯了居民的合法权益  • • 可能侵害… → 把生活边界转成物权/民法原则/生态责任 → 相邻关系、绿色原则、生态保护、合理预防损害,1. 先按“问如何保护权利/承担责任”确定本题交付物。 / 2. 再抓“合同成立/要约承诺/履约违约”这类材料信号，写出对应法律判断。 / 3. 最后用“一事实一法律词”把规则、材料、结论扣在一起。,- 不要写成法治的误区；先筛：有没有具体权利义务责任。 / - 不要写成合同外壳的误区；先筛：合同成立是否等于有效或不可撤销。,本题本质是：用“合同成立/要约承诺/履约违约”把生活事实翻成法律得分点。
CC0189_2025_石景山_一模_20,2025,石景山,一模,20,PASS_RECOVERED,边界恢复题,问理由/为什么支持,问理由/为什么支持；合同成立/要约承诺/履约违约；消费者欺诈/虚假宣传/隐瞒/搭售；不正当竞争/混淆/商业诋毁/虚假宣传；一格一链；一主体一链,- 原告科技公司与被告电路公司就某集 成电路技术研发项目签订委托合同，约定由被告按相关技术标准在规定时间内完成产品研发交付，原告分 期付酬 16 万元。 原告科技公司与被告电路公司就某… → 合同关系成立或有效后，当事人依法全面履行；违约要担责 → 合同成立/有效、全面履行、诚信原则、违约责任 / - 被告擅自使用与原告名称、图标 相似的软件，容易使消费者发生混淆误认，构 成不正当竞争，应当承担停止侵害、赔偿损失 的侵权责任。 被告擅自使用与原告名称、图标 相似的软件，容易使消费… → 先写消费者权利，再写欺诈和救济 → 知情权、公平交易权、自主选择权、欺诈、退赔、惩罚性赔偿 / - 原告主张“好 省”软件经其长期宣传已具有影响力，被告软件与原告软件名称和图标相近、内容业务相同，已造成公众 混淆，请求法院判令被告停止不当行为并赔偿损失。 原告主张“好 省”软件经… → 先看是否破坏公平竞争秩序 → 不正当竞争、停止侵害、赔偿、维护竞争秩序,1. 先按“问理由/为什么支持”确定本题交付物。 / 2. 再抓“合同成立/要约承诺/履约违约”这类材料信号，写出对应法律判断。 / 3. 最后用“一格一链”把规则、材料、结论扣在一起。,- 不要写成法院的误区；先筛：具体私法规则、权利义务责任。 / - 不要写成法治的误区；先筛：有没有具体权利义务责任。,本题本质是：用“合同成立/要约承诺/履约违约”把生活事实翻成法律得分点。
CC0229_2026_东城_一模_18,2026,东城,一模,18,PASS_RECOVERED,边界恢复题,问理由/为什么支持,问理由/为什么支持；知识产权/作品/商标/专利；不正当竞争/混淆/商业诋毁/虚假宣传；纠纷解决/调解/仲裁/诉讼/举证；先表态，再证明；一主体一链,- 案例一 某科技公司三名创始人，因专利权归属纠纷，陷入长期诉讼，公司发展因此停滞。 案例一 某科技公司三名创始人，因专利权归属纠纷，陷入长期诉讼，公司发展因此停滞。 专利权 → 先判权利对象，再判侵害方式 → 知识产权保护、侵权责任、保护创新 / - 人民法院综合考量丙公司起诉时机、诉讼请求反复无 常、缺乏依据等情形，依法驳回其全部诉讼请求，并明确谴责丙公司的恶意诉讼行为。 人民法院综合考量丙公司起诉时机、诉讼请求反复无 常、缺… → 先看是否破坏公平竞争秩序 → 不正当竞争、停止侵害、赔偿、维护竞争秩序 / - 18．（）人民法院以司法之力守护“向新力”。 18．（）人民法院以司法之力守护“向新力”。 → 按纠纷性质选路径，说明理由和证据 → 调解优先、依法维权、举证责任、程序救济,1. 先按“问理由/为什么支持”确定本题交付物。 / 2. 再抓“知识产权/作品/商标/专利”这类材料信号，写出对应法律判断。 / 3. 最后用“先表态，再证明”把规则、材料、结论扣在一起。,- 不要写成法院的误区；先筛：具体私法规则、权利义务责任。 / - 不要写成法治的误区；先筛：有没有具体权利义务责任。,本题本质是：用“知识产权/作品/商标/专利”把生活事实翻成法律得分点。
CC0276_2026_房山_二模_17,2026,房山,二模,17,PASS_RECOVERED,边界恢复题,问理由/为什么支持,问理由/为什么支持；平台用工/合作协议/三从属性；纠纷解决/调解/仲裁/诉讼/举证；法律制度意义/规则保护谁规范谁；一主体一链；一事实一法律词,- 打造“调解、仲裁、诉讼”衔 接的一站式线上多元纠纷解决平台，高效率实现公平正义； 打造“调解、仲裁、诉讼”衔 接的一站式线上多元纠纷解决平台，高效率实现公平正义； → 不看协议名，先看人格、经济、组织从属性 → 三从属性、事实劳动关系、劳动权益保护 / - 打造“调解、仲裁、诉讼”衔 接的一站式线上多元纠纷解决平台，高效率实现公平正义； 打造“调解、仲裁、诉讼”衔 接的一站式线上多元纠纷解决平台，高效率实现公平正义； → 按纠纷性质选路径，说明理由和证据 → 调解优先、依法维权、举证责任、程序救济 / - 17.（） 完善涉外法律法规体系，出台外商投资法及其实施条例，平等保护内外资企业合法权益； 17.（） 完善涉外法律法规体系，出台外商投资法及其实施条例，平等保护内外资企业合法权益… → 先规则后价值，讲保护谁、规范谁、救济谁 → 明确权利义务责任、稳定预期、维护秩序,1. 先按“问理由/为什么支持”确定本题交付物。 / 2. 再抓“平台用工/合作协议/三从属性”这类材料信号，写出对应法律判断。 / 3. 最后用“一主体一链”把规则、材料、结论扣在一起。,- 不要写成法治的误区；先筛：有没有具体权利义务责任。 / - 不要写成企业的误区；先筛：经营措施还是法律责任。,本题本质是：用“平台用工/合作协议/三从属性”把生活事实翻成法律得分点。
CC0318_2026_海淀_期中_18_2,2026,海淀,期中,18,PASS_RECOVERED,边界恢复题,问意义/价值/作用,问意义/价值/作用；合同成立/要约承诺/履约违约；法律制度意义/规则保护谁规范谁；一主体一链；一事实一法律词,- 18（2）上述规定为住房租赁市场设⽴了清晰、规范的⾏为指引，由相关政府部⻔提供合同 示范⽂本，有利于规范合同内容，防⽌格式条款滥⽤，保护租赁双⽅合法权益，减少合同纠 纷； 18（2… → 合同关系成立或有效后，当事人依法全面履行；违约要担责 → 合同成立/有效、全面履行、诚信原则、违约责任 / - 18（2）上述规定为住房租赁市场设⽴了清晰、规范的⾏为指引，由相关政府部⻔提供合同 示范⽂本，有利于规范合同内容，防⽌格式条款滥⽤，保护租赁双⽅合法权益，减少合同纠 纷； 18（2… → 先规则后价值，讲保护谁、规范谁、救济谁 → 明确权利义务责任、稳定预期、维护秩序,1. 先按“问意义/价值/作用”确定本题交付物。 / 2. 再抓“合同成立/要约承诺/履约违约”这类材料信号，写出对应法律判断。 / 3. 最后用“一主体一链”把规则、材料、结论扣在一起。,- 不要写成法治的误区；先筛：有没有具体权利义务责任。 / - 不要写成意义题的误区；先筛：价值是否从规则推出。,本题本质是：用“合同成立/要约承诺/履约违约”把生活事实翻成法律得分点。
CC0332_2026_石景山_二模_19,2026,石景山,二模,19,PASS_RECOVERED,边界恢复题,问理由/为什么支持,问理由/为什么支持；人格权/隐私/名誉/肖像/个人信息；多主体过错/未成年人/监护/平台；相邻关系/物权边界/绿色原则/生态保护；先表态，再证明；一主体一链,- 19． 2026年1月1日，新修订的《中华人民共和国治安管理处罚法》正式施行，首次将校园欺凌纳入治安管理处罚范畴，明确以殴打、侮辱、恐吓等方式实施学生欺凌的，公安机关可直接介入，对… → 点出具体人格权，再写侵害行为和责任 → 人格权、侵害行为、停止侵害/道歉/赔偿 / - 19． 2026年1月1日，新修订的《中华人民共和国治安管理处罚法》正式施行，首次将校园欺凌纳入治安管理处罚范畴，明确以殴打、侮辱、恐吓等方式实施学生欺凌的，公安机关可直接介入，对… → 不能只找一个人，一主体一链分责 → 各方过错、监护责任、公平分担、保护未成年人 / - 19． 2026年1月1日，新修订的《中华人民共和国治安管理处罚法》正式施行，首次将校园欺凌纳入治安管理处罚范畴，明确以殴打、侮辱、恐吓等方式实施学生欺凌的，公安机关可直接介入，对… → 把生活边界转成物权/民法原则/生态责任 → 相邻关系、绿色原则、生态保护、合理预防损害,1. 先按“问理由/为什么支持”确定本题交付物。 / 2. 再抓“人格权/隐私/名誉/肖像/个人信息”这类材料信号，写出对应法律判断。 / 3. 最后用“先表态，再证明”把规则、材料、结论扣在一起。,- 不要写成法治的误区；先筛：有没有具体权利义务责任。 / - 不要写成意义题的误区；先筛：价值是否从规则推出。,本题本质是：用“人格权/隐私/名誉/肖像/个人信息”把生活事实翻成法律得分点。
CC0305_2026_海淀_一模_18_3,2026,海淀,一模,18,PASS_RECOVERED,边界恢复题,问理由/为什么支持,问理由/为什么支持；消费者欺诈/虚假宣传/隐瞒/搭售；平台用工/合作协议/三从属性；人格权/隐私/名誉/肖像/个人信息；先表态，再证明；一规则一价值,- 消费者在经营者提供的包间内活动具有私密性。 经营者提供包间服务形成相对私密空间 隐私权 → 先写消费者权利，再写欺诈和救济 → 知情权、公平交易权、自主选择权、欺诈、退赔、惩罚性赔偿 / - 商家在社交平台公开包厢内监控录像片段、网络聊天信息等。 商家公开监控与聊天信息 公开/泄露隐私 → 不看协议名，先看人格、经济、组织从属性 → 三从属性、事实劳动关系、劳动权益保护 / - 消费者在经营者提供的包间内活动具有私密性。 经营者提供包间服务形成相对私密空间 隐私权 → 点出具体人格权，再写侵害行为和责任 → 人格权、侵害行为、停止侵害/道歉/赔偿,1. 先按“问理由/为什么支持”确定本题交付物。 / 2. 再抓“消费者欺诈/虚假宣传/隐瞒/搭售”这类材料信号，写出对应法律判断。 / 3. 最后用“先表态，再证明”把规则、材料、结论扣在一起。,- 不要写成法治的误区；先筛：有没有具体权利义务责任。 / - 不要写成企业的误区；先筛：经营措施还是法律责任。,本题本质是：用“消费者欺诈/虚假宣传/隐瞒/搭售”把生活事实翻成法律得分点。
CC0373_2026_顺义_一模_18,2026,顺义,一模,18,PASS_RECOVERED,边界恢复题,问理由/为什么支持,问理由/为什么支持；合同成立/要约承诺/履约违约；平台用工/合作协议/三从属性；纠纷解决/调解/仲裁/诉讼/举证；先表态，再证明；一主体一链,- 公司以仅招男性为由拒绝闫某面试。 → 合同关系成立或有效后，当事人依法全面履行；违约要担责 → 合同成立/有效、全面履行、诚信原则、违约责任 / - B公司关联公司为张某缴纳社会保险金。 竞争公司关联方为劳动者缴纳社保 竞业限制；劳动关系信号 → 不看协议名，先看人格、经济、组织从属性 → 三从属性、事实劳动关系、劳动权益保护 / - 公司以仅招男性为由拒绝闫某面试。 → 按纠纷性质选路径，说明理由和证据 → 调解优先、依法维权、举证责任、程序救济,1. 先按“问理由/为什么支持”确定本题交付物。 / 2. 再抓“合同成立/要约承诺/履约违约”这类材料信号，写出对应法律判断。 / 3. 最后用“先表态，再证明”把规则、材料、结论扣在一起。,- 不要写成法院的误区；先筛：具体私法规则、权利义务责任。 / - 不要写成企业的误区；先筛：经营措施还是法律责任。,本题本质是：用“合同成立/要约承诺/履约违约”把生活事实翻成法律得分点。
CC0040_2024_海淀_一模_19,2024,海淀,一模,19,OPEN_OR_REFERENCE,参考运行题,问评析/认识,问评析/认识；合同成立/要约承诺/履约违约；消费者欺诈/虚假宣传/隐瞒/搭售；平台用工/合作协议/三从属性；先表态，再证明；一主体一链,- 19．（）首例涉“虚拟数字人”侵权案宣判。 → 合同关系成立或有效后，当事人依法全面履行；违约要担责 → 合同成立/有效、全面履行、诚信原则、违约责任 / - 19．（）首例涉“虚拟数字人”侵权案宣判。 → 先写消费者权利，再写欺诈和救济 → 知情权、公平交易权、自主选择权、欺诈、退赔、惩罚性赔偿 / - 甲公司自称于2018 年12 月创作完成了 虚拟数字人Ada 的正面形象，为进一步宣传和推广旗下虚 拟数字人，又制作完成了虚拟数字人的两段相关视频，并 于2019 年10 月、11… → 不看协议名，先看人格、经济、组织从属性 → 三从属性、事实劳动关系、劳动权益保护,1. 先按“问评析/认识”确定本题交付物。 / 2. 再抓“合同成立/要约承诺/履约违约”这类材料信号，写出对应法律判断。 / 3. 最后用“先表态，再证明”把规则、材料、结论扣在一起。,- 不要写成法院的误区；先筛：具体私法规则、权利义务责任。 / - 不要写成法治的误区；先筛：有没有具体权利义务责任。,本题本质是：用“合同成立/要约承诺/履约违约”把生活事实翻成法律得分点。
CC0162_2025_海淀_一模_18,2025,海淀,一模,18,OPEN_OR_REFERENCE,参考运行题,问评析/认识,问评析/认识；合同成立/要约承诺/履约违约；消费者欺诈/虚假宣传/隐瞒/搭售；平台用工/合作协议/三从属性；先表态，再证明；一主体一链,- 游客在 办理时需与该主题乐园签订有关年卡的《条款及细则》格式合同，其中明确规定：“主题乐园年卡不可转 让，年卡及其相应福利仅限持卡人本人使用。 游客在 办理时需与该主题乐园签订有关… → 合同关系成立或有效后，当事人依法全面履行；违约要担责 → 合同成立/有效、全面履行、诚信原则、违约责任 / - 18．（） 随着居民消费水平的提高，主题乐园越来越受到游客的青睐。 18．（） 随着居民消费水平的提高，主题乐园越来越受到游客的青睐。 → 先写消费者权利，再写欺诈和救济 → 知情权、公平交易权、自主选择权、欺诈、退赔、惩罚性赔偿 / - ” 小黄在购买年卡后，发现主题乐园酒店对登记入住人员与实际入住人员是否一致的审查存在漏洞，于 是他利用年卡以七折优惠价格订购酒店房间并在网络交易平台公开售卖给他人，通过传递房卡的方… → 不看协议名，先看人格、经济、组织从属性 → 三从属性、事实劳动关系、劳动权益保护,1. 先按“问评析/认识”确定本题交付物。 / 2. 再抓“合同成立/要约承诺/履约违约”这类材料信号，写出对应法律判断。 / 3. 最后用“先表态，再证明”把规则、材料、结论扣在一起。,- 不要写成法院的误区；先筛：具体私法规则、权利义务责任。 / - 不要写成消费者的误区；先筛：有没有欺诈和消费者权利。,本题本质是：用“合同成立/要约承诺/履约违约”把生活事实翻成法律得分点。
CC0311_2026_海淀_二模_18,2026,海淀,二模,18,OPEN_OR_REFERENCE,参考运行题,问评析/认识,问评析/认识；消费者欺诈/虚假宣传/隐瞒/搭售；知识产权/作品/商标/专利；相邻关系/物权边界/绿色原则/生态保护；先表态，再证明；一主体一链,- 18. （1）团队在市场调研中，运用分析与综合的思维方法，分别调查花农、批发商和电商三方的差异化需求，在具体分析各群体需求偏好的基础上，将调研结果整合为系统的育种指标，形成对市场需… → 先写消费者权利，再写欺诈和救济 → 知情权、公平交易权、自主选择权、欺诈、退赔、惩罚性赔偿 / - （） （2）知识产权是财产权的重要组成部分，也是企业重要的无形资产。 （） （2）知识产权是财产权的重要组成部分，也是企业重要的无形资产。 知识产权 → 先判权利对象，再判侵害方式 → 知识产权保护、侵权责任、保护创新 / - （） 优秀作答 ①《民法典》第440条将可转让的知识产权列入可质押的权利范围，助力企业更好地通过担保物权质押核心专利向银行贷款，拓宽了企业融资渠道，降低了企业的资金压力。 （） 优… → 把生活边界转成物权/民法原则/生态责任 → 相邻关系、绿色原则、生态保护、合理预防损害,1. 先按“问评析/认识”确定本题交付物。 / 2. 再抓“消费者欺诈/虚假宣传/隐瞒/搭售”这类材料信号，写出对应法律判断。 / 3. 最后用“先表态，再证明”把规则、材料、结论扣在一起。,- 不要写成法治的误区；先筛：有没有具体权利义务责任。 / - 不要写成企业的误区；先筛：经营措施还是法律责任。,本题本质是：用“消费者欺诈/虚假宣传/隐瞒/搭售”把生活事实翻成法律得分点。
CC0353_2026_西城_期中_17,2026,西城,期中,17,OPEN_OR_REFERENCE,参考运行题,问理由/为什么支持,问理由/为什么支持；合同成立/要约承诺/履约违约；消费者欺诈/虚假宣传/隐瞒/搭售；不正当竞争/混淆/商业诋毁/虚假宣传；先表态，再证明；一主体一链,- 17．法院判决B 公司构成不正当竞争并赔偿损失是正确的，因为B 公司的行为违反了《中华 人民共和国反不正当竞争法》和《中华人民共和国未成年人保护法》的相关规定，损害 了T 公司的合… → 合同关系成立或有效后，当事人依法全面履行；违约要担责 → 合同成立/有效、全面履行、诚信原则、违约责任 / - 17．法院判决B 公司构成不正当竞争并赔偿损失是正确的，因为B 公司的行为违反了《中华 人民共和国反不正当竞争法》和《中华人民共和国未成年人保护法》的相关规定，损害 了T 公司的合… → 先写消费者权利，再写欺诈和救济 → 知情权、公平交易权、自主选择权、欺诈、退赔、惩罚性赔偿 / - 17．法院判决B 公司构成不正当竞争并赔偿损失是正确的，因为B 公司的行为违反了《中华 人民共和国反不正当竞争法》和《中华人民共和国未成年人保护法》的相关规定，损害 了T 公司的合… → 先看是否破坏公平竞争秩序 → 不正当竞争、停止侵害、赔偿、维护竞争秩序,1. 先按“问理由/为什么支持”确定本题交付物。 / 2. 再抓“合同成立/要约承诺/履约违约”这类材料信号，写出对应法律判断。 / 3. 最后用“先表态，再证明”把规则、材料、结论扣在一起。,- 不要写成法院的误区；先筛：具体私法规则、权利义务责任。 / - 不要写成企业的误区；先筛：经营措施还是法律责任。,本题本质是：用“合同成立/要约承诺/履约违约”把生活事实翻成法律得分点。
CC0380_2026_顺义_二模_18_2,2026,顺义,二模,18,OPEN_OR_REFERENCE,参考运行题,问评析/认识,问评析/认识；人格权/隐私/名誉/肖像/个人信息；纠纷解决/调解/仲裁/诉讼/举证；法律制度意义/规则保护谁规范谁；先表态，再证明；一主体一链,- 开源智能体可能侵犯用户的财产权、隐私权、个人信息利益等。 智能体运行可能侵害用户权益 财产权；隐私权；个人信息 → 点出具体人格权，再写侵害行为和责任 → 人格权、侵害行为、停止侵害/道歉/赔偿 / - 权利人可通过协商、调解、仲裁、诉讼等途径维护权益。 权利人可选择多元纠纷解决路径 协商；调解；仲裁；诉讼 → 按纠纷性质选路径，说明理由和证据 → 调解优先、依法维权、举证责任、程序救济 / - 开源智能体可能侵犯用户的财产权、隐私权、个人信息利益等。 → 先规则后价值，讲保护谁、规范谁、救济谁 → 明确权利义务责任、稳定预期、维护秩序,1. 先按“问评析/认识”确定本题交付物。 / 2. 再抓“人格权/隐私/名誉/肖像/个人信息”这类材料信号，写出对应法律判断。 / 3. 最后用“先表态，再证明”把规则、材料、结论扣在一起。,- 不要写成法治的误区；先筛：有没有具体权利义务责任。 / - 不要写成企业的误区；先筛：经营措施还是法律责任。,本题本质是：用“人格权/隐私/名誉/肖像/个人信息”把生活事实翻成法律得分点。
