row_id,doc_order,entry_id,bucket,sub_bucket,core_point,question_ref,question_title,start_block_id,end_block_id,field_checked,audit_status,codex_finding,claudecode_finding,evidence_pointer,next_action
A03161,396,Q0396,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2025东城二模Q20,2025东城二模Q20,4668,4677,术语/核心采分点,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4668-4677; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A03162,396,Q0396,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2025东城二模Q20,2025东城二模Q20,4668,4677,完整设问,PENDING,,,blocks:4668-4677; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【设问】是否为完整设问句。
A03163,396,Q0396,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2025东城二模Q20,2025东城二模Q20,4668,4677,细则位置,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4668-4677; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A03164,396,Q0396,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2025东城二模Q20,2025东城二模Q20,4668,4677,来源,PENDING,,,blocks:4668-4677; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查题目来源、年份、区县、题号是否准确。
A03165,396,Q0396,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2025东城二模Q20,2025东城二模Q20,4668,4677,材料触发,PENDING,,,blocks:4668-4677; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【材料触发点】是否解释题目关系为什么触发该术语，而非复述材料。
A03166,396,Q0396,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2025东城二模Q20,2025东城二模Q20,4668,4677,答案句,PENDING,,,blocks:4668-4677; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【答案落点】是否是卷面可写句，含术语、材料事实、因果/作用/结论。
A03167,396,Q0396,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2025东城二模Q20,2025东城二模Q20,4668,4677,同类项合并,PENDING,,,blocks:4668-4677; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查同一采分核心是否被错误拆分或跨题误合并。
A03168,396,Q0396,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2025东城二模Q20,2025东城二模Q20,4668,4677,模块边界,PENDING,,,blocks:4668-4677; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查必修二/选必二/选必三/必修四术语是否误入选必一主链。
A03169,397,Q0397,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2024海淀二模Q18,2024海淀二模Q18(1)多极化世界中的民主与全球治理,4678,4687,术语/核心采分点,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4678-4687; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A03170,397,Q0397,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2024海淀二模Q18,2024海淀二模Q18(1)多极化世界中的民主与全球治理,4678,4687,完整设问,PENDING,,,blocks:4678-4687; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【设问】是否为完整设问句。
A03171,397,Q0397,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2024海淀二模Q18,2024海淀二模Q18(1)多极化世界中的民主与全球治理,4678,4687,细则位置,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4678-4687; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A03172,397,Q0397,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2024海淀二模Q18,2024海淀二模Q18(1)多极化世界中的民主与全球治理,4678,4687,来源,PENDING,,,blocks:4678-4687; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查题目来源、年份、区县、题号是否准确。
A03173,397,Q0397,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2024海淀二模Q18,2024海淀二模Q18(1)多极化世界中的民主与全球治理,4678,4687,材料触发,PENDING,,,blocks:4678-4687; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【材料触发点】是否解释题目关系为什么触发该术语，而非复述材料。
A03174,397,Q0397,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2024海淀二模Q18,2024海淀二模Q18(1)多极化世界中的民主与全球治理,4678,4687,答案句,PENDING,,,blocks:4678-4687; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【答案落点】是否是卷面可写句，含术语、材料事实、因果/作用/结论。
A03175,397,Q0397,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2024海淀二模Q18,2024海淀二模Q18(1)多极化世界中的民主与全球治理,4678,4687,同类项合并,PENDING,,,blocks:4678-4687; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查同一采分核心是否被错误拆分或跨题误合并。
A03176,397,Q0397,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2024海淀二模Q18,2024海淀二模Q18(1)多极化世界中的民主与全球治理,4678,4687,模块边界,PENDING,,,blocks:4678-4687; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查必修二/选必二/选必三/必修四术语是否误入选必一主链。
A03177,398,Q0398,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2025海淀期中Q21,2025海淀期中Q21(2),4688,4696,术语/核心采分点,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4688-4696; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A03178,398,Q0398,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2025海淀期中Q21,2025海淀期中Q21(2),4688,4696,完整设问,PENDING,,,blocks:4688-4696; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【设问】是否为完整设问句。
A03179,398,Q0398,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2025海淀期中Q21,2025海淀期中Q21(2),4688,4696,细则位置,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4688-4696; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A03180,398,Q0398,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2025海淀期中Q21,2025海淀期中Q21(2),4688,4696,来源,PENDING,,,blocks:4688-4696; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查题目来源、年份、区县、题号是否准确。
A03181,398,Q0398,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2025海淀期中Q21,2025海淀期中Q21(2),4688,4696,材料触发,PENDING,,,blocks:4688-4696; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【材料触发点】是否解释题目关系为什么触发该术语，而非复述材料。
A03182,398,Q0398,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2025海淀期中Q21,2025海淀期中Q21(2),4688,4696,答案句,PENDING,,,blocks:4688-4696; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【答案落点】是否是卷面可写句，含术语、材料事实、因果/作用/结论。
A03183,398,Q0398,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2025海淀期中Q21,2025海淀期中Q21(2),4688,4696,同类项合并,PENDING,,,blocks:4688-4696; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查同一采分核心是否被错误拆分或跨题误合并。
A03184,398,Q0398,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2025海淀期中Q21,2025海淀期中Q21(2),4688,4696,模块边界,PENDING,,,blocks:4688-4696; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查必修二/选必二/选必三/必修四术语是否误入选必一主链。
A03185,399,Q0399,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2026朝阳期末Q20,2026朝阳期末Q20,4697,4708,术语/核心采分点,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4697-4708; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A03186,399,Q0399,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2026朝阳期末Q20,2026朝阳期末Q20,4697,4708,完整设问,PENDING,,,blocks:4697-4708; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【设问】是否为完整设问句。
A03187,399,Q0399,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2026朝阳期末Q20,2026朝阳期末Q20,4697,4708,细则位置,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4697-4708; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A03188,399,Q0399,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2026朝阳期末Q20,2026朝阳期末Q20,4697,4708,来源,PENDING,,,blocks:4697-4708; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查题目来源、年份、区县、题号是否准确。
A03189,399,Q0399,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2026朝阳期末Q20,2026朝阳期末Q20,4697,4708,材料触发,PENDING,,,blocks:4697-4708; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【材料触发点】是否解释题目关系为什么触发该术语，而非复述材料。
A03190,399,Q0399,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2026朝阳期末Q20,2026朝阳期末Q20,4697,4708,答案句,PENDING,,,blocks:4697-4708; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【答案落点】是否是卷面可写句，含术语、材料事实、因果/作用/结论。
A03191,399,Q0399,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2026朝阳期末Q20,2026朝阳期末Q20,4697,4708,同类项合并,PENDING,,,blocks:4697-4708; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查同一采分核心是否被错误拆分或跨题误合并。
A03192,399,Q0399,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2026朝阳期末Q20,2026朝阳期末Q20,4697,4708,模块边界,PENDING,,,blocks:4697-4708; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查必修二/选必二/选必三/必修四术语是否误入选必一主链。
A03193,400,Q0400,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2026房山二模Q20,2026房山二模Q20世界数据组织完善全球数据治理,4711,4724,术语/核心采分点,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4711-4724; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A03194,400,Q0400,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2026房山二模Q20,2026房山二模Q20世界数据组织完善全球数据治理,4711,4724,完整设问,PENDING,,,blocks:4711-4724; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【设问】是否为完整设问句。
A03195,400,Q0400,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2026房山二模Q20,2026房山二模Q20世界数据组织完善全球数据治理,4711,4724,细则位置,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4711-4724; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A03196,400,Q0400,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2026房山二模Q20,2026房山二模Q20世界数据组织完善全球数据治理,4711,4724,来源,PENDING,,,blocks:4711-4724; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查题目来源、年份、区县、题号是否准确。
A03197,400,Q0400,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2026房山二模Q20,2026房山二模Q20世界数据组织完善全球数据治理,4711,4724,材料触发,PENDING,,,blocks:4711-4724; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【材料触发点】是否解释题目关系为什么触发该术语，而非复述材料。
A03198,400,Q0400,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2026房山二模Q20,2026房山二模Q20世界数据组织完善全球数据治理,4711,4724,答案句,PENDING,,,blocks:4711-4724; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【答案落点】是否是卷面可写句，含术语、材料事实、因果/作用/结论。
A03199,400,Q0400,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2026房山二模Q20,2026房山二模Q20世界数据组织完善全球数据治理,4711,4724,同类项合并,PENDING,,,blocks:4711-4724; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查同一采分核心是否被错误拆分或跨题误合并。
A03200,400,Q0400,政治多极化,世界多极化、全球南方与发展中国家,世界多极化是当今国际形势的突出特点,2026房山二模Q20,2026房山二模Q20世界数据组织完善全球数据治理,4711,4724,模块边界,PENDING,,,blocks:4711-4724; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查必修二/选必二/选必三/必修四术语是否误入选必一主链。
A03201,401,Q0401,政治多极化,国际秩序与国际法治,坚持主权平等与安全保障,2026西城二模Q19,2026西城二模Q19(2),4727,4736,术语/核心采分点,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4727-4736; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A03202,401,Q0401,政治多极化,国际秩序与国际法治,坚持主权平等与安全保障,2026西城二模Q19,2026西城二模Q19(2),4727,4736,完整设问,PENDING,,,blocks:4727-4736; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【设问】是否为完整设问句。
A03203,401,Q0401,政治多极化,国际秩序与国际法治,坚持主权平等与安全保障,2026西城二模Q19,2026西城二模Q19(2),4727,4736,细则位置,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4727-4736; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A03204,401,Q0401,政治多极化,国际秩序与国际法治,坚持主权平等与安全保障,2026西城二模Q19,2026西城二模Q19(2),4727,4736,来源,PENDING,,,blocks:4727-4736; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查题目来源、年份、区县、题号是否准确。
A03205,401,Q0401,政治多极化,国际秩序与国际法治,坚持主权平等与安全保障,2026西城二模Q19,2026西城二模Q19(2),4727,4736,材料触发,PENDING,,,blocks:4727-4736; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【材料触发点】是否解释题目关系为什么触发该术语，而非复述材料。
A03206,401,Q0401,政治多极化,国际秩序与国际法治,坚持主权平等与安全保障,2026西城二模Q19,2026西城二模Q19(2),4727,4736,答案句,PENDING,,,blocks:4727-4736; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【答案落点】是否是卷面可写句，含术语、材料事实、因果/作用/结论。
A03207,401,Q0401,政治多极化,国际秩序与国际法治,坚持主权平等与安全保障,2026西城二模Q19,2026西城二模Q19(2),4727,4736,同类项合并,PENDING,,,blocks:4727-4736; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查同一采分核心是否被错误拆分或跨题误合并。
A03208,401,Q0401,政治多极化,国际秩序与国际法治,坚持主权平等与安全保障,2026西城二模Q19,2026西城二模Q19(2),4727,4736,模块边界,PENDING,,,blocks:4727-4736; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查必修二/选必二/选必三/必修四术语是否误入选必一主链。
A03209,402,Q0402,政治多极化,国际秩序与国际法治,坚持主权平等与安全保障,2026丰台期末Q20,2026丰台期末Q20,4737,4745,术语/核心采分点,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4737-4745; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A03210,402,Q0402,政治多极化,国际秩序与国际法治,坚持主权平等与安全保障,2026丰台期末Q20,2026丰台期末Q20,4737,4745,完整设问,PENDING,,,blocks:4737-4745; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【设问】是否为完整设问句。
A03211,402,Q0402,政治多极化,国际秩序与国际法治,坚持主权平等与安全保障,2026丰台期末Q20,2026丰台期末Q20,4737,4745,细则位置,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4737-4745; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A03212,402,Q0402,政治多极化,国际秩序与国际法治,坚持主权平等与安全保障,2026丰台期末Q20,2026丰台期末Q20,4737,4745,来源,PENDING,,,blocks:4737-4745; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查题目来源、年份、区县、题号是否准确。
A03213,402,Q0402,政治多极化,国际秩序与国际法治,坚持主权平等与安全保障,2026丰台期末Q20,2026丰台期末Q20,4737,4745,材料触发,PENDING,,,blocks:4737-4745; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【材料触发点】是否解释题目关系为什么触发该术语，而非复述材料。
A03214,402,Q0402,政治多极化,国际秩序与国际法治,坚持主权平等与安全保障,2026丰台期末Q20,2026丰台期末Q20,4737,4745,答案句,PENDING,,,blocks:4737-4745; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【答案落点】是否是卷面可写句，含术语、材料事实、因果/作用/结论。
A03215,402,Q0402,政治多极化,国际秩序与国际法治,坚持主权平等与安全保障,2026丰台期末Q20,2026丰台期末Q20,4737,4745,同类项合并,PENDING,,,blocks:4737-4745; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查同一采分核心是否被错误拆分或跨题误合并。
A03216,402,Q0402,政治多极化,国际秩序与国际法治,坚持主权平等与安全保障,2026丰台期末Q20,2026丰台期末Q20,4737,4745,模块边界,PENDING,,,blocks:4737-4745; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查必修二/选必二/选必三/必修四术语是否误入选必一主链。
A03217,403,Q0403,政治多极化,具体治理议题与文明互鉴,坚持共同但有区别的责任，要求发达国家为完善全球气候治理承担更多责任,2024朝阳二模Q20,2024朝阳二模Q20,4748,4758,术语/核心采分点,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4748-4758; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A03218,403,Q0403,政治多极化,具体治理议题与文明互鉴,坚持共同但有区别的责任，要求发达国家为完善全球气候治理承担更多责任,2024朝阳二模Q20,2024朝阳二模Q20,4748,4758,完整设问,PENDING,,,blocks:4748-4758; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【设问】是否为完整设问句。
A03219,403,Q0403,政治多极化,具体治理议题与文明互鉴,坚持共同但有区别的责任，要求发达国家为完善全球气候治理承担更多责任,2024朝阳二模Q20,2024朝阳二模Q20,4748,4758,细则位置,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4748-4758; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A03220,403,Q0403,政治多极化,具体治理议题与文明互鉴,坚持共同但有区别的责任，要求发达国家为完善全球气候治理承担更多责任,2024朝阳二模Q20,2024朝阳二模Q20,4748,4758,来源,PENDING,,,blocks:4748-4758; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查题目来源、年份、区县、题号是否准确。
A03221,403,Q0403,政治多极化,具体治理议题与文明互鉴,坚持共同但有区别的责任，要求发达国家为完善全球气候治理承担更多责任,2024朝阳二模Q20,2024朝阳二模Q20,4748,4758,材料触发,PENDING,,,blocks:4748-4758; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【材料触发点】是否解释题目关系为什么触发该术语，而非复述材料。
A03222,403,Q0403,政治多极化,具体治理议题与文明互鉴,坚持共同但有区别的责任，要求发达国家为完善全球气候治理承担更多责任,2024朝阳二模Q20,2024朝阳二模Q20,4748,4758,答案句,PENDING,,,blocks:4748-4758; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【答案落点】是否是卷面可写句，含术语、材料事实、因果/作用/结论。
A03223,403,Q0403,政治多极化,具体治理议题与文明互鉴,坚持共同但有区别的责任，要求发达国家为完善全球气候治理承担更多责任,2024朝阳二模Q20,2024朝阳二模Q20,4748,4758,同类项合并,PENDING,,,blocks:4748-4758; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查同一采分核心是否被错误拆分或跨题误合并。
A03224,403,Q0403,政治多极化,具体治理议题与文明互鉴,坚持共同但有区别的责任，要求发达国家为完善全球气候治理承担更多责任,2024朝阳二模Q20,2024朝阳二模Q20,4748,4758,模块边界,PENDING,,,blocks:4748-4758; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查必修二/选必二/选必三/必修四术语是否误入选必一主链。
A03225,404,Q0404,政治多极化,具体治理议题与文明互鉴,跨国公司等全球企业，尤其是工业领域企业，应致力于技术创新，加快绿色低碳转型，努力降低碳排放,2024朝阳二模Q20,2024朝阳二模Q20,4760,4770,术语/核心采分点,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4760-4770; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
A03226,404,Q0404,政治多极化,具体治理议题与文明互鉴,跨国公司等全球企业，尤其是工业领域企业，应致力于技术创新，加快绿色低碳转型，努力降低碳排放,2024朝阳二模Q20,2024朝阳二模Q20,4760,4770,完整设问,PENDING,,,blocks:4760-4770; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,核查【设问】是否为完整设问句。
A03227,404,Q0404,政治多极化,具体治理议题与文明互鉴,跨国公司等全球企业，尤其是工业领域企业，应致力于技术创新，加快绿色低碳转型，努力降低碳排放,2024朝阳二模Q20,2024朝阳二模Q20,4760,4770,细则位置,STRUCTURE_NEEDS_FIX_SOURCE_PENDING,"Mechanical full-document scan: current entry structure uses bucket/core heading plus 【同题组】, but lacks independent hard-rule field for this item; source/content audit still pending.",,blocks:4760-4770; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,"During full audit, add explicit hard-rule field and verify against formal rubric/source evidence."
