question_id,suite_id,original_qno,question_type,base_conclusion,batch_decision,primary_source,source_id,stable_locator,duplicate_or_reference,base_decision_reason
Q-2025西城二模-17-1,S-2025西城二模,17(1),主观题,excluded,excluded,batch01_haidian_xicheng,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q17(1),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out=经济与社会(非选必三逻辑与思维)；note=scope_out=经济与社会(非选必三逻辑与思维)
Q-2025西城二模-17-2,S-2025西城二模,17(2),主观题,excluded,excluded,batch01_haidian_xicheng,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q17(2),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out=政治与法治(非选必三逻辑与思维)；note=scope_out=政治与法治(非选必三逻辑与思维)
Q-2025西城二模-18,S-2025西城二模,18,主观题,excluded,excluded,batch01_haidian_xicheng,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q18,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2025西城二模-19-1,S-2025西城二模,19(1),主观题,excluded,excluded,batch01_haidian_xicheng,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q19(1),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2025西城二模-19-2,S-2025西城二模,19(2),主观题,excluded,excluded,batch01_haidian_xicheng,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q19(2),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2025西城二模-20,S-2025西城二模,20,主观题,blocked,excluded,batch01_haidian_xicheng,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q20,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2025西城二模-15,S-2025西城二模,15,选择题,同类索引,excluded,batch01_haidian_xicheng,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q15,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025西城二模-15; canonical_conclusion=blocked
Q-2025西城二模-16-1,S-2025西城二模,16(1),主观题,同类索引,excluded,batch01_haidian_xicheng,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q16(1),yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025西城二模-16-1; canonical_conclusion=excluded
Q-2025西城二模-16-2,S-2025西城二模,16(2),主观题,同类索引,入正文,batch01_haidian_xicheng,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q16(2),yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025西城二模-16-2; canonical_conclusion=入正文
Q-2025西城二模-16-3,S-2025西城二模,16(3),主观题,同类索引,入正文,batch01_haidian_xicheng,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q16(3),yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025西城二模-16-3; canonical_conclusion=入正文
Q-2025西城二模-17-1,S-2025西城二模,17(1),主观题,同类索引,excluded,batch01_haidian_xicheng,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q17(1),yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025西城二模-17-1; canonical_conclusion=excluded
Q-2025西城二模-17-2,S-2025西城二模,17(2),主观题,同类索引,excluded,batch01_haidian_xicheng,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q17(2),yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025西城二模-17-2; canonical_conclusion=excluded
Q-2025西城二模-18,S-2025西城二模,18,主观题,同类索引,excluded,batch01_haidian_xicheng,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q18,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025西城二模-18; canonical_conclusion=excluded
Q-2025西城二模-19-1,S-2025西城二模,19(1),主观题,同类索引,excluded,batch01_haidian_xicheng,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q19(1),yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025西城二模-19-1; canonical_conclusion=excluded
Q-2025西城二模-19-2,S-2025西城二模,19(2),主观题,同类索引,excluded,batch01_haidian_xicheng,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q19(2),yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025西城二模-19-2; canonical_conclusion=excluded
Q-2025西城二模-20,S-2025西城二模,20,主观题,同类索引,excluded,batch01_haidian_xicheng,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf::Q20,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025西城二模-20; canonical_conclusion=blocked
Q-2025顺义一模-1,S-2025顺义一模,1,选择题,blocked,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q1,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2025顺义一模-2,S-2025顺义一模,2,选择题,blocked,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q2,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2025顺义一模-3,S-2025顺义一模,3,选择题,excluded,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q3,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book
Q-2025顺义一模-4,S-2025顺义一模,4,选择题,excluded,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q4,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book
Q-2025顺义一模-5,S-2025顺义一模,5,选择题,同类索引,入正文,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q5,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-5; canonical_conclusion=入正文
Q-2025顺义一模-6,S-2025顺义一模,6,选择题,入正文,入正文,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q6,no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。
Q-2025顺义一模-7,S-2025顺义一模,7,选择题,入正文,入正文,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q7,no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。
Q-2025顺义一模-8,S-2025顺义一模,8,选择题,blocked,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q8,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2025顺义一模-9,S-2025顺义一模,9,选择题,blocked,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q9,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2025顺义一模-10,S-2025顺义一模,10,选择题,excluded,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q10,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book
Q-2025顺义一模-11,S-2025顺义一模,11,选择题,blocked,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q11,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2025顺义一模-12,S-2025顺义一模,12,选择题,blocked,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q12,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2025顺义一模-13,S-2025顺义一模,13,选择题,blocked,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q13,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=答案源缺失或未配对。
Q-2025顺义一模-14,S-2025顺义一模,14,选择题,blocked,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q14,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2025顺义一模-15,S-2025顺义一模,15,选择题,blocked,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q15,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2025顺义一模-16,S-2025顺义一模,16,主观题,excluded,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q16,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out=哲学与文化(非选必三逻辑与思维)；note=scope_out=哲学与文化(非选必三逻辑与思维)
Q-2025顺义一模-17-1,S-2025顺义一模,17(1),主观题,入正文,入正文,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q17(1),no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。
Q-2025顺义一模-17-2,S-2025顺义一模,17(2),主观题,excluded,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q17(2),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out=经济与社会(政府主体)(非选必三逻辑与思维)；note=scope_out=经济与社会(政府主体)(非选必三逻辑与思维)
Q-2025顺义一模-18,S-2025顺义一模,18,主观题,excluded,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q18,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2025顺义一模-19-1,S-2025顺义一模,19(1),主观题,excluded,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q19(1),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2025顺义一模-19-2,S-2025顺义一模,19(2),主观题,excluded,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q19(2),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2025顺义一模-20,S-2025顺义一模,20,主观题,excluded,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q20,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2025顺义一模-21,S-2025顺义一模,21,主观题,blocked,同类索引,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q21,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=答案源缺失或未配对。
Q-2025顺义一模-1,S-2025顺义一模,1,选择题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q1,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-1; canonical_conclusion=blocked
Q-2025顺义一模-2,S-2025顺义一模,2,选择题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q2,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-2; canonical_conclusion=blocked
Q-2025顺义一模-3,S-2025顺义一模,3,选择题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q3,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-3; canonical_conclusion=excluded
Q-2025顺义一模-4,S-2025顺义一模,4,选择题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q4,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-4; canonical_conclusion=excluded
Q-2025顺义一模-5,S-2025顺义一模,5,选择题,入正文,入正文,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q5,no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。
Q-2025顺义一模-6,S-2025顺义一模,6,选择题,同类索引,入正文,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q6,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-6; canonical_conclusion=入正文
Q-2025顺义一模-7,S-2025顺义一模,7,选择题,同类索引,入正文,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q7,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-7; canonical_conclusion=入正文
Q-2025顺义一模-8,S-2025顺义一模,8,选择题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q8,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-8; canonical_conclusion=blocked
Q-2025顺义一模-9,S-2025顺义一模,9,选择题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q9,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-9; canonical_conclusion=blocked
Q-2025顺义一模-10,S-2025顺义一模,10,选择题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q10,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-10; canonical_conclusion=excluded
Q-2025顺义一模-11,S-2025顺义一模,11,选择题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q11,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-11; canonical_conclusion=blocked
Q-2025顺义一模-12,S-2025顺义一模,12,选择题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q12,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-12; canonical_conclusion=blocked
Q-2025顺义一模-13,S-2025顺义一模,13,选择题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q13,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-13; canonical_conclusion=blocked
Q-2025顺义一模-14,S-2025顺义一模,14,选择题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q14,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-14; canonical_conclusion=blocked
Q-2025顺义一模-15,S-2025顺义一模,15,选择题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q15,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-15; canonical_conclusion=blocked
Q-2025顺义一模-16,S-2025顺义一模,16,主观题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q16,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-16; canonical_conclusion=excluded
Q-2025顺义一模-17-1,S-2025顺义一模,17(1),主观题,同类索引,入正文,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q17(1),yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-17-1; canonical_conclusion=入正文
Q-2025顺义一模-17-2,S-2025顺义一模,17(2),主观题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q17(2),yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-17-2; canonical_conclusion=excluded
Q-2025顺义一模-18,S-2025顺义一模,18,主观题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q18,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-18; canonical_conclusion=excluded
Q-2025顺义一模-19-1,S-2025顺义一模,19(1),主观题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q19(1),yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-19-1; canonical_conclusion=excluded
Q-2025顺义一模-19-2,S-2025顺义一模,19(2),主观题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q19(2),yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-19-2; canonical_conclusion=excluded
Q-2025顺义一模-20,S-2025顺义一模,20,主观题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q20,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-20; canonical_conclusion=excluded
Q-2025顺义一模-21,S-2025顺义一模,21,主观题,同类索引,同类索引,batch04_fengtai_shunyi_tongzhou,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q21,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-21; canonical_conclusion=blocked
Q-2025顺义一模-1,S-2025顺义一模,1,选择题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q1,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-1; canonical_conclusion=blocked
Q-2025顺义一模-2,S-2025顺义一模,2,选择题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q2,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-2; canonical_conclusion=blocked
Q-2025顺义一模-3,S-2025顺义一模,3,选择题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q3,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-3; canonical_conclusion=excluded
Q-2025顺义一模-4,S-2025顺义一模,4,选择题,同类索引,excluded,batch04_fengtai_shunyi_tongzhou,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q4,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-4; canonical_conclusion=excluded
Q-2025顺义一模-5,S-2025顺义一模,5,选择题,同类索引,入正文,batch04_fengtai_shunyi_tongzhou,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q5,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-5; canonical_conclusion=入正文
