suite_id,year,district,stage,question,question_type,source_type,file_path,sha256,run_text_path,snippet,segment_char_count
2025_海淀_期末,2025,海淀,期末,7,objective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"某地启动2025年民生实事项目征集活动,邀请群众一起“点单”,围绕就业、教育、医疗、养老等民生领域提出意见与建议。群众“点单”、人大“定单”、政府“领单”、群众“验单”的“连环操作”是中国发展民生事业的“独门秘籍”之一,其中蕴含的哲理是( ) 1邀请群众“点单”,坚持把人民群众的利益作为最高的价值标准 2从“点单”到“定单”,体现分析是综合的基础、综合为分析做准备 3从“领单”到“验单”,践行从群众中来到群众中去的工作方法 4各个环节“连环操作”实现部分功能之和大于整体功能的理想效果 A. 13 B. 14 C. 23 D. 24",269
2025_海淀_期末,2025,海淀,期末,8,objective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"要想准确鲜明地表达思想,思维必须合乎逻辑。学习《逻辑与思维》时,某学习小组整理了以下内容,其中正确的是( ) A. “饲养动物致人损害,饲养人应承担侵权责任;小王饲养的狗咬伤了小李;因此,小王应承担侵权责任”是充分条件假言推理,推理结构正确,结论也正确 B. “中国是东亚的重要组成部分”,此判断中“中国”和“东亚”两个概念是种属关系 C. 伯乐的儿子对照其父在《相马经》中所说的好马特征,将癫蛤认定为“蹄子不够大”的好马,这犯了“轻率概括”的逻辑错误 D. 如果“要么P要么Q”这个不相容选言判断为真,那么“或者P或者Q”这个相容选言判断也为真",273
2025_海淀_期末,2025,海淀,期末,9,objective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"竹山上春笋冒头,村民纷纷上山挖笋。村民们承包的林地界限分明,但笋的生长不受限制。村民甲种植的几十棵春笋因自然生长而越界,长到了村民乙的地里。从法律上讲,竹笋在地里生长,利用了土壤提供的水分和营养,是该土地的天然孳息。下列说法正确的是( ) 中华人民共和国民法典 第三百二十一条 天然孳息,由所有权人取得;既有所有权人又有用益物权人的,由用益物权人取得。当事人另有约定的,按照其约定。 A. “越界春笋”应归林地所有权人即村集体所有 B. “越界春笋”长到了村民乙的地里,应归其所有 C. 村民甲是春笋的种植者,“越界春笋”应归其所有 D. 竹笋的权属划分是基于绿色原则做出的",288
2025_海淀_期末,2025,海淀,期末,10,objective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"2024年11月11日,幸福石油公司与开心公司签订了汽油买卖合同,部分内容如下。 汽油买卖合同书 甲方:幸福石油公司乙方:开心公司 根据《中华人民共和国民法典》及相关法律规定,甲乙双方协商一致达成如下协议:...... 三、甲方义务 合同签订后的3日内,甲方将货物送达乙方指定地点,在交付时应配合乙方的指挥。 四、乙方义务 乙方需在合同签订后1日内支付10万元保金。货物验收合格后3日内支付剩余货款。...... 甲方:(盖章)乙方:(盖章) 日期:2024年11月11日日期:2024年11月11日 乙方当天支付了10万元保证金。11月13日,甲方股东抢夺公章导致公司管理失控,未能在约定期限内交付汽油。下列说法正确的是 A. 乙方可以要求甲方双倍返还保证金共20万元 B. 甲方可主张不可抗力免责,拒绝赔偿乙方损失 C. 经乙方同意,甲方可以不按合同约定时间交货 D. 若双方没有约定货物质量标准,则该合同不成立",408
2025_海淀_期末,2025,海淀,期末,11,objective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"赵某乘坐的某客运公司客车在行驶途中发生追尾事故,致使赵某身体多处受伤。赵某希望通过诉讼维护权益。下列说法正确的是( ) 《中华人民共和国民法典》第八百二十三条承运人应当对运输过程中旅客的伤亡承担赔偿责任;但是,伤亡是旅客自身健康原因造成的或者承运人证明伤亡是旅客故意、重大过失造成的除外。 1若客运公司能证明自己对事故发生没有过错,则无需承担赔偿责任 2若赵某因家庭经济困难无法承担诉讼费用,可向法院申请法律援助 3若赵某不服法院一审判决,可以在判决后十五日内提出上诉 4法律给承运人分配了更多注意义务,以平衡各方利益,合理预防损害 A. 12 B. 13 C. 24 D. 34",291
2025_海淀_期末,2025,海淀,期末,12,objective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"阅读材料,完成问题。 张大叔和王阿姨是一对再婚夫妻,婚后未生育子女,家中唯一的孩子是王阿姨和前夫生育的儿子小马(已成年,但多年未归家,也未尽赡养义务)。2024年1月,王阿姨因病去世,对王阿姨与张大叔婚后购买的价值200万元的房产、单位给付的8万元抚恤金如何分配,张大叔和小马未达成一致意见。 注:抚恤金是国家或有关单位依法对死者家属或伤残职工提供的一种慰问和生活补贴。 思政课上,老师展示了上述案例。四名同学运用所学,分享了自己的看法。其中正确的是( ) 甲:根据民法典相关规定,本案中房产价值中的100万元属于王阿姨遗产 乙:若王阿姨未留下遗嘱,应适用法定继承分配房产、抚恤金等遗产 丙:按照法定继承,张大叔和小马都属于第一顺位继承人,应平均分配遗产 丁:为求方便快捷,张大叔和小马可选择通过仲裁方式解决争议 A. 甲 B. 乙 C. 丙 D. 丁",377
2025_海淀_期末,2025,海淀,期末,13,objective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"科技进步使得工作和生活的界限逐渐变得模糊。劳动者在休息时间仍通过微信等软件进行工作沟通,导致个人时间被占用,“隐形加班”对劳动者权益保护提出了新挑战。“隐形加班”劳动争议第一案中,北京市第三中级人民法院在判决书中首次突破传统加班认定模式.创造性地提出“占用时间明显性”等原则作为认定标准,为后续处理类似案件提供了参考与借鉴。该判决( ) 1遵循劳动法的首要原则.维护劳动者取得劳动报酬、休息休假的权利 2以事实为根据,以法律为准绳,筑牢维护社会公平正义第一道防线 3体现公正司法,有力护航用工规范发展,推动构建和谐劳动关系 4为认定“隐形加班”提供标准,完善了劳动权益保护的法律体系 A. 12 B. 13 C. 24 D. 34",316
2025_海淀_期末,2025,海淀,期末,14,objective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"某食品公司在其产品包装上擅自使用了洪某已发表的画作中具有独创性的蜡染花鸟图案,洪某以著作权受侵害为由向法院提起诉讼。该食品公司辩称,洪某作品中的纹样等均来自古代传统蜡染图案,自己的使用不构成侵权。下列分析正确的是( ) 1洪某对画作的发表权等著作人身权不受保护期限制 2洪某画作借鉴了传统蜡染图案这一事实应由被告举证 3若洪某未到著作权登记机关办理登记,则不能就该画作主张著作权 4以和为贵,双方当事人可在人民法院的主持下达成调解协议 A. 12 B. 13 C. 24 D. 34",242
2025_海淀_期末,2025,海淀,期末,15,objective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"“谁懂这一口糯叽叽的含金量”......打开短视频平台,很多人在不经意间会被形形色色的探店视频所吸引。探店视频以其独特优势带动了餐饮及旅游消费。但是,这些探店视频究竞是发布者的真实体验还是广告营销,消费者往往很难区分。对此分析正确的是( ) A. 打着真实测评幌子进行虚假宣传的探店视频侵犯了消费者自主选择权 B. 发布广告类探店视频是不正当竞争行为,会侵犯其他经营者合法权益 C. 对侵犯消费者权益的探店视频乱象,法院可主动启动诉讼程序进行整治 D. 短视频平台可推动制定行业内容管理公约,提高社会治理法治化水平 第二部分",262
2025_海淀_期末,2025,海淀,期末,16,subjective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"阅读材料,完成问题。 守正不守旧,尊古不复古。 作为中华文明的重要组成部分,中医药是我们观察中华文明的一个生动视角。 “药食同源”是中医药文化的重要理念。它主张食物与药物之间并无绝对界限,很多食材既可以入药也可以作为日常饮食的一部分。近年来,结合中药元素的烘焙产品悄然兴起,成为中医药新时尚。 北京某老字号品牌针对经常熬夜的人群,推出石斛曲奇、彩椒恰巴塔等招牌食品;天津某医院的烘焙店提供荷叶消暑包、当归罗汉果吐司等多款养生系列面包:河南郑州某药房旗下的烘焙馆以青稞零蔗糖面包、黑枸杞板栗面包等产品吸引大批顾客。此外,浙江杭州、广东深圳、山东济南、福建漳州等地也开设了中药面包店。 结合材料,运用《哲学与文化》知识,谈谈我们是如何打造中医药新时尚的。",325
2025_海淀_期末,2025,海淀,期末,17,subjective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"阅读材料,完成问题。 在人们的想象中,永动机是可以不停地自动运动的机械装置。 下图是刊登在某杂志上的“永动机”设计图。一盆水,上面漂浮着一个架子。架子下方是一个叶轮。一条毛巾搭在架子上,一端浸入水中,另一端悬挂在叶轮上方。浸入水中的一端吸水,而悬着的另一端必然会滴水。水滴打在叶轮上,叶轮便会运转起来。这样,不需要任何外在能量便能自动运转的“永动机”就制造出来了。 (1)运用科学思维知识,分析这个“永动机”设计图的问题所在。 在历史上,永动机一直被人们讨论和研究,但制造永动机的尝试无一例外都以失败告终。1775年法国科学院宣布“不再审查有关永动机的一切设计”。这使人们的头脑冷静下来,开始在更深层次寻找失败的原因,去研究各种能量形式相互转化的规律。人类对此的科学认识经历了一个由浅入深、由含糊到清晰的过程。从18世纪末到19世纪中叶,焦耳、亥姆霍兹、迈尔等不同领域的科学家从不同角度都提出过能量守恒的思想,最终促成了能量守恒定律的发现。能量守恒定律的发现是科学史上的重大事件。它是自然科学长期发展和进步的结果,是普遍、和谐、可靠的自然规律之一。恩格斯把它与细胞学说、生物进化论一起列为19世纪自然科学的三大发现。 有学者指出,除了要为焦耳、亥姆霍兹和迈尔这些作出杰出贡献的科学家树碑立传外,还应建立一个无名英雄纪念碑,其上最合适的铭文将是“纪念为实现永动机奋斗而失败的人们”。 (2)从哲学角度,谈谈为何要纪念为实现永动机奋斗而失败的人们。",623
2025_海淀_期末,2025,海淀,期末,18,subjective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"阅读材料,完成问题。 “一个充满活力和吸引力的图书天堂”——北京城市图书馆从多个国家的图书馆中脱颖而出,获得“2024年度公共图书馆奖”,这是中国首次荣获此项世界公共图书馆界最高荣誉。 硬科技:数字文化服务新阵地 依靠“硬核科技”,北京城市图书馆实现从“人找书”转向“书找人”,以数字技术为依托,通过构建更加立体的用户画像,为读者推荐合适的图书与活动,为读者提供座席、文献、设备、活动等全要素预约入口,方便读者规划行程,实城市图书馆现“一览资源,一键预约”。 新顶流:半月迎来18万读者 作为城市副中心“一带、一轴、两环、一心”规划格局的重要组成部分,北京城市副中心三大文化建筑之一的北京城市图书馆设计灵感来自运河文化元素。该馆将中国传统的“赤印”意象和新型公共空间设计有机结合,一经建成即成为许多游客的核心旅游目的地。 巧联动:地标效应辐射京津冀 京津冀三地地缘相接、文脉相连、经济相融,北京城市图书馆作为承担京津冀公共服务功能的新文化地标,为三地文化资源的共建共享创造了得天独厚的条件。该馆构建全天候线上公共文化数字资源服务新模式,充分整合各部门、各行业、各区、各街乡以及各类社会化的文化服务数字资源,构建多层级、多门类的公共文化数字服务网络群。 结合材料,分析北京城市图书馆是如何运用创新思维建设新型公共文化空间的。",562
2025_海淀_期末,2025,海淀,期末,19,subjective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"阅读材料,完成问题。 我国农村大多数土地承包工作在改革开放初期便已完成。当时没有明确的法律依据和完善的登记制度,造成农村土地纠纷多、利用效率低,阻碍了农村经济发展。 针对这一状况,我国部署了农村土地确权登记工作:一是对承包经营权进行确权登记;二是对宅基地使用权进行地籍调查和摸底排查;三是对林权进行确权颁证;四是对集体建设用地进行登记造册。 2024年8月起,农村启动新一轮确权登记。在承包地方面,主要是做好“王地承包到期后再延长三十年”政策的衔接,在延顺承包期的同时做好不动产登记工作。特别是对变更土地经营权或转让经营权的农户进行重新确权登记,颁发不动产权新证书。 结合材料,运用法治知识,阐释实施农村土地确权登记的现实意义。",314
2025_海淀_期末,2025,海淀,期末,20,subjective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"阅读材料,完成问题。 最高人民法院围绕民法典实施过程中社会广泛关注、审判实践中亟需解决的重大争议问题,制定了《最高人民法院关于适用<中华人民共和国民法典>侵权责任编的解释(一)》(以下简称《解释》)。 下表列出了《解释》部分条款。参考示例,完成下表。 《解释》条款 分析 第七条未成年子女造成他人损害,被侵权人请求父母共同承担侵权责任的,人民法院依照民法典第二十七条第一款、第一千零六十八条以及第一千一百八十八条的规定予以支持。 示例:父母必须履行对未成年子女的监护职责。未成年子女造成他人损害的,父母应当依法承担民事责任。《解释》明确了监护人职责,支持被侵权人合理诉求。 第十九条因产品存在缺陷造成买受人财产损害,买受人请求产品的生产者或者销售者赔偿缺陷产品本身损害以及其他财产损害的,人民法院依照民法典第一千二百零二条、第一千二百零三条的规定予以支持。 1 第二十三条禁止饲养的烈性犬等危险动物造成他人损害,动物饲养人或者管理人主张不承担责任或者减轻责任的,人民法院不予支持。 2",442
2025_海淀_期末,2025,海淀,期末,21,subjective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"阅读材料,完成问题。 “竞业限制”是指用人单位与劳动者之间约定,劳动者在离职后不得到生产同类产品或经营同类产业且有竞争关系的其他用人单位任职,也不得自己生产与原单位有竞争关系的同类产品或经营同类业务。 中华人民共和国劳动合同法 第二十三条......对负有保密义务的劳动者,用人单位可以在劳动合同或者保密协议中与劳动者约定竞业限制条款,并约定在解除或者终止劳动合同后,在竞业限制期限内按月给予劳动者经济补偿。劳动者违反竞业限制约定的,应当按照约定向用人单位支付违约金。 第二十四条竞业限制的人员限于用人单位的高级管理人员、高级技术人员和其他负有保密义务的人员。竞业限制的范围、地域、期限由用人单位与劳动者约定,竞业限制的约定不得违反法律、法规的规定。 案例一:李某是A公司自主培养的高级管理人员。在职期间,李某与该公司签订了保密协议和竞业限制协议。两年后,李某离职,次日即入职相同经营范围和业务的B公司,任职相同岗位,负责相同产品生产。该产品生产技术属A公司“不为公众所知悉的技术信息”,A公司将李某诉至法院。法院经审理认为,李某违反了竞业限制义务,判决其向A公司支付赔偿金。 案例二:厨师刘某在某餐饮公司从事拌黄瓜等冷菜制作。公司认为刘某在制作过程中会掌握一些菜品秘方,双方签署了保密及竞业限制协议。刘某从该公司离职后,到其他餐馆从事冷菜制作。原公司以违反竞业限制协议为由起诉刘某,要求赔偿违约金及损失。法院经审理认为,餐饮公司与刘某签订的竞业限制协议应属无效。 结合材料,运用《法律与生活》知识,说明法律规定“竞业限制”并对其加以限制的原因。 22. 阅读材料,完成问题。 国家博物馆西大厅的巨型浮雕《愚公移山》以徐悲鸿1940年所作国画《愚公移山》为原本。“愚公移山”既指古代典籍中的“移山神话”,又指抗战期间各民族团结实现的“移山壮举”,彰显着中华民族的精神品格。 现在也有两座压在中国人民头上的大山,一座叫做帝国主义,一座叫做封建主义。中国共产党早就下了决心,要挖掉这两座山。我们一定要坚持下去,一定要不断地工作,我们也会感动上帝的。这个上帝不是别人,就是全中国的人民大众。全国人民大众一齐起来和我们一道挖这两座山,有什么挖不平呢? ——毛泽东,在中国共产党第七次全国代表大会上的闭幕词(1945年6月11日) 在马克思列宁主义、毛泽东思想的伟大旗帜下,全党、全军、全国各族人民紧密团结在党中央周围,继续发扬愚公移山的精神,同心同德,排除万难,为把我们的国家逐步建设成为现代化的、高度民主的、高度文明的社会主义强国而努力奋斗!我们的目的一定要达到!我们的目的一定能达到! ——关于建国以来党的若干历史问题的决议(1981年6月27日) 中国有个寓言叫“愚公移山”。讲的是几千年前,一个交通不便的山村里有位叫愚公的老人,下决心将挡在家门口的两座大山移开。亲戚和邻居都说不可能,但他力排众议,带",1468
2025_海淀_期末,2025,海淀,期末,15,objective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"D 第二部分 本部分共7题,共55分。",19
2025_海淀_期末,2025,海淀,期末,16,subjective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"(8分) 可从联系的观点、发展的观点、实现中华优秀传统文化创造性转化与创新性发展等角度作答。 等级水平 等级描述 水平4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学知识展开论述;逻辑严密,条理清晰。 水平3 观点比较明确,能表达自己的见解;能扣住问题展开论述,知识运用比较准确;逻辑性较强,有条理。 水平2 观点不明确;论述不能集中指向问题,罗列知识;知识运用不正确;论述缺乏逻辑,条理性差。 水平1 应答与试题无关;或重复试题内容;或没有应答。",229
2025_海淀_期末,2025,海淀,期末,17,subjective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"(12分) (1)科学思维追求认识的客观性。科学思维总是从实际出发,力图如实地反映认识对象,努力把握和遵循客观规律。这个设计图违背了物理学基本规律,试图利用毛巾吸水得到连续的“动力”,但是毛巾通过毛细作用吸水的高度是有限的,不可能越过支架而得到设计图所构想的动力。 (2)可从发展的观点、对立统一的观点、追求真理是一个过程等角度作答。 等级水平 等级描述 水平4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学知识展开论述;逻辑严密,条理清晰。 水平3 观点比较明确,能表达自己的见解;能扣住问题展开论述,知识运用比较准确;逻辑性较强,有条理。 水平2 观点不明确;论述不能集中指向问题,罗列知识;知识运用不正确;论述缺乏逻辑,条理性差。 水平1 应答与试题无关;或重复试题内容;或没有应答。",350
2025_海淀_期末,2025,海淀,期末,18,subjective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"(6分) 北京城市图书馆在建设新型公共文化空间的过程中,运用了逆向思维,对事物结构顺序的已有认识进行反向思考,借助科技实现从“人找书”向“书找人”的转换,给读者提供便利;运用了联想思维,将原有的认知经验直接应用到其他工作之中进行同化性迁移,将传统“赤印”意象迁移运用到建筑设计之中,打造富有文化韵味的城市地标。",155
2025_海淀_期末,2025,海淀,期末,19,subjective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"(6分) 法律规定财产权,有利于确定财产归属,并以此促进财产的流通使用。土地承包经营权等用益物权是农民重要的财产权。不动产统一登记有利于明确权属,从而定分止争,减少土地纠纷;有利于落实农村土地“三权分置”改革的要求,促进土地经营权有序流转,优化资源配置,增加农民收入,推进乡村振兴,实现共同富裕。",148
2025_海淀_期末,2025,海淀,期末,20,subjective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"(6分) 1生产者产品责任是无过错侵权责任,行为人只要损害了他人的民事权益,不论其有无过错,均应当承担侵权责任。《解释》从保护消费者角度作出解释,明确缺陷产品造成的产品自身损害属于产品责任赔偿范围,切实维护消费者合法权益。 2禁止饲养的烈性犬等危险动物造成他人损害的,动物饲养人或者管理人应承担无过错侵权责任,没有任何免责事由和减责事由。《解释》阐明民法典“最严格的无过错责任”立法精神,强化动物饲养人、管理人责任意识,维护动物饲养管理秩序,保障人民群众生命财产安全。",234
2025_海淀_期末,2025,海淀,期末,21,subjective,paper,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/b960993a71bd93ca.txt,"(8分) “竞业限制”是用人单位通过协议的方式对劳动者自由择业的合理限制,有利于保护知识产权,维护市场公平竞争,推动社会创新。李某作为负有保密义务的劳动者,泄露公司商业秘密,违反协议约定,应当承担违约责任。若不对“竞业限制”加以限制则可能侵犯劳动者的基本劳动权利,阻碍人才资源合理配置。刘某作为公司普通员工,并非负有保密义务的人员,餐饮公司与其签订的竞业限制协议违反了相关法律规定,协议无效。法律规定“竞业限制”并对其加以限制,有利于依法平衡劳动者合法权益与企业商业秘密保护,营造公平公正市场环境。 22.(9分) 可从中国共产党的领导、中国式现代化、中国梦、中华优秀传统文化、中华民族精神、质量互变规律、人类命运共同体等角度作答。 等级水平 等级描述 水平4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学知识展开论述;逻辑严密,条理清晰。 水平3 观点比较明确,能表达自己的见解;能扣住问题展开论述,知识运用比较准确;逻辑性较强,有条理。 水平2 观点不明确;论述不能集中指向问题,罗列知识;知识运用不正确;论述缺乏逻辑,条理性差。 水平1 应答与试题无关;或重复试题内容;或没有应答。 第PAGE1页/共NUMPAGES1页",520
2025_海淀_期中,2025,海淀,期中,15,objective,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,7bbd92bd3b93e5312173bf19e5608398a262811d7ccd866583a72a8ff2c9f999,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/7bbd92bd3b93e531.txt,"D 本部分共6题,共55分。",14
2025_海淀_期中,2025,海淀,期中,16,subjective,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,7bbd92bd3b93e5312173bf19e5608398a262811d7ccd866583a72a8ff2c9f999,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/7bbd92bd3b93e531.txt,"(11分) (1)可从生产技术、产品质量、消费方式、市场需求等角度回答。 (2)咖啡企业应客观看待“出海”的机遇与挑战,制定正确的经营战略,重视对海外市场的考察研究,在充分了解市场信息的基础上,通过提高自主创新能力形成自己的竞争优势。政府可以通过税收优惠等政策鼓励、支持企业积极参与经济全球化,充分利用国际国内两种资源、两个市场,打造稳定供应链,降低生产成本。面对国际贸易中出现的贸易摩擦,我国政府和企业要共同携手,充分利用国际组织赋予的权利,积极参与全球经济治理和规则制定,为企业“出海”营造良好的国际环境。",256
2025_海淀_期中,2025,海淀,期中,17,subjective,rubric,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,7bbd92bd3b93e5312173bf19e5608398a262811d7ccd866583a72a8ff2c9f999,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/texts/7bbd92bd3b93e531.txt,"(6分) 财政补贴、税收优惠等政策有助于降低瞪羚企业经营成本,增强企业的创新活力和投资积极性。融资支持政策有助于降低瞪羚企业融资成本,帮助企业解决资金问题,扩大生产规模,推动企业快速发展。人才引进支持政策有助于瞪羚企业吸纳更多高素质人才,提高生产技术水平和研发能力,不断培育竞争新优势。",143
