material_atom_id,question_id,material_phrase,plain_description,subject_or_actor,action_or_event,affected_party,conflict_or_problem,legal_signal_if_any,possible_relevance_to_answer,source_locator,uncertainty
M_Q0044_2025_房山_一模_20_01,Q0044_2025_房山_一模_20,20. 阅读材料，回答问题。,20. 阅读材料，回答问题。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_02,Q0044_2025_房山_一模_20,奋斗是指付出艰辛努力，战胜各种困难，去实现宏伟目标的过程。,奋斗是指付出艰辛努力，战胜各种困难，去实现宏伟目标的过程。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_03,Q0044_2025_房山_一模_20,新中国成立以来，我们党团结带领全国各族人民不懈奋斗，创造了经济快速发展和社会长期稳定两大 奇迹，中国发生沧海桑田的巨大变化，中华民族伟大复兴进入了不可逆转的历史进程，中国式现代化已经 展开壮美画卷并呈现出无比光明灿烂的前景。,新中国成立以来，我们党团结带领全国各族人民不懈奋斗，创造了经济快速发展和社会长期稳定两大 奇迹，中国发生沧海桑田的巨大变化，中华民族伟大复兴进入了不可逆转的历史进程，中国式现代化已经 展开壮美画卷并呈现出无比光明灿烂的前景。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_04,Q0044_2025_房山_一模_20,同时，前进道路不可能一马平川，必定会有艰难险阻，可能 遇到风高浪急甚至惊涛骇浪的重大考验，但任何困难都无法阻挡中国人民前进的步伐！,同时，前进道路不可能一马平川，必定会有艰难险阻，可能 遇到风高浪急甚至惊涛骇浪的重大考验，但任何困难都无法阻挡中国人民前进的步伐！,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_05,Q0044_2025_房山_一模_20,[page 7] 第7页/共16页 参考答案 第一部分 本部分共15 题，每题3 分，共45 分。,[page 7] 第7页/共16页 参考答案 第一部分 本部分共15 题，每题3 分，共45 分。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_06,Q0044_2025_房山_一模_20,在每题列出的四个选项中，选出最符合题目要求的一 项。,在每题列出的四个选项中，选出最符合题目要求的一 项。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_07,Q0044_2025_房山_一模_20,1. 【答案】B 【详解】A：国家安全的根本是政治安全，而非以量子通信技术护航信息安全 ，A 错误。,1. 【答案】B 【详解】A：国家安全的根本是政治安全，而非以量子通信技术护航信息安全 ，A 错误。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_08,Q0044_2025_房山_一模_20,B：科技创新推动生产力发展，为我国实现第二个百年奋斗目标提供动力支撑，材料中我国在各领域的科 研突破体现了这一点，B 正确。,B：科技创新推动生产力发展，为我国实现第二个百年奋斗目标提供动力支撑，材料中我国在各领域的科 研突破体现了这一点，B 正确。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_09,Q0044_2025_房山_一模_20,C：中国特色社会主义进入新时代的标志是党的十九大提出的社会主要矛盾转化，并非科研历史性成就的 取得，C 错误。,C：中国特色社会主义进入新时代的标志是党的十九大提出的社会主要矛盾转化，并非科研历史性成就的 取得，C 错误。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_10,Q0044_2025_房山_一模_20,D：细胞疗法为治愈顽疾带来希望曙光，但目前说“治愈顽疾”“全方位改善人民生活”过于绝对，D 错 误。,D：细胞疗法为治愈顽疾带来希望曙光，但目前说“治愈顽疾”“全方位改善人民生活”过于绝对，D 错 误。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_11,Q0044_2025_房山_一模_20,2. 【答案】D 【详解】A：《关于进一步加强新时代中小学体育工作的若干措施》并非法律，材料没有体现“良法之 治”，A 不符合题意。,2. 【答案】D 【详解】A：《关于进一步加强新时代中小学体育工作的若干措施》并非法律，材料没有体现“良法之 治”，A 不符合题意。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_12,Q0044_2025_房山_一模_20,B：材料没有涉及全过程人民民主，B 排除。,B：材料没有涉及全过程人民民主，B 排除。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_13,Q0044_2025_房山_一模_20,C：应是立足整体，而非立足部分，C 说法错误。,C：应是立足整体，而非立足部分，C 说法错误。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_14,Q0044_2025_房山_一模_20,D：通过“打造能出汗的体育课”帮助学生在体育锻炼中增强体质、健全人格，这体现了坚持统筹兼顾， 有利于促进中小学生的全面发展，D 符合题意。,D：通过“打造能出汗的体育课”帮助学生在体育锻炼中增强体质、健全人格，这体现了坚持统筹兼顾， 有利于促进中小学生的全面发展，D 符合题意。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_15,Q0044_2025_房山_一模_20,3. 【答案】D 【详解】A：新事物的发展必然经历曲折的过程，所以智能养老设备推广缓慢，但这并非“根源”，A 说法 错误。,3. 【答案】D 【详解】A：新事物的发展必然经历曲折的过程，所以智能养老设备推广缓慢，但这并非“根源”，A 说法 错误。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_16,Q0044_2025_房山_一模_20,B：要坚持一切从实际出发，实事求是，“从老年群体的特殊需要出发”说法不妥，B 排除。,B：要坚持一切从实际出发，实事求是，“从老年群体的特殊需要出发”说法不妥，B 排除。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_17,Q0044_2025_房山_一模_20,C：材料反映了智能养老设备不断普及，但也存在操作复杂、隐私担忧等问题，强调矛盾双方的对立统 一，没有强调矛盾的主要方面，C 不符合题意。,C：材料反映了智能养老设备不断普及，但也存在操作复杂、隐私担忧等问题，强调矛盾双方的对立统 一，没有强调矛盾的主要方面，C 不符合题意。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_18,Q0044_2025_房山_一模_20,D：智能养老设备不断普及，但操作复杂、隐私担忧等问题导致部分老年人对智能养老设备“不适应”， 这体现了矛盾的斗争性是绝对的，D 符合题意。,D：智能养老设备不断普及，但操作复杂、隐私担忧等问题导致部分老年人对智能养老设备“不适应”， 这体现了矛盾的斗争性是绝对的，D 符合题意。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_19,Q0044_2025_房山_一模_20,4. 【答案】C 【详解】A：北京经验可为他国环境治理贡献智慧，但各国环境状况、发展水平等存在差异，北京经验不 具有普遍适用性，A 说法错误。,4. 【答案】C 【详解】A：北京经验可为他国环境治理贡献智慧，但各国环境状况、发展水平等存在差异，北京经验不 具有普遍适用性，A 说法错误。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_20,Q0044_2025_房山_一模_20,B：自在事物的联系在人类产生前就存在，与人的实践活动无关，建立北京与曼谷的联系指的是人为事物 [page 8] 第8页/共16页 的联系，B 排除。,B：自在事物的联系在人类产生前就存在，与人的实践活动无关，建立北京与曼谷的联系指的是人为事物 [page 8] 第8页/共16页 的联系，B 排除。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_21,Q0044_2025_房山_一模_20,C：北京大气污染治理有成功经验（共性），曼谷有自身特点（个性），曼谷在借鉴北京经验进行大气污染 治理时，需要坚持共性与个性具体的历史的统一，C 符合题意。,C：北京大气污染治理有成功经验（共性），曼谷有自身特点（个性），曼谷在借鉴北京经验进行大气污染 治理时，需要坚持共性与个性具体的历史的统一，C 符合题意。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_22,Q0044_2025_房山_一模_20,D：从北京经验到曼谷治理体现了认识对实践的反作用，而非实践对认识的基础性作用，D 不符合题意。,D：从北京经验到曼谷治理体现了认识对实践的反作用，而非实践对认识的基础性作用，D 不符合题意。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_23,Q0044_2025_房山_一模_20,5. 【答案】A 【详解】A：题干强调青春版《牡丹亭》既保留了昆曲的传统内核（内容美），又通过舞台、服装等形式的 创新（形式美），吸引了国内外年轻观众，体现了“守正创新”和内容与形式的统一，A 符合题意。,5. 【答案】A 【详解】A：题干强调青春版《牡丹亭》既保留了昆曲的传统内核（内容美），又通过舞台、服装等形式的 创新（形式美），吸引了国内外年轻观众，体现了“守正创新”和内容与形式的统一，A 符合题意。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0044_2025_房山_一模_20_24,Q0044_2025_房山_一模_20,B：文化创作应立足社会实践，而非传统文化，B 说法错误。,B：文化创作应立足社会实践，而非传统文化，B 说法错误。,,,,,,background or value context,F0081:page 6,heuristic_sentence_split
M_Q0045_2025_昌平_二模_19_01,Q0045_2025_昌平_二模_19,19. 沉浸式演艺、沉浸式展出……近年来，沉浸式行业发展如火如荼，成为当前消费的新场景。,19. 沉浸式演艺、沉浸式展出……近年来，沉浸式行业发展如火如荼，成为当前消费的新场景。,,,,,,background or value context,F0115:slide 11 | F0328:slide 11,heuristic_sentence_split
M_Q0045_2025_昌平_二模_19_02,Q0045_2025_昌平_二模_19,结合材料，分析沉浸式演艺是如何体现创新思维的（8分） “沉浸式”演艺根据当前新的消费需求，运用逆向思维创新观演模式，使观众由被动变主动，给予消费者新的观演体验。,结合材料，分析沉浸式演艺是如何体现创新思维的（8分） “沉浸式”演艺根据当前新的消费需求，运用逆向思维创新观演模式，使观众由被动变主动，给予消费者新的观演体验。,,,,,消费者,contains legal/fact trigger,F0115:slide 11 | F0328:slide 11,heuristic_sentence_split
M_Q0045_2025_昌平_二模_19_03,Q0045_2025_昌平_二模_19,（3分，知识点2分+结合材料1分） “沉浸式”演艺运用发散与聚合思维，从多角度对传统经典进行开发，通过迁移和想象/替换：联想思维，（2分）为观众提供身临其境的场景，促进优秀传统文化的传承发展和经济效益的提升，体现出创新思维思路新、方法新、结果新/替换：思路具有多向性、步骤具有跨越性、结果具有独特性（2分）。,（3分，知识点2分+结合材料1分） “沉浸式”演艺运用发散与聚合思维，从多角度对传统经典进行开发，通过迁移和想象/替换：联想思维，（2分）为观众提供身临其境的场景，促进优秀传统文化的传承发展和经济效益的提升，体现出创新思维思路新、方法新、结果新/替换：思路具有多向性、步骤具有跨越性、结果具有独特性（2分）。,,,,,,background or value context,F0115:slide 11 | F0328:slide 11,heuristic_sentence_split
M_Q0045_2025_昌平_二模_19_04,Q0045_2025_昌平_二模_19,（5分，知识点4分+ [slide 12] 案件情况 | 处理结果 | 裁判理由 李某是一名AI绘图软件爱好者，他使用人工智能软件制作了一张图片，并加上“AI绘画”等标签，发布在自己的社交平台上。,（5分，知识点4分+ [slide 12] 案件情况 | 处理结果 | 裁判理由 李某是一名AI绘图软件爱好者，他使用人工智能软件制作了一张图片，并加上“AI绘画”等标签，发布在自己的社交平台上。,,,,,,background or value context,F0115:slide 11 | F0328:slide 11,heuristic_sentence_split
M_Q0045_2025_昌平_二模_19_05,Q0045_2025_昌平_二模_19,网友刘某看到图片后，感觉非常契合自己的文章，便直接拿来作为配图使用，还抹去了平台署名水印。,网友刘某看到图片后，感觉非常契合自己的文章，便直接拿来作为配图使用，还抹去了平台署名水印。,,,,,,background or value context,F0115:slide 11 | F0328:slide 11,heuristic_sentence_split
M_Q0045_2025_昌平_二模_19_06,Q0045_2025_昌平_二模_19,李某认为刘某的行为侵犯了自己的著作权。,李某认为刘某的行为侵犯了自己的著作权。,,,,,著作权,contains legal/fact trigger,F0115:slide 11 | F0328:slide 11,heuristic_sentence_split
M_Q0045_2025_昌平_二模_19_07,Q0045_2025_昌平_二模_19,遂将刘某诉至北京互联网法院。,遂将刘某诉至北京互联网法院。,,,,yes,法院,contains legal/fact trigger,F0115:slide 11 | F0328:slide 11,heuristic_sentence_split
M_Q0045_2025_昌平_二模_19_08,Q0045_2025_昌平_二模_19,| 法院支持李某诉讼请求 | 小王向银行申请开通信用卡，且宣称已阅览申请材料，明晰信用卡相关信息，愿意遵循领用合约及申请表中所列的所有条款。,| 法院支持李某诉讼请求 | 小王向银行申请开通信用卡，且宣称已阅览申请材料，明晰信用卡相关信息，愿意遵循领用合约及申请表中所列的所有条款。,,,,yes,诉讼；法院；诉讼请求,contains legal/fact trigger,F0115:slide 11 | F0328:slide 11,heuristic_sentence_split
M_Q0045_2025_昌平_二模_19_09,Q0045_2025_昌平_二模_19,后来小王使用该卡透支消费，却未依照合同约定履行还款义务。,后来小王使用该卡透支消费，却未依照合同约定履行还款义务。,,,,,合同；义务,contains legal/fact trigger,F0115:slide 11 | F0328:slide 11,heuristic_sentence_split
M_Q0045_2025_昌平_二模_19_10,Q0045_2025_昌平_二模_19,银行屡次向小王催告，然而小王迄今仍未还款。,银行屡次向小王催告，然而小王迄今仍未还款。,,,,,,background or value context,F0115:slide 11 | F0328:slide 11,heuristic_sentence_split
M_Q0045_2025_昌平_二模_19_11,Q0045_2025_昌平_二模_19,为维护自身的合法权益，银行将其诉至法院，恳请依法判决小王偿还信用卡欠款2万元及利息。,为维护自身的合法权益，银行将其诉至法院，恳请依法判决小王偿还信用卡欠款2万元及利息。,,,,yes,法院；判决,contains legal/fact trigger,F0115:slide 11 | F0328:slide 11,heuristic_sentence_split
M_Q0045_2025_昌平_二模_19_12,Q0045_2025_昌平_二模_19,| 法院判决小王偿还信用卡欠款本金2万元，并按合同约定支付利息 |,| 法院判决小王偿还信用卡欠款本金2万元，并按合同约定支付利息 |,,,,,合同；法院；判决,contains legal/fact trigger,F0115:slide 11 | F0328:slide 11,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_01,Q0046_2025_昌平_二模_20,20. （ 6 分） 案件情况 处理结果 裁判理由 镜头一 在陇东黄土高原的沟壑间，面对家乡“十年九旱、靠天吃饭”的困 境，全国人大代表化身“产业探路者”，带领村民试种耐旱中药材，创办种植专业合 作社，采用“合作社+农户+订单”模式，发展黄芪、党参等特色产业5000 余亩。,20. （ 6 分） 案件情况 处理结果 裁判理由 镜头一 在陇东黄土高原的沟壑间，面对家乡“十年九旱、靠天吃饭”的困 境，全国人大代表化身“产业探路者”，带领村民试种耐旱中药材，创办种植专业合 作社，采用“合作社+农户+订单”模式，发展黄芪、党参等特色产业5000 余亩。,,,,,,background or value context,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_02,Q0046_2025_昌平_二模_20,如 今，合作社年产值超800 万元，带动286 户群众户均增收1.2 万元，曾经的“穷山 沟”变成“药材谷”。,如 今，合作社年产值超800 万元，带动286 户群众户均增收1.2 万元，曾经的“穷山 沟”变成“药材谷”。,,,,,,background or value context,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_03,Q0046_2025_昌平_二模_20,镜头二 在北京某老旧小区，老年居民众多，加装电梯需求迫切。,镜头二 在北京某老旧小区，老年居民众多，加装电梯需求迫切。,,,,,,background or value context,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_04,Q0046_2025_昌平_二模_20,但因低层住户 不同意，导致工程迟迟无法推进。,但因低层住户 不同意，导致工程迟迟无法推进。,,,,,,background or value context,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_05,Q0046_2025_昌平_二模_20,为此，社区工作者多次上门沟通，并邀请专业人 员对楼体地基进行检测勘察，组织低层住户前往已安装电梯的老楼进行体验，详细 介绍施工方案，探讨如何在满足高层居民出行需求的同时，最大程度减少对低层居 民的影响……在“大家商量着办”议事协商机制作用下，最终圆了“电梯梦”。,为此，社区工作者多次上门沟通，并邀请专业人 员对楼体地基进行检测勘察，组织低层住户前往已安装电梯的老楼进行体验，详细 介绍施工方案，探讨如何在满足高层居民出行需求的同时，最大程度减少对低层居 民的影响……在“大家商量着办”议事协商机制作用下，最终圆了“电梯梦”。,,,,,,background or value context,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_06,Q0046_2025_昌平_二模_20,镜头三 在江西某汽车客运站，清晨公交车行李舱里的菜品逐渐丰富，大蒜、萝 卜、香葱、包菜……菜农们互相帮衬，将各自的农产品摆放整齐，整个车厢都弥漫 着泥土的芬芳和收获的喜悦。,镜头三 在江西某汽车客运站，清晨公交车行李舱里的菜品逐渐丰富，大蒜、萝 卜、香葱、包菜……菜农们互相帮衬，将各自的农产品摆放整齐，整个车厢都弥漫 着泥土的芬芳和收获的喜悦。,,,,,,background or value context,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_07,Q0046_2025_昌平_二模_20,为降低菜农的出行成本，当地政府推行城乡公交一体 化改革，全县所有营运班线实行1 元票价。,为降低菜农的出行成本，当地政府推行城乡公交一体 化改革，全县所有营运班线实行1 元票价。,,,,,,background or value context,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_08,Q0046_2025_昌平_二模_20,一元“菜农公交”一头紧系村民“钱袋 子”，一头连着市民“菜篮子”，是一条条连接城乡的“民生专线”，更是一道道温暖 人心的“风景线”。,一元“菜农公交”一头紧系村民“钱袋 子”，一头连着市民“菜篮子”，是一条条连接城乡的“民生专线”，更是一道道温暖 人心的“风景线”。,,,,,,background or value context,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_09,Q0046_2025_昌平_二模_20,《大梦·红楼》是全国首个以《红楼梦》为主题的全场域行进式近景沉浸体验项目。,《大梦·红楼》是全国首个以《红楼梦》为主题的全场域行进式近景沉浸体验项目。,,,,,,background or value context,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_10,Q0046_2025_昌平_二模_20,它以曹雪芹 的视角，引领观众以第一人称开启60 分钟的太虚幻境之旅。,它以曹雪芹 的视角，引领观众以第一人称开启60 分钟的太虚幻境之旅。,,,,,,background or value context,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_11,Q0046_2025_昌平_二模_20,项目采用多线并行、穿插叙事的方式，在 2000 平方米的空间内设置了三大沉浸展区、4 条不同的观众动线以及20 个原著经典情节的还原。,项目采用多线并行、穿插叙事的方式，在 2000 平方米的空间内设置了三大沉浸展区、4 条不同的观众动线以及20 个原著经典情节的还原。,,,,,,background or value context,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_12,Q0046_2025_昌平_二模_20,观众 先领取披风，依据对应的“木石前盟”（黛玉）、“金玉良缘”（宝钗）等主题选择探索路径。,观众 先领取披风，依据对应的“木石前盟”（黛玉）、“金玉良缘”（宝钗）等主题选择探索路径。,,,,,,background or value context,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_13,Q0046_2025_昌平_二模_20,体验过程 中没有固定座位号，观众可以跟随喜爱的角色自由行走并近距离互动。,体验过程 中没有固定座位号，观众可以跟随喜爱的角色自由行走并近距离互动。,,,,,,background or value context,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_14,Q0046_2025_昌平_二模_20,这样沉浸式的演艺，让观众仿 佛看着这些角色在自己眼前真实地活了一遍。,这样沉浸式的演艺，让观众仿 佛看着这些角色在自己眼前真实地活了一遍。,,,,,,background or value context,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_15,Q0046_2025_昌平_二模_20,[page 7] 第7页/共11页 李某是一名AI 绘图软件爱好者，他使用人工智能软件制 作了一张图片，并加上“AI 绘画”等标签，发布在自己的社 交平台上。,[page 7] 第7页/共11页 李某是一名AI 绘图软件爱好者，他使用人工智能软件制 作了一张图片，并加上“AI 绘画”等标签，发布在自己的社 交平台上。,,,,,,background or value context,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_16,Q0046_2025_昌平_二模_20,网友刘某看到图片后，感觉非常契合自己的文 章，便直接拿来作为配图使用，还抹去了平台署名水印。,网友刘某看到图片后，感觉非常契合自己的文 章，便直接拿来作为配图使用，还抹去了平台署名水印。,,,,,,background or value context,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_17,Q0046_2025_昌平_二模_20,李 某认为刘某的行为侵犯了自己的著作权。,李 某认为刘某的行为侵犯了自己的著作权。,,,,,著作权,contains legal/fact trigger,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_18,Q0046_2025_昌平_二模_20,遂将刘某诉至北 京互联网法院。,遂将刘某诉至北 京互联网法院。,,,,yes,法院,contains legal/fact trigger,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_19,Q0046_2025_昌平_二模_20,法院支持李某诉讼 请求。,法院支持李某诉讼 请求。,,,,yes,诉讼；法院,contains legal/fact trigger,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0046_2025_昌平_二模_20_20,Q0046_2025_昌平_二模_20,（1） 小王向银行申请开通信用卡，且宣称已阅览申请材料， 明晰信用卡相关信息，愿意遵循领用合约及申,（1） 小王向银行申请开通信用卡，且宣称已阅览申请材料， 明晰信用卡相关信息，愿意遵循领用合约及申,,,,,,background or value context,F0115:slide 12 | F0116:page 10 | F0116:page 6 | F0328:slide 12,heuristic_sentence_split
M_Q0047_2025_朝阳_一模_19_01,Q0047_2025_朝阳_一模_19,19. （8 分） 司法护航，营造在线文旅消费法治环境。,19. （8 分） 司法护航，营造在线文旅消费法治环境。,,,,,,background or value context,F0086:text | F0087:page 6 | F0087:page 9 | F0301:text,heuristic_sentence_split
M_Q0047_2025_朝阳_一模_19_02,Q0047_2025_朝阳_一模_19,某市互联网法院召开涉在线文化旅游消费案件审理情况新闻发布会，介绍涉在线文化旅游消费案件的 审理情况，发布典型案例。,某市互联网法院召开涉在线文化旅游消费案件审理情况新闻发布会，介绍涉在线文化旅游消费案件的 审理情况，发布典型案例。,,,,,法院,contains legal/fact trigger,F0086:text | F0087:page 6 | F0087:page 9 | F0301:text,heuristic_sentence_split
M_Q0047_2025_朝阳_一模_19_03,Q0047_2025_朝阳_一模_19,以下为其中一例： 王某通过A 机票代销平台公司（以下简称“A 公司”）购买青岛至宁波的机票，页面显示总价350 元 （含基建燃油费70 元），优惠40 元后实付310 元。,以下为其中一例： 王某通过A 机票代销平台公司（以下简称“A 公司”）购买青岛至宁波的机票，页面显示总价350 元 （含基建燃油费70 元），优惠40 元后实付310 元。,,,,,,background or value context,F0086:text | F0087:page 6 | F0087:page 9 | F0301:text,heuristic_sentence_split
M_Q0047_2025_朝阳_一模_19_04,Q0047_2025_朝阳_一模_19,事后，王某在航空公司官网查验发现，机票实际总价为 300 元。,事后，王某在航空公司官网查验发现，机票实际总价为 300 元。,,,,,,background or value context,F0086:text | F0087:page 6 | F0087:page 9 | F0301:text,heuristic_sentence_split
M_Q0047_2025_朝阳_一模_19_05,Q0047_2025_朝阳_一模_19,经查，A 公司在向王某销售机票的过程中通过技术手段擅自搭售了10 元的外卖红包，王某在购买 界面并不能清楚地知悉费用的支出细节，也无法拒绝支付10 元的额外费用。,经查，A 公司在向王某销售机票的过程中通过技术手段擅自搭售了10 元的外卖红包，王某在购买 界面并不能清楚地知悉费用的支出细节，也无法拒绝支付10 元的额外费用。,,,,,,background or value context,F0086:text | F0087:page 6 | F0087:page 9 | F0301:text,heuristic_sentence_split
M_Q0047_2025_朝阳_一模_19_06,Q0047_2025_朝阳_一模_19,王某遂向该市互联网法院提起诉讼，要求A 公司退还其支付的票款310 元，并予以三倍赔偿。,王某遂向该市互联网法院提起诉讼，要求A 公司退还其支付的票款310 元，并予以三倍赔偿。,,,,yes,赔偿；诉讼；法院；起诉,contains legal/fact trigger,F0086:text | F0087:page 6 | F0087:page 9 | F0301:text,heuristic_sentence_split
M_Q0047_2025_朝阳_一模_19_07,Q0047_2025_朝阳_一模_19,该法院 的判决支持了王某的诉讼 [page 7] 第7页/共10页,该法院 的判决支持了王某的诉讼 [page 7] 第7页/共10页,,,,yes,诉讼；法院；判决,contains legal/fact trigger,F0086:text | F0087:page 6 | F0087:page 9 | F0301:text,heuristic_sentence_split
M_Q0049_2025_朝阳_二模_20_01,Q0049_2025_朝阳_二模_20,"20.(10 分)在日常生活中,要把握好权利和义务的关系。","20.(10 分)在日常生活中,要把握好权利和义务的关系。",,,,,权利；义务,contains legal/fact trigger,F0117:text | F0119:page 6 | F0119:page 9,heuristic_sentence_split
M_Q0049_2025_朝阳_二模_20_02,Q0049_2025_朝阳_二模_20,"材料一 孙女士和刘先生是同一楼层的邻居,两家入户门相对,相距约2 米。","材料一 孙女士和刘先生是同一楼层的邻居,两家入户门相对,相距约2 米。",,,,,,background or value context,F0117:text | F0119:page 6 | F0119:page 9,heuristic_sentence_split
M_Q0049_2025_朝阳_二模_20_03,Q0049_2025_朝阳_二模_20,"刘先生在自家入户门安装 了具有“智能人脸识别”“180 度超广角”“自动人体侦测”“云存储”等功能的可视门铃摄像头,可通过 手机远程操控。","刘先生在自家入户门安装 了具有“智能人脸识别”“180 度超广角”“自动人体侦测”“云存储”等功能的可视门铃摄像头,可通过 手机远程操控。",,,,,,background or value context,F0117:text | F0119:page 6 | F0119:page 9,heuristic_sentence_split
M_Q0049_2025_朝阳_二模_20_04,Q0049_2025_朝阳_二模_20,"孙女士认为该摄像头可能拍摄到自己及家人的日常出行规律及其他动态信息,要求刘先生 拆除该摄像头,双方由此产生纠纷。","孙女士认为该摄像头可能拍摄到自己及家人的日常出行规律及其他动态信息,要求刘先生 拆除该摄像头,双方由此产生纠纷。",,,,yes,,background or value context,F0117:text | F0119:page 6 | F0119:page 9,heuristic_sentence_split
M_Q0049_2025_朝阳_二模_20_05,Q0049_2025_朝阳_二模_20,"材料二 《中华人民共和国民法典》(节选) 第二百七十一条 业主对建筑物内的住宅、经营性用房等专有部分享有所有权,对专有部分以外的共 有部分享有共有和共同管理的权利。","材料二 《中华人民共和国民法典》(节选) 第二百七十一条 业主对建筑物内的住宅、经营性用房等专有部分享有所有权,对专有部分以外的共 有部分享有共有和共同管理的权利。",,,,,民法典；权利；所有权,contains legal/fact trigger,F0117:text | F0119:page 6 | F0119:page 9,heuristic_sentence_split
M_Q0049_2025_朝阳_二模_20_06,Q0049_2025_朝阳_二模_20,"(1) (8 分) (2)假如你是人民调解员,提出解决上述纠纷的建议。","(1) (8 分) (2)假如你是人民调解员,提出解决上述纠纷的建议。",,,,yes,调解,contains legal/fact trigger,F0117:text | F0119:page 6 | F0119:page 9,heuristic_sentence_split
