"artifact","artifact_file","section_index","chapter_path","section_heading","source_label","parsed_suite","parsed_question_no","parse_status","coverage_status","alias_label","alias_note","question_id","year","district","stage","suite_name","question_no","book_part","question_type","evidence_level","source_packet","source_status","decision_reason"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","2","充分条件假言推理与充分条件判断 / 同类题对比","题组6. 充分条件假言推理：有效式与倒推错误放在一起看","2024朝阳一模 Q20(1)","2024朝阳一模","20(1)","parsed","matched","","","Q0006","2024","朝阳","一模","2024朝阳一模","20(1)","reasoning","main_question","A-formal","02_codex_lane/FAMILY_SOURCE_PACKETS_Q0006_Q0012.md#q0006-2024朝阳一模-q201","source_locked","充分条件假言推理否定后件式"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","2","充分条件假言推理与充分条件判断 / 同类题对比","题组6. 充分条件假言推理：有效式与倒推错误放在一起看","2026通州期末 Q19(2) 推理一","2026通州期末","19(2)","parsed","matched","","","Q0009","2026","通州","期末","2026通州期末","19(2)","reasoning","main_question","A-formal","02_codex_lane/FAMILY_SOURCE_PACKETS_Q0006_Q0012.md#q0009-2026通州期末-q192","source_locked","充分条件肯前肯后正确与必要条件肯前肯后错误"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","3","充分条件假言推理与充分条件判断 / 同类题对比","题组20. 充分条件假言判断：横线补的是能推出结果的条件","2024丰台一模 Q19(1)","2024丰台一模","19(1)","parsed","matched","","","Q0060","2024","丰台","一模","2024丰台一模","19(1)","reasoning","main_question","A-formal","02_codex_lane/GAP006_2024_FENGTAI_YIMO_Q19_SOURCE_LOCK.md#q0060-2024丰台一模-q191","source_locked_pending_external_review","垃圾分类标识条件判断补全题：正式细则锁定如果/只要能够在商品外包装上印上垃圾分类标识为符合逻辑规则的真判断"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","4","充分条件假言推理与充分条件判断 / 同类题对比","题组49. 充分条件判断真假：重要条件不等于充分条件","2025丰台二模 Q19(1)","2025丰台二模","19(1)","parsed","matched","","","Q0112","2025","丰台","二模","2025丰台二模","19(1)","thinking+reasoning","main_question","A-formal","02_codex_lane/GAP019_2025_FENGTAI_ERMO_Q12_Q13_Q14_Q16_2_Q19_1_SOURCE_LOCK.md#q0112-2025丰台二模-q191","source_locked_pending_external_review","阅卷评标细则锁定 AI 版权雷达观点辨析：重要条件但非充分条件，并要求配套法律技术用户素养和辩证思维，多措施综合治理"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","5","充分条件假言推理与充分条件判断 / 卷面答案句","补充§1. 充分条件结构有效，也要查前提是不是真充分","2025东城二模 Q18(2)","2025东城二模","18(2)","parsed","matched","","","Q0142","2025","东城","二模","2025东城二模","18(2)","reasoning","main_question","A-formal","02_codex_lane/GAP005_GAP006_2024_2025_SUITE_CATCHUP_V87_SOURCE_LOCK.md#q0142-2025-dongcheng-ermo-q18-2","source_locked_pending_external_review","教师版题面与正式细则锁定充分条件假言推理辨析：肯定前件肯定后件结构有效，但前提把必要条件误作充分条件，故结论错误"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","6","必要条件假言推理与必要条件判断","题组7. 必要条件假言推理：肯后有效，肯前无效","2024朝阳一模 Q20(2)","2024朝阳一模","20(2)","parsed","matched","","","Q0007","2024","朝阳","一模","2024朝阳一模","20(2)","reasoning","main_question","A-formal","02_codex_lane/FAMILY_SOURCE_PACKETS_Q0006_Q0012.md#q0007-2024朝阳一模-q202","source_locked","必要条件假言推理肯定后件式补全前提"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","6","必要条件假言推理与必要条件判断","题组7. 必要条件假言推理：肯后有效，肯前无效","2026通州期末 Q19(2) 推理二","2026通州期末","19(2)","parsed","matched","","","Q0009","2026","通州","期末","2026通州期末","19(2)","reasoning","main_question","A-formal","02_codex_lane/FAMILY_SOURCE_PACKETS_Q0006_Q0012.md#q0009-2026通州期末-q192","source_locked","充分条件肯前肯后正确与必要条件肯前肯后错误"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","6","必要条件假言推理与必要条件判断","题组7. 必要条件假言推理：肯后有效，肯前无效","2026丰台一模 Q18(2) 甲","2026丰台一模","18(2)","parsed","matched","","","Q0010","2026","丰台","一模","2026丰台一模","18(2)","reasoning","main_question","A-formal","02_codex_lane/FAMILY_SOURCE_PACKETS_Q0006_Q0012.md#q0010-2026丰台一模-q182","source_locked","必要条件肯后肯前正确与三段论大项不当扩大"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","7","必要条件假言推理与必要条件判断 / 同类题对比","题组18. 必要条件误当充分条件：有硬件载体不等于必然深度融合","2025朝阳一模 Q17(1)","2025朝阳一模","17(1)","parsed","matched","","","Q0052","2025","朝阳","一模","2025朝阳一模","17(1)","reasoning","main_question","A-formal","02_codex_lane/GAP005_2025_CHAOYANG_YIMO_Q17_1_SOURCE_LOCK.md#q0052-2025朝阳一模-q171","source_locked_pending_external_review","具身智能必要条件假言推理题：正式细则锁定肯定必要条件前件不能肯定后件/必要条件误当充分条件"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","8","必要条件假言推理与必要条件判断 / 同类题对比","题组22. 必要条件不是充分条件：预测准确不等于发展必然成功","2024丰台二模 Q18(2)","2024丰台二模","18(2)","parsed","matched","","","Q0062","2024","丰台","二模","2024丰台二模","18(2)","thinking","main_question","A-formal","02_codex_lane/GAP006_2024_FENGTAI_ERMO_Q18_SOURCE_LOCK.md#q0062-2024丰台二模-q182","source_locked_pending_external_review","冰雪经济科学思维评析题：正式细则锁定预测前景的预见性合理性、必要条件非唯一条件边界和辩证思维补充分析"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","9","必要条件假言推理与必要条件判断 / 同类题对比","题组39. 必要条件假言判断：看到“只有……才……”，先判必要条件","2024顺义二模 Q7","2024顺义二模","7","parsed","matched","","","Q0089","2024","顺义","二模","2024顺义二模","7","reasoning","choice_question","A-formal","02_codex_lane/GAP006_2024_SHUNYI_ERMO_Q3_Q5_Q6_Q7_SOURCE_LOCK.md#q0089-2024顺义二模-q7","source_locked_pending_external_review","独立参考答案锁定 Q7=C；只有……才……必要条件假言判断，推理册登记"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","10","必要条件假言推理与必要条件判断 / 卷面答案句","题组40. 必要条件判断：没有河流就不会有生命，不等于已经证明火星有生命","2024丰台一模 Q11","2024丰台一模","11","parsed","matched","","","Q0091","2024","丰台","一模","2024丰台一模","11","reasoning","choice_question","A-support","02_codex_lane/GAP006_2024_FENGTAI_YIMO_Q10_Q11_SOURCE_LOCK.md#q0091-2024丰台一模-q11","source_locked_pending_external_review","试题及答案 PDF 锁定 Q11=D；河流作为生命宜居必要条件；无独立客观题细则解释，按 A-support 处理"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","11","必要条件假言推理与必要条件判断 / 易错边界","题组45. 必要条件：只有能像人一样感知学习，才能称为具身智能","2026石景山一模 Q6","2026石景山一模","6","parsed","matched","","","Q0105","2026","石景山","一模","2026石景山一模","6","reasoning","choice_question","A-formal","02_codex_lane/GAP018_2026_SHIJINGSHAN_YIMO_Q2_Q5_Q6_Q7_Q17_2_SOURCE_LOCK.md#q0105-2026石景山一模-q6","source_locked_pending_external_review","官方答案锁定 Q6=D；具身智能定义和只有P才Q结构确认必要条件关系，②④正确，①③为范围与逆否误读"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","12","必要条件假言推理与必要条件判断 / 卷面答案句","题组54. 必要条件别误推充分条件：没有P就没有Q，不等于有P就有Q","2026朝阳二模 Q6","2026朝阳二模","6","parsed","matched","","","Q0119","2026","朝阳","二模","2026朝阳二模","6","reasoning","choice_question","A-support","02_codex_lane/GAP021_2026_CHAOYANG_ERMO_Q5_Q6_Q7_Q19_1_SOURCE_LOCK.md#q0119-2026朝阳二模-q6","source_locked_pending_external_review","教师版原题和答案表锁定 Q6=D；未来产业材料训练必要条件判断、双重否定表达和充分条件误推；无独立客观题细则，按 A-support"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","13","必要条件假言推理与必要条件判断 / 卷面答案句","题组57. 词元题：只有拆解成词元才分析运算","2026海淀二模 Q5","2026海淀二模","5","parsed","matched","","","Q0124","2026","海淀","二模","2026海淀二模","5","reasoning","choice_question","A-support","02_codex_lane/GAP022_2026_HAIDIAN_ERMO_Q3_Q4_Q5_Q6_Q7_Q18_1_Q20_1_SOURCE_LOCK.md#q0124-2026海淀二模-q5","source_locked_pending_external_review","教师版原题和答案表锁定 Q5=D；词元材料训练必要条件判断、概念外延和关系误判；无独立客观题细则，按 A-support"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","14","选言推理、联言判断与复合推理链","题组10. 概念划分与选言判断：问卷选项最容易暴露逻辑错误","2026海淀一模 Q17(1) A","2026海淀一模","17(1)","parsed","matched","","","Q0022","2026","海淀","一模","2026海淀一模","17(1)","reasoning","main_question","A-formal","02_codex_lane/GAP002_2026_HAIDIAN_Q17_QUESTIONNAIRE_SOURCE_LOCK.md#paper-text-locked-from-rendered-page","source_locked_questionnaire_detail_pending_external_review","划分标准不一与选言判断遗漏；完整问卷选项已由试卷渲染页回源锁定"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","15","选言推理、联言判断与复合推理链 / 同类题对比","题组10A. 规范选言推理：先判相容或不相容，再看能不能指定一个选言支","2025海淀一模 Q21(1)","2025海淀一模","21(1)","parsed","matched","","","Q0027","2025","海淀","一模","2025海淀一模","21(1)","reasoning","main_question","A-formal","02_codex_lane/GAP008_DISJUNCTIVE_REASONING_SOURCE_LOCK.md#q0027-2025海淀一模-q211","source_locked","不相容选言推理否定肯定式有效样本"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","15","选言推理、联言判断与复合推理链 / 同类题对比","题组10A. 规范选言推理：先判相容或不相容，再看能不能指定一个选言支","2025丰台期末 Q9 B","2025丰台期末","9","parsed","matched","","","Q0028","2025","丰台","期末","2025丰台期末","9","reasoning","choice_question","B-choice-signal","02_codex_lane/GAP008_DISJUNCTIVE_REASONING_SOURCE_LOCK.md#q0028-2025丰台期末-q9","source_locked","不相容选言判断真不能直接推出某一选言支为真"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","16","选言推理、联言判断与复合推理链 / 同类题对比","题组29. 复合推理链：先逆否，再选言排除","2024东城一模 Q8","2024东城一模","8","parsed","matched","","","Q0073","2024","东城","一模","2024东城一模","8","reasoning","choice_question","A-formal","02_codex_lane/GAP006_2024_DONGCHENG_YIMO_Q6_Q7_Q8_SOURCE_LOCK.md#q0073-2024东城一模-q8","source_locked_pending_external_review","复合推理链选择题：官方答案D，小徐未选物理推出小赵未选地理、小王未选政治，再由选言推出小李选政治"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","17","选言推理、联言判断与复合推理链 / 同类题对比","题组34. 多种走法先看选言推理；从对手和结果倒看，才是逆向思维","2024海淀一模 Q6","2024海淀一模","6","parsed","matched","","","Q0081","2024","海淀","一模","2024海淀一模","6","reasoning","choice_question","A-formal","02_codex_lane/GAP006_2024_HAIDIAN_YIMO_Q6_Q7_SOURCE_LOCK.md#q0081-2024海淀一模-q6","source_locked_pending_external_review","官方答案锁定 Q6=B；选言推理与逆向思维复合选择题，思维册交叉登记"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","18","选言推理、联言判断与复合推理链 / 同类题对比","题组35. “不是P，而是Q”不是假言判断，是“非P并且Q”的联言判断","2024海淀一模 Q7","2024海淀一模","7","parsed","matched","","","Q0082","2024","海淀","一模","2024海淀一模","7","reasoning","choice_question","A-formal","02_codex_lane/GAP006_2024_HAIDIAN_YIMO_Q6_Q7_SOURCE_LOCK.md#q0082-2024海淀一模-q7","source_locked_pending_external_review","官方答案锁定 Q7=C；不是P而是Q与并且式联言判断类型题"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","19","选言推理、联言判断与复合推理链 / 同类题对比","题组37. 联言判断真值条件：全真才真，一假即假","2024朝阳二模 Q19(2)","2024朝阳二模","19(2)","parsed","matched","","","Q0085","2024","朝阳","二模","2024朝阳二模","19(2)","reasoning","main_question","A-formal","02_codex_lane/GAP006_2024_CHAOYANG_ERMO_Q19_SOURCE_LOCK.md#q0085-2024朝阳二模-q192","source_locked_pending_external_review","原卷和2024朝阳二模主观题阅卷总结锁定联言判断及全真才真一假即假条件；并入推理宝典，外审前不释放"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","20","选言推理、联言判断与复合推理链 / 同类题对比","题组38. 复合判断识别：法律条文同时联结多个条件和结论，不等于单一简单判断","2024顺义二模 Q6","2024顺义二模","6","parsed","matched","","","Q0088","2024","顺义","二模","2024顺义二模","6","reasoning","choice_question","A-formal","02_codex_lane/GAP006_2024_SHUNYI_ERMO_Q3_Q5_Q6_Q7_SOURCE_LOCK.md#q0088-2024顺义二模-q6","source_locked_pending_external_review","独立参考答案锁定 Q6=C；刑法正当防卫条文属于复合判断，推理册登记"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","21","选言推理、联言判断与复合推理链 / 卷面答案句","题组58. 广交会演绎推理：必要条件不能反推，相容选言不能排斥","2026海淀二模 Q6","2026海淀二模","6","parsed","matched","","","Q0125","2026","海淀","二模","2026海淀二模","6","reasoning","choice_question","A-support","02_codex_lane/GAP022_2026_HAIDIAN_ERMO_Q3_Q4_Q5_Q6_Q7_Q18_1_Q20_1_SOURCE_LOCK.md#q0125-2026海淀二模-q6","source_locked_pending_external_review","教师版原题、DOCX 表格条件和答案表锁定 Q6=A；广交会材料训练演绎推理、必要条件和相容选言误判；无独立客观题细则，按 A-support"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","22","选言推理、联言判断与复合推理链 / 卷面答案句","题组61. 必要条件里的相容选言：入选且否定一支，才能推出另一支","2026西城二模 Q5","2026西城二模","5","parsed","matched","","","Q0130","2026","西城","二模","2026西城二模","5","reasoning","choice_question","A-support","02_codex_lane/GAP024_2026_XICHENG_ERMO_Q5_Q6_Q18_4_SOURCE_LOCK.md#q0130-2026西城二模-q5","source_locked_pending_external_review","教师版原题和答案表锁定 Q5=B；绿色宜居示范社区材料训练相容选言和必要条件推理；无独立客观题细则，按 A-support"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","23","三段论、性质判断周延与换质位","题组5. 三段论前提审查与四概念","2026西城一模 Q19(3) 甲","2026西城一模","19(3)","parsed","matched","","","Q0026","2026","西城","一模","2026西城一模","19(3)","reasoning","main_question","A-formal","02_codex_lane/B_ADDITIONS_BACKCHECK_Q0018_Q0026.md#q0026-2026西城一模-q193","source_locked","三段论四概念/反对关系/同一律偷换概念"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","24","三段论、性质判断周延与换质位 / 同类题对比","题组8. 三段论：先定三项，再查周延和前提","主张3","2026东城期末","17(2)","alias","matched","主张3","推理册第23节省略式标签；对应原题2026东城期末 Q17(2) 主张3，覆盖矩阵 Q0005，REASONING_FORM_LEDGER RF0003。","Q0005","2026","东城","期末","2026东城期末","17(2)","reasoning","main_question","A-formal","02_codex_lane/HARD_SAMPLE_SOURCE_PACKETS.md#q0005-2026东城期末-q172","source_locked","细则锁定矛盾律/充分条件假言推理/三段论三类形式逻辑规则"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","24","三段论、性质判断周延与换质位 / 同类题对比","题组8. 三段论：先定三项，再查周延和前提","乙","2026丰台一模","18(2)","alias","matched","乙","推理册第23节省略式标签；对应原题2026丰台一模 Q18(2) 乙，覆盖矩阵 Q0010，REASONING_FORM_LEDGER RF0010。","Q0010","2026","丰台","一模","2026丰台一模","18(2)","reasoning","main_question","A-formal","02_codex_lane/FAMILY_SOURCE_PACKETS_Q0006_Q0012.md#q0010-2026丰台一模-q182","source_locked","必要条件肯后肯前正确与三段论大项不当扩大"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","24","三段论、性质判断周延与换质位 / 同类题对比","题组8. 三段论：先定三项，再查周延和前提","`2025顺义一模 Q7`","2025顺义一模","7","parsed","matched","","","Q0012","2025","顺义","一模","2025顺义一模","7","choice_trap","choice_question","A-formal","02_codex_lane/FAMILY_SOURCE_PACKETS_Q0006_Q0012.md#q0012-2025顺义一模-q7","source_locked","三段论谬误名称纠偏：大项不当扩大不是小项不当扩大"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","24","三段论、性质判断周延与换质位 / 同类题对比","题组8. 三段论：先定三项，再查周延和前提","`2026东城期末 Q6`","2026东城期末","6","parsed","matched","","","Q0015","2026","东城","期末","2026东城期末","6","reasoning","choice_question","A-formal","02_codex_lane/B_ADDITIONS_BACKCHECK_Q0013_Q0017.md#q0015-2026东城期末-q6","source_locked","三段论补大前提保真：中项周延与三概念"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","24","三段论、性质判断周延与换质位 / 同类题对比","题组8. 三段论：先定三项，再查周延和前提","`2026顺义一模 Q19(1)`","2026顺义一模","19(1)","parsed","matched","","","Q0013","2026","顺义","一模","2026顺义一模","19(1)","reasoning","main_question","A-formal","02_codex_lane/B_ADDITIONS_BACKCHECK_Q0013_Q0017.md#q0013-2026顺义一模-q191","source_locked","演绎推理保真两条件：前提不真但三段论结构正确"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","24","三段论、性质判断周延与换质位 / 同类题对比","题组8. 三段论：先定三项，再查周延和前提","`2024朝阳二模 Q7`","2024朝阳二模","7","parsed","matched","","","Q0029","2024","朝阳","二模","2024朝阳二模","7","reasoning","choice_question","A-formal","02_codex_lane/GAP001_2024_CHAOYANG_ERMO_Q7_SOURCE_LOCK.md","source_locked_pending_external_review","三段论小项不当扩大选择题硬样本；答案D由参考答案表锁定"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","25","三段论、性质判断周延与换质位 / 同类题对比","题组15. 三段论构造题：先定结论三项，再补真实中项","2025房山一模 Q16(2)","2025房山一模","16(2)","parsed","matched","","","Q0042","2025","房山","一模","2025房山一模","16(2)","reasoning","main_question","A-formal","02_codex_lane/GAP005_2025_FANGSHAN_YIMO_Q16_2_Q16_3_SOURCE_LOCK.md#q0042-2025房山一模-q162","source_locked_pending_external_review","三段论编写题：正式细则给前提为真、推理结构正确、符合三段论基本规则4分"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","26","三段论、性质判断周延与换质位 / 同类题对比","题组21. 三段论构造：结论给出小项和大项时，先补中项","2024丰台二模 Q18(1)","2024丰台二模","18(1)","parsed","matched","","","Q0061","2024","丰台","二模","2024丰台二模","18(1)","reasoning","main_question","A-formal","02_codex_lane/GAP006_2024_FENGTAI_ERMO_Q18_SOURCE_LOCK.md#q0061-2024丰台二模-q181","source_locked_pending_external_review","冰雪经济三段论补全题：正式细则锁定对外交流合作平台为中项，要求三段论形式要件和内容真实"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","27","三段论、性质判断周延与换质位 / 同类题对比","补充§2. 三段论构建：给定小前提时，先补能连接结论的大前提","2025西城期末 Q17(2)","2025西城期末","17(2)","parsed","matched","","","Q0143","2025","西城","期末","2025西城期末","17(2)","reasoning","main_question","A-formal","02_codex_lane/GAP005_GAP006_2024_2025_SUITE_CATCHUP_V87_SOURCE_LOCK.md#q0143-2025-xicheng-qimo-q17-2","source_locked_pending_external_review","教师版题面与正式细则锁定三段论构建：以“工业固废是放错了地方的资源”为小前提，补合规大前提并推出结论，符合三段论基本规则"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","28","三段论、性质判断周延与换质位 / 同类题对比","题组28. 三段论：形式有效不等于结论真实","2024东城一模 Q7","2024东城一模","7","parsed","matched","","","Q0072","2024","东城","一模","2024东城一模","7","reasoning","choice_question","A-formal","02_codex_lane/GAP006_2024_DONGCHENG_YIMO_Q6_Q7_Q8_SOURCE_LOCK.md#q0072-2024东城一模-q7","source_locked_pending_external_review","三段论形式有效与前提真实边界题：官方答案A，形式有效但大前提假、结论不真"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","29","三段论、性质判断周延与换质位 / 同类题对比","题组33. 肯定判断的谓项不周延；先判判断类型，再判概念关系方向","2024丰台一模 Q7","2024丰台一模","7","parsed","matched","","","Q0080","2024","丰台","一模","2024丰台一模","7","reasoning","choice_question","A-support","02_codex_lane/GAP006_2024_FENGTAI_YIMO_Q7_SOURCE_LOCK.md#q0080-2024丰台一模-q7","source_locked_pending_external_review","试题及答案 PDF 锁定 Q7=C；无独立选择题细则解释，按 A-support 处理；性质判断谓项不周延题"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","30","三段论、性质判断周延与换质位 / 同类题对比","题组42. 概念属性与换位边界：定义条件是属性，不等于可随意倒置主谓","2024海淀二模 Q6","2024海淀二模","6","parsed","matched","","","Q0094","2024","海淀","二模","2024海淀二模","6","reasoning","choice_question","A-formal","02_codex_lane/GAP006_2024_HAIDIAN_ERMO_Q5_Q6_SOURCE_LOCK.md#q0094-2024海淀二模-q6","source_locked_pending_external_review","原卷、独立参考答案和正式细则答案表锁定 Q6=C；概念属性、外延关系和换位推理边界题，推理册登记"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","31","三段论、性质判断周延与换质位 / 卷面答案句","题组44. 换质位边界：特称肯定可换质，换质后不能再换位","2026石景山一模 Q5","2026石景山一模","5","parsed","matched","","","Q0104","2026","石景山","一模","2026石景山一模","5","reasoning","choice_question","A-formal","02_codex_lane/GAP018_2026_SHIJINGSHAN_YIMO_Q2_Q5_Q6_Q7_Q17_2_SOURCE_LOCK.md#q0104-2026石景山一模-q5","source_locked_pending_external_review","官方答案锁定 Q5=D；特称肯定判断可换质但换质后为特称否定判断，不能继续换位，登记换质位推理边界"
