suite_id,question,book_module,question_type,evidence_source,status,artifact_location,decision_reason,next_action
2026门头沟一模,第7题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026门头沟一模,第16题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026门头沟一模,第21题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026顺义一模,第2题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026顺义一模,第16题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026顺义一模,第21题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026东城期末,第3题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026东城期末,第4题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026东城期末,第16题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026丰台期末,第16题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026丰台期末,第22题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026朝阳期中,第4题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026朝阳期中,第7题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026朝阳期中,第8题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026朝阳期中,第18题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026朝阳期中,第20题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026朝阳期末,第2题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026朝阳期末,第3题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026朝阳期末,第4题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026朝阳期末,第16题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026海淀期中,第22题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026海淀期末,第1题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026海淀期末,第2题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026海淀期末,第3题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026海淀期末,第14题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026海淀期末,第15题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026海淀期末,第16题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026石景山期末,ALL,必修四哲学,suite-level,user-confirmation,reference-only,Word 附录 C：覆盖矩阵与证据边界,user 已确认无评分细则；试卷 PDF 第 9-10 页含答案及评分参考,no-op
2026西城期末,第3题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026西城期末,第4题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026西城期末,第5题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026西城期末,第16题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026西城期末,第21题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026通州期末,第5题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026通州期末,第7题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026通州期末,第8题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026通州期末,第9题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026通州期末,第16题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
2026通州期末,第21题,必修四哲学,subjective-or-choice,v2-master + cache (suite_bundle),included,Word 主体触发总表对应模块,v2 母版已用证据回填该题哲学触发；本轮 cache-first 复核保留,保留母版条目；如缓存复核发现冲突在 DECISION_LOG 记录
