rubric_atom_id,question_id,rubric_or_answer_phrase,evidence_type,evidence_level,plain_reward_description,related_material_atom_ids,what_expression_is_rewarded,what_judgment_student_must_make_before_writing,legal_knowledge_or_rule_if_explicit,value_expression_if_explicit,knowledge_material_value_type,can_be_written_without_material,source_locator,uncertainty
R_CC0245_2026_东城_期中_18_2_01,CC0245_2026_东城_期中_18_2,18（2）维权成功需要做好充分准备和策略选择。你认为陈某需要做好哪些工作？ 维权途径2分 | | 充分准备2分 调解或仲裁或诉讼 2分 （无解释不具体1分） | 调解（例如第三方人民调解、行政调解、诉讼调解）或仲裁（仲裁需要双方达成有效的仲裁协议）来高效解决争议； 若不愿调解或调解不成，可考虑诉讼。如果决定向人民法院提起诉讼。需准备起诉状、原被告身份信息、熟悉诉讼流程、注意诉讼三年时效等） | 依法收集证据及类型2分 （无解释不具体1分） 可向相关部门提交固定证据，证明交易存在的合同、订单证据，如转账、邮件记录等电子证据；证明无人机问题故障与手臂受伤损害事实、相关经济损失有直接因果关系的物证等 明确权利和义务，诉求合理，2分 （无解释不具体1分） 陈某应主动明确相关法律依据，可通过查询法律法规、咨询专业法律人士或利用法律援助服务等途径，厘清自身权利义务/主张违约责任或侵权责任，退还无人机购置费，赔偿医疗费、误工费、损失费等经济损失/或者不告不理原则。 三个角度可选择， 两个角度充分4分 三个角度不充分4分。 | | [slide 57] 三个角度 4分 优秀卷 [slide 58] 优秀卷 两个角度充分 4分 [slide 59] 典型卷 一个角度充分 2分 两个角度 3分 [slide 60] 典型卷 2分 [slide 61] 典型问题与建议,marking_rubric,formal,18（2）维权成功需要做好充分准备和策略选择。你认为陈某需要做好哪些工作？ 维权途径2分 | | 充分准备2分 调解或仲裁或诉讼 2分 （无解释不具体1分） | 调解（例如第三方人民调解、行政调解、诉讼调解）或仲裁（仲裁需要双方达成有效的仲裁协议）来高效解决争议； 若不愿调解或调解不成，可考虑诉讼。如果决定向人民法院提起诉讼。需准备起诉状、原被告身份信息、熟悉诉讼流程、注意诉讼三年时效等） | 依法收集证据及类型2分 （无解释不具体1分） 可向相关部门提交固定证据，证明交易存在的合同、订单证据，如转账、邮件记录等电子证据；证明无人机问题故障与手臂受伤损害事实、相关经济损失有直接因果关系的物证等 明确权利和义务，诉求合理，2分 （无解释不具体1分） 陈某应主动明确相关法律依据，可通过查询法律法规、咨询专业法律人士或利用法律援助服务等途径，厘清自身权利义务/主张违约责任或侵权责任，退还无人机购置费，赔偿医疗费、误工费、损失费等经济损失/或者不告不理原则。 三个角度可选择， 两个角度充分4分 三个角度不充分4分。 | | [slide 57] 三个角度 4分 优秀卷 [slide 58] 优秀卷 两个角度充分 4分 [slide 59] 典型卷 一个角度充分 2分 两个角度 3分 [slide 60] 典型卷 2分 [slide 61] 典型问题与建议,M_CC0245_2026_东城_期中_18_2_05|M_CC0245_2026_东城_期中_18_2_06|M_CC0245_2026_东城_期中_18_2_07,18（2）维权成功需要做好充分准备和策略选择。你认为陈某需要做好哪些工作？ 维权途径2分 | | 充分准备2分 调解或仲裁或诉讼 2分 （无解释不具体1分） | 调解（例如第三方人民调解、行政调解、诉讼调解）或仲裁（仲裁需要双方达成有效的仲裁协议）来高效解决争议； 若不愿调解或调解不成，可考虑诉讼。如果决定向人民法院提起诉讼。需准备起诉状、原被告身份信息、熟悉诉讼流程、注意诉讼三年时效等） | 依法收集证据及类型2分 （无解释不具体1分） 可向相关部门提交固定证据，证明交易存在的合同、订单证据，如转账、邮件记录等电子证据；证明无人机问题故障与手臂受伤损害事实、相关经济损失有直接因果关系的物证等 明确权利和义务，诉求合理，2分 （无解释不具体1分） 陈某应主动明确相关法律依据，可通过查询法律法规、咨询专业法律人士或利用法律援助服务等途径，厘清自身权利义务/主张违约责任或侵权责任，退还无人机购置费，赔偿医疗费、误工费、损失费等经济损失/或者不告不理原则。 三个角度可选择， 两个角度充分4分 三个角度不充分4分。 | | [slide 57] 三个角度 4分 优秀卷 [slide 58] 优秀卷 两个角度充分 4分 [slide 59] 典型卷 一个角度充分 2分 两个角度 3分 [slide 60] 典型卷 2分 [slide 61] 典型问题与建议,判断法律关系/行为性质/责任承担或程序路径(回源细化),违约责任；侵权责任；起诉；被告,,knowledge+material,no,F0205:slide 56,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0245_2026_东城_期中_18_2_02,CC0245_2026_东城_期中_18_2,1、加强材料关键信息的提取，例如材料中已“协商未果”，不再适宜协商途径维权了。注意积累材料中的已知“知识”。,marking_rubric,formal,1、加强材料关键信息的提取，例如材料中已“协商未果”，不再适宜协商途径维权了。注意积累材料中的已知“知识”。,M_CC0245_2026_东城_期中_18_2_01|M_CC0245_2026_东城_期中_18_2_02,1、加强材料关键信息的提取，例如材料中已“协商未果”，不再适宜协商途径维权了。注意积累材料中的已知“知识”。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,material,no,F0205:slide 56,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0245_2026_东城_期中_18_2_03,CC0245_2026_东城_期中_18_2,2、法律专业性较强，精准使用要点，不能直接“上诉”，不能对刘某直接行政诉讼等。继续短周期夯实法律重点知识。,marking_rubric,formal,2、法律专业性较强，精准使用要点，不能直接“上诉”，不能对刘某直接行政诉讼等。继续短周期夯实法律重点知识。,M_CC0245_2026_东城_期中_18_2_11,2、法律专业性较强，精准使用要点，不能直接“上诉”，不能对刘某直接行政诉讼等。继续短周期夯实法律重点知识。,判断法律关系/行为性质/责任承担或程序路径(回源细化),上诉,,knowledge,uncertain,F0205:slide 56,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0245_2026_东城_期中_18_2_04,CC0245_2026_东城_期中_18_2,3、有些同学思维片面僵化，罗列具体的违约或侵权证明，不能归纳到证据类型，再到依法收集并固化证据、证据链完整。反复训练从具体到一般的归纳法思维或者从一般到具体的演绎法思维。 [slide 62],marking_rubric,formal,3、有些同学思维片面僵化，罗列具体的违约或侵权证明，不能归纳到证据类型，再到依法收集并固化证据、证据链完整。反复训练从具体到一般的归纳法思维或者从一般到具体的演绎法思维。 [slide 62],M_CC0245_2026_东城_期中_18_2_01|M_CC0245_2026_东城_期中_18_2_02,3、有些同学思维片面僵化，罗列具体的违约或侵权证明，不能归纳到证据类型，再到依法收集并固化证据、证据链完整。反复训练从具体到一般的归纳法思维或者从一般到具体的演绎法思维。 [slide 62],判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0205:slide 56,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0251_2026_丰台_一模_20_01,CC0251_2026_丰台_一模_20,20.（8 分） 人民法院以事实为根据、以法律为准绳，作出了上述判决。根据民法典规定，宾馆、商场等公共场所经营者、管理者因过错造成他人损害的，应当承担侵权责任。被告对原告的安全保障义务应保持在合理限度内，且相关证据表明事发现场不存在影响原告通行的客观因素。原告是完全民事行为能力人，摔倒是其自身未尽安全注意义务所致。因此，某餐饮公司和某商业管理公司对此并无过错，不应承担赔偿责任。 该判决有利于平衡原被告双方的权利与义务，倡导安全文明出行和自我负责的安全责任意识，明确经营场所、公共场所的经营者、管理者安全保障义务的边界，弘扬社会主义核心价值观。 [slide 52] 三、典型示例 8分 [slide 53],marking_rubric,formal,20.（8 分） 人民法院以事实为根据、以法律为准绳，作出了上述判决。根据民法典规定，宾馆、商场等公共场所经营者、管理者因过错造成他人损害的，应当承担侵权责任。被告对原告的安全保障义务应保持在合理限度内，且相关证据表明事发现场不存在影响原告通行的客观因素。原告是完全民事行为能力人，摔倒是其自身未尽安全注意义务所致。因此，某餐饮公司和某商业管理公司对此并无过错，不应承担赔偿责任。 该判决有利于平衡原被告双方的权利与义务，倡导安全文明出行和自我负责的安全责任意识，明确经营场所、公共场所的经营者、管理者安全保障义务的边界，弘扬社会主义核心价值观。 [slide 52] 三、典型示例 8分 [slide 53],M_CC0251_2026_丰台_一模_20_02|M_CC0251_2026_丰台_一模_20_03|M_CC0251_2026_丰台_一模_20_04|M_CC0251_2026_丰台_一模_20_06|M_CC0251_2026_丰台_一模_20_15,20.（8 分） 人民法院以事实为根据、以法律为准绳，作出了上述判决。根据民法典规定，宾馆、商场等公共场所经营者、管理者因过错造成他人损害的，应当承担侵权责任。被告对原告的安全保障义务应保持在合理限度内，且相关证据表明事发现场不存在影响原告通行的客观因素。原告是完全民事行为能力人，摔倒是其自身未尽安全注意义务所致。因此，某餐饮公司和某商业管理公司对此并无过错，不应承担赔偿责任。 该判决有利于平衡原被告双方的权利与义务，倡导安全文明出行和自我负责的安全责任意识，明确经营场所、公共场所的经营者、管理者安全保障义务的边界，弘扬社会主义核心价值观。 [slide 52] 三、典型示例 8分 [slide 53],判断法律关系/行为性质/责任承担或程序路径(回源细化),民法典；民事行为能力；经营者；侵权责任；原告；被告,,knowledge+material+value,no,F0156:slide 51,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0251_2026_丰台_一模_20_02,CC0251_2026_丰台_一模_20,7.5分 [slide 54] [slide 55] 四、学生问题及建议 学生问题:,marking_rubric,formal,7.5分 [slide 54] [slide 55] 四、学生问题及建议 学生问题:,M_CC0251_2026_丰台_一模_20_01|M_CC0251_2026_丰台_一模_20_02,7.5分 [slide 54] [slide 55] 四、学生问题及建议 学生问题:,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0156:slide 51,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0251_2026_丰台_一模_20_03,CC0251_2026_丰台_一模_20,1.模块基本运用准确，但法理依据和现实意义揉在一起作答，思路混乱。,marking_rubric,formal,1.模块基本运用准确，但法理依据和现实意义揉在一起作答，思路混乱。,M_CC0251_2026_丰台_一模_20_01|M_CC0251_2026_丰台_一模_20_02,1.模块基本运用准确，但法理依据和现实意义揉在一起作答，思路混乱。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0156:slide 51,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0251_2026_丰台_一模_20_04,CC0251_2026_丰台_一模_20,2.背诵模版，从维护个体权益到法治社会、法治政府、法治国家建设、再到社会稳定与公序良俗，没有围绕题意作答 。,marking_rubric,formal,2.背诵模版，从维护个体权益到法治社会、法治政府、法治国家建设、再到社会稳定与公序良俗，没有围绕题意作答 。,M_CC0251_2026_丰台_一模_20_01|M_CC0251_2026_丰台_一模_20_02,2.背诵模版，从维护个体权益到法治社会、法治政府、法治国家建设、再到社会稳定与公序良俗，没有围绕题意作答 。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,维护,value,uncertain,F0156:slide 51,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0251_2026_丰台_一模_20_05,CC0251_2026_丰台_一模_20,3.很多学生写有利于维护市场秩序，优化营商环境。,marking_rubric,formal,3.很多学生写有利于维护市场秩序，优化营商环境。,M_CC0251_2026_丰台_一模_20_01|M_CC0251_2026_丰台_一模_20_02,3.很多学生写有利于维护市场秩序，优化营商环境。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,维护；秩序,value,uncertain,F0156:slide 51,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0251_2026_丰台_一模_20_06,CC0251_2026_丰台_一模_20,3.基本概念不准确，以法律为准绳、以事实为依据（写反了或者以实事为依据）。,marking_rubric,formal,3.基本概念不准确，以法律为准绳、以事实为依据（写反了或者以实事为依据）。,M_CC0251_2026_丰台_一模_20_01|M_CC0251_2026_丰台_一模_20_02,3.基本概念不准确，以法律为准绳、以事实为依据（写反了或者以实事为依据）。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0156:slide 51,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0251_2026_丰台_一模_20_07,CC0251_2026_丰台_一模_20,4.部分答错位置、空白卷。 建议：,marking_rubric,formal,4.部分答错位置、空白卷。 建议：,M_CC0251_2026_丰台_一模_20_01|M_CC0251_2026_丰台_一模_20_02,4.部分答错位置、空白卷。 建议：,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0156:slide 51,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0251_2026_丰台_一模_20_08,CC0251_2026_丰台_一模_20,1.答题逻辑梳理，明确设问与材料指向，答题的策略训练。,marking_rubric,formal,1.答题逻辑梳理，明确设问与材料指向，答题的策略训练。,M_CC0251_2026_丰台_一模_20_01|M_CC0251_2026_丰台_一模_20_02,1.答题逻辑梳理，明确设问与材料指向，答题的策略训练。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,material,no,F0156:slide 51,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0251_2026_丰台_一模_20_09,CC0251_2026_丰台_一模_20,2.语言规范，知识严谨性、适切性、科学性。,marking_rubric,formal,2.语言规范，知识严谨性、适切性、科学性。,M_CC0251_2026_丰台_一模_20_01|M_CC0251_2026_丰台_一模_20_02,2.语言规范，知识严谨性、适切性、科学性。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,规范,value,uncertain,F0156:slide 51,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0251_2026_丰台_一模_20_10,CC0251_2026_丰台_一模_20,3.字迹工整。 [slide 56] 五、复练试题 2026朝阳期末,marking_rubric,formal,3.字迹工整。 [slide 56] 五、复练试题 2026朝阳期末,M_CC0251_2026_丰台_一模_20_01|M_CC0251_2026_丰台_一模_20_02,3.字迹工整。 [slide 56] 五、复练试题 2026朝阳期末,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0156:slide 51,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0251_2026_丰台_一模_20_11,CC0251_2026_丰台_一模_20,1．网络消费为人们日常生活提供较大便利，已成为人们消费的重要方式。 材料一 【基本案情】 张某系某网络店铺的经营者。在一次直播营销中，该店铺的主播人员将大叶紫檀木制作的手串宣称为正宗小叶紫檀材质制作，并承诺“保真”“假一赔十”。侯某观看该直播后购买手串1件，支付价款1千元。侯某收到手串后发现不是小叶紫檀材质，遂诉至法院，请求判令张某赔偿十倍价款1万元。 【裁判结果】 审理法院认为，主播人员在直播营销中宣称所售手串系小叶紫檀，并明确承诺“保真”“假一赔十”，上述承诺构成店铺与侯某买卖合同的内容，该合同对张某具有约束力。张某交付给侯某的手串材质并非小叶紫檀，而是属于大叶紫檀，这不符合合同约定，而木质首饰的原材料对其价值具有重要影响。“假一赔十”的承诺虽高于法定赔偿标准，但张某应当履行。法院最终判决：张某赔偿侯某1万元。,marking_rubric,formal,1．网络消费为人们日常生活提供较大便利，已成为人们消费的重要方式。 材料一 【基本案情】 张某系某网络店铺的经营者。在一次直播营销中，该店铺的主播人员将大叶紫檀木制作的手串宣称为正宗小叶紫檀材质制作，并承诺“保真”“假一赔十”。侯某观看该直播后购买手串1件，支付价款1千元。侯某收到手串后发现不是小叶紫檀材质，遂诉至法院，请求判令张某赔偿十倍价款1万元。 【裁判结果】 审理法院认为，主播人员在直播营销中宣称所售手串系小叶紫檀，并明确承诺“保真”“假一赔十”，上述承诺构成店铺与侯某买卖合同的内容，该合同对张某具有约束力。张某交付给侯某的手串材质并非小叶紫檀，而是属于大叶紫檀，这不符合合同约定，而木质首饰的原材料对其价值具有重要影响。“假一赔十”的承诺虽高于法定赔偿标准，但张某应当履行。法院最终判决：张某赔偿侯某1万元。,M_CC0251_2026_丰台_一模_20_02|M_CC0251_2026_丰台_一模_20_06|M_CC0251_2026_丰台_一模_20_15|M_CC0251_2026_丰台_一模_20_16|M_CC0251_2026_丰台_一模_20_19|M_CC0251_2026_丰台_一模_20_21,1．网络消费为人们日常生活提供较大便利，已成为人们消费的重要方式。 材料一 【基本案情】 张某系某网络店铺的经营者。在一次直播营销中，该店铺的主播人员将大叶紫檀木制作的手串宣称为正宗小叶紫檀材质制作，并承诺“保真”“假一赔十”。侯某观看该直播后购买手串1件，支付价款1千元。侯某收到手串后发现不是小叶紫檀材质，遂诉至法院，请求判令张某赔偿十倍价款1万元。 【裁判结果】 审理法院认为，主播人员在直播营销中宣称所售手串系小叶紫檀，并明确承诺“保真”“假一赔十”，上述承诺构成店铺与侯某买卖合同的内容，该合同对张某具有约束力。张某交付给侯某的手串材质并非小叶紫檀，而是属于大叶紫檀，这不符合合同约定，而木质首饰的原材料对其价值具有重要影响。“假一赔十”的承诺虽高于法定赔偿标准，但张某应当履行。法院最终判决：张某赔偿侯某1万元。,判断法律关系/行为性质/责任承担或程序路径(回源细化),承诺；经营者,,knowledge+material+value,no,F0156:slide 51,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0251_2026_丰台_一模_20_12,CC0251_2026_丰台_一模_20,（1）结合上述案例，运用《法律与生活》知识，说明法院判决的依据。 [slide 57] 参考答案：,marking_rubric,formal,（1）结合上述案例，运用《法律与生活》知识，说明法院判决的依据。 [slide 57] 参考答案：,M_CC0251_2026_丰台_一模_20_23,（1）结合上述案例，运用《法律与生活》知识，说明法院判决的依据。 [slide 57] 参考答案：,判断法律关系/行为性质/责任承担或程序路径(回源细化),法律与生活,,knowledge+material,no,F0156:slide 51,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0251_2026_丰台_一模_20_13,CC0251_2026_丰台_一模_20,1.依法成立的合同具有法律约束力，当事人应当按照约定全面履行合同义务。侯某观看直播购买手串的行为，与店铺形成合法有效的买卖合同，主播宣称手串为小叶紫檀、承诺“假一赔十”的内容属于合同条款，对店铺具有法律约束力；商家交付的手串为大叶紫檀，未履行合同约定的质量义务，构成违约。,marking_rubric,formal,1.依法成立的合同具有法律约束力，当事人应当按照约定全面履行合同义务。侯某观看直播购买手串的行为，与店铺形成合法有效的买卖合同，主播宣称手串为小叶紫檀、承诺“假一赔十”的内容属于合同条款，对店铺具有法律约束力；商家交付的手串为大叶紫檀，未履行合同约定的质量义务，构成违约。,M_CC0251_2026_丰台_一模_20_16|M_CC0251_2026_丰台_一模_20_19|M_CC0251_2026_丰台_一模_20_21,1.依法成立的合同具有法律约束力，当事人应当按照约定全面履行合同义务。侯某观看直播购买手串的行为，与店铺形成合法有效的买卖合同，主播宣称手串为小叶紫檀、承诺“假一赔十”的内容属于合同条款，对店铺具有法律约束力；商家交付的手串为大叶紫檀，未履行合同约定的质量义务，构成违约。,判断法律关系/行为性质/责任承担或程序路径(回源细化),承诺,,knowledge+material,no,F0156:slide 51,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0251_2026_丰台_一模_20_14,CC0251_2026_丰台_一模_20,2.经营者提供商品有欺诈行为的，应当承担惩罚性赔偿责任；当事人自愿约定的违约金条款，只要不违反法律强制性规定即合法有效。商家以大叶紫檀冒充小叶紫檀的行为构成经营者欺诈，其“假一赔十”的承诺是自愿作出的，高于法定赔偿标准但不违反法律规定，应依法履行。,marking_rubric,formal,2.经营者提供商品有欺诈行为的，应当承担惩罚性赔偿责任；当事人自愿约定的违约金条款，只要不违反法律强制性规定即合法有效。商家以大叶紫檀冒充小叶紫檀的行为构成经营者欺诈，其“假一赔十”的承诺是自愿作出的，高于法定赔偿标准但不违反法律规定，应依法履行。,M_CC0251_2026_丰台_一模_20_02|M_CC0251_2026_丰台_一模_20_06|M_CC0251_2026_丰台_一模_20_15|M_CC0251_2026_丰台_一模_20_16|M_CC0251_2026_丰台_一模_20_19|M_CC0251_2026_丰台_一模_20_21,2.经营者提供商品有欺诈行为的，应当承担惩罚性赔偿责任；当事人自愿约定的违约金条款，只要不违反法律强制性规定即合法有效。商家以大叶紫檀冒充小叶紫檀的行为构成经营者欺诈，其“假一赔十”的承诺是自愿作出的，高于法定赔偿标准但不违反法律规定，应依法履行。,判断法律关系/行为性质/责任承担或程序路径(回源细化),承诺；违约金；欺诈；经营者；惩罚性赔偿,,knowledge+material,no,F0156:slide 51,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0251_2026_丰台_一模_20_15,CC0251_2026_丰台_一模_20,1.强化核心概念，按主体梳理知识。 聚焦“两个大局”与“主要矛盾”等的内在关联，通过对比讲解、案例拆解，明确二者的区别与联系。通过梳理不同实践主体，明确党、政府、企业、公民等的权利与义务、权利与责任，纠正认知偏差。,marking_rubric,formal,1.强化核心概念，按主体梳理知识。 聚焦“两个大局”与“主要矛盾”等的内在关联，通过对比讲解、案例拆解，明确二者的区别与联系。通过梳理不同实践主体，明确党、政府、企业、公民等的权利与义务、权利与责任，纠正认知偏差。,M_CC0251_2026_丰台_一模_20_01|M_CC0251_2026_丰台_一模_20_02,1.强化核心概念，按主体梳理知识。 聚焦“两个大局”与“主要矛盾”等的内在关联，通过对比讲解、案例拆解，明确二者的区别与联系。通过梳理不同实践主体，明确党、政府、企业、公民等的权利与义务、权利与责任，纠正认知偏差。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0156:slide 51,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0251_2026_丰台_一模_20_16,CC0251_2026_丰台_一模_20,2.培养学生的逻辑思维，规范答题结构和答题语言。 引导学生拆分设问，按照“背景分析—识变要点—应变举措—求变路径—总结升华”或“是什么—为什么—怎么做”的逻辑展开作答。提升论证表达能力，引导学生先亮明观点，再结合知识、材料补充论据，最后分析论据与论点的关联，使每一个观点都对应具体的论据支撑，每一步分析都贴合“识变应变求变”的内在逻辑，避免碎片化表述，让答题具备层次、递进关系和完整论证链条。,marking_rubric,formal,2.培养学生的逻辑思维，规范答题结构和答题语言。 引导学生拆分设问，按照“背景分析—识变要点—应变举措—求变路径—总结升华”或“是什么—为什么—怎么做”的逻辑展开作答。提升论证表达能力，引导学生先亮明观点，再结合知识、材料补充论据，最后分析论据与论点的关联，使每一个观点都对应具体的论据支撑，每一步分析都贴合“识变应变求变”的内在逻辑，避免碎片化表述，让答题具备层次、递进关系和完整论证链条。,M_CC0251_2026_丰台_一模_20_01|M_CC0251_2026_丰台_一模_20_02,2.培养学生的逻辑思维，规范答题结构和答题语言。 引导学生拆分设问，按照“背景分析—识变要点—应变举措—求变路径—总结升华”或“是什么—为什么—怎么做”的逻辑展开作答。提升论证表达能力，引导学生先亮明观点，再结合知识、材料补充论据，最后分析论据与论点的关联，使每一个观点都对应具体的论据支撑，每一步分析都贴合“识变应变求变”的内在逻辑，避免碎片化表述，让答题具备层次、递进关系和完整论证链条。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,引导；规范,material+value,no,F0156:slide 51,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0254_2026_丰台_二模_18_01,CC0254_2026_丰台_二模_18,1.答案未指向问题，答案不聚焦，按照某类主观题模板机械化作答，从司法机关的权力到案件的法理依据写到现实意义，并非辩证思考回答法律的规范作用与道德的教化层面。,marking_rubric,formal,1.答案未指向问题，答案不聚焦，按照某类主观题模板机械化作答，从司法机关的权力到案件的法理依据写到现实意义，并非辩证思考回答法律的规范作用与道德的教化层面。,M_CC0254_2026_丰台_二模_18_01|M_CC0254_2026_丰台_二模_18_02,1.答案未指向问题，答案不聚焦，按照某类主观题模板机械化作答，从司法机关的权力到案件的法理依据写到现实意义，并非辩证思考回答法律的规范作用与道德的教化层面。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,规范,value,uncertain,F0187:slide 29,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0254_2026_丰台_二模_18_02,CC0254_2026_丰台_二模_18,2.分辨不清过错推定与无过错责任，同样是动物（动物园动物伤人与家庭饲养动物的侵权案件的区分）,marking_rubric,formal,2.分辨不清过错推定与无过错责任，同样是动物（动物园动物伤人与家庭饲养动物的侵权案件的区分）,M_CC0254_2026_丰台_二模_18_01|M_CC0254_2026_丰台_二模_18_02,2.分辨不清过错推定与无过错责任，同样是动物（动物园动物伤人与家庭饲养动物的侵权案件的区分）,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0187:slide 29,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0254_2026_丰台_二模_18_03,CC0254_2026_丰台_二模_18,3.学生答题逻辑不清晰，思维跳脱，一个观点反复阐述，不能进行有层次的思考与论证，法治与德治的统一可以呈现但并未结合材料展开详细表述。,marking_rubric,formal,3.学生答题逻辑不清晰，思维跳脱，一个观点反复阐述，不能进行有层次的思考与论证，法治与德治的统一可以呈现但并未结合材料展开详细表述。,M_CC0254_2026_丰台_二模_18_01|M_CC0254_2026_丰台_二模_18_02,3.学生答题逻辑不清晰，思维跳脱，一个观点反复阐述，不能进行有层次的思考与论证，法治与德治的统一可以呈现但并未结合材料展开详细表述。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,material,no,F0187:slide 29,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0254_2026_丰台_二模_18_04,CC0254_2026_丰台_二模_18,4.模块错误，少部分作答写的哲学模块/政治与法治,marking_rubric,formal,4.模块错误，少部分作答写的哲学模块/政治与法治,M_CC0254_2026_丰台_二模_18_01|M_CC0254_2026_丰台_二模_18_02,4.模块错误，少部分作答写的哲学模块/政治与法治,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0187:slide 29,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0254_2026_丰台_二模_18_05,CC0254_2026_丰台_二模_18,5.字迹潦草根本看不清 四、学生问题及建议 [slide 34],marking_rubric,formal,5.字迹潦草根本看不清 四、学生问题及建议 [slide 34],M_CC0254_2026_丰台_二模_18_01|M_CC0254_2026_丰台_二模_18_02,5.字迹潦草根本看不清 四、学生问题及建议 [slide 34],判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0187:slide 29,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0254_2026_丰台_二模_18_06,CC0254_2026_丰台_二模_18,1.梳理答案逻辑，培养学生如何理解设问指向，找到材料对应知识逻辑，培养解题策略。 针对学生易出现“背了知识但不会用”的问题，需以案例为范本，引导学生拆解情境中的法律事实，对应教材中的侵权责任、纠纷解决方式等知识点，做到理论与实践相结合。,marking_rubric,formal,1.梳理答案逻辑，培养学生如何理解设问指向，找到材料对应知识逻辑，培养解题策略。 针对学生易出现“背了知识但不会用”的问题，需以案例为范本，引导学生拆解情境中的法律事实，对应教材中的侵权责任、纠纷解决方式等知识点，做到理论与实践相结合。,M_CC0254_2026_丰台_二模_18_02|M_CC0254_2026_丰台_二模_18_06|M_CC0254_2026_丰台_二模_18_11|M_CC0254_2026_丰台_二模_18_12,1.梳理答案逻辑，培养学生如何理解设问指向，找到材料对应知识逻辑，培养解题策略。 针对学生易出现“背了知识但不会用”的问题，需以案例为范本，引导学生拆解情境中的法律事实，对应教材中的侵权责任、纠纷解决方式等知识点，做到理论与实践相结合。,判断法律关系/行为性质/责任承担或程序路径(回源细化),侵权责任,引导,knowledge+material+value,no,F0187:slide 29,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0254_2026_丰台_二模_18_07,CC0254_2026_丰台_二模_18,2.典型案件意义类、辨析类，不同侵权责任的、违约责任的区分，相邻关系、劳动关系等题型的系统训练与梳理，引导学生规范作答，不要所有题型照搬统一模板。,marking_rubric,formal,2.典型案件意义类、辨析类，不同侵权责任的、违约责任的区分，相邻关系、劳动关系等题型的系统训练与梳理，引导学生规范作答，不要所有题型照搬统一模板。,M_CC0254_2026_丰台_二模_18_02|M_CC0254_2026_丰台_二模_18_06|M_CC0254_2026_丰台_二模_18_11|M_CC0254_2026_丰台_二模_18_12,2.典型案件意义类、辨析类，不同侵权责任的、违约责任的区分，相邻关系、劳动关系等题型的系统训练与梳理，引导学生规范作答，不要所有题型照搬统一模板。,判断法律关系/行为性质/责任承担或程序路径(回源细化),违约责任；相邻关系；侵权责任,引导；规范,knowledge+value,uncertain,F0187:slide 29,heuristic_atom_split_from_text_layer; needs回源核细则原文
