batch,file,line,question,core,grade,landing_hard,interp,landing,raw
5,v5_out_5.txt,20,2024西城一模Q19(6),"我国的未来产业有非常广阔的国际市场，为未来产业""走出去""提供了可能",真推理,False,"阐释:真推理（""把外部环境从挑战面翻到机遇面""""经济全球化提供广阔市场和两个市场两种资源""，紧扣材料""前沿科技浪潮+全球市场空间""双背景，机遇维度切入准确）",落点:OK（广阔国际市场·两个市场两种资源·走出去·国际技术交流合作＝细则机遇项原文表述）,"· 我国的未来产业有非常广阔的国际市场，为未来产业""走出去""提供了可能 | 阐释:真推理（""把外部环境从挑战面翻到机遇面""""经济全球化提供广阔市场和两个市场两种资源""，紧扣材料""前沿科技浪潮+全球市场空间""双背景，机遇维度切入准确） | 落点:OK（广阔国际市场·两个市场两种资源·走出去·国际技术交流合作＝细则机遇项原文表述）"
5,v5_out_5.txt,21,2024西城一模Q19(6),以开放促进产业升级，为未来产业拓展国际空间，提升国际竞争力，筑牢安全基础,套路,False,"阐释:套路（再次套用""这些线索提示的是能力来源与国际竞争""""应讲清中国能够提供稳定性，必须先说明科技和经济实力这类能力基础""——与""以开放促升级""主题脱节的空泛模板）","落点:OK（提升标准规则话语权·推动制度型开放·形成出口竞争新优势＝细则卡脖子项变通""推动制度型开放/形成出口竞争新优势""）","· 以开放促进产业升级，为未来产业拓展国际空间，提升国际竞争力，筑牢安全基础 | 阐释:套路（再次套用""这些线索提示的是能力来源与国际竞争""""应讲清中国能够提供稳定性，必须先说明科技和经济实力这类能力基础""——与""以开放促升级""主题脱节的空泛模板） | 落点:OK（提升标准规则话语权·推动制度型开放·形成出口竞争新优势＝细则卡脖子项变通""推动制度型开放/形成出口竞争新优势""）"
5,v5_out_5.txt,25,2024顺义思政二模Q19(2),当前国际竞争的实质是以经济和科技实力为基础的综合国力较量,真推理,False,"阐释:真推理（""把新质生产力放在科技产业制高点之争而非一般经济建设""""问为什么要推动必须上升到国际竞争层面""，先国际竞争实质再科技产业竞争力再内在动因，逻辑递进扣题）",落点:OK（国际竞争实质综合国力较量·新质生产力增强科技产业竞争力＝细则原文）,"· 当前国际竞争的实质是以经济和科技实力为基础的综合国力较量 | 阐释:真推理（""把新质生产力放在科技产业制高点之争而非一般经济建设""""问为什么要推动必须上升到国际竞争层面""，先国际竞争实质再科技产业竞争力再内在动因，逻辑递进扣题） | 落点:OK（国际竞争实质综合国力较量·新质生产力增强科技产业竞争力＝细则原文）"
5,v5_out_5.txt,26,2024顺义思政二模Q19(2),维护国家利益是主权国家对外活动的出发点和落脚点,套路,False,"阐释:套路（""能进入…因为设问要解释原因和成立逻辑，而国际竞争实质呈现的是利益安全与发展主动权""""国家行为要回到主权、安全和发展利益这一根本立足点""为通用填充式表述，未就本题具体展开）","落点:OK（发展新质生产力增强国家实力·维护国家利益·增强国际话语权＝细则""维护我国国家利益和增强国际事务话语权""）","· 维护国家利益是主权国家对外活动的出发点和落脚点 | 阐释:套路（""能进入…因为设问要解释原因和成立逻辑，而国际竞争实质呈现的是利益安全与发展主动权""""国家行为要回到主权、安全和发展利益这一根本立足点""为通用填充式表述，未就本题具体展开） | 落点:OK（发展新质生产力增强国家实力·维护国家利益·增强国际话语权＝细则""维护我国国家利益和增强国际事务话语权""）"
5,v5_out_5.txt,27,2024顺义思政二模Q19(2),世界多极化与全球南方联合自强,错位,False,"阐释:错位（推理把""新一轮科技革命决定国家间力量天平再分配""作为切入有一定深度，但核心点标""全球南方联合自强""，落点与答案实际只落到""世界多极化深入发展""，""全球南方联合自强""既无落点也无细则支撑，挂名术语＞所写内容，属错位；且材料未出现""全球南方""字样）","落点:OK（中国发展新质生产力·增强综合国力核心竞争力·有利于世界多极化深入发展＝细则""有利于世界多极化深入发展""。注:落点仅兑现""世界多极化""，未兑现核心点中""全球南方联合自强""，落点本身合规但与核心点不完全对齐）","· 世界多极化与全球南方联合自强 | 阐释:错位（推理把""新一轮科技革命决定国家间力量天平再分配""作为切入有一定深度，但核心点标""全球南方联合自强""，落点与答案实际只落到""世界多极化深入发展""，""全球南方联合自强""既无落点也无细则支撑，挂名术语＞所写内容，属错位；且材料未出现""全球南方""字样） | 落点:OK（中国发展新质生产力·增强综合国力核心竞争力·有利于世界多极化深入发展＝细则""有利于世界多极化深入发展""。注:落点仅兑现""世界多极化""，未兑现核心点中""全球南方联合自强""，落点本身合规但与核心点不完全对齐）"
5,v5_out_5.txt,28,2024顺义思政二模Q19(2),中国推动构建人类命运共同体,真推理,False,"阐释:真推理（""把国内发展任务推到国际意义层面""""从国际格局和全球共同发展两条线给意义""，先国内意义→世界多极化→人类命运共同体，层层递进，结构完整）","落点:OK（提高国家实力·增强核心竞争力·推动世界多极化·构建人类命运共同体＝细则收束句""有利于世界多极化深入发展，构建人类命运共同体""）","· 中国推动构建人类命运共同体 | 阐释:真推理（""把国内发展任务推到国际意义层面""""从国际格局和全球共同发展两条线给意义""，先国内意义→世界多极化→人类命运共同体，层层递进，结构完整） | 落点:OK（提高国家实力·增强核心竞争力·推动世界多极化·构建人类命运共同体＝细则收束句""有利于世界多极化深入发展，构建人类命运共同体""）"
5,v5_out_5.txt,32,2024西城二模Q17,当前国际竞争的实质是以经济和科技实力为基础的综合国力较量,真推理,False,"阐释:真推理（援引材料""北京安徽黑龙江发展量子信息聚变能源深空探测制造业数字化转型→新质生产力进入全球科技产业竞争前沿""，再扣""不是问国内怎样发展而是问最大发展中国家扮演什么角色""，定位准确）","落点:OK（国际竞争实质·增强科技实力综合国力·以最大发展中国家身份为世界发展贡献力量＝细则""当前国际竞争实质/世界发展的贡献者和推动者""）","· 当前国际竞争的实质是以经济和科技实力为基础的综合国力较量 | 阐释:真推理（援引材料""北京安徽黑龙江发展量子信息聚变能源深空探测制造业数字化转型→新质生产力进入全球科技产业竞争前沿""，再扣""不是问国内怎样发展而是问最大发展中国家扮演什么角色""，定位准确） | 落点:OK（国际竞争实质·增强科技实力综合国力·以最大发展中国家身份为世界发展贡献力量＝细则""当前国际竞争实质/世界发展的贡献者和推动者""）"
5,v5_out_5.txt,33,2024西城二模Q17,科教兴国战略与人才强国战略（人才与国际竞争力）,套路,False,"阐释:套路（""能解释…中的…因为这些线索提示的是能力来源与国际竞争""""应讲清中国能够提供稳定性，必须先说明科技和经济实力这类能力基础""——跨题模板，""提供稳定性""与本题无涉）","落点:OK（实施科教兴国战略·强化现代化建设人才支撑·培养创新人才增强国际竞争力＝细则""实施科教兴国战略，强化现代化建设人才支撑""，系二十大标题""五""对应给分点）","· 科教兴国战略与人才强国战略（人才与国际竞争力） | 阐释:套路（""能解释…中的…因为这些线索提示的是能力来源与国际竞争""""应讲清中国能够提供稳定性，必须先说明科技和经济实力这类能力基础""——跨题模板，""提供稳定性""与本题无涉） | 落点:OK（实施科教兴国战略·强化现代化建设人才支撑·培养创新人才增强国际竞争力＝细则""实施科教兴国战略，强化现代化建设人才支撑""，系二十大标题""五""对应给分点）"
5,v5_out_5.txt,34,2024西城二模Q17,维护国家利益是主权国家对外活动的出发点和落脚点,套路,False,"阐释:套路（""这些线索提示的是利益安全与发展主动权""""国家行为要回到主权、安全和发展利益这一根本立足点""通用句，未结合材料具体科技竞争情境分析）","落点:OK（维护国家安全与核心利益·在科技竞争中掌握主动＝细则补充""国家安全与核心利益""）","· 维护国家利益是主权国家对外活动的出发点和落脚点 | 阐释:套路（""这些线索提示的是利益安全与发展主动权""""国家行为要回到主权、安全和发展利益这一根本立足点""通用句，未结合材料具体科技竞争情境分析） | 落点:OK（维护国家安全与核心利益·在科技竞争中掌握主动＝细则补充""国家安全与核心利益""）"
5,v5_out_5.txt,35,2024西城二模Q17,顺应经济全球化趋势，主动融入并推动深化,套路,False,"阐释:套路（""这些线索提示的是开放平台、规则和市场联通""""材料中的开放举措要指向更广范围的参与、更低的合作成本""——但本题材料二实为""全面深化改革/教育科技人才循环""，并无""开放平台/规则/市场联通/通关""类素材，套话与本题材料不贴）","落点:OK（顺应经济全球化·主动融入推动深化·以开放合作分享科技革命成果·做世界发展贡献者推动者＝细则""经济全球化/世界发展的贡献者和推动者""）","· 顺应经济全球化趋势，主动融入并推动深化 | 阐释:套路（""这些线索提示的是开放平台、规则和市场联通""""材料中的开放举措要指向更广范围的参与、更低的合作成本""——但本题材料二实为""全面深化改革/教育科技人才循环""，并无""开放平台/规则/市场联通/通关""类素材，套话与本题材料不贴） | 落点:OK（顺应经济全球化·主动融入推动深化·以开放合作分享科技革命成果·做世界发展贡献者推动者＝细则""经济全球化/世界发展的贡献者和推动者""）"
5,v5_out_5.txt,36,2024西城二模Q17,世界多极化是当今国际形势的突出特点,套路,False,"阐释:套路（""这些线索提示的是全球南方合作""""材料中的因果、路径或价值判断要由这个核心点来解释清楚""为空泛万能句，材料未涉全球南方，未实质展开）","落点:OK（世界多极化·推动世界多极化·增强发展中国家话语权＝细则""世界多极化""）","· 世界多极化是当今国际形势的突出特点 | 阐释:套路（""这些线索提示的是全球南方合作""""材料中的因果、路径或价值判断要由这个核心点来解释清楚""为空泛万能句，材料未涉全球南方，未实质展开） | 落点:OK（世界多极化·推动世界多极化·增强发展中国家话语权＝细则""世界多极化""）"
5,v5_out_5.txt,37,2024西城二模Q17,贡献中国智慧、中国方案、中国力量,套路,False,"阐释:套路（""因为设问要说明题面事实背后的理论关系，而…呈现的是中国方案和中国主张""""中国行动提供的是可供共同问题使用的理念、机制或实践方案""为通用模板）","落点:OK（做世界发展贡献者推动者·为应对新一轮科技革命贡献中国智慧方案力量＝细则""世界发展的贡献者和推动者""）","· 贡献中国智慧、中国方案、中国力量 | 阐释:套路（""因为设问要说明题面事实背后的理论关系，而…呈现的是中国方案和中国主张""""中国行动提供的是可供共同问题使用的理念、机制或实践方案""为通用模板） | 落点:OK（做世界发展贡献者推动者·为应对新一轮科技革命贡献中国智慧方案力量＝细则""世界发展的贡献者和推动者""）"
5,v5_out_5.txt,41,2025东城一模Q21,当前国际竞争的实质是以经济和科技实力为基础的综合国力较量,套路,False,"阐释:套路（""能解释…因为这些线索提示的是能力来源与国际竞争""""应讲清中国能够提供稳定性，必须先说明科技和经济实力这类能力基础""——模板＋""提供稳定性""误植句）","落点:OK（教育战略支撑地位·促进人才培养·提升劳动者技术水平创新能力·增强综合国力国际竞争力＝细则""必要性·战略支撑地位""＋""角度4·综合国力和国际竞争力""）","· 当前国际竞争的实质是以经济和科技实力为基础的综合国力较量 | 阐释:套路（""能解释…因为这些线索提示的是能力来源与国际竞争""""应讲清中国能够提供稳定性，必须先说明科技和经济实力这类能力基础""——模板＋""提供稳定性""误植句） | 落点:OK（教育战略支撑地位·促进人才培养·提升劳动者技术水平创新能力·增强综合国力国际竞争力＝细则""必要性·战略支撑地位""＋""角度4·综合国力和国际竞争力""）"
5,v5_out_5.txt,42,2025东城一模Q21,科教兴国战略与人才强国战略（人才与国际竞争力）,真推理,False,"阐释:真推理（实引材料一""人才资源总量、科技人力资源、平均受教育年限等数据""，再扣大国博弈背景，提出""教育如何转化为人才优势、科技优势和国际竞争力""，""人才是第一资源、综合国力竞争说到底是人才竞争""为本题量身递进，扣题充分）","落点:OK（人才是第一资源·教育把人口规模优势转化为人才优势·增强综合国力国际竞争力＝细则""必要性·人才与国际竞争力的关系""，并接""怎么做·科教兴国人才强国""）","· 科教兴国战略与人才强国战略（人才与国际竞争力） | 阐释:真推理（实引材料一""人才资源总量、科技人力资源、平均受教育年限等数据""，再扣大国博弈背景，提出""教育如何转化为人才优势、科技优势和国际竞争力""，""人才是第一资源、综合国力竞争说到底是人才竞争""为本题量身递进，扣题充分） | 落点:OK（人才是第一资源·教育把人口规模优势转化为人才优势·增强综合国力国际竞争力＝细则""必要性·人才与国际竞争力的关系""，并接""怎么做·科教兴国人才强国""）"
5,v5_out_5.txt,46,2025东城期末Q20（评价欧盟对中国新能源汽车征收临时反补贴税）,维护国家利益是主权国家对外活动的出发点和落脚点,真推理,False,"阐释:真推理（""把具体做法追溯到国家利益这一根本立足点，说明主权、安全、发展利益如何决定国家对外选择""，简洁但准确对接材料""坚决反对…维护中企利益""）","落点:OK（中方坚定维护本国利益和中企正当权益·通过磋商解决争议·避免升级＝细则第三层""坚定维护本国利益/和平谈判""）","· 维护国家利益是主权国家对外活动的出发点和落脚点 | 阐释:真推理（""把具体做法追溯到国家利益这一根本立足点，说明主权、安全、发展利益如何决定国家对外选择""，简洁但准确对接材料""坚决反对…维护中企利益""） | 落点:OK（中方坚定维护本国利益和中企正当权益·通过磋商解决争议·避免升级＝细则第三层""坚定维护本国利益/和平谈判""）"
5,v5_out_5.txt,47,2025东城期末Q20（评价欧盟对中国新能源汽车征收临时反补贴税）,促进全球资源优化配置和国际贸易发展,真推理,False,"阐释:真推理（精准把握题目结构""中国产业贡献在前、外部贸易摩擦在后""，提出""认识不能只批评欧盟，必须先回应材料前半段中国产业意义""，承认成功走向世界＝国际分工合作成果→促资源配置促贸易→提高世界经济运行效率，层层落细则第一层）","落点:OK（中国新能源汽车走向世界·促进全球资源优化配置和国际贸易发展·提高世界经济运行效率＝细则第一层""促进资源优化配置/促进国际贸易""）","· 促进全球资源优化配置和国际贸易发展 | 阐释:真推理（精准把握题目结构""中国产业贡献在前、外部贸易摩擦在后""，提出""认识不能只批评欧盟，必须先回应材料前半段中国产业意义""，承认成功走向世界＝国际分工合作成果→促资源配置促贸易→提高世界经济运行效率，层层落细则第一层） | 落点:OK（中国新能源汽车走向世界·促进全球资源优化配置和国际贸易发展·提高世界经济运行效率＝细则第一层""促进资源优化配置/促进国际贸易""）"
5,v5_out_5.txt,48,2025东城期末Q20（评价欧盟对中国新能源汽车征收临时反补贴税）,推进贸易和投资自由化便利化,套路,False,"阐释:套路（""材料呈现的是跨境交易流程、成本或市场准入的变化""""教材落点不是一般开放口号，而是贸易和投资自由化便利化""为通用句，未就反补贴税情境具体分析，且本材料重在""反补贴/磋商""而非""流程成本市场准入"")","落点:OK（新能源汽车走向世界·推进贸易投资自由化便利化·为世界经济注入活力＝细则第三层""推动贸易自由便利""）","· 推进贸易和投资自由化便利化 | 阐释:套路（""材料呈现的是跨境交易流程、成本或市场准入的变化""""教材落点不是一般开放口号，而是贸易和投资自由化便利化""为通用句，未就反补贴税情境具体分析，且本材料重在""反补贴/磋商""而非""流程成本市场准入"") | 落点:OK（新能源汽车走向世界·推进贸易投资自由化便利化·为世界经济注入活力＝细则第三层""推动贸易自由便利""）"
5,v5_out_5.txt,49,2025东城期末Q20（评价欧盟对中国新能源汽车征收临时反补贴税）,为世界新能源产业注入活力，增强经济全球化动力,真推理,False,"阐释:真推理（""中国企业参与国际分工合作并推动全球绿色产业发展""""短文不能只批评欧盟保护主义，先说明中国走向世界正面意义""，先国际竞争国际分工→带动新能源产业→增强全球化动力，扣题且分层）","落点:OK（促进全球新能源产业升级绿色转型·为世界经济和经济全球化注入新动力＝细则第一层""为世界新能源产业注入活力/经济全球化更有活力""）","· 为世界新能源产业注入活力，增强经济全球化动力 | 阐释:真推理（""中国企业参与国际分工合作并推动全球绿色产业发展""""短文不能只批评欧盟保护主义，先说明中国走向世界正面意义""，先国际竞争国际分工→带动新能源产业→增强全球化动力，扣题且分层） | 落点:OK（促进全球新能源产业升级绿色转型·为世界经济和经济全球化注入新动力＝细则第一层""为世界新能源产业注入活力/经济全球化更有活力""）"
5,v5_out_5.txt,50,2025东城期末Q20（评价欧盟对中国新能源汽车征收临时反补贴税）,维护多边贸易体制,套路,False,"阐释:套路（""能进入…因为设问要把材料判断上升为理论解释，而维护本国利益呈现的是跨境交易和要素流动条件""""这些安排改变的是跨境合作成本、市场准入和交易便利程度""——通用模板，且与""维护多边贸易体制""主题不甚相干）","落点:OK（坚定维护本国利益·维护多边贸易体制与市场秩序·和平谈判推动贸易自由便利·互利共赢＝对应细则第三层""维护市场秩序/推动贸易自由便利/互利共赢""，""多边贸易体制""为合理外延）","· 维护多边贸易体制 | 阐释:套路（""能进入…因为设问要把材料判断上升为理论解释，而维护本国利益呈现的是跨境交易和要素流动条件""""这些安排改变的是跨境合作成本、市场准入和交易便利程度""——通用模板，且与""维护多边贸易体制""主题不甚相干） | 落点:OK（坚定维护本国利益·维护多边贸易体制与市场秩序·和平谈判推动贸易自由便利·互利共赢＝对应细则第三层""维护市场秩序/推动贸易自由便利/互利共赢""，""多边贸易体制""为合理外延）"
5,v5_out_5.txt,51,2025东城期末Q20（评价欧盟对中国新能源汽车征收临时反补贴税）,反对贸易保护主义，警惕单边措施破坏多边贸易秩序,真推理,False,"阐释:真推理（抓住""反补贴税同时影响三个对象——市场公平竞争、欧盟自身绿色转型、欧盟消费者购车成本""的反噬性，先点本质是干预正常市场竞争→分述扭曲秩序/不利欧盟自身→损害消费者，分层贴材料，扣细则第二层）",落点:OK（贸易保护主义和单边措施破坏市场竞争秩序·损害消费者·不利自身发展·阻碍世界经济共同发展＝细则第二层全部给分点）,"· 反对贸易保护主义，警惕单边措施破坏多边贸易秩序 | 阐释:真推理（抓住""反补贴税同时影响三个对象——市场公平竞争、欧盟自身绿色转型、欧盟消费者购车成本""的反噬性，先点本质是干预正常市场竞争→分述扭曲秩序/不利欧盟自身→损害消费者，分层贴材料，扣细则第二层） | 落点:OK（贸易保护主义和单边措施破坏市场竞争秩序·损害消费者·不利自身发展·阻碍世界经济共同发展＝细则第二层全部给分点）"
5,v5_out_5.txt,52,2025东城期末Q20（评价欧盟对中国新能源汽车征收临时反补贴税）,顺应经济全球化趋势，反对贸易保护主义,套路,False,"阐释:套路（""材料不是单一国内措施，而是国际市场、资源和规则联动，核心在经济全球化""为通用判断句，未就本题展开）","落点:OK（欧盟加征关税是贸易保护主义、逆全球化·违背经济规律·破坏市场竞争损害消费者＝细则第二层""违背经济规律/贸易保护主义/逆全球化/破坏市场竞争/损害消费者""）","· 顺应经济全球化趋势，反对贸易保护主义 | 阐释:套路（""材料不是单一国内措施，而是国际市场、资源和规则联动，核心在经济全球化""为通用判断句，未就本题展开） | 落点:OK（欧盟加征关税是贸易保护主义、逆全球化·违背经济规律·破坏市场竞争损害消费者＝细则第二层""违背经济规律/贸易保护主义/逆全球化/破坏市场竞争/损害消费者""）"
5,v5_out_5.txt,53,2025东城期末Q20（评价欧盟对中国新能源汽车征收临时反补贴税）,在平等互利基础上开展合作，实现互利共赢,真推理,False,"阐释:真推理（""中方回应不是对等加税或反制清单，而是磋商加建设性解决方案""""处理方式与对方手段形成对照，态度本身就是答题素材""，把中方处理路径抽象为可推及一般的争端处理取向，思路清晰扣材料）","落点:OK（主张磋商解决·坚持互利共赢·推动贸易自由便利并维护市场秩序＝细则第三层""互利共赢/和平谈判/推动贸易自由便利/维护市场秩序""）","· 在平等互利基础上开展合作，实现互利共赢 | 阐释:真推理（""中方回应不是对等加税或反制清单，而是磋商加建设性解决方案""""处理方式与对方手段形成对照，态度本身就是答题素材""，把中方处理路径抽象为可推及一般的争端处理取向，思路清晰扣材料） | 落点:OK（主张磋商解决·坚持互利共赢·推动贸易自由便利并维护市场秩序＝细则第三层""互利共赢/和平谈判/推动贸易自由便利/维护市场秩序""）"
5,v5_out_5.txt,54,2025东城期末Q20（评价欧盟对中国新能源汽车征收临时反补贴税）,推动国际关系民主化、和平解决国际争端,错位,False,"阐释:错位（""题干强调各国能否平等参与、规则能否公正形成，这类线索指向国际关系运行方式""——但本材料是中欧双边经贸争端与磋商，并无""各国平等参与、规则公正形成""的多边治理素材，挂""国际关系民主化""术语，触发依据与材料错位；和平解决争端部分尚可）","落点:OK（主张磋商交流、和平谈判解决争端·推动国际关系民主化、互利共赢＝细则第三层""和平谈判""，""国际关系民主化""属合理延伸不超纲）","· 推动国际关系民主化、和平解决国际争端 | 阐释:错位（""题干强调各国能否平等参与、规则能否公正形成，这类线索指向国际关系运行方式""——但本材料是中欧双边经贸争端与磋商，并无""各国平等参与、规则公正形成""的多边治理素材，挂""国际关系民主化""术语，触发依据与材料错位；和平解决争端部分尚可） | 落点:OK（主张磋商交流、和平谈判解决争端·推动国际关系民主化、互利共赢＝细则第三层""和平谈判""，""国际关系民主化""属合理延伸不超纲）"
5,v5_out_5.txt,55,2025东城期末Q20（评价欧盟对中国新能源汽车征收临时反补贴税）,中国推进绿色低碳转型并参与全球气候治理,套路,False,"阐释:套路（""材料关系已经指向…答案应围绕这一核心展开""为最简空泛收束，几乎无推理；惟新能源汽车隐含绿色，方向不误）","落点:OK（以新能源汽车产业行动为世界气候、绿色生态作贡献·推进绿色低碳转型、参与全球气候治理＝细则第一层②""为世界气候/环境/绿色/生态保护做贡献""。注:材料未直写""气候治理""，触发偏薄但落点有细则明文支撑）","· 中国推进绿色低碳转型并参与全球气候治理 | 阐释:套路（""材料关系已经指向…答案应围绕这一核心展开""为最简空泛收束，几乎无推理；惟新能源汽车隐含绿色，方向不误） | 落点:OK（以新能源汽车产业行动为世界气候、绿色生态作贡献·推进绿色低碳转型、参与全球气候治理＝细则第一层②""为世界气候/环境/绿色/生态保护做贡献""。注:材料未直写""气候治理""，触发偏薄但落点有细则明文支撑）"
5,v5_out_5.txt,59,2026朝阳期中Q17,维护国家利益是主权国家对外活动的出发点和落脚点,套路,False,"阐释:套路（""不是停在人工智能+本身，而是看见它们共同指向利益安全与发展主动权""""国家行为要回到主权、安全和发展利益这一根本立足点""为通用模板句）",落点:OK（维护本国利益、谋求本国发展、满足人民美好生活需要＝细则第三层分说1）,"· 维护国家利益是主权国家对外活动的出发点和落脚点 | 阐释:套路（""不是停在人工智能+本身，而是看见它们共同指向利益安全与发展主动权""""国家行为要回到主权、安全和发展利益这一根本立足点""为通用模板句） | 落点:OK（维护本国利益、谋求本国发展、满足人民美好生活需要＝细则第三层分说1）"
5,v5_out_5.txt,60,2026朝阳期中Q17,处理好自力更生和对外开放的关系，参与经济全球化和国际分工,套路,False,"阐释:套路（""能进入…因为设问要说明做法如何产生作用，而人工智能+呈现的是利益安全与发展主动权""""开放不是口号，而是通过平台、规则、通关和市场条件变成实际联通""——后半""通关/平台""类套话与AI题材不贴，但结论方向对）",落点:OK（处理自力更生与对外开放·核心技术自主可控把握创新主动权·国际交流合作参与经济全球化国际分工＝细则第一层总说＋两分说，最贴细则的一条）,"· 处理好自力更生和对外开放的关系，参与经济全球化和国际分工 | 阐释:套路（""能进入…因为设问要说明做法如何产生作用，而人工智能+呈现的是利益安全与发展主动权""""开放不是口号，而是通过平台、规则、通关和市场条件变成实际联通""——后半""通关/平台""类套话与AI题材不贴，但结论方向对） | 落点:OK（处理自力更生与对外开放·核心技术自主可控把握创新主动权·国际交流合作参与经济全球化国际分工＝细则第一层总说＋两分说，最贴细则的一条）"
5,v5_out_5.txt,61,2026朝阳期中Q17,利用两个市场两种资源优化全球资源配置,套路,False,"阐释:套路（""能解释…因为这些线索提示的是国内国际市场资源联动""""市场、资源和要素不是孤立出现，而是在国内国际之间重新配置""通用句）","落点:OK（参与经济全球化国际分工·用好两个市场两种资源·发展开放型经济优化资源配置＝细则第一层分说2""两个市场两种资源/开放型经济""）","· 利用两个市场两种资源优化全球资源配置 | 阐释:套路（""能解释…因为这些线索提示的是国内国际市场资源联动""""市场、资源和要素不是孤立出现，而是在国内国际之间重新配置""通用句） | 落点:OK（参与经济全球化国际分工·用好两个市场两种资源·发展开放型经济优化资源配置＝细则第一层分说2""两个市场两种资源/开放型经济""）"
5,v5_out_5.txt,62,2026朝阳期中Q17,内外联通畅通国内国际双循环，提升国际循环质量,套路,False,"阐释:套路（""不是停在人工智能+本身，而是看见它们共同指向国内国际市场资源联动""""材料中的因果、路径或价值判断要由这个核心点来解释清楚""——双重模板叠加，空泛）","落点:OK（在自力更生基点上扩大开放·共商共建共享·内外联通畅通双循环·提升国际循环质量＝细则第一层分说2""共商共建共享/双循环""）","· 内外联通畅通国内国际双循环，提升国际循环质量 | 阐释:套路（""不是停在人工智能+本身，而是看见它们共同指向国内国际市场资源联动""""材料中的因果、路径或价值判断要由这个核心点来解释清楚""——双重模板叠加，空泛） | 落点:OK（在自力更生基点上扩大开放·共商共建共享·内外联通畅通双循环·提升国际循环质量＝细则第一层分说2""共商共建共享/双循环""）"
5,v5_out_5.txt,63,2026朝阳期中Q17,加强技术创新、提高产品质量，增强竞争力,套路,False,"阐释:套路（""不能只复述人工智能+，而要说明能力来源与国际竞争如何成立""""技术和质量线索要转化为竞争能力的来源""通用句；惟方向贴同学甲""自主可控""）",落点:OK（坚持自力更生·核心技术自主可控·加强技术研发创新驱动·把握创新主动权·增强核心竞争力＝细则第一层分说1全部要素）,"· 加强技术创新、提高产品质量，增强竞争力 | 阐释:套路（""不能只复述人工智能+，而要说明能力来源与国际竞争如何成立""""技术和质量线索要转化为竞争能力的来源""通用句；惟方向贴同学甲""自主可控""） | 落点:OK（坚持自力更生·核心技术自主可控·加强技术研发创新驱动·把握创新主动权·增强核心竞争力＝细则第一层分说1全部要素）"
5,v5_out_5.txt,64,2026朝阳期中Q17,统筹开放与安全，维护产业链供应链安全稳定,错位,False,"阐释:错位（材料触发点与为什么能想到均仍以同学甲""芯片自主可控/不闭门造车""为依据，但本核心点属""发展与安全/安全""维度，其对口材料应是同学乙""数据泄露、模型缺陷、伦理失控风险/74%安全事件""；阐释挂在了错误的材料段，落脚术语""统筹开放与安全·产业链供应链安全""虽合理，但所引触发材料≠所论安全关系，构成错位）",落点:OK（处理发展与安全关系·总体国家安全观底线思维·维护经济安全科技安全产业链稳定＝细则第二层分说1）,"· 统筹开放与安全，维护产业链供应链安全稳定 | 阐释:错位（材料触发点与为什么能想到均仍以同学甲""芯片自主可控/不闭门造车""为依据，但本核心点属""发展与安全/安全""维度，其对口材料应是同学乙""数据泄露、模型缺陷、伦理失控风险/74%安全事件""；阐释挂在了错误的材料段，落脚术语""统筹开放与安全·产业链供应链安全""虽合理，但所引触发材料≠所论安全关系，构成错位） | 落点:OK（处理发展与安全关系·总体国家安全观底线思维·维护经济安全科技安全产业链稳定＝细则第二层分说1）"
5,v5_out_5.txt,65,2026朝阳期中Q17,共商共建共享的全球治理观,套路,False,"阐释:套路（""不能只复述人工智能+，而要说明全球治理结构如何成立""""治理行动由多方参与、共同建设并共享结果""通用句）","落点:OK（坚持对外开放·秉持共商共建共享的全球治理观·参与经济全球化国际分工·畅通双循环互利共赢＝细则第一层分说2""共商共建共享""）","· 共商共建共享的全球治理观 | 阐释:套路（""不能只复述人工智能+，而要说明全球治理结构如何成立""""治理行动由多方参与、共同建设并共享结果""通用句） | 落点:OK（坚持对外开放·秉持共商共建共享的全球治理观·参与经济全球化国际分工·畅通双循环互利共赢＝细则第一层分说2""共商共建共享""）"
5,v5_out_5.txt,66,2026朝阳期中Q17,推动构建人类命运共同体,错位,False,"阐释:错位（触发点仍套同学甲""自主可控/不闭门造车""，与""人类命运共同体""主题不匹配，对口材料应是同学丙""国际公共产品/全球南方/弥合智能鸿沟""；""看见它们共同指向国内国际市场资源联动""更属第一层语义，挂第三层核心点，错位）",落点:OK（处理中国发展与世界发展关系·兼顾他国合理关切·为世界提供公共产品和机遇·推动构建人类命运共同体＝细则第三层分说2）,"· 推动构建人类命运共同体 | 阐释:错位（触发点仍套同学甲""自主可控/不闭门造车""，与""人类命运共同体""主题不匹配，对口材料应是同学丙""国际公共产品/全球南方/弥合智能鸿沟""；""看见它们共同指向国内国际市场资源联动""更属第一层语义，挂第三层核心点，错位） | 落点:OK（处理中国发展与世界发展关系·兼顾他国合理关切·为世界提供公共产品和机遇·推动构建人类命运共同体＝细则第三层分说2）"
